533935,7068,2,502638545,128111689,8,533925,4953,24675
533935,18463,5,502708245,128111687,8,533925,17135,24676
533935,15219,6,502668978,128111688,8,533925,17116,24677
533935,11570,7,502682639,128111687,8,533925,10604,24678
533935,21590,8,502685298,128111687,8,533925,31251,24679
533935,15225,9,502690943,128111687,8,533925,17129,24680
533935,15218,10,502667382,128111688,8,533925,17115,24681
533935,15223,11,502698101,128111687,8,533925,17503,24682
533935,41996,12,502706036,128111687,8,533925,34239,24683
533935,17304,13,502692252,128111687,8,533925,17504,24684
533935,8204,14,502676504,128111688,8,533925,10976,24685
533935,15662,15,502686771,128111687,8,533925,17505,24686
533935,7061,17,502671595,128111688,8,533925,5042,24687
533935,11419,19,502654334,128111688,8,533925,11005,24688
533935,22820,20,502695565,128111687,8,533925,32259,24689
533935,3674,21,502673763,128111688,8,533925,2135,24690
533935,18405,22,502699205,128111687,8,533925,36754,24691
533935,21589,23,502670532,128111688,8,533925,34642,24692
533935,8352,25,502646890,128111688,8,533925,9312,24693
533935,45529,27,502741255,128111687,8,533925,11091,24694
533935,11566,28,502761994,128111688,8,533925,10625,24695
533935,8071,29,502765185,128111688,8,533925,10624,24696
533935,38105,30,502717326,128111687,8,533925,31960,24697
533935,15762,31,502724239,128111687,8,533925,18665,24698
533935,18464,32,502708777,128111687,8,533925,17502,24699
533935,270,33,502712541,128111687,8,533925,155,24700
533935,24014,34,502770952,128111688,8,533925,31959,24701
533935,4769,35,502727348,128111687,8,533925,2767,24702
533935,3692,36,502710659,128111687,8,533925,2650,24703
533935,15227,37,502828302,128111688,8,533925,17137,24704
533935,38114,38,502784369,128111688,8,533925,31252,24705
533935,38206,39,502827279,128111688,8,533925,31310,24706
533935,24093,40,502815334,128111688,8,533925,31254,24707
533935,8072,41,502832719,128111688,8,533925,10605,24708
533935,11588,42,502822288,128111688,8,533925,11017,24709
533935,15226,43,502824783,128111688,8,533925,17560,24710
533935,8073,44,502808872,128111688,8,533925,11056,24711
533935,45997,45,502808667,128111688,8,533925,1133,24712
533935,2135,46,502785065,128111688,8,533925,1551,24713
533935,24017,47,502778725,128111688,8,533925,31958,24714
533935,44063,48,502834928,128111688,8,533925,32036,24715
533935,42094,49,502785719,128111688,8,533925,34771,24716
533935,17327,50,502829896,128111688,8,533925,14997,24717
533935,1840,51,502819792,128111688,8,533925,1393,24718
533935,21595,52,502833046,128111688,8,533925,29020,24719
533935,8186,53,502811530,128111688,8,533925,11931,24720
533935,24048,54,502854194,128111688,8,533925,31311,24721
533935,15863,55,502844663,128111688,8,533925,17136,24722
533935,38203,56,502876241,128111688,8,533925,34228,24723
533935,38205,57,502840204,128111688,8,533925,31309,24724
533935,21593,58,502856484,128111688,8,533925,31253,24725
533935,38563,59,502868715,128111688,8,533925,31313,24726
533935,1325,60,502845481,128111688,8,533925,1131,24727
533935,44430,61,502845972,128111688,8,533925,1282,24728
533935,11594,62,502867201,128111688,8,533925,11014,24729
533935,11592,63,502889698,128111687,8,533925,11013,24730
533935,38564,65,502869533,128111688,8,533925,32043,24732
533935,38204,66,502871578,128111688,8,533925,32042,24733
533935,24092,67,502837750,128111688,8,533925,39357,24734
533935,11595,68,502843190,128111688,8,533925,11018,24735
533935,8086,69,502884667,128111687,8,533925,11015,24736
533935,11593,70,502880086,128111687,8,533925,11101,24737
533935,38207,71,502854808,128111688,8,533925,32054,24738
533935,38202,72,502898861,128111687,8,533925,32035,24739
533935,13015,73,502861557,128111688,8,533925,12511,24740
533935,8513,74,502858816,128111688,8,533925,11169,24742
533935,24893,75,502886058,128111687,8,533925,32419,24743
533935,38191,77,502910642,128111687,8,533925,31283,24744
533935,38201,79,502907532,128111687,8,533925,31282,24745
533935,25000,80,502951915,128111688,8,533925,31259,24746
533935,4596,81,502902543,128111687,8,533925,2738,24747
533935,24992,82,502945452,128111688,8,533925,31258,24748
533935,8087,84,502905119,128111687,8,533925,10607,24749
533935,38200,85,502917841,128111687,8,533925,31312,24750
533935,24996,86,502944307,128111688,8,533925,31314,24751
533935,24970,87,502934408,128111688,8,533925,32047,24752
533935,21628,88,502907164,128111687,8,533925,32051,24753
533935,21626,90,502900824,128111687,8,533925,32052,24754
533935,38197,91,502929703,128111688,8,533925,32039,24755
533935,8691,92,502950156,128111688,8,533925,11012,24756
533935,24964,93,502930480,128111688,8,533925,32049,24757
533935,11590,94,502918904,128111687,8,533925,11011,24758
533935,21631,95,502932935,128111688,8,533925,32048,24759
533935,24990,96,502942384,128111688,8,533925,32046,24760
533935,38198,97,502921277,128111687,8,533925,32050,24761
533935,38199,98,502919313,128111687,8,533925,32041,24762
533935,24962,99,502922095,128111687,8,533925,32040,24763
533935,7080,100,502939684,128111688,8,533925,38540,24764
533935,11591,101,502911051,128111687,8,533925,11057,24765
533935,24979,102,502961118,128111688,8,533925,32511,24766
533935,38196,103,502938334,128111688,8,533925,32034,24767
533935,18250,104,502963287,128111688,8,533925,17970,24768
533935,3891,105,502914160,128111687,8,533925,2153,24769
533935,689,106,502940257,128111688,8,533925,408,24770
533935,8688,107,502954288,128111688,8,533925,10373,24771
533935,11420,108,503020964,128111690,8,533925,10492,24772
533935,37810,109,502994785,128111689,8,533925,32578,24773
533935,38562,110,502997647,128111690,8,533925,32580,24774
533935,21643,111,502984067,128111689,8,533925,30920,24775
533935,22340,112,503017814,128111690,8,533925,31316,24776
533935,38193,113,503016955,128111690,8,533925,31317,24777
533935,12421,114,503023951,128111690,8,533925,10626,24778
533935,17326,115,502989875,128111689,8,533925,17139,24779
533935,1804,116,502990694,128111689,8,533925,1460,24780
533935,37812,117,503023337,128111690,8,533925,31257,24781
533935,25336,118,502977031,128111689,8,533925,31260,24782
533935,5717,120,503018469,128111690,8,533925,5100,24783
533935,38192,121,503019860,128111690,8,533925,32053,24784
533935,3907,122,502974167,128111689,8,533925,2785,24785
533935,21642,123,502977849,128111689,8,533925,32584,24786
533935,38195,124,503003702,128111690,8,533925,32147,24787
533935,37808,125,502993189,128111689,8,533925,32590,24788
533935,25339,126,502987135,128111689,8,533925,32045,24789
533935,2558,127,503014951,128111690,8,533925,1883,24790
533935,38194,128,503003415,128111690,8,533925,32044,24791
533935,18247,129,502985907,128111689,8,533925,17561,24792
533935,25005,130,502971141,128111689,8,533925,32038,24793
533935,37981,131,503007834,128111690,8,533925,34229,24794
533935,4614,132,503026322,128111691,8,533925,2134,24795
533935,24982,133,502965659,128111688,8,533925,32831,24796
533935,21639,134,502968646,128111689,8,533925,32827,24797
533935,17226,135,503053117,128111692,8,533925,17138,24798
533935,11417,136,503032213,128111691,8,533925,10627,24799
533935,42383,137,503072301,128111692,8,533925,1039,24800
533935,11448,138,503036386,128111691,8,533925,39359,24801
533935,8164,139,503072874,128111692,8,533925,10612,24802
533935,45171,140,503028654,128111691,8,533925,39358,24803
533935,11423,141,503029268,128111691,8,533925,10606,24804
533935,705,142,503048781,128111691,8,533925,484,24805
533935,1349,143,503069643,128111692,8,533925,1090,24806
533935,707,144,503049681,128111691,8,533925,485,24807
533935,3915,145,503034709,128111691,8,533925,2786,24808
533935,11589,146,503046612,128111691,8,533925,11016,24809
533935,16061,147,503045344,128111691,8,533925,17559,24810
533935,37813,148,503044117,128111691,8,533925,32037,24811
533935,45166,150,502940829,128111688,8,533925,37698,26763
533935,45172,32018,503071524,128111692,8,533925,39363,27405
533935,46522,32275,503071647,128111692,8,533925,39360,27406
533935,46455,32418,503070747,128111692,8,533925,38888,27407
533935,46274,32520,503070542,128111692,8,533925,39361,27408
533935,46166,32643,503071401,128111692,8,533925,39362,27409
533935,46377,32708,503070175,128111692,8,533925,39084,27410
533935,46631,32774,503070910,128111692,8,533925,39029,27411
533935,47266,32892,502894239,128111687,8,533925,39392,27440
533935,47267,32893,502666769,128111688,8,533925,39393,27441
533935,47268,32894,502926799,128111687,8,533925,39395,27443
533935,47269,32895,503065511,128111692,8,533925,39396,27444
533935,47270,32896,502663946,128111688,8,533925,39397,27445
533935,47271,32897,502665214,128111688,8,533925,39398,27446
533935,47272,32898,502688652,128111687,8,533925,39400,27448
533935,47273,32899,502958419,128111688,8,533925,39401,27449
533935,47274,32900,502662597,128111688,8,533925,39403,27451
533935,47275,32901,502901602,128111687,8,533925,39405,27453
533935,47276,32902,502661697,128111688,8,533925,39406,27454
533935,47277,32903,502688816,128111687,8,533925,39409,27457
533935,47278,32904,503014214,128111690,8,533925,39412,27460
533935,47279,32905,502948234,128111688,8,533925,39414,27462
533935,47280,32906,502894321,128111687,8,533925,39416,27464
