,meshcode,tnodeno,snodeno,enodeno,tlanesu,lanesu,hodo,sokusen,high,laneno,klanecd,flanecd,ysnodeno,yenodeno,geometry
58,513253,86,10883,86,2,2,1,2,2,1,1,2,86,6002,
59,513253,86,10883,86,2,2,1,2,2,2,1,2,86,3301,
60,513253,86,10883,86,2,2,1,2,2,2,1,2,86,6002,
61,513253,87,87,88,3,3,1,2,2,0,0,0,0,0,
62,513253,87,87,5108,1,1,2,2,2,0,0,0,0,0,
63,513253,87,87,6084,2,2,1,2,2,0,0,0,0,0,
64,513253,87,87,8926,1,1,2,2,2,0,0,0,0,0,
65,513253,87,88,87,2,2,1,2,2,1,1,2,0,0,
66,513253,87,88,87,2,2,1,2,2,2,1,2,0,0,
67,513253,87,5108,87,1,1,1,2,2,1,3,2,0,0,
68,513253,87,6084,87,2,2,1,2,2,1,1,2,0,0,
69,513253,87,6084,87,2,2,1,2,2,2,1,2,0,0,
70,513253,87,8926,87,1,1,2,2,2,1,3,2,0,0,
71,513253,88,87,88,3,3,1,2,2,1,1,2,88,8824,
72,513253,88,87,88,3,3,1,2,2,2,1,2,88,6036,
73,513253,88,87,88,3,3,1,2,2,3,1,2,88,6036,
74,513253,88,88,87,2,2,1,2,2,0,0,0,0,0,
75,513253,88,88,6036,2,2,1,1,2,0,0,0,0,0,
76,513253,88,88,8824,1,1,1,2,2,0,0,0,0,0,
77,513253,88,6036,88,2,2,1,2,2,1,1,2,0,0,
78,513253,88,6036,88,2,2,1,2,2,2,1,2,0,0,
79,513253,88,8824,88,1,1,1,2,2,1,1,2,0,0,
80,513253,89,89,383,1,1,2,2,2,0,0,0,0,0,
81,513253,89,89,6065,2,2,1,2,2,0,0,0,0,0,
82,513253,89,89,9614,2,2,1,2,2,0,0,0,0,0,
83,513253,89,383,89,1,1,1,2,2,1,1,2,0,0,
84,513253,89,6065,89,2,2,1,2,2,1,1,2,0,0,
85,513253,89,6065,89,2,2,1,2,2,2,1,2,0,0,
86,513253,89,9614,89,2,2,1,2,2,1,1,2,0,0,
87,513253,89,9614,89,2,2,1,2,2,2,1,2,0,0,
88,513253,91,91,3976,1,1,2,1,2,0,0,0,0,0,
89,513253,91,91,4000,2,2,1,2,2,0,0,0,0,0,
90,513253,91,91,4441,1,1,2,2,2,0,0,0,0,0,
91,513253,91,91,10012,2,2,1,2,2,0,0,0,0,0,
92,513253,91,3976,91,1,1,2,1,2,1,1,2,0,0,
93,513253,91,4000,91,2,2,1,1,2,1,1,2,0,0,
94,513253,91,4000,91,2,2,1,1,2,2,1,2,0,0,
95,513253,91,4441,91,1,1,2,1,2,1,3,2,0,0,
96,513253,91,10012,91,2,2,1,2,2,1,1,2,0,0,
97,513253,91,10012,91,2,2,1,2,2,2,1,2,0,0,
98,513253,93,92,93,2,2,1,2,2,1,1,2,0,0,
99,513253,93,92,93,2,2,1,2,2,2,1,2,0,0,
100,513253,93,93,92,2,2,1,2,2,0,0,0,0,0,
101,513253,93,93,208,1,1,1,2,2,0,0,0,0,0,
102,513253,93,93,4385,1,1,2,2,2,0,0,0,0,0,
103,513253,93,93,6106,2,2,1,2,2,0,0,0,0,0,
104,513253,93,208,93,2,2,1,2,2,1,1,2,93,92,
105,513253,93,208,93,2,2,1,2,2,1,1,2,93,6106,
106,513253,93,208,93,2,2,1,2,2,1,1,2,93,4385,
107,513253,93,208,93,2,2,1,2,2,2,1,2,93,92,
108,513253,93,4385,93,1,1,2,2,2,1,3,2,0,0,
109,513253,93,6106,93,2,2,1,1,2,1,1,2,0,0,
110,513253,93,6106,93,2,2,1,1,2,2,1,2,0,0,
111,513253,94,94,2682,1,1,2,2,2,0,0,0,0,0,
112,513253,94,94,6106,2,2,1,2,2,0,0,0,0,0,
113,513253,94,94,6111,2,2,1,2,2,0,0,0,0,0,
114,513253,94,2682,94,1,1,1,2,2,1,3,2,0,0,
115,513253,94,6106,94,2,2,1,2,2,1,1,2,0,0,
116,513253,94,6106,94,2,2,1,2,2,2,1,2,0,0,
117,513253,94,6111,94,2,2,1,2,2,1,1,2,0,0,
118,513253,94,6111,94,2,2,1,2,2,2,1,2,0,0,
119,513253,95,95,6111,2,2,1,2,2,0,0,0,0,0,
120,513253,95,95,6112,2,2,1,2,2,0,0,0,0,0,
121,513253,95,96,120,2,2,1,1,2,0,0,0,0,0,
122,513253,95,96,5766,2,2,1,1,2,0,0,0,0,0,
123,513253,95,120,96,3,2,1,1,2,1,1,2,95,6111,
124,513253,95,120,96,3,2,1,1,2,1,1,2,96,5766,
125,513253,95,120,96,3,2,1,1,2,2,1,2,95,6111,
126,513253,95,120,96,3,2,1,1,2,3,1,1,95,6112,
127,513253,95,3862,95,3,2,1,1,2,1,1,2,95,6111,
128,513253,95,3862,95,3,2,1,1,2,1,1,2,95,6112,
129,513253,95,3862,95,3,2,1,1,2,2,1,2,95,6112,
130,513253,95,3862,95,3,2,1,1,2,3,1,1,96,120,
131,513253,95,6111,95,3,2,1,2,2,1,1,2,95,6112,
132,513253,95,6111,95,3,2,1,2,2,1,1,2,96,120,
133,513253,95,6111,95,3,2,1,2,2,2,1,2,96,120,
134,513253,95,6111,95,3,2,1,2,2,3,1,1,96,5766,
135,513253,95,8743,96,3,2,1,2,2,1,1,2,96,120,
136,513253,95,8743,96,3,2,1,2,2,1,1,2,96,5766,
137,513253,95,8743,96,3,2,1,2,2,2,1,2,96,5766,
138,513253,95,8743,96,3,2,1,2,2,3,1,1,95,6111,
139,513253,97,97,98,2,2,1,1,2,0,0,0,0,0,
140,513253,97,97,120,2,2,1,1,2,0,0,0,0,0,
141,513253,97,97,5762,1,1,2,2,2,0,0,0,0,0,
142,513253,97,97,8731,1,1,2,2,2,0,0,0,0,0,
143,513253,97,98,97,2,2,1,1,2,1,1,2,0,0,
144,513253,97,98,97,2,2,1,1,2,2,1,2,0,0,
145,513253,97,120,97,2,2,1,1,2,1,1,2,0,0,
146,513253,97,120,97,2,2,1,1,2,2,1,2,0,0,
147,513253,97,5762,97,1,1,2,2,2,1,3,2,0,0,
148,513253,97,8731,97,1,1,1,2,2,1,1,2,0,0,
149,513253,99,98,99,2,2,1,1,2,1,1,2,0,0,
150,513253,99,98,99,2,2,1,1,2,2,1,2,0,0,
151,513253,99,99,98,2,2,1,1,2,0,0,0,0,0,
152,513253,99,99,100,2,2,1,1,2,0,0,0,0,0,
153,513253,99,99,3296,1,1,2,2,2,0,0,0,0,0,
154,513253,99,100,99,2,2,1,1,2,1,1,2,0,0,
155,513253,99,100,99,2,2,1,1,2,2,1,2,0,0,
156,513253,99,3296,99,1,1,2,2,2,1,3,2,0,0,
157,513253,100,99,100,3,2,1,1,2,1,1,2,100,101,
158,513253,100,99,100,3,2,1,1,2,2,1,2,100,101,
159,513253,100,99,100,3,2,1,1,2,3,1,1,100,5779,
160,513253,100,100,99,2,2,1,1,2,0,0,0,0,0,
161,513253,100,100,101,2,2,1,1,2,0,0,0,0,0,
162,513253,100,100,5779,1,1,1,2,2,0,0,0,0,0,
163,513253,100,101,100,3,2,1,1,2,1,1,1,100,5779,
164,513253,100,101,100,3,2,1,1,2,2,1,2,100,99,
165,513253,100,101,100,3,2,1,1,2,3,1,2,100,99,
166,513253,100,5779,100,2,2,1,2,2,1,1,2,0,0,
167,513253,100,5779,100,2,2,1,2,2,2,1,2,0,0,
168,513253,101,100,101,2,2,1,1,2,1,1,2,0,0,
169,513253,101,100,101,2,2,1,1,2,2,1,2,0,0,
170,513253,101,101,100,2,2,1,1,2,0,0,0,0,0,
171,513253,101,101,5720,2,2,1,1,2,0,0,0,0,0,
172,513253,101,10830,101,2,2,1,1,1,1,1,2,0,0,
173,513253,101,10830,101,2,2,1,1,1,2,1,2,0,0,
174,513253,102,102,142,1,1,2,1,2,0,0,0,0,0,
175,513253,102,102,3819,1,1,1,1,1,0,0,0,0,0,
176,513253,102,9163,102,2,2,1,1,2,1,1,2,102,3819,
177,513253,102,9163,102,2,2,1,1,2,2,1,2,102,142,
178,513253,103,103,2681,1,1,2,2,2,0,0,0,0,0,
179,513253,103,103,10665,3,3,2,1,2,0,0,0,0,0,
180,513253,103,2236,4337,1,1,1,2,2,1,1,2,0,0,
181,513253,103,2681,103,1,1,2,2,2,1,3,2,0,0,
182,513253,103,4337,2236,1,1,2,2,2,0,0,0,0,0,
183,513253,103,4337,5030,3,3,2,1,2,0,0,0,0,0,
184,513253,103,8756,103,4,3,2,1,2,1,1,2,103,2681,
185,513253,103,8756,103,4,3,2,1,2,1,1,2,103,10665,
186,513253,103,8756,103,4,3,2,1,2,2,1,2,103,10665,
187,513253,103,8756,103,4,3,2,1,2,3,1,2,103,10665,
188,513253,103,8756,103,4,3,2,1,2,4,1,1,4337,2236,
189,513253,103,10422,4337,4,3,2,1,2,1,1,2,4337,2236,
190,513253,103,10422,4337,4,3,2,1,2,1,1,2,4337,5030,
191,513253,103,10422,4337,4,3,2,1,2,2,1,2,4337,5030,
192,513253,103,10422,4337,4,3,2,1,2,3,1,2,4337,5030,
193,513253,103,10422,4337,4,3,2,1,2,4,1,1,103,2681,
194,513253,104,104,105,3,3,2,1,2,0,0,0,0,0,
195,513253,104,104,5044,1,1,2,1,2,0,0,0,0,0,
196,513253,104,4333,4334,4,3,2,1,2,1,1,2,4334,4335,
197,513253,104,4333,4334,4,3,2,1,2,1,1,2,4334,5794,
198,513253,104,4333,4334,4,3,2,1,2,2,1,2,4334,4335,
199,513253,104,4333,4334,4,3,2,1,2,3,1,2,4334,4335,
200,513253,104,4333,4334,4,3,2,1,2,4,1,1,104,5044,
201,513253,104,4334,4335,3,3,2,1,2,0,0,0,0,0,
202,513253,104,4334,5794,1,1,2,1,2,0,0,0,0,0,
203,513253,104,5044,104,1,1,1,2,2,1,1,2,0,0,
204,513253,104,5794,4334,1,1,2,2,2,1,3,2,0,0,
205,513253,104,8230,104,4,3,2,1,2,1,1,2,104,105,
206,513253,104,8230,104,4,3,2,1,2,1,1,2,104,5044,
207,513253,104,8230,104,4,3,2,1,2,2,1,2,104,105,
208,513253,104,8230,104,4,3,2,1,2,3,1,2,104,105,
209,513253,104,8230,104,4,3,2,1,2,4,1,1,4334,5794,
210,513253,107,107,135,3,3,1,1,2,0,0,0,0,0,
211,513253,107,107,2643,1,1,2,2,2,0,0,0,0,0,
212,513253,107,2643,107,1,1,2,2,2,1,3,2,0,0,
213,513253,107,4323,5117,3,3,1,1,2,0,0,0,0,0,
214,513253,107,4323,9162,1,1,2,2,2,0,0,0,0,0,
215,513253,107,4325,4323,4,3,1,1,2,1,1,2,4323,5117,
216,513253,107,4325,4323,4,3,1,1,2,1,1,2,4323,9162,
217,513253,107,4325,4323,4,3,1,1,2,2,1,2,4323,5117,
218,513253,107,4325,4323,4,3,1,1,2,3,1,2,4323,5117,
219,513253,107,4325,4323,4,3,1,1,2,4,1,1,107,2643,
220,513253,107,5119,107,4,3,1,1,2,1,1,2,107,135,
221,513253,107,5119,107,4,3,1,1,2,1,1,2,107,2643,
222,513253,107,5119,107,4,3,1,1,2,2,1,2,107,135,
223,513253,107,5119,107,4,3,1,1,2,3,1,2,107,135,
224,513253,107,5119,107,4,3,1,1,2,4,1,1,4323,9162,
225,513253,107,9162,4323,1,1,2,1,2,1,1,2,0,0,
226,513253,108,108,325,1,1,1,2,2,0,0,0,0,0,
227,513253,108,108,6154,1,1,2,2,2,0,0,0,0,0,
228,513253,108,108,6155,2,2,1,2,2,0,0,0,0,0,
229,513253,108,108,10002,2,2,1,2,2,0,0,0,0,0,
230,513253,108,325,108,1,1,1,2,2,1,1,2,0,0,
231,513253,108,6154,108,1,1,2,2,2,1,3,2,0,0,
232,513253,108,6155,108,2,2,1,2,2,1,1,2,0,0,
233,513253,108,6155,108,2,2,1,2,2,2,1,2,0,0,
234,513253,108,10002,108,2,2,1,2,2,1,1,2,0,0,
235,513253,108,10002,108,2,2,1,2,2,2,1,2,0,0,
236,513253,109,109,6149,2,2,1,1,2,0,0,0,0,0,
237,513253,109,109,6150,1,1,2,2,2,0,0,0,0,0,
238,513253,109,109,8560,1,1,2,2,2,0,0,0,0,0,
239,513253,109,109,10002,2,2,1,2,2,0,0,0,0,0,
240,513253,109,6149,109,2,2,1,2,2,1,1,2,0,0,
241,513253,109,6149,109,2,2,1,2,2,2,1,2,0,0,
242,513253,109,6150,109,1,1,2,2,2,1,3,2,0,0,
243,513253,109,10002,109,2,2,1,2,2,1,1,2,0,0,
244,513253,109,10002,109,2,2,1,2,2,2,1,2,0,0,
245,513253,110,110,111,3,3,1,2,2,0,0,0,0,0,
246,513253,110,110,125,3,3,1,2,2,0,0,0,0,0,
247,513253,110,110,2197,1,1,2,2,2,0,0,0,0,0,
248,513253,110,110,6457,1,1,2,2,2,0,0,0,0,0,
249,513253,110,111,110,3,3,1,2,2,1,1,2,0,0,
250,513253,110,111,110,3,3,1,2,2,2,1,2,0,0,
251,513253,110,111,110,3,3,1,2,2,3,1,2,0,0,
252,513253,110,125,110,3,3,1,2,2,1,1,2,0,0,
253,513253,110,125,110,3,3,1,2,2,2,1,2,0,0,
254,513253,110,125,110,3,3,1,2,2,3,1,2,0,0,
255,513253,110,2197,110,1,1,2,2,2,1,3,2,0,0,
256,513253,110,6457,110,1,1,2,2,2,1,3,2,0,0,
257,513253,111,80,111,3,3,1,2,2,1,1,2,0,0,
258,513253,111,80,111,3,3,1,2,2,2,1,2,0,0,
259,513253,111,80,111,3,3,1,2,2,3,1,2,0,0,
260,513253,111,110,111,3,3,1,2,2,1,1,2,0,0,
261,513253,111,110,111,3,3,1,2,2,2,1,2,0,0,
262,513253,111,110,111,3,3,1,2,2,3,1,2,0,0,
263,513253,111,111,80,3,3,1,2,2,0,0,0,0,0,
264,513253,111,111,110,3,3,1,2,2,0,0,0,0,0,
265,513253,111,111,2203,1,1,2,2,2,0,0,0,0,0,
266,513253,111,111,6468,1,1,2,2,2,0,0,0,0,0,
267,513253,111,2203,111,1,1,2,2,2,1,3,2,0,0,
268,513253,111,6468,111,1,1,2,2,2,1,3,2,0,0,
269,513253,112,112,2174,1,1,2,2,2,0,0,0,0,0,
270,513253,112,112,6406,2,2,1,1,2,0,0,0,0,0,
271,513253,112,112,6434,2,2,1,2,2,0,0,0,0,0,
272,513253,112,112,9952,1,1,2,2,2,0,0,0,0,0,
273,513253,112,2174,112,1,1,2,2,2,1,3,2,0,0,
274,513253,112,6406,112,2,2,1,1,2,1,1,2,0,0,
275,513253,112,6406,112,2,2,1,1,2,2,1,2,0,0,
276,513253,112,6434,112,2,2,1,2,2,1,1,2,0,0,
277,513253,112,6434,112,2,2,1,2,2,2,1,2,0,0,
278,513253,112,9952,112,1,1,2,2,2,1,3,2,0,0,
279,513253,118,117,118,2,2,1,2,2,1,1,2,0,0,
280,513253,118,117,118,2,2,1,2,2,2,1,2,0,0,
281,513253,118,118,117,2,2,1,2,2,0,0,0,0,0,
282,513253,118,118,5103,1,1,2,2,2,0,0,0,0,0,
283,513253,118,118,6077,2,2,1,2,2,0,0,0,0,0,
284,513253,118,5103,118,1,1,2,2,2,1,3,2,0,0,
285,513253,118,6077,118,2,2,1,2,2,1,1,2,0,0,
286,513253,118,6077,118,2,2,1,2,2,2,1,2,0,0,
287,513253,119,119,5105,1,1,2,2,2,0,0,0,0,0,
288,513253,119,119,6077,2,2,1,2,2,0,0,0,0,0,
289,513253,119,119,6155,2,2,1,2,2,0,0,0,0,0,
290,513253,119,5105,119,1,1,2,2,2,1,3,2,0,0,
291,513253,119,6077,119,2,2,1,2,2,1,1,2,0,0,
292,513253,119,6077,119,2,2,1,2,2,2,1,2,0,0,
293,513253,119,6155,119,2,2,1,2,2,1,1,2,0,0,
294,513253,119,6155,119,2,2,1,2,2,2,1,2,0,0,
295,513253,122,122,123,3,3,2,1,2,0,0,0,0,0,
296,513253,122,122,10817,1,1,1,1,2,0,0,0,0,0,
297,513253,122,139,122,4,3,2,1,2,1,1,2,122,10817,
298,513253,122,139,122,4,3,2,1,2,1,1,2,122,123,
299,513253,122,139,122,4,3,2,1,2,2,1,2,122,123,
300,513253,122,139,122,4,3,2,1,2,3,1,2,122,123,
301,513253,122,139,122,4,3,2,1,2,4,1,1,4339,2680,
302,513253,122,3977,4340,3,2,1,1,2,1,1,2,122,10817,
303,513253,122,3977,4340,3,2,1,1,2,1,1,2,4340,5036,
304,513253,122,3977,4340,3,2,1,1,2,2,1,2,122,123,
305,513253,122,3977,4340,3,2,1,1,2,3,1,1,122,123,
306,513253,122,4338,4339,4,3,2,1,2,1,1,2,4339,2680,
307,513253,122,4338,4339,4,3,2,1,2,1,1,2,4340,5036,
308,513253,122,4338,4339,4,3,2,1,2,2,1,2,4340,5036,
309,513253,122,4338,4339,4,3,2,1,2,3,1,2,4340,5036,
310,513253,122,4338,4339,4,3,2,1,2,4,1,1,122,10817,
311,513253,122,4339,2680,2,2,1,1,2,0,0,0,0,0,
312,513253,122,4340,5036,3,3,2,1,2,0,0,0,0,0,
313,513253,122,10817,122,2,1,1,1,2,1,1,2,4339,2680,
314,513253,122,10817,122,2,1,1,1,2,1,1,2,122,123,
315,513253,122,10817,122,2,1,1,1,2,2,1,1,4340,5036,
316,513253,123,122,123,3,3,2,1,2,1,1,2,0,0,
317,513253,123,122,123,3,3,2,1,2,2,1,2,0,0,
318,513253,123,122,123,3,3,2,1,2,3,1,2,0,0,
319,513253,123,123,5029,3,3,2,1,2,0,0,0,0,0,
320,513253,123,123,5818,1,1,2,1,2,0,0,0,0,0,
321,513253,124,124,4021,1,1,2,1,2,0,0,0,0,0,
322,513253,124,124,10403,3,3,2,1,2,0,0,0,0,0,
323,513253,124,4021,124,1,1,2,1,2,1,3,2,0,0,
324,513253,124,4331,4332,4,3,2,1,2,1,1,2,4332,4380,
325,513253,124,4331,4332,4,3,2,1,2,1,1,2,4332,10402,
326,513253,124,4331,4332,4,3,2,1,2,2,1,2,4332,10402,
327,513253,124,4331,4332,4,3,2,1,2,3,1,2,4332,10402,
328,513253,124,4331,4332,4,3,2,1,2,4,1,1,124,4021,
329,513253,124,4332,4380,1,1,2,2,2,0,0,0,0,0,
330,513253,124,4332,10402,3,3,2,1,2,0,0,0,0,0,
331,513253,124,4380,4332,1,1,2,2,2,1,3,2,0,0,
332,513253,124,5832,124,4,3,2,1,2,1,1,2,124,4021,
333,513253,124,5832,124,4,3,2,1,2,1,1,2,124,10403,
334,513253,124,5832,124,4,3,2,1,2,2,1,2,124,10403,
335,513253,124,5832,124,4,3,2,1,2,3,1,2,124,10403,
336,513253,124,5832,124,4,3,2,1,2,4,1,1,4332,4380,
337,513253,126,125,126,2,2,1,1,2,1,1,2,0,0,
338,513253,126,125,126,2,2,1,1,2,2,1,2,0,0,
339,513253,126,126,125,2,2,1,1,2,0,0,0,0,0,
340,513253,126,126,143,2,2,1,2,2,0,0,0,0,0,
341,513253,126,126,377,1,1,2,1,2,0,0,0,0,0,
342,513253,126,126,10028,1,1,2,1,2,0,0,0,0,0,
343,513253,126,143,126,2,2,1,1,2,1,1,2,0,0,
344,513253,126,143,126,2,2,1,1,2,2,1,2,0,0,
345,513253,126,377,126,2,1,2,1,2,1,1,2,126,125,
346,513253,126,377,126,2,1,2,1,2,1,1,2,126,10028,
347,513253,126,377,126,2,1,2,1,2,2,1,1,126,143,
348,513253,126,10028,126,2,2,2,1,2,1,1,2,126,377,
349,513253,126,10028,126,2,2,2,1,2,1,1,2,126,143,
350,513253,126,10028,126,2,2,2,1,2,2,1,2,126,125,
351,513253,127,127,8225,4,4,1,1,2,0,0,0,0,0,
352,513253,127,127,8252,1,1,2,1,2,0,0,0,0,0,
353,513253,127,128,127,5,4,1,1,2,1,1,2,127,8225,
354,513253,127,128,127,5,4,1,1,2,1,1,2,127,8252,
355,513253,127,128,127,5,4,1,1,2,2,1,2,127,8225,
356,513253,127,128,127,5,4,1,1,2,3,1,2,127,8225,
357,513253,127,128,127,5,4,1,1,2,4,1,2,127,8225,
358,513253,127,128,127,5,4,1,1,2,5,1,1,8247,10578,
359,513253,127,8247,6471,4,4,1,1,2,0,0,0,0,0,
360,513253,127,8247,10578,1,1,1,2,2,0,0,0,0,0,
361,513253,127,8249,8247,5,4,1,1,2,1,1,2,8247,6471,
362,513253,127,8249,8247,5,4,1,1,2,1,1,2,8247,10578,
363,513253,127,8249,8247,5,4,1,1,2,2,1,2,8247,6471,
364,513253,127,8249,8247,5,4,1,1,2,3,1,2,8247,6471,
365,513253,127,8249,8247,5,4,1,1,2,4,1,2,8247,6471,
366,513253,127,8249,8247,5,4,1,1,2,5,1,1,127,8252,
367,513253,127,8252,127,1,1,2,1,2,1,2,2,0,0,
368,513253,127,10578,8247,1,1,2,2,2,1,3,2,0,0,
369,513253,128,128,127,4,4,2,1,2,0,0,0,0,0,
370,513253,128,8248,128,1,1,2,1,2,1,1,2,0,0,
371,513253,128,9710,128,4,4,2,1,2,1,1,2,0,0,
372,513253,128,9710,128,4,4,2,1,2,2,1,2,0,0,
373,513253,128,9710,128,4,4,2,1,2,3,1,2,0,0,
374,513253,128,9710,128,4,4,2,1,2,4,1,2,0,0,
375,513253,129,129,4458,1,1,2,2,2,0,0,0,0,0,
376,513253,129,129,8186,4,4,1,1,2,0,0,0,0,0,
377,513253,129,380,632,1,1,1,2,2,0,0,0,0,0,
378,513253,129,380,5949,5,5,1,1,2,0,0,0,0,0,
379,513253,129,632,380,2,1,2,1,2,1,1,2,380,5949,
380,513253,129,632,380,2,1,2,1,2,1,1,2,129,4458,
381,513253,129,632,380,2,1,2,1,2,2,1,1,129,8186,
382,513253,129,4458,129,1,1,1,2,2,1,3,2,0,0,
383,513253,129,6472,380,5,4,1,1,2,1,1,2,380,632,
384,513253,129,6472,380,5,4,1,1,2,1,1,2,380,5949,
385,513253,129,6472,380,5,4,1,1,2,2,1,2,380,5949,
386,513253,129,6472,380,5,4,1,1,2,3,1,2,380,5949,
387,513253,129,6472,380,5,4,1,1,2,4,1,2,380,5949,
388,513253,129,6472,380,5,4,1,1,2,5,1,1,129,4458,
389,513253,129,9818,129,5,4,1,1,2,1,1,2,129,4458,
390,513253,129,9818,129,5,4,1,1,2,1,1,2,129,8186,
391,513253,129,9818,129,5,4,1,1,2,2,1,2,129,8186,
392,513253,129,9818,129,5,4,1,1,2,3,1,2,129,8186,
393,513253,129,9818,129,5,4,1,1,2,4,1,2,129,8186,
394,513253,129,9818,129,5,4,1,1,2,5,1,1,380,632,
395,513253,130,130,131,3,3,1,1,2,0,0,0,0,0,
396,513253,130,130,3188,1,1,2,2,2,0,0,0,0,0,
397,513253,130,132,130,4,3,1,1,2,1,1,2,130,3188,
398,513253,130,132,130,4,3,1,1,2,1,1,2,130,131,
399,513253,130,132,130,4,3,1,1,2,2,1,2,130,131,
400,513253,130,132,130,4,3,1,1,2,3,1,2,130,131,
401,513253,130,132,130,4,3,1,1,2,4,1,1,4321,4324,
402,513253,130,4321,4324,1,1,2,2,2,0,0,0,0,0,
403,513253,130,4321,9626,3,3,2,1,2,0,0,0,0,0,
404,513253,130,9619,4321,4,3,1,1,2,1,1,2,4321,4324,
405,513253,130,9619,4321,4,3,1,1,2,1,1,2,4321,9626,
406,513253,130,9619,4321,4,3,1,1,2,2,1,2,4321,9626,
407,513253,130,9619,4321,4,3,1,1,2,3,1,2,4321,9626,
408,513253,130,9619,4321,4,3,1,1,2,4,1,1,130,3188,
409,513253,131,130,131,3,3,1,1,2,1,1,2,0,0,
410,513253,131,130,131,3,3,1,1,2,2,1,2,0,0,
411,513253,131,130,131,3,3,1,1,2,3,1,2,0,0,
412,513253,131,131,9463,3,3,1,1,2,0,0,0,0,0,
413,513253,131,131,10304,1,1,1,2,2,0,0,0,0,0,
414,513253,131,10304,131,1,1,1,1,2,1,2,2,0,0,
415,513253,133,133,8668,1,1,2,1,2,0,0,0,0,0,
