,meshcode,linkno,orflg,signcnt,signno,maxspeed,signkeido,signido,geometry
157,513253,632,1,1,1,50,476953460,123982355,
158,513253,632,2,1,1,50,476953217,123982497,
159,513253,635,2,1,1,50,476965920,123991385,
160,513253,639,2,1,1,50,476637280,123945519,
161,513253,642,2,1,1,50,476968601,124004169,
162,513253,643,1,1,1,50,476969134,124002589,
163,513253,645,1,1,1,50,476941722,123979175,
164,513253,646,1,1,1,50,476961434,123986176,
165,513253,648,1,1,1,50,476929068,123972049,
166,513253,648,2,1,1,50,476929068,123972049,
167,513253,649,2,1,1,50,476926446,123970346,
168,513253,651,1,1,1,50,476906244,123950392,
169,513253,658,1,1,1,50,476630253,123927452,
170,513253,660,2,1,1,50,476631344,123923396,
171,513253,663,1,1,1,30,476894496,124028309,
172,513253,666,1,1,1,30,476879031,123993851,
173,513253,668,2,1,1,30,476864370,123976767,
174,513253,669,1,1,1,30,476909456,124038292,
175,513253,669,2,1,1,30,476908804,124037985,
176,513253,670,1,1,1,30,476904944,124035502,
177,513253,670,2,1,1,30,476904383,124035445,
178,513253,672,2,1,1,30,476856672,123961025,
179,513253,673,1,1,1,30,476935285,124050872,
180,513253,673,2,1,1,30,476933918,124051319,
181,513253,677,1,1,1,30,476968898,124074953,
182,513253,678,1,1,1,30,476944519,124055548,
183,513253,681,1,1,1,30,476902955,124034293,
184,513253,682,1,1,1,30,476901810,123988632,
185,513253,687,1,1,1,30,476838419,123913219,
186,513253,688,2,1,1,30,476914037,124046688,
187,513253,689,1,1,1,30,476909033,123988789,
188,513253,689,2,1,1,30,476909242,123988996,
189,513253,692,2,1,1,30,476893272,124027717,
190,513253,697,1,1,1,30,476966483,124071013,
191,513253,698,2,1,1,30,476963966,124068620,
192,513253,699,1,1,1,30,476985783,124074314,
193,513253,701,2,1,1,30,476983255,124069810,
194,513253,707,1,1,1,30,476951124,124058251,
195,513253,708,2,1,1,30,476949634,124057491,
196,513253,711,1,1,1,30,476915223,124048361,
197,513253,711,2,1,1,30,476914229,124047399,
198,513253,715,2,1,1,30,476942147,124054992,
199,513253,718,2,1,1,30,476954473,124062034,
200,513253,719,2,1,1,30,476959018,124066426,
201,513253,726,2,1,1,30,476929032,124052643,
202,513253,729,1,1,1,30,476912735,124044441,
203,513253,729,2,1,1,30,476913165,124044649,
204,513253,732,1,1,1,30,476918145,124051676,
205,513253,733,1,1,1,30,476918388,124055676,
206,513253,733,2,1,1,30,476918747,124055414,
207,513253,735,1,1,1,30,476920353,123990450,
208,513253,735,2,1,1,30,476920245,123990756,
209,513253,736,1,1,1,30,476918675,123990391,
210,513253,736,2,1,1,30,476918607,123990719,
211,513253,741,2,1,1,30,476906424,123988350,
212,513253,745,2,1,1,30,476880794,123999064,
213,513253,748,1,1,1,30,476897998,124030838,
214,513253,750,1,1,1,30,476863319,123975384,
215,513253,752,1,1,1,30,476875580,123988348,
216,513253,755,1,1,1,30,476857203,123965301,
217,513253,759,1,1,1,30,476855792,123957044,
218,513253,766,1,1,1,30,476939494,124053620,
219,513253,767,2,1,1,40,476862434,124108560,
220,513253,771,1,1,1,40,476835292,124156134,
221,513253,771,2,2,1,40,476835144,124154798,
222,513253,771,2,2,2,40,476834918,124156066,
223,513253,772,1,1,1,40,476839163,124147652,
224,513253,772,2,1,1,40,476839118,124147359,
225,513253,773,1,1,1,40,476879261,124089300,
226,513253,773,2,1,1,40,476877846,124089221,
227,513253,779,1,1,1,40,476899415,124078620,
228,513253,780,1,1,1,40,476924608,124087866,
229,513253,781,2,1,1,40,476860989,124123780,
230,513253,782,2,1,1,40,476863034,124099830,
231,513253,784,1,1,1,40,476795983,124128071,
232,513253,784,2,1,1,40,476795684,124128120,
233,513253,787,2,1,1,40,476835743,124151672,
234,513253,788,1,1,1,40,476836657,124148687,
235,513253,789,2,1,1,40,476875236,124093672,
236,513253,790,1,1,1,40,476877674,124089916,
237,513253,790,2,1,1,40,476877263,124090016,
238,513253,792,1,1,1,40,476886615,124085589,
239,513253,792,2,1,1,40,476887755,124084587,
240,513253,799,1,1,1,40,476978763,123928897,
241,513253,802,2,1,1,40,476862101,124118644,
242,513253,803,1,1,1,40,476863347,124114785,
243,513253,803,2,1,1,40,476863304,124113346,
244,513253,805,1,1,1,40,476794856,124187370,
245,513253,806,2,1,1,40,476792329,124185604,
246,513253,809,2,1,1,30,476842215,123922560,
247,513253,810,1,1,1,30,476839818,123919109,
248,513253,810,2,1,1,30,476839770,123920331,
249,513253,811,1,1,1,30,476836498,124157234,
250,513253,811,2,1,1,30,476836562,124157015,
251,513253,812,1,1,1,30,476849277,124163611,
252,513253,812,2,1,1,30,476848747,124163315,
253,513253,816,1,1,1,40,476862811,124144222,
254,513253,816,2,1,1,40,476865922,124142470,
255,513253,817,1,1,1,40,476866267,124141445,
256,513253,818,1,1,1,40,476866253,124137271,
257,513253,818,2,1,1,40,476865891,124137421,
258,513253,819,1,1,1,40,476866242,124131039,
259,513253,822,1,1,1,40,476927664,124053021,
260,513253,822,2,1,1,40,476927476,124052649,
261,513253,824,2,1,1,30,476925495,123986814,
262,513253,825,1,1,1,40,476967777,124124003,
263,513253,826,2,1,1,40,476917794,124075127,
264,513253,827,2,1,1,40,476861354,124143938,
265,513253,828,1,1,1,40,476857802,124144242,
266,513253,835,1,1,1,30,476923407,123988021,
267,513253,841,2,1,1,40,476863437,124127405,
268,513253,844,1,1,1,40,476864055,124098583,
269,513253,847,1,1,1,40,476923000,124086100,
270,513253,848,2,1,1,40,476991010,124096769,
271,513253,851,1,1,1,40,476918853,124064836,
272,513253,852,2,1,1,30,476922301,123988660,
273,513253,855,1,2,1,30,476837777,123931224,
274,513253,855,1,2,2,30,476843066,123934060,
275,513253,855,2,1,1,30,476842347,123933981,
276,513253,856,2,1,1,30,476839241,123917179,
277,513253,857,1,1,1,40,476956347,123960748,
278,513253,857,2,1,1,40,476956583,123960901,
279,513253,859,2,1,1,40,476948601,123971588,
280,513253,863,1,1,1,40,476918985,124068787,
281,513253,863,2,1,1,40,476918735,124069207,
282,513253,866,2,1,1,40,476956328,124117680,
283,513253,867,1,1,1,40,476954270,124116100,
284,513253,869,2,1,1,40,476990098,124132585,
285,513253,874,1,1,1,40,476980385,124065876,
286,513253,874,2,1,1,40,476980134,124066223,
287,513253,875,1,1,1,40,476976459,124054504,
288,513253,877,2,1,1,40,476977520,124057531,
289,513253,879,1,1,1,40,476961612,124120460,
290,513253,879,2,1,1,40,476959569,124119551,
291,513253,882,1,1,1,40,476918791,124072214,
292,513253,882,2,1,1,40,476919041,124072041,
293,513253,890,1,1,1,40,476869684,124093386,
294,513253,890,2,1,1,40,476867985,124093206,
295,513253,893,1,1,1,40,476973619,123933628,
296,513253,894,2,1,1,40,476970889,123939643,
297,513253,898,1,1,1,40,476960868,123952210,
298,513253,898,2,1,1,40,476961097,123952341,
299,513253,899,1,1,1,40,476964744,123949618,
300,513253,904,1,1,1,40,476935326,124100269,
301,513253,908,2,1,1,40,476915067,123994294,
302,513253,909,1,1,1,50,476926921,123987630,
303,513253,909,2,1,1,50,476926970,123987397,
304,513253,915,1,1,1,30,476882440,124007426,
305,513253,915,2,1,1,30,476881873,124006682,
306,513253,919,1,2,1,40,476880173,124181070,
307,513253,919,1,2,2,40,476871828,124174191,
308,513253,919,2,1,1,40,476880770,124180892,
309,513253,921,1,1,1,40,476891754,124192904,
310,513253,921,2,1,1,40,476891433,124191535,
311,513253,927,2,1,1,40,476796010,124198870,
312,513253,928,1,2,1,40,476797670,124192506,
313,513253,928,1,2,2,40,476797076,124197304,
314,513253,928,2,1,1,40,476796697,124191252,
315,513253,930,1,1,1,40,476793320,124154524,
316,513253,931,1,3,1,40,476794977,124142891,
317,513253,931,1,3,2,40,476791128,124146075,
318,513253,931,1,3,3,40,476798006,124140259,
319,513253,931,2,1,1,40,476790480,124146657,
320,513253,935,1,1,1,40,476797575,124117145,
321,513253,935,2,1,1,40,476797292,124117908,
322,513253,936,1,1,1,40,476795954,124111409,
323,513253,940,2,1,1,40,476793635,124107072,
324,513253,942,1,1,1,40,476787206,124155979,
325,513253,942,2,1,1,40,476788186,124154714,
326,513253,944,1,1,1,40,476675043,124069890,
327,513253,946,2,1,1,40,476670561,124066517,
328,513253,947,1,1,1,50,476677371,124060771,
329,513253,949,2,1,1,40,476668922,124062579,
330,513253,955,1,1,1,50,476687350,124069358,
331,513253,956,1,1,1,50,476677501,124060161,
332,513253,970,2,1,1,40,476602723,123917813,
333,513253,985,1,1,1,50,476621320,123923699,
334,513253,996,1,1,1,40,476918042,124056680,
335,513253,996,2,1,1,40,476917703,124056235,
336,513253,999,1,1,1,30,476682823,124058382,
337,513253,999,2,1,1,30,476682920,124058846,
338,513253,1017,2,1,1,30,476747464,124094308,
339,513253,1027,1,1,1,30,476766965,124074016,
340,513253,1027,2,1,1,30,476766195,124073766,
341,513253,1035,1,1,1,30,476821462,124105171,
342,513253,1035,2,1,1,30,476821949,124105021,
343,513253,1045,1,2,1,30,476874987,124032650,
344,513253,1045,1,2,2,30,476875476,124035050,
345,513253,1045,2,1,1,30,476875213,124034777,
346,513253,1046,1,1,1,30,476863041,124008238,
347,513253,1046,2,1,1,30,476862629,124008073,
348,513253,1048,1,1,1,30,476871141,123980045,
349,513253,1048,2,1,1,30,476872668,123978534,
350,513253,1057,2,1,1,30,476766646,124098126,
351,513253,1058,1,1,1,30,476772579,124102959,
352,513253,1058,2,1,1,30,476770932,124100837,
353,513253,1067,2,1,1,30,476829038,124110015,
354,513253,1078,1,1,1,40,476825928,123970043,
355,513253,1079,2,1,1,30,476830424,123931374,
356,513253,1080,1,1,1,30,476797504,124100706,
357,513253,1080,2,1,1,30,476796614,124100980,
358,513253,1089,1,1,1,30,476977218,124100413,
359,513253,1112,1,1,1,30,476611277,124207800,
360,513253,1112,2,1,1,30,476610606,124206942,
361,513253,1113,2,1,1,30,476608688,124202834,
362,513253,1121,2,1,1,30,476691434,124051967,
363,513253,1122,1,1,1,30,476696388,124045357,
364,513253,1122,2,1,1,30,476696314,124045081,
365,513253,1127,1,1,1,30,476713587,124104423,
366,513253,1130,1,1,1,30,476716768,124100469,
367,513253,1130,2,1,1,30,476716550,124100497,
368,513253,1168,1,1,1,30,476803301,123913408,
369,513253,1176,2,1,1,30,476902113,124054925,
370,513253,1182,1,1,1,30,476859841,124161054,
371,513253,1182,2,1,1,30,476860102,124160775,
372,513253,1183,1,1,1,30,476867933,124159089,
373,513253,1183,2,1,1,30,476867333,124158990,
374,513253,1186,1,1,1,30,476879439,123975876,
375,513253,1186,2,1,1,30,476878953,123975899,
376,513253,1191,1,1,1,30,476695496,124060000,
377,513253,1191,2,1,1,30,476695918,124061158,
378,513253,1192,2,1,1,40,476695243,124059292,
379,513253,1193,1,1,1,40,476697892,124058582,
380,513253,1198,1,1,1,40,476689933,124069838,
381,513253,1198,2,1,1,40,476689666,124068783,
382,513253,1199,1,1,1,30,476694439,124070292,
383,513253,1199,2,1,1,30,476694151,124070433,
384,513253,1202,1,1,1,30,476718188,124108160,
385,513253,1202,2,1,1,30,476718039,124108921,
386,513253,1203,1,1,1,30,476716893,124109542,
387,513253,1203,2,1,1,30,476717346,124109257,
388,513253,1214,1,1,1,30,476829053,124109499,
389,513253,1230,1,1,1,30,476711074,124108459,
390,513253,1230,2,1,1,30,476711156,124107720,
391,513253,1235,2,1,1,30,476788193,124104618,
392,513253,1236,1,1,1,30,476816955,124105036,
393,513253,1256,1,1,1,30,476651723,124066456,
394,513253,1256,2,1,1,30,476650597,124066823,
395,513253,1257,1,1,1,30,476644798,124069555,
396,513253,1259,1,2,1,30,476660686,124061272,
397,513253,1259,1,2,2,30,476656858,124063561,
398,513253,1259,2,3,1,30,476664074,124059673,
399,513253,1259,2,3,2,30,476656892,124063358,
400,513253,1259,2,3,3,30,476665480,124059610,
401,513253,1271,1,1,1,30,476684930,124055796,
402,513253,1273,1,1,1,30,476689227,124054927,
403,513253,1275,1,1,1,30,476691392,124052848,
404,513253,1277,1,1,1,30,476693563,124048185,
405,513253,1277,2,1,1,30,476693105,124048322,
406,513253,1300,1,1,1,30,476873859,124029193,
407,513253,1300,2,1,1,30,476873788,124029521,
408,513253,1303,2,1,1,30,476904131,124007983,
409,513253,1343,1,1,1,30,476851786,124163053,
410,513253,1343,2,2,1,30,476852416,124162665,
411,513253,1343,2,2,2,30,476851786,124163053,
412,513253,1357,1,1,1,30,476622041,124071291,
413,513253,1357,2,1,1,30,476622215,124071138,
414,513253,1404,1,1,1,40,476951699,123956210,
415,513253,1404,2,1,1,40,476952374,123956095,
416,513253,1405,2,1,1,40,476957528,123956453,
417,513253,1452,2,1,1,30,476922502,124002212,
418,513253,1456,1,1,1,30,476914914,124012663,
419,513253,1456,2,1,1,30,476915528,124012478,
420,513253,1457,1,1,1,30,476920748,124007562,
421,513253,1458,1,1,1,30,476918858,124009781,
422,513253,1458,2,1,1,30,476919028,124009861,
423,513253,1460,1,1,1,30,476921104,123997334,
424,513253,1473,1,1,1,30,476872239,124025807,
425,513253,1473,2,1,1,30,476871455,124024728,
426,513253,1485,2,1,1,30,476830720,124113438,
427,513253,1489,2,1,1,30,476832251,124105761,
428,513253,1491,2,1,1,30,476827657,124107138,
429,513253,1497,1,1,1,40,476848767,123992682,
430,513253,1497,2,1,1,40,476849039,123992128,
431,513253,1498,2,1,1,40,476825778,123969596,
432,513253,1499,1,1,1,40,476826787,123967531,
433,513253,1499,2,1,1,40,476826782,123966757,
434,513253,1506,1,1,1,30,476789355,124104595,
435,513253,1509,2,1,1,30,476774001,124103020,
436,513253,1510,1,2,1,30,476777404,124103332,
437,513253,1510,1,2,2,30,476780699,124103475,
438,513253,1514,1,1,1,30,476786197,124103732,
439,513253,1529,1,1,1,30,476758486,124094066,
440,513253,1549,1,1,1,30,476733726,123924398,
441,513253,1549,2,1,1,30,476732787,123923228,
442,513253,1550,1,1,1,30,476729525,123918405,
443,513253,1550,2,1,1,30,476725281,123918315,
444,513253,1552,1,1,1,30,476724516,123913923,
445,513253,1552,2,1,1,30,476724273,123913626,
446,513253,1561,1,1,1,40,476690198,124063685,
447,513253,1562,1,1,1,30,476689522,124063204,
448,513253,1563,2,1,1,30,476688640,124062969,
449,513253,1649,2,1,1,30,476865526,124013406,
450,513253,1679,1,1,1,40,476880272,124053539,
451,513253,1679,2,1,1,40,476880272,124053539,
452,513253,1682,1,1,1,40,476656936,123941955,
453,513253,1682,2,1,1,40,476656903,123942257,
454,513253,1684,1,1,1,30,476724734,124112340,
455,513253,1684,2,1,1,30,476724405,124112204,
456,513253,1686,1,1,1,40,476762407,124074827,
457,513253,1686,2,1,1,40,476762777,124074182,
458,513253,1687,1,2,1,30,476757246,124116616,
459,513253,1687,1,2,2,30,476754682,124115882,
460,513253,1687,2,1,1,30,476754647,124115634,
461,513253,1688,1,1,1,30,476754230,124128467,
462,513253,1688,2,1,1,30,476753872,124128767,
463,513253,1689,2,1,1,30,476800520,124136807,
464,513253,1690,1,1,1,30,476819580,124138515,
465,513253,1692,1,2,1,30,476819147,124101199,
466,513253,1692,1,2,2,30,476820306,124099465,
467,513253,1692,2,2,1,30,476820679,124098670,
468,513253,1692,2,2,2,30,476817397,124101655,
469,513253,1697,1,1,1,30,476850943,123915031,
470,513253,1698,1,1,1,30,476604940,124211039,
471,513253,1698,2,1,1,30,476604877,124210700,
472,513253,1701,1,1,1,30,476760208,124117442,
473,513253,1701,2,1,1,30,476759872,124117078,
474,513253,1702,1,1,1,30,476765327,124118931,
475,513253,1703,1,1,1,30,476820586,124138580,
476,513253,1703,2,1,1,30,476822114,124138906,
477,513253,1704,1,2,1,30,476816505,124145789,
478,513253,1704,1,2,2,30,476817778,124146301,
479,513253,1704,2,1,1,30,476816884,124145622,
480,513253,1705,1,1,1,30,476824343,124149728,
481,513253,1705,2,1,1,30,476823865,124149892,
482,513253,1711,1,1,1,40,476958268,123956902,
483,513253,1713,1,1,1,40,476834677,124104893,
484,513253,1713,2,1,1,40,476834728,124104565,
485,513253,1715,1,1,1,40,476791096,124208479,
486,513253,1715,2,2,1,40,476794185,124202002,
487,513253,1715,2,2,2,40,476790377,124206253,
488,513253,1716,1,1,1,30,476985368,124042836,
489,513253,1716,2,1,1,30,476985100,124042553,
490,513253,1720,1,1,1,40,476982377,123928089,
491,513253,1723,2,1,1,30,476780983,124123199,
492,513253,1724,1,1,1,30,476778004,124121706,
493,513253,1724,2,1,1,30,476777763,124121839,
494,513253,1725,1,1,1,30,476774677,124108439,
495,513253,1728,1,1,1,40,476764139,124090486,
496,513253,1728,2,1,1,40,476765905,124090171,
497,513253,1730,1,2,1,40,476643144,123933479,
498,513253,1730,1,2,2,40,476641216,123930842,
499,513253,1730,2,1,1,40,476642749,123931577,
500,513253,1732,2,1,1,40,476648881,123943156,
501,513253,1733,1,1,1,40,476647760,123942870,
502,513253,1735,1,1,1,30,476599782,124203204,
503,513253,1735,2,1,1,30,476600044,124203017,
504,513253,1737,1,1,1,30,476603229,124210429,
505,513253,1737,2,1,1,30,476603757,124210715,
506,513253,1738,1,1,1,40,476670516,124011802,
507,513253,1738,2,1,1,40,476668009,124008670,
508,513253,1740,1,1,1,40,476691902,124036898,
509,513253,1742,1,1,1,30,476729362,124108850,
510,513253,1745,2,1,1,40,476762684,124076623,
511,513253,1747,1,1,1,40,476762074,124082308,
512,513253,1751,1,1,1,30,476757998,124119250,
513,513253,1752,1,1,1,30,476807249,124135089,
514,513253,1752,2,1,1,30,476805163,124135708,
515,513253,1753,1,1,1,30,476810925,124134714,
516,513253,1753,2,1,1,30,476812394,124135012,
517,513253,1754,1,1,1,30,476813425,124135716,
518,513253,1755,1,1,1,30,476817093,124137199,
519,513253,1755,2,1,1,30,476817757,124137187,
520,513253,1757,1,1,1,30,476816619,124143705,
521,513253,1760,1,1,1,30,476843614,124140355,
522,513253,1761,1,1,1,30,476840932,124135967,
523,513253,1764,2,1,1,30,476841995,124128984,
524,513253,1765,1,1,1,30,476842940,124126076,
525,513253,1767,1,1,1,30,476843574,124122648,
526,513253,1774,1,1,1,30,476824097,124096797,
527,513253,1775,1,1,1,30,476824012,124094371,
528,513253,1776,1,1,1,30,476824694,124091117,
529,513253,1776,2,1,1,30,476823867,124092161,
530,513253,1777,1,1,1,30,476825690,124086139,
531,513253,1777,2,1,1,30,476824960,124088684,
532,513253,1778,2,1,1,30,476823747,124084189,
533,513253,1779,1,1,1,30,476824270,124082226,
534,513253,1780,1,1,1,30,476825040,124079097,
535,513253,1784,2,1,1,30,476827213,124072654,
536,513253,1789,1,1,1,50,476969242,124074189,
537,513253,1789,2,1,1,50,476968986,124074159,
538,513253,1793,1,1,1,30,476853769,123913654,
539,513253,1795,2,1,1,30,476855100,123912629,
540,513253,1798,2,1,1,40,476638144,123928711,
541,513253,1801,1,1,1,30,476612941,124208331,
542,513253,1801,2,1,1,30,476614708,124207251,
543,513253,1802,2,1,1,30,476617902,124204298,
544,513253,1803,1,1,1,30,476620455,124200306,
545,513253,1803,2,1,1,30,476620572,124199260,
546,513253,1804,2,1,1,30,476623438,124195190,
547,513253,1805,1,1,1,40,476695477,124043035,
548,513253,1808,1,1,1,40,476711997,124069884,
549,513253,1808,2,1,1,40,476711780,124068204,
550,513253,1811,2,1,1,40,476755942,124082002,
551,513253,1812,2,1,1,30,476764275,124118291,
552,513253,1813,1,1,1,30,476770946,124120443,
553,513253,1813,2,1,1,30,476772369,124120583,
554,513253,1814,1,1,1,30,476773895,124121255,
555,513253,1814,2,1,1,30,476777024,124121871,
556,513253,1815,1,2,1,30,476824770,124140199,
557,513253,1815,1,2,2,30,476827449,124141314,
558,513253,1815,2,1,1,30,476827242,124140956,
559,513253,1816,1,1,1,30,476823054,124148377,
560,513253,1816,2,1,1,30,476821818,124147576,
561,513253,1818,1,2,1,30,476827279,124154360,
562,513253,1818,1,2,2,30,476833659,124157241,
563,513253,1818,2,2,1,30,476827780,124154308,
564,513253,1818,2,2,2,30,476834118,124156691,
565,513253,1822,1,1,1,30,476911230,124023852,
566,513253,1822,2,1,1,30,476911125,124023461,
567,513253,1823,2,1,1,30,476865336,123975405,
568,513253,1826,2,1,1,40,476976396,123961990,
569,513253,1827,2,1,1,40,476839316,124101455,
