,meshcode,linkno,orflg,seccnt,secno,exflg,maxspeed,ssecichi,esecichi,geometry
305,513253,418,1,1,1,1,50,0,10000,
306,513253,420,1,1,1,0,50,0,10000,
307,513253,422,1,1,1,0,50,0,10000,
308,513253,423,1,1,1,0,40,0,10000,
309,513253,424,1,1,1,1,40,0,10000,
310,513253,425,1,1,1,1,40,0,10000,
311,513253,426,1,1,1,1,40,0,10000,
312,513253,426,2,1,1,1,40,0,10000,
313,513253,427,1,1,1,1,40,0,10000,
314,513253,427,2,1,1,1,40,0,10000,
315,513253,428,1,1,1,1,40,0,10000,
316,513253,428,2,1,1,1,40,0,10000,
317,513253,429,1,1,1,1,40,0,10000,
318,513253,429,2,1,1,1,40,0,10000,
319,513253,430,1,1,1,1,40,0,10000,
320,513253,430,2,1,1,1,40,0,10000,
321,513253,431,1,1,1,1,40,0,10000,
322,513253,431,2,1,1,1,40,0,10000,
323,513253,432,1,1,1,0,40,0,10000,
324,513253,432,2,1,1,0,40,0,10000,
325,513253,433,1,1,1,1,40,0,10000,
326,513253,433,2,1,1,1,40,0,10000,
327,513253,435,1,1,1,1,50,0,10000,
328,513253,436,1,1,1,1,50,0,10000,
329,513253,437,1,1,1,0,50,0,10000,
330,513253,438,1,1,1,0,50,0,10000,
331,513253,439,1,1,1,1,40,0,10000,
332,513253,439,2,1,1,1,40,0,10000,
333,513253,440,2,1,1,1,40,0,10000,
334,513253,441,1,1,1,1,40,0,10000,
335,513253,441,2,1,1,1,40,0,10000,
336,513253,442,1,1,1,0,40,0,10000,
337,513253,442,2,1,1,0,40,0,10000,
338,513253,443,1,1,1,0,40,0,10000,
339,513253,443,2,1,1,0,40,0,10000,
340,513253,444,1,1,1,1,40,0,10000,
341,513253,444,2,1,1,1,40,0,10000,
342,513253,445,1,1,1,1,50,0,10000,
343,513253,446,1,1,1,1,50,0,10000,
344,513253,448,1,1,1,1,50,0,10000,
345,513253,449,1,1,1,1,50,0,10000,
346,513253,450,1,1,1,0,50,0,10000,
347,513253,451,1,1,1,0,50,0,10000,
348,513253,453,1,1,1,1,50,0,10000,
349,513253,454,1,1,1,1,50,0,10000,
350,513253,455,1,1,1,0,50,0,10000,
351,513253,456,1,1,1,0,50,0,10000,
352,513253,457,1,1,1,0,50,0,10000,
353,513253,458,1,1,1,1,50,0,10000,
354,513253,459,2,1,1,1,40,0,10000,
355,513253,460,2,1,1,0,40,0,10000,
356,513253,463,1,1,1,1,50,0,10000,
357,513253,464,1,1,1,1,50,0,10000,
358,513253,465,1,1,1,1,50,0,10000,
359,513253,466,1,1,1,1,50,0,10000,
360,513253,467,1,1,1,1,50,0,10000,
361,513253,468,1,1,1,0,50,0,10000,
362,513253,469,1,1,1,0,50,0,10000,
363,513253,470,1,1,1,1,40,0,10000,
364,513253,471,1,1,1,1,40,0,10000,
365,513253,472,1,1,1,1,40,0,10000,
366,513253,473,1,1,1,0,40,0,10000,
367,513253,474,1,1,1,1,40,0,10000,
368,513253,474,2,1,1,0,40,0,10000,
369,513253,475,1,1,1,1,40,0,10000,
370,513253,475,2,1,1,1,40,0,10000,
371,513253,476,1,1,1,1,40,0,10000,
372,513253,476,2,1,1,1,40,0,10000,
373,513253,477,1,1,1,1,40,0,10000,
374,513253,477,2,1,1,0,40,0,10000,
375,513253,478,1,1,1,1,40,0,10000,
376,513253,478,2,1,1,1,40,0,10000,
377,513253,479,1,1,1,1,40,0,10000,
378,513253,479,2,1,1,0,40,0,10000,
379,513253,480,1,1,1,1,50,0,10000,
380,513253,481,1,1,1,0,50,0,10000,
381,513253,482,1,1,1,1,50,0,10000,
382,513253,483,1,1,1,1,50,0,10000,
383,513253,484,1,1,1,1,50,0,10000,
384,513253,485,1,1,1,1,50,0,10000,
385,513253,486,1,1,1,1,50,0,10000,
386,513253,487,1,1,1,1,50,0,10000,
387,513253,488,1,1,1,1,50,0,10000,
388,513253,489,1,1,1,0,50,0,10000,
389,513253,490,1,1,1,1,50,0,10000,
390,513253,491,1,1,1,1,50,0,10000,
391,513253,492,1,1,1,1,50,0,10000,
392,513253,493,1,1,1,1,50,0,10000,
393,513253,494,1,1,1,1,50,0,10000,
394,513253,499,1,1,1,1,50,0,10000,
395,513253,500,1,1,1,1,50,0,10000,
396,513253,501,1,1,1,0,50,0,10000,
397,513253,502,1,1,1,1,50,0,10000,
398,513253,503,1,1,1,1,50,0,10000,
399,513253,504,1,1,1,1,50,0,10000,
400,513253,505,1,1,1,1,50,0,10000,
401,513253,506,1,1,1,0,50,0,10000,
402,513253,507,1,1,1,0,50,0,10000,
403,513253,508,1,1,1,1,50,0,10000,
404,513253,509,1,1,1,1,50,0,10000,
405,513253,510,1,1,1,1,50,0,10000,
406,513253,511,1,1,1,1,50,0,10000,
407,513253,512,1,1,1,1,50,0,10000,
408,513253,513,1,1,1,0,40,0,10000,
409,513253,513,2,1,1,0,40,0,10000,
410,513253,514,1,1,1,1,40,0,10000,
411,513253,515,1,1,1,0,40,0,10000,
412,513253,516,1,1,1,1,40,0,10000,
413,513253,517,1,1,1,1,40,0,10000,
414,513253,518,1,1,1,0,40,0,10000,
415,513253,519,1,1,1,1,40,0,10000,
416,513253,520,1,1,1,1,50,0,10000,
417,513253,521,1,1,1,1,50,0,10000,
418,513253,522,1,1,1,0,50,0,10000,
419,513253,523,1,1,1,1,50,0,10000,
420,513253,524,1,1,1,1,50,0,10000,
421,513253,525,1,1,1,1,40,0,10000,
422,513253,525,2,1,1,1,40,0,10000,
423,513253,526,1,1,1,0,40,0,10000,
424,513253,526,2,1,1,0,40,0,10000,
425,513253,527,1,1,1,1,50,0,10000,
426,513253,528,1,1,1,1,50,0,10000,
427,513253,529,1,1,1,1,50,0,10000,
428,513253,530,1,1,1,0,50,0,10000,
429,513253,531,1,1,1,0,50,0,10000,
430,513253,532,1,1,1,1,50,0,10000,
431,513253,533,1,1,1,1,50,0,10000,
432,513253,534,1,1,1,1,50,0,10000,
433,513253,535,1,1,1,1,40,0,10000,
434,513253,535,2,1,1,0,40,0,10000,
435,513253,536,1,1,1,1,40,0,10000,
436,513253,536,2,1,1,1,40,0,10000,
437,513253,537,1,1,1,1,40,0,10000,
438,513253,537,2,1,1,1,40,0,10000,
439,513253,538,1,1,1,1,40,0,10000,
440,513253,538,2,1,1,1,40,0,10000,
441,513253,539,1,1,1,0,40,0,10000,
442,513253,539,2,1,1,1,40,0,10000,
443,513253,544,1,1,1,1,40,0,10000,
444,513253,544,2,1,1,1,40,0,10000,
445,513253,545,1,1,1,1,40,0,10000,
446,513253,545,2,1,1,1,40,0,10000,
447,513253,546,1,1,1,0,40,0,10000,
448,513253,546,2,1,1,0,40,0,10000,
449,513253,547,1,1,1,1,40,0,10000,
450,513253,547,2,1,1,1,40,0,10000,
451,513253,548,1,1,1,1,50,0,10000,
452,513253,549,1,1,1,1,50,0,10000,
453,513253,550,1,1,1,0,50,0,10000,
454,513253,551,1,1,1,1,50,0,10000,
455,513253,552,1,1,1,1,50,0,10000,
456,513253,555,1,1,1,1,50,0,10000,
457,513253,556,1,1,1,0,50,0,10000,
458,513253,557,1,1,1,1,40,0,10000,
459,513253,557,2,1,1,1,40,0,10000,
460,513253,558,1,1,1,1,40,0,10000,
461,513253,558,2,1,1,1,40,0,10000,
462,513253,559,1,1,1,1,50,0,10000,
463,513253,560,1,1,1,0,50,0,10000,
464,513253,561,1,1,1,0,50,0,10000,
465,513253,562,1,1,1,1,50,0,10000,
466,513253,563,1,1,1,0,50,0,10000,
467,513253,564,1,1,1,1,50,0,10000,
468,513253,566,1,1,1,1,50,0,10000,
469,513253,567,1,1,1,0,50,0,10000,
470,513253,570,1,1,1,1,50,0,10000,
471,513253,571,1,1,1,0,50,0,10000,
472,513253,572,1,1,1,1,50,0,10000,
473,513253,573,1,1,1,1,50,0,10000,
474,513253,574,1,1,1,0,50,0,10000,
475,513253,575,1,1,1,1,50,0,10000,
476,513253,576,1,1,1,1,50,0,10000,
477,513253,577,1,1,1,1,50,0,10000,
478,513253,578,1,1,1,1,50,0,10000,
479,513253,579,1,1,1,1,40,0,10000,
480,513253,579,2,1,1,1,40,0,10000,
481,513253,580,1,1,1,1,40,0,10000,
482,513253,580,2,1,1,1,40,0,10000,
483,513253,581,1,1,1,0,40,0,10000,
484,513253,581,2,1,1,1,40,0,10000,
485,513253,582,1,1,1,1,40,0,10000,
486,513253,582,2,1,1,1,40,0,10000,
487,513253,583,1,1,1,1,40,0,10000,
488,513253,583,2,1,1,1,40,0,10000,
489,513253,584,1,1,1,1,40,0,10000,
490,513253,584,2,1,1,1,40,0,10000,
491,513253,585,2,1,1,1,40,0,10000,
492,513253,586,2,1,1,1,40,0,10000,
493,513253,587,2,1,1,1,40,0,10000,
494,513253,588,1,1,1,1,40,0,10000,
495,513253,588,2,1,1,1,40,0,10000,
496,513253,589,1,1,1,0,40,0,10000,
497,513253,589,2,1,1,0,40,0,10000,
498,513253,590,1,1,1,1,30,0,10000,
499,513253,591,1,1,1,1,30,0,10000,
500,513253,592,1,1,1,0,30,0,10000,
501,513253,592,2,1,1,0,30,0,10000,
502,513253,593,1,1,1,0,30,0,10000,
503,513253,593,2,1,1,1,30,0,10000,
504,513253,594,1,1,1,0,40,0,10000,
505,513253,594,2,1,1,1,40,0,10000,
506,513253,595,1,1,1,1,40,0,10000,
507,513253,595,2,1,1,1,40,0,10000,
508,513253,596,1,1,1,1,30,0,10000,
509,513253,597,1,1,1,1,30,0,10000,
510,513253,598,1,1,1,1,30,0,10000,
511,513253,599,1,1,1,1,40,0,10000,
512,513253,601,1,1,1,0,40,0,10000,
513,513253,601,2,1,1,0,40,0,10000,
514,513253,602,1,1,1,1,40,0,10000,
515,513253,602,2,1,1,1,40,0,10000,
516,513253,603,1,1,1,1,40,0,10000,
517,513253,603,2,1,1,1,40,0,10000,
518,513253,604,1,1,1,0,40,0,10000,
519,513253,604,2,1,1,0,40,0,10000,
520,513253,606,1,1,1,0,40,0,10000,
521,513253,607,1,1,1,1,40,0,10000,
522,513253,607,2,1,1,0,40,0,10000,
523,513253,608,1,1,1,1,40,0,10000,
524,513253,609,1,1,1,1,50,0,10000,
525,513253,610,1,1,1,1,50,0,10000,
526,513253,611,1,1,1,0,50,0,10000,
527,513253,612,1,1,1,0,50,0,10000,
528,513253,613,1,1,1,0,50,0,10000,
529,513253,614,1,1,1,1,40,0,10000,
530,513253,614,2,1,1,1,40,0,10000,
531,513253,616,1,1,1,0,30,0,10000,
532,513253,616,2,1,1,1,30,0,10000,
533,513253,617,1,1,1,1,30,0,10000,
534,513253,617,2,1,1,0,30,0,10000,
535,513253,618,1,1,1,1,40,0,10000,
536,513253,618,2,1,1,1,40,0,10000,
537,513253,619,1,1,1,0,40,0,10000,
538,513253,619,2,1,1,0,40,0,10000,
539,513253,620,1,1,1,1,40,0,10000,
540,513253,620,2,1,1,1,40,0,10000,
541,513253,621,1,1,1,1,50,0,10000,
542,513253,622,1,1,1,1,50,0,10000,
543,513253,623,1,1,1,1,50,0,10000,
544,513253,625,1,1,1,0,40,0,10000,
545,513253,625,2,1,1,0,40,0,10000,
546,513253,626,1,1,1,0,50,0,10000,
547,513253,628,1,1,1,0,40,0,10000,
548,513253,628,2,1,1,0,40,0,10000,
549,513253,629,1,1,1,1,50,0,10000,
550,513253,629,2,1,1,1,50,0,10000,
551,513253,630,1,1,1,0,50,0,10000,
552,513253,630,2,1,1,0,50,0,10000,
553,513253,631,1,1,1,1,50,0,10000,
554,513253,631,2,1,1,0,50,0,10000,
555,513253,632,1,1,1,0,50,0,10000,
556,513253,632,2,1,1,0,50,0,10000,
557,513253,633,1,1,1,1,50,0,10000,
558,513253,633,2,1,1,1,50,0,10000,
559,513253,634,1,1,1,1,50,0,10000,
560,513253,634,2,1,1,1,50,0,10000,
561,513253,635,1,1,1,1,50,0,10000,
562,513253,635,2,1,1,0,50,0,10000,
563,513253,636,2,1,1,1,50,0,10000,
564,513253,637,2,1,1,1,50,0,10000,
565,513253,638,2,1,1,1,50,0,10000,
566,513253,639,2,1,1,0,50,0,10000,
567,513253,640,1,1,1,1,50,0,10000,
568,513253,640,2,1,1,1,50,0,10000,
569,513253,641,1,1,1,1,50,0,10000,
570,513253,641,2,1,1,1,50,0,10000,
571,513253,642,2,1,1,0,50,0,10000,
572,513253,643,1,1,1,0,50,0,10000,
573,513253,643,2,1,1,1,50,0,10000,
574,513253,644,1,1,1,1,50,0,10000,
575,513253,644,2,1,1,1,50,0,10000,
576,513253,645,1,1,1,0,50,0,10000,
577,513253,645,2,1,1,1,50,0,10000,
578,513253,646,1,1,1,0,50,0,10000,
579,513253,646,2,1,1,1,50,0,10000,
580,513253,647,1,1,1,1,50,0,10000,
581,513253,647,2,1,1,1,50,0,10000,
582,513253,648,1,1,1,0,50,0,10000,
583,513253,648,2,1,1,0,50,0,10000,
584,513253,649,1,1,1,1,50,0,10000,
585,513253,649,2,1,1,0,50,0,10000,
586,513253,650,1,1,1,1,50,0,10000,
587,513253,651,1,1,1,0,50,0,10000,
588,513253,652,1,1,1,1,50,0,10000,
589,513253,653,1,1,1,1,50,0,10000,
590,513253,657,1,1,1,0,50,0,10000,
591,513253,658,1,1,1,0,50,0,10000,
592,513253,659,1,1,1,1,50,0,10000,
593,513253,659,2,1,1,0,50,0,10000,
594,513253,660,1,1,1,1,50,0,10000,
595,513253,660,2,1,1,0,50,0,10000,
596,513253,661,1,1,1,1,50,0,10000,
597,513253,662,1,1,1,1,50,0,10000,
598,513253,663,1,1,1,0,30,0,10000,
599,513253,663,2,1,1,1,30,0,10000,
600,513253,664,1,1,1,1,30,0,10000,
601,513253,664,2,1,1,1,30,0,10000,
602,513253,666,1,1,1,0,30,0,10000,
603,513253,666,2,1,1,1,30,0,10000,
