,meshcode,tnodeno,inlinkno,signcnt,signno,signaltype,signalx,signaly,slinetype,slinex,sliney,geometry
866,513253,2643,8777,2,1,3,476904986,123981789,0,476906981,123982016,
867,513253,2643,8777,2,2,3,476906481,123982167,0,476906981,123982016,
868,513253,2681,9356,2,1,3,476919102,124030615,0,476919467,124030235,
869,513253,2681,9356,2,2,3,476917889,124030828,0,476919467,124030235,
870,513253,2689,2468,2,1,3,476876196,124089513,0,476876309,124089677,
871,513253,2689,2468,2,2,3,476877900,124089516,0,476876309,124089677,
872,513253,2689,7269,1,1,3,476876846,124089740,0,476876448,124089180,
873,513253,2746,10176,1,1,3,476654854,124004361,0,476656060,124004202,
874,513253,2746,12506,2,1,3,476655675,124003807,0,476655933,124004576,
875,513253,2746,12506,2,2,3,476656024,124004473,0,476655933,124004576,
876,513253,2748,574,2,1,3,476653675,123999958,0,476653164,123998614,
877,513253,2748,574,2,2,3,476654361,123999859,0,476653164,123998614,
878,513253,2748,8930,2,1,3,476653146,123999034,0,476652968,123999135,
879,513253,2748,8930,2,2,3,476654053,123998966,0,476652968,123999135,
880,513253,2754,849,2,1,3,476669269,124063532,0,476668975,124063368,
881,513253,2754,849,2,2,3,476669264,124063893,0,476668975,124063368,
882,513253,2754,945,1,1,3,476669305,124063606,0,476669480,124063862,
883,513253,2754,10090,1,1,3,476669377,124063664,0,476668997,124063883,
884,513253,2755,961,2,1,3,476662311,124049323,0,476661395,124048441,
885,513253,2755,961,2,2,3,476662381,124049200,0,476661395,124048441,
886,513253,2755,2894,1,1,3,476662778,124048663,0,476661502,124049217,
887,513253,2758,947,2,1,3,476680524,124063461,0,476679701,124062826,
888,513253,2758,947,2,2,3,476680644,124063451,0,476679701,124062826,
889,513253,2758,10087,1,1,3,476680631,124062480,0,476679769,124063397,
890,513253,2760,563,2,1,3,476688979,124075063,0,476689186,124075873,
891,513253,2760,563,2,2,3,476688143,124075006,0,476689186,124075873,
892,513253,2760,10084,1,1,3,476688009,124075116,0,476689460,124075329,
893,513253,2794,392,2,1,3,476819733,124114043,0,476818594,124114027,
894,513253,2794,392,2,2,3,476819543,124113806,0,476818594,124114027,
895,513253,2794,9683,1,1,3,476819128,124113349,0,476819313,124114220,
896,513253,2796,483,2,1,3,476812395,124113606,0,476811311,124113594,
897,513253,2796,483,2,2,3,476812629,124113395,0,476811311,124113594,
898,513253,3011,2072,1,1,3,476831163,123975340,0,476831953,123974943,
899,513253,3011,2792,1,1,3,476832139,123975007,0,476831284,123975349,
900,513253,3011,9738,2,1,3,476831352,123974618,0,476831894,123975359,
901,513253,3011,9738,2,2,3,476831713,123975393,0,476831894,123975359,
902,513253,3011,9756,1,1,3,476831713,123975393,0,476831285,123974621,
903,513253,3117,2503,1,1,3,476960407,124109378,0,476961847,124110002,
904,513253,3117,3318,2,1,3,476960363,124110132,0,476960928,124109115,
905,513253,3117,3318,2,2,3,476960708,124110379,0,476960928,124109115,
906,513253,3117,13857,2,1,3,476961398,124109417,0,476960790,124110410,
907,513253,3117,13857,2,2,3,476960845,124109306,0,476960790,124110410,
908,513253,3227,2616,1,1,3,476946181,124006935,0,476945603,124006749,
909,513253,3260,383,3,1,3,476870680,124081587,0,476871072,124080549,
910,513253,3260,383,3,2,3,476871479,124081445,0,476871072,124080549,
911,513253,3260,383,3,3,3,476870986,124080861,0,476871072,124080549,
912,513253,3260,7649,1,1,3,476871910,124080970,0,476870500,124081532,
913,513253,3312,396,2,1,3,476736220,124099870,0,476735084,124099572,
914,513253,3312,396,2,2,3,476736168,124100020,0,476735084,124099572,
915,513253,3312,10015,1,1,3,476736225,124099136,0,476735541,124100120,
916,513253,3350,2105,1,1,3,476882537,124051862,0,476881490,124052815,
917,513253,3350,2583,2,1,3,476882494,124051895,0,476882625,124051470,
918,513253,3350,2583,2,2,3,476881452,124052416,0,476882625,124051470,
919,513253,3350,12922,1,1,3,476882238,124052945,0,476881581,124051498,
920,513253,3351,329,2,1,3,476887422,124065528,0,476889038,124064573,
921,513253,3351,329,2,2,3,476887658,124065626,0,476889038,124064573,
922,513253,3351,3320,2,1,3,476888743,124066160,0,476887795,124064645,
923,513253,3351,3320,2,2,3,476889236,124065898,0,476887795,124064645,
924,513253,3354,3296,1,1,3,476892209,124071303,0,476892976,124072071,
925,513253,3354,3299,2,1,3,476892209,124071303,0,476891894,124071699,
926,513253,3354,3299,2,2,3,476892593,124072460,0,476891894,124071699,
927,513253,3354,7707,1,1,3,476892934,124071848,0,476892110,124072436,
928,513253,3354,9536,2,1,3,476893016,124071929,0,476893019,124071382,
929,513253,3354,9536,2,2,3,476892100,124072178,0,476893019,124071382,
930,513253,3516,505,3,1,3,476780785,124111574,0,476780098,124111491,
931,513253,3516,505,3,2,3,476788021,124112233,0,476787127,124112229,
932,513253,3516,505,3,3,3,476788073,124112100,0,476787127,124112229,
933,513253,3516,9884,1,1,3,476787732,124111616,0,476787737,124112427,
934,513253,3636,397,3,1,3,476704780,124091177,0,476704744,124091223,
935,513253,3636,397,3,2,3,476706347,124091638,0,476704744,124091223,
936,513253,3636,397,3,3,3,476706682,124091134,0,476704744,124091223,
937,513253,3636,1540,1,1,3,476705876,124090871,0,476704988,124091781,
938,513253,3644,548,2,1,3,476722883,124094016,0,476720982,124093694,
939,513253,3644,548,2,2,3,476722949,124093771,0,476720982,124093694,
940,513253,3644,2509,1,1,3,476722331,124093141,0,476722387,124094152,
941,513253,3644,10041,1,1,3,476722800,124093081,0,476721355,124093980,
942,513253,3689,345,2,1,3,476850077,124088343,0,476849912,124088654,
943,513253,3689,345,2,2,3,476850566,124088152,0,476849912,124088654,
944,513253,3689,346,2,1,3,476850084,124088337,0,476850692,124087926,
945,513253,3689,346,2,2,3,476850566,124088152,0,476850692,124087926,
946,513253,3689,3246,1,1,3,476850118,124088247,0,476850650,124088464,
947,513253,3737,11973,1,1,3,476918482,124079791,0,476918998,124080865,
948,513253,3740,1267,1,1,3,476940295,124077601,0,476940266,124077239,
949,513253,3740,2630,1,1,3,476940154,124077402,0,476941062,124077349,
950,513253,3740,2632,1,1,3,476940366,124077522,0,476939816,124077754,
951,513253,3756,2349,1,1,3,476960609,124076654,0,476959806,124076705,
952,513253,3815,384,2,1,3,476877215,124072844,0,476876274,124073473,
953,513253,3815,384,2,2,3,476876729,124072964,0,476876274,124073473,
954,513253,3815,8330,1,1,3,476876055,124072936,0,476877215,124073055,
955,513253,3836,2348,1,1,3,476953430,124076757,0,476954067,124076728,
956,513253,3836,2495,1,1,3,476953785,124076867,0,476953286,124076916,
957,513253,3836,8348,1,1,3,476953698,124076915,0,476953492,124076558,
958,513253,3844,702,1,1,3,476991759,124062552,0,476990187,124063474,
959,513253,3858,457,2,1,3,476889583,124065171,0,476888067,124066152,
960,513253,3858,457,2,2,3,476889451,124065138,0,476888067,124066152,
961,513253,3858,3306,2,1,3,476888242,124064240,0,476889295,124065869,
962,513253,3858,3306,2,2,3,476887919,124064710,0,476889295,124065869,
963,513253,3861,418,2,1,3,476912996,124045278,0,476913561,124044504,
964,513253,3861,418,2,2,3,476913060,124045959,0,476913561,124044504,
965,513253,3861,729,1,1,3,476913481,124045858,0,476912856,124044634,
966,513253,3863,377,2,1,3,476913053,124045964,0,476913091,124046063,
967,513253,3863,377,2,2,3,476913917,124045168,0,476913091,124046063,
968,513253,3863,688,2,1,3,476913481,124045858,0,476913707,124045969,
969,513253,3863,688,2,2,3,476913103,124044670,0,476913707,124045969,
970,513253,3865,451,1,1,3,476903124,124054779,0,476903670,124054191,
971,513253,3865,9483,1,1,3,476903984,124055044,0,476903047,124054440,
972,513253,3919,361,2,1,3,476648512,123986111,0,476648708,123986553,
973,513253,3919,361,2,2,3,476648301,123986129,0,476648708,123986553,
974,513253,3919,8469,1,1,3,476647946,123986447,0,476648928,123986230,
975,513253,3924,2377,1,1,3,476604997,124008315,0,476605232,124009352,
976,513253,3924,3301,2,1,3,476604404,124008372,0,476605966,124008373,
977,513253,3924,3301,2,2,3,476604330,124008950,0,476605966,124008373,
978,513253,3924,12522,2,1,3,476605864,124008960,0,476604327,124009004,
979,513253,3924,12522,2,2,3,476605965,124008443,0,476604327,124009004,
980,513253,3939,10173,1,1,3,476655979,124004426,0,476654752,124004636,
981,513253,3939,12568,2,1,3,476655058,124004699,0,476654854,124003904,
982,513253,3939,12568,2,2,3,476655406,124004698,0,476654854,124003904,
983,513253,3940,363,2,1,3,476654854,124008787,0,476654923,124009771,
984,513253,3940,363,2,2,3,476654438,124009798,0,476654923,124009771,
985,513253,3940,11098,1,1,3,476654009,124009142,0,476655276,124009315,
986,513253,3941,364,2,1,3,476654861,124016573,0,476655001,124017861,
987,513253,3941,364,2,2,3,476654582,124016641,0,476655001,124017861,
988,513253,3941,8493,1,1,3,476653923,124016287,0,476655611,124017533,
989,513253,3942,401,2,1,3,476654097,124017560,0,476654006,124016188,
990,513253,3942,401,2,2,3,476654358,124017580,0,476654006,124016188,
991,513253,3942,2524,1,1,3,476655032,124017655,0,476653583,124016663,
992,513253,3943,402,2,1,3,476654061,124009732,0,476654331,124008651,
993,513253,3943,402,2,2,3,476654370,124009785,0,476654331,124008651,
994,513253,3943,5787,1,1,3,476655245,124009441,0,476653938,124009177,
995,513253,3959,366,2,1,3,476655212,124024894,0,476655269,124025552,
996,513253,3959,366,2,2,3,476655074,124024864,0,476655269,124025552,
997,513253,3959,8492,1,1,3,476654314,124024960,0,476655492,124025123,
998,513253,3962,577,2,1,3,476655198,124029976,0,476655572,124030943,
999,513253,3962,577,2,2,3,476655465,124029903,0,476655572,124030943,
1000,513253,3962,13595,1,1,3,476654792,124030583,0,476655671,124030209,
1001,513253,3964,576,2,1,3,476654555,124025593,0,476654544,124024818,
1002,513253,3964,576,2,2,3,476654831,124025530,0,476654544,124024818,
1003,513253,3964,3241,1,1,3,476655288,124025442,0,476653516,124025009,
1004,513253,4028,10782,2,1,3,476909008,123992098,0,476909375,123993362,
1005,513253,4028,10782,2,2,3,476908731,123991664,0,476909375,123993362,
1006,513253,4028,12520,1,1,3,476907324,123992165,0,476909947,123992781,
1007,513253,4263,9052,1,1,3,476944780,123975615,0,476944202,123975445,
1008,513253,4272,4368,1,1,3,476954499,123973026,0,476954003,123972872,
1009,513253,4272,8714,1,1,3,476954241,123973087,0,476954355,123972760,
1010,513253,4302,985,2,1,3,476619918,123922541,0,476621288,123923099,
1011,513253,4302,985,2,2,3,476620808,123923443,0,476621288,123923099,
1012,513253,4302,12975,2,1,3,476620801,123923440,0,476619579,123922927,
1013,513253,4302,12975,2,2,3,476621318,123923187,0,476619579,123922927,
1014,513253,4302,12997,2,1,3,476619927,123923085,0,476620564,123922498,
1015,513253,4302,12997,2,2,3,476620665,123922484,0,476620564,123922498,
1016,513253,4317,11786,2,1,3,476892745,123938936,0,476892991,123941159,
1017,513253,4317,11786,2,2,3,476893171,123939343,0,476892991,123941159,
1018,513253,4317,12633,3,1,3,476892125,123938412,0,476893571,123939747,
1019,513253,4317,12633,3,2,3,476892237,123938688,0,476893571,123939747,
1020,513253,4317,12633,3,3,3,476893398,123940203,0,476893571,123939747,
1021,513253,4318,207,2,1,3,476893306,123940327,0,476891294,123939411,
1022,513253,4318,207,2,2,3,476892525,123940848,0,476891294,123939411,
1023,513253,4323,113,2,1,3,476905463,123982241,0,476905021,123981419,
1024,513253,4323,113,2,2,3,476905760,123982399,0,476905021,123981419,
1025,513253,4324,12687,2,1,3,476892955,123963391,0,476891659,123964121,
1026,513253,4324,12687,2,2,3,476891897,123963806,0,476891659,123964121,
1027,513253,4328,162,2,1,3,476908318,123992864,0,476908088,123991811,
1028,513253,4328,162,2,2,3,476908586,123993307,0,476908088,123991811,
1029,513253,4329,131,2,1,3,476909623,123999665,0,476909428,123998924,
1030,513253,4329,131,2,2,3,476909764,123999661,0,476909428,123998924,
1031,513253,4332,114,2,1,3,476913831,124015591,0,476913453,124014690,
1032,513253,4332,114,2,2,3,476913829,124015159,0,476913453,124014690,
1033,513253,4334,115,2,1,3,476916089,124023497,0,476915803,124022563,
1034,513253,4334,115,2,2,3,476916271,124023722,0,476915803,124022563,
1035,513253,4334,12928,1,1,3,476917036,124022879,0,476915045,124023238,
1036,513253,4339,118,2,1,3,476921790,124038787,0,476920326,124037295,
1037,513253,4339,118,2,2,3,476921234,124039195,0,476920326,124037295,
1038,513253,4340,374,2,1,3,476921340,124037143,0,476920522,124038951,
1039,513253,4340,374,2,2,3,476921601,124037498,0,476920522,124038951,
1040,513253,4341,421,2,1,3,476901002,124057593,0,476901080,124057524,
1041,513253,4341,421,2,2,3,476901648,124056978,0,476901080,124057524,
1042,513253,4341,8759,2,1,3,476901703,124057018,0,476901610,124057456,
1043,513253,4341,8759,2,2,3,476901135,124056498,0,476901610,124057456,
1044,513253,4343,386,1,1,3,476871110,124082497,0,476870780,124083640,
1045,513253,4343,2467,1,1,3,476869971,124083151,0,476871313,124082716,
1046,513253,4344,385,2,1,3,476871634,124080546,0,476871475,124081435,
1047,513253,4344,385,2,2,3,476870985,124080868,0,476871475,124081435,
1048,513253,4344,8763,1,1,3,476870627,124081310,0,476871826,124080928,
1049,513253,4345,388,2,1,3,476862781,124092282,0,476861684,124092948,
1050,513253,4345,388,2,2,3,476862802,124092099,0,476861684,124092948,
1051,513253,4345,12105,1,1,3,476862278,124091815,0,476862224,124092950,
1052,513253,4347,394,2,1,3,476769201,124109129,0,476767959,124108846,
1053,513253,4347,394,2,2,3,476769192,124109005,0,476767959,124108846,
1054,513253,4347,10841,1,1,3,476768825,124108326,0,476768590,124109259,
1055,513253,4352,410,2,1,3,476639577,123966841,0,476638561,123965592,
1056,513253,4352,410,2,2,3,476640013,123966654,0,476638561,123965592,
1057,513253,4352,3310,2,1,3,476638772,123966867,0,476638710,123966942,
1058,513253,4352,3310,2,2,3,476640230,123966070,0,476638710,123966942,
1059,513253,4376,2860,2,1,3,476667395,123979908,0,476667081,123979728,
1060,513253,4376,2860,2,2,3,476666527,123980427,0,476667081,123979728,
1061,513253,4376,10171,1,1,3,476666561,123980015,0,476667381,123980315,
1062,513253,4376,11226,2,1,3,476667395,123979908,0,476666884,123980598,
1063,513253,4376,11226,2,2,3,476666527,123980427,0,476666884,123980598,
1064,513253,4376,11232,1,1,3,476667412,123980388,0,476666523,123980055,
1065,513253,4380,9064,2,1,3,476913524,124014936,0,476913108,124015305,
1066,513253,4380,9064,2,2,3,476914660,124014847,0,476913108,124015305,
1067,513253,4402,119,2,1,3,476921516,124077879,0,476920499,124076269,
1068,513253,4402,119,2,2,3,476922098,124077403,0,476920499,124076269,
1069,513253,4402,3313,2,1,3,476921951,124076735,0,476920155,124077114,
1070,513253,4402,3313,2,2,3,476922564,124077016,0,476920155,124077114,
1071,513253,4403,159,3,1,3,476921799,124076652,0,476922278,124077634,
1072,513253,4403,159,3,2,3,476921148,124076610,0,476922278,124077634,
1073,513253,4403,159,3,3,3,476921518,124077886,0,476922278,124077634,
1074,513253,4403,2490,2,1,3,476920225,124076637,0,476922605,124076747,
1075,513253,4403,2490,2,2,3,476920342,124077063,0,476922605,124076747,
1076,513253,4404,188,1,1,3,476920118,124073153,0,476920819,124073927,
1077,513253,4407,626,2,1,3,476656748,124037187,0,476656429,124036561,
1078,513253,4407,626,2,2,3,476656886,124037005,0,476656429,124036561,
1079,513253,4407,10355,1,1,3,476657455,124036765,0,476656214,124036844,
1080,513253,4408,894,1,1,3,476970498,123940091,0,476970692,123939510,
1081,513253,4410,189,2,1,3,476883520,123982057,0,476882917,123981005,
1082,513253,4410,189,2,2,3,476883552,123981420,0,476882917,123981005,
1083,513253,4410,210,2,1,3,476883554,123981426,0,476883912,123982022,
1084,513253,4410,210,2,2,3,476883524,123982066,0,476883912,123982022,
1085,513253,4410,3322,1,1,3,476883711,123981469,0,476883011,123982088,
1086,513253,4415,2893,1,1,3,476668754,124053357,0,476668007,124054012,
1087,513253,4415,13799,2,1,3,476668336,124053907,0,476667531,124053355,
1088,513253,4415,13799,2,2,3,476668499,124053940,0,476667531,124053355,
1089,513253,4420,412,2,1,3,476804107,124102194,0,476804350,124101995,
1090,513253,4420,412,2,2,3,476803763,124102145,0,476804350,124101995,
1091,513253,4420,514,2,1,3,476803763,124102145,0,476803631,124102330,
1092,513253,4420,514,2,2,3,476804107,124102194,0,476803631,124102330,
1093,513253,4420,10397,1,1,3,476804082,124102323,0,476803913,124101887,
1094,513253,4441,692,1,1,3,476892017,124026560,0,476893332,124027500,
1095,513253,4510,3319,2,1,3,476617047,123917834,0,476616782,123916346,
1096,513253,4510,3319,2,2,3,476617804,123916365,0,476616782,123916346,
1097,513253,4510,11351,2,1,3,476617499,123916352,0,476617662,123917755,
1098,513253,4510,11351,2,2,3,476617709,123917496,0,476617662,123917755,
1099,513253,4510,13702,2,1,3,476617739,123916972,0,476616527,123917235,
1100,513253,4510,13702,2,2,3,476616483,123917156,0,476616527,123917235,
1101,513253,4512,866,1,1,3,476955490,124116980,0,476956525,124117520,
1102,513253,4512,867,1,1,3,476956357,124117636,0,476955084,124116938,
1103,513253,4512,2513,1,1,3,476955744,124117347,0,476955924,124116781,
1104,513253,4531,199,2,1,3,476989628,124133966,0,476988831,124133563,
1105,513253,4531,199,2,2,3,476990104,124133685,0,476988831,124133563,
1106,513253,4531,202,2,1,3,476989628,124133966,0,476989998,124133549,
1107,513253,4531,202,2,2,3,476989560,124133370,0,476989998,124133549,
1108,513253,4531,868,1,1,3,476989365,124133894,0,476989977,124133008,
1109,513253,4532,198,2,1,3,476981943,124128935,0,476983203,124129594,
1110,513253,4532,198,2,2,3,476981740,124129391,0,476983203,124129594,
1111,513253,4532,205,2,1,3,476982764,124129971,0,476981485,124129290,
1112,513253,4532,205,2,2,3,476982982,124129515,0,476981485,124129290,
1113,513253,4532,7935,1,1,3,476982268,124129749,0,476982275,124128966,
1114,513253,4532,11679,1,1,3,476982317,124129013,0,476982426,124130063,
1115,513253,4533,191,2,1,3,476974989,124124835,0,476974003,124124913,
1116,513253,4533,191,2,2,3,476974949,124125381,0,476974003,124124913,
1117,513253,4533,206,2,1,3,476974311,124124440,0,476975345,124125012,
1118,513253,4533,206,2,2,3,476974949,124125381,0,476975345,124125012,
1119,513253,4533,2532,1,1,3,476974968,124124759,0,476975182,124125745,
1120,513253,4533,8951,1,1,3,476974862,124125402,0,476974765,124124272,
1121,513253,4536,192,2,1,3,476959422,124113179,0,476957674,124112571,
1122,513253,4536,192,2,2,3,476959169,124113978,0,476957674,124112571,
1123,513253,4536,2558,1,1,3,476959207,124112483,0,476958441,124114062,
1124,513253,4538,2561,2,1,3,476947151,124099029,0,476945583,124100208,
1125,513253,4538,2561,2,2,3,476945500,124100028,0,476945583,124100208,
1126,513253,4538,11433,2,1,3,476946527,124100127,0,476945448,124099186,
1127,513253,4538,11433,2,2,3,476947146,124099703,0,476945448,124099186,
1128,513253,4539,2308,1,1,3,476939194,124090586,0,476937547,124091567,
1129,513253,4540,197,2,1,3,476939165,124091401,0,476937503,124090612,
1130,513253,4540,197,2,2,3,476938347,124091683,0,476937503,124090612,
1131,513253,4543,629,2,1,3,476991035,124062263,0,476990705,124062656,
1132,513253,4543,629,2,2,3,476991717,124063135,0,476990705,124062656,
1133,513253,4544,641,2,1,3,476986261,124059758,0,476987600,124060402,
1134,513253,4544,641,2,2,3,476986096,124060164,0,476987600,124060402,
1135,513253,4544,3321,2,1,3,476987385,124060348,0,476985921,124060172,
1136,513253,4544,3321,2,2,3,476987408,124060862,0,476985921,124060172,
1137,513253,4546,980,2,1,3,476975510,124051425,0,476975069,124051750,
1138,513253,4546,980,2,2,3,476975901,124052476,0,476975069,124051750,
1139,513253,4546,12953,2,1,3,476975198,124052018,0,476975765,124052728,
1140,513253,4546,12953,2,2,3,476975583,124051401,0,476975765,124052728,
1141,513253,4546,13065,1,1,3,476975510,124051425,0,476976309,124052140,
1142,513253,4548,442,2,1,3,476969345,124004308,0,476969585,124004475,
1143,513253,4548,442,2,2,3,476968574,124002733,0,476969585,124004475,
1144,513253,4548,981,2,1,3,476968635,124004172,0,476969134,124004469,
1145,513253,4548,981,2,2,3,476969014,124002593,0,476969134,124004469,
1146,513253,4549,979,2,1,3,476965797,124035319,0,476966337,124035200,
1147,513253,4549,979,2,2,3,476966164,124033880,0,476966337,124035200,
1148,513253,4549,982,2,1,3,476966164,124033880,0,476965610,124033789,
1149,513253,4549,982,2,2,3,476965796,124035313,0,476965610,124033789,
1150,513253,4549,2504,2,1,3,476966582,124035018,0,476966648,124034489,
1151,513253,4549,2504,2,2,3,476965578,124034034,0,476966648,124034489,
1152,513253,4551,981,1,1,3,476968035,124014352,0,476968019,124013227,
1153,513253,4551,982,1,1,3,476968486,124013305,0,476968527,124014579,
1154,513253,4551,8807,2,1,3,476968791,124014267,0,476969024,124014285,
1155,513253,4551,8807,2,2,3,476967947,124013646,0,476969024,124014285,
1156,513253,4552,631,2,1,3,476941713,123979188,0,476943025,123979394,
1157,513253,4552,631,2,2,3,476942604,123979970,0,476943025,123979394,
1158,513253,4552,770,2,1,3,476941947,123979899,0,476942294,123980234,
1159,513253,4552,770,2,2,3,476942593,123979243,0,476942294,123980234,
1160,513253,4552,12446,2,1,3,476942594,123979236,0,476942576,123978865,
1161,513253,4552,12446,2,2,3,476941948,123979891,0,476942576,123978865,
1162,513253,4553,449,2,1,3,476895460,123942049,0,476896092,123941837,
1163,513253,4553,449,2,2,3,476895076,123941215,0,476896092,123941837,
1164,513253,4553,1354,1,1,3,476895218,123942022,0,476895565,123941218,
1165,513253,4553,12633,1,1,3,476895460,123942049,0,476894839,123941728,
1166,513253,4555,651,2,1,3,476899573,123943934,0,476900875,123944687,
1167,513253,4555,651,2,2,3,476900526,123945005,0,476900875,123944687,
1168,513253,4555,652,2,1,3,476900519,123945000,0,476899806,123944636,
1169,513253,4555,652,2,2,3,476899573,123943934,0,476899806,123944636,
1170,513253,4555,12628,2,1,3,476900585,123944307,0,476900969,123944087,
1171,513253,4555,12628,2,2,3,476899599,123944567,0,476900969,123944087,
1172,513253,4557,630,2,1,3,476911840,123956894,0,476911364,123957009,
1173,513253,4557,630,2,2,3,476912224,123957796,0,476911364,123957009,
1174,513253,4557,1383,1,1,3,476912872,123957628,0,476913397,123957864,
1175,513253,4557,7586,1,1,3,476911467,123957140,0,476912636,123957085,
1176,513253,4557,10939,2,1,3,476911925,123956888,0,476912794,123957707,
1177,513253,4557,10939,2,2,3,476912224,123957796,0,476912794,123957707,
1178,513253,4558,645,2,1,3,476932105,123974663,0,476933128,123975320,
1179,513253,4558,645,2,2,3,476932465,123975405,0,476933128,123975320,
1180,513253,4558,648,2,1,3,476932465,123975405,0,476931612,123974817,
1181,513253,4558,648,2,2,3,476932105,123974663,0,476931612,123974817,
1182,513253,4558,1038,1,1,3,476932346,123975419,0,476932817,123974842,
1183,513253,4559,649,2,1,3,476925884,123969392,0,476926782,123970017,
1184,513253,4559,649,2,2,3,476925878,123969827,0,476926782,123970017,
1185,513253,4559,8805,1,1,3,476925942,123970030,0,476926488,123969466,
1186,513253,4559,10926,2,1,3,476926507,123970303,0,476925572,123969687,
1187,513253,4559,10926,2,2,3,476926682,123970094,0,476925572,123969687,
1188,513253,4560,631,2,1,3,476949820,123981077,0,476949723,123981556,
1189,513253,4560,631,2,2,3,476950869,123981870,0,476949723,123981556,
1190,513253,4560,632,2,1,3,476949820,123981077,0,476951020,123981390,
1191,513253,4560,632,2,2,3,476950873,123981871,0,476951020,123981390,
1192,513253,4562,633,2,1,3,476958147,123984818,0,476957372,123984496,
1193,513253,4562,633,2,2,3,476957622,123984083,0,476957372,123984496,
1194,513253,4562,647,2,1,3,476957622,123984083,0,476958677,123984530,
1195,513253,4562,647,2,2,3,476958147,123984818,0,476958677,123984530,
1196,513253,4562,9197,1,1,3,476958002,123984827,0,476958209,123984001,
1197,513253,4565,635,2,1,3,476966232,123990984,0,476965729,123991056,
1198,513253,4565,635,2,2,3,476966308,123992078,0,476965729,123991056,
1199,513253,4565,8706,1,1,3,476965897,123991465,0,476966825,123991175,
1200,513253,4565,13175,2,1,3,476966310,123992085,0,476966963,123992102,
1201,513253,4565,13175,2,2,3,476966234,123990990,0,476966963,123992102,
1202,513253,4567,660,2,1,3,476630309,123925885,0,476630558,123924349,
1203,513253,4567,660,2,2,3,476630883,123925788,0,476630558,123924349,
1204,513253,4567,661,2,1,3,476631150,123924435,0,476631002,123925764,
1205,513253,4567,661,2,2,3,476630606,123924373,0,476631002,123925764,
1206,513253,4567,986,2,1,3,476631827,123925420,0,476629712,123925270,
1207,513253,4567,986,2,2,3,476629584,123924738,0,476629712,123925270,
1208,513253,4567,2966,3,1,3,476630078,123924762,0,476632034,123925350,
1209,513253,4567,2966,3,2,3,476631832,123925422,0,476632034,123925350,
1210,513253,4567,2966,3,3,3,476629715,123925205,0,476632034,123925350,
1211,513253,4569,637,2,1,3,476636893,123955915,0,476636694,123955911,
1212,513253,4569,637,2,2,3,476636692,123956395,0,476636694,123955911,
1213,513253,4569,638,2,1,3,476637288,123955970,0,476637321,123956455,
1214,513253,4569,638,2,2,3,476637060,123955953,0,476637321,123956455,
1215,513253,4674,10331,1,1,3,476841450,124094505,0,476842488,124095234,
1216,513253,4815,424,1,1,3,476986703,124060618,0,476986925,124059218,
1217,513253,4868,429,1,1,3,476977260,124024344,0,476977165,124024175,
1218,513253,4868,433,1,1,3,476977415,124024293,0,476977665,124024672,
1219,513253,5131,10486,1,1,3,476899138,123970394,0,476897580,123971410,
1220,513253,5165,891,1,1,3,476864807,124093897,0,476864995,124094380,
1221,513253,5165,892,1,1,3,476864833,124093827,0,476865489,124093455,
1222,513253,5165,2603,1,1,3,476865226,124093899,0,476864843,124093798,
1223,513253,5167,2604,1,1,3,476854850,124093398,0,476854265,124093934,
1224,513253,5167,2605,1,1,3,476854362,124093629,0,476855115,124093002,
1225,513253,5167,9134,1,1,3,476854830,124093517,0,476854419,124093295,
1226,513253,5183,4636,1,1,3,476875946,124078557,0,476876631,124077897,
1227,513253,5183,9139,1,1,3,476875946,124078557,0,476876869,124077954,
1228,513253,5217,643,2,1,3,476969014,124002593,0,476968517,124002549,
1229,513253,5217,643,2,2,3,476968635,124004172,0,476968517,124002549,
1230,513253,5269,894,1,1,3,476970828,123939634,0,476970661,123940086,
1231,513253,5334,902,1,1,3,476937151,123991630,0,476936067,123991192,
1232,513253,5335,645,2,1,3,476941713,123979188,0,476941416,123979675,
1233,513253,5335,645,2,2,3,476942604,123979970,0,476941416,123979675,
1234,513253,5336,14142,1,1,3,476937120,123991130,0,476937020,123991868,
1235,513253,5358,2616,2,1,3,476946132,124007023,0,476946712,124007005,
1236,513253,5358,2616,2,2,3,476945985,124006717,0,476946712,124007005,
1237,513253,5584,12233,1,1,3,476952337,124114905,0,476952727,124115094,
1238,513253,5751,726,1,1,3,476927488,124052682,0,476928846,124052365,
1239,513253,5770,9340,1,1,3,476910062,124051405,0,476909862,124052213,
1240,513253,5776,447,1,1,3,476904234,124054554,0,476903712,124055141,
1241,513253,5776,10405,1,1,3,476903451,124054338,0,476904201,124054987,
1242,513253,5779,996,2,1,3,476917329,124056477,0,476917442,124056334,
1243,513253,5779,996,2,2,3,476916634,124056888,0,476917442,124056334,
1244,513253,5832,149,2,1,3,476914410,124014374,0,476914734,124015425,
1245,513253,5832,149,2,2,3,476913796,124013861,0,476914734,124015425,
1246,513253,5860,2685,1,1,3,476932916,124000360,0,476934137,124000999,
1247,513253,6106,224,2,1,3,476900830,124042620,0,476900312,124042500,
1248,513253,6106,224,2,2,3,476900998,124043222,0,476900312,124042500,
1249,513253,6106,225,2,1,3,476900830,124042620,0,476901714,124043540,
1250,513253,6106,225,2,2,3,476900998,124043222,0,476901714,124043540,
1251,513253,6127,3327,1,1,3,476881879,124051397,0,476882536,124052940,
