,meshcode,zuflg,tnodeno,snodeno,slinkno,susno,stype,ichikeido,ichiido,signx,signy,geometry
655,513253,0,2509,1724,7064,1,0,476815542,124137977,476815440,124138076,
656,513253,0,2509,493,7867,1,0,476815379,124137677,476815539,124137497,
657,513253,0,2513,492,7068,1,0,476812310,124136277,476812301,124136241,
658,513253,0,2513,2498,7868,1,0,476812270,124136777,476812244,124136808,
659,513253,0,2514,3464,7894,1,0,476824828,124137610,476824499,124137435,
660,513253,0,2514,3461,7895,1,0,476825237,124137477,476825329,124137474,
661,513253,0,2516,2503,2159,1,0,476821964,124143143,476822041,124143230,
662,513253,0,2516,495,7883,1,0,476821473,124143243,476821441,124143224,
663,513253,0,2517,1734,7073,1,0,476820164,124145376,476820373,124145259,
664,513253,0,2517,356,7796,1,0,476820409,124145809,476820310,124145857,
665,513253,0,2523,1754,7080,1,0,476838326,124143609,476838307,124143619,
666,513253,0,2526,502,7083,1,0,476848839,124141410,476848840,124141401,
667,513253,0,2526,3434,7830,1,0,476849330,124141177,476849458,124141172,
668,513253,0,2535,506,7090,1,0,476846221,124135444,476845683,124135358,
669,513253,0,2535,2825,7358,1,0,476846630,124135377,476846917,124135394,
670,513253,0,2536,508,7091,1,0,476846671,124133078,476846556,124133048,
671,513253,0,2536,2824,7357,1,0,476847162,124132945,476847155,124132934,
672,513253,0,2538,507,2167,1,0,476846467,124134277,476846373,124134247,
673,513253,0,2538,2824,2168,1,0,476846917,124134144,476846875,124134136,
674,513253,0,2554,1765,7109,1,0,476890769,124081017,476890576,124080880,
675,513253,0,2554,2555,7110,1,0,476890892,124080584,476891076,124080582,
676,513253,0,2652,2654,8001,1,0,476808221,124121578,476808484,124121653,
677,513253,0,2662,4259,4358,1,0,476989686,123924269,476989668,123924246,
678,513253,0,2662,11318,14932,1,0,476990054,123923902,476990140,123923897,
679,513253,0,2668,2114,8725,1,0,476988458,123950432,476988501,123950401,
680,513253,0,2669,4901,4520,1,0,476989686,123931768,476989630,123931959,
681,513253,0,2669,2661,5975,1,0,476989604,123931501,476989647,123931436,
682,513253,0,2671,3767,2317,1,0,476988085,124080454,476988332,124080780,
683,513253,0,2680,10056,12925,1,0,476918464,124039622,476918414,124039607,
684,513253,0,2696,6913,5440,1,0,476795500,124100380,476795590,124100299,
685,513253,0,2696,6914,5442,1,0,476795213,124100680,476795195,124100647,
686,513253,0,2724,7744,10220,1,0,476625784,124027851,476625793,124027851,
687,513253,0,2728,2737,7292,1,0,476629752,124000721,476629563,124000923,
688,513253,0,2730,2737,7295,1,0,476636052,124000388,476636057,124000417,
689,513253,0,2730,10355,13558,1,0,476636502,124000455,476636553,124000539,
690,513253,0,2731,2735,7289,1,0,476640020,123992822,476639969,123992805,
691,513253,0,2737,2736,7294,1,0,476633189,123998555,476633303,123998390,
692,513253,0,2737,2730,7295,1,0,476633639,123998621,476633687,123998656,
693,513253,0,2739,3922,8773,1,0,476650615,123991622,476650637,123991640,
694,513253,0,2822,2823,7356,1,0,476848676,124138677,476848671,124138822,
695,513253,0,2822,2827,7896,1,0,476848471,124138277,476848467,124138208,
696,513253,0,2823,503,7827,1,0,476848553,124140144,476848528,124140106,
697,513253,0,2823,2829,7828,1,0,476848798,124139877,476849049,124139860,
698,513253,0,2826,2831,7363,1,0,476849044,124136144,476849050,124136186,
699,513253,0,2852,3442,2149,1,0,476867655,124141877,476867603,124141978,
700,513253,0,2852,2840,7923,1,0,476867369,124141544,476867356,124141446,
701,513253,0,2854,3440,7851,1,0,476868883,124141877,476868871,124142043,
702,513253,0,2855,2858,7382,1,0,476869824,124141544,476869835,124141452,
703,513253,0,2855,3441,7855,1,0,476870192,124141877,476870139,124141940,
704,513253,0,2856,3441,7856,1,0,476871419,124141877,476871409,124141920,
705,513253,0,2861,4594,2519,1,0,476867328,124133278,476867335,124133104,
706,513253,0,2861,2862,7383,1,0,476867655,124133645,476867566,124134140,
707,513253,0,2863,2866,7385,1,0,476868474,124133245,476868567,124133031,
708,513253,0,2988,3031,7494,1,0,476838454,123972628,476838437,123972669,
709,513253,0,2995,3023,7488,1,0,476835386,123982794,476835592,123982709,
710,513253,0,2998,6609,9726,1,0,476835263,123983226,476835138,123983236,
711,513253,0,3024,3022,7490,1,0,476839845,123981061,476839792,123980945,
712,513253,0,3024,3034,7497,1,0,476840173,123981427,476840361,123981814,
713,513253,0,3032,6638,3619,1,0,476836777,123984760,476836819,123984757,
714,513253,0,3032,6605,9721,1,0,476837145,123984460,476837241,123984450,
715,513253,0,3037,4057,4159,1,0,476846472,123980994,476846471,123980994,
716,513253,0,3037,3040,4160,1,0,476846840,123981294,476846860,123981351,
717,513253,0,3040,4054,4153,1,0,476848353,123984461,476848630,123984961,
718,513253,0,3040,3037,4160,1,0,476848067,123984327,476848069,123984360,
719,513253,0,3044,4054,4152,1,0,476849949,123987760,476850154,123987671,
720,513253,0,3044,1040,4157,1,0,476850358,123987926,476850626,123988522,
721,513253,0,3077,4927,9025,1,0,476963417,124124981,476963353,124125190,
722,513253,0,3077,5592,9296,1,0,476963253,124125181,476963201,124125175,
723,513253,0,3079,1380,7518,1,0,476986203,124082953,476986152,124082998,
724,513253,0,3079,1380,7518,2,0,476985876,124082586,476985877,124082376,
725,513253,0,3082,3083,7519,1,0,476950369,124096117,476950328,124096047,
726,513253,0,3082,3095,7531,1,0,476950982,124096251,476951022,124096327,
727,513253,0,3135,5550,9282,1,0,476954869,124086018,476954842,124086003,
728,513253,0,3137,3139,7573,1,0,476956464,124077853,476956361,124077890,
729,513253,0,3143,6474,9663,1,0,476860792,123918567,476860844,123918499,
730,513253,0,3150,3828,11417,1,0,476935275,124062487,476935533,124062219,
731,513253,0,3167,5934,9393,1,0,476907710,123935199,476907750,123935125,
732,513253,0,3169,3170,7582,1,0,476908979,123932767,476908978,123932734,
733,513253,0,3195,1477,4013,1,0,476905700,124068286,476905634,124068254,
734,513253,0,3195,5718,4916,1,0,476905700,124068086,476905945,124067929,
735,513253,0,3198,3199,7597,1,0,476836327,123977294,476836377,123977418,
736,513253,0,3198,6671,9741,1,0,476836000,123976994,476835996,123977005,
737,513253,0,3204,6340,9623,1,0,476851094,123972028,476851177,123972245,
738,513253,0,3204,4088,12253,1,0,476850726,123971928,476850722,123971876,
739,513253,0,3234,4719,4441,1,0,476981988,124134113,476981941,124134257,
740,513253,0,3234,4714,8945,1,0,476981661,124134213,476981920,124134236,
741,513253,0,3246,5703,9310,1,0,476914003,124075285,476913973,124075373,
742,513253,0,3246,5709,9312,1,0,476913840,124074818,476913811,124074766,
743,513253,0,3271,3512,3852,1,0,476840086,124115046,476840054,124115032,
744,513253,0,3271,521,3853,1,0,476840372,124114979,476840390,124114989,
745,513253,0,3272,6510,5256,1,0,476840290,124114080,476840254,124114063,
746,513253,0,3272,522,7661,1,0,476840536,124113947,476840544,124113956,
747,513253,0,3273,523,3855,1,0,476840699,124112980,476840801,124113000,
748,513253,0,3299,1041,1184,1,0,476858376,123959996,476858231,123959972,
749,513253,0,3299,6364,5175,1,0,476858662,123959929,476858665,123959902,
750,513253,0,3301,10203,13097,1,0,476876006,123977262,476876283,123977159,
751,513253,0,3308,7090,5553,1,0,476795750,123947129,476795740,123947135,
752,513253,0,3325,7525,2859,1,0,476675158,123979758,476674862,123979825,
753,513253,0,3326,4142,8619,1,0,476800945,123955696,476800906,123955627,
754,513253,0,3328,7373,5681,1,0,476697860,124074047,476698359,124073936,
755,513253,0,3328,7452,5717,1,0,476697533,124074247,476697219,124074242,
756,513253,0,3368,3367,7716,1,0,476984402,124118315,476984282,124118515,
757,513253,0,3368,3370,7719,1,0,476984361,124117849,476984407,124117755,
758,513253,0,3376,3379,7730,1,0,476987388,124116983,476987481,124116691,
759,513253,0,3456,3458,7877,1,0,476820982,124136010,476820889,124135972,
760,513253,0,3462,354,7886,1,0,476824541,124138744,476824472,124138783,
761,513253,0,3462,2514,7893,1,0,476824337,124138377,476824425,124138348,
762,513253,0,3464,2514,7894,1,0,476822864,124136410,476823070,124136599,
763,513253,0,3481,3483,2178,1,0,476990169,124136880,476990180,124136879,
764,513253,0,3496,5573,4853,1,0,476939079,124107382,476939144,124107383,
765,513253,0,3514,6859,9840,1,0,476809039,124113612,476809060,124113627,
766,513253,0,3579,6517,5257,1,0,476833091,124109813,476832967,124109458,
767,513253,0,3582,9028,11128,1,0,476865203,124095682,476865327,124095765,
768,513253,0,3652,7307,10035,1,0,476758277,124081448,476758343,124081612,
769,513253,0,3654,2441,3907,1,0,476760813,124090647,476760931,124090787,
770,513253,0,3657,3655,2292,1,0,476767521,124084181,476767315,124084030,
771,513253,0,3658,1228,3909,1,0,476757131,124079348,476757314,124079356,
772,513253,0,3661,3664,3916,1,0,476802741,124085682,476802751,124085738,
773,513253,0,3668,2041,3924,1,0,476805481,124086249,476805464,124086220,
774,513253,0,3669,2057,3929,1,0,476809490,124085115,476809444,124085111,
775,513253,0,3669,2049,3930,1,0,476809490,124084915,476809487,124084890,
776,513253,0,3671,3672,3932,1,0,476814972,124084682,476814930,124084716,
777,513253,0,3706,3707,8219,1,0,476889215,124089416,476889315,124089722,
778,513253,0,3706,10708,13439,1,0,476889542,124089483,476889407,124089337,
779,513253,0,3713,5091,4600,1,0,476897968,124082984,476898158,124083054,
780,513253,0,3713,8214,6012,1,0,476897804,124083251,476897724,124083069,
781,513253,0,3714,3717,3959,1,1,476900668,124079417,476900751,124079377,
782,513253,0,3741,3827,8346,1,0,476945665,124077086,476945632,124077028,
783,513253,0,3757,3838,8352,1,0,476963296,124076419,476963262,124076307,
784,513253,0,3764,3796,8279,1,0,476990376,124087853,476990305,124088067,
785,513253,0,3766,3769,2318,1,0,476990130,124080354,476990119,124080529,
786,513253,0,3826,1465,8340,1,0,476940715,124075819,476940819,124075807,
787,513253,0,3827,3741,8346,1,0,476945788,124075886,476945774,124075901,
788,513253,0,3829,8946,10873,1,0,476967673,124072520,476967491,124072488,
789,513253,0,3834,3836,8348,1,0,476953683,124075653,476953673,124075682,
790,513253,0,3838,3840,4020,1,0,476963337,124075154,476963340,124075040,
791,513253,0,3838,3757,8352,1,0,476963460,124075320,476963460,124075522,
792,513253,0,3848,5451,4772,1,0,476944152,124055421,476944161,124055034,
793,513253,0,3854,3855,4030,1,0,476930367,124047222,476930437,124047202,
794,513253,0,3891,3889,2357,1,0,476699252,124048816,476699396,124048747,
795,513253,0,3891,2383,4060,1,0,476698884,124049083,476698759,124049103,
796,513253,0,3977,9078,13606,1,0,476919323,124040089,476919392,124040136,
797,513253,0,4038,5111,9106,1,0,476883900,123992094,476883848,123992102,
798,513253,0,4046,4045,4146,1,0,476901817,123990827,476901786,123990791,
799,513253,0,4057,3037,4159,1,0,476845735,123979461,476846193,123980253,
800,513253,0,4057,3018,8552,1,0,476845368,123979294,476845334,123979260,
801,513253,0,4058,3038,2410,1,0,476850603,123977661,476850483,123977730,
802,513253,0,4058,3038,2410,2,0,476850358,123977794,476850372,123977844,
803,513253,0,4058,4093,2416,1,0,476850031,123977527,476849912,123977327,
804,513253,0,4058,4093,2416,2,0,476850317,123977427,476850302,123977379,
805,513253,0,4120,4121,4213,1,0,476831952,123955763,476832041,123955736,
806,513253,0,4120,918,4214,1,0,476831543,123955963,476831828,123955992,
807,513253,0,4121,1414,4212,1,0,476834324,123954963,476834362,123954952,
808,513253,0,4121,4120,4213,1,0,476833996,123955229,476833964,123955233,
809,513253,0,4136,4134,4228,1,0,476794646,123947096,476794641,123947141,
810,513253,0,4137,4140,4231,1,0,476798286,123950196,476798329,123950191,
811,513253,0,4138,4139,4234,1,0,476799881,123949029,476799431,123949093,
812,513253,0,4140,3382,8617,1,0,476799472,123950163,476799356,123950000,
813,513253,0,4141,4142,4233,1,0,476800536,123949929,476800449,123949818,
814,513253,0,4143,1382,4235,1,0,476798205,123946863,476798416,123947120,
815,513253,0,4208,4213,4312,1,0,476862346,123916000,476862583,123915872,
816,513253,0,4209,4214,2434,1,0,476858828,123915800,476859229,123915647,
817,513253,0,4210,4212,4308,1,0,476861937,123914867,476861838,123914868,
818,513253,0,4220,2082,4319,1,0,476893925,123922667,476893794,123923110,
819,513253,0,4223,2078,8673,1,0,476896993,123922000,476897001,123922193,
820,513253,0,4250,4252,4351,1,0,476966697,123927434,476966339,123927662,
821,513253,0,4252,4250,4351,1,0,476963466,123930134,476963526,123930120,
822,513253,0,4256,1361,8700,1,0,476971278,123932134,476971404,123932028,
823,513253,0,4256,2128,8704,1,0,476971319,123932401,476971212,123932503,
824,513253,0,4258,11294,14909,1,0,476990014,123922769,476989996,123922737,
825,513253,0,4260,5220,4662,1,0,476965385,123987629,476965411,123987587,
826,513253,0,4266,746,8711,1,0,476936343,123967264,476936080,123967016,
827,513253,0,4282,11287,14902,1,0,476989808,123950832,476989909,123950635,
828,513253,0,4298,5201,4646,1,0,476973688,124015960,476973700,124015944,
829,513253,0,4319,4320,1334,1,0,476890815,123962264,476890746,123962283,
830,513253,0,4325,4355,8775,1,0,476904190,123979662,476904151,123979651,
831,513253,0,4331,9542,8776,1,0,476913066,124013292,476913076,124013327,
832,513253,0,4333,1453,10319,1,0,476915315,124021058,476915308,124021063,
833,513253,0,4338,5035,3083,1,0,476919732,124035990,476919626,124035971,
834,513253,0,4385,6170,9517,1,0,476899852,124038756,476899747,124038852,
835,513253,0,4466,4935,4534,1,0,476942065,124104283,476942085,124104269,
836,513253,0,4466,3608,8824,1,0,476941697,124104483,476941665,124104532,
837,513253,0,4545,4316,4381,1,0,476990171,124061422,476989950,124061501,
838,513253,0,4545,4798,4477,1,0,476989312,124062122,476989148,124062239,
839,513253,0,4563,1096,2452,1,0,476961622,123986196,476961574,123986193,
840,513253,0,4564,4260,1322,1,1,476965713,123989962,476965704,123989962,
841,513253,0,4570,7806,1608,1,0,476632167,123937828,476632174,123937857,
842,513253,0,4571,7814,1611,1,0,476637362,123944394,476637195,123944389,
843,513253,0,4571,7810,10240,1,0,476636462,123945061,476636469,123945054,
844,513253,0,4687,4690,2533,1,0,476974870,124128081,476974998,124128027,
845,513253,0,4795,4798,4475,1,0,476989148,124063521,476989096,124063423,
846,513253,0,4864,9388,11717,1,1,476976020,124020192,476975994,124020196,
847,513253,0,4891,4987,1372,1,0,476964609,123963631,476964605,123963664,
848,513253,0,4900,2117,3392,1,0,476985104,123933534,476985076,123934113,
849,513253,0,4901,1357,9003,1,0,476988909,123934368,476988841,123934351,
850,513253,0,4901,2670,9004,1,0,476989073,123934201,476989143,123934238,
851,513253,0,4975,4977,3403,1,0,476945543,124048089,476945617,124048156,
852,513253,0,5028,4521,2570,1,0,476917524,124028724,476917474,124028664,
853,513253,0,5029,4520,2571,1,0,476919527,124032590,476919542,124032592,
854,513253,0,5036,5037,2576,1,0,476921736,124040689,476921703,124040735,
855,513253,0,5048,5049,2578,1,0,476909138,123997727,476909104,123997718,
856,513253,0,5119,5120,9109,1,0,476907012,123983862,476907031,123983844,
857,513253,0,5176,5175,4627,1,0,476886024,124098082,476885928,124098077,
858,513253,0,5217,5218,4658,1,0,476969271,124003094,476969310,124003155,
859,513253,0,5519,5523,4822,1,0,476947015,124075619,476947306,124075809,
860,513253,0,5829,8795,11958,1,0,476915233,124017192,476915212,124017185,
861,513253,0,6010,6011,5043,1,0,476875311,123965029,476875241,123964995,
862,513253,0,6079,6082,5069,1,0,476886681,124001893,476886963,124001850,
863,513253,0,6079,6088,5070,1,0,476886927,124002193,476886854,124002299,
864,513253,0,6124,8259,10336,1,0,476882467,124056220,476882421,124056275,
865,513253,0,6190,8259,12296,1,0,476880994,124061786,476880937,124061724,
866,513253,0,6458,6459,5227,1,0,476858133,123925532,476858301,123925763,
867,513253,0,6458,10167,13040,1,0,476858460,123925666,476858301,123925763,
868,513253,0,6460,6463,5229,1,0,476859810,123922333,476859487,123922596,
869,513253,0,6461,6463,5230,1,0,476862101,123921667,476861880,123921694,
870,513253,0,6472,10274,13499,1,0,476877154,123924833,476876923,123924717,
871,513253,0,6476,42,9666,1,0,476836330,123912167,476836372,123912168,
872,513253,0,7455,7473,3717,1,0,476678307,124064448,476678432,124064351,
873,513253,0,7455,7459,5720,1,0,476678716,124064681,476678808,124064750,
874,513253,0,7808,7809,3737,1,0,476634376,123941194,476634204,123941252,
875,513253,0,7819,7821,2962,1,0,476630818,123932328,476630816,123932332,
876,513253,0,8145,823,12404,1,0,476959904,123961465,476959914,123961441,
877,513253,0,8149,4989,10272,1,0,476958473,123966065,476958601,123966142,
878,513253,0,8151,1337,12433,1,0,476955609,123971697,476955981,123971854,
879,513253,0,8166,8167,13087,1,0,476896378,123969063,476896274,123969058,
880,513253,0,8190,8193,3086,1,0,476846145,123966562,476845939,123966660,
881,513253,0,8190,4086,4190,1,0,476846473,123967162,476846780,123967838,
882,513253,0,8224,8226,3352,1,0,476875273,123912001,476875286,123911974,
883,513253,0,8230,4379,1652,1,0,476917401,124024858,476917455,124024881,
884,513253,0,8233,8234,6019,1,0,476948815,124075786,476948793,124075832,
885,513253,0,8234,8233,6019,1,0,476948692,124076853,476948658,124076815,
886,513253,0,8242,8601,10421,1,0,476907707,123990194,476907699,123990216,
887,513253,0,8249,8250,3106,1,0,476874045,123912768,476874035,123912787,
888,513253,0,8517,274,624,1,0,476580132,124059646,476580137,124059694,
889,513253,0,8585,8587,1673,1,0,476589745,124074145,476589697,124073978,
890,513253,0,8655,1372,10515,1,0,476981383,123920302,476981572,123920101,
891,513253,0,8803,8807,10773,1,0,476909589,123994661,476909587,123994668,
892,513253,0,8805,4526,10692,1,0,476945664,124109482,476945736,124109379,
893,513253,0,9764,7106,12372,1,0,476805895,123948296,476805331,123948446,
894,513253,0,9818,8914,13297,1,0,476881203,123928199,476881193,123928176,
895,513253,0,10025,6458,12882,1,0,476856292,123926399,476856308,123926406,
896,513253,0,10025,6458,12882,2,0,476856292,123926399,476856077,123926661,
897,513253,0,10027,10276,13878,1,0,476855024,123926332,476855027,123926400,
898,513253,0,10132,3705,13007,1,0,476882546,124088316,476882622,124088661,
899,513253,0,10697,10468,13222,1,0,476960269,124075486,476960289,124075615,
900,513253,0,10928,10985,7950,1,0,476940388,124105250,476940217,124105197,
