,meshcode,elcode,attrnmno,objectid,geometry
11,513253,141100,1491,4-32-20-5-2115984,"LINESTRING (476842096 123942430, 476841238 123940731, 476840911 123940131, 476839725 123937665, 476838988 123936165, 476838661 123935465, 476838047 123934498, 476837802 123934131, 476837229 123933365, 476836820 123932865, 476835429 123931498, 476834407 123930531, 476833466 123929731, 476830807 123927366, 476828966 123925732, 476828557 123925332, 476827616 123924366, 476827166 123923832, 476826676 123923166, 476826104 123922299, 476825613 123921466, 476825245 123920699, 476824999 123920199, 476824836 123919799, 476824549 123918999, 476824345 123918266, 476824181 123917466, 476824017 123916666, 476823813 123915732, 476823649 123915133, 476823486 123914767, 476823322 123914333, 476823158 123913967, 476823036 123913700, 476822831 123913433, 476822627 123913100, 476822258 123912600, 476821890 123912133, 476821481 123911667)"
12,513253,141200,1492,4-32-20-5-2115988,"LINESTRING (476979583 123923969, 476981178 123920535, 476981792 123919302, 476983265 123916603, 476985228 123913736)"
13,513253,191100,1493,4-32-20-5-2115992,"LINESTRING (476888566 123936032, 476886193 123934132, 476885948 123933899, 476883290 123931366, 476882308 123930432, 476882062 123930166, 476879690 123927199, 476877973 123925100, 476877482 123924267, 476877154 123923700, 476876295 123921800, 476875109 123918800, 476874659 123917433, 476874536 123917000, 476874454 123916333, 476874413 123915900, 476874413 123914467, 476874577 123912334, 476874659 123911668)"
14,513253,191100,1493,4-32-20-5-2115996,"LINESTRING (476919118 124039489, 476911019 124047588)"
15,513253,191100,1493,4-32-20-5-2116000,"LINESTRING (476669022 124054049, 476667508 124053015, 476665013 124051115, 476663663 124050049, 476662640 124049182, 476661576 124048150, 476660922 124046650, 476659818 124044083, 476658837 124041350)"
16,513253,191100,1493,4-32-20-5-2116008,"LINESTRING (476649838 123989422, 476648815 123987957, 476648447 123987190, 476648160 123986423, 476648038 123983657, 476647711 123978791, 476647466 123977224, 476647057 123976391, 476646689 123975658, 476646157 123974858, 476644602 123972824, 476643416 123971258, 476640429 123967425)"
17,513253,191100,1493,4-32-20-171-1389155,"LINESTRING (476658837 124041350, 476657568 124038284, 476656505 124035584, 476655768 124033784, 476655482 124032817, 476655237 124031252, 476655155 124030252, 476655032 124029218, 476654868 124026052, 476654868 124024052, 476654868 124021819, 476654746 124019353, 476654623 124017919, 476654459 124015753, 476654296 124012287, 476654296 124010887, 476654541 124009787, 476655032 124008020, 476655441 124006555, 476655564 124005121, 476655565 124004521, 476655238 124003255, 476654542 124001221, 476654133 124000155, 476653683 123999155, 476653356 123997889, 476652088 123993622, 476651392 123991856, 476649838 123989422)"
18,513253,191100,1493,4-32-20-171-1389159,"LINESTRING (476685588 124067314, 476684403 124066114, 476680557 124063114, 476672704 124056482, 476669022 124054049)"
19,513253,191100,1493,4-32-20-171-1389163,"LINESTRING (476685588 124067314, 476686406 124068414, 476687634 124070413, 476687838 124070880, 476688943 124076547, 476689106 124077047, 476689434 124077680, 476689843 124078347, 476690415 124079047, 476691234 124079913, 476692255 124080912, 476693278 124081812, 476694628 124083012, 476696428 124084579, 476698187 124086179, 476699701 124087512, 476701009 124088612, 476702359 124089712, 476703791 124090479, 476704445 124090779, 476705918 124091279, 476707309 124091579, 476708536 124091746)"
20,513253,191100,1493,4-32-20-171-1389167,"LINESTRING (476751363 124102479, 476748296 124101179, 476746250 124100812, 476745432 124100712, 476744328 124100646, 476742528 124100612, 476740605 124100546, 476739215 124100379, 476738029 124100146, 476737129 124099879, 476735615 124099279, 476734551 124098912, 476733038 124098146, 476731238 124097179, 476730583 124096879, 476728211 124095612, 476726207 124094779, 476724980 124094379, 476722770 124093712, 476721911 124093546, 476718312 124093046, 476708536 124091746)"
21,513253,191100,1493,4-32-20-171-1389171,"LINESTRING (476776519 124110412, 476771652 124109446, 476764453 124107746, 476761876 124107112, 476760607 124106512, 476753858 124103579, 476751363 124102479)"
22,513253,191100,1493,4-32-20-171-1389175,"LINESTRING (476776519 124110412, 476780896 124111346, 476781510 124111479, 476782533 124111579, 476784905 124111779, 476786132 124111812, 476788218 124111946, 476789527 124112046, 476790468 124112079, 476793168 124112212, 476797708 124112479, 476801144 124112679)"
23,513253,191100,1493,4-32-20-171-1389179,"LINESTRING (476831087 124110580, 476830023 124111280, 476827201 124112879, 476825933 124113312, 476824379 124113646, 476823315 124113746, 476819715 124113746, 476816197 124113579, 476813130 124113412, 476810143 124113212, 476801144 124112679)"
24,513253,191100,1493,4-32-20-171-1389183,"LINESTRING (476865694 124090450, 476863935 124091382, 476856530 124095215, 476852686 124097249, 476848677 124099348, 476845690 124100948, 476842254 124103148, 476838041 124105980, 476833132 124109213, 476831087 124110580)"
25,513253,191100,1493,4-32-20-171-1389191,"LINESTRING (476893755 124062219, 476890402 124064319, 476886925 124066386, 476881852 124069452, 476879111 124071052, 476878538 124071418, 476877925 124071885, 476877106 124072585, 476876616 124073118, 476876125 124073618, 476874694 124075451, 476872812 124077951, 476872403 124078617, 476872117 124079117, 476871748 124080051, 476871421 124080784, 476870235 124084250, 476869294 124086983, 476869089 124087550, 476868762 124087983, 476868271 124088650, 476867739 124089183, 476866717 124089883, 476865694 124090450)"
26,513253,191100,1493,4-32-20-171-1389199,"LINESTRING (476893755 124062219, 476896946 124060254, 476898460 124059187, 476900137 124057854, 476902428 124055887, 476904596 124053787, 476906724 124051821, 476908769 124049988, 476911019 124047588)"
27,513253,191100,1493,4-32-20-171-1389203,"LINESTRING (476919118 124039489, 476919977 124038623, 476920345 124038157, 476920509 124037790, 476920550 124037490, 476920591 124037223, 476920509 124036923, 476920386 124036523, 476919568 124034257, 476919241 124033290, 476918342 124030223, 476917033 124025324)"
28,513253,191100,1493,4-32-20-171-1389207,"LINESTRING (476909098 123995094, 476909752 123998461, 476911061 124005026, 476911225 124005660, 476911756 124007460, 476913760 124013959, 476915151 124018925, 476917033 124025324)"
29,513253,191100,1493,4-32-20-171-1389211,"LINESTRING (476894864 123966563, 476896459 123968363, 476899363 123971896, 476900549 123973363, 476901531 123974763, 476902963 123976729, 476903822 123977928, 476904231 123978728, 476904927 123980128, 476905335 123980928, 476905744 123981795, 476906071 123982628, 476906971 123984928, 476907339 123986262, 476907667 123987895, 476908239 123990327, 476909098 123995094)"
30,513253,191100,1493,4-32-20-171-1389215,"LINESTRING (476888566 123936032, 476891961 123938766, 476892207 123938999, 476892371 123939332, 476892493 123939666, 476892575 123939966, 476892575 123940199, 476892452 123940599, 476891756 123943198, 476891388 123944731, 476890979 123946331, 476890856 123946898, 476890651 123947931, 476890406 123949565, 476890160 123951065, 476889915 123952597, 476889792 123953397, 476889301 123955564, 476889260 123956130, 476889220 123956864, 476889260 123957830, 476889342 123958364, 476889588 123959264, 476889751 123959630, 476889833 123959897, 476890038 123960330, 476890283 123960764, 476890651 123961264, 476890938 123961664, 476891224 123962064, 476891837 123962797, 476892859 123964064, 476894864 123966563)"
