,meshcode,elcode,linkno,snodeno,enodeno,oneway,netlevel,attrnmno,objectid,geometry
0,513253,061114,663,370,371,0,1,662,4-33-21-5-2186572,"LINESTRING (476895925 124029490, 476893553 124027757)"
1,513253,061114,664,373,374,0,1,663,4-33-21-5-2186587,"LINESTRING (476880913 124002426, 476881159 124001393, 476881241 124000893, 476881241 124000293, 476881200 123999960)"
2,513253,062114,665,389,388,0,1,664,4-33-21-5-2186610,"LINESTRING (476984526 124075854, 476984198 124075920, 476982031 124076020)"
3,513253,061114,666,625,626,0,1,665,4-33-21-5-2186640,"LINESTRING (476879196 123994693, 476878746 123993593)"
4,513253,061114,667,626,627,0,1,666,4-33-21-5-2186655,"LINESTRING (476878746 123993593, 476878664 123993193)"
5,513253,061114,668,630,375,0,1,667,4-33-21-5-2186670,"LINESTRING (476866475 123978828, 476864348 123976562)"
6,513253,061114,669,682,683,0,1,668,4-33-21-5-2186685,"LINESTRING (476910201 124039256, 476909915 124038922, 476909424 124038389, 476908810 124037889)"
7,513253,061114,670,684,685,0,1,669,4-33-21-5-2186700,"LINESTRING (476905374 124035890, 476904637 124035490, 476903778 124034957)"
8,513253,061114,671,685,686,0,1,670,4-33-21-5-2186715,"LINESTRING (476903778 124034957, 476903411 124034757)"
9,513253,061114,672,689,690,0,1,671,4-33-21-5-2186745,"LINESTRING (476856944 123963596, 476856862 123961563, 476856822 123960729)"
10,513253,061114,673,757,838,0,1,672,4-33-21-5-2186790,"LINESTRING (476935685 124051088, 476935317 124051021, 476934908 124051021, 476934703 124051055, 476934376 124051121, 476932617 124051588)"
11,513253,061114,674,690,1041,0,1,673,4-33-21-5-2186805,"LINESTRING (476856822 123960729, 476856740 123959763)"
12,513253,061114,675,1041,1042,0,1,674,4-33-21-5-2186820,"LINESTRING (476856740 123959763, 476856740 123959163)"
13,513253,061114,676,2221,1078,0,1,675,4-33-21-5-2186835,"LINESTRING (476898545 123991161, 476898586 123990294)"
14,513253,061114,677,330,3829,0,1,676,4-33-21-5-2186865,"LINESTRING (476968819 124075054, 476968410 124073354, 476968205 124072887, 476968000 124072620, 476967755 124072454)"
15,513253,061114,678,2245,3848,0,1,677,4-33-21-5-2186880,"LINESTRING (476947016 124056188, 476945830 124055855, 476944234 124055555)"
16,513253,061414,679,3861,3863,0,1,678,4-33-21-5-2186895,"LINESTRING (476913186 124044989, 476913432 124045622)"
17,513253,061114,680,683,1458,0,1,679,4-33-21-5-2186910,"LINESTRING (476908810 124037889, 476908074 124037289)"
18,513253,061114,681,686,687,0,1,680,4-33-21-5-2186925,"LINESTRING (476903411 124034757, 476902429 124034157)"
19,513253,061114,682,3193,2222,0,1,681,4-33-21-5-2186955,"LINESTRING (476901653 123988594, 476902185 123988395, 476902512 123988328, 476903453 123988262)"
