,meshcode,linkno,snodeno,enodeno,day,shour,ehour,sdate,edate,cartype,geometry
61,513253,63,4493,4491,100000000,0000,2400,0101,1231,0,
62,513253,64,4496,4495,100000000,0000,2400,0101,1231,0,
63,513253,65,4492,4496,100000000,0000,2400,0101,1231,0,
64,513253,66,4494,4497,100000000,0000,2400,0101,1231,0,
65,513253,67,4497,4493,100000000,0000,2400,0101,1231,0,
66,513253,68,4498,4494,100000000,0000,2400,0101,1231,0,
67,513253,69,4495,4499,100000000,0000,2400,0101,1231,0,
68,513253,70,4500,4498,100000000,0000,2400,0101,1231,0,
69,513253,71,4499,4501,100000000,0000,2400,0101,1231,0,
70,513253,72,4502,4500,100000000,0000,2400,0101,1231,0,
71,513253,73,4501,4503,100000000,0000,2400,0101,1231,0,
72,513253,74,4503,4504,100000000,0000,2400,0101,1231,0,
73,513253,75,4505,4502,100000000,0000,2400,0101,1231,0,
74,513253,76,75,4508,100000000,0000,2400,0101,1231,0,
75,513253,77,4508,4506,100000000,0000,2400,0101,1231,0,
76,513253,78,4509,74,100000000,0000,2400,0101,1231,0,
77,513253,79,4507,4509,100000000,0000,2400,0101,1231,0,
78,513253,80,77,4514,100000000,0000,2400,0101,1231,0,
79,513253,81,4514,51,100000000,0000,2400,0101,1231,0,
80,513253,82,53,4515,100000000,0000,2400,0101,1231,0,
81,513253,83,4518,69,100000000,0000,2400,0101,1231,0,
82,513253,84,52,4692,100000000,0000,2400,0101,1231,0,
83,513253,85,4692,4518,100000000,0000,2400,0101,1231,0,
84,513253,86,4693,141,100000000,0000,2400,0101,1231,0,
85,513253,87,4694,4693,100000000,0000,2400,0101,1231,0,
86,513253,88,8221,71,100000000,0000,2400,0101,1231,0,
87,513253,89,4472,65,100000000,0000,2400,0101,1231,0,
88,513253,90,61,4471,100000000,0000,2400,0101,1231,0,
89,513253,91,4515,55,100000000,0000,2400,0101,1231,0,
90,513253,92,4506,8544,100000000,0000,2400,0101,1231,0,
91,513253,93,8545,4507,100000000,0000,2400,0101,1231,0,
92,513253,94,8546,8545,100000000,0000,2400,0101,1231,0,
93,513253,95,4504,8546,100000000,0000,2400,0101,1231,0,
94,513253,96,8544,8547,100000000,0000,2400,0101,1231,0,
95,513253,97,8547,4505,100000000,0000,2400,0101,1231,0,
96,513253,98,8564,8548,100000000,0000,2400,0101,1231,0,
97,513253,99,8548,8565,100000000,0000,2400,0101,1231,0,
98,513253,100,8566,8564,100000000,0000,2400,0101,1231,0,
99,513253,101,8565,8567,100000000,0000,2400,0101,1231,0,
100,513253,102,102,142,100000000,0000,2400,0101,1231,0,
101,513253,103,104,105,100000000,0000,2400,0101,1231,0,
102,513253,104,122,123,100000000,0000,2400,0101,1231,0,
103,513253,105,130,131,100000000,0000,2400,0101,1231,0,
104,513253,106,132,130,100000000,0000,2400,0101,1231,0,
105,513253,107,134,133,100000000,0000,2400,0101,1231,0,
106,513253,108,107,135,100000000,0000,2400,0101,1231,0,
107,513253,109,138,137,100000000,0000,2400,0101,1231,0,
108,513253,110,139,122,100000000,0000,2400,0101,1231,0,
109,513253,111,3321,144,100000000,0000,2400,0101,1231,0,
110,513253,112,4101,132,100000000,0000,2400,0101,1231,0,
111,513253,113,4325,4323,100000000,0000,2400,0101,1231,0,
112,513253,114,4331,4332,100000000,0000,2400,0101,1231,0,
113,513253,115,4333,4334,100000000,0000,2400,0101,1231,0,
114,513253,116,4334,4335,100000000,0000,2400,0101,1231,0,
115,513253,117,4339,4340,100000000,0000,2400,0101,1231,0,
116,513253,118,4338,4339,100000000,0000,2400,0101,1231,0,
117,513253,119,4401,4402,100000000,0000,2400,0101,1231,0,
118,513253,120,4400,3322,100000000,0000,2400,0101,1231,0,
119,513253,121,4422,3187,100000000,0000,2400,0101,1231,0,
120,513253,122,1086,4401,100000000,0000,2400,0101,1231,0,
121,513253,123,142,1086,100000000,0000,2400,0101,1231,0,
122,513253,124,4409,4322,100000000,0000,2400,0101,1231,0,
123,513253,125,137,4685,100000000,0000,2400,0101,1231,0,
124,513253,126,4335,5028,100000000,0000,2400,0101,1231,0,
125,513253,127,123,5029,100000000,0000,2400,0101,1231,0,
126,513253,128,4337,5030,100000000,0000,2400,0101,1231,0,
127,513253,129,5030,4338,100000000,0000,2400,0101,1231,0,
128,513253,130,4340,5036,100000000,0000,2400,0101,1231,0,
129,513253,131,5048,4329,100000000,0000,2400,0101,1231,0,
130,513253,132,5050,5048,100000000,0000,2400,0101,1231,0,
131,513253,133,5113,4327,100000000,0000,2400,0101,1231,0,
132,513253,134,5115,5113,100000000,0000,2400,0101,1231,0,
133,513253,135,4323,5117,100000000,0000,2400,0101,1231,0,
134,513253,136,5117,5115,100000000,0000,2400,0101,1231,0,
135,513253,137,106,5119,100000000,0000,2400,0101,1231,0,
136,513253,138,5119,107,100000000,0000,2400,0101,1231,0,
137,513253,139,5123,134,100000000,0000,2400,0101,1231,0,
138,513253,140,135,5123,100000000,0000,2400,0101,1231,0,
139,513253,141,4322,5124,100000000,0000,2400,0101,1231,0,
140,513253,142,5124,4325,100000000,0000,2400,0101,1231,0,
141,513253,143,10713,5676,100000000,0000,2400,0101,1231,0,
142,513253,144,5678,4530,100000000,0000,2400,0101,1231,0,
143,513253,145,101,5720,100000000,0000,2400,0101,1231,0,
144,513253,146,5720,5721,100000000,0000,2400,0101,1231,0,
145,513253,147,5828,4333,100000000,0000,2400,0101,1231,0,
146,513253,148,105,5829,100000000,0000,2400,0101,1231,0,
147,513253,149,5829,5832,100000000,0000,2400,0101,1231,0,
148,513253,150,5832,124,100000000,0000,2400,0101,1231,0,
149,513253,151,4330,5844,100000000,0000,2400,0101,1231,0,
150,513253,152,5844,4331,100000000,0000,2400,0101,1231,0,
151,513253,153,5872,106,100000000,0000,2400,0101,1231,0,
152,513253,154,4028,5872,100000000,0000,2400,0101,1231,0,
153,513253,155,5033,8230,100000000,0000,2400,0101,1231,0,
154,513253,156,8230,104,100000000,0000,2400,0101,1231,0,
155,513253,157,4402,8237,100000000,0000,2400,0101,1231,0,
156,513253,158,8237,5678,100000000,0000,2400,0101,1231,0,
157,513253,159,8238,4403,100000000,0000,2400,0101,1231,0,
158,513253,160,5676,8238,100000000,0000,2400,0101,1231,0,
159,513253,161,4327,8242,100000000,0000,2400,0101,1231,0,
160,513253,162,8242,4328,100000000,0000,2400,0101,1231,0,
161,513253,163,3320,8551,100000000,0000,2400,0101,1231,0,
162,513253,164,8551,139,100000000,0000,2400,0101,1231,0,
163,513253,165,5036,8552,100000000,0000,2400,0101,1231,0,
164,513253,166,8552,3321,100000000,0000,2400,0101,1231,0,
165,513253,179,128,127,100000000,0000,2400,0101,1231,0,
166,513253,187,4404,4400,100000000,0000,2400,0101,1231,0,
167,513253,188,4403,4404,100000000,0000,2400,0101,1231,0,
168,513253,190,4318,4422,100000000,0000,2400,0101,1231,0,
169,513253,192,4537,4536,100000000,0000,2400,0101,1231,0,
170,513253,193,9113,4537,100000000,0000,2400,0101,1231,0,
171,513253,194,9120,9113,100000000,0000,2400,0101,1231,0,
172,513253,195,4538,9120,100000000,0000,2400,0101,1231,0,
173,513253,196,4540,4539,100000000,0000,2400,0101,1231,0,
174,513253,197,4541,4540,100000000,0000,2400,0101,1231,0,
175,513253,207,5949,4318,100000000,0000,2400,0101,1231,0,
176,513253,242,6472,380,100000000,0000,2400,0101,1231,0,
177,513253,243,129,8186,100000000,0000,2400,0101,1231,0,
178,513253,244,8224,34,100000000,0000,2400,0101,1231,0,
179,513253,245,8225,8224,100000000,0000,2400,0101,1231,0,
180,513253,246,127,8225,100000000,0000,2400,0101,1231,0,
181,513253,247,380,5949,100000000,0000,2400,0101,1231,0,
182,513253,248,8247,6471,100000000,0000,2400,0101,1231,0,
183,513253,249,33,8249,100000000,0000,2400,0101,1231,0,
184,513253,250,8249,8247,100000000,0000,2400,0101,1231,0,
185,513253,255,4000,3976,100000000,0000,2400,0101,1231,0,
186,513253,290,216,177,100000000,0000,2400,0101,1231,0,
187,513253,291,218,217,100000000,0000,2400,0101,1231,0,
188,513253,293,217,223,100000000,0000,2400,0101,1231,0,
189,513253,299,248,247,100000000,0000,2400,0101,1231,0,
190,513253,300,250,249,100000000,0000,2400,0101,1231,0,
191,513253,301,251,250,100000000,0000,2400,0101,1231,0,
192,513253,302,254,253,100000000,0000,2400,0101,1231,0,
193,513253,303,255,254,100000000,0000,2400,0101,1231,0,
194,513253,304,256,255,100000000,0000,2400,0101,1231,0,
195,513253,305,259,257,100000000,0000,2400,0101,1231,0,
196,513253,306,260,259,100000000,0000,2400,0101,1231,0,
197,513253,317,282,281,100000000,0000,2400,0101,1231,0,
198,513253,323,956,219,100000000,0000,2400,0101,1231,0,
199,513253,324,958,229,100000000,0000,2400,0101,1231,0,
200,513253,325,972,769,100000000,0000,2400,0101,1231,0,
201,513253,326,973,972,100000000,0000,2400,0101,1231,0,
202,513253,329,3352,3351,100000000,0000,2400,0101,1231,0,
203,513253,340,3635,962,100000000,0000,2400,0101,1231,0,
204,513253,354,2760,958,100000000,0000,2400,0101,1231,0,
205,513253,355,3861,3862,100000000,0000,2400,0101,1231,0,
206,513253,356,3862,95,100000000,0000,2400,0101,1231,0,
207,513253,359,3918,224,100000000,0000,2400,0101,1231,0,
208,513253,360,3919,3918,100000000,0000,2400,0101,1231,0,
209,513253,361,223,3919,100000000,0000,2400,0101,1231,0,
210,513253,362,2746,218,100000000,0000,2400,0101,1231,0,
211,513253,363,3941,3940,100000000,0000,2400,0101,1231,0,
212,513253,364,3944,3941,100000000,0000,2400,0101,1231,0,
213,513253,365,3959,3944,100000000,0000,2400,0101,1231,0,
214,513253,366,3962,3959,100000000,0000,2400,0101,1231,0,
215,513253,367,226,956,100000000,0000,2400,0101,1231,0,
216,513253,370,2680,3978,100000000,0000,2400,0101,1231,0,
217,513253,373,4318,4317,100000000,0000,2400,0101,1231,0,
218,513253,374,3977,4340,100000000,0000,2400,0101,1231,0,
219,513253,377,3864,3863,100000000,0000,2400,0101,1231,0,
220,513253,378,3865,3256,100000000,0000,2400,0101,1231,0,
221,513253,379,3866,3352,100000000,0000,2400,0101,1231,0,
222,513253,380,3858,3860,100000000,0000,2400,0101,1231,0,
223,513253,381,3815,4342,100000000,0000,2400,0101,1231,0,
224,513253,382,3260,262,100000000,0000,2400,0101,1231,0,
225,513253,383,281,3260,100000000,0000,2400,0101,1231,0,
226,513253,384,4344,3815,100000000,0000,2400,0101,1231,0,
227,513253,385,4343,4344,100000000,0000,2400,0101,1231,0,
228,513253,386,318,4343,100000000,0000,2400,0101,1231,0,
229,513253,387,4345,318,100000000,0000,2400,0101,1231,0,
230,513253,388,4346,4345,100000000,0000,2400,0101,1231,0,
231,513253,389,1812,1878,100000000,0000,2400,0101,1231,0,
232,513253,390,1801,1812,100000000,0000,2400,0101,1231,0,
233,513253,391,2593,1801,100000000,0000,2400,0101,1231,0,
234,513253,392,2796,2794,100000000,0000,2400,0101,1231,0,
235,513253,393,711,2477,100000000,0000,2400,0101,1231,0,
236,513253,394,438,4347,100000000,0000,2400,0101,1231,0,
237,513253,395,4348,964,100000000,0000,2400,0101,1231,0,
238,513253,396,2765,3312,100000000,0000,2400,0101,1231,0,
239,513253,397,2392,3636,100000000,0000,2400,0101,1231,0,
240,513253,399,777,2389,100000000,0000,2400,0101,1231,0,
241,513253,401,3943,3942,100000000,0000,2400,0101,1231,0,
242,513253,402,3939,3943,100000000,0000,2400,0101,1231,0,
243,513253,403,3917,2739,100000000,0000,2400,0101,1231,0,
244,513253,404,2739,947,100000000,0000,2400,0101,1231,0,
245,513253,405,4350,2741,100000000,0000,2400,0101,1231,0,
246,513253,406,2741,952,100000000,0000,2400,0101,1231,0,
247,513253,407,4351,4350,100000000,0000,2400,0101,1231,0,
248,513253,408,4566,443,100000000,0000,2400,0101,1231,0,
249,513253,409,443,4375,100000000,0000,2400,0101,1231,0,
250,513253,410,4375,4352,100000000,0000,2400,0101,1231,0,
251,513253,413,4352,4351,100000000,0000,2400,0101,1231,0,
252,513253,417,3978,4442,100000000,0000,2400,0101,1231,0,
253,513253,418,4442,3861,100000000,0000,2400,0101,1231,0,
254,513253,419,4317,4422,100000000,0000,2400,0101,1231,0,
255,513253,420,4339,2680,100000000,0000,2400,0101,1231,0,
256,513253,421,3860,4341,100000000,0000,2400,0101,1231,0,
257,513253,422,177,4566,100000000,0000,2400,0101,1231,0,
258,513253,435,5157,4346,100000000,0000,2400,0101,1231,0,
259,513253,436,1878,5157,100000000,0000,2400,0101,1231,0,
260,513253,437,5180,261,100000000,0000,2400,0101,1231,0,
261,513253,438,262,5180,100000000,0000,2400,0101,1231,0,
262,513253,445,5766,3864,100000000,0000,2400,0101,1231,0,
263,513253,446,96,5766,100000000,0000,2400,0101,1231,0,
264,513253,447,4341,5776,100000000,0000,2400,0101,1231,0,
265,513253,450,95,6112,100000000,0000,2400,0101,1231,0,
266,513253,451,6112,3865,100000000,0000,2400,0101,1231,0,
267,513253,453,6184,282,100000000,0000,2400,0101,1231,0,
268,513253,454,6191,6184,100000000,0000,2400,0101,1231,0,
269,513253,455,3351,6191,100000000,0000,2400,0101,1231,0,
270,513253,456,4342,6206,100000000,0000,2400,0101,1231,0,
271,513253,457,6214,3858,100000000,0000,2400,0101,1231,0,
272,513253,458,6206,6214,100000000,0000,2400,0101,1231,0,
273,513253,463,6515,3579,100000000,0000,2400,0101,1231,0,
274,513253,464,527,6515,100000000,0000,2400,0101,1231,0,
275,513253,465,252,6536,100000000,0000,2400,0101,1231,0,
276,513253,466,2794,6537,100000000,0000,2400,0101,1231,0,
277,513253,467,6545,6544,100000000,0000,2400,0101,1231,0,
278,513253,468,3579,6545,100000000,0000,2400,0101,1231,0,
279,513253,469,253,6548,100000000,0000,2400,0101,1231,0,
280,513253,480,257,6587,100000000,0000,2400,0101,1231,0,
281,513253,481,6587,258,100000000,0000,2400,0101,1231,0,
282,513253,482,3514,6866,100000000,0000,2400,0101,1231,0,
283,513253,483,6866,2796,100000000,0000,2400,0101,1231,0,
284,513253,484,2477,6869,100000000,0000,2400,0101,1231,0,
285,513253,485,6869,6870,100000000,0000,2400,0101,1231,0,
286,513253,486,6870,3514,100000000,0000,2400,0101,1231,0,
287,513253,487,6873,246,100000000,0000,2400,0101,1231,0,
288,513253,488,247,6873,100000000,0000,2400,0101,1231,0,
289,513253,489,246,6874,100000000,0000,2400,0101,1231,0,
290,513253,490,6874,6877,100000000,0000,2400,0101,1231,0,
291,513253,491,6877,969,100000000,0000,2400,0101,1231,0,
292,513253,492,249,6885,100000000,0000,2400,0101,1231,0,
293,513253,493,6890,248,100000000,0000,2400,0101,1231,0,
294,513253,494,6885,6890,100000000,0000,2400,0101,1231,0,
295,513253,499,6946,437,100000000,0000,2400,0101,1231,0,
296,513253,500,6948,976,100000000,0000,2400,0101,1231,0,
297,513253,501,436,6948,100000000,0000,2400,0101,1231,0,
298,513253,502,6950,6946,100000000,0000,2400,0101,1231,0,
299,513253,503,976,6950,100000000,0000,2400,0101,1231,0,
300,513253,504,6953,968,100000000,0000,2400,0101,1231,0,
301,513253,505,6954,3516,100000000,0000,2400,0101,1231,0,
302,513253,506,968,6955,100000000,0000,2400,0101,1231,0,
303,513253,507,6955,6954,100000000,0000,2400,0101,1231,0,
304,513253,508,6959,436,100000000,0000,2400,0101,1231,0,
305,513253,509,6962,6960,100000000,0000,2400,0101,1231,0,
306,513253,510,969,6962,100000000,0000,2400,0101,1231,0,
307,513253,511,6966,6959,100000000,0000,2400,0101,1231,0,
308,513253,512,6960,6966,100000000,0000,2400,0101,1231,0,
309,513253,520,7180,966,100000000,0000,2400,0101,1231,0,
310,513253,521,7181,7180,100000000,0000,2400,0101,1231,0,
311,513253,522,437,7181,100000000,0000,2400,0101,1231,0,
312,513253,523,7191,965,100000000,0000,2400,0101,1231,0,
313,513253,524,966,7191,100000000,0000,2400,0101,1231,0,
314,513253,527,964,7201,100000000,0000,2400,0101,1231,0,
315,513253,528,7201,983,100000000,0000,2400,0101,1231,0,
316,513253,529,983,7204,100000000,0000,2400,0101,1231,0,
317,513253,530,7204,7203,100000000,0000,2400,0101,1231,0,
318,513253,531,7203,7208,100000000,0000,2400,0101,1231,0,
319,513253,532,7208,7210,100000000,0000,2400,0101,1231,0,
320,513253,533,7210,438,100000000,0000,2400,0101,1231,0,
321,513253,534,3312,7261,100000000,0000,2400,0101,1231,0,
322,513253,548,7329,3644,100000000,0000,2400,0101,1231,0,
323,513253,549,7336,7329,100000000,0000,2400,0101,1231,0,
324,513253,550,7345,7336,100000000,0000,2400,0101,1231,0,
325,513253,551,3636,7349,100000000,0000,2400,0101,1231,0,
326,513253,552,7349,7345,100000000,0000,2400,0101,1231,0,
327,513253,555,7380,960,100000000,0000,2400,0101,1231,0,
328,513253,556,962,7380,100000000,0000,2400,0101,1231,0,
329,513253,559,959,7432,100000000,0000,2400,0101,1231,0,
330,513253,560,7432,2392,100000000,0000,2400,0101,1231,0,
331,513253,561,2389,7444,100000000,0000,2400,0101,1231,0,
332,513253,562,7444,959,100000000,0000,2400,0101,1231,0,
333,513253,563,7446,2760,100000000,0000,2400,0101,1231,0,
334,513253,564,960,7446,100000000,0000,2400,0101,1231,0,
335,513253,566,228,7456,100000000,0000,2400,0101,1231,0,
336,513253,567,7456,777,100000000,0000,2400,0101,1231,0,
337,513253,570,224,7596,100000000,0000,2400,0101,1231,0,
338,513253,571,7596,216,100000000,0000,2400,0101,1231,0,
339,513253,572,952,7605,100000000,0000,2400,0101,1231,0,
340,513253,573,7605,7607,100000000,0000,2400,0101,1231,0,
341,513253,574,7632,2748,100000000,0000,2400,0101,1231,0,
342,513253,575,947,7632,100000000,0000,2400,0101,1231,0,
343,513253,576,7638,3964,100000000,0000,2400,0101,1231,0,
344,513253,577,7648,3962,100000000,0000,2400,0101,1231,0,
345,513253,578,219,7648,100000000,0000,2400,0101,1231,0,
346,513253,609,8128,4349,100000000,0000,2400,0101,1231,0,
347,513253,610,3964,8128,100000000,0000,2400,0101,1231,0,
348,513253,611,3644,2765,100000000,0000,2400,0101,1231,0,
349,513253,612,8207,973,100000000,0000,2400,0101,1231,0,
350,513253,613,769,3635,100000000,0000,2400,0101,1231,0,
351,513253,621,4349,8420,100000000,0000,2400,0101,1231,0,
352,513253,622,8421,7638,100000000,0000,2400,0101,1231,0,
353,513253,623,3942,8421,100000000,0000,2400,0101,1231,0,
354,513253,626,8420,4407,100000000,0000,2400,0101,1231,0,
355,513253,691,1086,4404,100000000,0000,2400,0101,1231,0,
356,513253,694,4440,4441,100000000,0000,2400,0101,1231,0,
357,513253,695,4572,4573,100000000,0000,2400,0101,1231,0,
358,513253,696,4574,4572,100000000,0000,2400,0101,1231,0,
359,513253,823,1085,1086,100000000,0000,2400,0101,1231,0,
360,513253,836,3392,957,100000000,0000,2400,0101,1231,0,
361,513253,851,102,3819,100000000,0000,2400,0101,1231,0,
362,513253,861,2758,228,100000000,0000,2400,0101,1231,0,
363,513253,947,7464,2758,100000000,0000,2400,0101,1231,0,
364,513253,948,4415,7464,100000000,0000,2400,0101,1231,0,
365,513253,954,7476,971,100000000,0000,2400,0101,1231,0,
366,513253,955,229,7476,100000000,0000,2400,0101,1231,0,
367,513253,956,7482,1594,100000000,0000,2400,0101,1231,0,
368,513253,957,971,7482,100000000,0000,2400,0101,1231,0,
369,513253,958,7505,226,100000000,0000,2400,0101,1231,0,
370,513253,959,957,7505,100000000,0000,2400,0101,1231,0,
371,513253,960,7651,7654,100000000,0000,2400,0101,1231,0,
372,513253,961,7654,2755,100000000,0000,2400,0101,1231,0,
373,513253,962,227,7655,100000000,0000,2400,0101,1231,0,
374,513253,963,7655,7651,100000000,0000,2400,0101,1231,0,
375,513253,972,1594,8127,100000000,0000,2400,0101,1231,0,
376,513253,987,2179,2175,100000000,0000,2400,0101,1231,0,
377,513253,988,2181,1424,100000000,0000,2400,0101,1231,0,
378,513253,989,4205,2179,100000000,0000,2400,0101,1231,0,
379,513253,990,2180,4205,100000000,0000,2400,0101,1231,0,
380,513253,993,6487,2180,100000000,0000,2400,0101,1231,0,
381,513253,994,1424,6487,100000000,0000,2400,0101,1231,0,
382,513253,1009,732,733,100000000,0000,2400,0101,1231,0,
383,513253,1043,756,836,011111000,0730,0830,0101,1231,0,
384,513253,1282,3389,3390,100000000,0000,2400,0101,1231,0,
385,513253,1301,836,3996,011111000,0730,0830,0101,1231,0,
386,513253,1302,3996,831,100000000,0000,2400,0101,1231,0,
387,513253,1314,4104,1077,100000000,0000,2400,0101,1231,0,
388,513253,1322,4260,4564,011111100,0700,0900,0101,1231,0,
389,513253,1334,4320,4319,100000000,0000,2400,0101,1231,0,
390,513253,1339,135,4104,100000000,0000,2400,0101,1231,0,
391,513253,1345,4401,4414,100000000,0000,2400,0101,1231,0,
392,513253,1355,3980,4520,100000000,0000,2400,0101,1231,0,
393,513253,1381,5044,5045,100000000,0000,2400,0101,1231,0,
394,513253,1382,5045,5043,100000000,0000,2400,0101,1231,0,
395,513253,1401,733,5276,100000000,0000,2400,0101,1231,0,
396,513253,1402,5276,386,100000000,0000,2400,0101,1231,0,
397,513253,1408,5328,639,011111100,0700,0830,0101,1231,0,
398,513253,1445,5032,5810,100000000,0000,2400,0101,1231,0,
399,513253,1446,5810,4379,100000000,0000,2400,0101,1231,0,
400,513253,1449,5818,3980,100000000,0000,2400,0101,1231,0,
401,513253,2351,3860,3859,100000000,0000,2400,0101,1231,0,
402,513253,2352,3866,3857,100000000,0000,2400,0101,1231,0,
403,513253,2421,4101,4100,100000000,0000,2400,0101,1231,0,
404,513253,2442,385,733,100000000,0000,2400,0101,1231,0,
405,513253,2452,1096,4563,100000000,0000,2400,0101,1231,0,
406,513253,2518,2860,4594,011111000,0700,0830,0101,1231,0,
407,513253,2519,4594,2861,100000000,0000,2400,0101,1231,0,
408,513253,2520,4595,3352,100000000,0000,2400,0101,1231,0,
409,513253,2521,3817,4595,100000000,0000,2400,0101,1231,0,
410,513253,2571,4520,5029,100000000,0000,2400,0101,1231,0,
411,513253,2574,5031,5035,100000000,0000,2400,0101,1231,0,
412,513253,2579,5051,5049,100000000,0000,2400,0101,1231,0,
413,513253,2587,5114,2223,100000000,0000,2400,0101,1231,0,
414,513253,2589,5115,5116,100000000,0000,2400,0101,1231,0,
415,513253,2590,5118,5116,100000000,0000,2400,0101,1231,0,
416,513253,2672,4336,5787,100000000,0000,2400,0101,1231,0,
417,513253,2673,5787,4521,100000000,0000,2400,0101,1231,0,
418,513253,2680,123,5818,100000000,0000,2400,0101,1231,0,
419,513253,2687,5871,4378,100000000,0000,2400,0101,1231,0,
420,513253,2688,5872,5871,100000000,0000,2400,0101,1231,0,
421,513253,2762,6471,6473,100000000,0000,2400,0101,1231,0,
422,513253,3078,6014,8167,100000000,0000,2400,0101,1231,0,
423,513253,3083,5035,4338,100000000,0000,2400,0101,1231,0,
424,513253,3094,8225,8226,100000000,0000,2400,0101,1231,0,
425,513253,3098,9636,6014,100000000,0000,2400,0101,1231,0,
426,513253,3106,8250,8249,100000000,0000,2400,0101,1231,0,
427,513253,3107,43,8250,100000000,0000,2400,0101,1231,0,
428,513253,3352,8226,8224,100000000,0000,2400,0101,1231,0,
429,513253,3365,4558,4269,011111100,0700,0900,0101,1231,0,
430,513253,3748,8148,8145,100000000,0000,2400,0101,1231,0,
431,513253,3749,8147,8148,100000000,0000,2400,0101,1231,0,
432,513253,4129,117,4006,100000000,0000,2400,0101,1231,0,
433,513253,4148,4048,3058,011111100,0700,0830,0101,1231,0,
434,513253,4199,4103,2218,100000000,0000,2400,0101,1231,0,
435,513253,4200,1077,4105,100000000,0000,2400,0101,1231,0,
436,513253,4201,4105,4106,100000000,0000,2400,0101,1231,0,
437,513253,4203,4106,4103,100000000,0000,2400,0101,1231,0,
438,513253,4684,1069,5282,100000000,0000,2400,0101,1231,0,
439,513253,4686,5282,5284,100000000,0000,2400,0101,1231,0,
