,meshcode,fromlinkno,tolinkno,snodeno,tnodeno,enodeno,day,shour,ehour,sdate,edate,cartype,carwait,carthaba,carthigh,geometry
35,513253,177,6780,110,125,2185,100000000,0000,2400,0101,1231,0,0,0,0,
36,513253,178,1709,125,126,377,100000000,0000,2400,0101,1231,0,0,0,0,
37,513253,178,8738,126,125,2184,100000000,0000,2400,0101,1231,0,0,0,0,
38,513253,178,12881,125,126,10026,100000000,0000,2400,0101,1231,0,0,0,0,
39,513253,179,1657,128,127,8247,100000000,0000,2400,0101,1231,0,0,0,0,
40,513253,180,5193,126,143,6407,100000000,0000,2400,0101,1231,0,0,0,0,
41,513253,180,12881,143,126,10026,100000000,0000,2400,0101,1231,0,0,0,0,
42,513253,180,12884,143,126,10028,100000000,0000,2400,0101,1231,0,0,0,0,
43,513253,183,255,91,4000,3976,100000000,0000,2400,0101,1231,0,0,0,0,
44,513253,183,371,4000,91,3976,100000000,0000,2400,0101,1231,0,0,0,0,
45,513253,183,693,4000,91,4441,011111100,0700,0900,0101,1231,0,0,0,0,
46,513253,184,9100,117,118,5103,011111100,1730,1900,0101,1231,0,0,0,0,
47,513253,186,9336,96,120,5765,011111100,1730,1900,0101,1231,0,0,0,0,
48,513253,186,10625,120,96,8726,100000000,0000,2400,0101,1231,0,0,0,0,
49,513253,188,14162,4403,4404,10832,100000000,0000,2400,0101,1231,0,0,0,0,
50,513253,191,3835,4533,4534,621,100000000,0000,2400,0101,1231,0,0,0,0,
51,513253,192,13672,4537,4536,10857,100000000,0000,2400,0101,1231,0,0,0,0,
52,513253,196,13843,4540,4539,10715,100000000,0000,2400,0101,1231,0,0,0,0,
53,513253,198,7257,4532,4542,2672,100000000,0000,2400,0101,1231,0,0,0,0,
54,513253,198,11679,4542,4532,9293,011111100,0700,0830,0101,1231,0,0,0,0,
55,513253,200,8949,4573,4542,4723,100000000,0000,2400,0101,1231,0,0,0,0,
56,513253,202,696,4531,4574,4572,100000000,0000,2400,0101,1231,0,0,0,0,
57,513253,202,868,4574,4531,4572,100000000,0000,2400,0101,1231,0,0,0,0,
58,513253,204,2531,4535,4688,4689,100000000,0000,2400,0101,1231,0,0,0,0,
59,513253,204,4532,4688,4535,4930,100000000,0000,2400,0101,1231,0,0,0,0,
60,513253,205,11679,4732,4532,9293,011111100,0700,0830,0101,1231,0,0,0,0,
61,513253,206,2532,4732,4533,4690,100000000,0000,2400,0101,1231,0,0,0,0,
62,513253,206,4442,4533,4732,4735,100000000,0000,2400,0101,1231,0,0,0,0,
63,513253,210,3322,6016,4410,4686,011111100,0700,0900,0101,1231,0,0,0,0,
64,513253,211,9448,6019,136,6026,011111100,0700,0900,0101,1231,0,0,0,0,
65,513253,215,2400,6065,89,383,011111100,0700,0900,0101,1231,0,0,0,0,
66,513253,217,9463,6069,90,6068,011111100,1730,1900,0101,1231,0,0,0,0,
67,513253,219,9101,6077,119,5105,011111100,0700,0900,0101,1231,0,0,0,0,
68,513253,224,5081,93,6106,6107,100000000,0000,2400,0101,1231,0,0,0,0,
69,513253,225,5081,94,6106,6107,100000000,0000,2400,0101,1231,0,0,0,0,
70,513253,225,7267,6106,94,2682,011111100,1730,1900,0101,1231,0,0,0,0,
71,513253,226,10621,6111,95,8726,100000000,0000,2400,0101,1231,0,0,0,0,
72,513253,229,5093,6141,92,6143,100000000,0000,2400,0101,1231,0,0,0,0,
73,513253,230,9506,6149,109,6150,011111100,0700,0900,0101,1231,0,0,0,0,
74,513253,230,10401,6149,109,8560,011111100,0700,0900,0101,1231,0,0,0,0,
75,513253,235,5043,6360,6010,6011,011111100,1730,1900,0101,1231,0,0,0,0,
76,513253,235,12425,6010,6360,6362,100000000,0000,2400,0101,1231,0,0,0,0,
77,513253,236,2742,6381,81,6363,011111100,0700,0900,0101,1231,0,0,0,0,
78,513253,236,5182,81,6381,6382,100000000,0000,2400,0101,1231,0,0,0,0,
79,513253,237,5182,6391,6381,6382,011111100,0700,0900,0101,1231,0,0,0,0,
80,513253,239,2751,6406,143,6405,011111100,0700,0900,0101,1231,0,0,0,0,
81,513253,240,8593,6424,81,2220,011111100,1730,1900,0101,1231,0,0,0,0,
82,513253,241,12466,6434,112,9952,011111100,0700,0900,0101,1231,0,0,0,0,
83,513253,241,12466,6434,112,9952,011111100,1730,1900,0101,1231,0,0,0,0,
84,513253,242,1710,6472,380,129,100000000,0000,2400,0101,1231,0,0,0,0,
85,513253,245,3352,8225,8224,8226,100000000,0000,2400,0101,1231,0,0,0,0,
86,513253,249,3106,33,8249,8250,100000000,0000,2400,0101,1231,0,0,0,0,
87,513253,250,1657,8249,8247,127,100000000,0000,2400,0101,1231,0,0,0,0,
88,513253,255,371,4000,3976,91,100000000,0000,2400,0101,1231,0,0,0,0,
89,513253,281,10388,190,191,8518,100000000,0000,2400,0101,1231,0,0,0,0,
90,513253,290,1729,216,177,443,100000000,0000,2400,0101,1231,0,0,0,0,
91,513253,291,3307,218,217,947,100000000,0000,2400,0101,1231,0,0,0,0,
92,513253,294,10488,226,227,8645,100000000,0000,2400,0101,1231,0,0,0,0,
93,513253,294,10492,227,226,8645,100000000,0000,2400,0101,1231,0,0,0,0,
94,513253,295,10529,230,229,8669,100000000,0000,2400,0101,1231,0,0,0,0,
95,513253,305,1100,259,257,1812,100000000,0000,2400,0101,1231,0,0,0,0,
96,513253,310,8816,267,187,4452,011111100,0700,0900,0101,1231,0,0,0,0,
97,513253,318,11102,284,283,8959,011111100,0700,0830,0101,1231,0,0,0,0,
98,513253,323,2494,956,219,4407,100000000,0000,2400,0101,1231,0,0,0,0,
99,513253,324,398,958,229,228,100000000,0000,2400,0101,1231,0,0,0,0,
100,513253,325,2472,972,769,3644,100000000,0000,2400,0101,1231,0,0,0,0,
101,513253,329,3300,3352,3351,3858,100000000,0000,2400,0101,1231,0,0,0,0,
102,513253,338,2250,243,242,3568,100000000,0000,2400,0101,1231,0,0,0,0,
103,513253,340,1245,3635,962,3636,100000000,0000,2400,0101,1231,0,0,0,0,
104,513253,356,169,3862,95,96,100000000,0000,2400,0101,1231,0,0,0,0,
105,513253,359,2479,3918,224,952,100000000,0000,2400,0101,1231,0,0,0,0,
106,513253,362,2478,2746,218,2748,100000000,0000,2400,0101,1231,0,0,0,0,
107,513253,364,8494,3941,3944,3961,100000000,0000,2400,0101,1231,0,0,0,0,
108,513253,365,8494,3959,3944,3961,100000000,0000,2400,0101,1231,0,0,0,0,
109,513253,366,2475,3962,3959,3964,100000000,0000,2400,0101,1231,0,0,0,0,
110,513253,372,9152,4298,169,5216,011111100,0700,0830,0101,1231,0,0,0,0,
111,513253,373,419,4318,4317,4422,100000000,0000,2400,0101,1231,0,0,0,0,
112,513253,373,12637,4318,4317,9684,100000000,0000,2400,0101,1231,0,0,0,0,
113,513253,375,104,4339,122,123,100000000,0000,2400,0101,1231,0,0,0,0,
114,513253,375,117,122,4339,4340,100000000,0000,2400,0101,1231,0,0,0,0,
115,513253,375,376,4339,122,4340,100000000,0000,2400,0101,1231,0,0,0,0,
116,513253,376,375,4340,122,4339,100000000,0000,2400,0101,1231,0,0,0,0,
117,513253,377,679,3864,3863,3861,100000000,0000,2400,0101,1231,0,0,0,0,
118,513253,379,2520,3866,3352,4595,100000000,0000,2400,0101,1231,0,0,0,0,
119,513253,382,2466,3260,262,4343,100000000,0000,2400,0101,1231,0,0,0,0,
120,513253,386,2466,318,4343,262,100000000,0000,2400,0101,1231,0,0,0,0,
121,513253,387,1694,4345,318,261,100000000,0000,2400,0101,1231,0,0,0,0,
122,513253,390,1100,1801,1812,257,100000000,0000,2400,0101,1231,0,0,0,0,
123,513253,395,2471,4348,964,965,100000000,0000,2400,0101,1231,0,0,0,0,
124,513253,396,7684,2765,3312,973,100000000,0000,2400,0101,1231,0,0,0,0,
125,513253,397,1245,2392,3636,962,100000000,0000,2400,0101,1231,0,0,0,0,
126,513253,398,10522,229,228,8669,100000000,0000,2400,0101,1231,0,0,0,0,
127,513253,398,10529,228,229,8669,100000000,0000,2400,0101,1231,0,0,0,0,
128,513253,399,8770,777,2389,2760,100000000,0000,2400,0101,1231,0,0,0,0,
129,513253,400,10488,221,227,8645,100000000,0000,2400,0101,1231,0,0,0,0,
130,513253,404,3307,2739,947,217,100000000,0000,2400,0101,1231,0,0,0,0,
131,513253,406,2479,2741,952,224,100000000,0000,2400,0101,1231,0,0,0,0,
132,513253,408,1729,4566,443,177,100000000,0000,2400,0101,1231,0,0,0,0,
133,513253,410,3308,4375,4352,216,100000000,0000,2400,0101,1231,0,0,0,0,
134,513253,416,10388,4439,191,8518,100000000,0000,2400,0101,1231,0,0,0,0,
135,513253,418,679,4442,3861,3863,100000000,0000,2400,0101,1231,0,0,0,0,
136,513253,422,408,177,4566,443,100000000,0000,2400,0101,1231,0,0,0,0,
137,513253,423,4482,4544,4815,4816,100000000,0000,2400,0101,1231,0,0,0,0,
138,513253,424,4482,4818,4815,4816,100000000,0000,2400,0101,1231,0,0,0,0,
139,513253,434,11356,161,5097,9126,100000000,0000,2400,0101,1231,0,0,0,0,
140,513253,439,11102,5187,283,8959,011111100,0700,0830,0101,1231,0,0,0,0,
141,513253,441,9152,5203,169,5216,011111100,0700,0830,0101,1231,0,0,0,0,
142,513253,448,5019,4554,5950,5951,100000000,0000,2400,0101,1231,0,0,0,0,
143,513253,457,3300,6214,3858,3351,100000000,0000,2400,0101,1231,0,0,0,0,
144,513253,457,5129,3858,6214,6218,100000000,0000,2400,0101,1231,0,0,0,0,
145,513253,458,5129,6206,6214,6218,100000000,0000,2400,0101,1231,0,0,0,0,
146,513253,460,9568,6264,188,6265,011111100,0700,0830,0101,1231,0,0,0,0,
147,513253,487,860,6873,246,711,100000000,0000,2400,0101,1231,0,0,0,0,
148,513253,491,8767,6877,969,3516,011111100,0730,0830,0101,1231,0,0,0,0,
149,513253,499,1726,6946,437,438,100000000,0000,2400,0101,1231,0,0,0,0,
150,513253,504,2469,6953,968,436,100000000,0000,2400,0101,1231,0,0,0,0,
151,513253,505,8767,6954,3516,969,011111100,0730,0830,0101,1231,0,0,0,0,
152,513253,505,9884,6954,3516,6968,011111100,0730,0830,0101,1231,0,0,0,0,
153,513253,508,2469,6959,436,968,100000000,0000,2400,0101,1231,0,0,0,0,
154,513253,509,5487,6960,6962,6965,100000000,0000,2400,0101,1231,0,0,0,0,
155,513253,510,5487,969,6962,6965,100000000,0000,2400,0101,1231,0,0,0,0,
156,513253,523,2471,7191,965,964,100000000,0000,2400,0101,1231,0,0,0,0,
157,513253,533,1726,7210,438,437,100000000,0000,2400,0101,1231,0,0,0,0,
158,513253,536,2245,7265,236,3560,100000000,0000,2400,0101,1231,0,0,0,0,
159,513253,541,10059,7293,233,7359,011111000,0730,0830,0101,1231,0,0,0,0,
160,513253,542,10059,7298,233,7359,011111000,0730,0830,0101,1231,0,0,0,0,
161,513253,546,2245,7311,236,3560,100000000,0000,2400,0101,1231,0,0,0,0,
162,513253,548,2472,7329,3644,769,100000000,0000,2400,0101,1231,0,0,0,0,
163,513253,555,2473,7380,960,959,100000000,0000,2400,0101,1231,0,0,0,0,
164,513253,562,2473,7444,959,960,100000000,0000,2400,0101,1231,0,0,0,0,
165,513253,563,8770,7446,2760,2389,100000000,0000,2400,0101,1231,0,0,0,0,
166,513253,569,10522,7457,228,8669,100000000,0000,2400,0101,1231,0,0,0,0,
167,513253,571,3308,7596,216,4352,100000000,0000,2400,0101,1231,0,0,0,0,
168,513253,574,2478,7632,2748,218,100000000,0000,2400,0101,1231,0,0,0,0,
169,513253,576,2475,7638,3964,3959,100000000,0000,2400,0101,1231,0,0,0,0,
170,513253,607,5967,47,8116,8115,100000000,0000,2400,0101,1231,0,0,0,0,
171,513253,608,5967,8114,8116,8115,100000000,0000,2400,0101,1231,0,0,0,0,
172,513253,612,7684,8207,973,3312,100000000,0000,2400,0101,1231,0,0,0,0,
173,513253,626,2494,8420,4407,219,100000000,0000,2400,0101,1231,0,0,0,0,
174,513253,629,4477,4543,4545,4798,100000000,0000,2400,0101,1231,0,0,0,0,
175,513253,630,11563,4557,4556,9322,011111100,0700,0900,0101,1231,0,0,0,0,
176,513253,632,6719,4561,4560,1333,011111100,0700,0900,0101,1231,0,0,0,0,
177,513253,634,1322,4563,4564,4260,100000000,0000,2400,0101,1231,0,0,0,0,
178,513253,634,2452,4564,4563,1096,011111100,0700,0900,0101,1231,0,0,0,0,
179,513253,637,11483,4569,153,9252,100000000,0000,2400,0101,1231,0,0,0,0,
180,513253,637,11495,153,4569,9257,100000000,0000,2400,0101,1231,0,0,0,0,
181,513253,639,10240,4568,4571,7810,100000000,0000,2400,0101,1231,0,0,0,0,
182,513253,640,4381,4797,4545,4316,100000000,0000,2400,0101,1231,0,0,0,0,
183,513253,640,4476,4545,4797,4798,100000000,0000,2400,0101,1231,0,0,0,0,
184,513253,643,4481,5217,4810,4809,011111100,0700,0830,0101,1231,0,0,0,0,
185,513253,644,4711,4552,5335,5334,100000000,0000,2400,0101,1231,0,0,0,0,
186,513253,646,2452,5342,4563,1096,011111100,0700,0900,0101,1231,0,0,0,0,
187,513253,647,9197,5342,4562,5339,011111100,0700,0900,0101,1231,0,0,0,0,
188,513253,647,12946,5342,4562,10081,011111100,0700,0900,0101,1231,0,0,0,0,
189,513253,649,4999,4559,5899,5901,100000000,0000,2400,0101,1231,0,0,0,0,
190,513253,650,11563,5924,4556,9322,011111100,0700,0900,0101,1231,0,0,0,0,
191,513253,654,1608,7808,4570,7806,100000000,0000,2400,0101,1231,0,0,0,0,
192,513253,655,1611,7808,4571,7814,100000000,0000,2400,0101,1231,0,0,0,0,
193,513253,655,3737,4571,7808,7809,100000000,0000,2400,0101,1231,0,0,0,0,
194,513253,657,2962,7825,7819,7821,100000000,0000,2400,0101,1231,0,0,0,0,
195,513253,662,5858,8223,7826,7827,100000000,0000,2400,0101,1231,0,0,0,0,
196,513253,663,11217,370,371,9065,011111100,0730,0900,0101,1231,0,0,0,0,
197,513253,668,1968,630,375,2276,100000000,0700,0900,0101,1231,0,0,0,0,
198,513253,670,9480,684,685,6105,011111100,0700,0900,0101,1231,0,0,0,0,
199,513253,679,10611,3863,3861,8719,100000000,0000,2400,0101,1231,0,0,0,0,
200,513253,679,10616,3861,3863,8719,100000000,0000,2400,0101,1231,0,0,0,0,
201,513253,688,10616,680,3863,8719,100000000,0000,2400,0101,1231,0,0,0,0,
202,513253,689,2687,4031,4378,5871,100000000,0000,2400,0101,1231,0,0,0,0,
203,513253,689,12532,4378,4031,4034,011111000,0730,0830,0101,1231,0,0,0,0,
204,513253,690,11307,1458,4381,9119,011111100,0700,0900,0101,1231,0,0,0,0,
205,513253,692,11217,4441,371,9065,011111100,0730,0900,0101,1231,0,0,0,0,
206,513253,694,693,4440,4441,91,100000000,0000,2400,0101,1231,0,0,0,0,
207,513253,695,199,4572,4573,4531,100000000,0000,2400,0101,1231,0,0,0,0,
208,513253,696,695,4574,4572,4573,100000000,0000,2400,0101,1231,0,0,0,0,
209,513253,696,868,4574,4572,4531,100000000,0000,2400,0101,1231,0,0,0,0,
210,513253,700,4470,4788,4789,4792,100000000,0000,2400,0101,1231,0,0,0,0,
211,513253,703,4470,4803,4789,4792,100000000,0000,2400,0101,1231,0,0,0,0,
212,513253,710,9334,5021,679,5762,100000000,0700,2100,0101,1231,0,0,0,0,
213,513253,719,4817,2242,5515,3841,100000000,0000,2400,0101,1231,0,0,0,0,
214,513253,720,4817,2243,5515,3841,100000000,0000,2400,0101,1231,0,0,0,0,
215,513253,729,10611,5763,3861,8719,100000000,0000,2400,0101,1231,0,0,0,0,
216,513253,731,9334,5767,679,5762,100000000,0700,2100,0101,1231,0,0,0,0,
217,513253,749,12332,6323,1047,6320,100000000,0000,2400,0101,1231,0,0,0,0,
218,513253,751,12279,6342,423,6343,011111000,0700,0830,0101,1231,0,0,0,0,
219,513253,775,1659,4,392,8289,100000000,0000,2400,0101,1231,0,0,0,0,
220,513253,776,12429,406,407,4271,011111000,0700,0830,0101,1231,0,0,0,0,
221,513253,797,4365,637,638,4264,100000000,0000,2400,0101,1231,0,0,0,0,
222,513253,798,1408,407,639,5328,011111100,0700,0830,0101,1231,0,0,0,0,
223,513253,798,12429,639,407,4271,011111000,0700,0830,0101,1231,0,0,0,0,
224,513253,805,8893,702,703,4636,100000000,0000,2400,0101,1231,0,0,0,0,
225,513253,806,8893,704,703,4636,100000000,0000,2400,0101,1231,0,0,0,0,
226,513253,808,10476,710,711,8628,100000000,0000,2400,0101,1231,0,0,0,0,
227,513253,824,7617,1100,1103,1102,100000000,0000,2400,0101,1231,0,0,0,0,
228,513253,824,13182,1103,1100,10259,100000000,0000,2400,0101,1231,0,0,0,0,
229,513253,836,2054,3392,957,2756,100000000,0000,2400,0101,1231,0,0,0,0,
230,513253,836,2474,3392,957,2755,100000000,0000,2400,0101,1231,0,0,0,0,
231,513253,857,9180,410,408,5304,011111100,0700,0830,0101,1231,0,0,0,0,
232,513253,858,1009,385,732,733,100000000,0000,2400,0101,1231,0,0,0,0,
233,513253,858,2442,732,385,733,100000000,0000,2400,0101,1231,0,0,0,0,
234,513253,859,1408,638,639,5328,011111100,0700,0830,0101,1231,0,0,0,0,
235,513253,859,4365,639,638,4264,100000000,0000,2400,0101,1231,0,0,0,0,
236,513253,860,10476,246,711,8628,100000000,0000,2400,0101,1231,0,0,0,0,
237,513253,860,10483,711,246,8628,100000000,0000,2400,0101,1231,0,0,0,0,
238,513253,861,398,2758,228,229,100000000,0000,2400,0101,1231,0,0,0,0,
239,513253,862,10753,4408,411,8800,011111100,0700,0830,0101,1231,0,0,0,0,
240,513253,865,10579,4028,4328,8694,100000000,0000,2400,0101,1231,0,0,0,0,
241,513253,865,10581,4328,4028,8694,100000000,0000,2400,0101,1231,0,0,0,0,
242,513253,868,199,4572,4531,4573,100000000,0000,2400,0101,1231,0,0,0,0,
243,513253,868,695,4531,4572,4573,100000000,0000,2400,0101,1231,0,0,0,0,
244,513253,878,3398,1115,4929,4930,100000000,0000,2400,0101,1231,0,0,0,0,
245,513253,879,3398,404,4929,4930,100000000,0000,2400,0101,1231,0,0,0,0,
246,513253,891,2603,3582,5165,5166,100000000,0000,2400,0101,1231,0,0,0,0,
247,513253,892,2602,5165,5163,5166,100000000,0000,2400,0101,1231,0,0,0,0,
248,513253,914,3543,6098,6080,6092,100000000,0000,2400,0101,1231,0,0,0,0,
249,513253,933,11419,353,6830,9312,011111100,0700,0830,0101,1231,0,0,0,0,
250,513253,936,10483,6875,246,8628,100000000,0000,2400,0101,1231,0,0,0,0,
251,513253,950,1259,7468,3304,3790,011111000,0730,0830,0101,1231,0,0,0,0,
252,513253,956,2501,7482,1594,4415,100000000,0000,2400,0101,1231,0,0,0,0,
253,513253,958,294,7505,226,227,100000000,0000,2400,0101,1231,0,0,0,0,
254,513253,961,2474,7654,2755,957,100000000,0000,2400,0101,1231,0,0,0,0,
255,513253,966,1659,7846,392,8289,100000000,0000,2400,0101,1231,0,0,0,0,
256,513253,972,5969,1594,8127,8126,100000000,0000,2400,0101,1231,0,0,0,0,
257,513253,978,3527,2226,4026,4027,100000000,0000,2400,0101,1231,0,0,0,0,
258,513253,979,8983,4549,4550,4823,100000000,0000,2400,0101,1231,0,0,0,0,
259,513253,991,6778,6486,2181,2182,100000000,0000,2400,0101,1231,0,0,0,0,
260,513253,995,4948,100,5779,5780,100000000,0000,2400,0101,1231,0,0,0,0,
261,513253,996,4948,1124,5779,5780,100000000,0000,2400,0101,1231,0,0,0,0,
262,513253,997,2108,446,445,3389,100000000,0000,2400,0101,1231,0,0,0,0,
263,513253,997,2369,445,446,3391,100000000,0000,2400,0101,1231,0,0,0,0,
264,513253,1008,2491,594,476,4406,100000000,0000,2400,0101,1231,0,0,0,0,
265,513253,1008,2493,476,594,4406,100000000,0000,2400,0101,1231,0,0,0,0,
266,513253,1013,6816,755,756,2233,011111000,0730,0830,0101,1231,0,0,0,0,
267,513253,1040,1302,832,831,3996,011111000,0730,0830,0101,1231,0,0,0,0,
268,513253,1042,9464,834,835,6070,011111000,0730,0830,0101,1231,0,0,0,0,
269,513253,1061,7003,879,878,2450,100000000,0000,2400,0101,1231,0,0,0,0,
270,513253,1067,10519,890,252,8642,100000000,0000,2400,0101,1231,0,0,0,0,
271,513253,1079,8639,924,923,4183,100000000,0700,0900,0101,1231,0,0,0,0,
272,513253,1086,7003,982,878,2450,100000000,0000,2400,0101,1231,0,0,0,0,
273,513253,1088,11575,404,1049,9251,100000000,0700,0830,0101,1231,0,0,0,0,
274,513253,1092,9385,1072,809,5915,100000000,0000,2400,0101,1231,0,0,0,0,
275,513253,1100,10494,257,1812,8634,100000000,0000,2400,0101,1231,0,0,0,0,
276,513253,1100,10502,1812,257,8634,100000000,0000,2400,0101,1231,0,0,0,0,
277,513253,1135,6397,1720,1718,1719,011111000,0730,0830,0101,1231,0,0,0,0,
278,513253,1235,2802,926,3570,6918,011111000,0730,0830,0101,1231,0,0,0,0,
279,513253,1235,5451,3570,926,6921,100000000,0000,2400,0101,1231,0,0,0,0,
280,513253,1243,10502,646,257,8634,100000000,0000,2400,0101,1231,0,0,0,0,
281,513253,1244,10475,766,962,8627,100000000,0000,2400,0101,1231,0,0,0,0,
282,513253,1245,10470,962,3636,8627,100000000,0000,2400,0101,1231,0,0,0,0,
283,513253,1245,10475,3636,962,8627,100000000,0000,2400,0101,1231,0,0,0,0,
284,513253,1282,2110,3389,3390,3391,100000000,0000,2400,0101,1231,0,0,0,0,
285,513253,1282,4089,3390,3389,3391,100000000,0000,2400,0101,1231,0,0,0,0,
286,513253,1288,2053,3933,944,2727,100000000,0000,2400,0101,1231,0,0,0,0,
287,513253,1288,12166,3933,944,9692,100000000,0000,2400,0101,1231,0,0,0,0,
288,513253,1294,2380,3945,3948,3946,100000000,0000,2400,0101,1231,0,0,0,0,
289,513253,1295,2380,3945,3946,3948,100000000,0000,2400,0101,1231,0,0,0,0,
290,513253,1313,9746,4080,913,6683,100000000,0000,2400,0101,1231,0,0,0,0,
291,513253,1322,635,4260,4564,4565,100000000,0000,2400,0101,1231,0,0,0,0,
292,513253,1335,10583,137,4329,8700,100000000,0000,2400,0101,1231,0,0,0,0,
293,513253,1335,10587,4329,137,8700,100000000,0000,2400,0101,1231,0,0,0,0,
294,513253,1336,10591,124,4332,8706,100000000,0000,2400,0101,1231,0,0,0,0,
295,513253,1336,10596,4332,124,8706,100000000,0000,2400,0101,1231,0,0,0,0,
296,513253,1337,10513,252,527,8642,100000000,0000,2400,0101,1231,0,0,0,0,
297,513253,1337,10519,527,252,8642,100000000,0000,2400,0101,1231,0,0,0,0,
298,513253,1340,10601,104,4334,8712,100000000,0000,2400,0101,1231,0,0,0,0,
299,513253,1340,10607,4334,104,8712,100000000,0000,2400,0101,1231,0,0,0,0,
300,513253,1345,3313,4401,4414,4402,100000000,0000,2400,0101,1231,0,0,0,0,
301,513253,1349,10565,4458,129,8688,100000000,0000,2400,0101,1231,0,0,0,0,
302,513253,1378,1382,3993,5043,5045,100000000,0000,2400,0101,1231,0,0,0,0,
303,513253,1379,1381,5043,5044,5045,100000000,0000,2400,0101,1231,0,0,0,0,
304,513253,1379,1382,5044,5043,5045,100000000,0000,2400,0101,1231,0,0,0,0,
305,513253,1380,1381,104,5044,5045,100000000,0000,2400,0101,1231,0,0,0,0,
306,513253,1380,10607,5044,104,8712,100000000,0000,2400,0101,1231,0,0,0,0,
307,513253,1384,9097,5092,319,5093,100000000,0000,2400,0101,1231,0,0,0,0,
308,513253,1448,1446,5813,4379,5810,100000000,0000,2400,0101,1231,0,0,0,0,
309,513253,1452,6272,5848,828,1456,011111100,0700,0830,0101,1231,0,0,0,0,
310,513253,1453,6272,5850,828,1456,011111100,0700,0830,0101,1231,0,0,0,0,
311,513253,1468,12892,6018,5999,10117,011111000,0730,0830,0101,1231,0,0,0,0,
312,513253,1470,12893,6023,827,10117,011111000,0730,0830,0101,1231,0,0,0,0,
313,513253,1506,5451,6927,926,6921,100000000,0000,2400,0101,1231,0,0,0,0,
314,513253,1508,5451,6933,926,6921,100000000,0000,2400,0101,1231,0,0,0,0,
315,513253,1511,2808,801,6973,6974,100000000,0000,2400,0101,1231,0,0,0,0,
316,513253,1535,5652,7318,7319,7321,100000000,0000,2400,0101,1231,0,0,0,0,
317,513253,1536,5651,7319,7320,7321,100000000,0000,2400,0101,1231,0,0,0,0,
318,513253,1536,5652,7320,7319,7321,100000000,0000,2400,0101,1231,0,0,0,0,
319,513253,1537,5651,7322,7320,7321,100000000,0000,2400,0101,1231,0,0,0,0,
320,513253,1538,10489,7339,769,8633,100000000,0000,2400,0101,1231,0,0,0,0,
