,meshcode,recordid,areano,elcode,citycode,ooazacd,koazacd,gaikuno,level,attrnmno,objectid,robjectid,geometry
0,513253,1,1,22F300,,,,,0,0,4-32-11-5-2388552,,"POLYGON ((476613391 123975723, 476614331 123975723, 476614291 123970691, 476613391 123970691, 476613391 123971690, 476613309 123971690, 476613309 123974557, 476613391 123974557, 476613391 123975723))"
1,513253,1,2,22F300,,,,,0,0,4-32-11-5-2388562,,"POLYGON ((476613718 123978390, 476613636 123978423, 476613431 123978690, 476612613 123979889, 476611795 123981089, 476611713 123981256, 476611672 123981389, 476611631 123981556, 476611591 123981722, 476611591 123981889, 476611631 123982056, 476611672 123982189, 476611959 123982056, 476611918 123981856, 476611918 123981722, 476611918 123981622, 476612000 123981356, 476612941 123979889, 476613636 123978823, 476613881 123978590, 476614045 123978457, 476613881 123978257, 476613718 123978390))"
2,513253,1,3,22F300,,,,,0,0,4-32-11-5-2388567,,"POLYGON ((476613881 123978257, 476614045 123978457, 476614168 123978390, 476614331 123978357, 476614372 123978323, 476614741 123978223, 476614986 123978223, 476615109 123978223, 476615272 123978223, 476615518 123978290, 476615763 123978390, 476616050 123978557, 476616131 123978623, 476616254 123978757, 476616336 123978857, 476616418 123978957, 476616459 123979023, 476616541 123979290, 476616541 123979390, 476616541 123979490, 476616541 123979590, 476616500 123979757, 476616500 123979923, 476616459 123980023, 476614700 123982622, 476614577 123982689, 476614413 123982822, 476614331 123982856, 476614250 123982889, 476614004 123982989, 476613800 123983056, 476613718 123983056, 476613431 123983056, 476613268 123983056, 476612981 123982989, 476612859 123982956, 476612572 123982822, 476612286 123982622, 476612245 123982556, 476612041 123982289, 476612000 123982156, 476611959 123982056, 476611672 123982189, 476611713 123982356, 476611795 123982489, 476611918 123982622, 476612041 123982756, 476612163 123982889, 476612450 123983089, 476612818 123983222, 476613186 123983322, 476613391 123983322, 476613677 123983322, 476614004 123983256, 476614331 123983156, 476614618 123983022, 476614945 123982756, 476616745 123980123, 476616868 123979657, 476616868 123979423, 476616868 123979323, 476616786 123979023, 476616622 123978723, 476616500 123978590, 476616377 123978457, 476616091 123978257, 476615722 123978090, 476615354 123977990, 476614986 123977957, 476614577 123977990, 476614372 123978057, 476614209 123978090, 476614045 123978190, 476613881 123978257))"
3,513253,1,4,22F300,,,,,0,0,4-32-11-5-2388572,,"POLYGON ((476622144 123988956, 476621899 123989089, 476621530 123989256, 476621121 123989389, 476620712 123989456, 476620262 123989456, 476619976 123989422, 476619650 123989356, 476618954 123989156, 476618627 123989022, 476618300 123988889, 476617727 123988656, 476617195 123988322, 476616663 123987956, 476616459 123987756, 476616213 123987556, 476615968 123987189, 476615804 123986922, 476615804 123986789, 476615763 123986656, 476615763 123986422, 476615804 123986156, 476615845 123985922, 476615927 123985689, 476615068 123985322, 476614945 123985522, 476614822 123985756, 476614741 123985989, 476614659 123986222, 476614577 123986456, 476614536 123986689, 476614536 123986922, 476614495 123987189, 476614536 123987422, 476614536 123987656, 476614577 123987889, 476614659 123988122, 476614741 123988356, 476614822 123988589, 476614945 123988821, 476615068 123989021, 476615231 123989221, 476615395 123989421, 476615600 123989621, 476615763 123989821, 476615968 123989988, 476616213 123990121, 476616418 123990288, 476616663 123990421, 476616909 123990555, 476617195 123990655, 476617441 123990755, 476617727 123990821, 476618013 123990888, 476618300 123990955, 476618586 123990988, 476618872 123990988, 476619159 123991021, 476619445 123990988, 476619730 123990988, 476620017 123990955, 476620303 123990888, 476620590 123990821, 476620876 123990721, 476621121 123990655, 476621408 123990521, 476621653 123990421, 476621899 123990256, 476622103 123990122, 476622349 123989956, 476622553 123989789, 476622717 123989622, 476622921 123989422, 476622144 123988956))"
4,513253,1,5,22F300,,,,,0,0,4-32-11-5-2388577,,"POLYGON ((476622144 123988956, 476622921 123989422, 476623085 123989222, 476623208 123989022, 476623371 123988789, 476623453 123988589, 476623576 123988356, 476623658 123988122, 476623699 123987889, 476623740 123987656, 476623780 123987389, 476623780 123987156, 476623780 123986922, 476623740 123986689, 476623699 123986422, 476623658 123986189, 476623617 123986122, 476623576 123985956, 476623453 123985756, 476623330 123985522, 476623208 123985289, 476623044 123985089, 476622921 123984889, 476622717 123984722, 476622512 123984522, 476622308 123984356, 476622103 123984189, 476621858 123984056, 476621612 123983922, 476621367 123983789, 476621122 123983689, 476620836 123983589, 476620591 123983489, 476620304 123983422, 476620018 123983389, 476619731 123983356, 476619445 123983322, 476619159 123983322, 476618831 123983322, 476618545 123983356, 476618259 123983389, 476618095 123983422, 476617972 123983456, 476617686 123983522, 476617441 123983589, 476617154 123983689, 476616909 123983789, 476616663 123983922, 476616418 123984056, 476616172 123984222, 476615968 123984356, 476615763 123984522, 476615559 123984722, 476615395 123984922, 476615231 123985122, 476615068 123985322, 476615927 123985689, 476616009 123985556, 476616131 123985322, 476616336 123985122, 476616663 123984856, 476616909 123984689, 476617277 123984522, 476617522 123984189, 476617686 123984156, 476618177 123984356, 476618545 123984389, 476619159 123984489, 476619527 123984589, 476620141 123984856, 476620631 123985056, 476621040 123985256, 476621490 123985522, 476621899 123985789, 476622021 123985856, 476622349 123986122, 476622512 123986322, 476622676 123986522, 476623126 123986756, 476623167 123986856, 476622880 123987222, 476622921 123987456, 476622880 123987689, 476622840 123987922, 476622758 123988156, 476622635 123988389, 476622512 123988589, 476622349 123988756, 476622144 123988956))"
5,513253,1,6,219161,,,,,0,0,4-32-17-5-2388598,,"POLYGON ((476926034 123970164, 476917689 123962997, 476913149 123958930, 476912454 123958264, 476911636 123957464, 476910368 123956031, 476908937 123954431, 476907382 123952531, 476905828 123950698, 476904232 123948931, 476902023 123946565, 476901001 123945665, 476900224 123945065, 476900020 123945298, 476898015 123946831, 476896788 123947731, 476899609 123950365, 476901491 123952465, 476902759 123953831, 476903578 123954731, 476904641 123955830, 476905909 123957364, 476907708 123959564, 476909181 123961164, 476910736 123962997, 476911554 123963964, 476913272 123965897, 476914826 123967497, 476915480 123968164, 476916217 123968797, 476917689 123969963, 476919080 123970929, 476920226 123971663, 476920348 123971663, 476920676 123971796, 476922312 123972563, 476922435 123972629, 476923253 123973129, 476927302 123975463, 476927752 123975729, 476928529 123976163, 476929593 123976663, 476930902 123975463, 476931434 123974796, 476928488 123972296, 476926238 123970364, 476926034 123970164))"
6,513253,1,7,219161,,,,,0,0,4-32-17-5-2388603,,"POLYGON ((476925093 123985695, 476925216 123985762, 476924847 123986228, 476925788 123986795, 476926606 123987228, 476929796 123988762, 476931596 123989528, 476932415 123989862, 476933233 123990128, 476934215 123990395, 476935851 123990828, 476936383 123990928, 476936628 123991028, 476936710 123991028, 476937242 123991195, 476937446 123991195, 476939246 123991562, 476939328 123991628, 476941373 123992062, 476942027 123992195, 476945341 123992962, 476946404 123993228, 476947754 123993662, 476948450 123993928, 476949473 123994395, 476950250 123994862, 476951109 123995428, 476951518 123995728, 476952008 123996195, 476952335 123996494, 476952867 123997127, 476953317 123997861, 476953603 123998427, 476954053 123999494, 476954422 124000761, 476954708 124002127, 476954953 124003794, 476954994 124005161, 476954913 124009060, 476955199 124009093, 476955444 124009126, 476955690 124009126, 476958103 124009260, 476958349 124007560, 476958472 124006827, 476958758 124005061, 476959167 124002561, 476959249 124002061, 476959126 124000561, 476959085 123999594, 476959044 123998827, 476959044 123998227, 476958553 123996295, 476958349 123995162, 476958063 123994328, 476957858 123993628, 476957735 123992628, 476957367 123991795, 476956999 123991395, 476956467 123990962, 476955649 123990362, 476954791 123989862, 476953932 123989395, 476953154 123988962, 476951927 123988462, 476951068 123988195, 476948982 123987695, 476947754 123987528, 476946364 123987328, 476943909 123986795, 476941946 123986462, 476941128 123986162, 476940351 123985962, 476939574 123985828, 476939328 123985762, 476939042 123985662, 476936833 123984928, 476932496 123983362, 476932046 123983228, 476931434 123982896, 476929266 123981929, 476928243 123981529, 476924684 123985428, 476925093 123985695))"
7,513253,1,8,218160,,,,,0,0,4-32-17-5-2388608,,"POLYGON ((476776353 124190736, 476776272 124190936, 476776108 124191136, 476775862 124191369, 476775699 124191636, 476775658 124191769, 476775658 124192002, 476775740 124192269, 476775903 124192602, 476775903 124192802, 476775903 124193002, 476775740 124193269, 476775617 124193402, 476775003 124193702, 476774062 124194236, 476773531 124194536, 476773082 124194802, 476772795 124195036, 476772591 124195236, 476772386 124195536, 476772345 124195669, 476772345 124195836, 476772386 124196002, 476772468 124196302, 476772509 124196502, 476772632 124196836, 476772673 124196969, 476772754 124197069, 476772836 124197136, 476772959 124197202, 476773531 124197536, 476774062 124197802, 476774431 124197969, 476774594 124198036, 476774799 124198036, 476775003 124197969, 476775167 124197902, 476775290 124197802, 476775535 124197602, 476775699 124197436, 476775822 124197302, 476775903 124197269, 476776026 124197236, 476776149 124197169, 476776353 124197136, 476776885 124197136, 476777458 124197136, 476777867 124197169, 476778194 124197169, 476778358 124197169, 476778481 124197169, 476778767 124197102, 476779053 124197036, 476779299 124196969, 476779422 124196936, 476779708 124196902, 476779953 124196936, 476780199 124196969, 476780362 124197036, 476780403 124197069, 476780485 124197169, 476780731 124197502, 476780894 124197702, 476781303 124198102, 476781466 124198236, 476781630 124198336, 476781793 124198369, 476782202 124198436, 476783021 124198536, 476783593 124198602, 476784084 124198702, 476784207 124198736, 476784371 124198802, 476784493 124198836, 476784575 124198936, 476784984 124199402, 476785721 124199736, 476786252 124199869, 476789034 124199702, 476789402 124199602, 476789688 124199436, 476789810 124199169, 476789810 124198302, 476790015 124198202, 476790260 124198169, 476790301 124198102, 476790383 124198102, 476790342 124198469, 476790301 124198702, 476790301 124198802, 476790342 124198869, 476790342 124198969, 476790383 124199069, 476790547 124199302, 476790670 124199502, 476790874 124199836, 476790997 124200036, 476791079 124200102, 476791242 124200302, 476791406 124200236, 476791856 124200136, 476792060 124200169, 476792224 124200169, 476792347 124200169, 476792429 124200169, 476792510 124200169, 476792674 124200102, 476792920 124200002, 476792960 124199969, 476793001 124199969, 476793124 124199936, 476793288 124199902, 476793288 124199869, 476793288 124199769, 476793124 124199436, 476793697 124199402, 476794024 124199436, 476794720 124199402, 476795415 124199436, 476795701 124199436, 476795742 124199269, 476796274 124198002, 476796888 124196702, 476797215 124196102, 476797338 124195802, 476797420 124195469, 476797542 124194470, 476797542 124194270, 476797542 124194070, 476797542 124193803, 476797542 124193537, 476797460 124193270, 476797420 124193003, 476797256 124192537, 476797092 124192070, 476796847 124191603, 476796356 124190737, 476796192 124190470, 476795620 124189570, 476795538 124189437, 476795415 124189370, 476795006 124188737, 476795047 124188570, 476795006 124188537, 476794965 124188437, 476794720 124188037, 476794556 124187970, 476794433 124187903, 476794024 124187237, 476793942 124186803, 476793288 124186370, 476793206 124186237, 476793042 124186103, 476792838 124185937, 476792592 124185803, 476792347 124185637, 476791529 124185203, 476791570 124185303, 476791610 124185403, 476791610 124185470, 476791529 124185603, 476791365 124185803, 476791242 124185903, 476791201 124185937, 476791079 124185903, 476790833 124185803, 476790629 124185737, 476790260 124185603, 476790056 124185570, 476789811 124185637, 476788298 124186403, 476786989 124186437, 476786743 124186370, 476786702 124186903, 476784984 124186737, 476779381 124187670, 476778562 124187370, 476778481 124187270, 476778399 124187203, 476778399 124187037, 476778358 124186737, 476778358 124186370, 476778440 124185970, 476778522 124185803, 476778603 124185537, 476775372 124185670, 476775290 124186037, 476775167 124186337, 476775003 124186437, 476774840 124186437, 476774472 124186303, 476774186 124186303, 476773859 124186437, 476773695 124186603, 476773695 124186737, 476773736 124186870, 476773859 124187070, 476773982 124187603, 476774023 124188037, 476774063 124188470, 476774144 124188503, 476774267 124188570, 476774308 124188637, 476774308 124188670, 476774349 124188803, 476774390 124188970, 476774390 124189037, 476774472 124189137, 476774512 124189170, 476774594 124189270, 476774635 124189303, 476774717 124189337, 476774799 124189370, 476774840 124189370, 476774962 124189370, 476775003 124189403, 476775249 124189503, 476775412 124189537, 476775617 124189637, 476775740 124189770, 476775903 124189903, 476776067 124190070, 476776149 124190137, 476776231 124190237, 476776312 124190336, 476776353 124190469, 476776353 124190736))"
8,513253,1,9,21A200,,,,,0,0,4-32-17-5-2388613,,"POLYGON ((476619691 123976823, 476622431 123976790, 476622391 123972158, 476619650 123972191, 476619691 123976823))"
9,513253,1,10,21A200,,,,,0,0,4-32-17-5-2388618,,"POLYGON ((476614372 123975657, 476617686 123975657, 476617645 123970558, 476614331 123970558, 476614372 123975657))"
