X,Y
6585.4266056094875,-1955.4114922094914
6589.8262974909385,-1956.0673984281193
6590.343690571058,-1956.1445525676995
6595.260848083795,-1956.8760344811308
6600.16983087295,-1957.5951059118806
6605.075910263168,-1958.2917932993203
6609.998711172047,-1958.974610539674
6614.852706507934,-1959.644042584956
6614.923525437482,-1959.6538059792686
6619.8485470481455,-1960.333083366407
6624.789864065257,-1961.0166973414887
6629.742801045201,-1961.70682219703
6634.669035240871,-1962.3976475704424
6639.450041182135,-1963.0692481306132
6639.592128144636,-1963.0892097850415
6644.515218984141,-1963.7805919279788
6649.435939134515,-1964.469541153543
6654.355113385147,-1965.1524444668394
6659.279584348695,-1965.8299255539853
6664.204862826158,-1966.5057464963568
6669.130247269227,-1967.1812626413957
6674.064107194406,-1967.85636553489
6679.00711337595,-1968.528054092475
6683.936055563667,-1969.1925951669175
6688.859144106005,-1969.8547764667512
6688.863114577921,-1969.8553104134628
6693.7902158877705,-1970.517923358448
6698.722355197772,-1971.1814147333455
6703.660462420711,-1971.8464186912854
6708.588812595433,-1972.5110249700158
6713.301941069148,-1973.146886222016
6713.515605807874,-1973.175713379929
6718.442454279101,-1973.840119158228
6723.374262978878,-1974.5010392286465
6728.314359238718,-1975.145710642291
6733.248706791607,-1975.7644203673356
6738.182554680237,-1976.374540488057
6743.11651945403,-1976.9838184547837
6748.055755907442,-1977.5925781205224
6753.003760066404,-1978.1967778147166
6757.941764112119,-1978.7907415924844
6762.87799338525,-1979.3812858548265
6767.8142550243,-1979.971496933416
6772.745463091909,-1980.5599583903374
6777.668161935464,-1981.1403480164786
6782.604281770144,-1981.709461218706
6787.543540952493,-1982.2741032044491
6792.482856661222,-1982.8382506764544
6797.422303436859,-1983.4012278651987
6802.358826195132,-1983.9554644995762
6807.289139713293,-1984.4924024621098
6812.229724615835,-1985.023689829046
6817.17274772662,-1985.5543958917974
6822.124883428768,-1986.0855882864198
6827.098175016832,-1986.6163203234057
6832.048399333915,-1987.139514254011
6836.992487346501,-1987.6600147380586
6836.992504847169,-1987.6600165796533
6841.936632756129,-1988.180301366606
6846.872095021723,-1988.6998704874907
6851.785028452535,-1989.2179578247801
6856.721720405725,-1989.740065734376
6861.665449243797,-1990.2635343940497
6861.665512031338,-1990.2635410432513
6866.609361636986,-1990.7864681433252
6871.550203944886,-1991.302168607399
6876.482788823718,-1991.7905319788897
6881.430024369574,-1992.2407544665205
6886.382417971381,-1992.675376912574
6891.33503982254,-1993.1073936517755
6896.29120801381,-1993.530487164754
6901.259560909274,-1993.9117495668327
6906.224514222563,-1994.2173401614407
6911.188469490863,-1994.4898047033798
6916.152660842666,-1994.7579581234238
6921.113371143033,-1995.024550414047
6926.0614739142775,-1995.2836231144245
6931.0218313254545,-1995.5304475710454
6935.987406856788,-1995.771592472088
6936.026886022095,-1995.7735034314076
6940.953020701603,-1996.0119696440727
6945.916441808296,-1996.2525347577882
6950.870938802145,-1996.494110685777
6955.832762282825,-1996.7387529524271
6960.798093326253,-1996.9848593468662
6960.826410712625,-1996.986263910695
6965.763418622102,-1997.2311249496688
6970.733354550498,-1997.4773490698446
6975.724153473563,-1997.7232251001935
6980.698628903056,-1997.965625597051
6985.664241390017,-1998.2062628276133
6990.629852145889,-1998.4467038012215
6995.590930418218,-1998.686863368289
7000.529209141775,-1998.9256534625138
7005.484403459238,-1999.164817826302
7010.450038864496,-1999.4042684127385
7015.415704502017,-1999.6435732531997
7020.376646597186,-1999.8812193603278
7025.311063525356,-2000.1119918850447
7030.264338735117,-2000.335518565712
7035.2308403965835,-2000.5557600479992
7040.197432025727,-2000.7750075756196
7045.160198259421,-2000.9880987079694
7050.09862259355,-2001.1735164622944
7055.054694168106,-2001.3143107783312
7060.024665972553,-2001.4317342672039
7064.994799875304,-2001.5451844399972
7069.96376279706,-2001.6542825485435
7074.92433470503,-2001.7451394112784
7079.890456361079,-2001.8084995848326
7084.861606321112,-2001.8576765393843
7086.660021514487,-2001.8746720944525
7089.832812842549,-2001.9046633657456
7094.807031967366,-2001.9520342549745
7099.804426534467,-2002.001109626138
7104.789383070243,-2002.0520604814985
7109.760672381915,-2002.103858586183
7110.195245467383,-2002.108399761818
7114.731829668287,-2002.1557938797612
7119.704332763778,-2002.207524877527
7124.68835769293,-2002.2584081308592
7129.666851784289,-2002.30772517368
7134.638133676878,-2002.3561427478373
7139.609327809725,-2002.4044224991674
7159.450257057219,-2002.597109334719
7164.421451277388,-2002.6453800931858
7169.394976692795,-2002.6935462649099
7174.393442952071,-2002.7413552054718
7179.382719542658,-2002.7880913630968
7184.354274244985,-2002.8340798590625
7189.325491118006,-2002.8799584184287
7194.295400432852,-2002.9257465395817
7199.24960500352,-2002.971007206564
7204.208671373291,-2003.0156255472875
7209.1796275913,-2003.0599175936675
7214.150859720959,-2003.104112091276
7219.121812479123,-2003.1478833557696
7224.088958640164,-2003.1893479284602
7229.057082384462,-2003.2263477533781
7234.028309651096,-2003.2603314309827
7238.999626122779,-2003.2937167344778
7243.972447182037,-2003.3268402534216
7248.968230247481,-2003.3586636150326
7253.9598793006335,-2003.3875217047785
7258.931876625634,-2003.414186453783
7261.9418678496,-2003.4300824999186
7263.903235880465,-2003.4404390737066
7268.873814360277,-2003.4668582713773
7273.83086455508,-2003.4941858900004
7278.789413366223,-2003.5233641446598
7283.760279777097,-2003.553883938819
7288.731613054004,-2003.5846652771943
7293.702731627804,-2003.6155383344
7298.669608825564,-2003.6468913243666
7303.636641433248,-2003.6793210975366
7308.607777909227,-2003.7125940482326
7311.813959974562,-2003.7341630635672
7313.579093982263,-2003.7460386720384
7318.551111454427,-2003.7793910659727
7323.539065769995,-2003.8121764697107
7328.527659630051,-2003.8433884961862
7333.499829025515,-2003.8732031238646
7338.471169949549,-2003.9027235867238
7343.442384120398,-2003.9322317212755
7348.4102615048405,-2003.9617259004476
7353.377730121589,-2003.991246396395
7358.348859615262,-2004.0208158943035
7363.320200208578,-2004.0503919980229
7368.2917562188295,-2004.0799797369557
7373.269929064977,-2004.1097307759937
7378.249496392104,-2004.1399195905974
7383.221336630381,-2004.170505426443
7387.50984836045,-2004.1969818017863
7388.192670455889,-2004.2011980324874
7393.163859337369,-2004.2318542779612
7398.129793698729,-2004.262089508496
7403.0941255878015,-2004.2910662410434
7408.06499376642,-2004.3187868021168
7413.036346869912,-2004.346179519688
7418.007687592177,-2004.3735544722717
7422.978489024897,-2004.4009224897734
7427.949070252914,-2004.4282688249207
7432.920364349759,-2004.4555966756004
7437.8917178338215,-2004.4829202421688
7442.862983344831,-2004.5102958626583
7447.829658592433,-2004.5381034235897
7452.793945526194,-2004.5672077052795
7457.7646775575695,-2004.5976976318957
7462.7360103726305,-2004.6285534596748
7467.707210497115,-2004.6596097851934
7472.6699323731755,-2004.6919666721674
7477.627221735533,-2004.7278595595023
7482.597166933743,-2004.7673908566978
7487.509925752109,-2004.8074129584404
7487.568430538836,-2004.8078903158246
7492.539830516982,-2004.8483882872931
7497.522284593634,-2004.8885019430752
7502.513235389864,-2004.9275354827262
7507.486576338863,-2004.9653629503985
7512.457863305895,-2005.0028853706851
7537.336208560358,-2005.1905595708927
7542.307533862879,-2005.2281292631362
7547.284249574192,-2005.2662141725184
7552.2666928166955,-2005.305382521118
7557.239373187541,-2005.3453180098527
7562.210639626464,-2005.385468150327
7567.181975686606,-2005.4256497159784
7572.166847566312,-2005.466038914731
7577.168392798869,-2005.5068056145365
7582.143852391357,-2005.5475870715145
7586.988800621573,-2005.587363018466
7587.115113431849,-2005.588400157201
7592.086412018738,-2005.6291768303186
7597.068308272705,-2005.6697168204769
7602.06522084879,-2005.7095549705818
7607.040388548437,-2005.7484250306527
7611.964570728347,-2005.78666018858
7612.011667260225,-2005.787025682208
7616.982962402333,-2005.82569807684
7621.961904811885,-2005.8651444950328
7626.953227902272,-2005.9064908773355
7631.927799315935,-2005.9493826179407
7636.89250799326,-2005.9927003560547
7636.899038665166,-2005.9927573992607
7641.870291544115,-2006.0361298562011
7646.85230144614,-2006.0792002701505
7651.854139215346,-2006.1214075928108
7656.830936682814,-2006.1624093742562
7661.788952600303,-2006.2029444487243
7661.802199114318,-2006.2030526667313
7666.773459669441,-2006.2438020820725
7671.743030369899,-2006.2856868680312
7676.709063096059,-2006.3307506027263
7681.679230139224,-2006.3792072895499
7686.648412647912,-2006.428771003162
7686.65041143622,-2006.4287909854806
7691.621594492699,-2006.4782703989665
7696.596232257516,-2006.525982204421
7701.579024423494,-2006.5690005367917
7706.552789250171,-2006.6075342788088
7711.523698565448,-2006.6446267008685
7711.524079421338,-2006.644629531524
7716.4953684123075,-2006.681881766693
7721.466620103844,-2006.721730959398
7726.437766795571,-2006.7686879980151
7731.408890896273,-2006.822376790575
7736.379994213311,-2006.8783047209263
7736.380005482661,-2006.8783048482585
7741.774959842604,-2006.9374089372716
