X,Y
4368.671836512047,-2104.8825256701793
4372.760009141967,-2107.7217113692354
4376.8531130929005,-2110.555027916008
4380.947292359486,-2113.3871469138353
4385.051661559089,-2116.2116347268284
4389.176467455408,-2119.005666983326
4393.316415416685,-2121.7703705200674
4397.460363737773,-2124.5287894310686
4401.606657293746,-2127.284885286735
4405.779320636869,-2130.0279476579503
4409.9927166200105,-2132.7075149989287
4414.230218175172,-2135.3212113032982
4418.475414630076,-2137.9211131021893
4422.721754182642,-2140.5182676708973
4426.96691820996,-2143.0953499569896
4431.232805078889,-2145.6357437522397
4435.5279246118935,-2148.1509667943446
4439.81297279402,-2150.6505901433625
4439.82787200049,-2150.659279978129
4444.127429034182,-2153.1670079715705
4448.411563227639,-2155.6660853647372
4452.693010899047,-2158.1644282222137
4456.991264777257,-2160.673292821872
4461.290456159975,-2163.18290158134
4465.588666244182,-2165.6931434540306
4469.869061934967,-2168.200825231129
4474.138359376216,-2170.7200733853583
4478.417828374972,-2173.2606354032023
4482.696821770624,-2175.804529695756
4486.9756134935615,-2178.3489125903297
4491.255557536432,-2180.8967110404387
4495.5336101779985,-2183.44925432827
4499.806661955495,-2186.003591764558
4503.878981803339,-2188.4390048039118
4504.079009326885,-2188.5586320006632
4508.351300999691,-2191.113558418546
4512.620290222932,-2193.6655287624285
4516.888963583569,-2196.2148753925944
4521.163448487643,-2198.7654670266893
4525.438564444953,-2201.3158721361065
4529.71381993104,-2203.865873034814
4533.987087762774,-2206.4111648968515
4538.262945582788,-2208.9484354382366
4542.547730400412,-2211.4816081553167
4546.834006565643,-2214.0132122499895
4551.120533460409,-2216.543834020642
4555.397341904888,-2219.0602841437135
4559.677798006537,-2221.553762752234
4563.98891729038,-2224.0386027844515
4568.304947777741,-2226.5191396978303
4572.621498420951,-2228.9988868721607
4576.943592959786,-2231.4764343748534
4581.274518002428,-2233.943222462128
4585.607851821036,-2236.3945592744003
4589.9426751255505,-2238.8421069305987
4594.278063760553,-2241.2889234166973
4598.624799724468,-2243.7363889309795
4602.984658279505,-2246.175676331932
4607.337297399223,-2248.5950911256373
4611.69023774166,-2251.010270824798
4616.044499689717,-2253.4231690265237
4620.410927184427,-2255.823604179766
4624.799895727801,-2258.1906221116733
4629.199558850777,-2260.521540779046
4633.603122557618,-2262.843136971707
4638.009341679734,-2265.159655995092
4642.430983905027,-2267.4432822812214
4646.891089114799,-2269.6470634294506
4651.389877179418,-2271.7771848364846
4655.8989773835465,-2273.886496443971
4660.410529486834,-2275.9905824231128
4664.936507423189,-2278.0672742717584
4669.497128296898,-2280.070195990529
4674.087895438556,-2281.9960015219663
4678.6877051286365,-2283.899401221623
4683.289539326692,-2285.797919607287
4687.9028933666505,-2287.6720193796164
4692.545133044463,-2289.477185164779
4697.213359874418,-2291.2067835676653
4701.8896716562185,-2292.9136190683084
4706.567738747238,-2294.615478822533
4711.24304759629,-2296.2864594754687
4715.929024213807,-2297.872177134216
4720.670158599566,-2299.3742455385
4725.424903254809,-2300.8485521863613
4730.181348310033,-2302.317416415067
4734.950840167275,-2303.7615494151432
4739.75174098236,-2305.1238848940247
4744.570347738598,-2306.3804301591194
4749.396025939424,-2307.602724761539
4754.223064099182,-2308.819599346742
4759.050977766966,-2310.0134400801803
4763.888378674781,-2311.1319635809673
4768.757084083771,-2312.1581769503705
4773.63480377297,-2313.152674408162
4778.513650388008,-2314.1415523909995
4783.385586103389,-2315.1060134242425
4788.249489540125,-2315.999548431538
4793.153544273608,-2316.8193684780163
4798.067828716912,-2317.613714424027
4802.98312996953,-2318.4017496630768
4807.90526278359,-2319.1583653434514
4812.84418644521,-2319.8237238876904
4817.791097534926,-2320.387292932822
4822.740932755335,-2320.916730617288
4827.691432351194,-2321.4399040398334
4832.639470223431,-2321.9386303148626
4837.583056585682,-2322.36861659131
4842.544812298212,-2322.728183709728
4847.511547750019,-2323.0639166780597
4852.478529174245,-2323.3960047263427
4857.449576556509,-2323.717607818844
4862.430769354738,-2324.0056305527633
4867.405207691617,-2324.2515342992365
4872.377929802663,-2324.4822186311285
4877.350767710402,-2324.710395340194
4882.322344287411,-2324.9308056028867
4887.290660515415,-2325.127658016365
4892.264437777566,-2325.298147225308
4897.239904313302,-2325.459127081961
4902.215448746869,-2325.617679205802
4907.191410176208,-2325.7636538538513
4912.168462594618,-2325.871169420758
4917.146117043167,-2325.9354266940722
4922.123951281515,-2325.9838657939936
4927.101808126996,-2326.029948965667
4932.076243739739,-2326.0708666897235
4937.039882408769,-2326.095942857853
4942.01414304747,-2326.103561874247
4946.992213007829,-2326.1047040198273
4951.970283176591,-2326.1048677828776
4956.950453269074,-2326.1027744357216
4961.937814838936,-2326.0929470400292
4966.918468213613,-2326.0731846181548
4971.896481894536,-2326.049431109773
4976.874489358043,-2326.0244523313427
4981.858056493027,-2325.9921903459576
4986.862325566371,-2325.9361597929446
4991.847672246161,-2325.852921523491
4996.824858808177,-2325.759038258474
5001.801976198239,-2325.661665442354
5006.775428382921,-2325.541137390761
5011.733345251639,-2325.3379401334
5016.6959576834515,-2325.023204536359
5021.660820195985,-2324.6609021473255
5026.625029476982,-2324.289684184682
5031.580447036617,-2323.888917396992
5036.498049501632,-2323.3853717428688
5041.422323856563,-2322.745137159584
5046.351080476518,-2322.0462998943335
5051.278437405518,-2321.3375463214993
5056.203951483609,-2320.6004672847403
5061.122784147196,-2319.753844850856
5066.003407517089,-2318.7537930589106
5070.865124977031,-2317.6838094062073
5075.724053158719,-2316.601223087323
5080.574063985019,-2315.486044401023
5085.385770875141,-2314.2463334507347
5090.152381092049,-2312.8270969054515
5094.898165684854,-2311.324274698586
5099.639933838991,-2309.808749580586
5104.375481124252,-2308.279628874125
5109.081275950756,-2306.6925233028865
5113.758027185542,-2305.0026794990035
5118.421261644124,-2303.2605001676743
5123.081388586829,-2301.509957718759
5127.7335661523775,-2299.749444487525
5132.344618799786,-2297.948718584165
5136.938221640073,-2296.063257857751
5141.526622846884,-2294.1326773223655
5146.112323843194,-2292.1955328124627
5150.697162593847,-2290.2519461454526
5155.2820237517935,-2288.279520561037
5159.843904171359,-2286.2718581720187
5164.391627703506,-2284.2470752636377
5167.2507787972545,-2282.971830498096
5168.9379784741795,-2282.2192988111024
5173.483579581662,-2280.1920142728823
5178.023677879165,-2278.1679767378023
5182.567581421983,-2276.1435471196196
5187.115006925222,-2274.118249509224
5191.662701857872,-2272.09348945641
5196.212372785501,-2270.076217412209
5200.767895701454,-2268.0962859653564
5205.353671287231,-2266.1746930309596
5209.959203534403,-2264.2853398052716
5214.567380875954,-2262.4022880640064
5219.176721677448,-2260.530648764824
5223.781594739906,-2258.7219071046297
5228.437874581543,-2257.0125013904417
5233.1334901447835,-2255.3601743088193
5237.833263161056,-2253.7190417685733
5242.537120811254,-2252.085454902719
5247.268965916096,-2250.4953512620364
5252.029414302057,-2249.0147841560297
5256.8042946334135,-2247.6067661816955
5261.583006900899,-2246.21210094319
5266.366716773277,-2244.829655142607
5271.182896157179,-2243.5119420830147
5276.028816319658,-2242.3372056090366
5280.88814234713,-2241.2559386035214
5285.75118468505,-2240.19198316102
5290.616235067037,-2239.1411875116823
5295.486320210829,-2238.1593784298575
5300.383231767665,-2237.3078971300756
5305.301468165839,-2236.53952446987
5310.22515373399,-2235.7861618957268
5315.1827789805275,-2235.0282548612213
5320.129600560841,-2234.2732747821287
5325.051388081652,-2233.52312691339
5329.972681218207,-2232.7734226296825
5334.895449023781,-2232.027318453085
5339.833666783444,-2231.3054715746957
5344.777472744816,-2230.650057434711
5349.718852502007,-2230.045065611573
5354.661246513365,-2229.450150564183
5359.604538674867,-2228.862046988056
5364.553779315799,-2228.3165897375216
5369.512118291293,-2227.873178881446
5374.476598876718,-2227.506004728851
5379.442241136087,-2227.154466314568
5384.407506363785,-2226.810727969228
5389.361359302643,-2226.511546369697
5394.32195263596,-2226.3067040231654
5399.297713109872,-2226.170404649551
5404.274283416436,-2226.0482145051715
5409.251802952858,-2225.9302514591027
5414.244262669117,-2225.8348778650006
5419.235457857347,-2225.788556472425
5424.213981273562,-2225.7786908008193
5429.192050930994,-2225.7764398116988
5434.170498860433,-2225.7774867915173
5439.156033671487,-2225.7977110775178
5444.140575585152,-2225.86119578855
5449.117964340842,-2225.958185890665
5453.989425641737,-2226.0601001997593
5454.094945375966,-2226.0623127502267
5459.072915688,-2226.166555145155
5464.071651316292,-2226.270343236222
5469.070179330117,-2226.3722143599766
5474.048186637481,-2226.4721942919214
5479.025259514279,-2226.5718348990854
5484.001489852294,-2226.671349096771
5488.958038067892,-2226.769832859718
5493.913655869387,-2226.8668080969533
5498.889756047591,-2226.962962231682
5503.145590789936,-2227.044967970373
5503.866902339445,-2227.0588656255504
5508.8432820668495,-2227.1548080513
5513.799681438219,-2227.2508479426515
5518.753810916809,-2227.3481328063094
5523.7296732656905,-2227.4469987519124
5526.963143549995,-2227.511414598402
5528.706755875554,-2227.546151996954
5533.683489847676,-2227.6450616626244
5538.649898694627,-2227.7416536993455
5543.614561215963,-2227.831949252019
5548.59117709768,-2227.9164474192157
5553.56855457941,-2227.99949000494
5558.545497814453,-2228.081974129014
5563.507786999411,-2228.160583711027
5568.466532767826,-2228.229434124465
5573.443033143906,-2228.2894891120873
5578.277765023619,-2228.3456957462163
5578.42076698416,-2228.347355147989
5583.398676429034,-2228.4052595259823
5588.383222928227,-2228.4642393351764
5593.369899077082,-2228.5256173998055
5598.348193312291,-2228.5889825573513
5600.875779513646,-2228.6213997001487
5603.325854113438,-2228.6528231428065
5608.303889393231,-2228.71535780759
5613.297540542976,-2228.7685018490965
5618.297605817421,-2228.7976313862
5623.277343202006,-2228.8043345603196
5628.2554132602145,-2228.805365699132
5633.2334145727355,-2228.8036703007983
5638.207974284832,-2228.7856833572782
5643.180519654395,-2228.729794206119
5648.157344097733,-2228.640339234434
5653.1344493496945,-2228.542330529463
5658.111501920096,-2228.4380474725285
5663.092155127541,-2228.295157816891
5668.071934109446,-2228.065473338265
5673.041265655215,-2227.7612624017906
5678.008827389626,-2227.437979569615
5682.9757986680825,-2227.108136368779
5687.9294380912115,-2226.742447652066
5692.86872611612,-2226.2934610302295
5697.817256655772,-2225.769137316878
5702.765533555614,-2225.2253203264327
5707.712877758606,-2224.673122926214
5712.654432490821,-2224.0712862026276
5717.579946459944,-2223.352870602216
5722.489218905738,-2222.5292254293545
5727.393868929273,-2221.677411204253
5732.29739138938,-2220.8193455226265
5737.192015814596,-2219.931818424606
5742.070120314781,-2218.974420308565
5746.941339409968,-2217.95256257963
5751.809724632043,-2216.9133289226515
5756.676761558067,-2215.8678989693253
5761.534079895967,-2214.7889229589982
5766.371599447932,-2213.634242338687
5771.197239705812,-2212.4142742351332
5776.019049934304,-2211.176806160128
5780.839055212635,-2209.9320182520214
5785.659831691088,-2208.6406126671595
5790.464837200122,-2207.2409982021923
5795.218572167645,-2205.752297814639
5799.960583065474,-2204.2375334711824
5804.700538406653,-2202.7163229737425
5809.43128849688,-2201.1606740911147
5814.1327152262975,-2199.5126774737646
5818.796249523056,-2197.770210710228
5823.448574662068,-2195.9990393901803
5828.09837057386,-2194.221245837279
5832.734964760603,-2192.4103838631513
5837.33477080419,-2190.5102756164547
5841.895992537009,-2188.517074315725
5846.445026223051,-2186.495325301585
5850.991620186176,-2184.4680327008673
5855.535534844934,-2182.410422430781
5860.056454916733,-2180.2676762638575
5864.5138851425545,-2178.0428133683413
5868.953088924329,-2175.790116163373
5873.390574311876,-2173.5339925583626
5877.834386050826,-2171.266499865952
5882.282846852003,-2168.9678622294973
5886.693943021804,-2166.649940947748
5891.095116904922,-2164.323817562865
5895.494135007076,-2161.9936159780204
5899.879731856105,-2159.6331220211655
5904.214899988743,-2157.174008026583
5908.472814173485,-2154.5938573040353
5912.70398132329,-2151.971189545466
5916.931280746597,-2149.342291092229
5921.144682610352,-2146.6946877870814
5925.30836108927,-2143.9780344592136
5929.409532618168,-2141.1593575876295
5933.487114407369,-2138.303750464396
5937.561936152443,-2135.444198440803
5941.643719872259,-2132.577819745251
5945.740104466763,-2129.694115538215
5949.811411774171,-2126.8181529631242
5953.875595219331,-2123.9435059404045
5957.93801824547,-2121.066373181263
5961.982522557697,-2118.169414167237
5965.967687168842,-2115.2049883294317
5969.888697549489,-2112.142586083681
5973.784896689539,-2109.0440710072417
5977.6776404398215,-2105.9412130893425
5981.560610776168,-2102.8371966373916
5985.412279992425,-2099.7245100433165
5989.2548304657075,-2096.569477315759
5993.092443812606,-2093.398687713879
