X,Y
1471.6640738146164,-316.9685135438907
1476.124875954098,-319.19411808619327
1480.5850641083352,-321.41862778747856
1485.0338426049248,-323.6340789114233
1489.4884083346744,-325.84578153224544
1493.9550310746072,-328.0589832783748
1498.422275963804,-330.2716274951963
1502.8887842463982,-332.4838297834263
1507.3442193007752,-334.6901778836282
1511.8023960583432,-336.8969985177466
1516.270161350343,-339.10789992195095
1517.168396782547,-339.5523713875134
1520.7382496981934,-341.31884041103837
1525.2063439381839,-343.5301213157917
1529.675678544378,-345.74438835149533
1534.1422329187553,-347.9632754914643
1538.6050463269562,-350.1849944574904
1543.0673961675786,-352.4074942274953
1547.529542967968,-354.6310086309801
1551.9926380964,-356.8627091562895
1556.4471929586098,-359.1099168877691
1560.891826069987,-361.3679408895797
1565.3349768301373,-363.62857855235586
1569.7769057892358,-365.8896866916591
1574.2019024227543,-368.1496775732945
1578.6200963590277,-370.4264931415944
1583.0441251303596,-372.7231537646703
1587.4389181275671,-375.00823406047647
1587.4671522436308,-375.0229151605091
1591.8899819454366,-377.3226657265151
1596.3098380929437,-379.62068967446334
1600.7301153612843,-381.91841534156737
1605.153455572113,-384.21728783779344
1609.5769542078633,-386.51614215027973
1614.0007507052346,-388.8150385048695
1618.4302480593558,-391.1155451411391
1622.8615490171776,-393.4121933903594
1627.289663189686,-395.7026848584239
1631.7179756849532,-397.9922524538467
1636.1454277434784,-400.28130559725605
1640.5535171652,-402.5599369495808
1644.9620102516,-404.83730130182335
1649.3907730447777,-407.1237188745713
1653.5314235122378,-409.261088665002
1653.8205985718726,-409.41035770264205
1658.250776634507,-411.69720419618903
1662.6893390360556,-413.9888747014118
1667.1276035263975,-416.2822057780719
1671.5562020337131,-418.57232955444664
1675.9841759512512,-420.86255188338686
1680.4121556168543,-423.15276309874406
1684.8412624818754,-425.4426005648545
1689.2912195385388,-427.7389200640113
1693.7450043292813,-430.0326534513782
1698.178566931715,-432.31483693770065
1702.6109019534736,-434.596293006126
1707.0399611690402,-436.8754325284773
1711.4695524742358,-439.15233236326924
1715.904139012943,-441.42916306931545
1720.3392253203526,-443.7055814787519
1724.7747419691127,-445.9811499570691
1729.2152232286273,-448.2466381244526
1733.6737752856966,-450.4757634955005
1738.1513466717224,-452.6673333322628
1742.6335326306462,-454.8495524218405
1747.1159316839519,-457.03047070673784
1751.5906705754714,-459.19906271680173
1756.0738439934712,-461.3433810919792
1760.5813751123546,-463.47047066975404
1765.092564993419,-465.5920825790836
1769.6048610805642,-467.71252151931986
1774.1385205132613,-469.8292276903652
1778.6940797455975,-471.9098722324846
1783.2480799269267,-473.9416370529743
1787.8052386574814,-475.9626208118771
1792.3625271967164,-477.9820484706159
1796.9071217829191,-479.98110071853404
1801.4666028318843,-481.9280746111354
1806.072981209636,-483.8290699062917
1810.6872172754881,-485.7161036250797
1815.3019125897154,-487.6017906963259
1819.9160774045158,-489.4792581824442
1824.539452205187,-491.3298712940883
1829.1791334999302,-493.1523591178143
1833.8223034294538,-494.9670337828542
1838.465982441835,-496.78061294232583
1843.116069912196,-498.58744830327765
1847.778859307558,-500.36519336129817
1852.4500514615127,-502.1075362113773
1857.1242755973026,-503.84065472696955
1861.7988644633222,-505.5728187128098
1866.4764638023012,-507.2983428842054
1871.1645946181222,-508.9953475337472
1875.864574905492,-510.65744686202214
1880.5679146939726,-512.3099195050994
1885.2714310618178,-513.9609511979523
1889.9610116994838,-515.5977709785852
1894.6513150860424,-517.2015359417226
1899.3777138925086,-518.7790124270988
1904.1096683821231,-520.3476671695515
1908.8417150001262,-521.9152669863738
1913.5602697306851,-523.4737837959318
1918.2745115999394,-525.0141477819233
1923.0167275183624,-526.5438064383894
1927.7628315795596,-528.0691154116392
1932.5092447791878,-529.592896937325
1937.247236739983,-531.1022205651888
1941.987726142048,-532.5746769569832
1946.7584313434359,-534.0139891091022
1951.5344339758767,-535.4429291663988
1956.3108301289033,-536.8707301360921
1961.092462627461,-538.2953556872121
1965.8816388113144,-539.7052954640569
1970.6700998477916,-541.0945388552086
1975.4538485161606,-542.4764708689247
1975.4594487101713,-542.4780881569816
1980.249043925964,-543.8613314367828
1985.0519865522251,-545.2488718017341
1989.8656825047603,-546.6408765188048
1994.6569018145294,-548.0279059384202
1999.085626431975,-549.3103982897558
1999.4453495208513,-549.4145709642165
2004.2337578208171,-550.8009563697325
2009.0110396034972,-552.1817655872355
2013.77942830365,-553.5536572963887
2018.569473545745,-554.9252396964515
2023.3625483708483,-556.2958253511462
2028.1556666694305,-557.6660674541239
2032.943035389237,-559.0329857212879
2037.7255248894405,-560.3940410589521
2042.5200601386061,-561.7539587577061
2047.3163999433125,-563.113074573481
2052.112844068914,-564.4720582939632
2056.9182653762214,-565.8330864265771
2061.7334353563097,-567.1954359093767
2066.5330137403716,-568.5517942939138
2071.2712402227303,-569.8903501540738
2071.330439064865,-569.9070734479955
2076.1278924675134,-571.262406164112
2080.931911588218,-572.6203004118017
2085.7431165408257,-573.982293104825
2090.5410965399396,-575.3428495600754
2095.336996253825,-576.7035175072109
2100.1328254761297,-578.0643259509566
2104.9226806119696,-579.4244051046122
2109.7046435607244,-580.7854017435947
2114.496634496805,-582.1531380579861
2119.290055783901,-583.5225115229653
2124.083437453554,-584.8920697848968
2128.8795184413443,-586.2634847180941
2133.6784300736836,-587.6399892382169
2138.4697934912424,-589.0203048704581
2143.258745835506,-590.4019057007552
2143.259631125623,-590.402161137734
2148.0494514103884,-591.784180395534
2152.847619338124,-593.1684284208117
2157.6578562950194,-594.5553083744504
2162.45130774257,-595.9360356384611
2167.2418430738844,-597.3154712363325
2172.0323713777084,-598.6948556770959
2176.81524092746,-600.0719320514557
2181.5864697634984,-601.4451967013305
2186.374286714966,-602.8225285294405
2191.1652388349585,-604.2005158712341
2195.9561870170246,-605.5784430679978
2200.7376930164996,-606.9526203074389
2205.5047766000375,-608.3169422146746
2210.295874508993,-609.6783679885757
2215.092143649129,-611.0377331257451
2219.8885041131834,-612.3967760350615
2224.68506700304,-613.7551472234851
2229.4908691965434,-615.1112001438331
2234.313202212147,-616.4627428614788
2239.1181766669524,-617.805963102749
2243.294424716532,-618.9731036971647
2243.9193894680125,-619.1477630019866
2248.720496908196,-620.4899016345701
2253.511164639779,-621.831697242499
2258.2819807165874,-623.1729611591267
2263.075364965339,-624.5227974841374
2267.873826464357,-625.8744034077628
2272.6720814326154,-627.2267223935382
2277.4613711909283,-628.5819720876439
2282.2324108344587,-629.9434641389305
2287.0202392162805,-631.3159511285323
2291.8120719199155,-632.6908731862372
2296.6038206742105,-634.0661019714568
2301.4038205093284,-635.4454368172451
2306.221671164252,-636.8335424423439
2311.0170018132476,-638.2169937988286
2315.806744924901,-639.5991776703278
2320.5964434280804,-640.981524327549
2325.3947220942587,-642.3674825241495
2330.212795238647,-643.761570706248
2335.0073526923065,-645.1500479093497
2339.7818092163893,-646.5329187945752
2339.7957313825823,-646.5369512401621
2344.584189860751,-647.9235807279091
2349.3769993714286,-649.309125405025
2354.1803006112336,-650.6925807406942
2358.9742580067305,-652.070687627084
2363.7655433101104,-653.4475160373862
2368.5569388765907,-654.8239605272597
2373.3484747046346,-656.1974312580344
2378.140153197079,-657.5639313001184
2382.9348110109468,-658.9269145652694
2387.7270064535337,-660.2881460550396
2387.7302862838633,-660.2890776361448
2392.5242417835098,-661.6565702482783
2397.300096010616,-663.0649837653959
2402.032438704815,-664.5646468345278
2406.7643029257965,-666.1180606922471
2411.497845873153,-667.6819156321488
2416.2302180214924,-669.2493074244392
2420.9611356411124,-670.8451000388998
2425.6896337932108,-672.517852580947
2430.087747878826,-674.1331066439242
2430.3761093846806,-674.2397200612742
2435.06258588285,-675.9510996623764
2439.794931126033,-677.5673796375613
2444.561235369837,-679.0397085515536
2449.3413306641223,-680.4548835600933
2454.1234520472267,-681.863211080318
2458.905057570508,-683.2704569474383
2463.6853418537385,-684.6730264718464
2468.4700254443687,-686.0693833785127
2473.256455549064,-687.4629966403398
2478.0429997747488,-688.8562179817325
2482.836178135922,-690.2511933403608
2487.652091218565,-691.6520159688888
2492.4473807537192,-693.0455605582259
2497.2346698145834,-694.4362221388164
2502.0220051951483,-695.8267225080613
2506.8163803772163,-697.2174712954073
2511.6371948757123,-698.6057577543351
2516.4419169984917,-699.9690728045258
2521.2402535375036,-701.3211266523846
2526.0389460555175,-702.6719121422891
2530.8414877184528,-704.0223615166473
2535.6590760533823,-705.3704365743861
2540.4680154303155,-706.7043626677944
2545.2732022828877,-708.0318659838854
2550.0785734372835,-709.3586965680406
2554.8860851094737,-710.686091552953
2559.702279466734,-712.0157535535885
2564.511196550513,-713.343162768203
2569.316701579923,-714.6695148055771
2574.1222100973564,-715.9958478027621
2578.930255096495,-717.3228050671647
2583.74920289085,-718.6523237549156
2588.55952586649,-719.9785141935123
2593.365535303225,-721.3030438385164
2593.3710821795926,-721.3045724731918
2598.171547536148,-722.6275504433437
2602.9785366005294,-723.9529949911804
2607.78980825698,-725.2831936866861
2612.595099045726,-726.6188935413172
2617.3972623345235,-727.9572969535806
2622.1992638165684,-729.2962715944004
2627.00399322344,-730.6374001781504
2631.8218439739453,-731.9885860546771
2636.625378804788,-733.3470258284307
2641.4209872433344,-734.70875704922
2646.21629412442,-736.0715127766601
2651.0069456625533,-737.4380494958923
2655.773302562177,-738.8256189434519
2660.5361383999207,-740.270108094297
2665.2982354887995,-741.7446670290124
2670.059018021628,-743.2235250243048
2674.821663795339,-744.7070509851266
2679.5929290971526,-746.219169558859
2684.3352668057178,-747.780967053962
2689.06065434515,-749.3693516816041
2693.7845297078734,-750.9621708449919
2698.5041799851524,-752.5548042821084
2703.1986449663973,-754.1502132644206
2707.898591388608,-755.7783556598422
2712.6035597832984,-757.4260721737127
2717.3076848434516,-759.0763081412855
2722.0130661650696,-760.7277323930329
2726.725106296817,-762.3885531092837
2731.4250355158165,-764.064747342088
2736.1168617340095,-765.7496882238318
2740.808046404891,-767.4363588222357
2745.5003136141268,-769.1254983380626
2750.198752184135,-770.8317920295432
2754.878093823998,-772.5682785000746
2759.5446736422687,-774.3219568008095
2764.209979492767,-776.0789407532537
2768.871269409612,-777.8385573248294
2773.506692940462,-779.6130227536545
2778.1341132146617,-781.4395272163607
2782.759992262394,-783.2976675043789
2787.3840742375237,-785.1604442499508
2792.0102185493156,-787.0267821081995
2796.650365924589,-788.9190892666874
2801.2595405505604,-790.8509877079621
2805.845650037956,-792.8056008558505
2810.4296684438154,-794.7648983237608
2815.013601429542,-796.7265486076598
2819.597982703182,-798.7030347795538
2824.1667318852465,-800.7065216433225
2828.72462643816,-802.7259139261566
2833.281126143508,-804.7483831422405
2837.8374222331954,-806.7757883831583
2842.3919130601257,-808.8414355128418
2846.899066891112,-810.9894766839299
2851.3727024255195,-813.1893080229936
2855.841510388988,-815.398793633718
2860.3074667179676,-817.6106000751178
2864.7527251633,-819.8353729645346
2869.181269369778,-822.1069390294236
2873.60243562218,-824.4100828248907
2878.0210954654976,-826.7182241764339
2882.440211213141,-829.0289316924906
2886.8661888591355,-831.3566911732443
2891.2738426252677,-833.704736381412
2895.665786781016,-836.0635424071276
2900.05618981177,-838.4249895370489
2904.446998778459,-840.7883903045854
2908.844378792708,-843.1647738593485
2913.228772049777,-845.5538530922967
2917.6010768964525,-847.9488674404145
2921.9723487746296,-850.3455429497192
2926.3426473041227,-852.7418037716418
2930.703637870339,-855.1334348517938
2935.068042153763,-857.5278686813515
2939.4383287509872,-859.9261135882124
2939.519034894897,-859.9704038738918
2943.808700675819,-862.3244297820346
2948.1792610081307,-864.7212661655797
2952.5489479078656,-867.107778541766
2956.930095834202,-869.4777954946243
2961.321205742601,-871.8377789325526
2965.7135897862013,-874.1955392548965
2970.108504071999,-876.5534955563792
2974.528669565877,-878.9188686494048
2978.9458334061105,-881.2702629916545
2983.350030455627,-883.6066460034226
2987.754565869974,-885.9416276108334
2992.1582716539892,-888.2743725623202
2996.54791978793,-890.5888310337607
3000.953767654053,-892.8870955748898
3005.3804822777734,-895.1790233146725
3009.8089122675806,-897.4683636371984
3014.239955141668,-899.7548748709843
3018.6915399658683,-902.0294051034277
3023.157797231062,-904.2663429086439
3027.627366108391,-906.4747983757445
3032.0990532057554,-908.6784512043471
3036.5729855066425,-910.879766576312
3041.066688641978,-913.070378966595
3045.5751971934096,-915.2221041341143
3050.0872465504845,-917.3424973372983
3054.6016130908374,-919.4573415406678
3059.1184476491726,-921.5693367220766
3063.656823236949,-923.6695398082443
3068.2090130497163,-925.731287341827
3072.762100321087,-927.762235807923
3077.3172153173346,-929.7878218066762
3081.8737522027036,-931.81010258055
3086.437721262751,-933.8139610504799
3091.018157191821,-935.7799407895948
3095.610681499195,-937.7191543690661
3100.2056083249063,-939.6527310165154
3104.8043899355484,-941.5806422556051
3109.4374282135573,-943.4832654520399
3114.093892886016,-945.3174583094308
3118.75109096938,-947.097552004629
3123.411366445766,-948.8678355062947
3128.0734423779672,-950.6348629620811
3132.7507856716625,-952.3871939702764
3137.4402895101507,-954.1031884628183
3142.131469680974,-955.7907292918404
3146.8242572636236,-957.4729349888139
3151.518258026742,-959.154869531238
3156.231364985051,-960.8408545558491
3160.9444619730643,-962.52181980778
3165.641667328872,-964.1937548477698
3170.3384562556853,-965.864756073167
3175.0357140903316,-967.5329928746191
3179.7285862927247,-969.1850231907817
3184.4293140488912,-970.8159973179647
3189.143242614715,-972.4368231872296
3193.858443924632,-974.0551395702431
3198.575377694856,-975.6716371019105
3203.3172254165393,-977.2839808182043
3208.0659407368894,-978.8752322503576
3212.7986247628205,-980.4448697639734
3217.531362758232,-982.0111591323322
3222.2633777261954,-983.5768615256424
3226.976950041891,-985.1351171589479
3231.690786746542,-986.6906312734915
3236.424575812131,-988.2505670750792
3237.6445790671714,-988.6524836536489
3241.159432989068,-989.8104384940368
3245.893821747548,-991.3717655772541
3250.6255733136272,-992.9419255727925
3255.3512791861694,-994.5301943938782
3260.0720590221576,-996.1322038589358
3264.7917809698583,-997.7372882929969
3269.510255332744,-999.3440845857001
3274.209449248195,-1000.9556920408731
3278.900046980102,-1002.5862150519654
3283.6029297946147,-1004.2368916959666
3288.305657617068,-1005.8911051948945
3293.005963186231,-1007.5499626070133
3297.6761066914364,-1009.2302538045017
3302.321398789788,-1010.967874643052
3306.972156607736,-1012.7589417424265
3311.6203655783706,-1014.5606699265019
3316.267173002083,-1016.365775277225
3320.903508853905,-1018.1904305117524
3325.5190126357957,-1020.0651012274494
3330.119409822971,-1021.9850248111395
3334.715650868596,-1023.9154753614757
3339.3111344262857,-1025.8474969880356
3343.8999330098527,-1027.787538142131
3348.476551307458,-1029.7539360608523
3353.0453845665998,-1031.7477245207199
3357.6116538209185,-1033.7480385752192
3362.177095314725,-1035.7496229633266
3366.7293639335635,-1037.7583146030306
3371.262661254373,-1039.8021034719682
3375.7891355389215,-1041.8888349953204
3380.31186783725,-1043.985728787317
3384.8332236421497,-1046.08641570869
3389.3518077853055,-1048.2260248753132
3393.8180244438213,-1050.4793446877954
3398.2072182480665,-1052.845166402757
3402.5786708674473,-1055.2415115436377
3406.947507130892,-1057.643232576125
3411.3123116938496,-1060.079215360708
3415.6367893661377,-1062.595290082233
3419.9014352202475,-1065.179387704256
3424.153038819765,-1067.7824506335398
3428.4017006126915,-1070.3904867613428
3432.6376105845998,-1073.027800730455
3436.8332239618276,-1075.7319667906504
3440.9844166074695,-1078.4931610369376
3445.125011001165,-1081.2694082073174
3449.2630283272324,-1084.049712039195
3453.3900981454126,-1086.858028234729
3457.4732376315296,-1089.7348750001497
3461.5013315150495,-1092.6732115493926
3465.515983160872,-1095.628654321302
3469.529031277086,-1098.5867345586378
3473.545441917518,-1101.5680939637987
3477.536114667704,-1104.5993205094821
3481.4697653969447,-1107.6654715807542
3485.3909734139716,-1110.743814957473
3489.310095966632,-1113.8249606531197
3493.2204622589065,-1116.9271870589193
3497.089393164028,-1120.0864003732606
3500.9009925903947,-1123.300742449571
3504.6976512910046,-1126.5314470402952
3508.490752834253,-1129.7660696849287
3512.2529875332966,-1133.0171259134838
3515.9434469271055,-1136.3343302451253
3519.5776830570994,-1139.7431268809046
3523.1933059440516,-1143.1752310386162
3526.8050235668966,-1146.6116665787297
3530.4035777790746,-1150.0810506295777
3533.938541286805,-1153.6285530021971
3537.3789156528587,-1157.2393379886303
3540.7945320182043,-1160.8705405143694
3544.2070244182873,-1164.50460307718
3547.6021940542632,-1168.1473476883803
3550.9483870406093,-1171.8280953034293
3554.2462516815285,-1175.5648587997825
3557.5286774861515,-1179.3168915881013
3560.8097488053754,-1183.0701849927864
3564.0930363717152,-1186.830157496886
3567.372315135789,-1190.601675038821
3570.633795724627,-1194.3738539234682
3573.8911063744417,-1198.1477111769832
3577.1476530290465,-1201.9222628333466
3580.400853812799,-1205.7043328207296
3583.6360597817184,-1209.5063753339962
3586.841416085651,-1213.3255425083503
3590.0382425050384,-1217.1507708161128
3593.2342599734025,-1220.976632371219
3596.4250152011487,-1224.8002638273372
3599.603744817528,-1228.6265926219835
3602.7766594962713,-1232.4698955336326
3605.9466714192313,-1236.3173746569917
3609.116284322262,-1240.1651695996927
3612.282681590016,-1244.0132313913534
3615.4370768779168,-1247.8682618499406
3618.5773162871237,-1251.739363007139
3621.7124664326298,-1255.6153021965445
3624.847140431217,-1259.4916265190377
3627.981002492808,-1263.3685918335616
3631.1081417616424,-1267.2474467342547
3634.2246597753538,-1271.1302799237255
3637.3415836997497,-1275.0197447129078
3638.932220079234,-1277.0049434185864
3640.458771862743,-1278.910161334748
3643.5783368550224,-1282.8032925960704
3646.7016884069108,-1286.6997498857274
3649.8215640539906,-1290.5896122930587
3652.9410297427967,-1294.4781859576872
3656.060551138327,-1298.3667571582364
3659.1870736004576,-1302.2640460977536
3662.323964395125,-1306.1742034008341
3665.4462131616874,-1310.0660229346902
3668.5658029446245,-1313.9544970463228
3671.6856531372514,-1317.8427371401779
3674.8059834448413,-1321.7197029734718
3677.9471389287683,-1325.562062251599
3681.148067159095,-1329.3790268717219
3684.3683503483917,-1333.1845286507432
3687.5906107323217,-1336.988374187713
3690.82268401965,-1340.793766044158
3694.085720737959,-1344.5892643720101
3697.373684305481,-1348.3408814459033
3700.6722612537264,-1352.0787229500738
3703.972114090232,-1355.8154233831776
3707.2662095701444,-1359.5455342897128
3710.549976119999,-1363.263604258638
3713.847446939576,-1366.9966160313002
3717.143850098172,-1370.7282077897723
3717.1479044882285,-1370.732797410715
3720.4483571067076,-1374.4689812044776
3723.7475700851064,-1378.204119186605
3727.04400546153,-1381.9375657908256
3730.3418942835983,-1385.674852325246
3733.639961514408,-1389.4131438961638
3736.9379676838184,-1393.151494248864
3740.239619559783,-1396.894788166468
3743.547559814752,-1400.6493847840138
3746.8419024275195,-1404.3957927952724
3750.1324158689604,-1408.1406299503744
3750.1324679868176,-1408.1406892689713
3753.4228913764255,-1411.8857130099898
3756.716820039557,-1415.6340046740909
3760.0200281440807,-1419.3881130543468
3763.3197659684565,-1423.1290485480372
3766.6192854189617,-1426.8660584044583
3769.9190091108326,-1430.6028879279927
3773.220321723091,-1434.3383112166314
3776.5275737754573,-1438.0566333495092
3779.845615884344,-1441.7373251394572
3783.190466012922,-1445.4252785439628
3786.541240360011,-1449.1164006768586
3789.892931838021,-1452.8066900958756
3793.2523472460043,-1456.49256785086
3796.6286180952256,-1460.1697325884206
3800.006938590766,-1463.8377545678384
3803.38489337736,-1467.504018925761
3806.766306854752,-1471.17376869738
3810.157318902337,-1474.8523721838735
3813.5405081919816,-1478.519448871706
3816.9215226009474,-1482.1828916361562
3820.3026566593685,-1485.846224020408
3823.6888307463096,-1489.5138073047656
3827.090342590539,-1493.19231532318
3830.48391448719,-1496.8523666009442
3833.8754301148983,-1500.5060898869046
