,meshcode,linkno,orflg,seccnt,secno,exflg,maxspeed,ssecichi,esecichi,geometry
175,513243,180,1,1,1,1,40,0,10000,
176,513243,180,2,1,1,1,40,0,10000,
177,513243,181,1,1,1,1,40,0,10000,
178,513243,181,2,1,1,1,40,0,10000,
179,513243,182,1,1,1,1,40,0,10000,
180,513243,182,2,1,1,1,40,0,10000,
181,513243,183,1,1,1,1,40,0,10000,
182,513243,183,2,1,1,1,40,0,10000,
183,513243,184,1,1,1,1,40,0,10000,
184,513243,184,2,1,1,1,40,0,10000,
185,513243,185,1,1,1,1,40,0,10000,
186,513243,185,2,1,1,1,40,0,10000,
187,513243,188,1,1,1,0,50,0,10000,
188,513243,188,2,1,1,1,50,0,10000,
189,513243,189,1,1,1,0,50,0,10000,
190,513243,190,1,1,1,1,50,0,10000,
191,513243,191,1,1,1,0,50,0,10000,
192,513243,192,1,1,1,0,50,0,10000,
193,513243,193,1,1,1,0,50,0,10000,
194,513243,194,1,1,1,1,50,0,10000,
195,513243,195,1,1,1,1,50,0,10000,
196,513243,196,1,1,1,2,40,0,10000,
197,513243,197,1,1,1,1,50,0,10000,
198,513243,197,2,1,1,1,50,0,10000,
199,513243,198,1,1,1,1,50,0,10000,
200,513243,198,2,1,1,1,50,0,10000,
201,513243,199,1,1,1,0,50,0,10000,
202,513243,199,2,1,1,1,50,0,10000,
203,513243,200,1,1,1,0,50,0,10000,
204,513243,200,2,1,1,0,50,0,10000,
205,513243,201,1,1,1,1,50,0,10000,
206,513243,201,2,1,1,1,50,0,10000,
207,513243,202,1,1,1,1,50,0,10000,
208,513243,202,2,1,1,0,50,0,10000,
209,513243,203,1,1,1,1,50,0,10000,
210,513243,204,1,1,1,0,50,0,10000,
211,513243,207,2,1,1,0,50,0,10000,
212,513243,208,2,1,1,1,50,0,10000,
213,513243,209,1,1,1,0,50,0,10000,
214,513243,209,2,1,1,1,50,0,10000,
215,513243,210,2,1,1,1,50,0,10000,
216,513243,211,2,1,1,0,50,0,10000,
217,513243,212,1,1,1,1,50,0,10000,
218,513243,212,2,1,1,1,50,0,10000,
219,513243,213,1,1,1,0,50,0,10000,
220,513243,213,2,1,1,1,50,0,10000,
221,513243,214,2,1,1,1,50,0,10000,
222,513243,215,2,1,1,1,50,0,10000,
223,513243,216,2,1,1,1,50,0,10000,
224,513243,217,1,1,1,1,50,0,10000,
225,513243,217,2,1,1,0,50,0,10000,
226,513243,218,1,1,1,0,50,0,10000,
227,513243,218,2,1,1,1,50,0,10000,
228,513243,219,1,1,1,1,50,0,10000,
229,513243,219,2,1,1,1,50,0,10000,
230,513243,220,1,1,1,0,50,0,10000,
231,513243,221,1,1,1,0,50,0,10000,
232,513243,221,2,1,1,0,50,0,10000,
233,513243,222,1,1,1,1,40,0,10000,
234,513243,223,2,1,1,0,40,0,10000,
235,513243,224,2,1,1,1,40,0,10000,
236,513243,225,2,1,1,1,40,0,10000,
237,513243,226,2,1,1,0,40,0,10000,
238,513243,227,2,1,1,1,40,0,10000,
239,513243,228,1,1,1,1,40,0,10000,
240,513243,228,2,1,1,1,40,0,10000,
241,513243,229,1,1,1,1,40,0,10000,
242,513243,229,2,1,1,1,40,0,10000,
243,513243,230,1,1,1,1,40,0,10000,
244,513243,230,2,1,1,1,40,0,10000,
245,513243,231,1,1,1,1,50,0,10000,
246,513243,231,2,1,1,1,50,0,10000,
247,513243,232,1,1,1,0,60,0,10000,
248,513243,233,1,1,1,1,50,0,10000,
249,513243,234,1,1,1,1,50,0,10000,
250,513243,234,2,1,1,0,50,0,10000,
251,513243,237,1,1,1,1,50,0,10000,
252,513243,238,1,1,1,1,50,0,10000,
253,513243,239,1,1,1,1,50,0,10000,
254,513243,240,1,1,1,1,50,0,10000,
255,513243,241,1,1,1,1,50,0,10000,
256,513243,242,1,1,1,1,50,0,10000,
257,513243,245,1,1,1,0,50,0,10000,
258,513243,246,1,1,1,0,50,0,10000,
259,513243,247,1,1,1,1,50,0,10000,
260,513243,248,1,1,1,0,50,0,10000,
261,513243,249,1,1,1,0,60,0,10000,
262,513243,251,1,1,1,1,50,0,10000,
263,513243,251,2,1,1,1,50,0,10000,
264,513243,252,1,1,1,1,50,0,10000,
265,513243,252,2,1,1,1,50,0,10000,
266,513243,253,1,1,1,1,50,0,10000,
267,513243,253,2,1,1,1,50,0,10000,
268,513243,254,1,1,1,1,50,0,10000,
269,513243,254,2,1,1,1,50,0,10000,
270,513243,255,1,1,1,1,50,0,10000,
271,513243,255,2,1,1,1,50,0,10000,
272,513243,257,2,1,1,1,50,0,10000,
273,513243,258,2,1,1,1,50,0,10000,
274,513243,259,2,1,1,0,50,0,10000,
275,513243,260,1,1,1,1,50,0,10000,
276,513243,260,2,1,1,0,50,0,10000,
277,513243,261,1,1,1,0,50,0,10000,
278,513243,261,2,1,1,0,50,0,10000,
279,513243,262,1,1,1,1,50,0,10000,
