,meshcode,tnodeno,inlinkno,signcnt,signno,signaltype,signalx,signaly,slinetype,slinex,sliney,geometry
36,513243,92,195,2,2,3,476796373,123790252,0,476794411,123791268,
37,513243,92,9549,2,1,3,476795035,123789557,0,476796173,123791139,
38,513243,92,9549,2,2,3,476794343,123789949,0,476796173,123791139,
39,513243,94,4205,1,1,3,476781222,123794637,0,476782070,123795857,
40,513243,95,58,3,1,3,476771071,123798873,0,476769082,123799142,
41,513243,95,58,3,2,3,476769076,123799050,0,476769082,123799142,
42,513243,95,58,3,3,3,476770714,123799340,0,476769082,123799142,
43,513243,95,3730,1,1,3,476770011,123799519,0,476769366,123799920,
44,513243,95,9557,1,1,3,476769763,123798129,0,476770767,123799554,
45,513243,98,11,2,1,3,476643543,123795461,0,476643511,123795730,
46,513243,98,11,2,2,3,476644553,123795766,0,476643511,123795730,
47,513243,98,33,2,1,3,476643543,123795461,0,476645108,123795539,
48,513243,98,33,2,2,3,476645436,123795990,0,476645108,123795539,
49,513243,98,385,1,1,3,476644401,123795423,0,476644162,123796289,
50,513243,102,6932,2,1,3,476740517,123800595,0,476740621,123800767,
51,513243,102,6932,2,2,3,476739263,123799451,0,476740621,123800767,
52,513243,102,18710,1,1,3,476739763,123800424,0,476740522,123799798,
53,513243,102,18711,3,1,3,476739763,123800424,0,476739831,123800678,
54,513243,102,18711,3,2,3,476740668,123800268,0,476739831,123800678,
55,513243,102,18711,3,3,3,476740226,123799757,0,476739831,123800678,
56,513243,103,97,2,1,3,476730229,123805424,0,476729435,123806136,
57,513243,103,97,2,2,3,476730254,123805178,0,476729435,123806136,
58,513243,103,8396,1,1,3,476729542,123804596,0,476730569,123805908,
59,513243,104,40,3,1,3,476753504,123794369,0,476755481,123794065,
60,513243,104,40,3,2,3,476753199,123793885,0,476755481,123794065,
61,513243,104,40,3,3,3,476754234,123793717,0,476755481,123794065,
62,513243,104,733,2,1,3,476754327,123795283,0,476753070,123793500,
63,513243,104,733,2,2,3,476754720,123794925,0,476753070,123793500,
64,513243,105,34,1,1,3,476748716,123796021,0,476749189,123795770,
65,513243,105,12476,1,1,3,476749476,123796657,0,476748632,123795682,
66,513243,106,18685,2,1,3,476740225,123799756,0,476740279,123799487,
67,513243,106,18685,2,2,3,476739367,123799741,0,476740279,123799487,
68,513243,107,35,2,1,3,476729251,123805118,0,476729733,123804570,
69,513243,107,35,2,2,3,476729172,123804959,0,476729733,123804570,
70,513243,107,8356,1,1,3,476730311,123805957,0,476729018,123804488,
71,513243,109,197,2,1,3,476837999,123793853,0,476838414,123794807,
72,513243,109,197,2,2,3,476837229,123793997,0,476838414,123794807,
73,513243,109,251,2,1,3,476837535,123794939,0,476837158,123794077,
74,513243,109,251,2,2,3,476838264,123794828,0,476837158,123794077,
75,513243,109,2110,1,1,3,476836945,123794559,0,476838587,123794103,
76,513243,109,5541,1,1,3,476838314,123794446,0,476836931,123794773,
77,513243,111,198,2,1,3,476839365,123797739,0,476839636,123798330,
78,513243,111,198,2,2,3,476838435,123797573,0,476839636,123798330,
79,513243,111,298,2,1,3,476838792,123798512,0,476838388,123797598,
80,513243,111,298,2,2,3,476839457,123798370,0,476838388,123797598,
81,513243,111,6435,1,1,3,476839410,123797622,0,476838139,123798109,
82,513243,113,338,2,1,3,476840601,123803867,0,476840165,123802792,
83,513243,113,338,2,2,3,476841382,123803581,0,476840165,123802792,
84,513243,113,339,2,1,3,476841142,123802742,0,476841574,123803947,
85,513243,113,339,2,2,3,476840312,123803034,0,476841574,123803947,
86,513243,113,10111,2,1,3,476840174,123803203,0,476841636,123802772,
87,513243,113,10111,2,2,3,476840468,123803761,0,476841636,123802772,
88,513243,113,10112,2,1,3,476841491,123803427,0,476840051,123803868,
89,513243,113,10112,2,2,3,476841280,123802891,0,476840051,123803868,
90,513243,116,200,2,1,3,476842958,123808493,0,476843421,123809362,
91,513243,116,200,2,2,3,476842393,123808718,0,476843421,123809362,
92,513243,116,253,2,1,3,476842525,123809500,0,476842164,123808635,
93,513243,116,253,2,2,3,476843338,123809297,0,476842164,123808635,
94,513243,116,886,1,1,3,476841883,123809296,0,476843572,123808710,
95,513243,116,1175,1,1,3,476843683,123808827,0,476841984,123809280,
96,513243,118,201,2,1,3,476844582,123813028,0,476845087,123814113,
97,513243,118,201,2,2,3,476843678,123812802,0,476845087,123814113,
98,513243,118,2307,1,1,3,476844012,123814002,0,476845282,123813627,
99,513243,120,202,2,1,3,476845801,123816549,0,476846055,123817301,
100,513243,120,202,2,2,3,476845054,123816738,0,476846055,123817301,
101,513243,120,288,2,1,3,476845256,123817485,0,476844917,123816654,
102,513243,120,288,2,2,3,476845998,123817269,0,476844917,123816654,
103,513243,120,2204,1,1,3,476846366,123816963,0,476844645,123817446,
104,513243,120,2235,1,1,3,476844966,123816874,0,476846323,123816634,
105,513243,122,203,2,1,3,476847480,123823983,0,476846736,123822125,
106,513243,122,203,2,2,3,476848301,123823845,0,476846736,123822125,
107,513243,122,204,2,1,3,476848380,123822345,0,476846636,123823766,
108,513243,122,204,2,2,3,476848865,123823082,0,476846636,123823766,
109,513243,122,293,2,1,3,476846783,123822135,0,476848436,123823744,
110,513243,122,293,2,2,3,476847623,123821888,0,476848436,123823744,
111,513243,122,725,2,1,3,476846401,123822935,0,476848454,123822260,
112,513243,122,725,2,2,3,476846711,123823664,0,476848454,123822260,
113,513243,123,204,2,1,3,476842728,123823746,0,476843710,123823690,
114,513243,123,204,2,2,3,476843019,123824510,0,476843710,123823690,
115,513243,123,205,2,1,3,476843949,123824295,0,476842961,123824547,
116,513243,123,205,2,2,3,476843697,123823512,0,476842961,123824547,
117,513243,124,205,2,1,3,476839600,123824526,0,476840226,123824299,
118,513243,124,205,2,2,3,476839685,123825272,0,476840226,123824299,
119,513243,124,206,2,1,3,476840656,123824955,0,476839385,123825412,
120,513243,124,206,2,2,3,476840296,123824327,0,476839385,123825412,
121,513243,124,17024,1,1,3,476839682,123824402,0,476840311,123825556,
122,513243,125,206,2,1,3,476837783,123824930,0,476838494,123824697,
123,513243,125,206,2,2,3,476838166,123825634,0,476838494,123824697,
124,513243,125,256,2,1,3,476838424,123824741,0,476838166,123825701,
125,513243,125,256,2,2,3,476838599,123825544,0,476838166,123825701,
126,513243,125,1899,1,1,3,476838238,123825691,0,476837847,123824539,
127,513243,126,207,4,1,3,476837055,123825871,0,476835784,123826228,
128,513243,126,207,4,2,3,476836703,123825183,0,476835784,123826228,
129,513243,126,207,4,3,3,476834293,123826515,0,476833637,123826752,
130,513243,126,207,4,4,3,476833288,123825956,0,476833637,123826752,
131,513243,126,256,2,1,3,476835629,123825421,0,476836582,123825140,
132,513243,126,256,2,2,3,476836071,123826090,0,476836582,123825140,
133,513243,126,6472,1,1,3,476836215,123826155,0,476835812,123824906,
134,513243,127,207,2,1,3,476833288,123825956,0,476834070,123825746,
135,513243,127,207,2,2,3,476834293,123826515,0,476834070,123825746,
136,513243,128,208,2,1,3,476826804,123828251,0,476825757,123828556,
137,513243,128,208,2,2,3,476825713,123827735,0,476825757,123828556,
138,513243,128,258,2,1,3,476825713,123827735,0,476826520,123827491,
139,513243,128,258,2,2,3,476826047,123828450,0,476826520,123827491,
140,513243,128,3758,1,1,3,476826319,123828719,0,476825632,123826915,
141,513243,128,4021,1,1,3,476826117,123827284,0,476826595,123828712,
142,513243,130,209,2,1,3,476821139,123828447,0,476820172,123829412,
143,513243,130,209,2,2,3,476821387,123829174,0,476820172,123829412,
144,513243,130,259,2,1,3,476820199,123828551,0,476821138,123828355,
145,513243,130,259,2,2,3,476820695,123829275,0,476821138,123828355,
146,513243,130,6548,1,1,3,476820788,123829334,0,476820297,123828124,
147,513243,131,209,2,1,3,476816992,123829093,0,476818101,123828856,
148,513243,131,209,2,2,3,476817264,123829850,0,476818101,123828856,
149,513243,131,210,2,1,3,476818024,123828935,0,476817285,123829882,
150,513243,131,210,2,2,3,476818346,123829689,0,476817285,123829882,
151,513243,131,1140,1,1,3,476817845,123828837,0,476818143,123830093,
152,513243,131,1392,1,1,3,476817832,123829827,0,476817454,123828598,
153,513243,132,210,2,1,3,476812179,123829886,0,476813384,123829634,
154,513243,132,210,2,2,3,476812472,123830614,0,476813384,123829634,
155,513243,132,211,2,1,3,476813037,123829778,0,476812580,123830649,
156,513243,132,211,2,2,3,476813258,123830467,0,476812580,123830649,
157,513243,132,4138,1,1,3,476812881,123830890,0,476812380,123829421,
158,513243,132,6021,1,1,3,476812653,123829384,0,476813159,123830898,
159,513243,133,211,2,1,3,476808457,123830400,0,476810561,123830058,
160,513243,133,211,2,2,3,476808591,123830903,0,476810561,123830058,
161,513243,133,260,2,1,3,476809535,123829704,0,476810209,123831507,
162,513243,133,260,2,2,3,476808793,123830009,0,476810209,123831507,
163,513243,133,712,2,1,3,476809173,123831270,0,476808558,123829678,
164,513243,133,712,2,2,3,476810128,123831440,0,476808558,123829678,
165,513243,133,9358,2,1,3,476810967,123830811,0,476808275,123830954,
166,513243,133,9358,2,2,3,476810509,123830125,0,476808275,123830954,
167,513243,136,213,2,1,3,476813715,123843489,0,476814083,123844691,
168,513243,136,213,2,2,3,476812750,123843613,0,476814083,123844691,
169,513243,136,264,2,1,3,476813050,123844675,0,476812668,123843470,
170,513243,136,264,2,2,3,476813931,123844574,0,476812668,123843470,
171,513243,136,9360,2,1,3,476814132,123844232,0,476812565,123844513,
172,513243,136,9360,2,2,3,476813969,123843722,0,476812565,123844513,
173,513243,136,9472,2,1,3,476812564,123844104,0,476814265,123843651,
174,513243,136,9472,2,2,3,476812778,123844542,0,476814265,123843651,
175,513243,137,213,2,1,3,476814319,123848824,0,476814159,123848501,
176,513243,137,213,2,2,3,476815499,123849661,0,476814159,123848501,
177,513243,137,1516,1,1,3,476815234,123848558,0,476813974,123848867,
178,513243,138,214,2,1,3,476818587,123857492,0,476818984,123859192,
179,513243,138,214,2,2,3,476817618,123857461,0,476818984,123859192,
180,513243,138,285,4,1,3,476818931,123858440,0,476817530,123857506,
181,513243,138,285,4,2,3,476818262,123858974,0,476817530,123857506,
182,513243,138,285,4,3,3,476817301,123856465,0,476817094,123855782,
183,513243,138,285,4,4,3,476818297,123856495,0,476817094,123855782,
184,513243,138,3656,1,1,3,476818096,123858890,0,476819222,123858558,
185,513243,138,4285,1,1,3,476819208,123858772,0,476817484,123858403,
186,513243,139,214,2,1,3,476819012,123862484,0,476818720,123861587,
187,513243,139,214,2,2,3,476819753,123862296,0,476818720,123861587,
188,513243,139,315,2,1,3,476819383,123861320,0,476819884,123862562,
189,513243,139,315,2,2,3,476818841,123861549,0,476819884,123862562,
190,513243,139,3646,1,1,3,476820036,123861746,0,476818435,123862322,
191,513243,139,3999,1,1,3,476818528,123861896,0,476819955,123861462,
192,513243,140,215,2,1,3,476820090,123863891,0,476820298,123865056,
193,513243,140,215,2,2,3,476819226,123863836,0,476820298,123865056,
194,513243,140,316,2,1,3,476819332,123865133,0,476819129,123863738,
195,513243,140,316,2,2,3,476820236,123865067,0,476819129,123863738,
196,513243,140,4001,1,1,3,476819061,123863889,0,476820495,123864223,
197,513243,141,215,2,1,3,476819720,123868060,0,476819557,123867141,
198,513243,141,215,2,2,3,476820567,123867971,0,476819557,123867141,
199,513243,141,216,2,1,3,476820485,123867106,0,476820675,123867963,
200,513243,141,216,2,2,3,476819634,123867095,0,476820675,123867963,
201,513243,141,5183,1,1,3,476820605,123867218,0,476819304,123867749,
202,513243,143,217,2,1,3,476842133,123904566,0,476841731,123904148,
203,513243,143,217,2,2,3,476842509,123904315,0,476841731,123904148,
204,513243,143,270,2,1,3,476842131,123903737,0,476842608,123904240,
205,513243,143,270,2,2,3,476841805,123904140,0,476842608,123904240,
206,513243,143,2036,1,1,3,476841981,123904511,0,476842696,123903949,
207,513243,143,13392,1,1,3,476842612,123904207,0,476841588,123904636,
208,513243,145,218,2,1,3,476836926,123897419,0,476836216,123896266,
209,513243,145,218,2,2,3,476837509,123897444,0,476836216,123896266,
210,513243,145,271,2,1,3,476836533,123896679,0,476837673,123897500,
211,513243,145,271,2,2,3,476836817,123896164,0,476837673,123897500,
212,513243,145,3851,2,1,3,476837772,123896823,0,476836377,123897440,
213,513243,145,3851,2,2,3,476837222,123896470,0,476836377,123897440,
214,513243,145,9425,2,1,3,476836446,123897045,0,476837577,123896319,
215,513243,145,9425,2,2,3,476836328,123897389,0,476837577,123896319,
216,513243,147,219,2,1,3,476834251,123890956,0,476833876,123890074,
217,513243,147,219,2,2,3,476834868,123891411,0,476833876,123890074,
218,513243,147,7058,1,1,3,476834648,123890241,0,476833675,123890509,
219,513243,148,219,2,1,3,476833774,123887473,0,476834062,123888129,
220,513243,148,219,2,2,3,476833302,123887602,0,476834062,123888129,
221,513243,148,273,2,1,3,476833371,123888002,0,476833145,123887470,
222,513243,148,273,2,2,3,476833930,123887898,0,476833145,123887470,
223,513243,148,5249,1,1,3,476834007,123887815,0,476832928,123888004,
224,513243,148,6013,1,1,3,476833169,123887706,0,476834291,123887517,
225,513243,149,307,2,1,3,476829942,123873313,0,476830468,123874677,
226,513243,149,307,2,2,3,476829629,123873148,0,476830468,123874677,
227,513243,150,221,2,1,3,476830935,123874029,0,476828854,123874066,
228,513243,150,221,2,2,3,476830671,123873630,0,476828854,123874066,
229,513243,150,467,2,1,3,476829244,123874037,0,476830914,123873570,
230,513243,150,467,2,2,3,476829178,123873501,0,476830914,123873570,
231,513243,150,3196,2,1,3,476829727,123874286,0,476829512,123872984,
232,513243,150,3196,2,2,3,476830451,123874421,0,476829512,123872984,
233,513243,151,221,2,1,3,476823707,123873033,0,476825193,123873171,
234,513243,151,221,2,2,3,476823653,123873574,0,476825193,123873171,
235,513243,151,276,2,1,3,476825062,123873684,0,476823637,123873657,
236,513243,151,276,2,2,3,476824912,123873193,0,476823637,123873657,
237,513243,151,605,1,1,3,476824345,123872878,0,476824682,123874069,
238,513243,151,3199,1,1,3,476824609,123873856,1,476824122,123872728,
239,513243,152,46,3,1,3,476724412,123809093,0,476724430,123808966,
240,513243,152,46,3,2,3,476723519,123809755,0,476724430,123808966,
241,513243,152,46,3,3,3,476724232,123810287,0,476724430,123808966,
242,513243,152,223,2,1,3,476723554,123809320,0,476723044,123808968,
243,513243,152,223,2,2,3,476724824,123810150,0,476723044,123808968,
244,513243,153,13,2,1,3,476724113,123810288,0,476724020,123810590,
245,513243,153,13,2,2,3,476724337,123809153,0,476724020,123810590,
246,513243,153,7919,2,1,3,476724901,123809567,0,476724270,123810697,
247,513243,153,7919,2,2,3,476724217,123810376,0,476724270,123810697,
248,513243,153,9657,2,1,3,476724985,123810114,0,476725306,123810133,
249,513243,153,9657,2,2,3,476723821,123809297,0,476725306,123810133,
250,513243,155,224,2,1,3,476718009,123804553,0,476717626,123804713,
251,513243,155,224,2,2,3,476718284,123805132,0,476717626,123804713,
252,513243,155,278,2,1,3,476718009,123804553,0,476718523,123804846,
253,513243,155,278,2,2,3,476718284,123805132,0,476718523,123804846,
254,513243,155,1378,1,1,3,476718185,123804561,0,476717791,123805165,
255,513243,155,12970,1,1,3,476717858,123805018,0,476718293,123804412,
256,513243,157,225,2,1,3,476714471,123802097,0,476714146,123802017,
257,513243,157,225,2,2,3,476714756,123802402,0,476714146,123802017,
258,513243,157,304,2,1,3,476714756,123802402,0,476715329,123802424,
259,513243,157,304,2,2,3,476714631,123802043,0,476715329,123802424,
260,513243,157,14018,1,1,3,476714818,123801921,0,476714144,123802834,
261,513243,157,14160,1,1,3,476714547,123802416,0,476715073,123801616,
262,513243,158,225,2,1,3,476711704,123800042,0,476712086,123799923,
263,513243,158,225,2,2,3,476711317,123799409,0,476712086,123799923,
264,513243,158,226,2,1,3,476711317,123799409,0,476710914,123799512,
265,513243,158,226,2,2,3,476711704,123800042,0,476710914,123799512,
266,513243,158,14045,1,1,3,476711655,123799493,0,476711094,123800099,
267,513243,158,14157,1,1,3,476711163,123799773,0,476711728,123799272,
268,513243,159,226,2,1,3,476708599,123797366,0,476708937,123797160,
269,513243,159,226,2,2,3,476708418,123796714,0,476708937,123797160,
270,513243,159,227,2,1,3,476708418,123796714,0,476708049,123796841,
271,513243,159,227,2,2,3,476708599,123797366,0,476708049,123796841,
272,513243,159,989,1,1,3,476708873,123796804,0,476708142,123797370,
273,513243,159,1377,1,1,3,476708221,123797052,0,476708802,123796679,
274,513243,160,227,2,1,3,476705461,123793651,0,476706202,123794352,
275,513243,160,227,2,2,3,476705483,123794135,0,476706202,123794352,
276,513243,160,336,2,1,3,476705461,123793651,0,476704934,123793644,
277,513243,160,336,2,2,3,476705476,123794129,0,476704934,123793644,
278,513243,160,12963,1,1,3,476705168,123793950,0,476705858,123793509,
279,513243,160,14044,1,1,3,476705642,123793677,0,476705045,123794240,
280,513243,161,279,2,1,3,476702417,123790475,0,476701995,123790585,
281,513243,161,279,2,2,3,476702487,123790970,0,476701995,123790585,
282,513243,161,337,2,1,3,476702487,123790970,0,476702879,123790913,
283,513243,161,337,2,2,3,476702421,123790482,0,476702879,123790913,
284,513243,161,2027,1,1,3,476702604,123790515,0,476701952,123791103,
285,513243,161,4850,1,1,3,476702312,123790924,0,476702735,123790404,
286,513243,162,228,2,1,3,476689324,123777874,0,476688954,123778121,
287,513243,162,228,2,2,3,476690800,123778612,0,476688954,123778121,
288,513243,162,295,2,1,3,476689553,123777643,0,476690780,123778680,
289,513243,162,295,2,2,3,476690119,123778573,0,476690780,123778680,
290,513243,162,973,1,1,3,476690715,123778674,0,476689541,123777601,
291,513243,162,9535,2,1,3,476690021,123778590,0,476690745,123778072,
292,513243,162,9535,2,2,3,476689561,123778321,0,476690745,123778072,
293,513243,164,229,2,1,3,476677347,123773746,0,476677082,123774005,
294,513243,164,229,2,2,3,476678940,123774592,0,476677082,123774005,
295,513243,164,1376,1,1,3,476677843,123773436,0,476677562,123774327,
296,513243,164,4071,1,1,3,476677695,123773453,0,476678317,123774850,
297,513243,164,4094,1,1,3,476677380,123774146,0,476677808,123773357,
298,513243,165,229,2,1,3,476672917,123772472,0,476673173,123772192,
299,513243,165,229,2,2,3,476672389,123771980,0,476673173,123772192,
300,513243,165,283,2,1,3,476672389,123771980,0,476671859,123772187,
301,513243,165,283,2,2,3,476672917,123772472,0,476671859,123772187,
302,513243,165,4829,1,1,3,476672419,123772567,0,476672733,123771734,
303,513243,165,5976,1,1,3,476672814,123771901,0,476672496,123772649,
304,513243,166,230,2,1,3,476667819,123770699,0,476666801,123770422,
305,513243,166,230,2,2,3,476667912,123770455,0,476666801,123770422,
306,513243,166,283,2,1,3,476667201,123770172,0,476668061,123770411,
307,513243,166,283,2,2,3,476667084,123770459,0,476668061,123770411,
308,513243,166,2026,1,1,3,476667817,123769935,0,476667384,123770863,
309,513243,166,4823,1,1,3,476667366,123770799,0,476667785,123769586,
310,513243,168,47,2,1,3,476657759,123766737,0,476657836,123766484,
311,513243,168,47,2,2,3,476656925,123766101,0,476657836,123766484,
312,513243,168,12932,1,1,3,476657155,123766702,0,476657405,123766153,
313,513243,168,14042,1,1,3,476657469,123766308,0,476657295,123766756,
314,513243,169,48,2,1,3,476656925,123766101,0,476656172,123766102,
315,513243,169,48,2,2,3,476657759,123766737,0,476656172,123766102,
316,513243,170,49,1,1,3,476650191,123763166,0,476651014,123763442,
317,513243,170,180,1,1,3,476650738,123763640,0,476649992,123763356,
318,513243,170,4802,1,1,3,476650337,123763548,0,476650733,123762971,
319,513243,170,15577,1,1,3,476650772,123763204,0,476650557,123763714,
320,513243,171,60,2,1,3,476645551,123761176,0,476645118,123761287,
321,513243,171,60,2,2,3,476646900,123761897,0,476645118,123761287,
322,513243,171,181,2,1,3,476645551,123761176,0,476647245,123761799,
323,513243,171,181,2,2,3,476646900,123761897,0,476647245,123761799,
324,513243,171,359,1,1,3,476646414,123761442,0,476646682,123762174,
325,513243,171,14390,1,1,3,476646393,123761740,0,476646328,123761264,
326,513243,172,38,2,1,3,476590827,123739117,0,476590963,123738897,
327,513243,172,38,2,2,3,476589750,123738262,0,476590963,123738897,
328,513243,172,128,2,1,3,476589750,123738262,0,476589567,123738408,
329,513243,172,128,2,2,3,476590820,123739111,0,476589567,123738408,
330,513243,174,2292,1,1,3,476814545,123849739,0,476815782,123849281,
331,513243,174,17618,2,1,3,476815113,123848488,0,476815606,123849595,
332,513243,174,17618,2,2,3,476814231,123848499,0,476815606,123849595,
333,513243,176,285,2,1,3,476817713,123855365,0,476817989,123855618,
334,513243,176,285,2,2,3,476817106,123855813,0,476817989,123855618,
335,513243,181,234,2,1,3,476835952,123790447,0,476835563,123789505,
336,513243,181,234,2,2,3,476836718,123790243,0,476835563,123789505,
337,513243,181,300,2,1,3,476836446,123789362,0,476836819,123790217,
338,513243,181,300,2,2,3,476835673,123789515,0,476836819,123790217,
339,513243,181,6568,1,1,3,476837113,123789846,0,476835334,123790293,
340,513243,181,9033,1,1,3,476835321,123790025,0,476837038,123789568,
341,513243,183,239,2,1,3,476950018,123767158,0,476950195,123767266,
342,513243,183,239,2,2,3,476951829,123767140,0,476950195,123767266,
343,513243,187,244,2,1,3,476911275,123761916,0,476911471,123762156,
344,513243,187,244,2,2,3,476912120,123761897,0,476911471,123762156,
345,513243,190,6346,1,1,3,476890727,123767418,0,476889835,123769453,
346,513243,190,20787,2,1,3,476891347,123768523,0,476888931,123769367,
347,513243,190,20787,2,2,3,476891015,123767746,0,476888931,123769367,
348,513243,193,303,2,1,3,476864064,123776716,0,476862220,123777713,
349,513243,193,303,2,2,3,476864136,123777022,0,476862220,123777713,
350,513243,193,9765,2,1,3,476863698,123776205,0,476863384,123777901,
351,513243,193,9765,2,2,3,476862530,123776095,0,476863384,123777901,
352,513243,196,6039,1,1,3,476839756,123782762,0,476840499,123784187,
353,513243,196,18692,2,1,3,476840909,123783723,0,476839897,123784054,
354,513243,196,18692,2,2,3,476840901,123783358,0,476839897,123784054,
355,513243,201,250,2,1,3,476775622,123797466,0,476774749,123797738,
356,513243,201,250,2,2,3,476775820,123797164,0,476774749,123797738,
357,513243,201,1727,1,1,3,476774574,123796512,0,476775722,123797763,
358,513243,211,254,2,1,3,476844049,123813740,0,476843575,123812838,
359,513243,211,254,2,2,3,476844726,123813559,0,476843575,123812838,
360,513243,211,1897,1,1,3,476844601,123812864,0,476843354,123813294,
361,513243,213,261,2,1,3,476810961,123836838,0,476810464,123835590,
362,513243,213,261,2,2,3,476811831,123836575,0,476810464,123835590,
363,513243,213,13482,1,1,3,476811693,123835830,0,476810259,123836152,
364,513243,214,263,2,1,3,476811405,123835354,0,476811899,123836537,
365,513243,214,263,2,2,3,476810554,123835587,0,476811899,123836537,
366,513243,214,13486,1,1,3,476810744,123836482,0,476811992,123836032,
367,513243,215,263,2,1,3,476811690,123839226,0,476811408,123838497,
368,513243,215,263,2,2,3,476812525,123838930,0,476811408,123838497,
369,513243,215,264,2,1,3,476812432,123838397,0,476812652,123839134,
370,513243,215,264,2,2,3,476811460,123838404,0,476812652,123839134,
371,513243,215,1823,1,1,3,476811173,123839038,0,476812804,123838575,
372,513243,215,2043,1,1,3,476812700,123838837,0,476811272,123839105,
373,513243,217,266,2,1,3,476820243,123873335,0,476820191,123872339,
374,513243,217,266,2,2,3,476821143,123872310,0,476820191,123872339,
375,513243,217,277,2,1,3,476820117,123873221,0,476821679,123873073,
376,513243,217,277,2,2,3,476819793,123872770,0,476821703,123872834,
377,513243,217,9940,2,1,3,476821579,123873432,0,476819497,123873249,
378,513243,217,9940,2,2,3,476821498,123872786,0,476819497,123873249,
379,513243,218,267,2,1,3,476847925,123911503,0,476846861,123911079,
380,513243,218,267,2,2,3,476847426,123911689,0,476846861,123911079,
381,513243,218,4453,1,1,3,476847236,123911717,0,476848116,123911067,
382,513243,221,269,2,1,3,476844869,123907500,0,476845352,123908060,
383,513243,221,269,2,2,3,476844456,123907702,0,476845352,123908060,
384,513243,221,270,2,1,3,476844803,123908224,0,476844389,123907751,
385,513243,221,270,2,2,3,476845235,123907896,0,476844389,123907751,
386,513243,221,1098,1,1,3,476844474,123907959,0,476845455,123907468,
387,513243,221,14065,1,1,3,476845270,123907837,0,476844373,123908248,
388,513243,224,274,2,1,3,476832620,123883285,0,476833017,123884071,
389,513243,224,274,2,2,3,476832158,123883410,0,476833017,123884071,
390,513243,224,321,2,1,3,476832312,123884139,0,476832043,123883395,
391,513243,224,321,2,2,3,476832895,123884029,0,476832043,123883395,
392,513243,224,1091,1,1,3,476832958,123883707,0,476831825,123883992,
393,513243,224,1388,1,1,3,476832067,123883750,0,476833186,123883494,
394,513243,225,275,2,1,3,476831238,123879922,0,476830967,123879052,
395,513243,225,275,2,2,3,476831787,123879912,0,476830967,123879052,
396,513243,225,323,2,1,3,476830976,123879089,0,476831878,123879910,
397,513243,225,323,2,2,3,476831521,123879001,0,476831878,123879910,
398,513243,225,1108,1,1,3,476832033,123879248,0,476830694,123879757,
399,513243,225,4206,1,1,3,476830962,123879725,0,476832231,123879176,
400,513243,228,279,2,1,3,476699332,123787438,0,476699841,123787845,
401,513243,228,279,2,2,3,476699412,123787895,0,476699841,123787845,
402,513243,228,280,2,1,3,476699332,123787438,0,476698836,123787437,
403,513243,228,280,2,2,3,476699412,123787895,0,476698836,123787437,
