,meshcode,tnodeno,snodeno,enodeno,tlanesu,lanesu,hodo,sokusen,high,laneno,klanecd,flanecd,ysnodeno,yenodeno,geometry
132,513243,83,84,83,6,4,1,1,2,2,1,2,13436,316,
133,513243,83,84,83,6,4,1,1,2,3,1,2,13436,316,
134,513243,83,84,83,6,4,1,1,2,4,1,2,13436,316,
135,513243,83,84,83,6,4,1,1,2,5,1,1,13757,13411,
136,513243,83,84,83,6,4,1,1,2,6,1,1,13757,13411,
137,513243,83,11438,14203,5,3,1,1,2,1,1,2,14203,14248,
138,513243,83,11438,14203,5,3,1,1,2,1,1,2,83,2796,
139,513243,83,11438,14203,5,3,1,1,2,2,1,2,83,2796,
140,513243,83,11438,14203,5,3,1,1,2,3,1,2,83,2796,
141,513243,83,11438,14203,5,3,1,1,2,4,1,1,13436,316,
142,513243,83,11438,14203,5,3,1,1,2,5,1,1,13436,316,
143,513243,83,13413,13757,5,4,1,1,2,1,1,2,13757,13411,
144,513243,83,13413,13757,5,4,1,1,2,1,1,2,14203,14248,
145,513243,83,13413,13757,5,4,1,1,2,2,1,2,14203,14248,
146,513243,83,13413,13757,5,4,1,1,2,3,1,2,14203,14248,
147,513243,83,13413,13757,5,4,1,1,2,4,1,2,83,2796,
148,513243,83,13413,13757,5,4,1,1,2,5,1,1,83,2796,
149,513243,83,13436,316,3,3,1,1,2,0,0,0,0,0,
150,513243,83,13629,13436,4,3,1,2,2,1,1,2,13436,316,
151,513243,83,13629,13436,4,3,1,2,2,2,1,2,13757,13411,
152,513243,83,13629,13436,4,3,1,2,2,3,1,2,13757,13411,
153,513243,83,13629,13436,4,3,1,2,2,4,1,1,14203,14248,
154,513243,83,13757,13411,2,2,1,1,2,0,0,0,0,0,
155,513243,83,14203,14248,3,3,1,1,2,0,0,0,0,0,
156,513243,84,84,83,4,4,1,1,2,0,0,0,0,0,
157,513243,84,84,7022,1,1,1,2,2,0,0,0,0,0,
158,513243,84,189,84,4,4,1,1,2,1,1,2,0,0,
159,513243,84,189,84,4,4,1,1,2,2,1,2,0,0,
160,513243,84,189,84,4,4,1,1,2,3,1,2,0,0,
161,513243,84,189,84,4,4,1,1,2,4,1,2,0,0,
162,513243,84,7022,84,1,1,1,2,2,1,1,2,0,0,
163,513243,87,87,85,3,3,1,1,2,0,0,0,0,0,
164,513243,87,87,3926,1,1,2,1,2,0,0,0,0,0,
165,513243,87,191,87,3,3,1,1,2,1,1,2,0,0,
166,513243,87,191,87,3,3,1,1,2,2,1,2,0,0,
167,513243,87,191,87,3,3,1,1,2,3,1,2,0,0,
168,513243,87,3926,87,1,1,2,2,2,1,3,2,0,0,
169,513243,90,90,1566,2,2,1,1,2,0,0,0,0,0,
170,513243,90,90,13456,3,3,1,1,2,0,0,0,0,0,
171,513243,90,254,90,4,3,1,1,2,1,1,2,90,1566,
172,513243,90,254,90,4,3,1,1,2,1,1,2,90,13456,
173,513243,90,254,90,4,3,1,1,2,2,1,2,90,13456,
174,513243,90,254,90,4,3,1,1,2,3,1,2,90,13456,
175,513243,90,254,90,4,3,1,1,2,4,1,1,13770,1128,
176,513243,90,1128,13770,3,2,1,1,2,1,1,2,13770,14249,
177,513243,90,1128,13770,3,2,1,1,2,1,1,2,90,1566,
178,513243,90,1128,13770,3,2,1,1,2,2,1,2,90,1566,
179,513243,90,1128,13770,3,2,1,1,2,3,1,1,90,13456,
180,513243,90,1566,90,3,2,1,1,2,1,1,2,90,13456,
181,513243,90,1566,90,3,2,1,1,2,1,1,2,13770,1128,
182,513243,90,1566,90,3,2,1,1,2,2,1,2,13770,1128,
183,513243,90,1566,90,3,2,1,1,2,3,1,1,13770,14249,
184,513243,90,10266,13770,4,3,1,1,2,1,1,2,13770,14249,
185,513243,90,10266,13770,4,3,1,1,2,1,1,2,13770,1128,
186,513243,90,10266,13770,4,3,1,1,2,2,1,2,13770,14249,
187,513243,90,10266,13770,4,3,1,1,2,3,1,2,13770,14249,
188,513243,90,10266,13770,4,3,1,1,2,4,1,1,90,1566,
189,513243,90,13770,1128,2,2,1,1,2,0,0,0,0,0,
190,513243,90,13770,14249,3,3,1,1,2,0,0,0,0,0,
191,513243,91,91,254,3,3,1,1,2,0,0,0,0,0,
192,513243,91,91,1569,1,1,1,1,2,0,0,0,0,0,
193,513243,91,197,91,4,3,1,1,2,1,1,2,91,1569,
194,513243,91,197,91,4,3,1,1,2,1,1,2,91,254,
195,513243,91,197,91,4,3,1,1,2,2,1,2,91,254,
196,513243,91,197,91,4,3,1,1,2,3,1,2,91,254,
197,513243,91,197,91,4,3,1,1,2,4,1,1,13870,480,
198,513243,91,480,13870,2,1,1,2,2,1,1,2,13870,13960,
199,513243,91,480,13870,2,1,1,2,2,1,1,2,91,1569,
200,513243,91,480,13870,2,1,1,2,2,2,1,1,91,254,
201,513243,91,1569,91,1,1,1,1,2,1,1,2,0,0,
202,513243,91,13641,13870,3,3,1,1,2,1,1,2,13870,13960,
203,513243,91,13641,13870,3,3,1,1,2,1,1,2,13870,480,
204,513243,91,13641,13870,3,3,1,1,2,2,1,2,13870,13960,
205,513243,91,13641,13870,3,3,1,1,2,3,1,2,13870,13960,
206,513243,91,13870,480,1,1,1,2,2,0,0,0,0,0,
207,513243,91,13870,13960,4,4,1,1,2,0,0,0,0,0,
208,513243,92,92,198,4,4,1,2,2,0,0,0,0,0,
209,513243,92,92,1342,3,3,1,2,2,0,0,0,0,0,
210,513243,92,93,92,6,4,1,1,2,1,1,2,92,1342,
211,513243,92,93,92,6,4,1,1,2,1,1,2,92,198,
212,513243,92,93,92,6,4,1,1,2,2,1,2,92,198,
213,513243,92,93,92,6,4,1,1,2,3,1,2,92,198,
214,513243,92,93,92,6,4,1,1,2,4,1,2,92,198,
215,513243,92,93,92,6,4,1,1,2,5,1,1,14038,482,
216,513243,92,93,92,6,4,1,1,2,6,1,1,14038,482,
217,513243,92,482,14038,2,2,1,2,2,1,1,2,0,0,
218,513243,92,482,14038,2,2,1,2,2,2,1,2,0,0,
219,513243,92,1342,92,3,3,1,2,2,1,1,2,92,198,
220,513243,92,1342,92,3,3,1,2,2,1,1,2,14038,482,
221,513243,92,1342,92,3,3,1,2,2,2,1,2,14038,482,
222,513243,92,1342,92,3,3,1,2,2,3,1,2,14038,13454,
223,513243,92,14038,482,3,3,1,2,2,0,0,0,0,0,
224,513243,92,14038,13454,3,3,1,1,2,0,0,0,0,0,
225,513243,92,14099,14038,5,3,1,2,2,1,1,2,14038,13454,
226,513243,92,14099,14038,5,3,1,2,2,1,1,2,14038,482,
227,513243,92,14099,14038,5,3,1,2,2,2,1,2,14038,13454,
228,513243,92,14099,14038,5,3,1,2,2,3,1,2,14038,13454,
229,513243,92,14099,14038,5,3,1,2,2,4,1,1,92,1342,
230,513243,92,14099,14038,5,3,1,2,2,5,1,1,92,1342,
231,513243,95,95,202,2,2,1,1,2,0,0,0,0,0,
232,513243,95,95,751,1,1,1,2,2,0,0,0,0,0,
233,513243,95,95,1359,2,2,1,1,2,0,0,0,0,0,
234,513243,95,246,95,2,2,1,1,2,1,1,2,95,1359,
235,513243,95,246,95,2,2,1,1,2,1,1,2,95,202,
236,513243,95,246,95,2,2,1,1,2,2,1,2,95,202,
237,513243,95,751,95,1,1,1,2,2,1,1,2,0,0,
238,513243,95,1359,95,3,2,1,1,2,1,1,2,95,202,
239,513243,95,1359,95,3,2,1,1,2,1,1,2,12334,71,
240,513243,95,1359,95,3,2,1,1,2,1,1,2,12334,1696,
241,513243,95,1359,95,3,2,1,1,2,2,1,2,12334,70,
242,513243,95,1359,95,3,2,1,1,2,3,1,1,12334,70,
243,513243,95,12334,70,2,2,2,1,3,0,0,0,0,0,
244,513243,95,12334,71,2,2,1,1,2,0,0,0,0,0,
245,513243,95,12334,1696,1,1,2,1,2,0,0,0,0,0,
246,513243,95,12376,12334,5,3,1,1,2,1,1,1,12334,71,
247,513243,95,12376,12334,5,3,1,1,2,1,1,1,12334,1696,
248,513243,95,12376,12334,5,3,1,1,2,2,1,2,12334,71,
249,513243,95,12376,12334,5,3,1,1,2,3,1,2,12334,70,
250,513243,95,12376,12334,5,3,1,1,2,4,1,2,12334,70,
251,513243,95,12376,12334,5,3,1,1,2,5,1,1,95,1359,
252,513243,97,97,12906,1,1,2,2,2,0,0,0,0,0,
253,513243,97,97,13833,1,1,1,2,2,0,0,0,0,0,
254,513243,97,7392,97,1,1,1,2,2,1,1,2,0,0,
255,513243,97,12906,97,1,1,2,2,2,1,3,2,0,0,
256,513243,98,98,99,1,1,2,1,2,0,0,0,0,0,
257,513243,98,98,100,1,1,1,1,2,0,0,0,0,0,
258,513243,98,98,317,2,2,1,1,2,0,0,0,0,0,
259,513243,98,99,98,3,3,1,1,2,1,1,2,0,0,
260,513243,98,99,98,3,3,1,1,2,2,1,2,98,317,
261,513243,98,99,98,3,3,1,1,2,3,4,2,0,0,
262,513243,98,100,98,1,1,2,1,2,1,3,2,0,0,
263,513243,98,317,98,1,1,1,1,2,1,1,2,98,100,
264,513243,99,98,99,1,1,2,1,2,1,4,2,0,0,
265,513243,99,99,98,2,2,1,1,2,0,0,0,0,0,
266,513243,99,99,12964,1,1,2,2,2,0,0,0,0,0,
267,513243,99,8304,99,1,1,2,1,2,1,1,2,99,98,
268,513243,99,12964,99,1,1,1,1,2,1,3,2,0,0,
269,513243,100,98,100,1,1,1,1,2,1,3,2,0,0,
270,513243,100,100,98,1,1,2,1,2,0,0,0,0,0,
271,513243,100,100,101,1,1,2,1,2,0,0,0,0,0,
272,513243,100,100,9194,1,1,2,1,1,0,0,0,0,0,
273,513243,100,9194,100,1,1,2,2,1,1,3,2,0,0,
274,513243,101,100,101,1,1,2,1,3,1,1,2,0,0,
275,513243,101,101,2816,3,3,2,1,2,0,0,0,0,0,
276,513243,101,8304,101,2,2,2,1,2,1,1,2,0,0,
277,513243,101,8304,101,2,2,2,1,2,2,1,2,0,0,
278,513243,102,102,240,2,2,1,1,2,0,0,0,0,0,
279,513243,102,102,12849,1,1,2,1,2,0,0,0,0,0,
280,513243,102,106,107,2,2,1,1,2,0,0,0,0,0,
281,513243,102,106,12859,1,1,2,1,2,0,0,0,0,0,
282,513243,102,12849,102,2,1,2,1,2,1,1,2,102,240,
283,513243,102,12849,102,2,1,2,1,2,1,1,2,106,12859,
284,513243,102,12849,102,2,1,2,1,2,2,1,1,106,107,
285,513243,102,12859,106,2,1,2,1,2,1,1,2,106,107,
286,513243,102,12859,106,2,1,2,1,2,1,1,2,102,12849,
287,513243,102,12859,106,2,1,2,1,2,2,1,1,102,240,
288,513243,102,13165,102,3,2,2,1,2,1,1,2,102,12849,
289,513243,102,13165,102,3,2,2,1,2,1,1,2,102,240,
290,513243,102,13165,102,3,2,2,1,2,2,1,2,102,240,
291,513243,102,13165,102,3,2,2,1,2,3,1,1,106,12859,
292,513243,102,13453,102,1,1,2,1,2,1,1,2,102,12849,
293,513243,102,13453,106,2,2,2,1,2,1,1,2,106,12859,
294,513243,102,13453,106,2,2,2,1,2,1,1,2,106,107,
295,513243,102,13453,106,2,2,2,1,2,2,1,2,106,107,
296,513243,103,103,9811,1,1,2,1,2,0,0,0,0,0,
297,513243,103,103,13165,2,2,1,1,2,0,0,0,0,0,
298,513243,103,106,107,2,2,1,1,2,1,1,2,107,9743,
299,513243,103,106,107,2,2,1,1,2,1,1,2,107,108,
300,513243,103,106,107,2,2,1,1,2,2,1,2,107,108,
301,513243,103,107,108,2,2,1,1,2,0,0,0,0,0,
302,513243,103,107,9743,1,1,2,1,2,0,0,0,0,0,
303,513243,103,7632,103,3,3,1,1,2,1,1,2,103,9811,
304,513243,103,7632,103,3,3,1,1,2,2,1,2,103,13165,
305,513243,103,7632,103,3,3,1,1,2,3,1,2,103,13165,
306,513243,103,9743,107,1,1,2,2,2,1,1,2,0,0,
307,513243,103,9811,103,2,2,2,1,2,1,1,2,103,13165,
308,513243,103,9811,103,2,2,2,1,2,1,1,2,107,9743,
309,513243,103,9811,103,2,2,2,1,2,2,1,2,107,108,
310,513243,104,104,105,2,2,1,1,2,0,0,0,0,0,
311,513243,104,104,3501,1,1,2,2,2,0,0,0,0,0,
312,513243,104,104,5159,2,2,1,2,2,0,0,0,0,0,
313,513243,104,180,104,3,2,1,1,2,1,1,2,104,5159,
314,513243,104,180,104,3,2,1,1,2,1,1,2,104,105,
315,513243,104,180,104,3,2,1,1,2,2,1,2,104,105,
316,513243,104,180,104,3,2,1,1,2,3,1,1,243,11515,
317,513243,104,242,243,3,2,1,1,2,1,1,2,243,11515,
318,513243,104,242,243,3,2,1,1,2,1,1,2,243,11514,
319,513243,104,242,243,3,2,1,1,2,2,1,2,243,11514,
320,513243,104,242,243,3,2,1,1,2,3,1,1,104,5159,
321,513243,104,243,11514,2,2,1,1,2,0,0,0,0,0,
322,513243,104,243,11515,2,2,1,1,2,0,0,0,0,0,
323,513243,104,5159,104,3,2,1,2,2,1,1,2,104,105,
324,513243,104,5159,104,3,2,1,2,2,1,1,2,243,11515,
325,513243,104,5159,104,3,2,1,2,2,2,1,2,243,11515,
326,513243,104,5159,104,3,2,1,2,2,3,1,1,243,11514,
327,513243,104,11515,243,3,2,1,1,2,1,1,2,104,5159,
328,513243,104,11515,243,3,2,1,1,2,2,1,2,104,5159,
329,513243,104,11515,243,3,2,1,1,2,3,1,1,104,105,
330,513243,105,104,105,2,2,1,1,2,1,1,2,0,0,
331,513243,105,104,105,2,2,1,1,2,2,1,2,0,0,
332,513243,105,105,3515,1,1,2,2,2,0,0,0,0,0,
333,513243,105,105,11859,2,2,1,1,2,0,0,0,0,0,
334,513243,105,241,242,2,2,1,1,2,1,1,2,242,243,
335,513243,105,241,242,2,2,1,1,2,1,1,2,242,5217,
336,513243,105,241,242,2,2,1,1,2,2,1,2,242,243,
337,513243,105,242,243,2,2,1,1,2,0,0,0,0,0,
338,513243,105,242,5217,1,1,2,1,2,0,0,0,0,0,
339,513243,105,3515,105,1,1,2,2,2,1,3,2,0,0,
340,513243,105,5217,242,1,1,2,1,2,1,3,2,0,0,
341,513243,109,109,110,3,3,1,2,2,0,0,0,0,0,
342,513243,109,109,209,3,3,1,2,2,0,0,0,0,0,
343,513243,109,109,3948,1,1,2,1,2,0,0,0,0,0,
344,513243,109,109,6649,1,1,2,2,2,0,0,0,0,0,
345,513243,109,110,109,3,3,1,2,2,1,1,2,0,0,
346,513243,109,110,109,3,3,1,2,2,2,1,2,0,0,
347,513243,109,110,109,3,3,1,2,2,3,1,2,0,0,
348,513243,109,209,109,3,3,1,2,2,1,1,2,0,0,
349,513243,109,209,109,3,3,1,2,2,2,1,2,0,0,
350,513243,109,209,109,3,3,1,2,2,3,1,2,0,0,
351,513243,109,3948,109,1,1,2,1,2,1,3,2,0,0,
352,513243,109,6649,109,1,1,2,1,2,1,3,2,0,0,
353,513243,111,110,111,3,3,1,2,2,1,1,2,0,0,
354,513243,111,110,111,3,3,1,2,2,2,1,2,0,0,
355,513243,111,110,111,3,3,1,2,2,3,1,2,0,0,
356,513243,111,111,110,3,3,1,2,2,0,0,0,0,0,
357,513243,111,111,112,3,3,1,2,2,0,0,0,0,0,
358,513243,111,111,3949,1,1,2,2,2,0,0,0,0,0,
359,513243,111,112,111,3,3,1,2,2,1,1,2,0,0,
360,513243,111,112,111,3,3,1,2,2,2,1,2,0,0,
361,513243,111,112,111,3,3,1,2,2,3,1,2,0,0,
362,513243,111,3949,111,1,1,2,2,2,1,3,2,0,0,
363,513243,113,113,114,3,3,1,2,2,0,0,0,0,0,
364,513243,113,113,210,3,3,1,1,2,0,0,0,0,0,
365,513243,113,113,689,2,2,1,1,2,0,0,0,0,0,
366,513243,113,113,690,2,2,1,1,2,0,0,0,0,0,
367,513243,113,114,113,3,3,1,2,2,1,1,2,113,210,
368,513243,113,114,113,3,3,1,2,2,2,1,2,113,210,
369,513243,113,114,113,3,3,1,2,2,3,1,2,113,690,
370,513243,113,210,113,3,3,1,1,2,1,1,2,113,114,
371,513243,113,210,113,3,3,1,1,2,2,1,2,113,114,
372,513243,113,210,113,3,3,1,1,2,3,1,2,113,689,
373,513243,113,689,113,4,2,1,1,2,1,1,2,113,690,
374,513243,113,689,113,4,2,1,1,2,2,1,2,113,690,
375,513243,113,689,113,4,2,1,1,2,3,1,1,113,114,
376,513243,113,689,113,4,2,1,1,2,4,1,1,113,114,
377,513243,113,690,113,4,2,1,1,2,1,1,2,113,689,
378,513243,113,690,113,4,2,1,1,2,2,1,2,113,689,
379,513243,113,690,113,4,2,1,1,2,3,1,1,113,210,
380,513243,113,690,113,4,2,1,1,2,4,1,1,113,210,
381,513243,114,113,114,3,3,1,2,2,1,1,2,0,0,
382,513243,114,113,114,3,3,1,2,2,2,1,2,0,0,
383,513243,114,113,114,3,3,1,2,2,3,1,2,0,0,
384,513243,114,114,113,3,3,1,2,2,0,0,0,0,0,
385,513243,114,114,115,3,3,1,2,2,0,0,0,0,0,
386,513243,114,114,689,1,1,1,2,2,0,0,0,0,0,
387,513243,114,115,114,4,3,1,2,2,1,1,1,114,689,
388,513243,114,115,114,4,3,1,2,2,2,1,2,114,113,
389,513243,114,115,114,4,3,1,2,2,3,1,2,114,113,
390,513243,114,115,114,4,3,1,2,2,4,1,2,114,113,
391,513243,114,690,114,1,1,1,2,2,1,1,2,0,0,
392,513243,114,3977,114,1,1,1,2,2,1,1,2,0,0,
393,513243,116,115,116,3,3,1,1,2,1,1,2,0,0,
394,513243,116,115,116,3,3,1,1,2,2,1,2,0,0,
395,513243,116,115,116,3,3,1,1,2,3,1,2,116,117,
396,513243,116,116,115,3,3,1,2,2,0,0,0,0,0,
397,513243,116,116,117,3,3,1,1,2,0,0,0,0,0,
398,513243,116,116,1557,1,1,1,2,2,0,0,0,0,0,
399,513243,116,116,2241,1,1,1,2,2,0,0,0,0,0,
400,513243,116,117,116,3,3,1,1,2,1,1,2,0,0,
401,513243,116,117,116,3,3,1,1,2,2,1,2,0,0,
402,513243,116,117,116,3,3,1,1,2,3,1,2,116,115,
403,513243,116,1557,116,1,1,1,2,2,1,3,2,0,0,
404,513243,116,2241,116,1,1,1,2,2,1,3,2,0,0,
405,513243,117,116,117,3,3,1,2,2,1,1,2,0,0,
406,513243,117,116,117,3,3,1,2,2,2,1,2,0,0,
407,513243,117,116,117,3,3,1,2,2,3,1,2,117,211,
408,513243,117,117,116,3,3,1,2,2,0,0,0,0,0,
409,513243,117,117,211,3,3,1,2,2,0,0,0,0,0,
410,513243,117,117,3987,1,1,2,2,2,0,0,0,0,0,
411,513243,117,211,117,3,3,1,2,2,1,1,2,0,0,
412,513243,117,211,117,3,3,1,2,2,2,1,2,0,0,
413,513243,117,211,117,3,3,1,2,2,3,1,2,0,0,
414,513243,117,3987,117,1,1,1,2,2,1,3,2,0,0,
415,513243,118,117,211,3,3,1,2,2,1,1,2,0,0,
