,meshcode,recordid,areano,elcode,citycode,ooazacd,koazacd,gaikuno,level,attrnmno,objectid,robjectid,geometry
0,513243,5,1,65D000,,,,,0,0,0-0-0-0-0,,"POLYGON ((476807045 123831440, 476797678 123833339, 476797596 123833439, 476797800 123834673, 476798086 123835573, 476798618 123836873, 476799150 123837806, 476799722 123838573, 476804427 123843172, 476805327 123844272, 476805818 123845138, 476805900 123845172, 476806268 123845138, 476812486 123843905, 476812568 123843772, 476811463 123839206, 476809377 123832673, 476808886 123831307, 476808518 123831140, 476807045 123831440))"
1,513243,5,2,65D000,,,,,0,0,0-0-0-0-0,,"POLYGON ((476805533 123787911, 476804428 123788178, 476796493 123790811, 476796329 123791178, 476800255 123797277, 476800460 123797710, 476802137 123800477, 476802342 123800543, 476807496 123799010, 476807537 123798877, 476806923 123798177, 476806351 123797377, 476805778 123796010, 476805655 123795210, 476805819 123791244, 476805860 123788044, 476805655 123787878, 476805533 123787911))"
2,513243,5,3,65D000,,,,,0,0,0-0-0-0-0,,"POLYGON ((476815554 123796777, 476815718 123796277, 476815228 123794978, 476814901 123793611, 476814819 123793011, 476814655 123787544, 476814205 123787278, 476811219 123787511, 476810401 123787511, 476810401 123788444, 476810155 123791944, 476810114 123793478, 476810155 123794011, 476810319 123794577, 476809787 123794677, 476810401 123796043, 476811505 123797877, 476815554 123796777))"
3,513243,5,4,65D000,,,,,0,0,0-0-0-0-0,,"POLYGON ((476651517 123891732, 476641741 123886500, 476641291 123886400, 476640922 123886500, 476640800 123886600, 476639900 123887733, 476638959 123888500, 476637486 123889232, 476636791 123889399, 476636218 123889666, 476637281 123891066, 476637854 123891599, 476638918 123892299, 476639777 123892732, 476641127 123892999, 476643131 123893032, 476643459 123893432, 476643990 123893532, 476645830 123893632, 476647671 123893566, 476649390 123895199, 476649512 123895099, 476649512 123894966, 476651230 123893466, 476651149 123893099, 476651149 123892632, 476651599 123891966, 476651517 123891732))"
4,513243,5,5,65D000,,,,,0,0,0-0-0-0-0,,"POLYGON ((476651190 123883500, 476650290 123877301, 476650126 123876734, 476648776 123876934, 476647222 123877301, 476646118 123877668, 476644604 123878334, 476643377 123879034, 476643295 123879034, 476644031 123882400, 476643745 123883600, 476643704 123884033, 476643786 123884400, 476644113 123884867, 476645422 123885767, 476646403 123886000, 476647058 123885900, 476647549 123885733, 476649185 123884633, 476649799 123884367, 476651271 123884000, 476651190 123883500))"
5,513243,5,6,65D000,,,,,0,0,0-0-0-0-0,,"POLYGON ((476702610 123790412, 476702692 123790412, 476704042 123789545, 476709483 123785913, 476709810 123785746, 476711568 123784513, 476711650 123784246, 476709319 123781413, 476706619 123777746, 476706128 123777013, 476705678 123776046, 476701219 123776813, 476700401 123776913, 476699625 123776913, 476697661 123777213, 476695534 123777646, 476690829 123778480, 476690870 123778580, 476696597 123784279, 476699542 123787345, 476702610 123790412))"
6,513243,5,7,65D000,,,,,0,0,0-0-0-0-0,,"POLYGON ((476939419 123795814, 476945186 123794014, 476945309 123793947, 476945473 123793681, 476944859 123792647, 476941342 123787415, 476941178 123787248, 476940728 123787115, 476940483 123787148, 476935901 123788481, 476935696 123788614, 476935655 123788881, 476939174 123795747, 476939419 123795814))"
7,513243,5,8,65D000,,,,,0,0,0-0-0-0-0,,"POLYGON ((476942160 123784348, 476941464 123784148, 476941178 123783982, 476935492 123782148, 476929152 123780248, 476928988 123780315, 476928743 123780815, 476927843 123782948, 476927393 123785315, 476927475 123786581, 476927802 123787514, 476928375 123788381, 476928620 123789014, 476929111 123789081, 476931892 123788547, 476934387 123787848, 476935451 123787648, 476937578 123787048, 476940114 123786415, 476941014 123786015, 476941751 123785415, 476942283 123784582, 476942160 123784348))"
