,meshcode,elcode,linkno,snodeno,enodeno,oneway,netlevel,attrnmno,objectid,geometry
0,513243,071244,795,61,60,1,4,757,4-33-21-5-1282529,"LINESTRING (476640352 123781178, 476642682 123786911, 476645260 123792777)"
1,513243,071224,796,63,61,1,4,758,4-33-21-5-1282548,"LINESTRING (476638265 123775112, 476638715 123776112, 476639247 123777679, 476640352 123781178)"
2,513243,071224,799,60,7390,1,4,759,4-33-21-5-1282641,"LINESTRING (476645260 123792777, 476645832 123793977, 476646896 123796410, 476647101 123797210, 476647182 123798443, 476647101 123799342, 476646937 123800042, 476646651 123800776, 476646323 123801309)"
3,513243,072214,800,7410,7413,1,4,760,4-33-21-5-1282680,"LINESTRING (476637283 123752281, 476636506 123754147)"
4,513243,072214,801,7413,8564,1,4,761,4-33-21-5-1282697,"LINESTRING (476636506 123754147, 476636138 123754881)"
5,513243,072214,802,8565,62,1,4,762,4-33-21-5-1282714,"LINESTRING (476634133 123763013, 476634133 123763213, 476634133 123763580, 476634174 123764246, 476634379 123765446, 476634911 123767213, 476635483 123768680, 476636302 123770512)"
6,513243,072214,803,8619,8585,1,4,763,4-33-21-5-1282750,"LINESTRING (476632415 123826939, 476631843 123828439, 476631147 123830706, 476631147 123831505)"
7,513243,071214,804,7390,9153,1,4,764,4-33-21-5-1282770,"LINESTRING (476646323 123801309, 476645832 123801942, 476645219 123802576)"
8,513243,071214,805,9153,9154,1,4,765,4-33-21-5-1282790,"LINESTRING (476645219 123802576, 476644155 123803442, 476642887 123804309)"
9,513243,072214,806,9156,8619,1,4,766,4-33-21-5-1282810,"LINESTRING (476637978 123808775, 476637732 123809608, 476637487 123810808, 476636546 123817407, 476636178 123819407, 476635483 123821640, 476632415 123826939)"
10,513243,072214,807,9154,9156,1,4,767,4-33-21-5-1282830,"LINESTRING (476642887 123804309, 476641414 123805342, 476640392 123806042, 476639532 123806741, 476638796 123807541, 476638305 123808241, 476637978 123808775)"
11,513243,071514,8186,9154,9155,1,4,815,4-33-21-5-1389329,"LINESTRING (476642887 123804309, 476639205 123806375, 476637896 123807175, 476637488 123807541, 476637202 123807875, 476637038 123808241, 476637038 123808708, 476637120 123809075, 476637487 123809441, 476638264 123810008, 476639042 123810208, 476639901 123810275, 476640596 123810208, 476641537 123809841, 476642192 123809475, 476642846 123809008, 476643378 123808541, 476643746 123808075)"
12,513243,071514,8187,9155,9157,1,4,816,4-33-21-5-1389380,"LINESTRING (476643746 123808075, 476643992 123807675, 476644155 123807308, 476644237 123806942, 476644237 123806576, 476644155 123806176, 476643992 123805776, 476643705 123805309)"
13,513243,071514,8230,6899,9234,1,4,817,4-33-21-5-1390037,"LINESTRING (476638797 123774812, 476638838 123774712, 476638797 123774579, 476638715 123774412)"
14,513243,071514,8231,9234,12891,1,4,818,4-33-21-5-1390054,"LINESTRING (476638715 123774412, 476638183 123773379, 476637652 123772112, 476636956 123770779, 476636056 123768945, 476635852 123768580)"
15,513243,071514,16885,9157,12144,1,4,1147,4-33-21-278-4604955,"LINESTRING (476643705 123805309, 476643828 123805809, 476643910 123806276, 476643910 123806676, 476643828 123807042, 476643623 123807408, 476643378 123807775)"
16,513243,072114,16990,12214,9157,0,4,0,4-33-21-256-22440329,"LINESTRING (476640719 123808341, 476640801 123808075, 476640923 123807708, 476641169 123807308, 476641905 123806509, 476643705 123805309)"
17,513243,072114,16995,407,12214,0,4,0,4-33-21-5-1389359,"LINESTRING (476635483 123806508, 476637528 123807975, 476638919 123809075, 476639492 123809241, 476639778 123809208, 476640064 123809175, 476640351 123809041, 476640555 123808908, 476640637 123808741, 476640678 123808575, 476640719 123808341)"
18,513243,071214,18092,8585,12863,1,4,1309,3-33-21-108-1401964,"LINESTRING (476631147 123831505, 476631597 123830806, 476632252 123828539, 476632538 123827773, 476632824 123827039)"
