,meshcode,elcode,attrnmno,objectid,geometry
0,513243,62C000,0,7-32-5-253-6191763,"LINESTRING (476841412 123643361, 476842312 123649761, 476843212 123652994, 476845093 123656860, 476849306 123662293)"
1,513243,62C000,0,7-32-5-253-6191765,"LINESTRING (476840635 123649627, 476839939 123652494, 476838344 123655294, 476832575 123664958)"
2,513243,62C000,0,7-32-5-309-20726785,"LINESTRING (476843785 123611699, 476841944 123637996, 476841412 123643361, 476840635 123649627, 476840144 123652560, 476839121 123655594, 476834007 123665258)"
