,meshcode,linkno,tnodeno,signcnt,signno,signtype,changeflg,regardflg,signx,signy,subsigncnt,subsignno,exctflg,cartype,extimeflg,shour,ehour,exdtflg,sdate,edate,exssflg,season,exdayflg,day,section,geometry
127,513243,224,155,2,2,3,0,0,476718043,123804516,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
128,513243,225,157,1,1,3,0,0,476714569,123802008,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
129,513243,225,158,1,1,3,0,0,476711364,123799365,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
130,513243,226,158,1,1,3,0,0,476711648,123800060,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
131,513243,226,159,1,1,3,0,0,476708476,123796702,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
132,513243,227,159,1,1,3,0,0,476708558,123797392,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
133,513243,227,160,1,1,3,0,0,476705501,123793619,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
134,513243,228,163,1,1,3,0,0,476686705,123776963,0,,,,,,,,,,,,,,,
135,513243,229,164,1,1,3,0,0,476678915,123774641,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
136,513243,229,165,1,1,3,0,0,476672410,123771929,2,1.0,0.0,26.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
137,513243,229,165,1,1,3,0,0,476672410,123771929,2,2.0,0.0,9.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
138,513243,230,166,1,1,3,0,0,476667777,123770795,1,1.0,1.0,14.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
139,513243,230,167,1,1,1,0,0,476664677,123769288,0,,,,,,,,,,,,,,,
140,513243,235,13853,2,1,3,0,0,476978694,123760540,0,,,,,,,,,,,,,,,
141,513243,235,13853,2,2,3,0,0,476978882,123760093,0,,,,,,,,,,,,,,,
142,513243,239,183,2,1,3,0,0,476950418,123766892,1,1.0,0.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
143,513243,239,183,2,2,0,0,0,476950411,123766929,2,1.0,1.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
144,513243,239,183,2,2,0,0,0,476950411,123766929,2,2.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
145,513243,247,198,1,1,1,0,0,476797627,123790217,1,1.0,0.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
146,513243,250,201,1,1,4,0,0,476775638,123797507,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
147,513243,252,210,1,1,3,0,0,476839833,123801792,0,,,,,,,,,,,,,,,
148,513243,253,115,2,1,1,0,0,476842788,123807916,0,,,,,,,,,,,,,,,
149,513243,253,115,2,2,1,0,0,476841579,123807069,0,,,,,,,,,,,,,,,
150,513243,253,116,2,1,3,0,0,476842215,123808748,1,1.0,1.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
151,513243,253,116,2,2,1,0,0,476842226,123808746,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
152,513243,254,117,1,1,1,0,0,476843958,123811301,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
153,513243,254,211,1,1,1,0,0,476843650,123812807,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
154,513243,255,118,1,1,3,0,0,476843622,123812814,1,1.0,1.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
155,513243,255,211,2,1,3,0,0,476843650,123812807,1,1.0,1.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
156,513243,255,211,2,2,1,0,0,476843622,123812814,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
157,513243,256,125,1,1,1,0,0,476838169,123825652,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
158,513243,256,126,1,1,1,0,0,476836660,123825165,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
159,513243,258,128,1,1,3,0,0,476825691,123827693,0,,,,,,,,,,,,,,,
160,513243,261,213,2,1,4,0,0,476810517,123835589,1,1.0,1.0,10.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
161,513243,261,213,2,2,4,0,0,476811702,123835854,1,1.0,1.0,10.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
162,513243,262,213,2,1,3,0,0,476810517,123835589,1,1.0,1.0,10.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
163,513243,262,213,2,2,3,0,0,476811880,123836574,1,1.0,1.0,10.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
164,513243,266,216,1,1,1,0,0,476821101,123871092,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
165,513243,267,219,1,1,3,0,0,476846388,123909442,0,,,,,,,,,,,,,,,
166,513243,269,220,2,1,3,0,0,476846281,123910215,0,,,,,,,,,,,,,,,
167,513243,269,220,2,2,3,0,0,476845728,123909475,0,,,,,,,,,,,,,,,
168,513243,270,143,1,1,3,0,0,476842167,123903714,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
169,513243,271,144,2,1,3,0,0,476839015,123900478,2,1.0,1.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
170,513243,271,144,2,1,3,0,0,476839015,123900478,2,2.0,1.0,15.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
171,513243,271,144,2,2,1,0,0,476839073,123900451,2,1.0,0.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
172,513243,271,144,2,2,1,0,0,476839073,123900451,2,2.0,0.0,15.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
173,513243,272,146,2,1,3,0,0,476834948,123893230,0,,,,,,,,,,,,,,,
174,513243,272,146,2,2,3,0,0,476835788,123894043,0,,,,,,,,,,,,,,,
175,513243,273,148,2,1,3,0,0,476833271,123887606,0,,,,,,,,,,,,,,,
176,513243,273,148,2,2,3,0,0,476833953,123887893,0,,,,,,,,,,,,,,,
177,513243,276,151,2,1,3,0,0,476825055,123873729,1,1.0,1.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
178,513243,276,151,2,2,1,0,0,476825059,123873706,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
179,513243,278,154,1,1,3,0,0,476721303,123807090,0,,,,,,,,,,,,,,,
180,513243,278,155,1,1,3,0,0,476718043,123804516,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
181,513243,279,161,1,1,3,0,0,476702431,123790985,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
182,513243,279,228,1,1,3,0,0,476699373,123787413,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
183,513243,280,228,1,1,3,0,0,476699335,123787909,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
184,513243,280,229,1,1,3,0,0,476696390,123784355,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
185,513243,281,229,1,1,3,0,0,476696418,123784911,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
186,513243,281,230,2,1,1,0,0,476693446,123781539,1,1.0,0.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
187,513243,281,230,2,2,3,0,0,476693478,123781515,1,1.0,1.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
188,513243,282,163,3,1,3,0,0,476686200,123777177,0,,,,,,,,,,,,,,,
189,513243,282,163,3,2,3,0,0,476686224,123777133,0,,,,,,,,,,,,,,,
190,513243,282,163,3,3,3,0,0,476686705,123776963,0,,,,,,,,,,,,,,,
191,513243,282,231,1,1,3,0,0,476682182,123775346,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
192,513243,283,165,1,1,3,0,0,476672847,123772543,2,1.0,0.0,26.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
193,513243,283,165,1,1,3,0,0,476672847,123772543,2,2.0,0.0,9.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
194,513243,283,166,1,1,3,0,0,476667217,123770134,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
195,513243,284,232,1,1,3,0,0,476662306,123768449,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
196,513243,288,119,2,1,3,0,0,476845455,123815441,1,1.0,1.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
197,513243,288,119,2,2,1,0,0,476845445,123815443,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
198,513243,288,120,3,1,3,0,0,476845011,123816744,1,1.0,1.0,22.0,0.0,0400,1000,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
199,513243,288,120,3,2,1,0,0,476845023,123816744,1,1.0,1.0,22.0,0.0,1000,0400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
200,513243,288,120,3,3,1,0,0,476845033,123816741,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
201,513243,289,266,1,1,1,0,0,476852373,123834440,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
202,513243,295,162,2,1,2,0,0,476690856,123778748,1,1.0,0.0,22.0,0.0,2200,0500,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
203,513243,295,162,2,2,2,0,0,476690778,123778735,1,1.0,0.0,22.0,0.0,2200,0500,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
204,513243,295,230,2,1,1,0,0,476693203,123781647,1,1.0,0.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
205,513243,295,230,2,2,3,0,0,476693173,123781666,1,1.0,1.0,22.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
206,513243,304,157,1,1,3,0,0,476714510,123802145,1,1.0,0.0,0.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
