,meshcode,zuflg,tnodeno,snodeno,slinkno,susno,stype,ichikeido,ichiido,signx,signy,geometry
52,513243,0,433,638,3687,1,0,476581159,123713717,476581449,123713524,
53,513243,0,436,439,3634,1,0,476576823,123721349,476576899,123721254,
54,513243,0,440,441,3635,1,0,476579932,123701519,476579774,123701636,
55,513243,0,441,630,3680,1,0,476578541,123704051,476578730,123704138,
56,513243,0,441,631,3681,1,0,476577723,123704185,476577517,123704040,
57,513243,0,442,443,9355,1,0,476609876,123734316,476609957,123734221,
58,513243,0,443,444,3636,1,0,476610817,123732616,476610702,123732544,
59,513243,0,444,443,3636,1,0,476606195,123730349,476605840,123730343,
60,513243,0,445,446,812,1,0,476612126,123730316,476612108,123730347,
61,513243,0,446,445,812,1,0,476607545,123728049,476607720,123728214,
62,513243,0,447,448,3637,1,0,476595109,123728416,476595156,123728374,
63,513243,0,448,635,3696,1,0,476596090,123726683,476595986,123726624,
64,513243,0,448,7578,6811,1,0,476596826,123726616,476596841,123726554,
65,513243,0,449,450,3638,1,0,476624848,123737848,476624867,123737857,
66,513243,0,450,449,3638,1,0,476629062,123739815,476628943,123739709,
67,513243,0,450,645,3807,1,0,476629471,123739748,476629447,123739723,
68,513243,0,451,656,3715,1,0,476631434,123730849,476631439,123730823,
69,513243,0,452,455,3639,1,0,476647183,123737149,476647170,123737109,
70,513243,0,452,656,3714,1,0,476646406,123737183,476646257,123737129,
71,513243,0,462,464,2887,1,0,476619080,123720017,476619123,123719960,
72,513243,0,463,464,813,1,0,476626525,123711585,476626092,123711213,
73,513243,0,464,463,813,1,0,476621044,123710585,476621222,123710626,
74,513243,0,466,14239,19381,1,0,476678231,123737583,476678182,123737672,
75,513243,0,467,466,3642,1,0,476676800,123736883,476676803,123736794,
76,513243,0,472,1970,1381,1,0,476712139,123898400,476712039,123898434,
77,513243,0,476,477,3643,1,0,476720198,123861871,476720208,123861879,
78,513243,0,484,3740,7220,1,0,476795224,123769146,476794880,123768488,
79,513243,0,489,3778,4485,1,0,476804346,123819341,476804289,123819446,
80,513243,0,489,5538,5937,1,0,476803896,123818875,476803942,123818742,
81,513243,0,493,3736,4473,1,0,476791624,123795777,476791746,123795724,
82,513243,0,496,3604,12503,1,0,476792604,123845705,476792711,123845739,
83,513243,0,498,1398,7213,1,0,476855189,123897769,476854906,123897822,
84,513243,0,500,499,815,1,0,476856538,123908934,476856666,123908918,
85,513243,0,500,7729,14843,1,0,476856006,123909468,476855924,123909462,
86,513243,0,501,6251,13898,1,0,476907099,123885404,476907361,123885608,
87,513243,0,501,4449,13904,1,0,476906444,123885737,476906437,123885734,
88,513243,0,502,6250,10743,1,0,476904563,123884571,476904714,123884510,
89,513243,0,511,512,3650,1,0,476830488,123719619,476830427,123719643,
90,513243,0,517,5650,5486,1,0,476861820,123775114,476861722,123775144,
91,513243,0,537,8192,10892,1,0,476941630,123723589,476941754,123723559,
92,513243,0,537,2649,10893,1,0,476941426,123723989,476941207,123723990,
93,513243,0,540,541,821,1,0,476948911,123736154,476949094,123735992,
94,513243,0,544,4337,4649,1,0,476897245,123800212,476897210,123800220,
95,513243,0,569,4444,12738,1,0,476888487,123874071,476888607,123874152,
96,513243,0,571,13197,18731,1,0,476942853,123836242,476943177,123836387,
97,513243,0,571,13197,18731,2,0,476942853,123836242,476942292,123836294,
98,513243,0,578,1183,4601,1,0,476595886,123719350,476595991,123719088,
99,513243,0,595,653,6743,1,0,476668005,123723117,476667975,123723164,
100,513243,0,601,642,3700,1,0,476599240,123722317,476599277,123722287,
101,513243,0,603,439,3686,1,0,476580955,123715017,476580889,123715113,
102,513243,0,605,1598,5917,1,0,476569787,123708451,476570113,123707972,
103,513243,0,606,630,3689,1,0,476586355,123702252,476586353,123702361,
104,513243,0,607,1277,4603,1,1,476591141,123702852,476591126,123702995,
105,513243,0,610,1052,5918,1,0,476627344,123713685,476627141,123713839,
106,513243,0,611,633,4336,1,0,476581691,123723316,476581854,123723026,
107,513243,0,616,651,5919,1,0,476655773,123739483,476655779,123739496,
108,513243,0,623,641,3695,1,0,476618466,123720750,476618575,123720692,
109,513243,0,624,967,12338,1,0,476616749,123720050,476616878,123720023,
110,513243,0,627,1178,5950,1,0,476609672,123717117,476609622,123717197,
111,513243,0,630,441,3680,1,0,476585086,123707051,476584889,123707017,
112,513243,0,630,1277,3906,1,0,476585700,123706951,476585787,123706931,
113,513243,0,631,969,6738,1,0,476575923,123703385,476575743,123703592,
114,513243,0,633,611,4336,1,0,476583900,123720350,476583857,123720429,
115,513243,0,634,633,3907,1,0,476587459,123721750,476587283,123721680,
116,513243,0,635,8602,7939,1,0,476590814,123722784,476590993,123722876,
117,513243,0,638,968,3774,1,0,476583736,123710351,476583783,123710373,
118,513243,0,638,639,3775,1,0,476583123,123710485,476582768,123710397,
119,513243,0,639,638,3775,1,0,476576496,123707518,476576678,123707552,
120,513243,0,639,969,3776,1,0,476575800,123707585,476575535,123707466,
121,513243,0,640,4528,4676,1,0,476611472,123731449,476611304,123731357,
122,513243,0,641,598,3694,1,0,476616584,123723984,476616523,123724056,
123,513243,0,641,623,3695,1,0,476616380,123723617,476616389,123723490,
124,513243,0,642,635,3697,1,0,476597399,123724416,476597929,123724656,
125,513243,0,642,643,3698,1,0,476598176,123724316,476598277,123724365,
126,513243,0,643,7577,10425,1,1,476601735,123726116,476601784,123725731,
127,513243,0,644,8602,7938,1,0,476596785,123725483,476596649,123725367,
128,513243,0,645,646,3701,1,0,476634297,123741615,476634300,123741568,
129,513243,0,645,450,3807,1,0,476633561,123741582,476633615,123741704,
130,513243,0,647,646,3702,1,0,476635565,123739515,476635536,123739449,
131,513243,0,647,648,3703,1,0,476634788,123739515,476634800,123739553,
132,513243,0,648,647,3703,1,0,476630739,123737649,476631091,123737770,
133,513243,0,648,1278,3908,1,0,476630330,123737683,476630307,123737708,
134,513243,0,649,658,4354,1,0,476632048,123729783,476632085,123729768,
135,513243,0,650,655,3713,1,0,476632744,123728517,476632923,123728651,
136,513243,0,651,616,5919,1,0,476647797,123736049,476647836,123736088,
137,513243,0,651,658,14017,1,0,476647061,123735983,476646779,123735862,
138,513243,0,652,654,3711,1,0,476648493,123734883,476648562,123734950,
139,513243,0,652,655,3712,1,0,476647715,123734916,476647706,123734985,
140,513243,0,655,652,3712,1,0,476640147,123731483,476640090,123731587,
141,513243,0,655,650,3713,1,0,476639370,123731583,476639435,123731615,
142,513243,0,656,452,3714,1,0,476638797,123733749,476638806,123733728,
143,513243,0,656,451,3715,1,0,476638061,123733849,476638029,123733884,
144,513243,0,657,3151,12928,1,0,476634052,123740648,476634025,123740659,
145,513243,0,657,8603,15283,1,0,476634870,123740748,476634889,123740735,
146,513243,0,658,649,4354,1,0,476638756,123732683,476638686,123732661,
147,513243,0,658,651,14017,1,0,476639411,123732683,476639496,123732725,
148,513243,0,674,10318,3203,1,0,476793706,123901500,476793468,123901212,
149,513243,0,709,5134,5038,1,0,476735664,123764814,476735670,123764808,
150,513243,0,725,5532,6022,1,0,476782666,123774512,476782682,123774518,
151,513243,0,735,3605,4446,1,0,476787123,123835406,476787188,123835487,
152,513243,0,745,7774,14805,1,0,476770311,123825741,476770299,123825808,
153,513243,0,750,5176,5994,1,0,476775588,123806442,476775746,123806569,
154,513243,0,760,3604,13341,1,0,476799886,123844572,476799820,123844582,
155,513243,0,761,1388,4441,1,0,476791623,123832140,476791391,123831995,
156,513243,0,762,3550,4433,1,0,476794364,123817308,476794192,123817300,
157,513243,0,763,5196,1744,1,0,476793546,123812976,476793231,123812936,
158,513243,0,764,3775,1514,1,0,476797023,123806442,476797058,123806446,
159,513243,0,768,10274,15969,1,0,476798004,123835273,476798136,123835259,
160,513243,0,770,5553,1815,1,0,476808804,123850671,476808922,123850616,
161,513243,0,777,5377,5931,1,0,476847499,123889669,476847037,123889832,
162,513243,0,777,3643,12522,1,0,476847745,123889302,476848785,123888797,
163,513243,0,781,3641,5218,1,0,476854086,123882436,476853917,123882508,
164,513243,0,783,5328,5193,1,0,476840423,123869071,476840829,123868760,
165,513243,0,818,5616,14075,1,0,476803244,123722218,476803252,123722209,
166,513243,0,820,6707,6208,1,0,476822061,123720151,476821934,123720155,
167,513243,0,820,12646,18340,1,0,476822797,123719785,476822874,123719749,
168,513243,0,831,3822,5433,1,0,476819278,123764681,476819203,123765144,
169,513243,0,836,3896,1524,1,0,476857567,123762448,476857493,123762461,
170,513243,0,838,5823,14941,1,0,476860227,123728786,476860285,123728750,
171,513243,0,840,5794,7523,1,0,476839856,123699754,476839972,123699943,
172,513243,0,842,848,3749,1,0,476836665,123680657,476836404,123680832,
173,513243,0,843,8480,7883,1,0,476831635,123677691,476831256,123677959,
174,513243,0,846,1491,9616,1,0,476798296,123666391,476798410,123666499,
175,513243,0,851,1487,10814,1,0,476818216,123677723,476818060,123677861,
176,513243,0,854,8528,7911,1,0,476809381,123671357,476809423,123671269,
177,513243,0,866,5906,7672,1,0,476889271,123695457,476888789,123695492,
178,513243,0,870,871,831,1,0,476945966,123723122,476945935,123723123,
179,513243,0,873,10811,8860,1,0,476928581,123712623,476928736,123712560,
180,513243,0,873,10839,8868,1,0,476928254,123712990,476928121,123713023,
181,513243,0,874,6076,10903,1,0,476948911,123736788,476948895,123736780,
182,513243,0,879,12162,16916,1,0,476981427,123866207,476981443,123866206,
183,513243,0,893,5681,6207,1,0,476857402,123783580,476857179,123783410,
184,513243,0,909,2604,7308,1,0,476851348,123806610,476851352,123806554,
185,513243,0,920,6648,14206,1,0,476827663,123792611,476827661,123792637,
186,513243,0,943,7210,7269,1,0,476877813,123845440,476878202,123845351,
187,513243,0,950,4037,4592,1,0,476872370,123878071,476872350,123878234,
188,513243,0,952,4046,5640,1,0,476868485,123880236,476868391,123879898,
189,513243,0,956,10975,11885,1,0,476927309,123830243,476927428,123830010,
190,513243,0,957,7253,2219,1,0,476928741,123830577,476928852,123830693,
191,513243,0,965,6535,2721,1,0,476930050,123839376,476930056,123839380,
192,513243,0,965,6227,6069,1,0,476930500,123839809,476930493,123839780,
193,513243,0,967,624,12338,1,0,476614785,123723017,476614792,123722892,
194,513243,0,967,599,12924,1,0,476614826,123723284,476614752,123723381,
195,513243,0,968,638,3774,1,0,476592082,123714117,476591962,123714011,
196,513243,0,968,1185,3879,1,0,476593105,123714284,476593237,123714343,
197,513243,0,969,631,6738,1,0,476573797,123706418,476573935,123706217,
198,513243,0,974,4994,13111,1,0,476689887,123876802,476689855,123877098,
199,513243,0,974,4995,14051,1,1,476689518,123876502,476689404,123876300,
200,513243,0,975,976,839,1,0,476663177,123755914,476663151,123755915,
201,513243,0,997,4929,6623,1,0,476645340,123906531,476644852,123906271,
202,513243,0,1006,1004,3788,1,0,476649556,123709519,476649629,123709448,
203,513243,0,1013,7551,6755,1,0,476652052,123718918,476652135,123718915,
204,513243,0,1037,1674,907,1,0,476649308,123901198,476649229,123901105,
205,513243,0,1038,3031,4321,1,0,476577192,123763145,476577250,123762960,
206,513243,0,1042,3012,4312,1,0,476564266,123769311,476564274,123769212,
207,513243,0,1043,3002,4728,1,0,476559316,123769944,476559324,123769990,
208,513243,0,1043,3012,5971,1,0,476559029,123769478,476559281,123769392,
209,513243,0,1044,4696,6380,1,0,476552279,123762478,476552145,123762481,
210,513243,0,1044,3014,6381,1,0,476552852,123762211,476553207,123762182,
211,513243,0,1046,7574,10421,1,1,476578132,123744881,476578006,123745139,
212,513243,0,1049,1050,3806,1,0,476567210,123713884,476567366,123713946,
213,513243,0,1049,7494,6687,1,0,476566556,123714084,476566378,123714037,
214,513243,0,1051,3131,4787,1,0,476631025,123746015,476631003,123746028,
215,513243,0,1055,8436,15233,1,0,476741715,123848238,476741740,123848176,
216,513243,0,1055,11845,16724,1,0,476741961,123848638,476741970,123848713,
217,513243,0,1056,3298,14048,1,0,476739874,123848372,476739782,123848412,
218,513243,0,1056,8437,15235,1,0,476739752,123848005,476739730,123847956,
219,513243,0,1058,3298,12398,1,0,476737870,123851238,476737802,123851217,
220,513243,0,1060,3305,12403,1,0,476740406,123853572,476740675,123853616,
221,513243,0,1062,3299,12402,1,0,476739302,123857237,476739195,123857200,
222,513243,0,1062,4960,14021,1,0,476739752,123857237,476739700,123857171,
223,513243,0,1064,4956,13076,1,0,476738484,123859404,476738287,123859352,
224,513243,0,1064,3303,14049,1,0,476738893,123859271,476739464,123859497,
225,513243,0,1068,3310,1499,1,0,476721589,123861671,476721595,123861674,
226,513243,0,1068,7689,6981,1,0,476721507,123862204,476721500,123862171,
227,513243,0,1070,9412,8980,1,0,476705799,123892234,476705704,123892190,
228,513243,0,1072,3380,4391,1,0,476700931,123886568,476701041,123886352,
229,513243,0,1079,3311,12411,1,0,476721098,123859704,476720976,123859868,
230,513243,0,1079,6350,14022,1,0,476720607,123859771,476720641,123859640,
231,513243,0,1082,10317,11694,1,0,476800906,123900501,476800913,123900513,
232,513243,0,1086,1713,919,1,0,476800993,123777345,476800986,123777388,
233,513243,0,1092,3728,4471,1,0,476790193,123770880,476789999,123770494,
234,513243,0,1095,3805,4495,1,0,476801933,123819908,476801891,123819935,
235,513243,0,1095,3776,14029,1,0,476801483,123819441,476801427,123819163,
236,513243,0,1097,3537,5112,1,0,476771415,123810209,476771487,123810314,
237,513243,0,1101,3606,12504,1,0,476813303,123861237,476813264,123861274,
238,513243,0,1103,5293,13322,1,0,476806882,123855704,476806571,123855836,
239,513243,0,1106,5307,5178,1,0,476801686,123849605,476801159,123849767,
240,513243,0,1107,6626,14184,1,0,476801277,123848238,476800977,123848278,
241,513243,0,1108,3769,4481,1,0,476794978,123799677,476795011,123799631,
242,513243,0,1113,10280,8611,1,0,476792195,123844372,476792528,123844355,
243,513243,0,1114,1300,13340,1,0,476791582,123843106,476791475,123843123,
244,513243,0,1114,10279,15977,1,0,476791950,123842839,476792076,123842801,
245,513243,0,1115,3605,5166,1,0,476790478,123839039,476790212,123838832,
246,513243,0,1115,12929,18222,1,0,476790846,123838706,476791137,123838624,
247,513243,0,1124,3814,4501,1,0,476810483,123777945,476810499,123777954,
248,513243,0,1125,2189,1161,1,0,476809746,123774879,476809925,123774861,
249,513243,0,1130,5569,10922,1,0,476815514,123779145,476815602,123779122,
250,513243,0,1134,6776,6199,1,0,476825374,123716086,476825419,123716126,
251,513243,0,1146,2268,4174,1,0,476825662,123691122,476825546,123691036,
252,513243,0,1147,13705,19585,1,0,476827462,123690222,476827709,123690428,
253,513243,0,1148,13559,6181,1,0,476829588,123687955,476829630,123688032,
254,513243,0,1153,8191,15119,1,0,476940362,123722089,476940938,123722028,
255,513243,0,1169,942,3871,1,0,476875072,123848639,476875061,123848624,
256,513243,0,1169,12442,18519,1,0,476874213,123849139,476874213,123849151,
257,513243,0,1169,12442,18519,2,0,476874213,123849139,476875061,123848624,
258,513243,0,1171,6672,7164,1,0,476877565,123873937,476877534,123873932,
259,513243,0,1171,6791,14344,1,0,476878343,123874504,476878397,123874573,
260,513243,0,1173,7211,10745,1,0,476891842,123871538,476891938,123871594,
261,513243,0,1174,11393,16546,1,0,476893437,123870338,476893449,123870402,
262,513243,0,1178,4060,4599,1,0,476607708,123720417,476607681,123720536,
263,513243,0,1178,627,5950,1,0,476607463,123720050,476607516,123719963,
264,513243,0,1179,4059,4598,1,0,476604435,123719117,476604273,123719268,
265,513243,0,1179,1271,5949,1,0,476604108,123718684,476604472,123718170,
266,513243,0,1180,11567,9099,1,0,476602513,123718017,476602392,123717962,
267,513243,0,1181,4061,4600,1,0,476600917,123717784,476600940,123717799,
268,513243,0,1181,1273,5951,1,0,476600754,123717350,476600840,123717157,
269,513243,0,1182,1274,10400,1,0,476599281,123716717,476599341,123716658,
270,513243,0,1183,578,4601,1,0,476597849,123716517,476597976,123716537,
271,513243,0,1183,1275,5952,1,0,476597685,123716150,476598041,123715597,
272,513243,0,1184,1276,6740,1,0,476596296,123715517,476596366,123715490,
273,513243,0,1185,1186,4602,1,0,476594986,123715350,476595016,123715392,
274,513243,0,1185,6379,5953,1,0,476594823,123714917,476595165,123714401,
275,513243,0,1186,1185,4602,1,0,476593023,123718050,476593176,123717777,
276,513243,0,1238,7573,6809,1,0,476577028,123759979,476577034,123759911,
277,513243,0,1239,3032,12318,1,0,476571874,123758812,476571867,123758727,
278,513243,0,1241,3013,4314,1,0,476557352,123759679,476557351,123759767,
279,513243,0,1242,6886,6661,1,0,476553711,123759412,476553702,123759337,
280,513243,0,1246,9001,8113,1,0,476556124,123739981,476556112,123740240,
281,513243,0,1247,9000,15491,1,0,476554938,123739414,476554902,123739440,
282,513243,0,1248,3057,4332,1,0,476553588,123738381,476553907,123737880,
283,513243,0,1265,573,4779,1,0,476625216,123723484,476625120,123723567,
284,513243,0,1267,574,4780,1,0,476623498,123722717,476623541,123722659,
285,513243,0,1268,1052,4343,1,1,476622230,123721284,476622129,123721312,
286,513243,0,1268,8529,7913,1,0,476621862,123722084,476621556,123722534,
287,513243,0,1269,1177,12925,1,0,476620144,123721384,476620169,123721403,
288,513243,0,1270,1596,4778,1,0,476615072,123719350,476615160,123719356,
289,513243,0,1271,1179,5949,1,0,476606195,123715784,476606335,123715422,
290,513243,0,1272,11567,9100,1,0,476604517,123715118,476604458,123715145,
291,513243,0,1273,1181,5951,1,0,476602840,123714451,476602972,123714426,
292,513243,0,1274,1182,10400,1,0,476601285,123713818,476601290,123713809,
293,513243,0,1275,1183,5952,1,0,476599935,123713218,476599898,123713234,
294,513243,0,1276,1184,6740,1,0,476598340,123712618,476598455,123712595,
295,513243,0,1277,607,4603,1,0,476589750,123708518,476589850,123708380,
296,513243,0,1278,648,3908,1,0,476626075,123735749,476626117,123735741,
297,513243,0,1286,3318,12410,1,0,476721875,123856238,476721552,123856234,
298,513243,0,1287,3317,12409,1,0,476722162,123855105,476721839,123855106,
299,513243,0,1295,7661,10490,1,1,476729198,123846173,476729101,123846146,
300,513243,0,1312,3721,12546,1,0,476789294,123749581,476789639,123749334,
301,513243,0,1313,10064,3137,1,0,476786308,123743515,476786392,123743573,
302,513243,0,1314,6417,10677,1,0,476785654,123741482,476785563,123741478,
303,513243,0,1315,10135,15887,1,0,476785245,123740282,476785068,123740294,
304,513243,0,1327,5430,13423,1,0,476758574,123717684,476758999,123717668,
305,513243,0,1327,5430,13423,2,0,476758574,123717684,476758525,123717675,
306,513243,0,1328,1707,1509,1,0,476757838,123713918,476757218,123713935,
307,513243,0,1328,1707,1509,2,0,476757838,123713918,476758197,123713987,
308,513243,0,1350,3555,5995,1,0,476791010,123821975,476790890,123822368,
309,513243,0,1352,3552,13282,1,0,476779801,123823541,476779764,123822974,
310,513243,0,1352,3552,13282,2,0,476779801,123823541,476780040,123823161,
311,513243,0,1353,3562,4436,1,0,476779801,123824008,476779698,123824191,
312,513243,0,1355,2032,1066,1,0,476768224,123825541,476768191,123825474,
313,513243,0,1359,3533,5080,1,0,476771620,123800577,476771938,123800459,
314,513243,0,1364,5308,10559,1,0,476798822,123843072,476798260,123843199,
315,513243,0,1365,3603,12502,1,0,476797636,123841806,476797608,123841827,
316,513243,0,1366,3603,5165,1,0,476793833,123838439,476793857,123838679,
317,513243,0,1366,12929,18223,1,0,476793873,123838406,476793172,123838401,
318,513243,0,1370,3548,1507,1,0,476794242,123815575,476793836,123815548,
319,513243,0,1371,3517,4417,1,0,476792973,123811242,476792876,123811236,
320,513243,0,1373,3538,4428,1,0,476792073,123808476,476792056,123808468,
321,513243,0,1375,3772,4483,1,0,476797842,123808909,476797941,123808918,
322,513243,0,1379,3808,13491,1,0,476797923,123826574,476798061,123826548,
323,513243,0,1382,3801,13488,1,0,476797146,123831174,476797391,123831082,
324,513243,0,1385,3795,13480,1,0,476800622,123839506,476800622,123839502,
325,513243,0,1386,3783,1825,1,0,476801972,123840739,476802034,123840712,
326,513243,0,1387,3787,4490,1,0,476810195,123852737,476810324,123852638,
327,513243,0,1388,761,4441,1,0,476789087,123832440,476789235,123832411,
328,513243,0,1390,7772,7125,1,0,476787533,123829040,476787459,123829031,
329,513243,0,1391,5260,7126,1,0,476787042,123827540,476786830,123827555,
330,513243,0,1391,3554,13295,1,0,476787573,123827240,476787720,123827214,
331,513243,0,1393,3555,4435,1,0,476786878,123824075,476786964,123824049,
332,513243,0,1394,3645,5236,1,0,476855556,123907068,476855493,123907064,
333,513243,0,1395,3647,4454,1,0,476855311,123904501,476855247,123904529,
334,513243,0,1396,7149,10612,1,0,476855106,123903034,476855003,123903035,
335,513243,0,1398,5380,5225,1,0,476852735,123898768,476852613,123898598,
336,513243,0,1398,498,7213,1,0,476853021,123898401,476853025,123898356,
337,513243,0,1399,10616,16089,1,0,476851712,123896069,476851785,123896029,
338,513243,0,1403,3639,12520,1,0,476846067,123887269,476845887,123887351,
339,513243,0,1403,10338,16005,1,0,476846354,123886835,476846475,123886818,
340,513243,0,1404,5375,13410,1,0,476845249,123885902,476844390,123886248,
341,513243,0,1406,5372,5220,1,0,476844636,123884036,476845018,123883872,
342,513243,0,1407,5344,13370,1,0,476844104,123883170,476844357,123883092,
343,513243,0,1407,5345,14064,1,0,476843777,123883470,476843402,123883462,
344,513243,0,1408,2083,1094,1,0,476842590,123881370,476842468,123881360,
345,513243,0,1408,10342,16010,1,0,476842795,123880903,476842945,123880887,
346,513243,0,1410,7740,7073,1,0,476840259,123877370,476839969,123877384,
347,513243,0,1410,7741,7077,1,1,476840587,123877070,476840694,123877014,
348,513243,0,1414,3640,4451,1,0,476853472,123880403,476853203,123880490,
349,513243,0,1416,3620,12511,1,0,476845128,123871304,476844880,123871376,
350,513243,0,1417,5334,14459,1,0,476838542,123867904,476838417,123867950,
351,513243,0,1418,12797,17968,1,0,476832938,123863871,476832836,123864149,
352,513243,0,1419,5333,13365,1,0,476829911,123862371,476829837,123862423,
353,513243,0,1424,11733,16690,1,0,476888037,123878371,476888320,123878260,
354,513243,0,1450,14325,20989,1,0,476799112,123722550,476799093,123722475,
355,513243,0,1451,3854,13511,1,0,476797721,123723650,476797766,123723748,
356,513243,0,1451,14299,20975,1,0,476797230,123723050,476797190,123723017,
357,513243,0,1452,3852,13510,1,0,476795717,123724284,476795796,123724410,
358,513243,0,1463,3817,5424,1,0,476810361,123766880,476810353,123767059,
359,513243,0,1464,3824,4511,1,0,476808520,123766446,476808547,123766283,
360,513243,0,1468,3891,4534,1,0,476855481,123756216,476855501,123756244,
361,513243,0,1472,4090,12630,1,0,476857036,123724752,476857028,123724737,
362,513243,0,1476,8070,7517,1,0,476840878,123704488,476841044,123704643,
363,513243,0,1477,4062,4604,1,0,476840183,123703088,476840329,123703050,
364,513243,0,1478,4063,4605,1,0,476840019,123701421,476840075,123701424,
365,513243,0,1479,4066,4607,1,0,476839570,123696455,476839604,123696458,
366,513243,0,1482,850,4612,1,0,476826889,123674857,476826768,123674907,
367,513243,0,1483,8479,7880,1,0,476821775,123671991,476821643,123672071,
368,513243,0,1484,853,4613,1,0,476816867,123669091,476816651,123669261,
369,513243,0,1487,851,10814,1,0,476819525,123678556,476819299,123678489,
370,513243,0,1488,1486,17420,1,0,476805658,123669657,476806080,123669605,
371,513243,0,1489,2263,4614,1,0,476804881,123670224,476804772,123670378,
372,513243,0,1490,2589,7533,1,0,476803449,123669591,476803425,123669575,
373,513243,0,1497,4085,12627,1,0,476850901,123685291,476850914,123685295,
374,513243,0,1498,12749,17849,1,0,476848570,123676092,476848538,123676095,
375,513243,0,1502,5907,7671,1,0,476889271,123694224,476889139,123694216,
376,513243,0,1503,4125,13590,1,0,476889026,123692491,476888897,123692487,
377,513243,0,1504,4114,7664,1,0,476888903,123690691,476888815,123690685,
378,513243,0,1505,4113,5723,1,0,476888699,123689157,476888426,123688938,
379,513243,0,1507,4214,4636,1,0,476927395,123711656,476927303,123711678,
380,513243,0,1507,8180,7694,1,0,476927763,123711323,476928114,123711155,
381,513243,0,1509,2422,1257,1,0,476951529,123736121,476951564,123736119,
382,513243,0,1510,4261,13761,1,0,476953043,123737088,476952789,123737266,
