,meshcode,linkno,orflg,signcnt,signno,maxspeed,signkeido,signido,geometry
329,513243,767,1,1,1,50,476551538,123867845,
330,513243,767,2,1,1,50,476551786,123867400,
331,513243,769,1,1,1,50,476546400,123861489,
332,513243,769,2,1,1,50,476546916,123861351,
333,513243,770,1,1,1,50,476570458,123885411,
334,513243,770,2,1,1,50,476570827,123885051,
335,513243,773,1,1,1,50,476584741,123892460,
336,513243,773,2,1,1,50,476584125,123892480,
337,513243,782,2,1,1,50,476749472,123787972,
338,513243,786,2,1,1,40,476922202,123816186,
339,513243,796,1,1,1,50,476639330,123778285,
340,513243,797,1,1,1,40,476865483,123660965,
341,513243,797,2,2,1,40,476858470,123663834,
342,513243,797,2,2,2,40,476861761,123663790,
343,513243,798,1,1,1,40,476856261,123673683,
344,513243,799,1,1,1,50,476646317,123795376,
345,513243,800,1,1,1,50,476637172,123753220,
346,513243,802,1,1,1,50,476635104,123768159,
347,513243,803,1,1,1,50,476631136,123830094,
348,513243,806,1,1,1,50,476636052,123818846,
349,513243,807,1,1,1,50,476638480,123807574,
350,513243,817,1,1,1,40,476881603,123774009,
351,513243,817,2,1,1,40,476879772,123772511,
352,513243,825,1,1,1,50,476585425,123716785,
353,513243,830,1,1,1,40,476803288,123695580,
354,513243,840,2,1,1,40,476550296,123760274,
355,513243,852,1,1,1,30,476787977,123848779,
356,513243,860,1,1,1,50,476594164,123718711,
357,513243,879,1,1,1,40,476766169,123762794,
358,513243,879,2,1,1,40,476766230,123763593,
359,513243,881,2,1,1,40,476761092,123756929,
360,513243,884,2,1,1,30,476954590,123736798,
361,513243,910,1,1,1,30,476722689,123878665,
362,513243,910,2,1,1,30,476722382,123878383,
363,513243,926,2,1,1,30,476864088,123767390,
364,513243,929,2,1,1,30,476892983,123733828,
365,513243,931,1,1,1,30,476933383,123758442,
366,513243,931,2,1,1,30,476933516,123759065,
367,513243,932,1,1,1,30,476961772,123736118,
368,513243,934,1,1,1,30,476957487,123756486,
369,513243,945,2,1,1,30,476980335,123799716,
370,513243,1015,1,1,1,30,476688168,123803946,
371,513243,1020,1,1,1,30,476694660,123808784,
372,513243,1022,2,1,1,30,476698073,123810696,
373,513243,1024,2,1,1,30,476701336,123814143,
374,513243,1025,2,1,1,30,476704438,123815211,
375,513243,1038,2,1,1,30,476718086,123880500,
376,513243,1046,2,1,1,30,476728974,123878899,
377,513243,1049,2,1,1,30,476724080,123762471,
378,513243,1050,2,1,1,20,476748384,123763252,
379,513243,1051,2,1,1,20,476749787,123766367,
380,513243,1060,1,1,1,20,476766281,123793492,
381,513243,1061,1,1,1,20,476764375,123790601,
382,513243,1086,2,1,1,20,476822994,123886902,
383,513243,1087,1,1,1,20,476824227,123886523,
384,513243,1089,2,1,1,20,476826832,123884960,
385,513243,1093,1,1,1,20,476838633,123882325,
386,513243,1096,1,1,1,20,476849265,123905509,
387,513243,1099,1,1,1,20,476837809,123884015,
388,513243,1103,1,1,1,20,476838733,123887822,
389,513243,1108,1,1,1,20,476830229,123879880,
390,513243,1151,1,1,1,30,476826173,123746882,
391,513243,1152,1,1,1,30,476825394,123756202,
392,513243,1152,2,1,1,30,476825563,123757181,
393,513243,1165,2,1,1,30,476821156,123734030,
394,513243,1170,1,1,1,20,476864041,123816136,
395,513243,1176,1,1,1,40,476886052,123862748,
396,513243,1177,2,1,1,40,476867607,123863535,
397,513243,1180,1,1,1,40,476868893,123870491,
398,513243,1186,1,1,1,30,476852029,123693851,
399,513243,1186,2,1,1,30,476852078,123694132,
400,513243,1202,1,1,1,30,476888634,123732384,
401,513243,1202,2,1,1,30,476887493,123732221,
402,513243,1204,2,1,1,30,476881860,123730504,
403,513243,1218,2,1,1,30,476900691,123735813,
404,513243,1219,1,1,1,30,476904152,123737094,
405,513243,1219,2,1,1,30,476903790,123736725,
406,513243,1220,1,1,1,30,476911109,123739160,
407,513243,1228,1,1,1,30,476925593,123747313,
408,513243,1228,2,1,1,30,476925554,123747650,
409,513243,1230,1,2,1,30,476970380,123755019,
410,513243,1230,1,2,2,30,476971166,123754179,
411,513243,1231,1,1,1,30,476965437,123758368,
412,513243,1236,1,1,1,30,476971205,123743884,
413,513243,1236,2,1,1,30,476971543,123744153,
414,513243,1278,2,1,1,40,476965043,123787254,
415,513243,1280,1,1,1,50,476948097,123773905,
416,513243,1281,2,1,1,50,476950291,123767608,
417,513243,1291,1,1,1,30,476959312,123771769,
418,513243,1293,1,1,1,30,476956162,123778740,
419,513243,1313,1,1,1,30,476957221,123833291,
420,513243,1321,1,1,1,30,476939907,123845198,
421,513243,1321,2,1,1,30,476942053,123844291,
422,513243,1326,1,1,1,30,476948263,123843201,
423,513243,1328,1,1,1,30,476929334,123851832,
424,513243,1359,2,1,1,30,476976820,123789420,
425,513243,1362,1,1,1,30,476957526,123735729,
426,513243,1362,2,1,1,30,476957526,123735729,
427,513243,1365,1,1,1,20,476747574,123762181,
428,513243,1366,1,1,1,30,476780325,123850851,
429,513243,1379,2,1,1,30,476751626,123838155,
430,513243,1380,1,1,1,30,476712374,123875406,
431,513243,1388,1,1,1,20,476833706,123883584,
432,513243,1400,1,2,1,30,476966725,123756768,
433,513243,1400,1,2,2,30,476968108,123756100,
434,513243,1402,1,1,1,30,476969540,123798882,
435,513243,1402,2,1,1,30,476969676,123798667,
436,513243,1411,1,1,1,30,476743172,123892782,
437,513243,1413,1,1,1,20,476863453,123814441,
438,513243,1413,2,1,1,20,476862870,123814004,
439,513243,1425,1,1,1,40,476763685,123759702,
440,513243,1426,1,1,1,40,476770115,123770315,
441,513243,1430,1,1,1,30,476792124,123903148,
442,513243,1430,2,1,1,30,476791464,123903861,
443,513243,1439,1,1,1,30,476823749,123761776,
444,513243,1446,1,2,1,30,476953994,123760906,
445,513243,1446,1,2,2,30,476953524,123762674,
446,513243,1455,1,1,1,40,476626470,123707912,
447,513243,1459,1,1,1,30,476598886,123749940,
448,513243,1471,1,1,1,30,476824864,123743613,
449,513243,1473,1,1,1,30,476950230,123735223,
450,513243,1473,2,1,1,30,476951569,123734370,
451,513243,1475,1,1,1,30,476978265,123745840,
452,513243,1475,2,1,1,30,476977950,123746083,
453,513243,1479,1,1,1,30,476870511,123761324,
454,513243,1479,2,1,1,30,476870437,123761019,
455,513243,1502,1,1,1,30,476737994,123896814,
456,513243,1502,2,1,1,30,476737492,123896624,
457,513243,1523,1,1,1,30,476850039,123760148,
458,513243,1523,2,1,1,30,476850047,123760150,
459,513243,1524,1,1,1,30,476856847,123762575,
460,513243,1524,2,1,1,30,476857044,123762307,
461,513243,1525,2,1,1,30,476862111,123762914,
462,513243,1546,1,1,1,30,476863397,123680492,
463,513243,1546,2,1,1,30,476864769,123680111,
464,513243,1548,1,1,1,30,476880526,123724166,
465,513243,1549,1,1,1,30,476872839,123740153,
466,513243,1551,2,1,1,30,476973479,123748560,
467,513243,1561,1,1,1,30,476931016,123845052,
468,513243,1597,1,1,1,30,476626553,123780270,
469,513243,1597,2,1,1,30,476626425,123780089,
470,513243,1611,1,1,1,30,476541999,123715635,
471,513243,1611,2,1,1,30,476541837,123715879,
472,513243,1612,2,1,1,30,476545557,123708819,
473,513243,1613,1,1,1,30,476545397,123708466,
474,513243,1669,1,1,1,30,476683586,123812656,
475,513243,1678,1,1,1,30,476682586,123856938,
476,513243,1678,2,1,1,30,476682932,123856836,
477,513243,1682,1,1,1,30,476744373,123896896,
478,513243,1682,2,1,1,30,476744367,123896634,
479,513243,1683,1,1,1,30,476750483,123896950,
480,513243,1683,2,1,1,30,476750528,123896697,
481,513243,1687,1,1,1,30,476742507,123753548,
482,513243,1688,2,1,1,30,476740824,123754655,
483,513243,1689,1,1,1,30,476738127,123755679,
484,513243,1698,2,1,1,20,476727568,123780608,
485,513243,1700,2,1,1,20,476724816,123777366,
486,513243,1701,1,1,1,20,476753484,123767337,
487,513243,1706,1,1,1,20,476731395,123774452,
488,513243,1706,2,1,1,20,476731160,123774794,
489,513243,1709,2,1,1,20,476731480,123771426,
490,513243,1714,2,1,1,20,476735561,123780369,
491,513243,1725,1,1,1,20,476777686,123800660,
492,513243,1733,1,1,1,20,476765396,123782165,
493,513243,1740,1,1,1,20,476752133,123800670,
494,513243,1742,1,1,1,20,476753857,123803183,
495,513243,1753,1,1,1,20,476836170,123902132,
496,513243,1762,2,1,1,20,476838456,123893169,
497,513243,1765,1,1,1,20,476830634,123894685,
498,513243,1781,1,1,1,20,476787115,123758621,
499,513243,1785,2,1,1,20,476790917,123765878,
500,513243,1786,2,1,1,20,476786596,123767479,
501,513243,1789,1,1,1,20,476774994,123771644,
502,513243,1825,1,1,1,30,476802034,123840712,
503,513243,1825,2,1,1,30,476802013,123840714,
504,513243,1838,1,1,1,20,476856544,123814171,
505,513243,1838,2,1,1,20,476858025,123813456,
506,513243,1841,2,1,1,30,476853867,123761586,
507,513243,1845,1,1,1,40,476826248,123770222,
508,513243,1845,2,1,1,40,476826518,123770547,
509,513243,1846,2,1,1,40,476825024,123775642,
510,513243,1849,1,1,1,40,476822932,123781871,
511,513243,1907,1,1,1,30,476858957,123704933,
512,513243,1907,2,1,1,30,476859254,123705003,
513,513243,1910,1,1,1,30,476853319,123709574,
514,513243,1910,2,2,1,30,476859229,123708831,
515,513243,1910,2,2,2,30,476854317,123709155,
516,513243,1911,1,1,1,30,476899071,123709305,
517,513243,1925,1,1,1,30,476878908,123728123,
518,513243,1927,1,1,1,30,476877220,123731604,
519,513243,1932,1,1,1,30,476969910,123749295,
520,513243,1934,1,1,1,30,476975308,123753328,
521,513243,1934,2,1,1,30,476975313,123752974,
522,513243,1935,1,1,1,30,476977324,123755395,
523,513243,1938,1,1,1,30,476962975,123751300,
524,513243,1976,1,1,1,30,476960800,123796236,
525,513243,1978,2,1,1,30,476968385,123791541,
526,513243,1979,2,1,1,30,476972709,123790077,
527,513243,1980,1,1,1,40,476950266,123818979,
528,513243,1981,2,1,1,40,476945486,123819831,
529,513243,1985,2,1,1,30,476946255,123838949,
530,513243,1991,1,1,1,30,476925333,123849044,
531,513243,2012,1,1,1,30,476861266,123762081,
532,513243,2012,2,1,1,30,476859449,123762236,
533,513243,2014,1,1,1,30,476838476,123779309,
534,513243,2018,1,1,1,30,476928280,123833840,
535,513243,2018,2,1,1,30,476928429,123833193,
536,513243,2029,2,1,1,20,476747037,123777968,
537,513243,2032,1,1,1,30,476821009,123861626,
538,513243,2033,1,1,1,30,476822783,123866662,
539,513243,2034,2,1,1,20,476837824,123901605,
540,513243,2038,1,1,1,30,476798362,123790209,
541,513243,2038,2,1,1,30,476798365,123790221,
542,513243,2043,1,1,1,30,476811211,123839133,
543,513243,2043,2,1,1,30,476811182,123839137,
544,513243,2047,2,1,1,20,476854455,123814350,
545,513243,2067,1,2,1,30,476923692,123808557,
546,513243,2067,1,2,2,30,476918816,123810629,
547,513243,2067,2,1,1,30,476918354,123810596,
548,513243,2070,1,1,1,30,476547797,123709180,
549,513243,2071,2,1,1,30,476548321,123712753,
550,513243,2092,1,1,1,30,476895411,123820890,
551,513243,2092,2,1,1,30,476895723,123820612,
552,513243,2105,1,1,1,20,476784249,123810611,
553,513243,2108,1,1,1,30,476803903,123909750,
554,513243,2108,2,1,1,30,476804206,123910029,
555,513243,2129,1,2,1,30,476851115,123768308,
556,513243,2129,1,2,2,30,476855134,123768808,
557,513243,2166,1,2,1,30,476895033,123768484,
558,513243,2166,1,2,2,30,476896468,123771682,
559,513243,2166,2,2,1,30,476894626,123768164,
560,513243,2166,2,2,2,30,476895975,123771198,
561,513243,2170,1,1,1,30,476658011,123800131,
562,513243,2194,1,1,1,30,476787880,123907420,
563,513243,2196,1,1,1,30,476809300,123832810,
564,513243,2196,2,1,1,30,476809300,123832810,
565,513243,2204,1,1,1,20,476844682,123817448,
566,513243,2204,2,1,1,20,476842019,123818165,
567,513243,2205,2,1,1,20,476863834,123816803,
568,513243,2216,1,1,1,30,476901907,123819451,
569,513243,2216,2,1,1,30,476901954,123819728,
570,513243,2219,2,1,1,30,476929301,123831343,
