,meshcode,elcode,linkno,snodeno,enodeno,oneway,netlevel,attrnmno,objectid,geometry
0,513243,081114,30,11515,11514,1,2,0,4-33-21-5-1261528,"LINESTRING (476754971 123795878, 476754971 123795678, 476755012 123795511, 476755216 123795211, 476755380 123795111, 476755544 123795044)"
1,513243,082114,77,298,299,0,0,0,4-33-21-5-1262865,"LINESTRING (476852946 123674458, 476851188 123674558)"
2,513243,081114,347,1911,1912,0,0,0,4-33-21-5-1270710,"LINESTRING (476668290 123793411, 476668003 123793844)"
3,513243,081114,348,2633,2634,1,0,0,4-33-21-5-1270725,"LINESTRING (476650414 123796543, 476649760 123796377)"
4,513243,081114,349,7619,7620,0,2,0,4-33-21-5-1270740,"LINESTRING (476664159 123786978, 476663545 123786144)"
5,513243,081114,351,1909,8364,0,2,0,4-33-21-5-1270816,"LINESTRING (476669435 123789411, 476668821 123789211, 476667799 123788844, 476666572 123788278)"
6,513243,081114,352,8364,7619,0,2,0,4-33-21-5-1270831,"LINESTRING (476666572 123788278, 476664159 123786978)"
7,513243,081114,353,1911,8367,0,0,0,4-33-21-5-1270846,"LINESTRING (476668290 123793411, 476669721 123791544)"
8,513243,081114,354,8371,1912,0,0,0,4-33-21-5-1270861,"LINESTRING (476666817 123795643, 476668003 123793844)"
9,513243,081114,355,9246,2850,0,2,0,4-33-21-5-1270876,"LINESTRING (476652092 123774979, 476652214 123775079)"
10,513243,081114,356,8458,9247,0,2,0,4-33-21-5-1270889,"LINESTRING (476660763 123780212, 476659822 123779679, 476657245 123778445)"
11,513243,081114,357,9247,2850,0,2,0,4-33-21-5-1270902,"LINESTRING (476657245 123778445, 476656304 123777879, 476655242 123777179, 476653032 123775679, 476652214 123775079)"
12,513243,081114,358,4742,9320,0,2,0,4-33-21-5-1270915,"LINESTRING (476648451 123766246, 476648205 123764780)"
13,513243,081114,359,9320,171,0,2,0,4-33-21-5-1270928,"LINESTRING (476648205 123764780, 476648123 123764480, 476647919 123763980, 476647755 123763746, 476647428 123763346, 476646692 123762546, 476646569 123762413, 476646405 123761580)"
14,513243,081114,360,4742,9322,0,2,0,4-33-21-5-1270941,"LINESTRING (476648451 123766246, 476648614 123767213)"
15,513243,081114,361,9322,1839,0,2,0,4-33-21-5-1270954,"LINESTRING (476648614 123767213, 476648819 123767946, 476649105 123768880)"
16,513243,081114,362,1914,9382,0,0,0,4-33-21-5-1270967,"LINESTRING (476659127 123796510, 476658513 123796477, 476658063 123796477, 476657531 123796610, 476657286 123796610, 476656918 123796577, 476656100 123796377)"
17,513243,081114,363,9382,2633,0,0,0,4-33-21-5-1270982,"LINESTRING (476656100 123796377, 476655854 123796210, 476655568 123795977, 476655281 123795843, 476655077 123795810, 476654709 123795743, 476654218 123795743, 476654136 123795777, 476653481 123796110, 476653318 123796143, 476651642 123796277, 476650905 123796410, 476650414 123796543)"
18,513243,081114,364,9385,1914,0,0,0,4-33-21-5-1270997,"LINESTRING (476660231 123797710, 476659536 123796777, 476659291 123796577, 476659127 123796510)"
19,513243,081114,365,1913,9390,0,0,0,4-33-21-5-1271012,"LINESTRING (476664895 123797277, 476665099 123797043, 476665467 123796810, 476665712 123796677, 476665999 123796577)"
20,513243,081114,366,9390,8371,0,0,0,4-33-21-5-1271025,"LINESTRING (476665999 123796577, 476666244 123796343, 476666817 123795643)"
21,513243,081114,367,1908,9392,0,2,0,4-33-21-5-1271038,"LINESTRING (476670949 123789744, 476669967 123789544)"
22,513243,081114,368,9392,1909,0,2,0,4-33-21-5-1271053,"LINESTRING (476669967 123789544, 476669435 123789411)"
23,513243,081114,369,8367,9393,0,0,0,4-33-21-5-1271068,"LINESTRING (476669721 123791544, 476670458 123790544)"
24,513243,081114,370,9393,1908,0,0,0,4-33-21-5-1271083,"LINESTRING (476670458 123790544, 476670949 123789744)"
25,513243,081112,372,11505,11506,0,2,0,4-33-21-5-1271121,"LINESTRING (476877362 123855939, 476876666 123855706, 476876462 123855606, 476876135 123854639)"
26,513243,081114,373,7620,11974,0,2,0,4-33-21-5-1271145,"LINESTRING (476663545 123786144, 476662931 123785311, 476662359 123784344)"
27,513243,081114,374,11974,11976,0,2,0,4-33-21-5-1271160,"LINESTRING (476662359 123784344, 476662031 123783779)"
28,513243,081114,375,11976,8458,0,2,0,4-33-21-5-1271175,"LINESTRING (476662031 123783779, 476661827 123783379, 476661581 123782779, 476661254 123781645, 476660927 123780945, 476660845 123780645, 476660845 123780579, 476660763 123780212)"
29,513243,081114,376,1913,11979,0,0,0,4-33-21-5-1271190,"LINESTRING (476664895 123797277, 476664691 123797377, 476664445 123797410, 476664281 123797410, 476664159 123797377, 476663545 123797010, 476663054 123796777, 476662850 123796743, 476662645 123796743, 476662400 123796810, 476661459 123797277, 476661050 123797410)"
30,513243,081114,377,11979,9385,0,0,0,4-33-21-5-1271203,"LINESTRING (476661050 123797410, 476660231 123797710)"
31,513243,081114,378,1858,12002,0,2,0,4-33-21-5-1271216,"LINESTRING (476649514 123772312, 476649514 123772712, 476649596 123772912, 476649760 123773079, 476650619 123773812)"
32,513243,081114,379,12002,9246,0,2,0,4-33-21-5-1271229,"LINESTRING (476650619 123773812, 476652092 123774979)"
33,513243,081114,408,1839,9377,0,2,0,4-33-21-5-1271997,"LINESTRING (476649105 123768880, 476649228 123769280, 476649392 123769846, 476649473 123770313)"
34,513243,081114,422,9377,12005,0,2,0,4-33-21-5-1272319,"LINESTRING (476649473 123770313, 476649514 123770646, 476649514 123770846, 476649555 123771313, 476649555 123771945)"
35,513243,081114,423,12005,1858,0,2,0,4-33-21-5-1272332,"LINESTRING (476649555 123771945, 476649514 123772312)"
