,meshcode,recordid,areano,elcode,citycode,ooazacd,koazacd,gaikuno,level,attrnmno,objectid,robjectid,geometry
0,513243,1,98,122100,,,,,0,0,4-32-24-5-1184539,,"POLYGON ((476609835 123751647, 476611635 123753047, 476612004 123752714, 476610204 123751314, 476609835 123751647))"
1,513243,1,99,122100,,,,,0,0,4-32-24-5-1184544,,"POLYGON ((476736930 123830707, 476744865 123836640, 476745397 123836140, 476737544 123830140, 476736930 123830707))"
2,513243,1,100,122100,,,,,0,0,4-32-24-5-1184549,,"POLYGON ((476815839 123876703, 476822260 123877303, 476827456 123877570, 476827497 123876970, 476822383 123876603, 476815880 123876036, 476815839 123876703))"
3,513243,1,101,112100,,,,,0,0,4-32-24-5-1184554,,"POLYGON ((476906365 123838508, 476918801 123830509, 476917901 123829543, 476905506 123837541, 476906365 123838508))"
4,513243,1,102,122100,,,,,0,0,4-32-24-5-1184559,,"POLYGON ((476905097 123833242, 476905875 123834276, 476918474 123827910, 476917614 123826843, 476905097 123833242))"
5,513243,1,103,192100,,,,,0,0,4-32-24-5-1184564,,"POLYGON ((476872164 123901302, 476873105 123904168, 476873678 123904034, 476872696 123901169, 476872164 123901302))"
6,513243,1,104,172100,,,,,0,0,4-32-24-5-1184569,,"POLYGON ((476548802 123725582, 476546552 123725049, 476546388 123725482, 476548638 123726015, 476548802 123725582))"
7,513243,1,105,172100,,,,,0,0,4-32-24-5-1184574,,"POLYGON ((476612781 123752747, 476614498 123753747, 476614784 123753381, 476613108 123752347, 476612781 123752747))"
8,513243,1,106,172100,,,,,0,0,4-32-24-5-1184579,,"POLYGON ((476652787 123773145, 476654955 123774479, 476655282 123774112, 476653114 123772745, 476652787 123773145))"
9,513243,1,107,172100,,,,,0,0,4-32-24-5-1184584,,"POLYGON ((476700033 123802811, 476702365 123804310, 476702692 123803943, 476700360 123802444, 476700033 123802811))"
10,513243,1,108,172100,,,,,0,0,4-32-24-5-1184589,,"POLYGON ((476711896 123810477, 476713655 123811610, 476713982 123811310, 476712223 123810143, 476711896 123810477))"
11,513243,1,109,1C2100,,,,,0,0,4-32-24-5-1184594,,"POLYGON ((476761884 123822275, 476763315 123821575, 476762947 123820975, 476761474 123821641, 476761884 123822275))"
12,513243,1,110,1C2100,,,,,0,0,4-32-24-5-1184599,,"POLYGON ((476771211 123818941, 476772929 123818541, 476772765 123818075, 476771047 123818475, 476771211 123818941))"
13,513243,1,111,1C2100,,,,,0,0,4-32-24-5-1184604,,"POLYGON ((476778123 123823875, 476778205 123824241, 476779473 123823975, 476779392 123823641, 476778123 123823875))"
14,513243,1,112,1C2100,,,,,0,0,4-32-24-5-1184609,,"POLYGON ((476787205 123822241, 476787328 123822641, 476788514 123822408, 476788392 123822041, 476787205 123822241))"
15,513243,1,113,1C2100,,,,,0,0,4-32-24-5-1184614,,"POLYGON ((476799683 123819941, 476799805 123820375, 476801605 123819941, 476801483 123819508, 476799683 123819941))"
16,513243,1,114,1C2100,,,,,0,0,4-32-24-5-1184619,,"POLYGON ((476806513 123819408, 476806554 123820508, 476807168 123820508, 476807127 123819375, 476806513 123819408))"
17,513243,1,115,1C2100,,,,,0,0,4-32-24-5-1184624,,"POLYGON ((476810727 123830240, 476810850 123830707, 476812568 123830407, 476812486 123829974, 476810727 123830240))"
18,513243,1,116,1C2100,,,,,0,0,4-32-24-5-1184629,,"POLYGON ((476821240 123828574, 476821362 123829007, 476822958 123828740, 476822835 123828307, 476821240 123828574))"
19,513243,1,117,1C2100,,,,,0,0,4-32-24-5-1184634,,"POLYGON ((476809500 123831707, 476809950 123833039, 476810522 123832906, 476810113 123831607, 476809500 123831707))"
20,513243,1,118,1C2100,,,,,0,0,4-32-24-5-1184639,,"POLYGON ((476812445 123842072, 476812895 123843772, 476813713 123843605, 476813263 123841905, 476812445 123842072))"
21,513243,1,119,1C2100,,,,,0,0,4-32-24-5-1184644,,"POLYGON ((476817026 123855471, 476817558 123857037, 476818212 123856904, 476817721 123855304, 476817026 123855471))"
22,513243,1,120,1C2100,,,,,0,0,4-32-24-5-1184649,,"POLYGON ((476819439 123865070, 476819684 123866570, 476820257 123866536, 476820093 123865037, 476819439 123865070))"
23,513243,1,121,1C2100,,,,,0,0,4-32-24-5-1184654,,"POLYGON ((476821974 123873670, 476821360 123873870, 476821974 123874803, 476822506 123874603, 476821974 123873670))"
24,513243,1,122,1C2100,,,,,0,0,4-32-24-5-1184659,,"POLYGON ((476802505 123803177, 476802996 123802977, 476802301 123801577, 476801769 123801777, 476802505 123803177))"
25,513243,1,123,1C2100,,,,,0,0,4-32-24-5-1184664,,"POLYGON ((476794365 123789778, 476794938 123789544, 476794038 123788144, 476793465 123788378, 476794365 123789778))"
26,513243,1,124,1C2100,,,,,0,0,4-32-24-5-1184669,,"POLYGON ((476788597 123780745, 476789170 123780545, 476788434 123779279, 476787861 123779512, 476788597 123780745))"
27,513243,1,125,1C2100,,,,,0,0,4-32-24-5-1184674,,"POLYGON ((476773913 123750881, 476774445 123750714, 476773913 123749381, 476773340 123749547, 476773913 123750881))"
