,meshcode,elcode,attrnmno,objectid,geometry
19,513243,530000,0,4-32-5-5-1636192,"LINESTRING (476648286 123850970, 476648613 123851136, 476649268 123851936, 476650741 123853803, 476651068 123854603, 476653031 123856336, 476655812 123858070, 476658267 123860736, 476658594 123861535, 476660558 123862869, 476661212 123863669, 476661540 123864469, 476662030 123865535, 476663012 123867135, 476663339 123868469, 476663502 123869535, 476663502 123871002, 476663829 123872335, 476663993 123873401, 476663993 123874601, 476663829 123876201, 476663993 123877668, 476663993 123878601, 476664320 123879534, 476665629 123880334, 476667102 123881534, 476668084 123885400, 476668411 123886733, 476668739 123888600, 476668902 123889400, 476669393 123890333, 476670374 123891000, 476672501 123892067, 476673156 123892467, 476673810 123893267, 476674465 123894600, 476675283 123897666, 476675774 123898999, 476676265 123899799, 476677738 123900866, 476679701 123901799, 476680846 123903266, 476681827 123904599, 476682809 123906066, 476683137 123907132, 476683464 123907666, 476684773 123909265, 476685591 123910598, 476686123 123911665)"
20,513243,530000,0,4-32-5-5-1636195,"LINESTRING (476832202 123859571, 476832448 123859671, 476834329 123860737, 476836047 123861737, 476836701 123862271)"
21,513243,530000,0,4-32-5-5-1636198,"LINESTRING (476860753 123888802, 476862225 123893469, 476862634 123895069)"
22,513243,530000,0,4-32-5-5-1636201,"LINESTRING (476866642 123910001, 476867092 123911668)"
23,513243,530000,0,4-32-5-5-1636204,"LINESTRING (476796410 123815341, 476796901 123819108, 476797105 123821175)"
24,513243,530000,0,4-32-5-5-1636207,"LINESTRING (476775794 123783779, 476775998 123785711, 476776203 123787111, 476776407 123787778, 476776815 123788644, 476777879 123789178, 476779474 123790244)"
25,513243,530000,0,4-32-5-5-1636210,"LINESTRING (476828316 123858737, 476829257 123858737, 476830975 123859137, 476832202 123859571)"
26,513243,530000,0,4-32-5-5-1636213,"LINESTRING (476723067 123707352, 476728752 123715985)"
27,513243,530000,0,4-32-5-5-1636216,"LINESTRING (476751823 123751181, 476754277 123754347, 476757263 123757981)"
28,513243,530000,0,4-32-5-5-1636219,"LINESTRING (476728752 123715985, 476733743 123723550)"
29,513243,530000,0,4-32-5-5-1636222,"LINESTRING (476733743 123723550, 476744706 123740115, 476749164 123747415, 476751823 123751181)"
30,513243,530000,0,4-32-5-5-1636225,"LINESTRING (476757263 123757981, 476760045 123761613, 476761722 123763713, 476764054 123767180, 476767244 123772012, 476768757 123774112)"
31,513243,530000,0,4-32-5-5-1636228,"LINESTRING (476768757 123774112, 476769371 123774979, 476771948 123778245, 476773871 123780179, 476774689 123781379, 476775139 123782245, 476775671 123783145)"
32,513243,530000,0,4-32-5-5-1636231,"LINESTRING (476775671 123783145, 476775753 123783279, 476775794 123783779)"
33,513243,530000,0,4-32-5-5-1636234,"LINESTRING (476779474 123790244, 476781193 123791411)"
34,513243,530000,0,4-32-5-5-1636237,"LINESTRING (476781193 123791411, 476784056 123793344, 476785856 123794411)"
35,513243,530000,0,4-32-5-5-1636240,"LINESTRING (476785856 123794411, 476788761 123796110, 476790111 123797243)"
36,513243,530000,0,4-32-5-5-1636243,"LINESTRING (476790111 123797243, 476791215 123798143, 476791829 123798843, 476792973 123800843, 476793096 123801143)"
37,513243,530000,0,4-32-5-5-1636246,"LINESTRING (476793096 123801143, 476794692 123805376, 476795305 123807576, 476796083 123812642, 476796328 123814676)"
38,513243,530000,0,4-32-5-5-1636249,"LINESTRING (476796328 123814676, 476796410 123815341)"
39,513243,530000,0,4-32-5-5-1636252,"LINESTRING (476816044 123859737, 476817067 123859937, 476819071 123860071, 476819930 123859971)"
40,513243,530000,0,4-32-5-5-1636255,"LINESTRING (476819930 123859971, 476821648 123859771, 476824593 123859337, 476827784 123858737, 476828316 123858737)"
41,513243,530000,0,4-32-5-5-1636258,"LINESTRING (476793873 123831274, 476793873 123832040, 476794405 123834173)"
42,513243,530000,0,4-32-5-5-1636261,"LINESTRING (476794405 123834173, 476794978 123835473, 476795510 123836239, 476796409 123837306)"
43,513243,530000,0,4-32-5-5-1636264,"LINESTRING (476796409 123837306, 476796613 123837573, 476797554 123838606)"
44,513243,530000,0,4-32-5-5-1636267,"LINESTRING (476797554 123838606, 476800132 123841473, 476802504 123844038, 476803077 123845372, 476803486 123846472)"
45,513243,530000,0,4-32-5-5-1636270,"LINESTRING (476803486 123846472, 476803609 123846872, 476804182 123848238, 476804918 123849272, 476806759 123851671, 476811544 123857237, 476812649 123858271, 476814121 123859171, 476815594 123859637, 476816044 123859737)"
46,513243,530000,0,4-32-5-5-1636273,"LINESTRING (476849754 123723452, 476849182 123722919)"
47,513243,530000,0,4-32-5-5-1636276,"LINESTRING (476849182 123722919, 476847913 123721819, 476845951 123720086, 476844642 123718486, 476842678 123716353, 476841451 123714820)"
48,513243,530000,0,4-32-5-5-1636279,"LINESTRING (476858712 123746084, 476858549 123744350, 476858221 123739151, 476858058 123736751, 476857894 123735551, 476857404 123734085, 476856750 123732351, 476855932 123730751, 476854950 123729419, 476854745 123729052)"
49,513243,530000,0,4-32-5-5-1636282,"LINESTRING (476859858 123750849, 476859531 123750216, 476859040 123749149, 476858876 123747817, 476858712 123746084)"
50,513243,530000,0,4-32-5-5-1636285,"LINESTRING (476861453 123753483, 476860185 123751416, 476859858 123750849)"
51,513243,530000,0,4-32-5-5-1636288,"LINESTRING (476877447 123773314, 476872130 123768215, 476870248 123766215, 476867384 123763282, 476866566 123761815, 476865584 123760083, 476864275 123757949, 476862149 123754616, 476861453 123753483)"
52,513243,530000,0,4-32-5-5-1636291,"LINESTRING (476884359 123780481, 476883909 123779947, 476877529 123773414, 476877447 123773314)"
53,513243,530000,0,4-32-5-5-1636294,"LINESTRING (476891886 123791780, 476889800 123788413, 476888491 123786080, 476887264 123784347, 476886118 123782547, 476884359 123780481)"
54,513243,530000,0,4-32-5-5-1636297,"LINESTRING (476890331 123814877, 476890208 123812744, 476890127 123810811, 476890208 123808878, 476890331 123808111)"
55,513243,530000,0,4-32-5-5-1636300,"LINESTRING (476890331 123808111, 476890536 123807078, 476890699 123805144, 476891354 123803012)"
56,513243,530000,0,4-32-5-5-1636303,"LINESTRING (476836701 123862271, 476838256 123863471, 476840629 123865004, 476843000 123866337, 476845168 123867304)"
57,513243,530000,0,4-32-5-5-1636306,"LINESTRING (476883826 123853539, 476883171 123852006, 476882680 123850340, 476882680 123849407, 476883007 123848074, 476883253 123847507)"
58,513243,530000,0,4-32-5-5-1636309,"LINESTRING (476894135 123827442, 476893889 123826876, 476893316 123824876)"
59,513243,530000,0,4-32-5-5-1636312,"LINESTRING (476886115 123856739, 476885788 123856406, 476884726 123854673, 476884071 123853873)"
60,513243,530000,0,4-32-5-5-1636315,"LINESTRING (476845168 123867304, 476846355 123867804, 476849218 123869404, 476850936 123870471, 476851836 123871137, 476853227 123872337, 476854127 123873337)"
61,513243,530000,0,4-32-5-5-1636318,"LINESTRING (476854127 123873337, 476855436 123875470, 476856908 123878870, 476859853 123885936, 476860753 123888802)"
62,513243,530000,0,4-32-5-5-1636321,"LINESTRING (476862634 123895069, 476867134 123892869, 476871634 123890403, 476873270 123889403, 476874415 123888470, 476875479 123887336, 476876625 123885870, 476877034 123884470, 476877606 123882536, 476877852 123881404, 476878220 123880337)"
63,513243,530000,0,4-32-5-5-1636324,"LINESTRING (476878220 123880337, 476878343 123880004, 476878915 123878937, 476880143 123877604, 476880756 123877004)"
64,513243,530000,0,4-32-5-5-1636327,"LINESTRING (476862634 123895069, 476863615 123899202, 476864270 123901534)"
65,513243,530000,0,4-32-5-5-1636330,"LINESTRING (476864270 123901534, 476866642 123910001)"
66,513243,530000,0,4-32-5-5-1636333,"LINESTRING (476880756 123877004, 476881861 123875937, 476883415 123874737, 476885297 123873337, 476889142 123870605, 476890124 123869405, 476891024 123867872, 476891678 123866738, 476892005 123865538, 476892087 123864472)"
67,513243,530000,0,4-32-5-5-1636336,"LINESTRING (476970833 123816612, 476971038 123816579)"
68,513243,530000,0,4-32-5-5-1636339,"LINESTRING (476971038 123816579, 476973738 123816345, 476974720 123816212, 476975374 123816212, 476976192 123815679, 476976683 123814613, 476977010 123813680, 476977338 123813180)"
69,513243,530000,0,4-32-5-5-1636342,"LINESTRING (476954553 123818845, 476955739 123818745, 476965148 123817479, 476969810 123816812, 476970833 123816612)"
70,513243,530000,0,4-32-5-5-1636345,"LINESTRING (476926737 123824477, 476927923 123823877, 476929641 123822811, 476930868 123822344, 476932832 123821811, 476935859 123821144, 476939786 123820611, 476946085 123819544, 476947558 123819344, 476954553 123818845)"
71,513243,530000,0,4-32-5-5-1636348,"LINESTRING (476923914 123826143, 476925551 123825077, 476926737 123824477)"
72,513243,530000,0,4-32-5-5-1636351,"LINESTRING (476908574 123840108, 476917328 123835509)"
73,513243,530000,0,4-32-5-5-1636354,"LINESTRING (476917328 123835509, 476918678 123834809, 476917124 123831876, 476919333 123830942, 476919987 123828743, 476923914 123826143)"
74,513243,530000,0,4-32-5-5-1636357,"LINESTRING (476892087 123864472, 476892087 123864272, 476891925 123863339, 476891843 123862473, 476891352 123861739, 476890370 123860839)"
75,513243,530000,0,4-32-5-5-1636360,"LINESTRING (476890370 123860839, 476889715 123860273, 476886115 123856739)"
76,513243,530000,0,4-32-5-5-1636363,"LINESTRING (476892827 123794246, 476892090 123792146, 476891886 123791780)"
77,513243,530000,0,4-32-5-5-1636366,"LINESTRING (476891354 123803012, 476891640 123802012)"
78,513243,530000,0,4-32-5-5-1636369,"LINESTRING (476891640 123802012, 476892090 123800612, 476892581 123798879, 476892827 123797345, 476893072 123796145, 476892990 123795080, 476892827 123794246)"
79,513243,530000,0,4-32-5-5-1636372,"LINESTRING (476893316 123824876, 476891108 123817410)"
80,513243,530000,0,4-32-5-5-1636375,"LINESTRING (476891108 123817410, 476890331 123814877)"
81,513243,530000,0,4-32-5-5-1636378,"LINESTRING (476894830 123831142, 476894707 123829809, 476894462 123828276, 476894135 123827442)"
82,513243,530000,0,4-32-5-5-1636381,"LINESTRING (476893765 123843508, 476893888 123843141, 476895034 123840741, 476896834 123838741, 476901743 123835676, 476905834 123834076)"
83,513243,530000,0,4-32-5-5-1636384,"LINESTRING (476905834 123834076, 476908574 123840108)"
84,513243,530000,0,4-32-5-5-1636387,"LINESTRING (476883253 123847507, 476883498 123846874, 476884235 123845607, 476885462 123844474, 476887262 123842807, 476889880 123841008, 476891762 123838808, 476893398 123836141, 476894053 123834708)"
85,513243,530000,0,4-32-5-5-1636390,"LINESTRING (476894053 123834708, 476894298 123834141, 476894626 123833276, 476894871 123831876, 476894830 123831142)"
86,513243,530000,0,4-32-5-5-1636393,"LINESTRING (476561851 123698886, 476555674 123709950, 476554528 123711917)"
87,513243,530000,0,4-32-5-5-1636396,"LINESTRING (476819730 123696188, 476812735 123691421, 476804554 123685822, 476803776 123685422)"
88,513243,530000,0,4-32-5-5-1636399,"LINESTRING (476841451 123714820, 476840878 123714087, 476839242 123712087, 476837605 123710220, 476837523 123710120)"
89,513243,530000,0,4-32-5-5-1636402,"LINESTRING (476837523 123710120, 476835970 123708487, 476834006 123706620, 476831879 123705021, 476828606 123702354, 476821898 123697688, 476819730 123696188)"
90,513243,530000,0,4-32-5-5-1636405,"LINESTRING (476797105 123821175, 476797187 123822141, 476796983 123823475, 476796451 123824840, 476796164 123825474)"
91,513243,530000,0,4-32-5-5-1636408,"LINESTRING (476796164 123825474, 476795714 123826340, 476794610 123828274, 476793873 123830674, 476793873 123831274)"
