,Unnamed: 0,meshcode,nodeno,x,y,crosskind,tollgate,objectid,meshno,linkno,geometry
0,0,513243,1,132.44914138888888,34.33658305555556,3,0,4-33-18-5-725365,5,18083,
1,1,513243,2,132.45660694444445,34.33658305555556,3,0,4-33-18-499-14415011,5,18133,
2,2,513243,3,132.4565613888889,34.33658305555556,3,0,4-33-18-470-30730665,5,18123,
3,3,513243,4,132.4565386111111,34.33658305555556,3,0,4-33-18-470-30730678,5,18110,
4,4,513243,5,132.37248583333334,34.41511,3,0,4-33-18-5-1009152,5,6,
5,5,513243,6,132.37248583333334,34.41486027777778,3,0,4-33-18-5-1009166,5,5,
6,6,513243,7,132.37248555555556,34.36706916666667,3,0,4-33-18-5-1009674,5,91,
7,7,513243,8,132.37248583333334,34.3767625,3,0,4-33-18-5-1009692,5,232,
8,8,513243,9,132.3724861111111,34.408721944444444,3,0,4-33-18-5-1011434,5,8023,
9,9,513243,10,132.3724861111111,34.40915722222222,3,0,4-33-18-5-1011441,5,669,
10,10,513243,11,132.37248583333334,34.377901111111115,3,0,4-33-18-5-1012257,5,2489,
11,11,513243,12,132.3724861111111,34.391038611111114,3,0,4-33-18-5-1012361,5,9072,
12,12,513243,13,132.3724861111111,34.40401888888889,3,0,4-33-18-5-1014671,5,768,
13,13,513243,14,132.37248583333334,34.378280833333335,3,0,4-33-18-5-1020953,5,14707,
14,14,513243,15,132.37248583333334,34.377540277777776,3,0,4-33-18-5-1020958,5,6917,
15,15,513243,16,132.37248583333334,34.37584583333334,3,0,4-33-18-5-1020963,5,6918,
16,16,513243,17,132.37248555555556,34.37117972222222,3,0,4-33-18-5-1020973,5,14706,
17,17,513243,18,132.37248555555556,34.364125,3,0,4-33-18-5-1020978,5,14705,
18,18,513243,19,132.37248555555556,34.36529138888889,3,0,4-33-18-5-1020983,5,15167,
19,19,513243,20,132.3724861111111,34.391844166666665,3,0,4-33-18-5-1021002,5,16593,
20,20,513243,21,132.37248583333334,34.377021944444444,3,0,4-33-18-5-1021007,5,8036,
21,21,513243,22,132.37248555555556,34.36910611111111,3,0,4-33-18-5-1021017,5,14620,
22,22,513243,23,132.37248583333334,34.37648472222222,3,0,4-33-18-5-1021022,5,2542,
23,23,513243,24,132.37248583333334,34.37547555555555,3,0,4-33-18-5-1021034,5,14005,
24,24,513243,25,132.37248555555556,34.363912222222226,3,0,4-33-18-5-1024541,5,10394,
25,25,513243,26,132.37248555555556,34.36320833333333,3,0,4-33-18-5-1024546,5,14002,
26,26,513243,27,132.37248555555556,34.36230138888889,3,0,4-33-18-5-1024551,5,14701,
27,27,513243,28,132.37248555555556,34.36276388888889,3,0,4-33-18-5-1024561,5,10926,
28,28,513243,29,132.37248555555556,34.36990222222222,3,0,4-33-18-5-1025290,5,15377,
29,29,513243,30,132.37248583333334,34.376151388888886,3,0,4-33-18-5-1025415,5,6669,
30,30,513243,31,132.37248583333334,34.38095638888889,3,0,4-33-18-5-1025920,5,2541,
31,31,513243,32,132.37248555555556,34.37392944444444,3,0,4-33-18-5-1026402,5,14700,
32,32,513243,33,132.37248555555556,34.37405916666667,3,0,4-33-18-5-1026407,5,10389,
33,33,513243,34,132.37248555555556,34.36610638888889,3,0,4-33-18-5-1026412,5,14704,
34,34,513243,35,132.37248555555556,34.365384166666665,3,0,4-33-18-5-1026422,5,10928,
35,35,513243,36,132.37248555555556,34.365069444444444,3,0,4-33-18-5-1026442,5,2518,
36,36,513243,37,132.37248555555556,34.36431944444445,3,0,4-33-18-5-1026449,5,2540,
37,37,513243,38,132.37248555555556,34.36568027777778,3,0,4-33-18-5-1026456,5,14703,
38,38,513243,39,132.37249666666668,34.363458333333334,2,0,4-33-18-5-1026461,5,14702,
39,39,513243,39,132.37249666666668,34.363458333333334,2,0,4-33-18-5-1026461,5,21095,
40,40,513243,40,132.37253083333334,34.3635325,2,0,4-33-18-5-1026466,5,10398,
41,41,513243,40,132.37253083333334,34.3635325,2,0,4-33-18-5-1026466,5,21094,
42,42,513243,41,132.37248555555556,34.364893611111114,3,0,4-33-18-5-1026491,5,6678,
43,43,513243,42,132.37248555555556,34.37224472222222,3,0,4-33-18-5-1026501,5,19496,
44,44,513243,43,132.3724861111111,34.41043472222222,3,0,4-33-18-5-1028380,5,10137,
45,45,513243,44,132.3724861111111,34.41016611111111,3,0,4-33-18-5-1028385,5,10995,
46,46,513243,45,132.3724861111111,34.408990555555555,3,0,4-33-18-5-1028470,5,10139,
47,47,513243,46,132.3724861111111,34.405,3,0,4-33-18-5-1028597,5,8029,
48,48,513243,47,132.3724861111111,34.4047225,3,0,4-33-18-5-1028607,5,8030,
49,49,513243,48,132.37248555555556,34.366365555555554,3,0,4-33-18-5-1033410,5,11020,
50,50,513243,49,132.37248555555556,34.361375277777775,3,0,4-33-18-5-1034174,5,8047,
51,51,513243,50,132.37248555555556,34.360107222222226,3,0,4-33-18-5-1035118,5,9047,
52,52,513243,51,132.37248583333334,34.41446222222222,3,0,4-33-18-5-1035459,5,17217,
53,53,513243,52,132.37248583333334,34.38082694444444,3,0,4-33-18-5-1035993,5,8033,
54,54,513243,53,132.37248555555556,34.36451388888889,3,0,4-33-18-5-1036008,5,8045,
55,55,513243,54,132.37716722222223,34.41684138888889,2,0,4-33-18-5-1184944,5,1,
56,56,513243,54,132.37716722222223,34.41684138888889,2,0,4-33-18-5-1184944,5,3,
57,57,513243,55,132.38107583333334,34.41990638888889,3,0,4-33-18-5-1184951,5,1,
58,58,513243,56,132.37734916666668,34.41659138888889,2,0,4-33-18-5-1184958,5,2,
59,59,513243,56,132.37734916666668,34.41659138888889,2,0,4-33-18-5-1184958,5,4,
60,60,513243,57,132.38129166666667,34.41990638888889,3,0,4-33-18-5-1184965,5,2,
61,61,513243,58,132.37501944444443,34.41592472222222,2,0,4-33-18-5-1184972,5,3,
62,62,513243,58,132.37501944444443,34.41592472222222,2,0,4-33-18-5-1184972,5,6,
63,63,513243,59,132.37484944444444,34.415573333333334,2,0,4-33-18-5-1184979,5,4,
64,64,513243,59,132.37484944444444,34.415573333333334,2,0,4-33-18-5-1184979,5,5,
65,65,513243,60,132.4014611111111,34.3868825,2,0,4-33-18-5-1184986,5,795,
66,66,513243,60,132.4014611111111,34.3868825,2,0,4-33-18-5-1184986,5,799,
67,67,513243,61,132.40009777777777,34.38366055555556,2,0,4-33-18-5-1184993,5,795,
68,68,513243,61,132.40009777777777,34.38366055555556,2,0,4-33-18-5-1184993,5,796,
69,69,513243,62,132.39897277777777,34.380697777777776,2,0,4-33-18-5-1185038,5,802,
70,70,513243,62,132.39897277777777,34.380697777777776,2,0,4-33-18-5-1185038,5,18118,
71,71,513243,63,132.39951805555555,34.381975555555556,1,0,4-33-18-5-1185043,5,796,
72,72,513243,63,132.39951805555555,34.381975555555556,1,0,4-33-18-5-1185043,5,18131,
73,73,513243,63,132.39951805555555,34.381975555555556,1,0,4-33-18-5-1185043,5,18181,
74,74,513243,64,132.46728694444445,34.380920833333334,1,0,4-33-18-5-1185048,5,31,
75,75,513243,64,132.46728694444445,34.380920833333334,1,0,4-33-18-5-1185048,5,384,
76,76,513243,64,132.46728694444445,34.380920833333334,1,0,4-33-18-5-1185048,5,20059,
77,77,513243,64,132.46728694444445,34.380920833333334,1,0,4-33-18-5-1185048,5,20544,
78,78,513243,64,132.46728694444445,34.380920833333334,1,0,4-33-18-5-1185048,5,20787,
79,79,513243,65,132.4665825,34.381161666666664,1,0,4-33-18-5-1185058,5,31,
80,80,513243,65,132.4665825,34.381161666666664,1,0,4-33-18-5-1185058,5,32,
81,81,513243,65,132.4665825,34.381161666666664,1,0,4-33-18-5-1185058,5,817,
82,82,513243,66,132.46638916666666,34.380985555555554,1,0,4-33-18-5-1185065,5,187,
83,83,513243,66,132.46638916666666,34.380985555555554,1,0,4-33-18-5-1185065,5,18140,
84,84,513243,66,132.46638916666666,34.380985555555554,1,0,4-33-18-5-1185065,5,19528,
85,85,513243,67,132.45173111111112,34.38500333333333,1,0,4-33-18-5-1185079,5,1870,
86,86,513243,67,132.45173111111112,34.38500333333333,1,0,4-33-18-5-1185079,5,18691,
87,87,513243,67,132.45173111111112,34.38500333333333,1,0,4-33-18-5-1185079,5,18924,
88,88,513243,67,132.45173111111112,34.38500333333333,1,0,4-33-18-5-1185079,5,19429,
89,89,513243,68,132.3818375,34.37618888888889,2,0,4-33-18-5-1185089,5,18858,
90,90,513243,68,132.3818375,34.37618888888889,2,0,4-33-18-5-1185089,5,19095,
91,91,513243,69,132.3793375,34.37569805555555,1,0,4-33-18-5-1185096,5,9,
92,92,513243,69,132.3793375,34.37569805555555,1,0,4-33-18-5-1185096,5,94,
93,93,513243,69,132.3793375,34.37569805555555,1,0,4-33-18-5-1185096,5,14651,
94,94,513243,70,132.43544777777777,34.388419444444445,2,0,4-33-18-5-1185103,5,196,
95,95,513243,70,132.43544777777777,34.388419444444445,2,0,4-33-18-5-1185103,5,17292,
96,96,513243,71,132.43432277777777,34.38795666666667,1,0,4-33-18-5-1185110,5,39,
97,97,513243,71,132.43432277777777,34.38795666666667,1,0,4-33-18-5-1185110,5,14058,
98,98,513243,71,132.43432277777777,34.38795666666667,1,0,4-33-18-5-1185110,5,16983,
99,99,513243,72,132.45402638888888,34.384771944444445,1,0,4-33-18-5-1185115,5,188,
100,100,513243,72,132.45402638888888,34.384771944444445,1,0,4-33-18-5-1185115,5,194,
101,101,513243,72,132.45402638888888,34.384771944444445,1,0,4-33-18-5-1185115,5,18692,
102,102,513243,72,132.45402638888888,34.384771944444445,1,0,4-33-18-5-1185115,5,19801,
103,103,513243,72,132.45402638888888,34.384771944444445,1,0,4-33-18-5-1185115,5,20442,
104,104,513243,73,132.45423083333333,34.38531805555556,1,0,4-33-18-5-1185125,5,188,
105,105,513243,73,132.45423083333333,34.38531805555556,1,0,4-33-18-5-1185125,5,234,
106,106,513243,73,132.45423083333333,34.38531805555556,1,0,4-33-18-5-1185125,5,13526,
107,107,513243,74,132.491785,34.37851416666667,1,0,4-33-18-5-1185130,5,189,
108,108,513243,74,132.491785,34.37851416666667,1,0,4-33-18-5-1185130,5,236,
109,109,513243,74,132.491785,34.37851416666667,1,0,4-33-18-5-1185130,5,933,
110,110,513243,75,132.49094416666668,34.37870861111111,1,0,4-33-18-5-1185137,5,189,
111,111,513243,75,132.49094416666668,34.37870861111111,1,0,4-33-18-5-1185137,5,237,
112,112,513243,75,132.49094416666668,34.37870861111111,1,0,4-33-18-5-1185137,5,12672,
113,113,513243,76,132.4896036111111,34.37903277777778,1,0,4-33-18-5-1185142,5,190,
114,114,513243,76,132.4896036111111,34.37903277777778,1,0,4-33-18-5-1185142,5,237,
115,115,513243,76,132.4896036111111,34.37903277777778,1,0,4-33-18-5-1185142,5,1554,
116,116,513243,76,132.4896036111111,34.37903277777778,1,0,4-33-18-5-1185142,5,18909,
117,117,513243,76,132.4896036111111,34.37903277777778,1,0,4-33-18-5-1185142,5,19290,
118,118,513243,76,132.4896036111111,34.37903277777778,1,0,4-33-18-5-1185142,5,19797,
119,119,513243,77,132.48836472222223,34.379329166666665,1,0,4-33-18-5-1185152,5,190,
120,120,513243,77,132.48836472222223,34.379329166666665,1,0,4-33-18-5-1185152,5,294,
121,121,513243,77,132.48836472222223,34.379329166666665,1,0,4-33-18-5-1185152,5,14350,
122,122,513243,78,132.48445611111111,34.37922694444445,1,0,4-33-18-5-1185157,5,191,
123,123,513243,78,132.48445611111111,34.37922694444445,1,0,4-33-18-5-1185157,5,240,
124,124,513243,78,132.48445611111111,34.37922694444445,1,0,4-33-18-5-1185157,5,3407,
125,125,513243,78,132.48445611111111,34.37922694444445,1,0,4-33-18-5-1185157,5,19716,
126,126,513243,79,132.48356972222223,34.37895833333334,1,0,4-33-18-5-1185167,5,191,
127,127,513243,79,132.48356972222223,34.37895833333334,1,0,4-33-18-5-1185167,5,241,
128,128,513243,79,132.48356972222223,34.37895833333334,1,0,4-33-18-5-1185167,5,11931,
129,129,513243,80,132.48142222222222,34.37829166666667,1,0,4-33-18-5-1185172,5,192,
130,130,513243,80,132.48142222222222,34.37829166666667,1,0,4-33-18-5-1185172,5,242,
131,131,513243,80,132.48142222222222,34.37829166666667,1,0,4-33-18-5-1185172,5,5958,
132,132,513243,80,132.48142222222222,34.37829166666667,1,0,4-33-18-5-1185172,5,20312,
133,133,513243,81,132.48021805555555,34.37793083333333,1,0,4-33-18-5-1185182,5,192,
134,134,513243,81,132.48021805555555,34.37793083333333,1,0,4-33-18-5-1185182,5,243,
135,135,513243,81,132.48021805555555,34.37793083333333,1,0,4-33-18-5-1185182,5,15055,
136,136,513243,82,132.4789225,34.3775975,1,0,4-33-18-5-1185187,5,243,
137,137,513243,82,132.4789225,34.3775975,1,0,4-33-18-5-1185187,5,15056,
138,138,513243,82,132.4789225,34.3775975,1,0,4-33-18-5-1185187,5,19404,
139,139,513243,82,132.4789225,34.3775975,1,0,4-33-18-5-1185187,5,19518,
140,140,513243,83,132.47382055555556,34.378819166666666,1,0,4-33-18-5-1185202,5,193,
141,141,513243,83,132.47382055555556,34.378819166666666,1,0,4-33-18-5-1185202,5,9695,
142,142,513243,83,132.47382055555556,34.378819166666666,1,0,4-33-18-5-1185202,5,18674,
143,143,513243,83,132.47382055555556,34.378819166666666,1,0,4-33-18-5-1185202,5,19417,
144,144,513243,83,132.47382055555556,34.378819166666666,1,0,4-33-18-5-1185202,5,20691,
145,145,513243,84,132.47229805555557,34.37931,1,0,4-33-18-5-1185212,5,193,
146,146,513243,84,132.47229805555557,34.37931,1,0,4-33-18-5-1185212,5,6508,
147,147,513243,84,132.47229805555557,34.37931,1,0,4-33-18-5-1185212,5,20760,
148,148,513243,85,132.4648777777778,34.38167972222222,1,0,4-33-18-5-1185224,5,32,
149,149,513243,85,132.4648777777778,34.38167972222222,1,0,4-33-18-5-1185224,5,111,
150,150,513243,85,132.4648777777778,34.38167972222222,1,0,4-33-18-5-1185224,5,4545,
151,151,513243,86,132.46451416666667,34.38158722222222,1,0,4-33-18-5-1185229,5,122,
152,152,513243,86,132.46451416666667,34.38158722222222,1,0,4-33-18-5-1185229,5,186,
153,153,513243,86,132.46451416666667,34.38158722222222,1,0,4-33-18-5-1185229,5,5482,
154,154,513243,87,132.46435527777777,34.38182805555556,1,0,4-33-18-5-1185234,5,111,
155,155,513243,87,132.46435527777777,34.38182805555556,1,0,4-33-18-5-1185234,5,119,
156,156,513243,87,132.46435527777777,34.38182805555556,1,0,4-33-18-5-1185234,5,2673,
157,157,513243,88,132.45894666666666,34.38350361111111,1,0,4-33-18-5-1185248,5,301,
158,158,513243,88,132.45894666666666,34.38350361111111,1,0,4-33-18-5-1185248,5,6165,
159,159,513243,88,132.45894666666666,34.38350361111111,1,0,4-33-18-5-1185248,5,20058,
160,160,513243,89,132.45319694444444,34.384883055555555,1,0,4-33-18-5-1185253,5,194,
161,161,513243,89,132.45319694444444,34.384883055555555,1,0,4-33-18-5-1185253,5,5539,
162,162,513243,89,132.45319694444444,34.384883055555555,1,0,4-33-18-5-1185253,5,18924,
163,163,513243,90,132.44865166666668,34.38524388888889,1,0,4-33-18-5-1185258,5,9641,
164,164,513243,90,132.44865166666668,34.38524388888889,1,0,4-33-18-5-1185258,5,18689,
165,165,513243,90,132.44865166666668,34.38524388888889,1,0,4-33-18-5-1185258,5,19143,
166,166,513243,90,132.44865166666668,34.38524388888889,1,0,4-33-18-5-1185258,5,19295,
167,167,513243,90,132.44865166666668,34.38524388888889,1,0,4-33-18-5-1185258,5,19634,
168,168,513243,91,132.44616305555556,34.38540111111111,1,0,4-33-18-5-1185273,5,17770,
169,169,513243,91,132.44616305555556,34.38540111111111,1,0,4-33-18-5-1185273,5,19539,
170,170,513243,91,132.44616305555556,34.38540111111111,1,0,4-33-18-5-1185273,5,20599,
171,171,513243,91,132.44616305555556,34.38540111111111,1,0,4-33-18-5-1185273,5,20692,
172,172,513243,91,132.44616305555556,34.38540111111111,1,0,4-33-18-5-1185273,5,20714,
173,173,513243,92,132.44315194444445,34.386317777777776,1,0,4-33-18-5-1185288,5,195,
174,174,513243,92,132.44315194444445,34.386317777777776,1,0,4-33-18-5-1185288,5,247,
175,175,513243,92,132.44315194444445,34.386317777777776,1,0,4-33-18-5-1185288,5,9549,
176,176,513243,92,132.44315194444445,34.386317777777776,1,0,4-33-18-5-1185288,5,19862,
177,177,513243,92,132.44315194444445,34.386317777777776,1,0,4-33-18-5-1185288,5,20509,
178,178,513243,93,132.44236777777778,34.38656777777778,1,0,4-33-18-5-1185298,5,195,
179,179,513243,93,132.44236777777778,34.38656777777778,1,0,4-33-18-5-1185298,5,248,
180,180,513243,93,132.44236777777778,34.38656777777778,1,0,4-33-18-5-1185298,5,6016,
181,181,513243,94,132.43933388888888,34.38764194444445,2,0,4-33-18-5-1185313,5,4205,
182,182,513243,94,132.43933388888888,34.38764194444445,2,0,4-33-18-5-1185313,5,17216,
183,183,513243,95,132.43604972222224,34.388576944444445,1,0,4-33-18-5-1185323,5,58,
184,184,513243,95,132.43604972222224,34.388576944444445,1,0,4-33-18-5-1185323,5,310,
185,185,513243,95,132.43604972222224,34.388576944444445,1,0,4-33-18-5-1185323,5,3730,
186,186,513243,95,132.43604972222224,34.388576944444445,1,0,4-33-18-5-1185323,5,9557,
187,187,513243,95,132.43604972222224,34.388576944444445,1,0,4-33-18-5-1185323,5,17208,
188,188,513243,95,132.43604972222224,34.388576944444445,1,0,4-33-18-5-1185323,5,17324,
189,189,513243,96,132.3752127777778,34.37654027777778,2,0,4-33-18-5-1185333,5,232,
190,190,513243,96,132.3752127777778,34.37654027777778,2,0,4-33-18-5-1185333,5,19509,
191,191,513243,97,132.37950777777777,34.376170277777774,1,0,4-33-18-5-1185340,5,10,
192,192,513243,97,132.37950777777777,34.376170277777774,1,0,4-33-18-5-1185340,5,19,
193,193,513243,97,132.37950777777777,34.376170277777774,1,0,4-33-18-5-1185340,5,18243,
194,194,513243,98,132.4011088888889,34.38766944444444,1,0,4-33-18-5-1185347,5,11,
195,195,513243,98,132.4011088888889,34.38766944444444,1,0,4-33-18-5-1185347,5,33,
196,196,513243,98,132.4011088888889,34.38766944444444,1,0,4-33-18-5-1185347,5,385,
197,197,513243,99,132.40208611111112,34.38779916666667,1,0,4-33-18-5-1185357,5,27,
198,198,513243,99,132.40208611111112,34.38779916666667,1,0,4-33-18-5-1185357,5,33,
199,199,513243,99,132.40208611111112,34.38779916666667,1,0,4-33-18-5-1185357,5,18289,
200,200,513243,100,132.40089277777778,34.38764166666667,1,0,4-33-18-5-1185364,5,11,
201,201,513243,100,132.40089277777778,34.38764166666667,1,0,4-33-18-5-1185364,5,12,
202,202,513243,100,132.40089277777778,34.38764166666667,1,0,4-33-18-5-1185364,5,2965,
203,203,513243,101,132.39912027777777,34.387502777777776,1,0,4-33-18-5-1185371,5,12,
204,204,513243,101,132.39912027777777,34.387502777777776,1,0,4-33-18-5-1185371,5,112,
205,205,513243,101,132.39912027777777,34.387502777777776,1,0,4-33-18-5-1185371,5,170,
206,206,513243,102,132.42780027777778,34.388984444444446,1,0,4-33-18-5-1185378,5,52,
207,207,513243,102,132.42780027777778,34.388984444444446,1,0,4-33-18-5-1185378,5,3720,
208,208,513243,102,132.42780027777778,34.388984444444446,1,0,4-33-18-5-1185378,5,6932,
209,209,513243,102,132.42780027777778,34.388984444444446,1,0,4-33-18-5-1185378,5,9344,
210,210,513243,102,132.42780027777778,34.388984444444446,1,0,4-33-18-5-1185378,5,18710,
211,211,513243,102,132.42780027777778,34.388984444444446,1,0,4-33-18-5-1185378,5,18711,
212,212,513243,103,132.42499333333333,34.390391944444445,1,0,4-33-18-5-1185388,5,97,
213,213,513243,103,132.42499333333333,34.390391944444445,1,0,4-33-18-5-1185388,5,4052,
214,214,513243,103,132.42499333333333,34.390391944444445,1,0,4-33-18-5-1185388,5,6915,
215,215,513243,103,132.42499333333333,34.390391944444445,1,0,4-33-18-5-1185388,5,8396,
216,216,513243,103,132.42499333333333,34.390391944444445,1,0,4-33-18-5-1185388,5,18708,
217,217,513243,104,132.43158416666665,34.38724388888889,1,0,4-33-18-5-1185398,5,34,
218,218,513243,104,132.43158416666665,34.38724388888889,1,0,4-33-18-5-1185398,5,40,
219,219,513243,104,132.43158416666665,34.38724388888889,1,0,4-33-18-5-1185398,5,710,
220,220,513243,104,132.43158416666665,34.38724388888889,1,0,4-33-18-5-1185398,5,733,
221,221,513243,104,132.43158416666665,34.38724388888889,1,0,4-33-18-5-1185398,5,13253,
222,222,513243,104,132.43158416666665,34.38724388888889,1,0,4-33-18-5-1185398,5,16928,
223,223,513243,105,132.43025444444444,34.38776222222222,1,0,4-33-18-5-1185408,5,34,
224,224,513243,105,132.43025444444444,34.38776222222222,1,0,4-33-18-5-1185408,5,178,
225,225,513243,105,132.43025444444444,34.38776222222222,1,0,4-33-18-5-1185408,5,2128,
226,226,513243,105,132.43025444444444,34.38776222222222,1,0,4-33-18-5-1185408,5,12476,
227,227,513243,106,132.42764111111111,34.38879,1,0,4-33-18-5-1185413,5,35,
228,228,513243,106,132.42764111111111,34.38879,1,0,4-33-18-5-1185413,5,3720,
229,229,513243,106,132.42764111111111,34.38879,1,0,4-33-18-5-1185413,5,9345,
230,230,513243,106,132.42764111111111,34.38879,1,0,4-33-18-5-1185413,5,18114,
231,231,513243,106,132.42764111111111,34.38879,1,0,4-33-18-5-1185413,5,18685,
232,232,513243,107,132.42486833333334,34.390188333333334,1,0,4-33-18-5-1185423,5,35,
233,233,513243,107,132.42486833333334,34.390188333333334,1,0,4-33-18-5-1185423,5,36,
234,234,513243,107,132.42486833333334,34.390188333333334,1,0,4-33-18-5-1185423,5,4052,
235,235,513243,107,132.42486833333334,34.390188333333334,1,0,4-33-18-5-1185423,5,8356,
236,236,513243,108,132.42447083333334,34.390475277777774,1,0,4-33-18-5-1185433,5,36,
237,237,513243,108,132.42447083333334,34.390475277777774,1,0,4-33-18-5-1185433,5,44,
238,238,513243,108,132.42447083333334,34.390475277777774,1,0,4-33-18-5-1185433,5,11447,
239,239,513243,108,132.42447083333334,34.390475277777774,1,0,4-33-18-5-1185433,5,13019,
240,240,513243,109,132.45494666666667,34.38733638888889,1,0,4-33-18-5-1185438,5,197,
241,241,513243,109,132.45494666666667,34.38733638888889,1,0,4-33-18-5-1185438,5,251,
242,242,513243,109,132.45494666666667,34.38733638888889,1,0,4-33-18-5-1185438,5,2110,
243,243,513243,109,132.45494666666667,34.38733638888889,1,0,4-33-18-5-1185438,5,5541,
244,244,513243,110,132.45512833333333,34.387882777777776,1,0,4-33-18-5-1185448,5,197,
245,245,513243,110,132.45512833333333,34.387882777777776,1,0,4-33-18-5-1185448,5,298,
246,246,513243,110,132.45512833333333,34.387882777777776,1,0,4-33-18-5-1185448,5,4556,
247,247,513243,111,132.4552647222222,34.38828083333333,1,0,4-33-18-5-1185453,5,198,
248,248,513243,111,132.4552647222222,34.38828083333333,1,0,4-33-18-5-1185453,5,298,
249,249,513243,111,132.4552647222222,34.38828083333333,1,0,4-33-18-5-1185453,5,6435,
250,250,513243,112,132.45548083333333,34.3889475,1,0,4-33-18-5-1185463,5,198,
251,251,513243,112,132.45548083333333,34.3889475,1,0,4-33-18-5-1185463,5,252,
252,252,513243,112,132.45548083333333,34.3889475,1,0,4-33-18-5-1185463,5,5528,
253,253,513243,113,132.4557875,34.389808333333335,1,0,4-33-18-5-1185468,5,338,
254,254,513243,113,132.4557875,34.389808333333335,1,0,4-33-18-5-1185468,5,339,
255,255,513243,113,132.4557875,34.389808333333335,1,0,4-33-18-5-1185468,5,10111,
256,256,513243,113,132.4557875,34.389808333333335,1,0,4-33-18-5-1185468,5,10112,
257,257,513243,114,132.4559238888889,34.390215833333336,1,0,4-33-18-5-1185478,5,199,
258,258,513243,114,132.4559238888889,34.390215833333336,1,0,4-33-18-5-1185478,5,339,
259,259,513243,114,132.4559238888889,34.390215833333336,1,0,4-33-18-5-1185478,5,1892,
260,260,513243,114,132.4559238888889,34.390215833333336,1,0,4-33-18-5-1185478,5,2670,
261,261,513243,114,132.4559238888889,34.390215833333336,1,0,4-33-18-5-1185478,5,3605,
262,262,513243,115,132.45615083333334,34.39086388888889,1,0,4-33-18-5-1185485,5,199,
263,263,513243,115,132.45615083333334,34.39086388888889,1,0,4-33-18-5-1185485,5,253,
264,264,513243,115,132.45615083333334,34.39086388888889,1,0,4-33-18-5-1185485,5,14882,
265,265,513243,116,132.4563327777778,34.3913825,1,0,4-33-18-5-1185490,5,200,
266,266,513243,116,132.4563327777778,34.3913825,1,0,4-33-18-5-1185490,5,253,
267,267,513243,116,132.4563327777778,34.3913825,1,0,4-33-18-5-1185490,5,886,
268,268,513243,116,132.4563327777778,34.3913825,1,0,4-33-18-5-1185490,5,1175,
269,269,513243,117,132.45659416666666,34.39212277777778,1,0,4-33-18-5-1185500,5,200,
270,270,513243,117,132.45659416666666,34.39212277777778,1,0,4-33-18-5-1185500,5,254,
271,271,513243,117,132.45659416666666,34.39212277777778,1,0,4-33-18-5-1185500,5,1541,
272,272,513243,118,132.4567986111111,34.39277111111111,1,0,4-33-18-5-1185507,5,201,
273,273,513243,118,132.4567986111111,34.39277111111111,1,0,4-33-18-5-1185507,5,255,
274,274,513243,118,132.4567986111111,34.39277111111111,1,0,4-33-18-5-1185507,5,2307,
275,275,513243,119,132.456935,34.39316916666667,1,0,4-33-18-5-1185517,5,201,
276,276,513243,119,132.456935,34.39316916666667,1,0,4-33-18-5-1185517,5,288,
277,277,513243,119,132.456935,34.39316916666667,1,0,4-33-18-5-1185517,5,14111,
278,278,513243,119,132.456935,34.39316916666667,1,0,4-33-18-5-1185517,5,15293,
279,279,513243,120,132.45708277777777,34.39362277777778,1,0,4-33-18-5-1185524,5,202,
280,280,513243,120,132.45708277777777,34.39362277777778,1,0,4-33-18-5-1185524,5,288,
281,281,513243,120,132.45708277777777,34.39362277777778,1,0,4-33-18-5-1185524,5,2204,
282,282,513243,120,132.45708277777777,34.39362277777778,1,0,4-33-18-5-1185524,5,2235,
283,283,513243,121,132.45748055555555,34.39475222222222,1,0,4-33-18-5-1185534,5,202,
284,284,513243,121,132.45748055555555,34.39475222222222,1,0,4-33-18-5-1185534,5,203,
285,285,513243,121,132.45748055555555,34.39475222222222,1,0,4-33-18-5-1185534,5,2209,
286,286,513243,121,132.45748055555555,34.39475222222222,1,0,4-33-18-5-1185534,5,13534,
287,287,513243,122,132.457685,34.395289166666664,1,0,4-33-18-5-1185541,5,203,
288,288,513243,122,132.457685,34.395289166666664,1,0,4-33-18-5-1185541,5,204,
289,289,513243,122,132.457685,34.395289166666664,1,0,4-33-18-5-1185541,5,293,
290,290,513243,122,132.457685,34.395289166666664,1,0,4-33-18-5-1185541,5,725,
291,291,513243,123,132.45644638888888,34.39556694444445,1,0,4-33-18-5-1185551,5,204,
292,292,513243,123,132.45644638888888,34.39556694444445,1,0,4-33-18-5-1185551,5,205,
293,293,513243,123,132.45644638888888,34.39556694444445,1,0,4-33-18-5-1185551,5,2203,
294,294,513243,124,132.45550305555557,34.39578,1,0,4-33-18-5-1185561,5,205,
295,295,513243,124,132.45550305555557,34.39578,1,0,4-33-18-5-1185561,5,206,
296,296,513243,124,132.45550305555557,34.39578,1,0,4-33-18-5-1185561,5,17024,
297,297,513243,125,132.45506,34.39588194444445,1,0,4-33-18-5-1185571,5,206,
298,298,513243,125,132.45506,34.39588194444445,1,0,4-33-18-5-1185571,5,256,
299,299,513243,125,132.45506,34.39588194444445,1,0,4-33-18-5-1185571,5,1899,
300,300,513243,126,132.45452583333332,34.39601138888889,1,0,4-33-18-5-1185578,5,207,
301,301,513243,126,132.45452583333332,34.39601138888889,1,0,4-33-18-5-1185578,5,256,
