,meshcode,elcode,attrnmno,objectid,geometry
10,513243,44C000,0,4-32-26-5-1628887,"LINESTRING (476599076 123741348, 476597276 123743381, 476596826 123743814, 476596377 123743914, 476594986 123743814, 476592532 123743647, 476592041 123743647, 476591550 123743781, 476591386 123743981, 476591264 123744347, 476591182 123744781, 476591100 123745047, 476590977 123745414, 476590732 123745947, 476590486 123746414)"
11,513243,44C000,0,4-32-26-5-1628890,"LINESTRING (476594986 123743814, 476594741 123744381, 476594373 123745181, 476593105 123747981)"
12,513243,44C000,0,4-32-26-5-1628893,"LINESTRING (476657492 123765646, 476656714 123767180, 476656510 123767480, 476656142 123767880, 476655610 123768480, 476654792 123769413, 476653892 123770480, 476652951 123771680, 476652419 123772312, 476651723 123772379, 476651355 123772379, 476649760 123772245, 476649187 123772112, 476647305 123771612, 476646037 123771279, 476645832 123771279, 476645628 123771279, 476645342 123771345, 476645137 123771445, 476644973 123771545, 476644482 123771945, 476643460 123772879, 476643337 123773079, 476643010 123773512, 476642887 123773679, 476642682 123773845, 476642478 123773979, 476642232 123774145, 476642070 123774279, 476641497 123774945, 476640597 123775945, 476640515 123776079, 476640229 123776512, 476640147 123776579, 476639983 123776679, 476639615 123776912, 476639002 123777412, 476638756 123777679, 476638633 123777745, 476638429 123777845, 476638102 123777979, 476637856 123778112, 476637774 123778212, 476637693 123778345, 476637693 123778512, 476637652 123778744, 476637693 123778911, 476637733 123779144, 476638020 123779711, 476638061 123779878, 476638061 123780044, 476638020 123780178, 476637897 123780344, 476637733 123780511, 476637488 123780611, 476636752 123781044, 476636588 123781144, 476636424 123781278, 476636261 123781478, 476635974 123781878, 476635770 123782111, 476635197 123782511, 476634993 123782711, 476634870 123782878, 476634788 123783011, 476634747 123783211, 476634788 123783411, 476634870 123783678, 476635074 123783978, 476635238 123784144, 476635402 123784244, 476636056 123784578, 476636220 123784744, 476636302 123784911, 476636383 123785144, 476636424 123785511, 476636506 123785878, 476636506 123786211, 476636465 123786511, 476636343 123786844, 476636179 123787278, 476636179 123787478, 476636179 123787744, 476636179 123787977, 476636220 123788177, 476636343 123788343, 476636465 123788477, 476636670 123788610, 476637079 123788843, 476637243 123788977, 476637365 123789077, 476637406 123789210, 476637406 123789443, 476637406 123789743, 476637447 123789910, 476637529 123790077, 476637693 123790377, 476637897 123790677, 476637979 123791010, 476637938 123791443, 476638061 123791643, 476638306 123791977, 476638429 123792277, 476638511 123792543, 476638552 123792643, 476638715 123792743, 476639329 123792977, 476639532 123793110, 476639614 123793210, 476639982 123793577, 476640392 123794077, 476640760 123794477, 476640801 123794577, 476640678 123795010, 476640187 123796843, 476639982 123797377, 476639982 123797543, 476640596 123798009, 476640923 123798276, 476641128 123798576, 476641332 123799009, 476641455 123799276, 476641619 123799509, 476641701 123799642, 476641701 123799842, 476641701 123800009, 476641701 123800309, 476641742 123800442, 476641823 123800676, 476641823 123800809, 476641701 123801109, 476641578 123801309, 476641414 123801442, 476641251 123801509, 476641087 123801476, 476640637 123801342, 476640392 123801309, 476640187 123801276, 476639942 123801309, 476639737 123801342, 476639573 123801409, 476639410 123801476, 476639287 123801609, 476639164 123801742, 476639082 123801776, 476638796 123801776, 476638592 123801809, 476638469 123801876, 476638346 123801976, 476638265 123802076, 476638224 123802276, 476638020 123802876, 476637774 123803142, 476637529 123803342, 476637283 123803642, 476637202 123803776, 476637038 123804109, 476636915 123804309, 476636752 123804509, 476636588 123804676, 476636465 123804776, 476636179 123804942, 476635974 123805042, 476635770 123805076, 476635565 123805109, 476635238 123805142, 476633847 123805042, 476632988 123805141, 476632702 123805275, 476632538 123805408, 476632456 123805541, 476632415 123805708, 476632374 123805941, 476632293 123806075, 476632170 123806275, 476632006 123806441, 476631474 123807008, 476631393 123807175, 476631352 123807375, 476631352 123807608, 476631597 123808341, 476631720 123808875, 476631802 123809075, 476631965 123809241, 476632211 123809475, 476632293 123809575, 476632333 123809641, 476632293 123809741, 476631924 123810341, 476631883 123810475, 476631843 123810608, 476631802 123810741, 476631843 123811175, 476631802 123811308, 476631802 123811441, 476631679 123811675, 476631393 123812408, 476630983 123813275, 476630861 123813574, 476630779 123813774, 476630738 123813940, 476630738 123814107, 476630738 123814440, 476630738 123814640, 476630820 123814840, 476630902 123815074, 476631024 123815274, 476631270 123815574, 476631802 123816174, 476632006 123816540, 476632047 123816774, 476631965 123816940, 476631270 123817674, 476630943 123818074, 476630656 123820440, 476630615 123821040, 476630533 123821340, 476630370 123822006, 476630206 123822673, 476630002 123823573, 476629633 123824439, 476629511 123824773, 476629143 123825939, 476629143 123826106, 476629470 123826606)"
13,513243,44C000,0,4-32-26-5-1628896,"LINESTRING (476810601 123897034, 476808474 123898068, 476807860 123898368, 476807083 123898734, 476806592 123899201, 476806306 123899368, 476805979 123899468, 476805201 123899634, 476804710 123899734, 476803769 123900268, 476803606 123900301, 476803401 123900334, 476803115 123900368, 476802665 123900534, 476802460 123900601, 476802297 123900634, 476801969 123900767, 476801724 123900867, 476801356 123901000, 476801192 123901067, 476800988 123901167, 476800865 123901267, 476800701 123901300, 476800579 123901300, 476800292 123901200, 476799883 123900967, 476799597 123900933, 476799310 123901067, 476798819 123901267, 476798001 123901700, 476797224 123902100, 476797060 123902167, 476796856 123902233, 476795179 123902400, 476794974 123902467, 476794729 123902633, 476794442 123902800, 476794197 123903000, 476793665 123903500, 476793215 123903867, 476792438 123904667, 476792151 123904967)"
14,513243,44C000,0,4-32-26-5-1628899,"LINESTRING (476904195 123870538, 476905177 123870838, 476905913 123871072, 476906445 123871172, 476907427 123871405, 476907877 123871505, 476908245 123871538, 476908654 123871605, 476909023 123871638, 476909513 123871705, 476909882 123871838, 476910454 123872038, 476910986 123872238, 476911763 123872572, 476912173 123872772, 476912785 123873138, 476913072 123873305, 476913685 123873638, 476913972 123873772, 476914258 123873805, 476914667 123873838, 476914872 123874005, 476915199 123874205, 476915362 123874305, 476915526 123874372, 476915690 123874405, 476916140 123874438, 476916672 123874438, 476917081 123874372, 476917449 123874372, 476917817 123874572, 476918308 123875072, 476920599 123877272, 476920640 123877438, 476920640 123877572, 476920681 123878038, 476920599 123878505, 476920517 123879005, 476920394 123879172, 476919944 123879872, 476919331 123880805, 476918962 123881504, 476918553 123882204, 476918390 123882604, 476918185 123883171, 476918103 123883604, 476917899 123883937, 476917326 123884671, 476916835 123885204, 476916631 123885437, 476916508 123885737)"
15,513243,44C000,0,4-32-26-5-1628902,"LINESTRING (476542831 123859267, 476540950 123860100)"
16,513243,44C000,0,4-32-26-5-1628905,"LINESTRING (476540950 123809839, 476541154 123809773, 476541440 123809773, 476541768 123809806, 476541972 123809773, 476542095 123809706, 476542300 123809373, 476542463 123809339, 476543118 123809539, 476543363 123809573, 476543609 123809539, 476544304 123809373, 476544509 123809373, 476544795 123809439, 476545653 123809773, 476546021 123809939, 476546308 123809939, 476546553 123809906, 476547085 123809639, 476547944 123809439, 476549703 123809106, 476550194 123809039, 476550480 123809073, 476550644 123809173, 476550849 123809373, 476551544 123810239, 476551871 123810573, 476552158 123810906, 476552608 123811306, 476552853 123811406, 476554653 123811973, 476555717 123812206, 476556739 123812239, 476558008 123812206, 476561729 123812073, 476562384 123812106, 476562875 123812406, 476564593 123813439, 476565002 123813606, 476565452 123813606, 476567743 123813539, 476568029 123813473, 476570198 123812273, 476571016 123811806, 476571343 123811673, 476571711 123811639, 476572038 123811706, 476572938 123812273, 476573879 123812506, 476574778 123812606, 476575678 123812839, 476576660 123813206, 476577887 123814073)"
17,513243,44C000,0,4-32-26-5-1628908,"LINESTRING (476743516 123823341, 476742085 123824175, 476740939 123824708, 476740039 123825141, 476739589 123825241, 476739139 123825341, 476738362 123825408, 476737298 123825508, 476736316 123825808, 476735498 123826141, 476734885 123826375, 476734680 123826541, 476734312 123826975, 476734066 123827275, 476733535 123828308, 476733003 123829608, 476732675 123830640, 476732389 123831240, 476731775 123832340, 476731571 123832774, 476731080 123833107, 476730466 123833574, 476729607 123834274, 476729444 123834474, 476728585 123835840, 476728339 123836140, 476728012 123836507, 476727071 123837240, 476726662 123837474, 476726253 123837674, 476724985 123838207, 476724698 123838407, 476724494 123838607, 476723962 123839373, 476723594 123839873, 476723267 123840173, 476722899 123840439, 476721958 123841006, 476721631 123841206, 476721467 123841406, 476721304 123841606, 476721263 123841806, 476721263 123842039, 476721304 123842539, 476721386 123842973, 476721386 123843239, 476721345 123843406, 476721222 123843573, 476721017 123843773, 476720772 123843939, 476720445 123844106, 476720117 123844406, 476719913 123844606, 476719667 123844873, 476719381 123845173, 476718849 123845639, 476718767 123845773, 476718645 123845973, 476718563 123846239, 476718522 123846473, 476718522 123846773, 476718604 123846973, 476718686 123847205, 476718686 123847405, 476718604 123847638, 476718276 123848005, 476718031 123848172, 476717786 123848272, 476717008 123848538, 476716681 123848672, 476716599 123848805, 476716517 123849005, 476716313 123849705, 476716190 123849838, 476716026 123849905, 476715372 123849872, 476714963 123849872, 476714717 123849905, 476714390 123850138, 476713940 123850438, 476713490 123850705, 476712140 123851505, 476711813 123851805, 476711322 123852405, 476711281 123852672, 476711281 123852905, 476711404 123853472, 476711404 123853937, 476711363 123854237, 476711199 123854737, 476711158 123855237, 476711158 123855704, 476711158 123856671, 476711240 123856971, 476711363 123857204, 476711526 123857437, 476711854 123857771, 476711936 123858004, 476711936 123858204, 476711445 123859304, 476711363 123859571, 476711322 123859837, 476711363 123860171, 476711445 123860671, 476711854 123861471, 476711976 123861771, 476711976 123861937, 476711936 123862837, 476711854 123863504, 476711854 123863737, 476711895 123863936, 476711976 123864136, 476712263 123864470, 476712713 123864970, 476713122 123865336, 476713490 123865636, 476713613 123865770, 476713654 123865936, 476713654 123866203, 476713531 123866770, 476713204 123868036, 476713081 123868803, 476712958 123869470, 476712958 123869670, 476713039 123870803, 476713039 123871136, 476712957 123871436, 476712630 123871936, 476712507 123872136, 476712507 123872303, 476712507 123872436, 476712630 123872736, 476712671 123873003, 476712589 123873236, 476712425 123873403, 476712344 123873570, 476712221 123874069, 476712221 123874269, 476712262 123874469, 476712385 123874735, 476712998 123875735, 476713366 123876102, 476713489 123876202, 476713612 123876235, 476713816 123876202, 476714757 123876035, 476715166 123875969, 476715412 123875969, 476715657 123876035, 476715780 123876135, 476715903 123876269, 476716066 123876635, 476716148 123876769, 476716353 123876835, 476717416 123877102, 476717580 123877202, 476717703 123877402, 476717744 123877602, 476717662 123877802, 476717539 123877969, 476717048 123878369, 476716885 123878569, 476716394 123879035, 476716148 123879269, 476716107 123879402, 476716148 123879635, 476716230 123880069, 476716353 123880269, 476716475 123880469, 476716680 123880669, 476716844 123880769, 476717580 123880835, 476717785 123880902, 476717907 123880969, 476718030 123881135, 476718235 123881569, 476718357 123881769, 476718725 123882135, 476719135 123882569, 476719298 123882769, 476719421 123882969, 476719462 123883235, 476719544 123883735, 476719585 123883835, 476719912 123884002, 476720321 123884202, 476720444 123884335, 476720566 123884502, 476720730 123884802, 476721015 123885202, 476721506 123885735, 476721752 123886035, 476721874 123886268, 476722079 123886734, 476722161 123886934, 476722529 123887201, 476722815 123887468, 476722979 123887801, 476722938 123888234, 476722856 123888668, 476722611 123889368, 476722570 123889634, 476722570 123889834, 476722652 123890301, 476722652 123890634, 476722570 123890868, 476722406 123891034, 476722202 123891168, 476721834 123891434, 476721465 123891668, 476721097 123892034, 476720811 123892334, 476720606 123892601, 476720443 123892934, 476720197 123893501, 476720034 123894034, 476720034 123894468, 476720238 123894868, 476720443 123895168, 476720688 123895368, 476720934 123895501, 476721670 123895668, 476722038 123895834, 476722447 123896001, 476722774 123896201, 476722979 123896468, 476723020 123896733, 476722938 123897333, 476722856 123897800, 476722734 123898000, 476722447 123898267, 476722161 123898467, 476722120 123898667, 476722038 123898867, 476721874 123899033, 476721384 123899267, 476720811 123899967, 476720443 123900533, 476720238 123900667, 476719829 123900833, 476719747 123901233, 476720034 123901667, 476720238 123901867, 476720484 123902067, 476720852 123902300, 476721138 123902433, 476721384 123902600, 476721670 123902933, 476721670 123903267, 476721506 123904600, 476721547 123904833, 476721588 123905033, 476721834 123905233, 476722652 123905833, 476722938 123906100, 476723061 123906267, 476723102 123906467, 476723061 123906700, 476722570 123907766, 476722570 123907999, 476722570 123908266, 476722652 123908466, 476722774 123908632, 476723306 123909299, 476723756 123909766)"
18,513243,44C000,0,4-32-26-5-1628911,"LINESTRING (476932427 123709124, 476931649 123708124, 476931363 123707591, 476930831 123706791, 476930463 123706524)"
19,513243,44C000,0,4-32-26-5-1628914,"LINESTRING (476926536 123715056, 476928990 123714056, 476929440 123713890, 476932058 123712190, 476931322 123711356, 476931117 123711090, 476931036 123710990, 476931117 123710890, 476932427 123709124, 476933654 123707557, 476934349 123706691, 476935086 123706191, 476936067 123705591, 476937377 123705024, 476938440 123704591, 476938931 123704591, 476939054 123704657, 476939095 123704991, 476939708 123704991, 476940322 123704957, 476940772 123705057, 476942449 123705457, 476943185 123705857, 476944985 123706224, 476946948 123706657, 476951039 123707157, 476951776 123707257, 476953166 123707491, 476953616 123707391, 476954230 123707291, 476956684 123706224, 476959384 123705092, 476961061 123704492, 476961879 123704225, 476962165 123704092, 476962534 123703858, 476962820 123703658, 476963188 123703558, 476964497 123703292, 476965888 123703058, 476966665 123702925, 476970919 123702292, 476971778 123702192, 476972064 123702058, 476972269 123701892, 476972719 123701392, 476973333 123700592, 476973660 123700458, 476974887 123700025, 476976605 123699393, 476976892 123699326, 476977219 123699293, 476978405 123699293, 476979633 123699293, 476980328 123699459, 476981310 123699693, 476982128 123700126, 476983273 123700726, 476984663 123701558, 476985686 123702192, 476986218 123702492, 476986954 123702825, 476987854 123703258, 476988795 123703692, 476989327 123704092, 476990923 123705292)"
20,513243,44C000,0,7-32-26-9-7232671,"LINESTRING (476792151 123904967, 476791824 123905133, 476791415 123905233, 476791088 123905333, 476790883 123905433, 476790720 123905567, 476790434 123905833, 476790189 123906133)"
