,meshcode,fromlinkno,tolinkno,snodeno,tnodeno,enodeno,day,shour,ehour,sdate,edate,cartype,carwait,carthaba,carthigh,geometry
68,513243,202,2209,120,121,7243,100000000,0000,2400,0101,1231,0,0,0,0,
69,513243,202,2235,121,120,7265,100000000,1000,2400,0101,1231,0,0,0,0,
70,513243,202,2235,121,120,7265,100000000,0000,0400,0101,1231,0,0,0,0,
71,513243,202,13534,120,121,5743,100000000,0000,2400,0101,1231,0,0,0,0,
72,513243,203,13534,122,121,5743,100000000,0000,2400,0101,1231,0,0,0,0,
73,513243,205,17024,123,124,12237,100000000,0000,2400,0101,1231,0,0,0,0,
74,513243,208,3758,129,128,912,100000000,0000,2400,0101,1231,0,0,0,0,
75,513243,212,2196,135,134,6423,100000000,0000,2400,0101,1231,0,0,0,0,
76,513243,217,2034,143,144,5342,100000000,0000,2400,0101,1231,0,0,0,0,
77,513243,217,2036,144,143,5391,100000000,0000,2400,0101,1231,0,0,0,0,
78,513243,217,5200,143,144,5341,100000000,0700,0900,0101,1231,0,0,0,0,
79,513243,218,2035,145,146,5348,100000000,0000,2400,0101,1231,0,0,0,0,
80,513243,219,5249,147,148,5346,100000000,0000,2400,0101,1231,0,0,0,0,
81,513243,220,2195,150,149,7238,100000000,1100,2300,0101,1231,0,0,0,0,
82,513243,221,605,150,151,2630,100000000,0000,2400,0101,1231,0,0,0,0,
83,513243,221,3196,151,150,10297,100000000,0000,2400,0101,1231,0,0,0,0,
84,513243,222,329,153,152,11523,100000000,0000,2400,0101,1231,0,0,0,0,
85,513243,222,330,152,153,11523,100000000,0000,2400,0101,1231,0,0,0,0,
86,513243,223,329,154,152,11523,100000000,0000,2400,0101,1231,0,0,0,0,
87,513243,223,5981,152,154,4903,100000000,0000,2400,0101,1231,0,0,0,0,
88,513243,224,12970,156,155,4867,100000000,0700,0900,0101,1231,0,0,0,0,
89,513243,225,14045,157,158,4906,100000000,0700,0900,0101,1231,0,0,0,0,
90,513243,225,14160,158,157,6586,100000000,0700,0900,0101,1231,0,0,0,0,
91,513243,226,989,158,159,1884,100000000,0700,0900,0101,1231,0,0,0,0,
92,513243,226,14157,159,158,6585,100000000,0700,0900,0101,1231,0,0,0,0,
93,513243,227,1377,160,159,1885,100000000,0700,0900,0101,1231,0,0,0,0,
94,513243,227,14044,159,160,4865,100000000,0700,0900,0101,1231,0,0,0,0,
95,513243,228,904,162,163,1663,100000000,0000,2400,0101,1231,0,0,0,0,
96,513243,228,973,163,162,1855,100000000,0000,2400,0101,1231,0,0,0,0,
97,513243,229,4094,165,164,1868,100000000,0700,0900,0101,1231,0,0,0,0,
98,513243,229,5976,164,165,4535,100000000,0700,0900,0101,1231,0,0,0,0,
99,513243,230,4823,167,166,4816,100000000,0700,0900,0101,1231,0,0,0,0,
100,513243,230,6871,166,167,4883,100000000,0000,2400,0101,1231,0,0,0,0,
101,513243,235,19406,182,13853,13850,100000000,0000,2400,0101,1231,0,0,0,0,
102,513243,239,19131,185,183,13761,100000000,0000,2400,0101,1231,0,0,0,0,
103,513243,250,17254,202,201,12351,100000000,0000,2400,0101,1231,0,0,0,0,
104,513243,253,886,115,116,1557,100000000,0000,2400,0101,1231,0,0,0,0,
105,513243,253,14882,116,115,3989,100000000,0000,2400,0101,1231,0,0,0,0,
106,513243,255,1897,118,211,3990,100000000,0000,2400,0101,1231,0,0,0,0,
107,513243,255,2307,211,118,7263,100000000,0000,2400,0101,1231,0,0,0,0,
108,513243,258,4021,212,128,1558,100000000,0000,2400,0101,1231,0,0,0,0,
109,513243,258,17224,128,212,12366,100000000,0000,2400,0101,1231,0,0,0,0,
110,513243,261,13482,135,213,5551,100000000,0000,2400,0101,1231,0,0,0,0,
111,513243,262,13482,214,213,5551,100000000,0000,2400,0101,1231,0,0,0,0,
112,513243,267,12524,218,219,3648,100000000,0000,2400,0101,1231,0,0,0,0,
113,513243,269,5239,221,220,5397,100000000,0000,2400,0101,1231,0,0,0,0,
114,513243,270,2036,221,143,5391,100000000,0700,0900,0101,1231,0,0,0,0,
115,513243,270,13392,221,143,5350,100000000,0000,2400,0101,1231,0,0,0,0,
116,513243,271,5200,145,144,5341,100000000,0000,2400,0101,1231,0,0,0,0,
117,513243,272,1763,222,146,5383,100000000,0000,2400,0101,1231,0,0,0,0,
118,513243,273,6013,223,148,5393,100000000,0000,2400,0101,1231,0,0,0,0,
119,513243,275,7069,226,225,7736,100000000,0000,2400,0101,1231,0,0,0,0,
120,513243,275,9315,226,225,12085,100000000,0000,2400,0101,1231,0,0,0,0,
121,513243,276,3199,227,151,10298,100000000,0000,2400,0101,1231,0,0,0,0,
122,513243,276,18596,151,227,12212,100000000,0000,2400,0101,1231,0,0,0,0,
123,513243,277,18596,217,227,12212,100000000,0000,2400,0101,1231,0,0,0,0,
124,513243,278,1378,154,155,1890,100000000,0700,0900,0101,1231,0,0,0,0,
125,513243,278,13003,155,154,4869,100000000,0000,2400,0101,1231,0,0,0,0,
126,513243,279,983,161,228,1879,100000000,0700,0900,0101,1231,0,0,0,0,
127,513243,279,4850,228,161,4875,100000000,0700,0900,0101,1231,0,0,0,0,
128,513243,280,5978,228,229,4878,100000000,0700,0900,0101,1231,0,0,0,0,
129,513243,280,14043,229,228,4861,100000000,0700,0900,0101,1231,0,0,0,0,
130,513243,281,2130,229,230,4907,100000000,0000,2400,0101,1231,0,0,0,0,
131,513243,281,12979,230,229,4877,100000000,0700,0900,0101,1231,0,0,0,0,
132,513243,282,5975,163,231,6399,100000000,0700,0900,0101,1231,0,0,0,0,
133,513243,282,6897,231,163,1854,100000000,0000,2400,0101,1231,0,0,0,0,
134,513243,283,2026,165,166,4534,100000000,0700,0900,0101,1231,0,0,0,0,
135,513243,283,4829,166,165,4817,100000000,0700,0900,0101,1231,0,0,0,0,
136,513243,284,8261,167,232,9371,100000000,0700,0900,0101,1231,0,0,0,0,
137,513243,288,2204,119,120,7240,100000000,1000,2400,0101,1231,0,0,0,0,
138,513243,288,2204,119,120,7240,100000000,0000,0400,0101,1231,0,0,0,0,
139,513243,288,2235,119,120,7265,100000000,0000,2400,0101,1231,0,0,0,0,
140,513243,288,14111,120,119,5739,100000000,0000,2400,0101,1231,0,0,0,0,
141,513243,289,12606,265,266,3997,100000000,0000,2400,0101,1231,0,0,0,0,
142,513243,291,12606,285,266,3997,100000000,0000,2400,0101,1231,0,0,0,0,
143,513243,292,7254,301,300,7847,100000000,0000,2400,0101,1231,0,0,0,0,
144,513243,293,2115,122,304,6656,100000000,0000,2400,0101,1231,0,0,0,0,
145,513243,295,14335,162,230,3213,100000000,0000,2400,0101,1231,0,0,0,0,
146,513243,303,9765,7440,193,7439,100000000,0000,2400,0101,1231,0,0,0,0,
147,513243,303,18901,7440,193,13434,100000000,0000,2400,0101,1231,0,0,0,0,
148,513243,304,14018,156,157,4905,100000000,0700,0900,0101,1231,0,0,0,0,
149,513243,312,7256,300,280,4027,100000000,0000,2400,0101,1231,0,0,0,0,
150,513243,312,19564,280,300,13790,100000000,0000,2400,0101,1231,0,0,0,0,
151,513243,317,1655,8336,231,4818,100000000,0700,0900,0101,1231,0,0,0,0,
152,513243,318,1376,8336,164,1869,100000000,0700,0900,0101,1231,0,0,0,0,
153,513243,318,4071,8336,164,1658,100000000,0700,0900,0101,1231,0,0,0,0,
154,513243,328,9861,263,7819,8263,100000000,0000,2400,0101,1231,0,0,0,0,
155,513243,329,14,11523,152,12580,100000000,0000,2400,0101,1231,0,0,0,0,
156,513243,329,222,11523,152,153,100000000,0000,2400,0101,1231,0,0,0,0,
157,513243,329,6924,11523,152,7646,100000000,0000,2400,0101,1231,0,0,0,0,
158,513243,330,43,11523,153,203,100000000,0000,2400,0101,1231,0,0,0,0,
159,513243,330,222,11523,153,152,100000000,0000,2400,0101,1231,0,0,0,0,
160,513243,335,17456,11785,277,12503,100000000,0000,2400,0101,1231,0,0,0,0,
161,513243,336,12963,11949,160,4058,100000000,0700,0900,0101,1231,0,0,0,0,
162,513243,337,2027,11949,161,4876,100000000,0700,0900,0101,1231,0,0,0,0,
163,513243,338,3603,113,210,690,100000000,0000,2400,0101,1231,0,0,0,0,
164,513243,338,3604,113,210,5696,100000000,0000,2400,0101,1231,0,0,0,0,
165,513243,338,10112,210,113,690,100000000,0000,2400,0101,1231,0,0,0,0,
166,513243,339,3605,113,114,689,100000000,0000,2400,0101,1231,0,0,0,0,
167,513243,339,10111,114,113,689,100000000,0000,2400,0101,1231,0,0,0,0,
168,513243,340,407,7819,8276,8264,100000000,0000,2400,0101,1231,0,0,0,0,
169,513243,341,5969,396,395,6396,100000000,0700,0830,0101,1231,0,0,0,0,
170,513243,344,16524,400,399,11361,100000000,0700,0830,0101,1231,0,0,0,0,
171,513243,347,13044,1912,1911,3240,100000000,0700,0900,0101,1231,0,0,0,0,
172,513243,350,10464,399,396,4693,100000000,0700,0830,0101,1231,0,0,0,0,
173,513243,353,13044,8367,1911,3240,100000000,0700,0900,0101,1231,0,0,0,0,
174,513243,355,11154,2850,9246,9248,100000000,0000,2400,0101,1231,0,0,0,0,
175,513243,356,11156,8458,9247,9249,100000000,0000,2400,0101,1231,0,0,0,0,
176,513243,357,11156,2850,9247,9249,100000000,0000,2400,0101,1231,0,0,0,0,
177,513243,361,11192,9322,1839,9323,100000000,0000,2400,0101,1231,0,0,0,0,
178,513243,365,10180,1913,9390,9391,100000000,0000,2400,0101,1231,0,0,0,0,
179,513243,366,10180,8371,9390,9391,100000000,0000,2400,0101,1231,0,0,0,0,
180,513243,371,167,7342,11485,267,100000000,0000,2400,0101,1231,0,0,0,0,
181,513243,372,550,11506,11505,341,100000000,0000,2400,0101,1231,0,0,0,0,
182,513243,372,10049,11505,11506,340,100000000,0000,2400,0101,1231,0,0,0,0,
183,513243,378,3578,12002,1858,12001,011111000,0730,0830,0101,1231,0,0,0,0,
184,513243,378,12241,1858,12002,12001,100000000,0000,2400,0101,1231,0,0,0,0,
185,513243,379,11154,12002,9246,9248,100000000,0000,2400,0101,1231,0,0,0,0,
186,513243,379,12241,9246,12002,12001,100000000,0000,2400,0101,1231,0,0,0,0,
187,513243,384,20544,360,64,14096,100000000,0000,2400,0101,1231,0,0,0,0,
188,513243,388,12766,370,371,4505,100000000,0000,2400,0101,1231,0,0,0,0,
189,513243,389,2066,385,384,6146,100000000,0600,2400,0101,1231,0,0,0,0,
190,513243,395,19308,12066,387,13483,100000000,0000,2400,0101,1231,0,0,0,0,
191,513243,402,16,7425,317,320,100000000,0000,2400,0101,1231,0,0,0,0,
192,513243,402,24,317,7425,320,100000000,0000,2400,0101,1231,0,0,0,0,
193,513243,402,12861,7425,317,2998,100000000,0000,2400,0101,1231,0,0,0,0,
194,513243,406,9369,385,350,557,100000000,0600,2400,0101,1231,0,0,0,0,
195,513243,407,19344,8264,8276,13687,100000000,0000,2400,0101,1231,0,0,0,0,
196,513243,408,11192,9377,1839,9323,100000000,0000,2400,0101,1231,0,0,0,0,
197,513243,418,12766,11737,371,4505,100000000,0000,2400,0101,1231,0,0,0,0,
198,513243,422,18662,9377,12005,11954,100000000,0000,2400,0101,1231,0,0,0,0,
199,513243,423,3578,12005,1858,12001,011111000,0730,0830,0101,1231,0,0,0,0,
200,513243,423,18662,1858,12005,11954,100000000,0000,2400,0101,1231,0,0,0,0,
201,513243,425,14088,330,329,2508,100000000,0000,2400,0101,1231,0,0,0,0,
202,513243,427,16856,332,333,8058,100000000,0000,2400,0101,1231,0,0,0,0,
203,513243,428,13870,335,334,2511,100000000,0700,0900,0101,1231,0,0,0,0,
204,513243,434,4664,346,347,4417,100000000,0600,2400,0101,1231,0,0,0,0,
205,513243,434,18730,346,347,13194,100000000,0600,2400,0101,1231,0,0,0,0,
206,513243,437,14088,328,329,2508,100000000,0000,2400,0101,1231,0,0,0,0,
207,513243,438,13870,365,334,2511,100000000,0700,0900,0101,1231,0,0,0,0,
208,513243,438,16339,334,365,1791,100000000,0000,2400,0101,1231,0,0,0,0,
209,513243,440,4582,374,373,4013,100000000,0700,2200,0101,1231,0,0,0,0,
210,513243,443,5947,377,341,5770,100000000,0000,2400,0101,1231,0,0,0,0,
211,513243,444,3606,378,377,12073,100000000,0000,2400,0101,1231,0,0,0,0,
212,513243,444,4583,377,378,4014,100000000,0000,2400,0101,1231,0,0,0,0,
213,513243,449,18716,387,386,13174,100000000,0000,2400,0101,1231,0,0,0,0,
214,513243,452,15016,365,402,6695,100000000,0000,2400,0101,1231,0,0,0,0,
215,513243,453,10557,782,7337,13037,100000000,0000,2400,0101,1231,0,0,0,0,
216,513243,457,167,7342,267,11485,100000000,0000,2400,0101,1231,0,0,0,0,
217,513243,457,371,267,7342,11485,100000000,0000,2400,0101,1231,0,0,0,0,
218,513243,460,3490,528,4210,11486,100000000,0000,2400,0101,1231,0,0,0,0,
219,513243,460,9063,4210,528,11486,100000000,0000,2400,0101,1231,0,0,0,0,
220,513243,461,7701,867,7344,8189,100000000,0000,2400,0101,1231,0,0,0,0,
221,513243,462,7697,1508,7345,8188,100000000,0000,2400,0101,1231,0,0,0,0,
222,513243,463,10885,4215,7346,8184,100000000,0000,2400,0101,1231,0,0,0,0,
223,513243,468,2739,7343,7342,2332,100000000,0000,2400,0101,1231,0,0,0,0,
224,513243,468,17185,7342,7343,12344,100000000,0000,2400,0101,1231,0,0,0,0,
225,513243,472,5746,4149,5958,4156,100000000,0000,2400,0101,1231,0,0,0,0,
226,513243,473,5746,5960,5958,4156,100000000,0000,2400,0101,1231,0,0,0,0,
227,513243,474,13634,1739,5960,4157,100000000,0000,2400,0101,1231,0,0,0,0,
228,513243,474,20681,5960,1739,14269,100000000,0000,2400,0101,1231,0,0,0,0,
229,513243,475,12643,6452,4147,4148,100000000,0000,2400,0101,1231,0,0,0,0,
230,513243,477,12666,6020,4210,4211,100000000,0000,2400,0101,1231,0,0,0,0,
231,513243,478,5766,867,6020,4211,100000000,0000,2400,0101,1231,0,0,0,0,
232,513243,478,7793,867,6020,8303,100000000,0000,2400,0101,1231,0,0,0,0,
233,513243,480,1902,7357,5758,4012,100000000,0000,2400,0101,1231,0,0,0,0,
234,513243,483,6177,4094,6738,6739,100000000,0000,2400,0101,1231,0,0,0,0,
235,513243,483,12631,6738,4094,4095,100000000,0000,2400,0101,1231,0,0,0,0,
236,513243,486,7236,375,7840,4023,100000000,0700,2200,0101,1231,0,0,0,0,
237,513243,487,7236,7841,7840,4023,100000000,0700,2200,0101,1231,0,0,0,0,
238,513243,487,8768,7840,7841,10597,100000000,0700,2200,0101,1231,0,0,0,0,
239,513243,491,7276,344,7857,7856,100000000,0000,2400,0101,1231,0,0,0,0,
240,513243,491,17176,7857,344,12336,100000000,0000,2400,0101,1231,0,0,0,0,
241,513243,492,9166,7857,383,11713,100000000,0000,2400,0101,1231,0,0,0,0,
242,513243,494,10801,364,401,8047,100000000,0000,2400,0101,1231,0,0,0,0,
243,513243,494,10960,364,401,8547,100000000,0000,2400,0101,1231,0,0,0,0,
244,513243,494,16478,401,364,11253,100000000,0000,2400,0101,1231,0,0,0,0,
245,513243,495,16856,402,333,8058,100000000,0000,2400,0101,1231,0,0,0,0,
246,513243,496,7696,7346,8185,8181,100000000,0000,2400,0101,1231,0,0,0,0,
247,513243,496,7702,8185,7346,8187,100000000,0000,2400,0101,1231,0,0,0,0,
248,513243,501,7737,8224,8223,4222,100000000,0000,2400,0101,1231,0,0,0,0,
249,513243,502,7740,7349,8225,1753,100000000,0000,2400,0101,1231,0,0,0,0,
250,513243,506,5604,6448,373,5767,100000000,0700,2200,0101,1231,0,0,0,0,
251,513243,506,6053,373,6448,5772,100000000,0700,2200,0101,1231,0,0,0,0,
252,513243,507,10908,8328,8224,8226,100000000,0000,2400,0101,1231,0,0,0,0,
253,513243,508,9944,4221,8329,8731,100000000,0000,2400,0101,1231,0,0,0,0,
254,513243,509,9944,8223,8329,8731,100000000,0000,2400,0101,1231,0,0,0,0,
255,513243,512,947,8544,1632,1786,011111100,0700,0900,0101,1231,0,0,0,0,
256,513243,515,6117,8588,8587,6558,100000000,0000,2400,0101,1231,0,0,0,0,
257,513243,519,10511,8594,8593,2669,100000000,0000,2400,0101,1231,0,0,0,0,
258,513243,524,8183,9133,9132,9134,100000000,0000,2400,0101,1231,0,0,0,0,
259,513243,525,8184,8593,9133,9134,100000000,0000,2400,0101,1231,0,0,0,0,
260,513243,529,7253,10349,7348,7847,100000000,0000,2400,0101,1231,0,0,0,0,
261,513243,531,11785,343,10687,10688,100000000,0000,2400,0101,1231,0,0,0,0,
262,513243,532,4667,10687,379,4423,100000000,0000,2400,0101,1231,0,0,0,0,
263,513243,532,11785,379,10687,10688,100000000,0000,2400,0101,1231,0,0,0,0,
264,513243,540,947,11247,1632,1786,011111100,0700,0900,0101,1231,0,0,0,0,
265,513243,542,11954,390,11248,11250,100000000,0000,2400,0101,1231,0,0,0,0,
266,513243,542,16635,11248,390,11619,011111100,0730,0830,0101,1231,0,0,0,0,
267,513243,543,11954,325,11248,11250,100000000,0000,2400,0101,1231,0,0,0,0,
268,513243,544,949,11258,364,1788,100000000,0000,2400,0101,1231,0,0,0,0,
269,513243,544,18733,364,11258,13199,100000000,0000,2400,0101,1231,0,0,0,0,
270,513243,545,18733,327,11258,13199,100000000,0000,2400,0101,1231,0,0,0,0,
271,513243,549,372,340,11505,11506,100000000,0000,2400,0101,1231,0,0,0,0,
272,513243,550,7886,11505,341,8483,100000000,0000,2400,0101,1231,0,0,0,0,
273,513243,556,15698,1952,1951,9691,100000000,0700,0900,0101,1231,0,0,0,0,
274,513243,564,15698,7684,1951,9691,100000000,0700,0900,0101,1231,0,0,0,0,
275,513243,569,16752,1957,9669,11896,100000000,0700,0900,0101,1231,0,0,0,0,
276,513243,573,11421,9697,9693,9696,100000000,0700,0900,0101,1231,0,0,0,0,
277,513243,574,13070,9704,1948,4951,100000000,0700,0900,0101,1231,0,0,0,0,
278,513243,584,10127,882,881,2511,100000000,0000,0700,0101,1231,0,0,0,0,
279,513243,584,10127,882,881,2511,100000000,0900,2400,0101,1231,0,0,0,0,
280,513243,586,14990,1516,1515,6232,100000000,0000,0500,0101,1231,0,0,0,0,
281,513243,586,14990,1516,1515,6232,100000000,2300,2400,0101,1231,0,0,0,0,
282,513243,589,951,1524,1523,1797,100000000,0000,2400,0101,1231,0,0,0,0,
283,513243,589,16329,1524,1523,11052,100000000,0000,2400,0101,1231,0,0,0,0,
284,513243,590,13876,1525,1526,4408,100000000,0730,0830,0101,1231,0,0,0,0,
285,513243,591,13873,1526,1527,4402,011111000,0730,0830,0101,1231,0,0,0,0,
286,513243,592,13874,880,1528,4402,011111000,0730,0830,0101,1231,0,0,0,0,
287,513243,607,18980,1627,13210,13209,100000000,0000,2400,0101,1231,0,0,0,0,
288,513243,615,7101,5272,676,1641,100000000,0600,2400,0101,1231,0,0,0,0,
289,513243,615,7115,676,5272,7766,100000000,0000,2400,0101,1231,0,0,0,0,
290,513243,615,9317,676,5272,12086,100000000,0000,2400,0101,1231,0,0,0,0,
291,513243,616,435,6138,350,351,100000000,0600,2400,0101,1231,0,0,0,0,
292,513243,616,14085,350,6138,4370,100000000,0000,2400,0101,1231,0,0,0,0,
293,513243,617,944,6159,1781,1780,100000000,0000,2400,0101,1231,0,0,0,0,
294,513243,620,944,6154,1781,1780,100000000,0000,2400,0101,1231,0,0,0,0,
295,513243,632,4437,5266,3563,3564,100000000,0000,2400,0101,1231,0,0,0,0,
296,513243,633,14798,5266,5285,7752,100000000,0000,2400,0101,1231,0,0,0,0,
297,513243,634,1429,5285,2033,2690,100000000,0000,2400,0101,1231,0,0,0,0,
298,513243,634,14798,2033,5285,7752,100000000,0000,2400,0101,1231,0,0,0,0,
299,513243,635,1429,5283,2033,2690,100000000,0000,2400,0101,1231,0,0,0,0,
300,513243,641,4437,7359,3563,3564,100000000,0000,2400,0101,1231,0,0,0,0,
301,513243,653,2195,7745,7238,149,100000000,0000,2400,0101,1231,0,0,0,0,
302,513243,654,2195,2630,7238,149,100000000,0000,2400,0101,1231,0,0,0,0,
303,513243,672,11021,8830,8828,8829,011111000,0730,0830,0101,1231,0,0,0,0,
304,513243,673,11021,8831,8828,8829,011111000,0730,0830,0101,1231,0,0,0,0,
305,513243,688,13873,11049,1527,4402,011111000,0730,0830,0101,1231,0,0,0,0,
306,513243,689,13874,11049,1528,4402,011111000,0730,0830,0101,1231,0,0,0,0,
307,513243,691,951,11051,1523,1797,100000000,0000,2400,0101,1231,0,0,0,0,
308,513243,691,16329,11051,1523,11052,100000000,0000,2400,0101,1231,0,0,0,0,
309,513243,692,12717,11070,880,4383,100000000,0000,2400,0101,1231,0,0,0,0,
310,513243,693,12719,11070,1529,4386,011111000,0730,0830,0101,1231,0,0,0,0,
311,513243,694,12719,11071,1529,4386,011111000,0730,0830,0101,1231,0,0,0,0,
312,513243,695,10127,11071,881,2511,100000000,0900,2400,0101,1231,0,0,0,0,
313,513243,695,10127,11071,881,2511,100000000,0000,0700,0101,1231,0,0,0,0,
314,513243,699,14990,11289,1515,6232,100000000,0000,0500,0101,1231,0,0,0,0,
315,513243,699,14990,11289,1515,6232,100000000,2300,2400,0101,1231,0,0,0,0,
316,513243,702,16503,11466,6325,11297,011111100,0730,0830,0101,1231,0,0,0,0,
317,513243,705,17384,11653,2483,12475,100000000,0000,2400,0101,1231,0,0,0,0,
318,513243,705,17545,11653,2483,12584,100000000,0000,2400,0101,1231,0,0,0,0,
319,513243,710,16898,104,243,12156,100000000,0000,2400,0101,1231,0,0,0,0,
320,513243,710,16928,243,104,12156,100000000,0000,2400,0101,1231,0,0,0,0,
321,513243,711,20970,2683,6597,14332,100000000,0000,2400,0101,1231,0,0,0,0,
322,513243,714,19413,5135,708,13754,100000000,0000,2400,0101,1231,0,0,0,0,
323,513243,715,5987,5145,5168,5149,100000000,0000,2400,0101,1231,0,0,0,0,
324,513243,715,13261,5145,5168,3490,100000000,0700,0900,0101,1231,0,0,0,0,
