,meshcode,elcode,linkno,snodeno,enodeno,oneway,netlevel,attrnmno,objectid,geometry
0,513243,091112,10128,5413,7830,0,0,0,4-33-21-5-1428476,"LINESTRING (476742497 123715118, 476741965 123714351)"
1,513243,091112,10129,7981,7983,0,0,0,4-33-21-5-1428485,"LINESTRING (476982283 123907237, 476983878 123909936)"
2,513243,091112,10130,6677,7316,0,0,0,4-33-21-5-1428503,"LINESTRING (476914913 123849140, 476917000 123848675, 476916550 123847241)"
3,513243,091112,10131,2373,1763,0,0,0,4-33-21-5-1428539,"LINESTRING (476930544 123744919, 476931035 123744719, 476931321 123744552)"
4,513243,091112,10132,2379,8551,0,0,0,4-33-21-5-1428557,"LINESTRING (476926289 123748519, 476925553 123750219)"
5,513243,091112,10133,2370,8551,1,0,0,4-33-21-5-1428566,"LINESTRING (476927926 123750886, 476927639 123750852, 476925553 123750219)"
6,513243,091112,10134,2771,8734,0,0,0,4-33-21-5-1428575,"LINESTRING (476553261 123884831, 476553220 123884965)"
7,513243,091112,10135,8734,8733,0,0,0,4-33-21-5-1428584,"LINESTRING (476553220 123884965, 476552975 123885265, 476552811 123885465, 476552484 123885765, 476551462 123884831, 476551462 123884631, 476551421 123884498, 476551339 123884398, 476551217 123884331, 476550439 123884065, 476549908 123883865, 476549049 123883398, 476548721 123883165, 476548558 123882798, 476549049 123882265)"
8,513243,091112,10136,8738,8735,0,0,0,4-33-21-5-1428593,"LINESTRING (476541604 123876865, 476541727 123876898, 476542462 123877498, 476542667 123877665, 476542871 123878065, 476542994 123878165, 476544753 123878998, 476544917 123878965)"
9,513243,091112,10137,43,8738,0,0,0,4-33-21-5-1428602,"LINESTRING (476540950 123877565, 476541604 123876865)"
10,513243,091112,10138,8743,8744,0,0,0,4-33-21-5-1428665,"LINESTRING (476549049 123867700, 476549008 123866933, 476548967 123866767, 476548844 123866467, 476548803 123866333, 476548435 123865867)"
11,513243,091112,10139,45,8750,0,0,0,4-33-21-5-1428683,"LINESTRING (476540950 123872366, 476541195 123872232, 476541318 123872199, 476541604 123872132, 476541604 123871932, 476541154 123871232)"
12,513243,091112,10140,8759,8743,0,0,0,4-33-21-5-1428728,"LINESTRING (476549703 123870666, 476549580 123870132, 476549171 123868600, 476549049 123867700)"
13,513243,091112,10141,8763,8762,0,0,0,4-33-21-5-1428755,"LINESTRING (476550071 123868400, 476550399 123868633, 476550808 123868867, 476551258 123869067, 476551626 123869167, 476551994 123869200, 476552444 123869200, 476552894 123869133)"
14,513243,091112,10142,8789,8782,0,0,0,4-33-21-5-1428872,"LINESTRING (476547125 123740314, 476547043 123740081)"
15,513243,091112,10143,8783,8793,0,0,0,4-33-21-5-1428890,"LINESTRING (476548475 123744546, 476548229 123744413)"
16,513243,091112,10144,8797,8796,0,0,0,4-33-21-5-1428925,"LINESTRING (476550029 123739347, 476551175 123739214, 476551666 123739181, 476551870 123739214, 476552279 123739347, 476552729 123739481, 476552852 123739281, 476553343 123738514)"
17,513243,091112,10145,8808,8810,0,0,0,4-33-21-5-1428961,"LINESTRING (476553137 123730648, 476553178 123729915)"
18,513243,091112,10146,8810,8807,0,0,0,4-33-21-5-1428970,"LINESTRING (476553178 123729915, 476553260 123729615, 476553342 123729515, 476553628 123729148, 476554201 123728448)"
19,513243,091112,10147,8814,8816,0,0,0,4-33-21-5-1428979,"LINESTRING (476544670 123716149, 476547411 123716949, 476547657 123716983)"
20,513243,091112,10148,8816,8817,0,0,0,4-33-21-5-1428988,"LINESTRING (476547657 123716983, 476548352 123715817)"
21,513243,091112,10149,8817,8815,0,0,0,4-33-21-5-1428997,"LINESTRING (476548352 123715817, 476546225 123715217)"
22,513243,091112,10150,8817,8573,0,0,0,4-33-21-5-1429006,"LINESTRING (476548352 123715817, 476549007 123714550)"
23,513243,091112,10151,8846,8847,0,0,0,4-33-21-5-1429096,"LINESTRING (476582876 123892431, 476582917 123892265)"
24,513243,091112,10152,13243,8865,0,0,0,4-33-21-5-1429195,"LINESTRING (476557516 123887431, 476557557 123887131, 476557434 123886931, 476557229 123886765, 476557066 123886631, 476557066 123886498, 476557025 123886131, 476557148 123885931, 476557802 123885265)"
25,513243,091112,10153,8877,8875,0,0,0,4-33-21-5-1429249,"LINESTRING (476587990 123901864, 476588113 123901364)"
26,513243,091112,10155,3058,9005,0,0,0,4-33-21-5-1429519,"LINESTRING (476558660 123737847, 476559069 123737547, 476559274 123737247, 476559274 123737114, 476558128 123736281, 476558006 123736182, 476557924 123735948, 476557924 123735782, 476558006 123735615, 476558210 123735315, 476558251 123735182, 476558251 123735082, 476558169 123734882)"
27,513243,091112,10156,9005,9007,0,0,0,4-33-21-5-1429528,"LINESTRING (476558169 123734882, 476558210 123734415)"
28,513243,091112,10157,9007,9008,0,0,0,4-33-21-5-1429537,"LINESTRING (476558210 123734415, 476558292 123734015, 476558374 123733882, 476558537 123733882, 476560092 123734082)"
29,513243,091112,10158,9008,9006,0,0,0,4-33-21-5-1429546,"LINESTRING (476560092 123734082, 476561728 123734715, 476561565 123735215)"
30,513243,091112,10159,9009,9007,0,0,0,4-33-21-5-1429555,"LINESTRING (476559969 123734682, 476558210 123734415)"
31,513243,091112,10160,9009,9008,0,0,0,4-33-21-5-1429564,"LINESTRING (476559969 123734682, 476560092 123734082)"
32,513243,091112,10161,9010,9013,0,0,0,4-33-21-5-1429591,"LINESTRING (476560624 123729948, 476559356 123729548, 476559151 123729548, 476559069 123729615, 476558333 123730748, 476558169 123730882)"
33,513243,091112,10162,9013,9011,0,0,0,4-33-21-5-1429600,"LINESTRING (476558169 123730882, 476558047 123731782)"
34,513243,091112,10163,9012,9015,0,0,0,4-33-21-5-1429609,"LINESTRING (476554692 123729582, 476555960 123730148, 476556737 123730415, 476557392 123730682)"
35,513243,091112,10164,9015,9013,0,0,0,4-33-21-5-1429618,"LINESTRING (476557392 123730682, 476558169 123730882)"
36,513243,091112,10165,9062,9063,0,0,0,4-33-21-5-1429681,"LINESTRING (476593227 123844636, 476592900 123844603, 476592286 123844370, 476591959 123844370, 476590486 123844636, 476590282 123844803, 476589750 123845436)"
37,513243,091112,10166,3088,9089,0,0,0,4-33-21-5-1429717,"LINESTRING (476589791 123757180, 476590527 123757213, 476590650 123757146, 476591264 123756680, 476591509 123756513, 476591673 123756413, 476591918 123756346, 476592696 123756213, 476593268 123756013, 476593514 123755946, 476593718 123755946, 476593923 123756013)"
38,513243,091112,10167,9100,9102,0,0,0,4-33-21-5-1429762,"LINESTRING (476600508 123752614, 476601245 123752514, 476601367 123752547, 476602513 123753180, 476603004 123753480, 476603126 123753646, 476603167 123753746, 476603004 123754180, 476602922 123754413, 476602922 123754680)"
39,513243,091112,10168,9101,9102,0,0,0,4-33-21-5-1429780,"LINESTRING (476603085 123757980, 476603167 123757380, 476603249 123756113, 476603249 123755413, 476603249 123755113, 476603208 123754946, 476603126 123754846, 476602922 123754680)"
40,513243,091112,10169,9115,9114,0,0,0,4-33-21-5-1429870,"LINESTRING (476594823 123749447, 476594782 123749214, 476594782 123749081, 476594823 123748947, 476594986 123748747)"
41,513243,091112,10170,9199,7629,0,0,0,4-33-21-5-1430005,"LINESTRING (476633970 123783778, 476634093 123783678, 476634379 123783578, 476634829 123783778, 476635115 123783744, 476635238 123783744, 476636670 123783044, 476636874 123782944, 476637120 123782911)"
42,513243,091112,10171,9274,12234,0,0,0,4-33-21-5-1430050,"LINESTRING (476637693 123760346, 476638306 123760880, 476638552 123761113)"
43,513243,091112,10172,9350,9351,0,0,0,4-33-21-5-1430104,"LINESTRING (476653278 123756414, 476652664 123757281)"
44,513243,091112,10173,9354,3160,0,0,0,4-33-21-5-1430131,"LINESTRING (476660681 123757447, 476658187 123756414, 476657532 123757281)"
45,513243,091112,10174,9357,9356,0,0,0,4-33-21-5-1430140,"LINESTRING (476659414 123759281, 476656960 123758114)"
46,513243,091112,10175,3152,9359,0,0,0,4-33-21-5-1430158,"LINESTRING (476657246 123762581, 476657860 123761614)"
47,513243,091112,10176,9359,9358,0,0,0,4-33-21-5-1430167,"LINESTRING (476657860 123761614, 476654301 123760014)"
48,513243,091112,10177,9366,1612,0,0,0,4-33-21-5-1430176,"LINESTRING (476650005 123756014, 476650619 123755181, 476651355 123754747, 476651069 123753781)"
49,513243,091112,10178,9367,9369,0,0,0,4-33-21-5-1430185,"LINESTRING (476650128 123758814, 476650782 123757747)"
50,513243,091112,10179,9369,1840,0,0,0,4-33-21-5-1430194,"LINESTRING (476650782 123757747, 476651478 123756714)"
51,513243,091112,10180,9390,9391,0,0,0,4-33-21-5-1430221,"LINESTRING (476665999 123796577, 476666244 123796577)"
52,513243,091112,10181,9395,9394,0,0,0,4-33-21-5-1430248,"LINESTRING (476660477 123813641, 476660804 123813408, 476661172 123813008, 476661459 123812775, 476661704 123812608, 476661991 123812475, 476663176 123811975)"
53,513243,091112,10182,9396,9397,0,0,0,4-33-21-5-1430257,"LINESTRING (476665058 123809842, 476665590 123809676, 476666408 123809376, 476667144 123809042, 476667349 123808976, 476667553 123808942, 476667840 123808942, 476668167 123809009, 476668494 123809142, 476669230 123809676, 476669394 123809709, 476669517 123809709, 476669680 123809676, 476669967 123809576, 476670130 123809476, 476670335 123809242, 476670417 123809042, 476670580 123808509, 476670662 123808342, 476670785 123808176, 476670908 123808042, 476671399 123807742, 476671521 123807676, 476671930 123807609)"
54,513243,091112,10183,9434,9431,0,0,0,4-33-21-5-1430320,"LINESTRING (476701176 123870936, 476701136 123870770, 476700890 123870470, 476700808 123870403, 476700686 123870336, 476700440 123870270, 476699787 123870103, 476699541 123870003)"
55,513243,091112,10184,9587,9588,0,0,0,4-33-21-5-1430410,"LINESTRING (476679212 123789578, 476677044 123788244)"
56,513243,091112,10185,9589,9590,0,0,0,4-33-21-5-1430437,"LINESTRING (476678680 123790178, 476679335 123790078, 476679662 123790111, 476679866 123790144, 476681011 123790878, 476682279 123791644, 476683916 123792578, 476683589 123792978, 476685020 123793778, 476686493 123794178)"
57,513243,091112,10186,9626,9628,0,0,0,4-33-21-5-1430518,"LINESTRING (476684858 123751282, 476685758 123751415)"
58,513243,091112,10187,9628,9627,0,0,0,4-33-21-5-1430527,"LINESTRING (476685758 123751415, 476686249 123751448, 476688867 123751482, 476687108 123749115, 476686003 123747715, 476685840 123747582)"
59,513243,091112,10188,9634,9633,0,0,0,4-33-21-5-1430536,"LINESTRING (476715616 123882669, 476715903 123882635, 476716107 123882635, 476716271 123882669, 476716435 123882735, 476716598 123882802, 476716680 123882935, 476716885 123883002)"
60,513243,091112,10189,9642,9643,0,0,0,4-33-21-5-1430545,"LINESTRING (476724984 123881169, 476724656 123881202, 476723797 123881235)"
61,513243,091112,10190,9667,9634,0,0,0,4-33-21-5-1430563,"LINESTRING (476713080 123880935, 476713571 123881135, 476713775 123881202, 476714021 123881369, 476714185 123881502, 476714389 123881769, 476714921 123882302, 476715003 123882369, 476715289 123882502, 476715453 123882602, 476715616 123882669)"
62,513243,091112,10191,1955,9673,0,0,0,4-33-21-5-1430572,"LINESTRING (476710667 123860804, 476710299 123861004, 476710013 123861204, 476709767 123861471, 476709604 123861704)"
63,513243,091112,10192,9714,9711,0,0,0,4-33-21-5-1430671,"LINESTRING (476728340 123827375, 476727604 123826975)"
64,513243,091112,10193,9717,9715,0,0,0,4-33-21-5-1430698,"LINESTRING (476718481 123827675, 476718317 123827741, 476718195 123827741, 476716722 123827475, 476716640 123827508, 476716558 123827575, 476716476 123827708, 476716517 123827808, 476717458 123828741, 476717826 123829108, 476717867 123829175, 476717908 123829508, 476718072 123829508, 476718276 123829541, 476718767 123829508, 476719422 123829375)"
65,513243,091112,10194,9783,9784,0,0,0,4-33-21-5-1430833,"LINESTRING (476734146 123886435, 476734392 123884202)"
66,513243,091112,10195,9704,9786,0,0,0,4-33-21-5-1430842,"LINESTRING (476736521 123838274, 476736766 123838074, 476737298 123837807)"
