,meshcode,elcode,linkno,snodeno,enodeno,oneway,netlevel,attrnmno,objectid,geometry
0,513243,061114,555,1949,1950,0,1,519,4-33-21-5-1276215,"LINESTRING (476734435 123838707, 476733248 123838939)"
1,513243,061114,556,1951,1952,0,1,520,4-33-21-5-1276230,"LINESTRING (476710913 123851705, 476710340 123852205)"
2,513243,061114,557,1954,1955,0,1,521,4-33-21-5-1276245,"LINESTRING (476710504 123859704, 476710667 123860804)"
3,513243,061114,558,1955,1956,0,1,522,4-33-21-5-1276260,"LINESTRING (476710667 123860804, 476711158 123863504)"
4,513243,061114,559,1956,1957,0,1,523,4-33-21-5-1276275,"LINESTRING (476711158 123863504, 476711936 123867436, 476712304 123869303)"
5,513243,061114,560,1953,1952,0,1,524,4-33-21-5-1276290,"LINESTRING (476709808 123855471, 476709481 123853437, 476709481 123853172, 476709522 123853038, 476709563 123852872, 476709808 123852638, 476710340 123852205)"
6,513243,061114,561,2772,8596,0,1,525,4-33-21-5-1276305,"LINESTRING (476650535 123899866, 476650617 123899699, 476650903 123899399, 476651394 123899032, 476651803 123898699, 476651926 123898532, 476651967 123898366, 476651967 123898299, 476651885 123898132, 476651640 123897899, 476651312 123897699, 476650780 123897399, 476649962 123897099, 476649308 123896866, 476648367 123896766, 476648040 123896699, 476646812 123895666, 476646730 123895599, 476646485 123895532, 476646362 123895532, 476646158 123895632, 476646117 123895666, 476646117 123895766, 476646158 123896099, 476646240 123896432, 476646608 123897566, 476646567 123897632, 476646485 123897766, 476646280 123897832, 476646035 123897832, 476645830 123897766, 476645217 123897432, 476644930 123897199, 476644603 123896766, 476644317 123896366, 476644030 123896099, 476643826 123895932, 476643580 123895832, 476643335 123895766, 476641086 123895699, 476640636 123895832, 476640268 123895966, 476639981 123896166, 476639777 123896399, 476639695 123896666, 476639000 123900331, 476638877 123900831, 476638754 123901165, 476638631 123901465, 476638345 123901865, 476638100 123902165, 476637936 123902365, 476637527 123902731, 476635727 123903865, 476634786 123904631)"
7,513243,061114,562,4948,1949,0,1,526,4-33-21-5-1276343,"LINESTRING (476735416 123838574, 476734435 123838707)"
8,513243,061114,563,7683,7684,0,1,527,4-33-21-5-1276358,"LINESTRING (476712795 123850172, 476711731 123851105)"
9,513243,061114,564,7684,1951,0,1,528,4-33-21-5-1276373,"LINESTRING (476711731 123851105, 476710913 123851705)"
10,513243,061114,565,2698,2056,0,1,529,4-33-21-5-1276388,"LINESTRING (476836207 123908767, 476835717 123907500)"
11,513243,061114,566,2697,7796,0,1,530,4-33-21-5-1276403,"LINESTRING (476837516 123911567, 476837557 123911667)"
12,513243,061114,568,9656,474,0,1,531,4-33-21-5-1276435,"LINESTRING (476707967 123874135, 476707149 123874502, 476706699 123874735, 476705840 123875702, 476705390 123876135)"
13,513243,061114,569,1957,9669,0,1,532,4-33-21-5-1276450,"LINESTRING (476712304 123869303, 476712304 123869503)"
14,513243,061114,570,7657,9694,0,1,533,4-33-21-5-1276495,"LINESTRING (476715004 123847405, 476714758 123847705)"
15,513243,061114,571,9694,7683,0,1,534,4-33-21-5-1276510,"LINESTRING (476714758 123847705, 476712795 123850172)"
16,513243,061114,572,7657,9697,0,1,535,4-33-21-5-1276525,"LINESTRING (476715004 123847405, 476715863 123846306)"
17,513243,061114,573,9697,9693,0,1,536,4-33-21-5-1276540,"LINESTRING (476715863 123846306, 476716763 123845139)"
18,513243,061114,574,1948,9704,0,1,537,4-33-21-5-1276585,"LINESTRING (476740407 123838973, 476738607 123838640, 476736521 123838274)"
19,513243,061114,575,9704,4948,0,1,538,4-33-21-5-1276600,"LINESTRING (476736521 123838274, 476735866 123838474, 476735416 123838574)"
20,513243,061114,576,2697,10326,0,1,539,4-33-21-5-1276615,"LINESTRING (476837516 123911567, 476837189 123910967, 476836780 123910033)"
21,513243,061114,577,10326,2698,0,1,540,4-33-21-5-1276630,"LINESTRING (476836780 123910033, 476836207 123908767)"
22,513243,061114,578,1953,11899,0,1,541,4-33-21-5-1276645,"LINESTRING (476709808 123855471, 476710340 123858671)"
23,513243,061114,579,11899,1954,0,1,542,4-33-21-5-1276660,"LINESTRING (476710340 123858671, 476710504 123859704)"
24,513243,061114,580,1284,11901,0,1,543,4-33-21-5-1276675,"LINESTRING (476711975 123873503, 476710749 123873635, 476709645 123873835, 476709154 123874102, 476708826 123874135)"
25,513243,061114,581,11901,9656,0,1,544,4-33-21-5-1276698,"LINESTRING (476708826 123874135, 476707967 123874135)"
26,513243,061114,582,474,673,0,1,545,4-33-21-5-1276721,"LINESTRING (476705390 123876135, 476704449 123876869, 476704245 123876935, 476703181 123877169, 476702936 123877269, 476702813 123877435, 476701586 123878902, 476701422 123879135, 476701381 123879235, 476701381 123879569)"
