533931,170,1,501233886,128111669,8,533921,821,21
533931,565,2,501252212,128111669,8,533921,295,66
533931,248,3,500927296,128111655,8,533921,728,69
533931,326,4,501022523,128111657,8,533921,168,70
533931,327,5,500981372,128111656,8,533921,167,83
533931,556,6,501182998,128111669,8,533921,227,85
533931,1350,7,501214415,128111669,8,533921,1033,104
533931,1410,8,501226237,128111669,8,533921,688,105
533931,1414,9,500892528,128111654,8,533921,684,106
533931,228,10,500875061,128111654,8,533921,157,117
533931,1778,11,500942103,128111655,8,533921,111,124
533931,1792,12,500928524,128111655,8,533921,382,248
533931,711,13,501207952,128111669,8,533921,1218,293
533931,1122,14,501240022,128111669,8,533921,406,296
533931,1121,15,501247876,128111669,8,533921,1035,298
533931,1124,16,501272216,128111669,8,533921,1296,306
533931,829,17,500893182,128111654,8,533921,536,629
533931,824,18,500929465,128111655,8,533921,543,639
533931,1732,19,501277656,128111669,8,533921,363,711
533931,1274,20,501180462,128111668,8,533921,587,723
533931,1275,21,501177803,128111668,8,533921,587,724
533931,1275,22,501174572,128111668,8,533921,729,726
533931,2158,23,500866799,128111654,8,533921,596,734
533931,2222,1561,500853750,128111653,8,533921,301,1142
533931,2332,2033,501199320,128111669,8,533921,1300,1146
533931,2332,2034,501198502,128111669,8,533921,1301,1147
533931,2333,2035,500927992,128111655,8,533921,1303,1149
533931,2338,2040,501202879,128111669,8,533921,1308,1155
533931,2339,2041,501211961,128111669,8,533921,1309,1156
533931,2340,2042,501245791,128111669,8,533921,1310,1157
533931,2341,2043,501208402,128111669,8,533921,1311,1158
533931,23,24,500838571,128239237,4,533930,9,4
533931,24,25,500838571,128238803,4,533930,10,7
533931,77,26,500838571,128247302,4,533930,1992,34
533931,381,27,500838569,128338723,4,533930,298,89
533931,428,28,500838571,128250935,4,533930,428,139
533931,318,29,500838571,128242503,4,533930,295,140
533931,543,30,500838570,128291629,4,533930,2477,141
533931,1710,31,500838570,128318391,4,533930,431,142
533931,414,32,500838569,128329690,4,533930,432,143
533931,1576,33,500838571,128227672,4,533930,1634,242
533931,1386,34,500838569,128333723,4,533930,1565,257
533931,432,35,500838569,128341222,4,533930,341,272
533931,229,36,500838572,128193409,4,533930,244,278
533931,2166,37,500838574,128140116,4,533930,2511,280
533931,401,38,500838570,128264166,4,533930,3101,316
533931,337,39,500838571,128261467,4,533930,3101,317
533931,574,41,500838570,128272498,4,533930,552,398
533931,573,42,500838570,128266199,4,533930,552,399
533931,579,43,500838570,128287130,4,533930,556,404
533931,575,44,500838570,128277297,4,533930,782,406
533931,576,45,500838570,128277597,4,533930,781,407
533931,1311,46,500838569,128365819,4,533930,872,477
533931,1314,47,500838569,128346388,4,533930,1351,486
533931,671,48,500838571,128241537,4,533930,629,1257
533931,672,49,500838571,128229504,4,533930,634,1275
533931,1745,50,500838571,128214074,4,533930,1060,1392
533931,1699,51,500838572,128185910,4,533930,1067,1403
533931,1216,52,500838572,128189410,4,533930,1071,1407
533931,1704,53,500838572,128188144,4,533930,1071,1408
533931,659,55,500838571,128239903,4,533930,679,1497
533931,1255,56,500838571,128207474,4,533930,1349,1517
533931,663,57,500838571,128226472,4,533930,738,1592
533931,1376,58,500838570,128282697,4,533930,1642,1593
533931,1375,59,500838570,128285130,4,533930,1643,1596
533931,666,60,500838571,128229071,4,533930,744,1605
533931,670,61,500838571,128225705,4,533930,756,1615
533931,644,62,500838571,128238170,4,533930,765,1618
533931,655,63,500838571,128249369,4,533930,786,1648
533931,773,64,500838569,128351887,4,533930,869,1657
533931,2084,1855,500838574,128148482,4,533930,2377,2654
533931,2024,1872,500838573,128167979,4,533930,3102,2655
533931,2334,2036,500838571,128237437,4,533930,3105,2656
533931,2335,2037,500838569,128325890,4,533930,3106,2657
533931,203,129,501288537,128121967,6,533932,330,71
533931,334,181,501288521,128399847,6,533932,20685,72
533931,415,188,501288534,128197852,6,533932,3436,73
533931,568,191,501288536,128137730,6,533932,5939,74
533931,1320,213,501288536,128139830,6,533932,16915,75
533931,1556,268,501288536,128144963,6,533932,14351,76
533931,235,287,501288527,128303330,6,533932,957,77
533931,1694,309,501288535,128163192,6,533932,21702,78
533931,81,331,501288533,128218848,6,533932,109,79
533931,1188,1224,501288537,128129199,6,533932,9513,80
533931,2293,1270,501288536,128137297,6,533932,7566,81
533931,1161,1277,501288537,128115134,6,533932,9507,82
533931,1568,1340,501288537,128130765,6,533932,14396,83
533931,1568,1341,501288537,128129966,6,533932,16912,84
533931,2074,2031,501288527,128306829,6,533932,23081,16952
533931,2330,2032,501288527,128306129,6,533932,23216,16974
533931,2337,2039,501288536,128150595,6,533932,23776,17101
533931,1800,211,501143803,128411625,2,533941,1238,1
533931,752,315,501271014,128411615,2,533941,629,2
533931,382,332,501176447,128411624,2,533941,172,3
533931,383,333,501179965,128411624,2,533941,190,4
533931,2331,334,501241115,128411619,2,533941,171,5
533931,2336,2038,501143885,128411625,2,533941,1599,1375
