523202,473,1,476298278,124811557,8,513272,526,24
523202,15,2,476516226,124811560,8,513272,43,59
523202,196,3,476304700,124811557,8,513272,51,141
523202,26,4,476295373,124811557,8,513272,522,147
523202,733,617,476472089,124811558,8,513272,888,770
523202,734,618,476382667,124811557,8,513272,889,771
523202,735,619,476432410,124811558,8,513272,890,772
523202,735,620,476434822,124811558,8,513272,891,773
523202,736,621,476435641,124811558,8,513272,891,774
523202,736,622,476448199,124811558,8,513272,892,775
523202,745,632,476414043,124811557,8,513272,897,780
523202,749,636,476405739,124811557,8,513272,898,781
523202,750,637,476394817,124811557,8,513272,898,782
523202,750,638,476394326,124811557,8,513272,899,783
523202,334,5,476090965,125020594,4,523201,592,20
523202,87,6,476090963,125073988,4,523201,170,39
523202,485,7,476090966,125006462,4,523201,282,77
523202,287,8,476090967,124812918,4,523201,10,83
523202,366,9,476090967,124874044,4,523201,32,89
523202,27,10,476090967,124908273,4,523201,203,90
523202,32,11,476090967,124954700,4,523201,134,104
523202,29,12,476090967,124939769,4,523201,125,106
523202,48,13,476090965,125015594,4,523201,487,137
523202,737,623,476090967,124955734,4,523201,602,523
523202,738,624,476090967,124963499,4,523201,604,525
523202,738,625,476090967,124964966,4,523201,605,526
523202,739,626,476090965,125033926,4,523201,607,528
523202,740,627,476090967,124954200,4,523201,608,529
523202,744,631,476090967,124818884,4,523201,609,530
523202,7,33,476540926,125051666,6,523203,14,6
523202,21,54,476540925,125070864,6,523203,25,7
523202,44,88,476540926,125045700,6,523203,77,8
523202,17,101,476540936,124879518,6,523203,392,9
523202,746,633,476540936,124896216,6,523203,922,773
523202,751,639,476540936,124885317,6,523203,925,776
523202,731,49,476526688,125111527,2,523212,265,1
523202,85,53,476129454,125111518,2,523212,12,2
523202,81,57,476206112,125111520,2,523212,8,3
523202,192,60,476268575,125111522,2,523212,168,4
523202,732,62,476396241,125111525,2,523212,173,5
523202,276,85,476218629,125111520,2,523212,16,6
523202,43,86,476496132,125111527,2,523212,35,7
523202,741,628,476269924,125111522,2,523212,616,555
523202,742,629,476330343,125111524,2,523212,617,556
523202,743,630,476531106,125111528,2,523212,618,557
523202,747,634,476403358,125111526,2,523212,619,559
523202,748,635,476525379,125111527,2,523212,620,560
523202,752,640,476277737,125111522,2,523212,623,563
523202,753,641,476410639,125111526,2,523212,624,564
