order,polyline,lane,width,length,oneway_code,is_highway,elevation,roadType,speed
OE,"[34.3899381, 132.5021922, 34.3901417, 132.501765, 34.3902181, 132.5015439]",2,7.5,67,0,False,"[[34.3899347, 132.5021967, 1.735], [34.3901403, 132.5017572, 2.793], [34.3902167, 132.5015458, 3.339]]",6,-60
OE,"[34.3900144, 132.5022075, 34.3903553, 132.5017042, 34.3904925, 132.5016125]",2,7.5,77,1,False,"[[34.3900133, 132.5022047, 1.952], [34.3903561, 132.5017083, 3.676], [34.3904947, 132.5016139, 4.397]]",3,50
OE,"[34.3901822, 132.5021847, 34.3900144, 132.5022075]",1,4.0,18,0,False,"[[34.3901758, 132.5021861, 2.165], [34.3900136, 132.5022047, 1.952]]",6,-60
OE,"[34.3900144, 132.5022075, 34.3900856, 132.5021922, 34.3901822, 132.5021847]",1,4.0,18,0,False,"[[34.3900133, 132.5022047, 1.952], [34.3900917, 132.5021967, 2.116], [34.3901756, 132.5021861, 2.165]]",6,-60
OE,"[34.3904417, 132.5021467, 34.3904214, 132.5030469, 34.3904011, 132.5033292]",1,4.0,108,0,False,"[[34.3904394, 132.5021478, 2.416], [34.3904189, 132.5030397, 1.203], [34.3904072, 132.5033236, 1.166]]",9,-60
OE,"[34.3901061, 132.5014064, 34.3899281, 132.5015667, 34.3895467, 132.5019253, 34.3891703, 132.5022764, 34.3890989, 132.5023219]",1,2.0,139,0,False,"[[34.3901031, 132.5014081, 3.124], [34.3899336, 132.5015636, 1.545], [34.3891708, 132.5022725, 1.338], [34.3890956, 132.5023175, 1.561]]",9,-60
OE,"[34.3904925, 132.5016125, 34.3904111, 132.5018033, 34.3901822, 132.5021847]",1,4.0,63,1,False,"[[34.3904947, 132.5016136, 4.397], [34.3904125, 132.5018117, 3.556], [34.3901761, 132.5021856, 2.165]]",3,50
OE,"[34.3904417, 132.5021467, 34.3901822, 132.5021847]",1,4.0,28,0,False,"[[34.3904394, 132.5021478, 2.416], [34.3901758, 132.5021858, 2.165]]",6,-60
OE,"[34.3904011, 132.5033292, 34.3904011, 132.5035656]",1,4.0,21,0,False,"[[34.3904069, 132.5033239, 1.166], [34.3903997, 132.5035631, 1.424]]",9,-60
OE,"[34.3890989, 132.5023219, 34.3889414, 132.5021236, 34.3884581, 132.5012617]",2,7.5,120,0,False,"[[34.3890953, 132.5023178, 1.561], [34.3889406, 132.5021289, 1.9], [34.3884617, 132.5012647, -1.539]]",4,40
OE,"[34.3890989, 132.5023219, 34.388865, 132.5023067]",1,4.0,25,0,False,"[[34.3890953, 132.5023178, 1.561], [34.3888697, 132.5023078, 1.499]]",9,30
OE,"[34.3904011, 132.5035656, 34.39034, 132.5050153]",1,4.0,133,1,False,"[[34.3903994, 132.5035633, 1.424], [34.3903358, 132.5050117, 1.483]]",9,-60
OE,"[34.3904011, 132.5035656, 34.3905433, 132.5036267, 34.3906706, 132.5036572, 34.3908639, 132.5036725, 34.3911233, 132.5036494, 34.391525, 132.5036039, 34.3917894, 132.5036039]",2,7.5,155,0,False,"[[34.3903994, 132.5035633, 1.424], [34.3905372, 132.5036222, 1.611], [34.3906703, 132.5036564, 1.827], [34.3908644, 132.5036733, 2.251], [34.391125, 132.503645, 3.045], [34.391525, 132.503605, 4.132], [34.3917944, 132.5036064, 5.048]]",4,40
OE,"[34.388865, 132.5023067, 34.3887428, 132.5028028, 34.3886258, 132.5032986, 34.3885597, 132.503375, 34.3885497, 132.5034206, 34.3885039, 132.5040081]",1,2.0,163,0,False,"[[34.3888697, 132.5023078, 1.499], [34.3886203, 132.5032975, 1.812], [34.3885625, 132.5033786, 1.903], [34.3885528, 132.5034194, 1.966], [34.3885033, 132.5040164, 1.529]]",9,-60
OE,"[34.3905231, 132.5018186, 34.3904417, 132.5021467]",1,4.0,31,1,False,"[[34.3905211, 132.5018197, 3.591], [34.3904397, 132.5021475, 2.416]]",6,-60
OE,"[34.388865, 132.5023067, 34.3883614, 132.5023678, 34.3878631, 132.5024289, 34.3875222, 132.5024747, 34.3873544, 132.5025203, 34.3869475, 132.5027264, 34.3867744, 132.5028181, 34.3866983, 132.5028561, 34.3866067, 132.5028942]",1,4.0,258,0,False,"[[34.3888697, 132.5023078, 1.499], [34.3878656, 132.5024317, 1.446], [34.3875231, 132.5024772, 1.492], [34.3873558, 132.5025194, 1.59], [34.3869492, 132.5027272, 1.998], [34.3867736, 132.5028181, 1.981], [34.3866997, 132.5028519, 2.174], [34.386605, 132.5028975, 2.183]]",9,30
OE,"[34.3890481, 132.5050686, 34.3893178, 132.5041836]",2,7.5,86,1,False,"[[34.3890458, 132.5050628, 2.332], [34.3893172, 132.5041856, 2.226]]",3,50
OE,"[34.3893178, 132.5041836, 34.3888753, 132.5040692, 34.3887989, 132.5040539, 34.3885039, 132.5040081]",1,4.0,91,0,False,"[[34.3893175, 132.5041856, 2.226], [34.3888778, 132.5040694, 1.438], [34.3887981, 132.5040589, 1.54], [34.3885033, 132.5040175, 1.529]]",9,-60
OE,"[34.389755, 132.5043744, 34.3894653, 132.5042522]",1,4.0,34,0,False,"[[34.3897531, 132.5043769, 1.36], [34.3894667, 132.5042467, 2.316]]",9,-60
OE,"[34.3894653, 132.5042522, 34.3891906, 132.5051678]",2,7.5,89,1,False,"[[34.3894667, 132.5042467, 2.316], [34.3891911, 132.5051672, 2.361]]",3,50
OE,"[34.3908842, 132.5023297, 34.3908181, 132.5022533, 34.3905944, 132.5019331, 34.3905231, 132.5018186]",1,4.0,61,0,False,"[[34.3908839, 132.5023294, 3.603], [34.3908192, 132.50225, 3.471], [34.3905964, 132.5019286, 3.496], [34.3905217, 132.50182, 3.591]]",9,-60
OE,"[34.3895314, 132.5052364, 34.3897092, 132.5045117, 34.389755, 132.5043744]",1,2.0,83,0,False,"[[34.3895333, 132.5052408, 1.435], [34.3897053, 132.5045172, 1.535], [34.3897528, 132.5043775, 1.36]]",9,-60
OE,"[34.3902739, 132.5050153, 34.3902181, 132.5048322, 34.3901161, 132.5046567, 34.3899586, 132.5045192, 34.389755, 132.5043744]",1,4.0,85,0,False,"[[34.3902683, 132.5050122, 1.48], [34.3902172, 132.5048297, 1.489], [34.3901156, 132.5046594, 1.449], [34.3899583, 132.5045231, 1.307], [34.3897536, 132.5043775, 1.36]]",9,-60
OE,"[34.3905792, 132.5015208, 34.3905231, 132.5018186]",1,4.0,28,1,False,"[[34.3905783, 132.5015228, 5.055], [34.3905211, 132.5018197, 3.591]]",6,-60
OE,"[34.3902181, 132.5015439, 34.3902992, 132.5013072, 34.3903094, 132.50117]",2,7.5,36,1,False,"[[34.3902169, 132.5015456, 3.339], [34.3903003, 132.5013069, 1.294], [34.3903058, 132.5011744, 3.297]]",6,-60
OE,"[34.3902181, 132.5015439, 34.3901061, 132.5014064]",1,2.0,17,0,False,"[[34.3902169, 132.5015456, 3.339], [34.3901031, 132.5014081, 3.124]]",9,-60
OE,"[34.3909961, 132.5024669, 34.3908842, 132.5023297]",1,4.0,17,0,False,"[[34.3909981, 132.5024714, 3.552], [34.3908839, 132.5023297, 3.603]]",9,-60
OE,"[34.3903094, 132.50117, 34.3901061, 132.5014064]",1,2.0,31,0,False,"[[34.3903061, 132.5011742, 3.297], [34.3901031, 132.5014078, 3.124]]",9,-60
OE,"[34.3905792, 132.5015208, 34.3904925, 132.5016125]",2,7.5,12,0,False,"[[34.3905783, 132.5015228, 5.055], [34.390495, 132.5016136, 4.397]]",3,50
OE,"[34.3917539, 132.5032833, 34.3909961, 132.5024669]",1,4.0,112,0,False,"[[34.3917539, 132.5032797, 3.902], [34.3909981, 132.5024714, 3.552]]",9,-60
OE,"[34.3918353, 132.5039394, 34.3905792, 132.5042064]",1,2.0,141,0,False,"[[34.3918364, 132.5039389, 3.989], [34.3905792, 132.5042097, 1.896]]",9,-60
OE,"[34.3905792, 132.5015208, 34.3910672, 132.5021008, 34.3911894, 132.5022533, 34.3916725, 132.5028103, 34.3917539, 132.5032833]",2,7.5,214,0,False,"[[34.3905783, 132.5015228, 5.055], [34.3910725, 132.5020997, 3.998], [34.3911861, 132.5022453, 3.913], [34.3916728, 132.5028047, 6.06], [34.3917536, 132.5032792, 3.902]]",6,-60
OE,"[34.3903094, 132.50117, 34.3905792, 132.5015208]",1,4.0,43,0,False,"[[34.3903061, 132.5011742, 3.297], [34.3903317, 132.5012072, 3.41], [34.3903575, 132.5012406, 3.523], [34.3903831, 132.5012736, 3.636], [34.3904119, 132.5013106, 3.841], [34.3904411, 132.5013478, 4.046], [34.39047, 132.5013847, 4.25], [34.3904989, 132.5014217, 4.455], [34.3905247, 132.501455, 4.655], [34.3905506, 132.5014883, 4.855], [34.3905764, 132.5015217, 5.055]]",6,-60
OE,"[34.3909656, 132.5010481, 34.3905792, 132.5015208]",4,13.0,61,0,False,"[[34.3909647, 132.5010428, 4.879], [34.39093, 132.5010864, 5.076], [34.390895, 132.5011297, 5.274], [34.39086, 132.5011736, 5.389], [34.390825, 132.5012172, 5.504], [34.39079, 132.5012611, 5.534], [34.3907547, 132.5013047, 5.564], [34.3907194, 132.5013489, 5.557], [34.3906847, 132.5013922, 5.487], [34.39065, 132.5014353, 5.381], [34.3906153, 132.5014786, 5.218], [34.3905806, 132.5015219, 5.055]]",3,50
OE,"[34.3885039, 132.5040081, 34.3883564, 132.5040006]",1,4.0,16,0,False,"[[34.3885028, 132.5040169, 1.529], [34.388355, 132.5039956, 1.976]]",9,-60
OE,"[34.3892922, 132.500285, 34.3896075, 132.5003842, 34.3899586, 132.5007808, 34.3903094, 132.50117]",1,4.0,142,0,False,"[[34.3892911, 132.5002842, 1.902], [34.3893369, 132.5002989, 2.176], [34.3893825, 132.5003133, 2.45], [34.3894283, 132.5003281, 2.717], [34.3894739, 132.5003428, 2.95], [34.3895194, 132.5003572, 3.058], [34.3895628, 132.5003711, 3.083], [34.3896058, 132.500385, 3.107], [34.3896425, 132.5004264, 3.132], [34.3896792, 132.5004678, 3.157], [34.3897139, 132.5005069, 3.152], [34.3897486, 132.5005464, 3.148], [34.3897833, 132.5005856, 3.144], [34.3898178, 132.5006242, 3.147], [34.3898525, 132.5006628, 3.151], [34.3898869, 132.5007014, 3.154], [34.3899214, 132.50074, 3.158], [34.3899561, 132.5007789, 3.174], [34.3899908, 132.5008178, 3.191], [34.3900256, 132.5008567, 3.225], [34.39006, 132.5008953, 3.259], [34.3900947, 132.5009344, 3.265], [34.3901294, 132.5009736, 3.27], [34.3901642, 132.5010128, 3.275], [34.3901989, 132.5010519, 3.281], [34.3902336, 132.5010911, 3.286], [34.3902683, 132.5011303, 3.291], [34.3903031, 132.5011694, 3.297]]",6,-60
OE,"[34.3883564, 132.5040006, 34.3881986, 132.5039775, 34.387975, 132.5039319, 34.3877256, 132.5038403, 34.3874664, 132.50368, 34.3872272, 132.5037031, 34.3871153, 132.5037258, 34.3869678, 132.5037869, 34.3868761, 132.5035122]",1,4.0,187,0,False,"[[34.388355, 132.5039956, 1.976], [34.3881967, 132.5039731, 2.492], [34.3879733, 132.5039292, 3.796], [34.3877242, 132.5038447, 4.64], [34.38747, 132.5036828, 4.952], [34.3872303, 132.503705, 4.92], [34.3871158, 132.5037275, 4.577], [34.3869672, 132.5037811, 4.524], [34.3868775, 132.5035125, 2.378]]",9,-60
OE,"[34.3883564, 132.5040006, 34.3883361, 132.5042064, 34.3883817, 132.5043514, 34.3883919, 132.5044353, 34.3883919, 132.5044811, 34.3883817, 132.5045192, 34.3883767, 132.5045575, 34.3883564, 132.5045881, 34.3882444, 132.5046794, 34.3882242, 132.5047178, 34.3881325, 132.5050228]",1,2.0,105,0,False,"[[34.388355, 132.5039956, 1.976], [34.3883386, 132.5041989, 2.103], [34.3883828, 132.5043506, 2.216], [34.3883917, 132.5044364, 2.252], [34.3883917, 132.5044711, 2.248], [34.3883836, 132.5045192, 2.224], [34.3883711, 132.5045569, 2.199], [34.3883542, 132.5045847, 2.213], [34.3882411, 132.5046775, 2.25], [34.3882256, 132.5047106, 2.236], [34.3881392, 132.5050233, 1.715]]",9,-60
OE,"[34.3902739, 132.5050153, 34.3900706, 132.5050992, 34.3898264, 132.5051831, 34.3896431, 132.5052289, 34.3895314, 132.5052364]",1,4.0,85,0,False,"[[34.3902683, 132.5050122, 1.48], [34.3900661, 132.5051064, 1.421], [34.3898286, 132.5051817, 1.482], [34.3896475, 132.5052233, 1.49], [34.3895339, 132.5052403, 1.435]]",9,-60
OE,"[34.39034, 132.5050153, 34.3902739, 132.5050153]",1,4.0,7,0,False,"[[34.3903358, 132.5050119, 1.483], [34.3902683, 132.5050119, 1.48]]",9,-60
OE,"[34.39034, 132.5050153, 34.3903197, 132.5053661]",1,4.0,32,0,False,"[[34.3903358, 132.5050119, 1.483], [34.3903225, 132.505365, 1.455]]",9,-60
OE,"[34.3884581, 132.5012617, 34.3883361, 132.5010328, 34.3882647, 132.5009183, 34.3882089, 132.5008419, 34.3881172, 132.5007503, 34.3880308, 132.5006742, 34.387975, 132.5006283, 34.3879036, 132.5005903, 34.3878375, 132.5005597, 34.3877156, 132.5005139, 34.3876239, 132.5005139, 34.3875325, 132.5005139, 34.387385, 132.5005444, 34.3872831, 132.5005672, 34.3871611, 132.5006358, 34.3869322, 132.5007808, 34.3868, 132.5008647, 34.3863739, 132.5011625]",2,7.5,274,0,False,"[[34.3884614, 132.5012644, -1.539], [34.3883375, 132.5010342, -1.054], [34.3882636, 132.5009206, -0.798], [34.3882064, 132.5008408, -0.611], [34.3881139, 132.5007453, -0.351], [34.3880331, 132.5006714, -0.135], [34.3879756, 132.5006286, 0.008], [34.3879039, 132.5005892, 0.177], [34.3878389, 132.5005547, 0.329], [34.3877164, 132.5005175, 0.598], [34.3876247, 132.5005081, 0.795], [34.3875322, 132.5005144, 0.992], [34.3873889, 132.5005422, 1.302], [34.3872872, 132.5005681, 1.523], [34.3871589, 132.5006317, 1.818], [34.3869275, 132.5007836, 2.374], [34.386805, 132.5008639, 2.67], [34.3863811, 132.5011592, 3.676]]",4,40
OE,"[34.3890481, 132.5050686, 34.3889667, 132.5050306, 34.3888547, 132.5050228, 34.3886361, 132.5050306, 34.3884378, 132.5050533, 34.3883106, 132.5050533, 34.3881325, 132.5050228]",1,4.0,102,0,False,"[[34.3890458, 132.5050628, 2.332], [34.3889669, 132.5050342, 1.909], [34.3888561, 132.5050231, 1.409], [34.3886342, 132.5050342, 1.446], [34.3884433, 132.5050619, 1.612], [34.3883125, 132.5050558, 1.662], [34.3881389, 132.5050256, 1.715]]",9,-60
OE,"[34.3891906, 132.5051678, 34.3890481, 132.5050686]",1,4.0,18,0,False,"[[34.3891911, 132.5051672, 2.361], [34.3890461, 132.5050631, 2.332]]",9,-60
OE,"[34.3886972, 132.5062742, 34.3890481, 132.5050686]",2,7.5,117,1,False,"[[34.3887017, 132.5062694, 2.547], [34.3890458, 132.5050631, 2.332]]",3,50
OE,"[34.3892617, 132.5004758, 34.3891803, 132.5007047]",1,4.0,22,0,False,"[[34.3892617, 132.5004786, 2.116], [34.3891789, 132.5007042, 1.887]]",6,-60
OE,"[34.3895314, 132.5052364, 34.3894397, 132.5052364, 34.3893481, 132.5052136, 34.3891906, 132.5051678]",1,4.0,38,0,False,"[[34.3895333, 132.5052408, 1.435], [34.3894428, 132.5052375, 1.5], [34.3893469, 132.5052131, 1.835], [34.3891914, 132.5051678, 2.361]]",9,-60
OE,"[34.3891906, 132.5051678, 34.3888547, 132.5062969]",2,7.5,110,1,False,"[[34.3891911, 132.5051672, 2.361], [34.3888597, 132.5062997, 2.516]]",3,50
OE,"[34.3917439, 132.5018033, 34.391225, 132.5012617, 34.3909656, 132.5010481]",1,4.0,110,0,False,"[[34.3917406, 132.5018069, 2.805], [34.3912217, 132.5012614, 1.451], [34.390965, 132.5010431, 4.879]]",6,30
OE,"[34.3909656, 132.5010481, 34.3906606, 132.5007122]",1,4.0,45,1,False,"[[34.3909647, 132.5010428, 4.879], [34.3906617, 132.5007161, 2.859]]",9,-60
OE,"[34.3913114, 132.5003308, 34.3911792, 132.5006817, 34.3909656, 132.5010481]",4,13.0,76,0,False,"[[34.3913133, 132.5003339, 1.759], [34.3912942, 132.5003842, 1.92], [34.3912747, 132.5004342, 2.082], [34.3912556, 132.5004842, 2.281], [34.3912364, 132.5005342, 2.481], [34.3912172, 132.5005842, 2.68], [34.3911989, 132.5006325, 2.893], [34.3911806, 132.5006806, 3.105], [34.3911533, 132.5007267, 3.31], [34.3911258, 132.5007728, 3.516], [34.3910994, 132.5008175, 3.767], [34.3910728, 132.5008622, 4.017], [34.3910464, 132.5009069, 4.218], [34.39102, 132.5009514, 4.418], [34.3909936, 132.5009964, 4.649], [34.3909669, 132.5010414, 4.879]]",3,50
OE,"[34.3905433, 132.5005672, 34.3906606, 132.5007122]",1,4.0,18,0,False,"[[34.3905411, 132.5005681, 3.366], [34.3906614, 132.5007158, 2.859]]",9,-60
OE,"[34.39093, 132.4999644, 34.3906606, 132.5007122]",2,7.5,74,1,False,"[[34.39093, 132.4999658, 1.005], [34.3906617, 132.5007158, 2.859]]",6,-60
OE,"[34.3892719, 132.50043, 34.3892617, 132.5004758]",1,4.0,4,0,False,"[[34.3892761, 132.5004294, 2.145], [34.3892617, 132.5004783, 2.116]]",6,-60
OE,"[34.3917539, 132.5032833, 34.3917642, 132.5033444, 34.3917794, 132.5034894, 34.3917894, 132.5036039]",2,7.5,29,0,False,"[[34.3917539, 132.5032797, 3.902], [34.3917631, 132.5033372, 3.947], [34.3917803, 132.5034894, 4.573], [34.3917947, 132.5036061, 5.048]]",6,-60
OE,"[34.3892922, 132.500285, 34.3892719, 132.50043]",1,4.0,13,0,False,"[[34.3892911, 132.5002842, 1.902], [34.3892764, 132.5004294, 2.145]]",6,-60
OE,"[34.3901722, 132.5001478, 34.3905433, 132.5005672]",1,4.0,56,0,False,"[[34.3901675, 132.5001503, 5.698], [34.3905408, 132.5005681, 3.366]]",9,-60
OE,"[34.3905433, 132.5005672, 34.3908081, 132.49985]",2,7.5,72,0,False,"[[34.3905411, 132.5005681, 3.366], [34.3908094, 132.4998522, 0.998]]",6,-60
OE,"[34.3910519, 132.5058619, 34.3910217, 132.5058317, 34.39093, 132.50574, 34.3905689, 132.5054425, 34.3905028, 132.5053967, 34.3904469, 132.5053892, 34.3903197, 132.5053661]",1,4.0,95,0,False,"[[34.3910517, 132.5058656, 1.67], [34.3910261, 132.5058311, 1.561], [34.3909344, 132.5057406, 1.937], [34.3905697, 132.5054381, 1.784], [34.3905003, 132.505395, 1.725], [34.3904533, 132.5053833, 1.85], [34.3903231, 132.5053658, 1.455]]",9,-60
OE,"[34.3903197, 132.5053661, 34.3902331, 132.5060222, 34.3901517, 132.5066556, 34.3900706, 132.5072811]",1,4.0,178,0,False,"[[34.3903222, 132.505365, 1.455], [34.3902353, 132.5060172, 1.826], [34.3900653, 132.5072786, 2.549]]",9,-60
OE,"[34.3917894, 132.5036039, 34.3919575, 132.5036114, 34.3921914, 132.5036572, 34.3923083, 132.5037486, 34.39241, 132.5038556, 34.3924661, 132.5039319]",2,7.5,84,0,False,"[[34.3917953, 132.5036067, 5.048], [34.3919619, 132.5036108, 6.526], [34.3921867, 132.5036614, 5.461], [34.3923122, 132.5037447, 5.018], [34.3924089, 132.5038558, 5.093], [34.3924694, 132.5039317, 5.133]]",4,40
OE,"[34.3917894, 132.5036039, 34.3918353, 132.5039394]",2,7.5,31,0,False,"[[34.3917953, 132.5036067, 5.048], [34.3918364, 132.5039389, 3.989]]",6,-60
OE,"[34.3884022, 132.5005825, 34.3883258, 132.500735, 34.3881428, 132.501025, 34.3879647, 132.5012386, 34.3876544, 132.5015819, 34.3874664, 132.5017497, 34.3872731, 132.50191, 34.3871508, 132.5020017, 34.3869322, 132.5021467, 34.3867439, 132.5022533, 34.3864756, 132.5023758]",1,2.0,275,0,False,"[[34.3884022, 132.5005794, 3.468], [34.3883306, 132.5007411, 3.561], [34.38814, 132.5010172, 3.235], [34.3879656, 132.5012411, 2.99], [34.3876553, 132.5015769, 3.274], [34.3874667, 132.5017547, 3.211], [34.3872783, 132.5019044, 3.221], [34.3871506, 132.5020014, 3.201], [34.3869317, 132.5021467, 3.158], [34.3867508, 132.5022489, 3.102], [34.3864764, 132.5023764, 3.157]]",9,-60
OE,"[34.3884122, 132.4999644, 34.3887633, 132.4999339, 34.3888447, 132.4999417, 34.3889972, 132.5000103, 34.3891244, 132.5001247, 34.3892922, 132.500285]",1,4.0,107,0,False,"[[34.3884114, 132.4999658, 2.206], [34.3884569, 132.4999617, 2.046], [34.3885022, 132.4999572, 1.887], [34.3885481, 132.4999528, 1.647], [34.3885939, 132.4999486, 1.372], [34.3886397, 132.4999442, 1.098], [34.3886856, 132.49994, 0.823], [34.3887242, 132.4999367, 0.621], [34.3887628, 132.4999331, 0.42], [34.3888044, 132.4999386, 0.283], [34.3888461, 132.4999442, 0.147], [34.3888831, 132.4999611, 0.134], [34.3889197, 132.4999781, 0.12], [34.3889567, 132.499995, 0.107], [34.3889933, 132.5000119, 0.093], [34.3890292, 132.5000433, 0.227], [34.3890647, 132.5000747, 0.362], [34.3890936, 132.5001, 0.541], [34.3891222, 132.500125, 0.72], [34.3891514, 132.5001528, 0.93], [34.3891803, 132.5001803, 1.14], [34.3892094, 132.5002081, 1.349], [34.389245, 132.5002422, 1.583], [34.3892881, 132.5002833, 1.902]]",6,-60
OE,"[34.3924558, 132.5005903, 34.3917439, 132.5018033]",1,2.0,136,0,False,"[[34.3924567, 132.5005889, 0.916], [34.3917408, 132.5018069, 2.805]]",9,-60
OE,"[34.3918861, 132.5019558, 34.3917439, 132.5018033]",1,4.0,21,0,False,"[[34.3918817, 132.5019533, 3.433], [34.3917408, 132.5018072, 2.805]]",6,30
OE,"[34.3918353, 132.5039394, 34.3918658, 132.5042064, 34.3918761, 132.5043208, 34.3919472, 132.5050686]",2,7.5,104,0,False,"[[34.3918364, 132.5039389, 3.989], [34.3918622, 132.5042031, 2.979], [34.3918756, 132.5043194, 3.045], [34.3919469, 132.5050642, 3.778]]",6,40
OE,"[34.387985, 132.5010556, 34.3882647, 132.5006511]",2,7.5,48,0,False,"[[34.3879861, 132.5010614, 3.259], [34.3882653, 132.5006475, 3.289]]",6,-60
OE,"[34.3924864, 132.5027417, 34.3924203, 132.5026958, 34.3922728, 132.5025586, 34.3919369, 132.5021619, 34.3918861, 132.5019558]",1,4.0,101,0,False,"[[34.3924828, 132.5027442, 4.087], [34.3924208, 132.5026933, 4.212], [34.3922728, 132.5025569, 3.574], [34.3919358, 132.5021636, 4.139], [34.3918822, 132.5019536, 3.433]]",6,30
OE,"[34.3924, 132.5023983, 34.3920489, 132.5020475, 34.3918861, 132.5019558]",2,7.5,70,0,False,"[[34.3923992, 132.5023969, 3.388], [34.3920508, 132.5020456, 2.663], [34.3918822, 132.5019533, 3.433]]",6,-60
OE,"[34.3926083, 132.5007122, 34.3918861, 132.5019558]",1,2.0,139,0,False,"[[34.3926075, 132.5007175, 0.961], [34.3918819, 132.5019533, 3.433]]",9,-60
OE,"[34.3884936, 132.5001628, 34.3884936, 132.5003156, 34.3884783, 132.5004222, 34.3884022, 132.5005825]",2,7.5,40,0,False,"[[34.388495, 132.5001592, 2.502], [34.388495, 132.5003183, 3.303], [34.3884733, 132.5004194, 3.339], [34.3884025, 132.5005794, 3.468]]",6,-60
OE,"[34.3884022, 132.5005825, 34.3882647, 132.5006511]",2,7.5,16,0,False,"[[34.3884022, 132.5005794, 3.468], [34.3882656, 132.5006472, 3.289]]",6,-60
OE,"[34.389755, 132.4990261, 34.3895058, 132.4994075, 34.3898264, 132.4997356, 34.3901722, 132.5001478]",1,4.0,145,0,False,"[[34.3897514, 132.4990178, 0.949], [34.3895086, 132.4994122, 3.742], [34.3898247, 132.4997364, 3.3], [34.3901672, 132.5001494, 5.698]]",9,-60
OE,"[34.3901722, 132.5001478, 34.3903553, 132.4998653, 34.3905131, 132.4995831]",1,4.0,64,0,False,"[[34.3901675, 132.5001503, 5.698], [34.3903583, 132.4998636, 1.692], [34.3905142, 132.4995817, 0.926]]",9,-60
