order,polyline,lane,width,length,oneway_code,is_highway,elevation,roadType,speed
OE,"[34.39163, 132.38467, 34.3918286, 132.3853864, 34.3920219, 132.3860961, 34.3917319, 132.3862944]",1,4.0,175,0,False,"[[34.3916336, 132.3846675, 149.93], [34.3920186, 132.3861033, 159.762], [34.3917364, 132.3862872, 161.476]]",6,-60
OE,"[34.3917319, 132.3862944, 34.391345, 132.3847844]",1,2.0,145,0,False,"[[34.3917364, 132.3862875, 161.476], [34.3913428, 132.3847811, 151.533]]",9,-60
OE,"[34.3903536, 132.3855314, 34.3905672, 132.3854628]",1,4.0,24,0,False,"[[34.3903542, 132.3855306, 161.096], [34.3905642, 132.3854628, 160.613]]",9,-60
OE,"[34.3903536, 132.3855314, 34.3901803, 132.3848533, 34.3901042, 132.3846014]",2,7.5,89,0,False,"[[34.3903542, 132.3855306, 161.096], [34.3901789, 132.3848506, 158.076], [34.3901078, 132.3845942, 157.407]]",6,-60
OE,"[34.3921694, 132.3881406, 34.3921694, 132.3866531]",1,2.0,136,0,False,"[[34.3921664, 132.3881458, 174.378], [34.3921664, 132.3866519, 164.218]]",9,-60
OE,"[34.3905672, 132.3854628, 34.3904756, 132.3851117]",1,4.0,33,0,False,"[[34.3905644, 132.3854628, 160.613], [34.3904744, 132.3851156, 158.269]]",9,-60
OE,"[34.3892703, 132.3859433, 34.3887867, 132.3840978]",1,4.0,178,0,False,"[[34.3892664, 132.3859411, 166.625], [34.38879, 132.3841022, 168.683]]",9,-60
OE,"[34.3889294, 132.3860503, 34.3892703, 132.3859433]",1,4.0,39,0,False,"[[34.3889258, 132.3860578, 168.092], [34.3892664, 132.3859414, 166.625]]",9,-60
OE,"[34.3921694, 132.3881406, 34.3924644, 132.3881406]",1,4.0,32,0,False,"[[34.3921664, 132.3881458, 174.378], [34.3924689, 132.3881436, 175.839]]",9,-60
OE,"[34.3920881, 132.3886136, 34.3920881, 132.3894986]",1,2.0,81,0,False,"[[34.3920858, 132.38861, 176.103], [34.392085, 132.3894917, 180.512]]",9,-60
OE,"[34.3920881, 132.3886136, 34.3923983, 132.3886136]",1,4.0,34,0,False,"[[34.3920858, 132.38861, 176.103], [34.3924014, 132.3886125, 176.93]]",9,-60
OE,"[34.3924744, 132.3864317, 34.3921694, 132.3866531]",1,4.0,39,0,False,"[[34.3924756, 132.3864272, 163.895], [34.3921664, 132.3866517, 164.218]]",9,-60
OE,"[34.3924389, 132.3861342, 34.3920931, 132.3863858]",2,7.5,44,0,False,"[[34.3924375, 132.3861328, 158.86], [34.3920992, 132.3863803, 159.282]]",6,40
OE,"[34.3884917, 132.3842122, 34.3885375, 132.3844489, 34.3887361, 132.3852492, 34.3889294, 132.3860503]",1,4.0,175,0,False,"[[34.3884931, 132.3842131, 170.529], [34.3885392, 132.3844517, 170.274], [34.3889256, 132.3860575, 168.092]]",6,-60
OE,"[34.3924644, 132.3881406, 34.3924744, 132.3864317]",1,4.0,157,0,False,"[[34.3924689, 132.3881436, 175.839], [34.3924753, 132.3864275, 163.895]]",9,-60
OE,"[34.3904756, 132.3851117, 34.3903839, 132.3847692, 34.3907042, 132.3846547, 34.3911214, 132.3844947, 34.3915383, 132.3843419]",1,4.0,167,0,False,"[[34.3904744, 132.3851153, 158.269], [34.3903808, 132.3847733, 157.135], [34.3907067, 132.3846611, 154.551], [34.3915419, 132.3843372, 147.345]]",9,-60
OE,"[34.3907706, 132.385005, 34.3904756, 132.3851117]",1,4.0,34,0,False,"[[34.3907667, 132.3850061, 156.542], [34.3904744, 132.3851153, 158.269]]",9,-60
OE,"[34.3924644, 132.3881406, 34.3927797, 132.3881406]",1,4.0,34,0,False,"[[34.3924689, 132.3881436, 175.839], [34.3927783, 132.3881447, 177.589]]",9,-60
OE,"[34.3923983, 132.3886136, 34.3923931, 132.3892469, 34.3923983, 132.3898114]",1,4.0,110,0,False,"[[34.3924014, 132.3886128, 176.93], [34.3923953, 132.3892508, 180.439], [34.3924006, 132.3898142, 184.204]]",9,-60
OE,"[34.3923983, 132.3886136, 34.3927086, 132.3886214]",1,4.0,34,0,False,"[[34.3924014, 132.3886128, 176.93], [34.3927069, 132.3886169, 177.861]]",9,-60
OE,"[34.3910553, 132.3848914, 34.3907706, 132.385005]",1,4.0,33,0,False,"[[34.3910564, 132.3848931, 153.912], [34.3907669, 132.3850061, 156.542]]",9,-60
OE,"[34.3884667, 132.3890181, 34.3882072, 132.3892775, 34.3881308, 132.3893919, 34.3880139, 132.3896208]",2,7.5,75,0,False,"[[34.3884619, 132.3890197, 155.717], [34.3882064, 132.3892806, 151.753], [34.3881286, 132.3893922, 150.115], [34.3880089, 132.3896253, 147.678]]",6,40
OE,"[34.3927797, 132.3862028, 34.3924744, 132.3864317]",1,4.0,39,0,False,"[[34.3927822, 132.3862006, 163.706], [34.3924756, 132.3864269, 163.895]]",9,-60
OE,"[34.3923983, 132.3898114, 34.3920881, 132.3894986]",1,4.0,44,0,False,"[[34.3924006, 132.3898144, 184.204], [34.3920847, 132.3894919, 180.512]]",6,-60
OE,"[34.391345, 132.3847844, 34.3910553, 132.3848914]",1,4.0,33,0,False,"[[34.3913428, 132.3847808, 151.533], [34.3910567, 132.3848928, 153.912]]",9,-60
OE,"[34.3930136, 132.3857144, 34.3924389, 132.3861342]",2,7.5,74,0,False,"[[34.3930128, 132.3857147, 160.117], [34.3924375, 132.3861325, 158.86]]",6,40
OE,"[34.3924389, 132.3861342, 34.3922711, 132.3854933]",2,7.5,61,0,False,"[[34.3924375, 132.3861328, 158.86], [34.3922739, 132.3855019, 156.773]]",6,-60
OE,"[34.3927797, 132.3881406, 34.3927797, 132.3862028]",1,2.0,178,0,False,"[[34.3927786, 132.388145, 177.589], [34.3927822, 132.3862008, 163.706]]",9,-60
OE,"[34.3880139, 132.3896208, 34.3879478, 132.3895064, 34.3880647, 132.3892697, 34.3883089, 132.3889647, 34.3882783, 132.3889417, 34.3882428, 132.3889036, 34.3881411, 132.3888731, 34.3880647, 132.3888731, 34.3879733, 132.3888958]",1,4.0,116,0,False,"[[34.3880083, 132.3896258, 147.678], [34.3879453, 132.3895025, 147.066], [34.3880647, 132.3892742, 149.79], [34.3883078, 132.3889628, 153.176], [34.3882781, 132.3889367, 153.035], [34.3882392, 132.3889108, 152.736], [34.3881447, 132.3888772, 153.003], [34.3880706, 132.3888703, 152.782], [34.3879744, 132.3888961, 153.696]]",9,-60
OE,"[34.3927797, 132.3881406, 34.393095, 132.3881558]",1,4.0,35,0,False,"[[34.3927786, 132.388145, 177.589], [34.3930939, 132.3881519, 178.796]]",9,-60
OE,"[34.3927086, 132.3886214, 34.3930289, 132.3886214]",1,4.0,35,0,False,"[[34.3927072, 132.3886172, 177.861], [34.3930256, 132.388625, 178.997]]",9,-60
OE,"[34.3927086, 132.3886214, 34.3926983, 132.3900097]",1,2.0,127,0,False,"[[34.3927072, 132.3886172, 177.861], [34.3926969, 132.3900078, 186.879]]",9,-60
OE,"[34.3893717, 132.3838692, 34.3896056, 132.3847844]",1,4.0,88,0,False,"[[34.3893719, 132.3838758, 163.942], [34.3896069, 132.3847811, 161.112]]",9,-60
OE,"[34.3901042, 132.3846014, 34.3899567, 132.3840675]",2,7.5,51,0,False,"[[34.3901072, 132.3845939, 157.407], [34.3899561, 132.3840656, 159.962]]",6,-60
OE,"[34.3901042, 132.3846014, 34.3903992, 132.38451, 34.3909433, 132.3843039, 34.3914825, 132.3840978]",2,7.5,159,0,False,"[[34.3901072, 132.3845939, 157.407], [34.3904011, 132.3845031, 155.889], [34.3914808, 132.3840986, 146.962]]",6,-60
OE,"[34.39163, 132.38467, 34.391345, 132.3847844]",1,4.0,33,0,False,"[[34.3916336, 132.3846675, 149.93], [34.3913431, 132.3847808, 151.533]]",9,-60
OE,"[34.3922711, 132.3854933, 34.3921592, 132.3850508, 34.39192, 132.3841361]",2,7.5,130,0,False,"[[34.3922736, 132.3855019, 156.773], [34.3921586, 132.3850583, 153.433], [34.3919181, 132.3841342, 146.273]]",6,40
OE,"[34.3931053, 132.3859739, 34.3927797, 132.3862028]",1,4.0,41,0,False,"[[34.3931044, 132.3859739, 163.665], [34.3927825, 132.3862006, 163.706]]",9,-60
OE,"[34.3931053, 132.3868819, 34.393095, 132.3881558]",1,4.0,117,0,False,"[[34.3931017, 132.3868853, 169.405], [34.3930942, 132.3881517, 178.796]]",9,-60
OE,"[34.3926983, 132.3900097, 34.3923983, 132.3898114]",1,4.0,37,0,False,"[[34.3926969, 132.3900081, 186.879], [34.3924008, 132.3898147, 184.204]]",6,-60
OE,"[34.3915383, 132.3843419, 34.39163, 132.38467]",1,4.0,31,0,False,"[[34.3915419, 132.3843369, 147.345], [34.3916333, 132.3846675, 149.93]]",6,-60
OE,"[34.393095, 132.3881558, 34.393085, 132.3883847]",1,4.0,21,0,False,"[[34.3930939, 132.3881519, 178.796], [34.3930842, 132.38838, 179.7]]",9,-60
OE,"[34.3930136, 132.3902006, 34.3930136, 132.389575, 34.3930136, 132.3889494, 34.3930289, 132.3886214]",1,4.0,145,0,False,"[[34.3930117, 132.3902011, 189.74], [34.3930128, 132.3889547, 181.107], [34.393025, 132.3886253, 178.997]]",9,-60
OE,"[34.3930289, 132.3886214, 34.3933189, 132.3886214]",1,4.0,32,0,False,"[[34.3930256, 132.388625, 178.997], [34.3933194, 132.3886225, 179.954]]",9,-60
OE,"[34.39549, 132.3883925, 34.3952711, 132.3883925, 34.3947481, 132.3883847, 34.3942242, 132.3883847, 34.3941886, 132.3883847, 34.3936342, 132.3883847, 34.393085, 132.3883847]",2,7.5,266,0,False,"[[34.3954933, 132.3883961, 182.977], [34.3952689, 132.3883919, 182.733], [34.3942233, 132.3883836, 181.25], [34.3941864, 132.3883839, 181.199], [34.393085, 132.3883803, 179.7]]",6,-60
OE,"[34.3916758, 132.383785, 34.3903431, 132.3842733]",1,2.0,154,0,False,"[[34.3916744, 132.3837856, 146.892], [34.3903422, 132.3842742, 157.051]]",9,-60
OE,"[34.3903431, 132.3842733, 34.3902719, 132.3839378]",1,4.0,31,0,False,"[[34.3903419, 132.3842744, 157.051], [34.3902664, 132.3839431, 157.132]]",9,-60
OE,"[34.3931053, 132.3859739, 34.3931053, 132.3868819]",1,4.0,83,0,False,"[[34.3931044, 132.3859739, 163.665], [34.3931019, 132.3868853, 169.405]]",9,-60
OE,"[34.3934206, 132.3868819, 34.3931053, 132.3868819]",1,4.0,34,0,False,"[[34.3934217, 132.3868811, 169.807], [34.3931017, 132.3868853, 169.405]]",9,-60
OE,"[34.3914825, 132.3840978, 34.3915383, 132.3843419]",1,4.0,23,0,False,"[[34.3914814, 132.3840986, 146.962], [34.3915419, 132.3843367, 147.345]]",6,-60
OE,"[34.3880139, 132.3896208, 34.3878919, 132.3899869, 34.3877239, 132.3906889, 34.3875561, 132.3913831, 34.3874086, 132.3920392, 34.3872611, 132.3926878, 34.3872358, 132.3929092, 34.3872358, 132.3929853, 34.3872508, 132.3930539, 34.3872814, 132.3931683, 34.3873425, 132.3932906, 34.3874086, 132.3933744, 34.3875103, 132.3934736, 34.3875764, 132.3935194, 34.3876681, 132.3935422, 34.3877239, 132.3935422, 34.38808, 132.3935194, 34.3884361, 132.3934964, 34.3886242, 132.3935194, 34.3887056, 132.3935728, 34.3887717, 132.3936186, 34.3888075, 132.3936567, 34.3888633, 132.3937331, 34.3889192, 132.3938475, 34.388955, 132.3939772, 34.3889753, 132.3940764, 34.3889853, 132.3941756, 34.388955, 132.3943281, 34.3888431, 132.3946408, 34.3887056, 132.3950225, 34.3886803, 132.3951519, 34.3886803, 132.3952589, 34.3886956, 132.3953506, 34.3887819, 132.3955794, 34.3890617, 132.3961211, 34.3893364, 132.396655]",2,7.5,833,0,False,"[[34.3880083, 132.3896258, 147.678], [34.3878956, 132.3899825, 144.441], [34.3875597, 132.3913828, 132.71], [34.3872581, 132.39269, 122.619], [34.387235, 132.39291, 121.224], [34.3872381, 132.3929839, 120.782], [34.3872494, 132.3930511, 120.384], [34.3872817, 132.3931625, 119.722], [34.3873425, 132.3932858, 118.943], [34.3874061, 132.3933761, 118.166], [34.3875111, 132.3934756, 117.157], [34.3875806, 132.3935156, 116.612], [34.3876686, 132.3935408, 116.019], [34.3877208, 132.3935442, 115.701], [34.3884381, 132.3934908, 113.197], [34.3886208, 132.3935189, 112.516], [34.3887053, 132.39357, 111.95], [34.3887733, 132.3936222, 111.512], [34.3888061, 132.3936589, 111.286], [34.3888611, 132.3937367, 110.788], [34.3889181, 132.3938458, 110.207], [34.3889569, 132.3939667, 109.545], [34.3889778, 132.3940761, 109.086], [34.3889794, 132.3941778, 108.622], [34.388955, 132.3943222, 107.768], [34.3888414, 132.3946369, 105.035], [34.3887078, 132.3950217, 101.797], [34.3886806, 132.3951547, 100.735], [34.3886808, 132.3952536, 99.943], [34.3886975, 132.3953497, 99.04], [34.3887767, 132.3955767, 96.875], [34.38933, 132.3966475, 87.487]]",6,40
OE,"[34.3899567, 132.3840675, 34.389865, 132.3837011]",2,7.5,35,0,False,"[[34.3899558, 132.3840656, 159.962], [34.3898661, 132.3837, 160.716]]",6,-60
OE,"[34.3902719, 132.3839378, 34.3899567, 132.3840675]",1,4.0,36,0,False,"[[34.3902664, 132.3839431, 157.132], [34.3899561, 132.3840656, 159.962]]",8,-60
OE,"[34.3934206, 132.3881558, 34.3934206, 132.3868819]",1,2.0,117,0,False,"[[34.3934211, 132.3881528, 179.12], [34.3934214, 132.3868811, 169.807]]",9,-60
OE,"[34.3934308, 132.3857375, 34.3931053, 132.3859739]",1,4.0,42,0,False,"[[34.3934242, 132.3857375, 164.131], [34.3931044, 132.3859736, 163.665]]",9,-60
OE,"[34.3933189, 132.3886214, 34.3933086, 132.3903836]",1,2.0,162,0,False,"[[34.3933197, 132.3886222, 179.954], [34.3933089, 132.39038, 190.533]]",9,-60
OE,"[34.3933189, 132.3886214, 34.3936242, 132.3886214]",1,4.0,33,0,False,"[[34.3933197, 132.3886222, 179.954], [34.3936258, 132.3886217, 180.327]]",9,-60
OE,"[34.3930136, 132.3902006, 34.3926983, 132.3900097]",1,4.0,39,0,False,"[[34.3930117, 132.3902011, 189.74], [34.3926969, 132.3900081, 186.879]]",6,-60
OE,"[34.3905567, 132.3838233, 34.3902719, 132.3839378]",1,4.0,33,0,False,"[[34.3905572, 132.3838294, 154.551], [34.3902667, 132.3839428, 157.132]]",8,-60
OE,"[34.3902719, 132.3839378, 34.3897989, 132.3821219]",1,4.0,175,0,False,"[[34.3902664, 132.3839431, 157.132], [34.389795, 132.3821233, 154.52]]",9,-60
OE,"[34.3954844, 132.3846778, 34.3952811, 132.3846778, 34.3946969, 132.3846931, 34.394575, 132.3847006, 34.3944833, 132.3847389, 34.3943003, 132.3848075, 34.3941019, 132.3849294, 34.3935581, 132.3853253, 34.3930136, 132.3857144]",2,7.5,298,0,False,"[[34.3954828, 132.3846792, 166.038], [34.3952775, 132.3846783, 165.499], [34.3947003, 132.3846858, 164.324], [34.3945783, 132.3847056, 163.989], [34.3944847, 132.3847333, 163.845], [34.3943031, 132.3848086, 163.383], [34.3941047, 132.3849253, 162.832], [34.3930139, 132.3857142, 160.117]]",6,40
OE,"[34.3927336, 132.3846244, 34.3930136, 132.3857144]",2,7.5,105,0,False,"[[34.3927342, 132.3846186, 156.435], [34.3930125, 132.3857147, 160.117]]",6,-60
OE,"[34.3934206, 132.3881558, 34.3937258, 132.3881406]",1,4.0,33,0,False,"[[34.3934211, 132.3881528, 179.12], [34.3937258, 132.3881461, 179.508]]",9,-60
OE,"[34.3937258, 132.3868819, 34.3934206, 132.3868819]",1,4.0,33,0,False,"[[34.3937258, 132.3868825, 170.455], [34.3934219, 132.3868814, 169.807]]",9,-60
OE,"[34.3934206, 132.3868819, 34.3934308, 132.3857375]",1,4.0,105,0,False,"[[34.3934217, 132.3868811, 169.807], [34.3934239, 132.3857378, 164.131]]",9,-60
OE,"[34.3914825, 132.3840978, 34.3917317, 132.3840064, 34.3918742, 132.3839606]",2,7.5,45,0,False,"[[34.3914814, 132.3840986, 146.962], [34.3917311, 132.3840078, 145.298], [34.3918742, 132.3839586, 144.925]]",6,-60
OE,"[34.3900786, 132.3820228, 34.3905567, 132.3838233]",1,2.0,173,0,False,"[[34.39008, 132.3820189, 151.989], [34.3905569, 132.3838294, 154.551]]",9,-60
OE,"[34.3908517, 132.3837164, 34.3905567, 132.3838233]",1,4.0,34,0,False,"[[34.3908553, 132.3837189, 151.89], [34.3905572, 132.3838294, 154.551]]",8,-60
OE,"[34.39192, 132.3841361, 34.3918742, 132.3839606]",2,7.5,16,0,False,"[[34.3919181, 132.3841339, 146.273], [34.3918744, 132.3839586, 144.925]]",6,40
OE,"[34.3911519, 132.3836097, 34.3908517, 132.3837164]",1,4.0,34,0,False,"[[34.3911492, 132.3836106, 149.304], [34.3908553, 132.3837186, 151.89]]",8,-60
OE,"[34.3903839, 132.3818931, 34.3908517, 132.3837164]",1,4.0,175,0,False,"[[34.3903778, 132.3819006, 149.325], [34.390855, 132.3837186, 151.89]]",9,-60
OE,"[34.389865, 132.3837011, 34.389565, 132.3838003, 34.3893717, 132.3838692]",1,4.0,56,0,False,"[[34.3898661, 132.3837, 160.716], [34.38957, 132.3838083, 162.434], [34.3893722, 132.3838758, 163.942]]",9,-60
OE,"[34.3893717, 132.3838692, 34.3890767, 132.3839833]",1,4.0,34,0,False,"[[34.3893719, 132.3838758, 163.942], [34.3890792, 132.3839844, 166.322]]",9,-60
OE,"[34.389865, 132.3837011, 34.3894836, 132.3822439]",2,7.5,140,0,False,"[[34.3898661, 132.3837, 160.716], [34.3894847, 132.3822458, 156.382]]",6,-60
OE,"[34.3890767, 132.3839833, 34.3887867, 132.3840978]",1,4.0,33,0,False,"[[34.3890789, 132.3839847, 166.322], [34.3887897, 132.3841019, 168.683]]",9,-60
OE,"[34.3937258, 132.3881406, 34.3937258, 132.3868819]",1,4.0,115,0,False,"[[34.3937261, 132.3881458, 179.508], [34.3937261, 132.3868825, 170.455]]",9,-60
OE,"[34.3936242, 132.3886214, 34.3939394, 132.3886214]",1,4.0,34,0,False,"[[34.3936258, 132.3886214, 180.327], [34.3939375, 132.3886214, 180.784]]",9,-60
OE,"[34.3936242, 132.3886214, 34.3936242, 132.3905667]",1,4.0,178,0,False,"[[34.3936258, 132.3886214, 180.327], [34.3936183, 132.3905633, 191.134]]",9,-60
OE,"[34.3887867, 132.3840978, 34.3884917, 132.3842122]",1,4.0,34,0,False,"[[34.3887897, 132.3841022, 168.683], [34.3884931, 132.3842131, 170.529]]",9,-60
OE,"[34.3937258, 132.3881406, 34.3940411, 132.3881406]",1,4.0,34,0,False,"[[34.3937261, 132.3881458, 179.508], [34.3940356, 132.3881411, 179.82]]",9,-60
OE,"[34.3918742, 132.3839606, 34.3916706, 132.3831978, 34.3914672, 132.3824347, 34.3912689, 132.3816642, 34.3910653, 132.3808403, 34.3908619, 132.3800239]",2,7.5,379,0,False,"[[34.3918744, 132.3839583, 144.925], [34.39127, 132.3816692, 127.349], [34.3908639, 132.3800203, 114.75]]",6,40
