order,polyline,lane,width,length,oneway_code,is_highway,elevation,roadType,speed
OE,"[35.6615094, 139.7611108, 35.6618797, 139.7614158, 35.6623222, 139.7617592, 35.6626936, 139.7620642, 35.6631261, 139.7624, 35.6634819, 139.76269, 35.6637211, 139.7628806, 35.6638431, 139.762995, 35.6639703, 139.7630867, 35.6640925, 139.7631553, 35.6641739, 139.7632011, 35.6642194, 139.7632239, 35.6643517, 139.7632544, 35.6644689, 139.7632544, 35.6646367, 139.7632469, 35.6648247, 139.7632239, 35.6650639, 139.7632011, 35.6652317, 139.7631631, 35.6653689, 139.7631325, 35.6654606, 139.7630867, 35.6655928, 139.7630408, 35.6658117, 139.7629264, 35.6659336, 139.7628731, 35.6660456, 139.7628119]",2,7.5,566,1,True,"[[35.6615086, 139.7611083, 12.104], [35.6615503, 139.7611431, 12.004], [35.6615911, 139.7611772, 11.904], [35.6616328, 139.7612119, 11.805], [35.6616675, 139.7612408, 11.674], [35.6617022, 139.7612697, 11.544], [35.6617369, 139.7612986, 11.413], [35.6617717, 139.7613272, 11.283], [35.6618064, 139.7613561, 11.152], [35.6618411, 139.761385, 11.022], [35.6618758, 139.7614139, 10.891], [35.6619258, 139.7614522, 10.688], [35.6619658, 139.7614828, 10.569], [35.6620056, 139.7615133, 10.462], [35.662045, 139.7615436, 10.384], [35.6620842, 139.7615739, 10.306], [35.6621231, 139.7616036, 10.296], [35.6621622, 139.7616336, 10.336], [35.6622014, 139.7616636, 10.377], [35.6622403, 139.7616936, 10.417], [35.6622794, 139.7617236, 10.458], [35.6623186, 139.7617536, 10.498], [35.6623575, 139.7617858, 10.539], [35.6623961, 139.7618181, 10.58], [35.662435, 139.7618503, 10.621], [35.6624708, 139.7618803, 10.663], [35.6625069, 139.76191, 10.706], [35.6625428, 139.76194, 10.749], [35.6625789, 139.7619697, 10.792], [35.6626147, 139.7619997, 10.835], [35.6626508, 139.7620294, 10.878], [35.6626867, 139.7620594, 10.92], [35.6627142, 139.7620811, 10.945], [35.6627417, 139.7621028, 10.969], [35.6627797, 139.7621325, 11.033], [35.6628183, 139.7621628, 11.067], [35.6628567, 139.7621931, 11.101], [35.6628956, 139.7622233, 11.168], [35.662935, 139.7622542, 11.204], [35.6629742, 139.7622853, 11.24], [35.6630136, 139.7623161, 11.276], [35.6630489, 139.7623439, 11.319], [35.6630842, 139.7623714, 11.362], [35.6631194, 139.7623992, 11.405], [35.6631372, 139.7624133, 11.42], [35.6631739, 139.7624431, 11.47], [35.6632106, 139.7624725, 11.52], [35.6632494, 139.7625039, 11.561], [35.6632881, 139.7625353, 11.602], [35.6633269, 139.7625667, 11.643], [35.6633661, 139.7625983, 11.709], [35.6634053, 139.7626303, 11.746], [35.6634375, 139.7626561, 11.784], [35.6634697, 139.7626819, 11.822], [35.6634961, 139.7627033, 11.861], [35.6635225, 139.7627244, 11.901], [35.6635608, 139.7627553, 11.934], [35.6635986, 139.7627856, 11.992], [35.6636303, 139.7628108, 12.0], [35.6636617, 139.7628358, 12.007], [35.6636933, 139.7628611, 12.015], [35.6637094, 139.7628739, 12.019], [35.6637364, 139.7628992, 12.027], [35.6637603, 139.7629222, 12.034], [35.6637842, 139.762945, 12.042], [35.6638292, 139.7629872, 12.033], [35.6638614, 139.76301, 12.057], [35.6638939, 139.7630325, 12.08], [35.6639261, 139.7630553, 12.103], [35.6639372, 139.7630628, 12.115], [35.6639586, 139.7630778, 12.134], [35.6639986, 139.7631006, 12.163], [35.6640383, 139.7631233, 12.191], [35.6640783, 139.7631461, 12.22], [35.66412, 139.7631689, 12.259], [35.6641614, 139.7631914, 12.298], [35.6642075, 139.7632142, 12.334], [35.6642506, 139.7632256, 12.33], [35.6642939, 139.7632369, 12.326], [35.6643369, 139.7632483, 12.321], [35.6643769, 139.7632483, 12.298], [35.6644169, 139.7632483, 12.275], [35.6644569, 139.7632483, 12.252], [35.6645025, 139.7632456, 12.221], [35.6645478, 139.7632425, 12.191], [35.6645856, 139.7632403, 12.155], [35.6646231, 139.7632378, 12.12], [35.6646661, 139.7632328, 12.088], [35.6647092, 139.7632275, 12.057], [35.6647522, 139.7632225, 12.025], [35.6647953, 139.7632172, 11.993], [35.6648078, 139.7632158, 11.99], [35.6648542, 139.7632108, 11.981], [35.6649006, 139.7632061, 11.972], [35.6649469, 139.7632011, 11.963], [35.6649978, 139.7631958, 11.968], [35.6650486, 139.7631906, 11.973], [35.6650908, 139.7631828, 11.983], [35.6651333, 139.763175, 11.993], [35.6651756, 139.7631669, 12.003], [35.6652178, 139.7631592, 12.013], [35.6652628, 139.7631464, 12.021], [35.6653081, 139.7631339, 12.029], [35.6653531, 139.7631211, 12.036], [35.6654003, 139.7631036, 12.08], [35.6654475, 139.7630858, 12.124], [35.6654872, 139.7630694, 12.176], [35.6655269, 139.7630528, 12.228], [35.6655728, 139.7630342, 12.254], [35.6656153, 139.7630133, 12.299], [35.6656575, 139.7629928, 12.343], [35.6657, 139.7629719, 12.388], [35.6657422, 139.7629514, 12.449], [35.6657936, 139.7629267, 12.497], [35.6658314, 139.7629072, 12.53], [35.6658689, 139.7628875, 12.564], [35.6659119, 139.7628653, 12.619], [35.6659486, 139.7628464, 12.649], [35.665985, 139.7628275, 12.68], [35.6660217, 139.7628086, 12.71]]",1,40
OE,"[35.6630903, 139.7624, 35.6632481, 139.7624381]",2,7.5,17,1,True,"[[35.6630889, 139.7624039, 3.333], [35.6631461, 139.7624181, 3.33], [35.6631956, 139.7624306, 3.324], [35.663245, 139.7624428, 3.318]]",1,40
OE,"[35.6660456, 139.7628119, 35.6664167, 139.7626211, 35.6665744, 139.7625067, 35.6667017, 139.7624153, 35.6668033, 139.7623236, 35.666895, 139.7622475, 35.6669711, 139.7621636, 35.6670525, 139.7620642, 35.6671186, 139.7619347, 35.6672206, 139.7616675, 35.6674136, 139.7611336, 35.6676172, 139.7605383]",2,7.5,283,1,True,"[[35.6660406, 139.7628111, 12.71], [35.6660853, 139.7627878, 12.721], [35.6661297, 139.7627642, 12.732], [35.6661736, 139.7627411, 12.805], [35.6662186, 139.7627175, 12.786], [35.6662622, 139.7626944, 12.826], [35.6663072, 139.7626711, 12.845], [35.6663419, 139.7626531, 12.845], [35.6663764, 139.7626347, 12.846], [35.6664111, 139.7626167, 12.847], [35.6664506, 139.76259, 12.855], [35.6665022, 139.7625553, 12.865], [35.6665375, 139.7625314, 12.881], [35.6665728, 139.7625075, 12.896], [35.6665992, 139.7624886, 12.921], [35.6666322, 139.7624653, 12.934], [35.6666653, 139.7624419, 12.948], [35.6666983, 139.7624186, 12.962], [35.6667339, 139.7623892, 12.975], [35.6667692, 139.7623594, 12.989], [35.6668047, 139.76233, 13.002], [35.6668489, 139.7622922, 13.014], [35.6668928, 139.7622542, 13.027], [35.6669317, 139.7622111, 13.029], [35.6669706, 139.7621681, 13.032], [35.6669958, 139.7621342, 13.028], [35.6670214, 139.7621003, 13.024], [35.6670467, 139.7620664, 13.02], [35.6670689, 139.7620256, 13.014], [35.6670911, 139.7619844, 13.009], [35.6671133, 139.7619436, 13.003], [35.6671314, 139.7618975, 12.991], [35.6671492, 139.7618514, 12.979], [35.6671672, 139.7618053, 12.967], [35.6671853, 139.7617592, 12.954], [35.6672031, 139.7617131, 12.942], [35.6672211, 139.7616669, 12.93], [35.6672353, 139.7616264, 12.906], [35.6672494, 139.7615858, 12.882], [35.6672683, 139.7615319, 12.87], [35.6672869, 139.7614794, 12.866], [35.6673056, 139.7614269, 12.861], [35.6673242, 139.7613742, 12.857], [35.6673428, 139.7613217, 12.852], [35.6673614, 139.7612692, 12.847], [35.6673772, 139.7612242, 12.85], [35.6673931, 139.7611794, 12.853], [35.6674089, 139.7611344, 12.856], [35.6674261, 139.7610842, 12.854], [35.6674408, 139.7610406, 12.856], [35.6674556, 139.7609969, 12.857], [35.6674703, 139.7609533, 12.859], [35.667485, 139.7609097, 12.86], [35.6675025, 139.7608578, 12.843], [35.6675203, 139.7608058, 12.872], [35.6675381, 139.7607536, 12.874], [35.6675561, 139.7607011, 12.87], [35.6675742, 139.7606483, 12.867], [35.6675919, 139.7605958, 12.863], [35.66761, 139.7605431, 12.86]]",1,40
OE,"[35.6676172, 139.7605383, 35.6680342, 139.7592794]",2,7.5,123,1,True,"[[35.6676175, 139.7605344, 12.86], [35.6676353, 139.7604803, 12.842], [35.6676531, 139.7604261, 12.824], [35.6676708, 139.7603719, 12.806], [35.6676886, 139.7603178, 12.788], [35.6677064, 139.7602636, 12.77], [35.6677239, 139.7602108, 12.769], [35.6677411, 139.7601578, 12.768], [35.6677586, 139.760105, 12.767], [35.6677761, 139.7600519, 12.766], [35.6677933, 139.7599992, 12.765], [35.6678108, 139.7599461, 12.764], [35.6678281, 139.7598933, 12.763], [35.6678456, 139.7598403, 12.763], [35.6678628, 139.7597881, 12.749], [35.6678797, 139.7597375, 12.758], [35.6678964, 139.7596867, 12.767], [35.6679139, 139.7596336, 12.762], [35.6679311, 139.7595808, 12.758], [35.6679486, 139.7595278, 12.753], [35.6679661, 139.7594742, 12.703], [35.6679836, 139.7594211, 12.674], [35.6679989, 139.7593747, 12.674], [35.6680144, 139.7593281, 12.674], [35.6680297, 139.7592817, 12.674]]",1,40
OE,"[35.6665897, 139.761805, 35.6667322, 139.7618889, 35.6667931, 139.7619269, 35.6668592, 139.7619575, 35.6669256, 139.7619575, 35.6669917, 139.7619347, 35.6670425, 139.7618889, 35.6670831, 139.7618278, 35.6673322, 139.7612022, 35.6674697, 139.7608358, 35.6676172, 139.7605383]",1,4.0,193,1,True,"[[35.6665911, 139.7618017, 3.69], [35.6666258, 139.7618244, 3.767], [35.6666606, 139.7618472, 3.843], [35.6666953, 139.7618697, 3.919], [35.66673, 139.7618925, 3.996], [35.6667625, 139.7619094, 4.186], [35.6667947, 139.7619261, 4.376], [35.6668272, 139.7619431, 4.677], [35.6668594, 139.76196, 4.978], [35.6668919, 139.76196, 5.336], [35.6669242, 139.76196, 5.694], [35.6669567, 139.7619486, 6.087], [35.6669889, 139.7619372, 6.48], [35.6670167, 139.7619147, 6.852], [35.6670442, 139.7618919, 7.225], [35.6670625, 139.7618578, 7.592], [35.6670817, 139.7618217, 7.981], [35.6670994, 139.7617761, 8.447], [35.6671175, 139.7617308, 8.913], [35.6671353, 139.7616853, 9.379], [35.6671556, 139.7616342, 9.875], [35.6671758, 139.7615833, 10.386], [35.6671958, 139.7615325, 10.898], [35.6672161, 139.7614817, 11.409], [35.6672358, 139.7614322, 11.854], [35.6672561, 139.7613817, 12.245], [35.6672758, 139.7613319, 12.512], [35.6672958, 139.7612811, 12.663], [35.6673108, 139.7612439, 12.696], [35.6673256, 139.7612064, 12.73], [35.6673467, 139.7611528, 12.743], [35.6673678, 139.7610992, 12.756], [35.6673889, 139.7610456, 12.769], [35.6674094, 139.7609936, 12.778], [35.66743, 139.7609417, 12.788], [35.6674506, 139.7608894, 12.797], [35.6674711, 139.7608375, 12.807], [35.6675008, 139.7607747, 12.846], [35.6675236, 139.7607275, 12.849], [35.6675464, 139.7606803, 12.852], [35.6675692, 139.7606328, 12.854], [35.6675919, 139.7605856, 12.857], [35.6676147, 139.7605383, 12.86]]",1,40
OE,"[35.6680342, 139.7592794, 35.6680897, 139.7590975, 35.6681353, 139.7589983, 35.6681914, 139.7589069, 35.6682472, 139.7588228, 35.6683033, 139.7587694, 35.6683694, 139.7587236, 35.6684356, 139.7586781, 35.6685169, 139.758655, 35.6685881, 139.7586397, 35.6686644, 139.7586397, 35.6687458, 139.758655, 35.6688219, 139.7586781, 35.6689033, 139.7587086, 35.6691272, 139.7588153]",2,7.5,152,1,True,"[[35.6680331, 139.7592786, 12.674], [35.6680519, 139.7592214, 12.666], [35.6680711, 139.7591631, 12.658], [35.6680825, 139.7591289, 12.668], [35.6680939, 139.7590947, 12.678], [35.6681169, 139.7590456, 12.679], [35.66814, 139.7589961, 12.681], [35.6681658, 139.7589503, 12.653], [35.6681914, 139.7589044, 12.626], [35.6682175, 139.7588681, 12.611], [35.6682433, 139.7588314, 12.596], [35.6682631, 139.7588108, 12.583], [35.6682989, 139.7587736, 12.559], [35.6683308, 139.7587478, 12.544], [35.6683628, 139.7587219, 12.528], [35.6683989, 139.7587028, 12.509], [35.668435, 139.7586836, 12.49], [35.6684739, 139.75867, 12.454], [35.6685125, 139.7586561, 12.418], [35.6685506, 139.75865, 12.41], [35.6685886, 139.7586436, 12.402], [35.6686264, 139.7586431, 12.391], [35.6686639, 139.7586422, 12.38], [35.6687047, 139.75865, 12.346], [35.6687456, 139.7586575, 12.313], [35.6687828, 139.7586689, 12.28], [35.66882, 139.7586803, 12.248], [35.6688608, 139.7586967, 12.231], [35.6689017, 139.7587128, 12.214], [35.6689422, 139.7587317, 12.186], [35.6689831, 139.7587508, 12.158], [35.6690236, 139.7587697, 12.13], [35.6690667, 139.7587897, 12.128], [35.6691225, 139.7588158, 12.095]]",1,40
OE,"[35.6681456, 139.7587542, 35.6682319, 139.7586092, 35.6682778, 139.7585636, 35.6683847, 139.7585178, 35.6684608, 139.75851, 35.6686744, 139.7585789, 35.6688881, 139.758655, 35.6690153, 139.7587314, 35.6691272, 139.7588153]",1,4.0,123,1,True,"[[35.6681428, 139.7587569, 5.511], [35.6681725, 139.7587061, 5.501], [35.6682019, 139.7586556, 5.492], [35.6682317, 139.7586047, 5.482], [35.6682792, 139.7585614, 5.569], [35.6683328, 139.75854, 5.837], [35.6683811, 139.7585211, 6.326], [35.6683858, 139.7585194, 6.384], [35.6684228, 139.7585139, 6.824], [35.6684594, 139.7585083, 7.264], [35.6685058, 139.7585239, 7.816], [35.6685522, 139.7585394, 8.367], [35.6685986, 139.758555, 8.919], [35.6686347, 139.7585672, 9.337], [35.6686706, 139.7585792, 9.755], [35.6687006, 139.75859, 10.098], [35.6687303, 139.7586006, 10.44], [35.6687742, 139.7586161, 10.9], [35.6688092, 139.7586286, 11.272], [35.6688439, 139.7586408, 11.643], [35.6688789, 139.7586533, 12.015], [35.6689122, 139.7586722, 12.167], [35.6689453, 139.7586908, 12.319], [35.6689794, 139.75871, 12.293], [35.6690133, 139.7587292, 12.267], [35.6690406, 139.7587497, 12.233], [35.6690675, 139.7587703, 12.199], [35.6690953, 139.7587914, 12.147], [35.6691231, 139.7588125, 12.095]]",1,40
OE,"[35.6691272, 139.7588153, 35.6699047, 139.7592575]",2,7.5,95,1,True,"[[35.6691278, 139.7588139, 12.095], [35.6691719, 139.7588389, 12.033], [35.6692164, 139.7588639, 11.972], [35.6692606, 139.7588889, 11.91], [35.6693058, 139.7589144, 11.896], [35.6693508, 139.7589397, 11.882], [35.6693908, 139.7589625, 11.882], [35.6694308, 139.7589856, 11.882], [35.6694708, 139.7590083, 11.881], [35.6695039, 139.7590272, 11.884], [35.6695372, 139.7590458, 11.887], [35.6695703, 139.7590647, 11.89], [35.6696125, 139.7590883, 11.869], [35.6696547, 139.7591122, 11.888], [35.6696969, 139.7591361, 11.907], [35.6697383, 139.7591594, 11.903], [35.6697797, 139.7591828, 11.898], [35.6698211, 139.7592061, 11.894], [35.6698625, 139.7592294, 11.889], [35.6699039, 139.7592528, 11.885]]",1,40
OE,"[35.6699047, 139.7592575, 35.6704186, 139.7595386, 35.6709322, 139.7598211, 35.6714461, 139.7601033, 35.6719597, 139.7603931, 35.6721631, 139.7605075, 35.672275, 139.7606067, 35.6723767, 139.7607364, 35.6724531, 139.7608586, 35.6725242, 139.7610417, 35.6726006, 139.7612706, 35.6726717, 139.7615986, 35.6728042, 139.7621403, 35.6729311, 139.7626744, 35.6730075, 139.7629719, 35.6730633, 139.7632083, 35.6731347, 139.7634831, 35.6731653, 139.7635517]",1,4.0,577,1,True,"[[35.6699047, 139.7592561, 11.885], [35.6699475, 139.7592783, 11.886], [35.6699903, 139.7593017, 11.887], [35.6700328, 139.759325, 11.889], [35.6700753, 139.7593483, 11.89], [35.6701181, 139.7593717, 11.891], [35.6701606, 139.759395, 11.893], [35.6702031, 139.7594183, 11.894], [35.6702456, 139.7594417, 11.895], [35.6702883, 139.759465, 11.897], [35.6703308, 139.7594883, 11.898], [35.6703731, 139.7595114, 11.897], [35.6704153, 139.7595344, 11.896], [35.6704572, 139.7595578, 11.895], [35.6704994, 139.7595808, 11.894], [35.6705417, 139.7596039, 11.893], [35.6705839, 139.7596269, 11.892], [35.6706261, 139.75965, 11.891], [35.6706683, 139.7596731, 11.89], [35.6707103, 139.7596964, 11.889], [35.6707525, 139.7597194, 11.888], [35.6707947, 139.7597425, 11.887], [35.6708372, 139.7597658, 11.894], [35.6708797, 139.7597889, 11.901], [35.6709222, 139.7598122, 11.908], [35.670965, 139.7598358, 11.902], [35.6710078, 139.7598592, 11.897], [35.6710503, 139.7598828, 11.892], [35.6710931, 139.7599061, 11.887], [35.6711356, 139.7599294, 11.888], [35.6711778, 139.7599525, 11.889], [35.6712203, 139.7599758, 11.89], [35.6712628, 139.7599992, 11.891], [35.671305, 139.7600222, 11.892], [35.6713475, 139.7600456, 11.893], [35.6713889, 139.7600686, 11.908], [35.6714303, 139.7600917, 11.906], [35.6714717, 139.7601144, 11.904], [35.6715131, 139.7601375, 11.902], [35.6715544, 139.7601606, 11.9], [35.6715958, 139.7601833, 11.899], [35.6716372, 139.7602064, 11.897], [35.6716786, 139.7602292, 11.895], [35.67172, 139.7602522, 11.893], [35.6717592, 139.7602739, 11.897], [35.6717986, 139.7602958, 11.902], [35.6718378, 139.7603175, 11.906], [35.6718769, 139.7603392, 11.91], [35.6719164, 139.7603611, 11.914], [35.6719556, 139.7603828, 11.919], [35.6719897, 139.7604017, 11.929], [35.6720239, 139.7604208, 11.939], [35.6720581, 139.7604397, 11.949], [35.6720917, 139.7604583, 11.971], [35.6721256, 139.7604772, 11.994], [35.6721592, 139.7604958, 12.017], [35.6721958, 139.76053, 12.047], [35.6722328, 139.7605639, 12.078], [35.6722694, 139.7605981, 12.108], [35.6723033, 139.7606397, 12.115], [35.6723375, 139.7606811, 12.122], [35.6723714, 139.7607228, 12.129], [35.6723958, 139.7607644, 12.12], [35.6724203, 139.7608058, 12.111], [35.6724447, 139.7608475, 12.102], [35.6724647, 139.7608967, 12.086], [35.6724847, 139.7609458, 12.07], [35.6725017, 139.7609872, 12.037], [35.6725183, 139.7610286, 12.004], [35.6725297, 139.7610639, 11.982], [35.6725411, 139.7610992, 11.961], [35.6725581, 139.7611511, 11.956], [35.6725747, 139.7612031, 11.95], [35.6725917, 139.761255, 11.944], [35.6726039, 139.7613111, 11.926], [35.6726164, 139.7613675, 11.907], [35.6726286, 139.7614236, 11.888], [35.6726406, 139.7614772, 11.887], [35.6726522, 139.7615306, 11.885], [35.6726642, 139.7615842, 11.883], [35.6726775, 139.7616403, 11.883], [35.6726908, 139.7616967, 11.883], [35.6727039, 139.7617528, 11.883], [35.6727172, 139.7618089, 11.883], [35.6727303, 139.7618639, 11.891], [35.6727431, 139.7619189, 11.899], [35.6727561, 139.7619739, 11.908], [35.6727689, 139.7620283, 11.903], [35.6727817, 139.7620825, 11.898], [35.6727944, 139.7621364, 11.907], [35.6728072, 139.7621903, 11.915], [35.6728197, 139.7622436, 11.907], [35.6728325, 139.7622975, 11.879], [35.6728453, 139.7623511, 11.85], [35.6728572, 139.7624011, 11.87], [35.6728689, 139.7624511, 11.889], [35.6728778, 139.7624875, 11.891], [35.6728864, 139.7625236, 11.894], [35.6728997, 139.7625806, 11.893], [35.6729094, 139.7626211, 11.889], [35.6729192, 139.7626614, 11.885], [35.6729333, 139.7627197, 11.881], [35.6729472, 139.7627769, 11.887], [35.6729611, 139.7628342, 11.893], [35.6729747, 139.7628914, 11.899], [35.6729886, 139.7629486, 11.906], [35.6730006, 139.7629981, 11.934], [35.6730125, 139.7630475, 11.963], [35.6730247, 139.7630969, 11.992], [35.6730367, 139.7631464, 12.021], [35.6730486, 139.7631958, 12.05], [35.6730608, 139.76324, 12.073], [35.6730728, 139.7632839, 12.096], [35.673085, 139.7633281, 12.119], [35.6730975, 139.7633731, 12.135], [35.67311, 139.7634181, 12.151], [35.6731225, 139.7634631, 12.167], [35.6731339, 139.7635006, 12.184], [35.673145, 139.7635378, 12.201]]",1,40
OE,"[35.6731653, 139.7635517, 35.6731753, 139.7635975, 35.6732314, 139.7637425, 35.6733331, 139.7639256, 35.6734347, 139.7640478, 35.6735417, 139.7641622, 35.6736381, 139.7642461, 35.6738214, 139.7643681, 35.6742739, 139.7646656, 35.6743606, 139.7647192]",1,4.0,174,1,True,"[[35.6731625, 139.7635544, 12.201], [35.6731742, 139.7635939, 12.201], [35.6731917, 139.7636428, 12.196], [35.6732089, 139.7636914, 12.192], [35.6732264, 139.7637403, 12.188], [35.6732519, 139.7637875, 12.186], [35.6732772, 139.763835, 12.184], [35.6733028, 139.7638822, 12.182], [35.6733281, 139.7639294, 12.18], [35.6733617, 139.76397, 12.152], [35.6733956, 139.7640108, 12.125], [35.6734292, 139.7640514, 12.098], [35.6734661, 139.7640889, 12.056], [35.6735028, 139.7641264, 12.014], [35.6735397, 139.7641639, 11.972], [35.6735903, 139.7642017, 11.952], [35.6736375, 139.7642369, 11.942], [35.6736689, 139.7642597, 11.936], [35.6737003, 139.7642822, 11.93], [35.6737317, 139.764305, 11.924], [35.6737706, 139.7643331, 11.943], [35.6738219, 139.7643703, 11.935], [35.6738614, 139.7643958, 11.928], [35.6739008, 139.7644214, 11.921], [35.6739403, 139.7644469, 11.914], [35.6739797, 139.7644725, 11.907], [35.6740194, 139.7644981, 11.899], [35.6740589, 139.7645233, 11.892], [35.6740983, 139.7645489, 11.885], [35.6741378, 139.7645744, 11.878], [35.6741772, 139.7646, 11.871], [35.6742167, 139.7646256, 11.864], [35.6742578, 139.7646522, 11.819], [35.6742928, 139.7646753, 11.811], [35.6743278, 139.7646981, 11.803], [35.6743567, 139.7647167, 11.809]]",1,40
