523216,20,1,477959930,125111540,8,523206,4,21
523216,15,2,477944305,125111540,8,523206,4,22
523216,18,3,477961362,125111540,8,523206,5,23
523216,16,4,477942915,125111540,8,523206,5,24
523216,2230,5,478113813,125111544,8,523206,2537,27
523216,2992,6,477947700,125111540,8,523206,745,69
523216,1,7,477937597,125111540,8,523206,1062,70
523216,2648,8,478070291,125111543,8,523206,62,140
523216,3143,9,478253707,125111547,8,523206,56,214
523216,240,10,478260661,125111547,8,523206,56,215
523216,2751,11,478310279,125111549,8,523206,60,216
523216,2528,12,478328850,125111549,8,523206,61,217
523216,2828,13,478185314,125111546,8,523206,2538,298
523216,3201,2698,478268720,125111548,8,523206,2539,2084
523216,3443,2892,478050085,125111542,8,523206,2568,2113
523216,3443,2893,478044889,125111542,8,523206,2569,2114
523216,3444,2894,478040963,125111542,8,523206,2569,2115
523216,3445,2895,478215011,125111546,8,523206,2570,2116
523216,3446,2896,478080026,125111543,8,523206,2575,2121
523216,3447,2897,478335067,125111549,8,523206,2581,2127
523216,3448,2898,478182287,125111546,8,523206,2582,2128
523216,3474,2924,478037526,125111542,8,523206,2593,2139
523216,3476,2926,478132015,125111545,8,523206,2594,2140
523216,3477,2927,477982346,125111540,8,523206,2595,2141
523216,16,14,477890805,125124371,4,523215,2,16
523216,15,15,477890805,125124804,4,523215,3,17
523216,1722,16,477890796,125322649,4,523215,1758,22
523216,2887,17,477890805,125125903,4,523215,12,38
523216,2577,18,477890801,125209493,4,523215,27,54
523216,335,19,477890801,125206594,4,523215,38,55
523216,2626,20,477890794,125354746,4,523215,32,56
523216,307,21,477890794,125355613,4,523215,33,57
523216,249,332,477890801,125208760,4,523215,1757,1476
523216,2485,2403,477890796,125316083,4,523215,526,1477
523216,3449,2899,477890801,125214427,4,523215,1770,1489
523216,3450,2900,477890798,125267054,4,523215,1771,1490
523216,3451,2901,477890792,125389211,4,523215,1773,1492
523216,3452,2902,477890802,125187596,4,523215,1779,1498
523216,3453,2903,477890801,125204694,4,523215,1780,1499
523216,3454,2904,477890799,125263521,4,523215,1781,1500
523216,3455,2905,477890795,125340015,4,523215,1782,1501
523216,3456,2906,477890799,125257355,4,523215,1785,1504
523216,3457,2907,477890795,125347914,4,523215,1791,1510
523216,3466,2916,477890796,125312450,4,523215,1794,1513
523216,3467,2917,477890797,125309917,4,523215,1794,1514
523216,3468,2918,477890795,125349014,4,523215,1795,1515
523216,3469,2919,477890795,125349314,4,523215,1795,1516
523216,3472,2922,477890802,125191662,4,523215,1796,1517
523216,3475,2925,477890799,125260755,4,523215,1797,1518
523216,3478,2928,477890801,125200928,4,523215,1798,1519
523216,3479,2929,477890793,125383711,4,523215,1799,1520
523216,40,30,478340749,125234300,6,523217,12,18
523216,39,31,478340749,125233867,6,523217,10,19
523216,344,69,478340748,125295958,6,523217,282,20
523216,211,98,478340748,125301257,6,523217,116,21
523216,2841,177,478340752,125148645,6,523217,4,22
523216,405,178,478340749,125242233,6,523217,275,23
523216,500,179,478340750,125197872,6,523217,409,24
523216,1500,269,478340750,125225068,6,523217,1861,25
523216,1538,294,478340747,125324754,6,523217,1744,26
523216,1552,296,478340748,125309256,6,523217,1749,27
523216,286,318,478340747,125320522,6,523217,2359,29
523216,93,335,478340750,125220901,6,523217,50,30
523216,755,1012,478340748,125313923,6,523217,1107,32
523216,824,1162,478340748,125303124,6,523217,1521,33
523216,886,1262,478340750,125222135,6,523217,715,34
523216,907,1290,478340751,125176041,6,523217,1214,35
523216,950,1339,478340748,125313456,6,523217,1519,36
523216,977,1376,478340747,125323887,6,523217,1472,37
523216,1031,1431,478340750,125200271,6,523217,1325,38
523216,1111,1484,478340751,125181574,6,523217,1252,39
523216,2616,1505,478340748,125316488,6,523217,1490,40
523216,1150,1506,478340751,125183740,6,523217,1522,41
523216,1282,1551,478340747,125327354,6,523217,1146,42
523216,1336,1561,478340748,125311256,6,523217,1520,43
523216,708,1575,478340750,125211370,6,523217,4664,47
523216,3458,2908,478340750,125232000,6,523217,5364,4365
523216,3459,2909,478340748,125302657,6,523217,5365,4366
523216,3460,2910,478340747,125322188,6,523217,5366,4367
523216,3461,2911,478340750,125232300,6,523217,5367,4368
523216,3462,2912,478340748,125302590,6,523217,5368,4369
523216,3463,2913,478340749,125244965,6,523217,5369,4370
523216,3464,2914,478340749,125246065,6,523217,5370,4371
523216,3465,2915,478340751,125163643,6,523217,5371,4372
523216,3480,2930,478340748,125281260,6,523217,5390,4391
523216,3481,2931,478340750,125203638,6,523217,5403,4404
523216,3482,2932,478340750,125213036,6,523217,5404,4405
523216,3483,2933,478340752,125159543,6,523217,5407,4408
523216,2518,105,478100591,125411508,2,523226,798,1
523216,2947,121,478272719,125411509,2,523226,218,2
523216,3442,215,478212588,125411509,2,523226,993,3
523216,2517,2024,477907888,125411509,2,523226,1,4
523216,2824,2539,478324383,125411510,2,523226,692,5
523216,3139,2652,478299144,125411510,2,523226,3,6
523216,3224,2693,478221506,125411509,2,523226,2,7
523216,3268,2730,478218601,125411509,2,523226,2,8
523216,3470,2920,478281595,125411510,2,523226,1363,1186
523216,3471,2921,478286136,125411510,2,523226,1364,1187
523216,3473,2923,478277219,125411509,2,523226,1365,1188
