533961,88,49,501184524,129011541,8,533951,138,1523
533961,184,71,500976764,129011540,8,533951,391,1524
533961,511,95,501128156,129011541,8,533951,1820,1525
533961,91,120,501156831,129011541,8,533951,166,1526
533961,179,121,500981019,129011539,8,533951,391,1527
533961,179,122,500982123,129011539,8,533951,1688,1528
533961,92,123,501132901,129011541,8,533951,159,1529
533961,311,161,500974637,129011540,8,533951,1508,1530
533961,905,1,500838547,129197965,4,533960,30,29
533961,523,2,500838547,129203864,4,533960,30,30
533961,523,3,500838547,129205931,4,533960,31,31
533961,626,4,500838547,129211497,4,533960,31,32
533961,905,827,500838547,129196200,4,533960,94,93
533961,903,11,501288509,129259309,6,533962,142,39
533961,7,13,501288508,129234881,6,533962,10340,40
533961,8,14,501288509,129254410,6,533962,143,41
533961,43,51,501288506,129127666,6,533962,207,42
533961,166,60,501288504,129080869,6,533962,577,43
533961,139,63,501288507,129165029,6,533962,10051,44
533961,198,73,501288504,129031807,6,533962,1873,45
533961,505,75,501288508,129228717,6,533962,6447,46
533961,338,242,501288509,129256810,6,533962,5947,47
533961,340,253,501288506,129124666,6,533962,5932,48
533961,341,254,501288506,129123433,6,533962,5930,49
533961,342,255,501288506,129122533,6,533962,5931,50
533961,344,256,501288505,129120934,6,533962,5933,51
533961,794,261,501288506,129133599,6,533962,5940,52
533961,365,290,501288506,129128733,6,533962,5937,53
533961,304,596,501288508,129210587,6,533962,3461,54
533961,906,828,501288507,129150297,6,533962,11669,8862
533961,907,829,501288509,129260275,6,533962,11698,8891
533961,3,5,501140593,129311493,2,533971,9,1
533961,3,6,501136502,129311493,2,533971,8,2
533961,27,7,501166078,129311493,2,533971,2,3
533961,29,8,501161537,129311493,2,533971,12,4
533961,26,10,501172949,129311493,2,533971,2,5
533961,78,27,500943262,129311489,2,533971,42,6
533961,616,74,501053463,129311493,2,533971,50,7
533961,904,77,501087825,129311494,2,533971,456,8
533961,138,104,501064835,129311494,2,533971,54,9
533961,138,105,501069785,129311494,2,533971,57,10
533961,221,106,501063485,129311494,2,533971,115,11
533961,227,109,501257502,129311496,2,533971,155,12
533961,701,528,501121326,129311494,2,533971,347,13
533961,490,594,501262533,129311496,2,533971,336,14
533961,908,830,501203875,129311494,2,533971,751,715
