,meshcode,recordid,areano,elcode,citycode,ooazacd,koazacd,gaikuno,level,attrnmno,objectid,robjectid,geometry
15,533936,1,16,22F300,,,,,0,0,4-32-11-8-6642480,,"POLYGON ((503374339 128340838, 503374666 128340605, 503374257 128340405, 503373971 128340072, 503373889 128339839, 503373848 128339639, 503373930 128338906, 503374257 128336473, 503374380 128336173, 503374584 128336006, 503374953 128335773, 503375444 128335639, 503375975 128335673, 503376221 128335373, 503376057 128335339, 503375607 128335306, 503375280 128335339, 503374994 128335406, 503374789 128335473, 503374421 128335673, 503374134 128335939, 503373930 128336173, 503373889 128336373, 503373848 128336439, 503373766 128337139, 503373439 128339506, 503373439 128339739, 503373521 128339938, 503373603 128340138, 503373684 128340305, 503373889 128340538, 503374053 128340672, 503374339 128340838))"
16,533936,1,17,22F300,,,,,0,0,4-32-11-8-6642495,,"POLYGON ((503101421 128247609, 503101543 128247642, 503101502 128247742, 503102157 128247809, 503102198 128247676, 503102484 128247709, 503102566 128247309, 503103057 128247376, 503102852 128247709, 503102934 128247909, 503103016 128248009, 503103139 128248042, 503103302 128248076, 503103466 128248042, 503103466 128248142, 503105102 128248342, 503105143 128248176, 503105471 128248209, 503105552 128247776, 503105471 128247609, 503105266 128247609, 503105307 128247109, 503105307 128247042, 503105307 128246977, 503105266 128246910, 503105184 128246810, 503105143 128246743, 503105061 128246710, 503104939 128246643, 503104816 128246610, 503104652 128246610, 503104571 128246610, 503104489 128246643, 503104407 128246643, 503104325 128246677, 503104202 128246809, 503104284 128246477, 503104080 128246377, 503103957 128246277, 503103875 128246210, 503103793 128246143, 503103752 128246043, 503103711 128245977, 503103630 128245843, 503103221 128245710, 503103589 128244910, 503103711 128244910, 503103834 128244877, 503103957 128244843, 503104080 128244943, 503104202 128245010, 503104407 128245110, 503104652 128245177, 503104857 128245177, 503105061 128245143, 503105225 128245043, 503105389 128244877, 503105430 128244677, 503105430 128244477, 503105389 128244377, 503105348 128244277, 503105225 128244177, 503105184 128244110, 503105184 128244077, 503105225 128244077, 503105511 128243643, 503104571 128243243, 503104366 128243510, 503104161 128243410, 503104284 128243243, 503103998 128243110, 503104039 128243010, 503103507 128242743, 503103425 128242810, 503103343 128242777, 503103016 128243243, 503102852 128243177, 503102771 128243243, 503102771 128243310, 503102934 128243377, 503102852 128243510, 503102321 128243277, 503102116 128243610, 503101830 128244010, 503101707 128244243, 503101625 128244343, 503101993 128244443, 503101543 128245610, 503101789 128245677, 503101707 128245877, 503101421 128245777, 503101257 128245843, 503101216 128245942, 503101257 128246076, 503101339 128246109, 503101666 128246142, 503101421 128247609))"
17,533936,1,18,22F300,,,,,0,0,4-32-11-8-6642500,,"POLYGON ((503161341 128402426, 503161791 128402026, 503161628 128401893, 503161710 128401826, 503161832 128401926, 503162037 128401760, 503161914 128401660, 503162405 128401193, 503162405 128400626, 503162078 128400660, 503162282 128400426, 503162405 128400426, 503162323 128400326, 503162078 128400126, 503162037 128400160, 503161219 128399526, 503161096 128399626, 503161014 128399560, 503160769 128399760, 503160850 128399826, 503159829 128400693, 503159951 128400826, 503160033 128400760, 503160073 128400826, 503159788 128401093, 503161178 128402193, 503161096 128402260, 503161341 128402426))"
18,533936,1,19,22F300,,,,,0,0,4-32-11-8-6642505,,"POLYGON ((503183028 128234381, 503182987 128234281, 503182905 128234147, 503182783 128234014, 503182660 128233881, 503182619 128233814, 503182455 128233714, 503182210 128233547, 503182251 128233514, 503181146 128232914, 503180166 128232381, 503178734 128231614, 503178447 128231447, 503178079 128231314, 503177875 128231214, 503177670 128231147, 503177179 128230981, 503176279 128230747, 503176197 128230847, 503176566 128231214, 503176934 128231514, 503177220 128231714, 503177670 128232047, 503177629 128232081, 503178202 128232414, 503179102 128232947, 503179716 128233281, 503180206 128233581, 503181596 128234347, 503181637 128234281, 503181842 128234381, 503182046 128234447, 503182251 128234514, 503182374 128234547, 503182619 128234581, 503182701 128234581, 503183069 128234614, 503183110 128234547, 503183028 128234381))"
19,533936,1,20,22F300,,,,,0,0,4-32-11-8-6642510,,"POLYGON ((503092213 128339065, 503093890 128338865, 503093890 128338931, 503094340 128338865, 503094586 128338798, 503094218 128336698, 503093972 128336731, 503093972 128336665, 503093522 128336698, 503093522 128336765, 503091846 128336931, 503091846 128336898, 503091396 128336931, 503091519 128337565, 503091150 128337598, 503091191 128337931, 503091314 128337965, 503091355 128338198, 503091273 128338265, 503091313 128338665, 503091681 128338598, 503091804 128339165, 503092213 128339131, 503092213 128339065))"
20,533936,1,21,22F300,,,,,0,0,4-32-11-8-6642520,,"POLYGON ((503501598 128304013, 503501721 128304280, 503501885 128304580, 503502089 128304913, 503502375 128305213, 503502785 128305480, 503502989 128305580, 503503439 128305713, 503503889 128305746, 503504298 128305713, 503504871 128305546, 503505648 128305280, 503505566 128305080, 503505485 128304980, 503505566 128304913, 503505689 128304746, 503505771 128304646, 503505853 128304446, 503505853 128304346, 503505894 128304146, 503505894 128303946, 503505853 128303647, 503505812 128303447, 503505689 128303247, 503505566 128303081, 503505403 128302914, 503505239 128302781, 503504953 128302614, 503504462 128302447, 503504257 128302381, 503503725 128302381, 503503480 128302414, 503503030 128302547, 503502621 128302781, 503502457 128302914, 503502212 128303180, 503502089 128303346, 503502007 128303646, 503501966 128303913, 503501844 128303946, 503501598 128304013))"
21,533936,1,22,221020,,,,,0,0,4-32-11-8-6642525,,"POLYGON ((503104279 128369862, 503106979 128369495, 503106693 128368062, 503103993 128368395, 503104279 128369862))"
22,533936,1,23,22F300,,,,,0,0,4-32-11-8-6642540,,"POLYGON ((503210515 128253578, 503211088 128252812, 503210924 128252679, 503210801 128252512, 503210720 128252379, 503210679 128252179, 503210679 128251979, 503210761 128251779, 503210883 128251612, 503211006 128251479, 503211129 128251412, 503211333 128251312, 503211579 128251245, 503211824 128251245, 503212070 128251312, 503212233 128251379, 503212806 128250645, 503203194 128245312, 503202867 128245712, 503202131 128247245, 503204993 128248712, 503205280 128248845, 503205402 128248845, 503206180 128249245, 503205075 128250612, 503208143 128252312, 503209329 128252978, 503210515 128253578))"
23,533936,1,24,22F300,,,,,0,0,4-32-11-8-6642545,,"POLYGON ((503223036 128197020, 503227618 128191388, 503225614 128190288, 503221032 128195953, 503223036 128197020))"
24,533936,1,25,22F300,,,,,0,0,4-32-11-8-6642550,,"POLYGON ((503229254 128189354, 503233877 128183789, 503231873 128182689, 503227250 128188288, 503229254 128189354))"
25,533936,1,26,22F300,,,,,0,0,4-32-11-8-6642560,,"POLYGON ((503405918 128342439, 503405959 128342206, 503406163 128342206, 503406327 128342139, 503406531 128342039, 503406654 128341873, 503406736 128341706, 503406695 128341406, 503406818 128340573, 503406941 128339406, 503406613 128339373, 503406327 128341639, 503406081 128341839, 503406000 128341773, 503406613 128336707, 503404813 128336574, 503404813 128336407, 503404568 128336374, 503404609 128336140, 503404691 128336074, 503404691 128335907, 503404650 128335840, 503404772 128335740, 503404445 128335407, 503403995 128335707, 503404118 128335807, 503404036 128335840, 503403995 128336007, 503404036 128336074, 503403995 128336340, 503403872 128336340, 503403831 128336507, 503401786 128336340, 503401254 128340606, 503401091 128340639, 503400927 128340673, 503401131 128338939, 503400804 128338906, 503400559 128340973, 503400518 128341106, 503400477 128341306, 503400559 128341473, 503400681 128341639, 503400804 128341739, 503401009 128341839, 503401131 128341873, 503401091 128342039, 503403259 128342206, 503403259 128342373, 503403177 128342506, 503403054 128342606, 503402850 128342706, 503401050 128342539, 503400968 128343273, 503401377 128343306, 503403013 128343273, 503403218 128343239, 503403422 128343139, 503403668 128342939, 503403831 128342773, 503403913 128342539, 503403954 128342373, 503403954 128342273, 503405918 128342439))"
26,533936,1,27,22F300,,,,,0,0,4-32-11-8-6642565,,"POLYGON ((503267293 128263180, 503261116 128259880, 503260788 128260313, 503260093 128260013, 503256984 128263812, 503257557 128264145, 503257925 128265312, 503256043 128267644, 503259152 128269311, 503258620 128269978, 503260011 128270744, 503260993 128269578, 503261075 128269611, 503261238 128270278, 503260993 128270611, 503261566 128273078, 503262097 128273378, 503262057 128272811, 503262916 128273278, 503262834 128272911, 503263079 128272878, 503262875 128272378, 503262670 128271611, 503262752 128271611, 503262425 128270244, 503262629 128270378, 503263775 128269012, 503262343 128268212, 503262997 128267445, 503263284 128267279, 503263693 128267512, 503264716 128266279, 503265697 128265012, 503265902 128264879, 503267293 128263180))"
27,533936,1,28,22F300,,,,,0,0,4-32-11-8-6642570,,"POLYGON ((503509205 128334577, 503509001 128334643, 503508551 128333743, 503505442 128334877, 503505892 128335777, 503505728 128335843, 503507733 128339576, 503511251 128338310, 503509205 128334577))"
28,533936,1,29,22F300,,,,,0,0,4-32-11-8-6642575,,"POLYGON ((503510064 128333477, 503512805 128338410, 503513051 128338477, 503515423 128337610, 503515546 128337410, 503512805 128332477, 503512069 128332743, 503511987 128332610, 503510637 128333110, 503510678 128333243, 503510064 128333477))"
29,533936,1,30,22F300,,,,,0,0,4-32-11-8-6642580,,"POLYGON ((503277232 128276344, 503276045 128275711, 503277314 128274111, 503277600 128273779, 503277845 128273445, 503277805 128273412, 503277968 128273212, 503268806 128268245, 503268601 128268379, 503268315 128268712, 503268028 128269045, 503267333 128269979, 503266678 128270845, 503266965 128270979, 503266842 128271145, 503268069 128271745, 503269583 128272578, 503271056 128273411, 503272856 128274344, 503274328 128275144, 503277027 128276611, 503277232 128276344))"
30,533936,1,31,22F300,,,,,0,0,4-32-11-109-5579788,,"POLYGON ((503275432 128279111, 503275636 128278811, 503275841 128278578, 503276086 128278244, 503276495 128277678, 503276250 128277578, 503276373 128277444, 503274859 128276644, 503273387 128275844, 503271874 128275011, 503270401 128274211, 503269133 128273544, 503268928 128273378, 503267660 128272711, 503267578 128272844, 503267374 128272711, 503267169 128272844, 503266883 128273178, 503266596 128273544, 503266310 128273911, 503266187 128274078, 503265901 128274411, 503265656 128274744, 503265246 128275311, 503265574 128275478, 503274573 128280144, 503274859 128279778, 503275145 128279444, 503275432 128279111))"
