,meshcode,tnodeno,inlinkno,signcnt,signno,signaltype,signalx,signaly,slinetype,slinex,sliney,geometry
0,533936,2,6567,2,1,3,503104767,128110883,0,503106897,128111443,
1,533936,2,6567,2,2,3,503106583,128112000,0,503106897,128111443,
2,533936,9,1248,4,1,3,503106321,128110694,0,503105587,128112484,
3,533936,9,1248,4,2,3,503104856,128112317,0,503105587,128112484,
4,533936,9,1248,4,3,3,503103653,128136331,0,503103676,128136636,
5,533936,9,1248,4,4,3,503103354,128136564,0,503103676,128136636,
6,533936,42,671,2,1,3,503088089,128312704,0,503088412,128312115,
7,533936,42,671,2,2,3,503087491,128312507,0,503088412,128312115,
8,533936,44,833,2,1,3,503089690,128316564,0,503090025,128316340,
9,533936,44,833,2,2,3,503089706,128316259,0,503090025,128316340,
10,533936,65,3589,1,1,3,503087510,128393510,0,503088470,128393126,
11,533936,110,178,3,1,3,503194548,128257833,0,503192497,128257326,
12,533936,110,178,3,2,3,503194396,128258363,0,503192497,128257326,
13,533936,110,178,3,3,3,503193071,128257045,0,503192497,128257326,
14,533936,110,9092,4,1,3,503193254,128257044,0,503193354,128256889,
15,533936,110,9092,4,2,3,503192513,128258007,0,503193354,128256889,
16,533936,110,9092,4,3,3,503193529,128258190,0,503193354,128256889,
17,533936,110,9092,4,4,3,503193065,128258105,0,503193354,128256889,
18,533936,111,1465,2,1,3,503371684,128329376,0,503372017,128329426,
19,533936,111,1465,2,2,3,503372097,128328343,0,503372017,128329426,
20,533936,114,1032,2,1,3,503175302,128246798,0,503175595,128245966,
21,533936,114,1032,2,2,3,503175073,128246706,0,503175595,128245966,
22,533936,115,400,2,1,3,503288654,128308980,0,503288755,128307704,
23,533936,115,400,2,2,3,503288890,128309104,0,503288755,128307704,
24,533936,115,5886,2,1,3,503288379,128308098,0,503288133,128308274,
25,533936,115,5886,2,2,3,503290155,128309104,0,503288133,128308274,
26,533936,116,170,2,1,3,503324568,128320239,0,503324218,128320431,
27,533936,116,170,2,2,3,503326666,128321180,0,503324218,128320431,
28,533936,116,335,2,1,3,503324845,128321053,0,503325011,128320084,
29,533936,116,335,2,2,3,503325232,128321124,0,503325011,128320084,
30,533936,117,148,2,1,3,503132483,128394470,0,503132238,128394268,
31,533936,117,148,2,2,3,503132807,128394486,0,503132238,128394268,
32,533936,117,587,1,1,3,503132967,128394521,0,503132278,128395124,
33,533936,118,180,2,1,3,503133695,128395456,0,503133090,128395624,
34,533936,118,180,2,2,3,503134013,128396775,0,503133090,128395624,
35,533936,118,600,2,1,3,503133527,128396586,0,503133476,128396681,
36,533936,118,600,2,2,3,503134944,128395360,0,503133476,128396681,
37,533936,119,186,2,1,3,503137911,128400770,0,503138908,128401043,
38,533936,119,186,2,2,3,503137418,128399163,0,503138908,128401043,
39,533936,119,641,4,1,3,503136328,128400345,0,503136679,128400922,
40,533936,119,641,4,2,3,503137241,128400649,0,503136679,128400922,
41,533936,119,641,4,3,3,503138970,128400198,0,503136679,128400922,
42,533936,119,641,4,4,3,503138602,128399439,0,503136679,128400922,
43,533936,120,252,3,1,3,503109981,128336519,0,503109722,128336457,
44,533936,120,252,3,2,3,503111019,128337682,0,503109722,128336457,
45,533936,120,252,3,3,3,503111937,128337123,0,503109722,128336457,
46,533936,120,4147,3,1,3,503111837,128336261,0,503110091,128337396,
47,533936,120,4147,3,2,3,503110243,128337274,0,503110091,128337396,
48,533936,120,4147,3,3,3,503112215,128336806,0,503110091,128337396,
49,533936,121,248,3,1,3,503112215,128336806,0,503112021,128336134,
50,533936,121,248,3,2,3,503110243,128337274,0,503112021,128336134,
51,533936,121,248,3,3,3,503109968,128336879,0,503112021,128336134,
52,533936,121,249,1,1,3,503111066,128336161,0,503112038,128337484,
53,533936,122,4123,3,1,3,503117552,128333757,0,503117281,128333127,
54,533936,122,4123,3,2,3,503118071,128333344,0,503117281,128333127,
55,533936,122,4123,3,3,3,503118204,128334536,0,503117281,128333127,
56,533936,122,6429,2,1,3,503118034,128334533,0,503117802,128334816,
57,533936,122,6429,2,2,3,503118511,128333445,0,503117802,128334816,
58,533936,122,6947,1,1,3,503117464,128333801,0,503118566,128333384,
59,533936,123,6427,3,1,3,503126210,128330478,0,503126140,128330474,
60,533936,123,6427,3,2,3,503126659,128330551,0,503126140,128330474,
61,533936,123,6427,3,3,3,503127005,128331803,0,503126140,128330474,
62,533936,123,6943,3,1,3,503126168,128331505,0,503126443,128331533,
63,533936,123,6943,3,2,3,503126062,128331022,0,503126443,128331533,
64,533936,123,6943,3,3,3,503128246,128330886,0,503126443,128331533,
65,533936,124,182,2,1,3,503140628,128403874,0,503141035,128403681,
66,533936,124,182,2,2,3,503140400,128403052,0,503141035,128403681,
67,533936,124,185,2,1,3,503140400,128403052,0,503139806,128403186,
68,533936,124,185,2,2,3,503140628,128403874,0,503139806,128403186,
69,533936,124,1635,1,1,3,503140726,128403217,1,503139993,128403760,
70,533936,124,2171,1,1,3,503139855,128403534,0,503141010,128403074,
71,533936,125,182,2,1,3,503143778,128406360,0,503143396,128406592,
72,533936,125,182,2,2,3,503144034,128407138,0,503143396,128406592,
73,533936,125,265,2,1,3,503144034,128407138,0,503144459,128406891,
74,533936,125,265,2,2,3,503143858,128406392,0,503144459,128406891,
75,533936,125,1561,1,1,3,503143235,128407148,1,503144242,128406380,
76,533936,125,1637,1,1,3,503144372,128406570,0,503143486,128407232,
77,533936,127,143,2,1,3,503521196,128313547,0,503520590,128313607,
78,533936,127,143,2,2,3,503519143,128314394,0,503520590,128313607,
79,533936,127,550,2,1,3,503520029,128313825,0,503520894,128314186,
80,533936,127,550,2,2,3,503520557,128314619,0,503520894,128314186,
81,533936,127,6320,5,1,3,503519540,128313846,0,503519200,128314004,
82,533936,127,6320,5,2,3,503520019,128314742,0,503519200,128314004,
83,533936,127,6320,5,3,3,503520420,128314714,0,503519200,128314004,
84,533936,127,6320,5,4,3,503515023,128314283,0,503515032,128314476,
85,533936,127,6320,5,5,3,503515313,128314328,0,503515032,128314476,
86,533936,129,130,3,1,3,503325022,128317619,0,503326956,128318174,
87,533936,129,130,3,2,3,503326582,128318410,0,503326956,128318174,
88,533936,129,130,3,3,3,503325396,128317969,0,503326956,128318174,
89,533936,129,281,2,1,3,503326102,128317290,0,503326468,128318544,
90,533936,129,281,2,2,3,503326372,128317951,0,503326468,128318544,
91,533936,130,3691,2,1,3,503325975,128317269,0,503325500,128317441,
92,533936,130,3691,2,2,3,503325512,128318061,0,503325500,128317441,
93,533936,130,6199,1,1,3,503326729,128318384,1,503325129,128317898,
94,533936,131,278,2,1,3,503291522,128391771,0,503291333,128390775,
95,533936,131,278,2,2,3,503290426,128391953,0,503291333,128390775,
96,533936,131,394,2,1,3,503291830,128391614,0,503292369,128391198,
97,533936,131,394,2,2,3,503290497,128391439,0,503292369,128391198,
98,533936,131,2076,2,1,3,503291560,128391676,0,503290015,128391658,
99,533936,131,2076,2,2,3,503291830,128391614,0,503290015,128391658,
100,533936,131,6281,3,1,3,503291709,128390808,0,503290798,128392299,
101,533936,131,6281,3,2,3,503290566,128391361,0,503290798,128392299,
102,533936,131,6281,3,3,3,503290426,128391953,0,503290798,128392299,
103,533936,132,278,3,1,3,503292505,128382233,0,503292889,128383756,
104,533936,132,278,3,2,3,503292573,128383082,0,503292889,128383756,
105,533936,132,278,3,3,3,503293817,128382014,0,503292889,128383756,
106,533936,132,1351,2,1,3,503294087,128382829,0,503292224,128382790,
107,533936,132,1351,2,2,3,503293511,128383325,0,503292224,128382790,
108,533936,132,7351,2,1,3,503292300,128382289,0,503294234,128382850,
109,533936,132,7351,2,2,3,503293511,128383325,0,503294234,128382850,
110,533936,132,7840,2,1,3,503293817,128382014,0,503292772,128381703,
111,533936,132,7840,2,2,3,503292573,128383082,0,503292772,128381703,
112,533936,133,378,2,1,3,503102892,128405462,0,503102546,128404716,
113,533936,133,378,2,2,3,503103033,128404638,0,503102546,128404716,
114,533936,133,402,2,1,3,503103033,128404638,0,503103431,128405302,
115,533936,133,402,2,2,3,503102892,128405462,0,503103431,128405302,
116,533936,133,2581,2,1,3,503102392,128405128,0,503102459,128405375,
117,533936,133,2581,2,2,3,503103539,128404943,0,503102459,128405375,
118,533936,133,2582,2,1,3,503103539,128404943,0,503103532,128404679,
119,533936,133,2582,2,2,3,503102392,128405128,0,503103532,128404679,
120,533936,138,544,2,1,3,503171555,128402327,0,503170653,128403210,
121,533936,138,544,2,2,3,503170178,128402589,0,503170653,128403210,
122,533936,138,886,2,1,3,503171165,128403050,0,503171563,128402842,
123,533936,138,886,2,2,3,503170460,128401996,0,503171563,128402842,
124,533936,140,431,2,1,3,503173410,128399928,0,503173951,128400392,
125,533936,140,431,2,2,3,503175120,128399104,0,503173951,128400392,
126,533936,143,2572,2,1,3,503180949,128392070,0,503182111,128392819,
127,533936,143,2572,2,2,3,503181825,128392976,0,503182111,128392819,
128,533936,143,7347,4,1,3,503181991,128392354,0,503181422,128393174,
129,533936,143,7347,4,2,3,503180849,128392660,0,503181422,128393174,
130,533936,143,7347,4,3,3,503181367,128392000,0,503181422,128393174,
131,533936,143,7347,4,4,3,503181367,128393123,0,503181422,128393174,
132,533936,145,442,3,1,3,503185568,128389099,0,503185316,128389437,
133,533936,145,442,3,2,3,503184745,128388951,0,503185316,128389437,
134,533936,145,442,3,3,3,503186156,128388268,0,503185316,128389437,
135,533936,145,882,2,1,3,503185265,128388348,0,503186269,128388896,
136,533936,145,882,2,2,3,503185982,128389111,0,503186269,128388896,
137,533936,146,383,3,1,3,503282759,128411295,0,503284177,128410899,
138,533936,146,383,3,2,3,503283671,128411082,0,503284177,128410899,
139,533936,146,383,3,3,3,503283958,128411611,0,503284177,128410899,
140,533936,146,6354,2,1,3,503283625,128412048,0,503283023,128410742,
141,533936,146,6354,2,2,3,503283259,128410746,0,503283023,128410742,
142,533936,148,326,4,1,3,503300091,128409170,0,503300094,128409279,
143,533936,148,326,4,2,3,503300376,128408894,0,503300094,128409279,
144,533936,148,326,4,3,3,503300953,128410660,0,503300094,128409279,
145,533936,148,326,4,4,3,503301417,128410517,0,503300094,128409279,
146,533936,148,540,5,1,3,503301044,128409047,0,503301510,128410587,
147,533936,148,540,5,2,3,503300722,128408780,0,503301510,128410587,
148,533936,148,540,5,3,3,503300842,128410636,0,503301510,128410587,
149,533936,148,540,5,4,3,503301417,128410517,0,503301510,128410587,
150,533936,148,540,5,5,3,503300184,128409427,0,503301510,128410587,
151,533936,148,553,4,1,3,503299737,128409748,0,503301981,128409571,
152,533936,148,553,4,2,3,503302057,128410200,0,503301981,128409571,
153,533936,148,553,4,3,3,503301716,128409624,0,503301981,128409571,
154,533936,148,553,4,4,3,503300276,128410265,0,503301981,128409571,
155,533936,148,576,2,1,3,503302057,128410200,0,503299732,128410368,
156,533936,148,576,2,2,3,503299512,128409715,0,503299732,128410368,
157,533936,149,384,2,1,3,503309759,128409898,0,503309323,128409980,
158,533936,149,384,2,2,3,503309576,128409307,0,503309323,128409980,
159,533936,149,556,2,1,3,503309759,128409898,0,503310344,128409202,
160,533936,149,556,2,2,3,503309576,128409307,0,503310344,128409202,
161,533936,151,478,2,1,3,503359431,128411556,0,503358401,128411596,
162,533936,151,478,2,2,3,503358676,128410872,0,503358401,128411596,
163,533936,151,3187,1,1,3,503358967,128411618,0,503358872,128410229,
164,533936,151,7087,2,1,3,503359431,128411556,0,503359700,128410927,
165,533936,151,7087,2,2,3,503358676,128410872,0,503359700,128410927,
166,533936,154,1821,1,1,3,503218267,128362503,0,503219455,128361369,
167,533936,154,6097,2,1,3,503219777,128362504,0,503220273,128362256,
168,533936,154,6097,2,2,3,503218891,128361338,0,503220273,128362256,
169,533936,155,6645,2,1,3,503264253,128353160,0,503264144,128352756,
170,533936,155,6645,2,2,3,503263500,128353850,0,503264144,128352756,
171,533936,155,6835,3,1,3,503263584,128353101,0,503264462,128353642,
172,533936,155,6835,3,2,3,503264228,128353545,0,503264462,128353642,
173,533936,155,6835,3,3,3,503263484,128353212,0,503264462,128353642,
174,533936,156,467,3,1,3,503272825,128360189,0,503271506,128359692,
175,533936,156,467,3,2,3,503271703,128359457,0,503271506,128359692,
176,533936,156,467,3,3,3,503272577,128360366,0,503271506,128359692,
177,533936,156,2078,2,1,3,503272724,128358988,0,503272720,128358906,
178,533936,156,2078,2,2,3,503271772,128359907,0,503272720,128358906,
179,533936,156,6903,3,1,3,503273085,128360050,0,503273412,128359834,
180,533936,156,6903,3,2,3,503271801,128359159,0,503273412,128359834,
181,533936,156,6903,3,3,3,503271997,128358926,0,503273412,128359834,
182,533936,159,387,2,1,3,503266643,128357075,0,503267516,128355424,
183,533936,159,387,2,2,3,503266301,128356790,0,503267516,128355424,
184,533936,159,6848,2,1,3,503266562,128356186,0,503266269,128356047,
185,533936,159,6848,2,2,3,503268131,128357075,0,503266269,128356047,
186,533936,162,388,2,1,3,503287231,128369227,0,503289251,128370450,
187,533936,162,388,2,2,3,503288488,128370821,0,503289251,128370450,
188,533936,162,463,2,1,3,503287231,128369227,0,503286693,128369744,
189,533936,162,463,2,2,3,503288488,128370821,0,503286693,128369744,
190,533936,162,1176,2,1,3,503288785,128369530,0,503288555,128369134,
191,533936,162,1176,2,2,3,503287054,128370612,0,503288555,128369134,
192,533936,162,6313,2,1,3,503287054,128370612,0,503287554,128371056,
193,533936,162,6313,2,2,3,503288785,128369530,0,503287554,128371056,
194,533936,165,2087,2,1,3,503367158,128368343,0,503368070,128368389,
195,533936,165,2087,2,2,3,503366107,128368397,0,503368070,128368389,
196,533936,165,7354,6,1,3,503366812,128368787,0,503366949,128368942,
197,533936,165,7354,6,2,3,503366188,128368759,0,503366949,128368942,
198,533936,165,7354,6,3,3,503367002,128367028,0,503366949,128368942,
199,533936,165,7354,6,4,3,503366343,128366963,0,503366949,128368942,
200,533936,165,7354,6,5,3,503366063,128376287,0,503366312,128377078,
201,533936,165,7354,6,6,3,503366312,128375915,0,503366312,128377078,
202,533936,166,390,2,1,3,503109593,128314734,0,503109636,128314131,
203,533936,166,390,2,2,3,503107687,128314226,0,503109636,128314131,
204,533936,166,419,2,1,3,503107687,128314226,0,503107630,128314783,
205,533936,166,419,2,2,3,503109593,128314734,0,503107630,128314783,
206,533936,166,4154,3,1,3,503108411,128315063,0,503109227,128315118,
207,533936,166,4154,3,2,3,503108087,128313921,0,503109227,128315118,
208,533936,166,4154,3,3,3,503108783,128314074,0,503109227,128315118,
209,533936,168,279,2,1,3,503094499,128311127,0,503094869,128310712,
210,533936,168,279,2,2,3,503093820,128310271,0,503094869,128310712,
211,533936,168,391,2,1,3,503093313,128310454,0,503092780,128309980,
212,533936,168,391,2,2,3,503092807,128310000,0,503092780,128309980,
213,533936,168,664,2,1,3,503093439,128310952,0,503093222,128311093,
214,533936,168,664,2,2,3,503094078,128310267,0,503093222,128311093,
215,533936,168,1581,2,1,3,503093547,128310925,0,503094660,128310034,
216,533936,168,1581,2,2,3,503094078,128310267,0,503094660,128310034,
217,533936,170,391,2,1,3,503092065,128308448,0,503092800,128308458,
218,533936,170,391,2,2,3,503092506,128307717,0,503092800,128308458,
219,533936,170,2103,2,1,3,503091691,128308249,0,503091722,128308401,
220,533936,170,2103,2,2,3,503092851,128308218,0,503091722,128308401,
221,533936,170,3551,1,1,3,503091524,128308269,0,503092796,128307827,
222,533936,170,6305,2,1,3,503092065,128308448,0,503091808,128307675,
223,533936,170,6305,2,2,3,503092506,128307717,0,503091808,128307675,
224,533936,171,411,3,1,3,503287595,128316431,0,503287523,128316340,
225,533936,171,411,3,2,3,503287418,128317634,0,503287523,128316340,
226,533936,171,411,3,3,3,503287743,128317660,0,503287523,128316340,
227,533936,171,2110,2,1,3,503287183,128316829,0,503286782,128317193,
228,533936,171,2110,2,2,3,503288550,128317016,0,503286782,128317193,
229,533936,173,1312,2,1,3,503530244,128324684,0,503530065,128324799,
230,533936,173,1312,2,2,3,503531624,128324020,0,503530065,128324799,
231,533936,173,5940,2,1,3,503531042,128324800,0,503529654,128323572,
232,533936,173,5940,2,2,3,503530083,128323436,0,503529654,128323572,
233,533936,174,2204,1,1,3,503091036,128301770,0,503089555,128302170,
234,533936,174,2465,1,1,3,503089680,128301819,0,503091301,128301426,
235,533936,174,6210,2,1,3,503090524,128301292,0,503089851,128301215,
236,533936,174,6210,2,2,3,503090168,128302294,0,503089851,128301215,
237,533936,174,6308,2,1,3,503090168,128302294,0,503090958,128302401,
238,533936,174,6308,2,2,3,503090524,128301292,0,503090958,128302401,
239,533936,176,393,2,1,3,503290087,128410048,0,503291192,128409978,
240,533936,176,393,2,2,3,503291102,128410649,0,503291192,128409978,
241,533936,176,458,2,1,3,503291101,128410646,0,503289614,128410753,
242,533936,176,458,2,2,3,503290084,128410027,0,503289614,128410753,
243,533936,176,2075,2,1,3,503290410,128409932,0,503290251,128409454,
244,533936,176,2075,2,2,3,503290266,128410773,0,503290251,128409454,
245,533936,176,3509,1,1,3,503290408,128409931,0,503290661,128411098,
246,533936,177,330,3,1,3,503298718,128391856,0,503298562,128390837,
247,533936,177,330,3,2,3,503298562,128390986,0,503298562,128390837,
248,533936,177,330,3,3,3,503298337,128391847,0,503298562,128390837,
249,533936,177,394,2,1,3,503298054,128391580,0,503297911,128391610,
250,533936,177,394,2,2,3,503299640,128391406,0,503297911,128391610,
251,533936,178,474,3,1,3,503215342,128359556,0,503215773,128359174,
252,533936,178,474,3,2,3,503213929,128358015,0,503215773,128359174,
253,533936,178,474,3,3,3,503213738,128358243,0,503215773,128359174,
254,533936,179,6119,3,1,3,503210089,128363341,0,503210141,128363376,
255,533936,179,6119,3,2,3,503210684,128363504,0,503210652,128363707,
256,533936,179,6119,3,3,3,503211244,128362722,0,503210652,128363707,
257,533936,181,446,4,1,3,503198825,128373994,0,503199335,128374497,
258,533936,181,446,4,2,3,503200490,128373146,0,503199335,128374497,
259,533936,181,446,4,3,3,503199971,128372858,0,503199335,128374497,
260,533936,181,446,4,4,3,503199301,128374404,0,503199335,128374497,
261,533936,183,449,3,1,3,503203640,128370128,0,503202807,128370934,
262,533936,183,449,3,2,3,503203399,128370005,0,503202807,128370934,
263,533936,183,449,3,3,3,503202692,128370754,0,503202807,128370934,
264,533936,183,3122,1,1,3,503202479,128369861,0,503203702,128370619,
265,533936,184,396,2,1,3,503097300,128381488,0,503097176,128381531,
266,533936,184,396,2,2,3,503097402,128382379,0,503097176,128381531,
267,533936,184,578,2,1,3,503097851,128382373,0,503097946,128382445,
268,533936,184,578,2,2,3,503097637,128381447,0,503097946,128382445,
269,533936,184,1162,2,1,3,503098060,128381714,0,503098134,128381548,
270,533936,184,1162,2,2,3,503096835,128381880,0,503098134,128381548,
271,533936,184,1330,2,1,3,503098092,128382055,0,503097123,128382360,
272,533936,184,1330,2,2,3,503096835,128381880,0,503097123,128382360,
273,533936,185,396,1,1,3,503096062,128375173,0,503096509,128376033,
274,533936,185,456,2,1,3,503096637,128375532,0,503094888,128375706,
275,533936,185,456,2,2,3,503095058,128375232,0,503094888,128375706,
276,533936,185,797,2,1,3,503095013,128375674,0,503096298,128375163,
277,533936,185,797,2,2,3,503095058,128375232,0,503096298,128375163,
278,533936,186,397,2,1,3,503168089,128405322,0,503167414,128405983,
279,533936,186,397,2,2,3,503167612,128405345,0,503167414,128405983,
280,533936,186,2201,2,1,3,503167951,128405928,0,503168066,128406021,
281,533936,186,2201,2,2,3,503166735,128404968,0,503168066,128406021,
282,533936,187,448,2,1,3,503165951,128407002,0,503165771,128407220,
283,533936,187,448,2,2,3,503165745,128406857,0,503165771,128407220,
284,533936,187,1555,1,1,3,503165190,128406150,1,503166841,128407062,
285,533936,188,408,2,1,3,503516664,128407629,0,503518763,128407279,
286,533936,188,408,2,2,3,503518706,128407751,0,503518763,128407279,
287,533936,188,493,2,1,3,503518706,128407751,0,503516502,128408144,
288,533936,188,493,2,2,3,503516664,128407629,0,503516502,128408144,
289,533936,188,1152,3,1,3,503517820,128408298,0,503517023,128406957,
290,533936,188,1152,3,2,3,503517885,128407119,0,503517023,128406957,
291,533936,188,1152,3,3,3,503518247,128407985,0,503517023,128406957,
292,533936,188,2300,3,1,3,503517885,128407119,0,503518327,128408288,
293,533936,188,2300,3,2,3,503517820,128408298,0,503518327,128408288,
294,533936,188,2300,3,3,3,503517125,128407418,0,503518327,128408288,
295,533936,191,6823,2,1,3,503484004,128385898,0,503483935,128385726,
296,533936,191,6823,2,2,3,503484944,128386847,0,503483935,128385726,
297,533936,191,8991,3,1,3,503483628,128386469,0,503484874,128385844,
298,533936,191,8991,3,2,3,503483770,128386683,0,503484874,128385844,
299,533936,191,8991,3,3,3,503485396,128385697,0,503484874,128385844,
300,533936,194,6957,2,1,3,503494646,128352237,0,503494292,128352321,
301,533936,194,6957,2,2,3,503495809,128352023,0,503494292,128352321,
302,533936,195,802,2,1,3,503495798,128351775,0,503495879,128351594,
303,533936,195,802,2,2,3,503494384,128351741,0,503495879,128351594,
304,533936,195,3692,1,1,3,503494967,128352257,0,503494746,128351299,
305,533936,200,1536,2,1,3,503339747,128392757,0,503341158,128392814,
306,533936,200,1536,2,2,3,503340835,128392969,0,503341158,128392814,
307,533936,200,2117,2,1,3,503339747,128392757,0,503339652,128392853,
308,533936,200,2117,2,2,3,503340835,128392969,0,503339652,128392853,
309,533936,200,4120,2,1,3,503340633,128392418,0,503340119,128392348,
310,533936,200,4120,2,2,3,503340109,128393087,0,503340119,128392348,
311,533936,200,4825,1,1,3,503340633,128392418,0,503340717,128393095,
312,533936,200,7353,1,1,3,503340109,128393087,0,503340717,128393095,
313,533936,203,753,2,1,3,503247469,128409101,0,503247142,128408912,
314,533936,203,753,2,2,3,503248507,128409670,0,503247142,128408912,
315,533936,203,4366,1,1,3,503248574,128408955,1,503247597,128409654,
316,533936,205,1175,2,1,3,503277567,128382955,0,503277223,128382835,
317,533936,205,1175,2,2,3,503276598,128383936,0,503277223,128382835,
318,533936,205,2076,1,1,3,503276544,128383881,0,503278029,128384123,
319,533936,205,6269,3,1,3,503276663,128384674,0,503277226,128384382,
320,533936,205,6269,3,2,3,503278038,128383143,0,503277226,128384382,
321,533936,205,6269,3,3,3,503277830,128383028,0,503277226,128384382,
322,533936,206,2077,1,1,3,503289685,128394615,0,503290751,128394263,
323,533936,206,2933,2,1,3,503290056,128394795,0,503290279,128395093,
324,533936,206,2933,2,2,3,503290371,128394213,0,503290279,128395093,
325,533936,206,3011,1,1,3,503290290,128394664,0,503289525,128394735,
326,533936,206,6708,1,1,3,503290056,128394795,0,503289995,128394057,
327,533936,208,1153,2,1,3,503281103,128377367,0,503282576,128377898,
328,533936,208,1153,2,2,3,503282245,128378263,0,503282576,128377898,
329,533936,208,1433,2,1,3,503282180,128377253,0,503281261,128378789,
330,533936,208,1433,2,2,3,503281279,128378194,0,503281261,128378789,
331,533936,208,6310,2,1,3,503281090,128378021,0,503281440,128376902,
332,533936,208,6310,2,2,3,503281313,128377178,0,503281440,128376902,
333,533936,212,1113,1,1,3,503297182,128373271,0,503298545,128373317,
334,533936,212,1154,1,1,3,503295998,128373049,0,503296592,128372346,
335,533936,212,7336,1,1,3,503297060,128373031,0,503296133,128373950,
336,533936,214,2128,1,1,3,503265184,128345437,0,503266241,128344245,
337,533936,214,3890,1,1,3,503266371,128344610,0,503265284,128345808,
338,533936,214,4111,1,1,3,503265519,128344941,0,503266403,128345217,
339,533936,215,4111,2,1,3,503268997,128347086,0,503268521,128347388,
340,533936,215,4111,2,2,3,503269742,128348137,0,503268521,128347388,
341,533936,215,4121,2,1,3,503268997,128347086,0,503270411,128347911,
342,533936,215,4121,2,2,3,503269742,128348137,0,503270411,128347911,
343,533936,215,6645,2,1,3,503268894,128348011,0,503269082,128348320,
344,533936,215,6645,2,2,3,503269755,128347441,0,503269082,128348320,
345,533936,219,398,2,1,3,503464308,128366240,0,503464554,128366274,
346,533936,219,398,2,2,3,503464488,128365474,0,503464554,128366274,
347,533936,219,500,2,1,3,503463884,128365865,0,503463815,128365445,
348,533936,219,500,2,2,3,503464117,128366260,0,503463815,128365445,
349,533936,219,908,2,1,3,503464831,128365876,0,503465103,128365707,
350,533936,219,908,2,2,3,503463834,128365922,0,503465103,128365707,
351,533936,220,398,2,1,3,503465039,128373695,0,503464365,128373950,
352,533936,220,398,2,2,3,503464755,128374637,0,503464365,128373950,
353,533936,220,526,2,1,3,503465039,128373695,0,503465109,128374501,
354,533936,220,526,2,2,3,503464904,128374638,0,503465109,128374501,
355,533936,220,3887,1,1,3,503464368,128374119,0,503465376,128373963,
356,533936,224,280,2,1,3,503325937,128321455,0,503326264,128321566,
357,533936,224,280,2,2,3,503326263,128320798,0,503326264,128321566,
358,533936,225,359,2,1,3,503325273,128328007,0,503325326,128328074,
359,533936,225,359,2,2,3,503325223,128326790,0,503325326,128328074,
360,533936,225,792,2,1,3,503325793,128327479,0,503326072,128327193,
361,533936,225,792,2,2,3,503324330,128327074,0,503326072,128327193,
362,533936,238,1155,3,1,3,503377345,128320568,0,503378824,128320660,
363,533936,238,1155,3,2,3,503377314,128320770,0,503378824,128320660,
364,533936,238,1155,3,3,3,503378730,128320698,0,503378824,128320660,
365,533936,238,1192,2,1,3,503377305,128320911,0,503377255,128321171,
366,533936,238,1192,2,2,3,503378701,128321214,0,503377255,128321171,
367,533936,238,3959,2,1,3,503378188,128320582,0,503378112,128321585,
368,533936,238,3959,2,2,3,503377626,128321419,0,503378112,128321585,
369,533936,241,1189,2,1,3,503363191,128297477,0,503362892,128297435,
370,533936,241,1189,2,2,3,503362542,128298770,0,503362892,128297435,
371,533936,246,2086,2,1,3,503412317,128310186,0,503412264,128310628,
372,533936,246,2086,2,2,3,503414383,128310525,0,503412264,128310628,
373,533936,255,1180,1,1,3,503334026,128368104,0,503334120,128367949,
374,533936,255,1383,1,1,3,503334709,128368259,0,503334034,128369043,
375,533936,261,420,4,1,3,503284765,128336861,0,503284484,128337797,
376,533936,261,420,4,2,3,503284857,128337872,0,503284484,128337797,
377,533936,261,420,4,3,3,503284844,128339531,0,503284484,128337797,
378,533936,261,420,4,4,3,503284363,128338936,0,503284484,128337797,
379,533936,261,7317,1,1,3,503285479,128338885,0,503283327,128337957,
380,533936,262,1201,2,1,3,503305920,128340618,0,503305974,128340601,
381,533936,262,1201,2,2,3,503304371,128340621,0,503305974,128340601,
382,533936,262,1203,1,1,3,503304891,128341256,0,503305005,128340036,
383,533936,262,1492,2,1,3,503305546,128340130,0,503305379,128341656,
384,533936,262,1492,2,2,3,503304878,128341339,0,503305379,128341656,
385,533936,262,6200,2,1,3,503304377,128340780,0,503304224,128340911,
386,533936,262,6200,2,2,3,503305818,128340993,0,503304224,128340911,
387,533936,264,1156,2,1,3,503310539,128346510,0,503310317,128346931,
388,533936,264,1156,2,2,3,503311563,128346996,0,503310317,128346931,
389,533936,264,1205,2,1,3,503311563,128346996,0,503311855,128346593,
390,533936,264,1205,2,2,3,503310539,128346510,0,503311855,128346593,
391,533936,264,2091,2,1,3,503310875,128347266,0,503311168,128347374,
392,533936,264,2091,2,2,3,503311262,128346241,0,503311168,128347374,
393,533936,264,2147,2,1,3,503311262,128346241,0,503311078,128346034,
394,533936,264,2147,2,2,3,503310875,128347266,0,503311078,128346034,
395,533936,265,2091,2,1,3,503310651,128348774,0,503310595,128348743,
396,533936,265,2091,2,2,3,503310727,128349605,0,503310595,128348743,
397,533936,265,3554,2,1,3,503311224,128349325,0,503310158,128349260,
398,533936,265,3554,2,2,3,503310289,128349035,0,503310158,128349260,
399,533936,265,3685,2,1,3,503311224,128349325,0,503311356,128349092,
400,533936,265,3685,2,2,3,503310289,128349035,0,503311356,128349092,
401,533936,266,562,3,1,3,503286871,128323598,0,503286559,128323236,
402,533936,266,562,3,2,3,503286957,128324828,0,503286559,128323236,
