,meshcode,linkno,orflg,seccnt,secno,exflg,maxspeed,ssecichi,esecichi,geometry
3432,533936,5684,1,1,1,1,30,0,10000,
3433,533936,5684,2,1,1,1,30,0,10000,
3434,533936,5685,1,1,1,1,30,0,10000,
3435,533936,5687,1,1,1,0,20,0,10000,
3436,533936,5689,1,1,1,0,30,0,10000,
3437,533936,5689,2,1,1,0,30,0,10000,
3438,533936,5690,1,1,1,0,30,0,10000,
3439,533936,5691,1,1,1,0,20,0,10000,
3440,533936,5691,2,1,1,0,20,0,10000,
3441,533936,5696,1,1,1,0,30,0,10000,
3442,533936,5696,2,1,1,0,30,0,10000,
3443,533936,5708,2,1,1,0,30,0,10000,
3444,533936,5710,1,1,1,0,30,0,10000,
3445,533936,5711,1,1,1,0,30,0,10000,
3446,533936,5711,2,1,1,0,30,0,10000,
3447,533936,5712,1,1,1,0,30,0,10000,
3448,533936,5716,1,1,1,0,30,0,10000,
3449,533936,5716,2,1,1,0,30,0,10000,
3450,533936,5717,1,1,1,0,20,0,10000,
3451,533936,5718,1,1,1,0,30,0,10000,
3452,533936,5719,1,1,1,1,30,0,10000,
3453,533936,5720,1,1,1,1,30,0,10000,
3454,533936,5721,1,1,1,1,30,0,10000,
3455,533936,5722,1,1,1,1,30,0,10000,
3456,533936,5732,1,1,1,0,30,0,10000,
3457,533936,5733,1,1,1,1,30,0,10000,
3458,533936,5734,1,1,1,1,30,0,10000,
3459,533936,5735,1,1,1,0,30,0,10000,
3460,533936,5746,1,1,1,0,30,0,10000,
3461,533936,5747,1,1,1,0,30,0,10000,
3462,533936,5748,1,1,1,0,30,0,10000,
3463,533936,5749,1,1,1,0,30,0,10000,
3464,533936,5752,1,1,1,1,30,0,10000,
3465,533936,5752,2,1,1,1,30,0,10000,
3466,533936,5753,1,1,1,1,30,0,10000,
3467,533936,5753,2,1,1,1,30,0,10000,
3468,533936,5754,1,1,1,1,30,0,10000,
3469,533936,5755,1,1,1,0,30,0,10000,
3470,533936,5755,2,1,1,0,30,0,10000,
3471,533936,5756,1,1,1,0,30,0,10000,
3472,533936,5756,2,1,1,0,30,0,10000,
3473,533936,5757,1,1,1,0,30,0,10000,
3474,533936,5758,1,1,1,0,30,0,10000,
3475,533936,5760,1,1,1,0,30,0,10000,
3476,533936,5761,1,1,1,1,30,0,10000,
3477,533936,5762,1,1,1,1,30,0,10000,
3478,533936,5781,1,1,1,0,30,0,10000,
3479,533936,5782,1,1,1,1,30,0,10000,
3480,533936,5783,1,1,1,1,30,0,10000,
3481,533936,5784,1,1,1,1,30,0,10000,
3482,533936,5785,1,1,1,1,30,0,10000,
3483,533936,5786,1,1,1,0,20,0,10000,
3484,533936,5787,1,1,1,1,20,0,10000,
3485,533936,5790,1,1,1,1,20,0,10000,
3486,533936,5791,1,1,1,1,20,0,10000,
3487,533936,5798,1,1,1,0,30,0,10000,
3488,533936,5799,1,1,1,1,30,0,10000,
3489,533936,5802,1,1,1,0,30,0,10000,
3490,533936,5803,1,1,1,1,30,0,10000,
3491,533936,5809,1,1,1,0,30,0,10000,
3492,533936,5809,2,1,1,0,30,0,10000,
3493,533936,5811,1,1,1,1,30,0,10000,
3494,533936,5811,2,1,1,1,30,0,10000,
3495,533936,5813,1,1,1,1,30,0,10000,
3496,533936,5813,2,1,1,0,30,0,10000,
3497,533936,5836,1,1,1,1,30,0,10000,
3498,533936,5836,2,1,1,1,30,0,10000,
3499,533936,5837,1,1,1,1,30,0,10000,
3500,533936,5837,2,1,1,1,30,0,10000,
3501,533936,5840,1,1,1,0,30,0,10000,
3502,533936,5841,1,1,1,2,30,0,10000,
3503,533936,5842,1,1,1,1,30,0,10000,
3504,533936,5842,2,1,1,1,30,0,10000,
3505,533936,5843,1,1,1,1,30,0,10000,
3506,533936,5843,2,1,1,1,30,0,10000,
3507,533936,5848,1,1,1,0,30,0,10000,
3508,533936,5848,2,1,1,0,30,0,10000,
3509,533936,5849,2,1,1,1,30,0,10000,
3510,533936,5850,2,1,1,0,30,0,10000,
3511,533936,5851,1,1,1,1,30,0,10000,
3512,533936,5851,2,1,1,1,30,0,10000,
3513,533936,5852,1,1,1,0,30,0,10000,
3514,533936,5852,2,1,1,1,30,0,10000,
3515,533936,5853,1,1,1,0,30,0,10000,
3516,533936,5854,1,1,1,0,30,0,10000,
3517,533936,5855,1,1,1,1,20,0,10000,
3518,533936,5856,1,1,1,1,30,0,10000,
3519,533936,5859,1,1,1,0,30,0,10000,
3520,533936,5859,2,1,1,0,30,0,10000,
3521,533936,5860,1,1,1,0,30,0,10000,
3522,533936,5865,1,1,1,1,30,0,10000,
3523,533936,5873,1,1,1,0,30,0,10000,
3524,533936,5873,2,1,1,0,30,0,10000,
3525,533936,5877,1,1,1,1,50,0,10000,
3526,533936,5877,2,1,1,1,50,0,10000,
3527,533936,5881,1,1,1,0,50,0,10000,
3528,533936,5881,2,1,1,0,50,0,10000,
3529,533936,5882,1,1,1,0,60,0,10000,
3530,533936,5886,1,1,1,0,60,0,10000,
3531,533936,5888,1,1,1,1,60,0,10000,
3532,533936,5893,1,1,1,0,40,0,10000,
3533,533936,5893,2,1,1,1,40,0,10000,
3534,533936,5894,2,1,1,0,30,0,10000,
3535,533936,5895,1,1,1,0,50,0,10000,
3536,533936,5895,2,1,1,0,50,0,10000,
3537,533936,5898,1,1,1,1,50,0,10000,
3538,533936,5898,2,1,1,1,50,0,10000,
3539,533936,5900,1,1,1,0,10,0,10000,
3540,533936,5901,1,1,1,0,50,0,10000,
3541,533936,5901,2,1,1,0,50,0,10000,
3542,533936,5905,1,1,1,1,50,0,10000,
3543,533936,5909,1,1,1,0,50,0,10000,
3544,533936,5911,1,1,1,1,40,0,10000,
3545,533936,5912,1,1,1,1,60,0,10000,
3546,533936,5915,1,1,1,1,50,0,10000,
3547,533936,5918,1,1,1,1,60,0,10000,
3548,533936,5920,1,1,1,1,30,0,10000,
3549,533936,5920,2,1,1,1,30,0,10000,
3550,533936,5922,1,1,1,1,50,0,10000,
3551,533936,5927,1,1,1,1,50,0,10000,
3552,533936,5929,1,1,1,0,30,0,10000,
3553,533936,5930,1,1,1,1,50,0,10000,
3554,533936,5934,1,1,1,1,50,0,10000,
3555,533936,5937,1,1,1,1,30,0,10000,
3556,533936,5939,2,1,1,0,30,0,10000,
3557,533936,5940,1,1,1,0,50,0,10000,
3558,533936,5950,1,1,1,1,40,0,10000,
3559,533936,5950,2,1,1,1,40,0,10000,
3560,533936,5952,1,1,1,1,20,0,10000,
3561,533936,5952,2,1,1,0,20,0,10000,
3562,533936,5954,1,1,1,1,40,0,10000,
3563,533936,5954,2,1,1,1,40,0,10000,
3564,533936,5957,1,1,1,1,30,0,10000,
3565,533936,5957,2,1,1,1,30,0,10000,
3566,533936,5959,1,1,1,0,50,0,10000,
3567,533936,5959,2,1,1,0,50,0,10000,
3568,533936,5961,1,1,1,0,20,0,10000,
3569,533936,5962,1,1,1,0,30,0,10000,
3570,533936,5962,2,1,1,0,30,0,10000,
3571,533936,5964,1,1,1,1,20,0,10000,
3572,533936,5969,1,1,1,1,50,0,10000,
3573,533936,5970,1,1,1,0,30,0,10000,
3574,533936,5970,2,1,1,0,30,0,10000,
