,meshcode,tnodeno,snodeno,enodeno,tlanesu,lanesu,hodo,sokusen,high,laneno,klanecd,flanecd,ysnodeno,yenodeno,geometry
0,533936,1,1,10,2,2,1,2,2,0,0,0,0,0,
1,533936,1,1,4218,6,6,1,2,2,0,0,0,0,0,
2,533936,1,10,1,2,2,1,2,2,1,1,2,0,0,
3,533936,1,10,1,2,2,1,2,2,2,1,2,0,0,
4,533936,1,5069,1,6,6,1,2,2,1,1,2,0,0,
5,533936,1,5069,1,6,6,1,2,2,2,1,2,0,0,
6,533936,1,5069,1,6,6,1,2,2,3,1,2,0,0,
7,533936,1,5069,1,6,6,1,2,2,4,1,2,0,0,
8,533936,1,5069,1,6,6,1,2,2,5,1,2,0,0,
9,533936,1,5069,1,6,6,1,2,2,6,1,2,0,0,
10,533936,94,94,534,2,2,1,1,2,0,0,0,0,0,
11,533936,94,5757,94,1,1,2,1,2,1,1,2,0,0,
12,533936,94,5758,94,2,2,1,1,2,1,1,2,0,0,
13,533936,94,5758,94,2,2,1,1,2,2,1,2,0,0,
14,533936,107,107,3838,2,2,1,1,2,0,0,0,0,0,
15,533936,107,107,6676,1,1,2,1,2,0,0,0,0,0,
16,533936,107,6376,107,2,2,1,1,2,1,1,2,0,0,
17,533936,107,6376,107,2,2,1,1,2,2,1,2,0,0,
18,533936,108,108,109,2,2,1,1,2,0,0,0,0,0,
19,533936,108,108,6305,1,1,2,2,3,0,0,0,0,0,
20,533936,108,6063,108,2,2,1,1,2,1,1,2,0,0,
21,533936,108,6063,108,2,2,1,1,2,2,1,2,0,0,
22,533936,109,108,109,2,2,1,1,2,1,1,2,0,0,
23,533936,109,108,109,2,2,1,1,2,2,1,2,0,0,
24,533936,109,109,3900,2,2,1,1,2,0,0,0,0,0,
25,533936,109,109,5631,1,1,1,2,2,0,0,0,0,0,
26,533936,110,98,110,4,1,1,1,2,1,1,2,110,4821,
27,533936,110,98,110,4,1,1,1,2,1,1,2,113,4803,
28,533936,110,98,110,4,1,1,1,2,2,1,1,113,4803,
29,533936,110,98,110,4,1,1,1,2,3,1,1,113,6715,
30,533936,110,98,110,4,1,1,1,2,4,1,1,113,6715,
31,533936,110,110,4821,3,3,1,1,2,0,0,0,0,0,
32,533936,110,113,4803,2,2,1,1,2,0,0,0,0,0,
33,533936,110,113,6715,3,3,1,2,2,0,0,0,0,0,
34,533936,110,4827,113,3,3,1,1,2,1,1,2,113,4803,
35,533936,110,4827,113,3,3,1,1,2,1,1,2,113,6715,
36,533936,110,4827,113,3,3,1,1,2,2,1,2,113,6715,
37,533936,110,4827,113,3,3,1,1,2,3,1,2,113,6715,
38,533936,110,6734,110,3,3,1,2,2,1,1,2,110,4821,
39,533936,110,6734,110,3,3,1,2,2,2,1,2,110,4821,
40,533936,110,6734,110,3,3,1,2,2,2,1,2,113,4803,
41,533936,110,6734,110,3,3,1,2,2,3,1,2,113,4803,
42,533936,111,111,538,3,3,1,2,2,0,0,0,0,0,
43,533936,111,111,5973,2,2,1,1,2,0,0,0,0,0,
44,533936,111,3765,111,3,3,1,2,2,1,1,2,111,5973,
45,533936,111,3765,111,3,3,1,2,2,1,1,2,111,538,
46,533936,111,3765,111,3,3,1,2,2,2,1,2,111,538,
47,533936,111,3765,111,3,3,1,2,2,3,1,2,111,538,
48,533936,111,5290,6553,3,2,1,1,2,1,1,2,6553,6594,
49,533936,111,5290,6553,3,2,1,1,2,1,1,2,111,5973,
50,533936,111,5290,6553,3,2,1,1,2,2,1,2,111,5973,
51,533936,111,5290,6553,3,2,1,1,2,3,1,1,111,538,
52,533936,111,6400,6553,3,3,1,2,2,1,1,2,6553,6594,
53,533936,111,6400,6553,3,3,1,2,2,2,1,2,6553,6594,
54,533936,111,6400,6553,3,3,1,2,2,3,1,2,111,5973,
55,533936,111,6553,6594,3,3,1,2,2,0,0,0,0,0,
56,533936,114,114,4890,2,2,1,2,2,0,0,0,0,0,
57,533936,114,3848,114,3,3,1,2,2,1,1,2,114,4890,
58,533936,114,3848,114,3,3,1,2,2,2,1,2,114,4890,
59,533936,114,3848,114,3,3,1,2,2,3,1,2,3923,3915,
60,533936,114,3923,3915,2,2,1,1,2,0,0,0,0,0,
61,533936,114,3923,3924,2,2,1,2,2,0,0,0,0,0,
62,533936,114,4896,3923,2,2,1,2,2,1,1,2,0,0,
63,533936,114,4896,3923,2,2,1,2,2,2,1,2,0,0,
64,533936,115,115,273,4,4,1,2,2,0,0,0,0,0,
65,533936,115,404,115,4,4,1,2,2,1,1,2,115,273,
66,533936,115,404,115,4,4,1,2,2,2,1,2,115,273,
67,533936,115,404,115,4,4,1,2,2,3,1,2,115,273,
68,533936,115,404,115,4,4,1,2,2,4,1,2,5956,4267,
69,533936,115,4777,115,3,2,1,1,2,1,1,2,115,273,
70,533936,115,4777,115,3,2,1,1,2,1,1,2,5956,4267,
71,533936,115,4777,115,3,2,1,1,2,2,1,2,5956,4267,
72,533936,115,4777,115,3,2,1,1,2,3,1,1,5956,5730,
73,533936,115,5956,4267,2,2,2,1,2,0,0,0,0,0,
74,533936,115,5956,5730,3,3,1,2,2,0,0,0,0,0,
75,533936,115,6249,5956,4,3,1,2,2,1,1,2,5956,4267,
76,533936,115,6249,5956,4,3,1,2,2,2,1,2,5956,5730,
77,533936,115,6249,5956,4,3,1,2,2,3,1,2,5956,5730,
78,533936,115,6249,5956,4,3,1,2,2,4,1,1,5956,5730,
79,533936,116,116,5969,3,3,1,2,2,0,0,0,0,0,
80,533936,116,130,116,4,3,1,2,2,1,1,2,116,5969,
81,533936,116,130,116,4,3,1,2,2,2,1,2,116,5969,
82,533936,116,130,116,4,3,1,2,2,3,1,2,116,5969,
83,533936,116,130,116,4,3,1,2,2,4,1,1,224,5968,
84,533936,116,224,129,4,4,1,2,2,0,0,0,0,0,
85,533936,116,224,5968,2,2,1,1,2,0,0,0,0,0,
86,533936,116,225,224,3,3,1,2,2,1,1,2,224,5968,
87,533936,116,225,224,3,3,1,2,2,1,1,2,224,129,
88,533936,116,225,224,3,3,1,2,2,2,1,2,224,129,
89,533936,116,225,224,3,3,1,2,2,3,1,2,224,129,
90,533936,116,4412,116,3,2,1,1,2,1,1,2,116,5969,
91,533936,116,4412,116,3,2,1,1,2,1,1,2,224,5968,
92,533936,116,4412,116,3,2,1,1,2,2,1,2,224,5968,
93,533936,116,4412,116,3,2,1,1,2,3,1,1,224,129,
94,533936,117,117,118,5,5,1,2,2,0,0,0,0,0,
95,533936,117,2290,117,1,1,1,2,2,1,1,2,0,0,
96,533936,117,2496,117,4,3,1,2,2,1,1,1,117,118,
97,533936,117,2496,117,4,3,1,2,2,2,1,2,117,118,
98,533936,117,2496,117,4,3,1,2,2,3,1,2,117,118,
99,533936,117,2496,117,4,3,1,2,2,4,1,2,117,118,
100,533936,118,117,118,5,5,1,2,2,1,1,2,118,341,
101,533936,118,117,118,5,5,1,2,2,1,1,2,118,5846,
102,533936,118,117,118,5,5,1,2,2,2,1,2,118,5846,
103,533936,118,117,118,5,5,1,2,2,3,1,2,118,5846,
104,533936,118,117,118,5,5,1,2,2,4,1,2,3573,3572,
105,533936,118,117,118,5,5,1,2,2,5,1,2,3573,3572,
106,533936,118,118,341,1,1,1,2,2,0,0,0,0,0,
107,533936,118,118,5846,3,3,1,2,2,0,0,0,0,0,
108,533936,118,341,118,2,2,1,2,2,1,1,2,118,5846,
109,533936,118,341,118,2,2,1,2,2,1,1,2,2064,5591,
110,533936,118,341,118,2,2,1,2,2,2,1,2,2064,2063,
111,533936,118,2064,2063,4,4,1,2,2,0,0,0,0,0,
112,533936,118,2064,5591,1,1,1,2,2,0,0,0,0,0,
113,533936,118,3573,3572,2,2,2,1,1,0,0,0,0,0,
114,533936,118,5849,2064,3,1,1,2,2,1,1,1,2064,2063,
115,533936,118,5849,2064,3,1,1,2,2,2,1,2,118,341,
116,533936,118,5849,2064,3,1,1,2,2,3,1,1,118,5846,
117,533936,118,6186,2064,4,4,1,2,2,1,1,2,2064,2063,
118,533936,118,6186,2064,4,4,1,2,2,1,1,2,2064,5591,
119,533936,118,6186,2064,4,4,1,2,2,2,1,2,2064,2063,
120,533936,118,6186,2064,4,4,1,2,2,3,1,2,2064,2063,
121,533936,118,6186,2064,4,4,1,2,2,4,1,2,2064,2063,
122,533936,119,119,422,2,2,1,2,2,0,0,0,0,0,
123,533936,119,119,3630,4,4,1,2,2,0,0,0,0,0,
124,533936,119,327,119,4,3,1,2,2,1,1,2,119,422,
125,533936,119,327,119,4,3,1,2,2,1,1,2,119,3630,
126,533936,119,327,119,4,3,1,2,2,2,1,2,119,3630,
127,533936,119,327,119,4,3,1,2,2,3,1,2,119,3630,
128,533936,119,327,119,4,3,1,2,2,4,1,1,6186,2064,
129,533936,119,422,119,3,3,1,2,2,1,1,2,0,0,
130,533936,119,422,119,3,3,1,2,2,2,1,2,0,0,
131,533936,119,422,119,3,3,1,2,2,3,1,2,0,0,
132,533936,119,5846,6478,3,3,1,2,2,1,1,2,6478,6427,
133,533936,119,5846,6478,3,3,1,2,2,1,1,2,119,422,
134,533936,119,5846,6478,3,3,1,2,2,2,1,2,119,422,
135,533936,119,5846,6478,3,3,1,2,2,3,1,2,119,3630,
136,533936,119,5848,6186,5,4,1,2,2,1,1,2,6186,2064,
137,533936,119,5848,6186,5,4,1,2,2,2,1,2,6186,2064,
138,533936,119,5848,6186,5,4,1,2,2,3,1,2,6478,6427,
139,533936,119,5848,6186,5,4,1,2,2,4,1,2,6478,6427,
140,533936,119,5848,6186,5,4,1,2,2,5,1,1,119,422,
141,533936,119,6186,2064,4,4,1,2,2,0,0,0,0,0,
142,533936,119,6478,6427,3,3,1,2,2,0,0,0,0,0,
143,533936,120,120,1381,2,2,1,1,2,0,0,0,0,0,
144,533936,120,120,2646,3,3,1,1,2,0,0,0,0,0,
145,533936,120,121,1379,2,2,1,1,2,0,0,0,0,0,
146,533936,120,121,2413,3,3,1,1,2,0,0,0,0,0,
147,533936,120,1380,120,5,4,1,2,2,1,1,2,120,1381,
148,533936,120,1380,120,5,4,1,2,2,1,1,2,120,2646,
149,533936,120,1380,120,5,4,1,2,2,2,1,2,120,2646,
150,533936,120,1380,120,5,4,1,2,2,3,1,2,120,2646,
151,533936,120,1380,120,5,4,1,2,2,4,1,2,121,2413,
152,533936,120,1380,120,5,4,1,2,2,5,1,1,121,2413,
153,533936,120,1381,120,3,3,1,2,2,1,1,2,120,2646,
154,533936,120,1381,120,3,3,1,2,2,1,1,2,121,2413,
155,533936,120,1381,120,3,3,1,2,2,2,1,2,121,2413,
156,533936,120,1381,120,3,3,1,2,2,3,1,2,121,1379,
157,533936,120,1417,121,4,3,1,1,2,1,1,2,121,2413,
158,533936,120,1417,121,4,3,1,1,2,2,1,2,121,1379,
159,533936,120,1417,121,4,3,1,1,2,3,1,2,121,1379,
160,533936,120,1417,121,4,3,1,1,2,4,1,1,120,1381,
161,533936,120,2413,121,5,3,1,2,2,1,1,2,121,1379,
162,533936,120,2413,121,5,3,1,2,2,2,1,2,120,1381,
163,533936,120,2413,121,5,3,1,2,2,3,1,2,120,1381,
164,533936,120,2413,121,5,3,1,2,2,4,1,1,120,2646,
165,533936,120,2413,121,5,3,1,2,2,5,1,1,120,2646,
166,533936,122,122,689,1,1,1,1,2,0,0,0,0,0,
167,533936,122,122,5122,3,3,1,2,2,0,0,0,0,0,
168,533936,122,122,5130,1,1,1,2,2,0,0,0,0,0,
169,533936,122,122,5409,2,2,1,1,2,0,0,0,0,0,
170,533936,122,689,122,4,3,1,1,2,1,1,2,122,5122,
171,533936,122,689,122,4,3,1,1,2,2,1,2,122,5122,
172,533936,122,689,122,4,3,1,1,2,3,1,2,122,5130,
173,533936,122,689,122,4,3,1,1,2,4,1,1,122,5409,
174,533936,122,1369,122,1,1,2,2,2,1,1,2,0,0,
175,533936,122,5122,122,3,3,1,1,2,1,1,2,122,5409,
176,533936,122,5122,122,3,3,1,1,2,2,1,2,122,5409,
177,533936,122,5122,122,3,3,1,1,2,3,1,2,122,689,
178,533936,122,5130,122,2,2,1,1,2,1,1,2,122,689,
179,533936,122,5130,122,2,2,1,1,2,1,1,2,122,5409,
180,533936,122,5130,122,2,2,1,1,2,2,1,2,122,5122,
181,533936,122,5409,122,2,2,1,2,2,1,1,2,0,0,
182,533936,122,5409,122,2,2,1,2,2,2,1,2,0,0,
183,533936,123,123,5101,3,3,1,2,2,0,0,0,0,0,
184,533936,123,123,5408,2,2,1,2,2,0,0,0,0,0,
185,533936,123,3616,3974,3,3,1,2,2,0,0,0,0,0,
186,533936,123,3616,4869,3,3,1,2,2,0,0,0,0,0,
187,533936,123,3974,3616,3,3,1,2,2,1,1,2,123,5408,
188,533936,123,3974,3616,3,3,1,2,2,1,1,2,3616,4869,
189,533936,123,3974,3616,3,3,1,2,2,2,1,2,123,5408,
190,533936,123,3974,3616,3,3,1,2,2,3,1,2,123,5101,
191,533936,123,5106,3616,3,3,1,2,2,1,1,2,3616,4869,
192,533936,123,5106,3616,3,3,1,2,2,1,1,2,3616,3974,
193,533936,123,5106,3616,3,3,1,2,2,2,1,2,3616,4869,
194,533936,123,5106,3616,3,3,1,2,2,3,1,2,3616,4869,
195,533936,123,5106,5123,2,1,2,1,2,1,1,1,123,5408,
196,533936,123,5106,5123,2,1,2,1,2,2,1,2,123,5408,
197,533936,123,5115,123,3,3,1,2,2,1,1,2,123,5408,
198,533936,123,5115,123,3,3,1,2,2,1,1,2,123,5101,
199,533936,123,5115,123,3,3,1,2,2,2,1,2,123,5101,
200,533936,123,5115,123,3,3,1,2,2,3,1,2,123,5101,
201,533936,123,5115,5123,1,1,2,1,2,1,1,2,3616,3974,
202,533936,123,5408,123,3,2,1,1,2,1,1,2,123,5101,
203,533936,123,5408,123,3,2,1,1,2,1,1,2,3616,3974,
204,533936,123,5408,123,3,2,1,1,2,2,1,2,3616,3974,
205,533936,123,5408,123,3,2,1,1,2,3,1,1,3616,4869,
206,533936,124,124,125,2,2,1,2,2,0,0,0,0,0,
207,533936,124,124,422,3,3,1,2,2,0,0,0,0,0,
208,533936,124,124,636,1,1,1,1,2,0,0,0,0,0,
209,533936,124,125,124,3,2,1,2,2,1,1,2,124,422,
210,533936,124,125,124,3,2,1,2,2,2,1,2,124,422,
211,533936,124,125,124,3,2,1,2,2,3,1,1,124,636,
212,533936,124,422,124,2,2,1,2,2,1,1,2,124,636,
213,533936,124,422,124,2,2,1,2,2,1,1,2,124,125,
214,533936,124,422,124,2,2,1,2,2,2,1,2,124,125,
215,533936,124,637,124,3,3,1,2,2,1,1,2,0,0,
216,533936,124,637,124,3,3,1,2,2,2,1,2,0,0,
217,533936,124,637,124,3,3,1,2,2,3,1,2,0,0,
218,533936,125,124,125,3,2,1,2,2,1,1,2,125,626,
219,533936,125,124,125,3,2,1,2,2,2,1,2,125,626,
220,533936,125,124,125,3,2,1,2,2,3,1,1,125,640,
221,533936,125,125,124,2,2,1,2,2,0,0,0,0,0,
222,533936,125,125,626,2,2,1,2,2,0,0,0,0,0,
223,533936,125,125,640,1,1,1,1,2,0,0,0,0,0,
224,533936,125,626,125,2,2,1,2,2,1,1,2,0,0,
225,533936,125,626,125,2,2,1,2,2,2,1,2,0,0,
226,533936,125,639,125,1,1,1,1,2,1,1,2,0,0,
227,533936,126,126,4828,1,1,1,1,2,0,0,0,0,0,
228,533936,126,3517,3957,4,4,2,1,2,0,0,0,0,0,
229,533936,126,3517,4816,1,1,1,1,2,0,0,0,0,0,
230,533936,126,3517,4828,2,2,1,1,2,0,0,0,0,0,
231,533936,126,3957,3517,3,3,2,1,2,1,1,2,3517,4828,
232,533936,126,3957,3517,3,3,2,1,2,2,1,2,3517,4828,
233,533936,126,3957,3517,3,3,2,1,2,3,1,2,3517,4816,
234,533936,126,4811,3517,3,3,1,1,2,1,1,2,3517,3957,
235,533936,126,4811,3517,3,3,1,1,2,2,1,2,3517,3957,
236,533936,126,4811,3517,3,3,1,1,2,3,1,2,3517,3957,
237,533936,126,5167,126,4,3,1,1,2,1,1,2,126,4828,
238,533936,126,5167,126,4,3,1,1,2,2,1,2,3517,4816,
239,533936,126,5167,126,4,3,1,1,2,3,1,2,3517,3957,
240,533936,126,5167,126,4,3,1,1,2,4,1,1,3517,3957,
241,533936,127,127,3957,3,3,2,1,2,0,0,0,0,0,
242,533936,127,127,4566,2,2,1,1,2,0,0,0,0,0,
243,533936,127,127,5050,2,2,1,2,2,0,0,0,0,0,
244,533936,127,3507,127,3,3,1,1,2,1,1,2,127,4566,
245,533936,127,3507,127,3,3,1,1,2,1,1,2,127,5050,
246,533936,127,3507,127,3,3,1,1,2,2,1,2,127,4566,
247,533936,127,3507,127,3,3,1,1,2,2,1,2,127,3957,
248,533936,127,3507,127,3,3,1,1,2,3,1,2,127,3957,
249,533936,127,3957,127,4,4,2,1,2,1,1,2,127,5050,
250,533936,127,3957,127,4,4,2,1,2,2,1,2,127,5050,
251,533936,127,3957,127,4,4,2,1,2,3,1,2,127,4566,
252,533936,127,3957,127,4,4,2,1,2,4,1,2,127,4566,
253,533936,127,5050,127,3,3,1,1,2,1,1,2,127,4566,
254,533936,127,5050,127,3,3,1,1,2,1,1,2,127,3957,
255,533936,127,5050,127,3,3,1,1,2,2,1,2,127,3957,
256,533936,127,5050,127,3,3,1,1,2,3,1,2,127,3957,
257,533936,128,128,4467,1,1,1,2,2,0,0,0,0,0,
258,533936,128,128,6338,2,2,1,1,2,0,0,0,0,0,
259,533936,128,4467,128,1,1,1,2,2,1,1,2,0,0,
260,533936,128,6132,128,2,2,1,1,2,1,1,2,0,0,
261,533936,128,6132,128,2,2,1,1,2,2,1,2,0,0,
262,533936,129,129,555,3,3,1,2,2,0,0,0,0,0,
263,533936,129,130,116,3,3,1,2,2,0,0,0,0,0,
264,533936,129,130,4981,2,2,1,1,2,0,0,0,0,0,
265,533936,129,224,129,4,4,1,2,2,1,1,2,129,555,
266,533936,129,224,129,4,4,1,2,2,2,1,2,129,555,
267,533936,129,224,129,4,4,1,2,2,3,1,2,130,4981,
268,533936,129,224,129,4,4,1,2,2,4,1,2,130,4981,
269,533936,129,533,129,4,2,1,2,2,1,1,2,129,555,
270,533936,129,533,129,4,2,1,2,2,2,1,2,130,4981,
271,533936,129,533,129,4,2,1,2,2,3,1,1,130,4981,
272,533936,129,533,129,4,2,1,2,2,4,1,1,130,116,
273,533936,129,554,130,3,3,1,2,2,1,1,2,130,4981,
274,533936,129,554,130,3,3,1,2,2,1,1,2,130,116,
275,533936,129,554,130,3,3,1,2,2,2,1,2,130,116,
276,533936,129,554,130,3,3,1,2,2,3,1,2,130,116,
277,533936,131,131,132,1,1,1,2,2,0,0,0,0,0,
278,533936,131,131,177,2,2,1,2,2,0,0,0,0,0,
279,533936,131,131,205,1,1,1,2,2,0,0,0,0,0,
280,533936,131,131,5052,2,2,1,2,2,0,0,0,0,0,
281,533936,131,132,131,2,2,1,2,2,1,1,2,131,205,
282,533936,131,132,131,2,2,1,2,2,1,1,2,131,5052,
283,533936,131,132,131,2,2,1,2,2,2,1,2,131,177,
284,533936,131,177,131,2,2,1,2,2,1,1,2,131,132,
285,533936,131,177,131,2,2,1,2,2,1,1,2,131,205,
286,533936,131,177,131,2,2,1,2,2,2,1,2,131,5052,
287,533936,131,205,131,1,1,1,2,2,1,1,2,0,0,
288,533936,131,5052,131,2,2,1,2,2,1,1,2,131,132,
289,533936,131,5052,131,2,2,1,2,2,1,1,2,131,177,
290,533936,131,5052,131,2,2,1,2,2,2,1,2,131,205,
291,533936,132,131,132,2,2,1,2,2,1,1,2,132,5833,
292,533936,132,131,132,2,2,1,2,2,1,1,2,132,5832,
293,533936,132,131,132,2,2,1,2,2,2,1,2,132,1498,
294,533936,132,132,131,1,1,1,2,2,0,0,0,0,0,
295,533936,132,132,1498,2,2,1,2,2,0,0,0,0,0,
296,533936,132,132,5832,3,3,1,2,2,0,0,0,0,0,
297,533936,132,132,5833,3,3,1,2,2,0,0,0,0,0,
298,533936,132,1498,132,2,2,1,2,2,1,1,2,0,0,
299,533936,132,1498,132,2,2,1,2,2,2,1,2,0,0,
300,533936,132,5832,132,2,2,1,2,2,1,1,2,132,131,
301,533936,132,5832,132,2,2,1,2,2,1,1,2,132,1498,
302,533936,132,5832,132,2,2,1,2,2,2,1,2,132,5833,
303,533936,132,5833,132,4,3,1,2,2,1,1,2,132,5832,
304,533936,132,5833,132,4,3,1,2,2,2,1,2,132,1498,
305,533936,132,5833,132,4,3,1,2,2,3,1,2,132,1498,
306,533936,132,5833,132,4,3,1,2,2,4,1,1,132,131,
307,533936,133,133,134,2,2,1,2,2,0,0,0,0,0,
308,533936,133,133,426,2,2,1,2,2,0,0,0,0,0,
309,533936,133,133,1880,1,1,1,1,2,0,0,0,0,0,
310,533936,133,133,2568,1,1,1,1,2,0,0,0,0,0,
311,533936,133,134,133,3,2,1,2,2,1,1,2,133,2568,
312,533936,133,134,133,3,2,1,2,2,1,1,2,133,426,
313,533936,133,134,133,3,2,1,2,2,2,1,2,133,426,
314,533936,133,134,133,3,2,1,2,2,3,1,1,133,1880,
315,533936,133,426,133,3,2,1,2,2,1,1,2,133,1880,
316,533936,133,426,133,3,2,1,2,2,1,1,2,133,134,
317,533936,133,426,133,3,2,1,2,2,2,1,2,133,134,
318,533936,133,426,133,3,2,1,2,2,3,1,1,133,2568,
319,533936,133,1880,133,1,1,1,1,2,1,1,2,0,0,
320,533936,133,2568,133,1,1,1,1,2,1,1,2,0,0,
321,533936,135,135,136,2,2,1,1,2,0,0,0,0,0,
322,533936,135,135,1856,1,1,1,1,2,0,0,0,0,0,
323,533936,135,135,2502,3,3,1,2,2,0,0,0,0,0,
324,533936,135,136,135,3,2,1,1,2,1,1,2,0,0,
325,533936,135,136,135,3,2,1,1,2,2,1,2,0,0,
326,533936,135,136,135,3,2,1,1,2,3,1,1,0,0,
327,533936,135,1856,135,1,1,1,2,2,1,1,2,0,0,
328,533936,135,2502,135,2,2,1,2,2,1,1,2,0,0,
329,533936,135,2502,135,2,2,1,2,2,2,1,2,0,0,
330,533936,138,138,137,3,3,1,2,2,0,0,0,0,0,
331,533936,138,138,2547,1,1,1,1,2,0,0,0,0,0,
332,533936,138,2094,5853,1,1,1,2,2,1,1,2,0,0,
333,533936,138,2547,138,2,2,1,1,2,1,1,2,138,137,
334,533936,138,2547,138,2,2,1,1,2,1,1,2,5853,2094,
335,533936,138,2547,138,2,2,1,1,2,2,1,2,5853,6052,
336,533936,138,2881,138,4,3,1,2,2,1,1,2,138,2547,
337,533936,138,2881,138,4,3,1,2,2,1,1,2,138,137,
338,533936,138,2881,138,4,3,1,2,2,2,1,2,138,137,
339,533936,138,2881,138,4,3,1,2,2,3,1,2,138,137,
340,533936,138,2881,138,4,3,1,2,2,4,1,1,5853,2094,
341,533936,138,5853,2094,1,1,1,2,2,0,0,0,0,0,
342,533936,138,5853,6052,3,3,1,2,2,0,0,0,0,0,
343,533936,138,5855,5853,4,3,1,2,2,1,1,2,5853,2094,
344,533936,138,5855,5853,4,3,1,2,2,1,1,2,5853,6052,
345,533936,138,5855,5853,4,3,1,2,2,2,1,2,5853,6052,
346,533936,138,5855,5853,4,3,1,2,2,3,1,2,5853,6052,
347,533936,138,5855,5853,4,3,1,2,2,4,1,1,138,2547,
348,533936,140,137,140,4,3,1,2,2,1,1,2,140,2116,
349,533936,140,137,140,4,3,1,2,2,1,1,2,5856,4782,
350,533936,140,137,140,4,3,1,2,2,2,1,2,5856,4782,
351,533936,140,137,140,4,3,1,2,2,3,1,2,5856,4782,
352,533936,140,137,140,4,3,1,2,2,4,1,1,5596,5597,
353,533936,140,139,5855,3,3,1,2,2,1,1,2,5855,5853,
354,533936,140,139,5855,3,3,1,2,2,1,1,2,140,2116,
355,533936,140,139,5855,3,3,1,2,2,2,1,2,140,2116,
356,533936,140,139,5855,3,3,1,2,2,3,1,2,5856,4782,
357,533936,140,140,2116,2,2,1,2,2,0,0,0,0,0,
358,533936,140,5596,5597,3,3,1,2,2,0,0,0,0,0,
359,533936,140,5855,5853,3,3,1,2,2,0,0,0,0,0,
360,533936,140,5856,4782,3,3,1,2,2,0,0,0,0,0,
361,533936,140,5857,5856,4,3,1,2,2,1,1,2,5856,4782,
362,533936,140,5857,5856,4,3,1,2,2,2,1,2,5596,5597,
363,533936,140,5857,5856,4,3,1,2,2,3,1,2,5596,5597,
364,533936,140,5857,5856,4,3,1,2,2,4,1,1,5855,5853,
365,533936,140,6480,5596,5,4,1,2,2,1,1,2,5596,5597,
366,533936,140,6480,5596,5,4,1,2,2,2,1,2,5855,5853,
367,533936,140,6480,5596,5,4,1,2,2,3,1,2,5855,5853,
368,533936,140,6480,5596,5,4,1,2,2,4,1,2,5855,5853,
369,533936,140,6480,5596,5,4,1,2,2,5,1,1,140,2116,
370,533936,141,141,6807,3,3,1,2,2,0,0,0,0,0,
371,533936,141,141,6819,1,1,1,2,2,0,0,0,0,0,
372,533936,141,2126,141,3,3,1,2,2,1,1,2,141,6819,
373,533936,141,2126,141,3,3,1,2,2,1,1,2,141,6807,
374,533936,141,2126,141,3,3,1,2,2,2,1,2,141,6807,
375,533936,141,2126,141,3,3,1,2,2,3,1,2,6300,2301,
376,533936,141,6056,6300,3,3,1,2,2,1,1,2,0,0,
377,533936,141,6056,6300,3,3,1,2,2,2,1,2,0,0,
378,533936,141,6056,6300,3,3,1,2,2,3,1,2,0,0,
379,533936,141,6300,2301,1,1,1,2,2,0,0,0,0,0,
380,533936,141,6300,6568,2,2,1,1,2,0,0,0,0,0,
381,533936,143,143,142,3,3,1,2,2,0,0,0,0,0,
382,533936,143,143,2546,1,1,1,2,2,0,0,0,0,0,
383,533936,143,2109,6286,1,1,1,2,2,1,1,2,0,0,
384,533936,143,2546,143,1,1,1,2,2,1,1,2,0,0,
385,533936,143,2908,143,4,3,1,2,2,1,1,2,143,2546,
386,533936,143,2908,143,4,3,1,2,2,1,1,2,143,142,
387,533936,143,2908,143,4,3,1,2,2,2,1,2,143,142,
388,533936,143,2908,143,4,3,1,2,2,3,1,2,143,142,
389,533936,143,2908,143,4,3,1,2,2,4,1,1,6286,2109,
390,533936,143,5824,6286,3,3,1,2,2,1,1,2,6286,2109,
391,533936,143,5824,6286,3,3,1,2,2,1,1,2,6286,5825,
392,533936,143,5824,6286,3,3,1,2,2,2,1,2,6286,5825,
393,533936,143,5824,6286,3,3,1,2,2,3,1,2,6286,5825,
394,533936,143,6286,2109,1,1,1,2,2,0,0,0,0,0,
395,533936,143,6286,5825,3,3,1,2,2,0,0,0,0,0,
396,533936,145,145,2175,1,1,1,2,2,0,0,0,0,0,
397,533936,145,145,4887,2,2,1,2,2,0,0,0,0,0,
398,533936,145,2172,145,4,3,1,2,2,1,1,2,145,2175,
399,533936,145,2172,145,4,3,1,2,2,2,1,2,145,4887,
400,533936,145,2172,145,4,3,1,2,2,3,1,2,145,4887,
401,533936,145,2172,145,4,3,1,2,2,4,1,1,6355,5144,
402,533936,145,2175,145,1,1,1,2,2,1,1,2,0,0,
403,533936,145,5144,6355,2,1,2,1,2,1,1,2,6355,5824,
404,533936,145,5144,6355,2,1,2,1,2,1,1,2,145,2175,
405,533936,145,5144,6355,2,1,2,1,2,2,1,1,145,4887,
406,533936,145,5823,6355,3,2,1,2,2,1,1,2,6355,5144,
407,533936,145,5823,6355,3,2,1,2,2,1,1,2,6355,5824,
408,533936,145,5823,6355,3,2,1,2,2,2,1,2,6355,5824,
409,533936,145,5823,6355,3,2,1,2,2,3,1,1,145,2175,
410,533936,145,6355,5144,1,1,1,1,2,0,0,0,0,0,
411,533936,145,6355,5824,3,3,1,2,2,0,0,0,0,0,
412,533936,146,146,147,3,3,1,2,2,0,0,0,0,0,
413,533936,146,146,4641,2,2,1,1,2,0,0,0,0,0,
