,meshcode,elcode,attrnmno,objectid,geometry
35,533936,191100,2622,4-32-20-8-6401685,"LINESTRING (503102730 128242043, 503101134 128244443, 503100807 128245143, 503100480 128246042, 503100398 128246576, 503100357 128247176, 503100357 128247542, 503100521 128249242, 503101134 128256608, 503102320 128270607, 503102688 128275173, 503102851 128277139, 503103015 128278073, 503103260 128279239, 503103424 128280039, 503103506 128280672, 503103588 128281205, 503103629 128281705, 503103629 128282505, 503103547 128283138, 503103424 128283738, 503103301 128284205, 503102974 128285038, 503102565 128285838, 503100847 128288871, 503099824 128290737, 503099620 128291237, 503099415 128291871, 503099251 128292871, 503099129 128293671, 503099129 128295970, 503099128 128300070, 503099250 128301136, 503099537 128302170, 503099987 128303070, 503100478 128303836, 503101705 128305502, 503102809 128306969, 503103300 128307902, 503103628 128308669, 503103791 128309335, 503103914 128309869, 503103954 128311035, 503103995 128317501, 503103995 128319034, 503103913 128319768, 503103708 128320568, 503103340 128321333, 503102727 128322300, 503101990 128323467, 503101663 128324033, 503101458 128324500, 503101336 128325033, 503101254 128325600, 503101295 128326300, 503101581 128327033, 503102031 128327733, 503102604 128328333, 503103136 128328767, 503103790 128329167, 503108739 128331466, 503110539 128332432, 503112217 128333432, 503113567 128334366, 503114917 128335366, 503115856 128336099, 503116879 128336999, 503117738 128337866, 503118434 128338532, 503119129 128339466, 503120193 128340766, 503120888 128341666, 503121952 128342765, 503122852 128343898, 503123302 128344698, 503123751 128345531, 503124160 128346631, 503125592 128350798, 503125837 128351631, 503125919 128352165, 503125919 128352597, 503125878 128352997, 503125837 128353330, 503125755 128353597, 503125551 128354064, 503124569 128356297, 503124160 128357164)"
36,533936,191100,2622,4-32-20-8-6401689,"LINESTRING (503089358 128142089, 503089481 128144889, 503089889 128150321, 503090298 128155387, 503090912 128162053, 503091116 128163187, 503091444 128164252, 503092015 128165752, 503092670 128166919, 503093406 128168052, 503094715 128169719, 503096597 128172019, 503097988 128173785, 503099746 128175985, 503100483 128176985, 503100892 128177651, 503101178 128178118, 503101546 128178885, 503101955 128179818, 503102283 128180785, 503102569 128182085, 503102733 128183450, 503103918 128194683, 503104286 128198382, 503104491 128200215, 503106331 128218946, 503107026 128225779, 503107272 128228145, 503107516 128230911, 503107557 128231811, 503107516 128232744, 503107393 128233544, 503107271 128234178, 503107025 128234978, 503106698 128235744, 503106371 128236411, 503106002 128236978, 503105757 128237444, 503104611 128239143, 503102730 128242043)"
37,533936,181100,2623,4-32-20-8-6401697,"LINESTRING (503492595 128392602, 503487646 128393035, 503482860 128393402, 503474270 128394069, 503471488 128394302, 503469565 128394434, 503435532 128397300, 503433977 128397500, 503425509 128398500, 503419374 128399267, 503416960 128399600, 503415201 128399900, 503412828 128400466, 503411233 128400932, 503405425 128402666)"
38,533936,181100,2623,4-32-20-8-6401705,"LINESTRING (503492595 128392602, 503501268 128391870, 503509735 128391136, 503514766 128390704, 503516607 128390571, 503520043 128390271, 503521802 128390104, 503525198 128389904, 503529369 128389671, 503535751 128389372, 503538328 128389238)"
39,533936,181200,2624,4-32-20-8-6401717,"LINESTRING (503099617 128356063, 503098962 128351730, 503098757 128349330, 503098554 128347897, 503096877 128337231, 503096754 128336266, 503096345 128334966, 503095731 128333432, 503094872 128331966, 503093932 128330832)"
40,533936,181200,2625,4-32-20-8-6401721,"LINESTRING (503088367 128394725, 503088448 128394959, 503088735 128395559, 503090370 128399324, 503090943 128400658, 503091393 128401591, 503092334 128403624, 503092661 128404258, 503093356 128405691, 503093643 128406358, 503094338 128407858, 503095320 128409623, 503095688 128410223, 503096874 128411657)"
41,533936,181200,2626,4-32-20-8-6401725,"LINESTRING (503102724 128411657, 503108083 128409924, 503109227 128409558, 503110168 128409258, 503111559 128408824, 503112623 128408458, 503113604 128408158, 503113973 128408024, 503114627 128407824, 503116264 128407291, 503117736 128406791, 503120436 128405959, 503121786 128405525, 503123176 128405059, 503125181 128404425, 503126163 128404125, 503127144 128403792, 503128208 128403425, 503130581 128402692, 503131931 128402259, 503133567 128401692, 503135203 128401092, 503136062 128400925, 503136798 128400893, 503137412 128400993, 503138230 128401260, 503139252 128401992, 503140398 128403459, 503143875 128406792, 503147188 128409925, 503148988 128411659)"
42,533936,181200,2625,4-32-20-8-6401729,"LINESTRING (503160441 128411659, 503161178 128410959, 503162078 128410125, 503164287 128408192, 503166087 128406626, 503167519 128405426, 503171037 128402226, 503172509 128401393, 503174390 128400926, 503175372 128401126, 503177131 128401893, 503179095 128403426, 503180199 128404326, 503181263 128405160, 503181835 128405593, 503183839 128407093, 503185189 128408360, 503186130 128409060, 503186948 128409726, 503188012 128410826, 503188708 128411560, 503188830 128411660)"
43,533936,181200,2623,4-32-20-8-6401733,"LINESTRING (503283037 128411662, 503283487 128411528, 503284551 128411228, 503285369 128411028, 503287128 128410529, 503287700 128410429, 503290400 128410363, 503292731 128410296, 503295062 128410196, 503297067 128410129, 503297476 128410129, 503300912 128409929, 503305329 128409763, 503306884 128409696, 503310034 128409596, 503311751 128409563, 503312610 128409529, 503315678 128409529, 503320219 128409629, 503321200 128409663, 503323368 128409729, 503327541 128409929, 503333758 128410164, 503339158 128410397, 503341981 128410464, 503347544 128410730, 503349057 128410830, 503350612 128410897, 503353107 128411030, 503355561 128411130, 503358874 128411264, 503366523 128411564)"
44,533936,181200,0,4-32-20-8-6401737,"LINESTRING (503366523 128411564, 503368692 128409997, 503369592 128408597, 503370001 128406831, 503369592 128402098, 503369387 128400998, 503368732 128399565, 503368160 128398232, 503366565 128396232, 503365338 128394866)"
