,meshcode,recordid,areano,elcode,citycode,ooazacd,koazacd,gaikuno,level,attrnmno,objectid,robjectid,geometry
0,513244,1,1,22F300,,,,,0,0,4-32-11-5-1838925,,"POLYGON ((477003069 123777450, 477003069 123777484, 477003273 123777550, 477003314 123777484, 477004172 123777650, 477004131 123777750, 477004377 123777784, 477004377 123777717, 477005481 123777950, 477005522 123777750, 477005481 123777750, 477005522 123777584, 477005604 123777584, 477005686 123777417, 477005604 123777417, 477005727 123776917, 477005808 123776950, 477005849 123776817, 477005808 123776817, 477005849 123776684, 477005890 123776717, 477005972 123776484, 477005931 123776450, 477005972 123776317, 477006054 123776350, 477006095 123776184, 477006013 123776184, 477006054 123776117, 477004254 123775750, 477004213 123775917, 477003969 123775884, 477004009 123775784, 477003519 123775684, 477003519 123775750, 477003069 123775684, 477003109 123775417, 477002905 123775350, 477002782 123775750, 477002741 123775750, 477002291 123777250, 477003069 123777450))"
1,513244,1,2,22F300,,,,,0,0,4-32-11-5-1838930,,"POLYGON ((477007773 123755519, 477005114 123755119, 477004091 123760052, 477005482 123760286, 477005523 123760119, 477005646 123759719, 477006791 123759919, 477007773 123755519))"
2,513244,1,3,22F300,,,,,0,0,4-32-11-5-1838935,,"POLYGON ((477007323 123758852, 477006996 123760186, 477006914 123760186, 477006832 123760619, 477006873 123760686, 477007037 123760719, 477007159 123760519, 477007487 123760586, 477007446 123760752, 477007732 123760819, 477007937 123760686, 477008878 123760819, 477008837 123760919, 477009368 123761019, 477009368 123760952, 477011208 123761219, 477011658 123761286, 477011618 123761386, 477012149 123761486, 477012149 123761386, 477012313 123761419, 477013295 123756819, 477013049 123756752, 477014072 123752187, 477014113 123751620, 477013540 123751520, 477013540 123751653, 477013868 123751720, 477013786 123752120, 477012028 123751853, 477012109 123751420, 477012191 123751420, 477012804 123751453, 477012804 123751420, 477009491 123750920, 477009491 123751053, 477011087 123751287, 477011005 123751687, 477009369 123751420, 477008959 123753253, 477008837 123753253, 477008509 123754387, 477008346 123755186, 477008223 123755152, 477008059 123755852, 477008100 123755886, 477008019 123756252, 477007896 123756252, 477007323 123758852))"
3,513244,1,4,22F300,,,,,0,0,4-32-11-5-1838940,,"POLYGON ((477014932 123737121, 477013787 123736954, 477013787 123736888, 477013050 123736754, 477013009 123736854, 477012355 123736721, 477012273 123737021, 477012437 123737054, 477012069 123739088, 477011905 123739054, 477011619 123739921, 477011414 123739888, 477011332 123740221, 477011578 123740288, 477011455 123740654, 477011250 123740621, 477011169 123740954, 477011414 123740988, 477011332 123741354, 477011087 123741321, 477010964 123741821, 477011209 123741854, 477010800 123742088, 477010269 123741988, 477010187 123742388, 477010841 123742488, 477010882 123742188, 477011169 123742054, 477011373 123742054, 477011291 123742588, 477011087 123742554, 477010555 123744854, 477010432 123744888, 477010391 123745021, 477010309 123744988, 477010269 123745321, 477010391 123745354, 477010269 123745853, 477010146 123745820, 477010105 123746120, 477010228 123746153, 477010146 123746653, 477010269 123746687, 477010228 123746820, 477010105 123746787, 477010064 123747053, 477010269 123747087, 477010187 123747520, 477009778 123747587, 477009614 123748387, 477009450 123749753, 477009409 123749987, 477009614 123750253, 477010269 123750453, 477010678 123750520, 477011578 123750653, 477011905 123750687, 477012028 123750720, 477014932 123737121))"
4,513244,1,5,22F300,,,,,0,0,4-32-11-5-1838945,,"POLYGON ((477007855 123745887, 477007691 123745853, 477007487 123746853, 477007609 123746887, 477007528 123747320, 477007609 123747320, 477007528 123747787, 477007364 123747753, 477007323 123748053, 477007200 123748020, 477007159 123748320, 477007241 123748353, 477007200 123748587, 477007323 123748587, 477007200 123749220, 477007323 123749220, 477007323 123749353, 477007650 123749387, 477007609 123749553, 477008019 123749620, 477008100 123749353, 477008673 123749453, 477008714 123749053, 477008714 123748820, 477008796 123748820, 477008796 123748553, 477009000 123748553, 477009205 123747420, 477009082 123747420, 477009082 123747353, 477009164 123747120, 477009328 123747153, 477009491 123746253, 477009328 123746220, 477009369 123746087, 477009450 123745920, 477007896 123745720, 477007855 123745887))"
5,513244,1,6,22F300,,,,,0,0,4-32-11-5-1838950,,"POLYGON ((477004991 123767618, 477004950 123767651, 477004869 123767818, 477004909 123767851, 477004869 123767918, 477005032 123767985, 477004991 123768151, 477004869 123768118, 477004828 123768251, 477004869 123768285, 477004828 123768418, 477004705 123768385, 477004214 123769685, 477004419 123769751, 477004296 123770085, 477004746 123770218, 477004746 123770285, 477004950 123770318, 477004950 123770285, 477005278 123770351, 477005278 123770418, 477005646 123770518, 477005687 123770451, 477008058 123771085, 477008140 123770918, 477008468 123770985, 477009286 123768785, 477007199 123768218, 477007240 123768085, 477007077 123768018, 477007036 123768118, 477005605 123767751, 477005605 123767718, 477005278 123767618, 477005278 123767585, 477005073 123767518, 477005032 123767618, 477004991 123767618))"
6,513244,1,7,22F300,,,,,0,0,4-32-11-5-1838955,,"POLYGON ((477008631 123764818, 477008590 123764951, 477008631 123764985, 477008590 123765118, 477008468 123765085, 477008427 123765151, 477008345 123765118, 477008304 123765251, 477008345 123765285, 477008099 123765885, 477010104 123766418, 477010349 123766485, 477010554 123765951, 477010349 123765918, 477011045 123764119, 477010595 123763986, 477011045 123762786, 477010554 123762652, 477010513 123762752, 477010431 123762719, 477010349 123762852, 477010840 123762986, 477010799 123763052, 477010186 123762919, 477009818 123762852, 477009818 123762786, 477009204 123762619, 477009286 123762152, 477007650 123761919, 477007609 123762219, 477007405 123762186, 477007446 123762052, 477007037 123761986, 477006955 123762286, 477006587 123762219, 477006341 123763319, 477006259 123763319, 477006219 123763452, 477006300 123763486, 477006219 123763619, 477006096 123763952, 477005850 123763919, 477005523 123764651, 477006055 123764818, 477005891 123765251, 477007731 123765751, 477008099 123765018, 477008222 123765051, 477008345 123764718, 477008427 123764685, 477008468 123764585, 477008590 123764651, 477008795 123764651, 477008713 123764851, 477008631 123764818))"
7,513244,1,8,22F300,,,,,0,0,4-32-11-5-1838960,,"POLYGON ((477012969 123729689, 477013132 123729855, 477013419 123729889, 477016937 123729589, 477017019 123729555, 477016937 123728555, 477016773 123728255, 477016323 123728189, 477013050 123728389, 477013050 123728489, 477012805 123728522, 477012969 123729689))"
8,513244,1,9,22F300,,,,,0,0,4-32-11-5-1838965,,"POLYGON ((477012273 123728855, 477012109 123728889, 477012109 123728589, 477012232 123728589, 477012232 123728555, 477011496 123728589, 477011250 123728622, 477009697 123728722, 477009859 123730389, 477010473 123730322, 477010473 123730189, 477010514 123730189, 477011250 123730122, 477011250 123730055, 477011414 123730055, 477012232 123729989, 477012191 123729555, 477012314 123729555, 477012273 123729389, 477012150 123729389, 477012150 123729189, 477012273 123729189, 477012273 123728855))"
9,513244,1,10,22F300,,,,,0,0,4-32-11-5-1838970,,"POLYGON ((477012601 123724323, 477012479 123724356, 477012315 123724390, 477012396 123725256, 477012682 123725223, 477012682 123725356, 477012396 123725390, 477012437 123725890, 477012723 123725856, 477012723 123726023, 477012478 123726056, 477012519 123726423, 477012764 123726423, 477012805 123726990, 477012559 123726990, 477012559 123727256, 477012846 123727223, 477012846 123727290, 477012600 123727290, 477012641 123727889, 477012887 123727855, 477012887 123727922, 477014400 123727889, 477016200 123727755, 477016896 123727655, 477016937 123727389, 477016896 123727023, 477016732 123727023, 477016446 123724056, 477016037 123724056, 477016037 123723990, 477015137 123724023, 477014891 123724056, 477014237 123724123, 477013787 123724123, 477013050 123724190, 477013050 123724290, 477012601 123724323))"
10,513244,1,11,22F300,,,,,0,0,4-32-11-5-1838975,,"POLYGON ((477011824 123724490, 477011701 123724523, 477011701 123724423, 477011374 123724456, 477011374 123724356, 477009533 123724456, 477009574 123724556, 477008920 123724623, 477009042 123725790, 477009370 123725790, 477009410 123725990, 477009206 123726023, 477009451 123728155, 477009901 123728122, 477009942 123728222, 477011700 123728122, 477011700 123727989, 477012028 123727955, 477011864 123726523, 477012028 123726490, 477011824 123724490))"
11,513244,1,12,22F300,,,,,0,0,4-32-11-5-1838980,,"POLYGON ((477011579 123723190, 477012520 123723156, 477012560 123723790, 477013419 123723756, 477013419 123723823, 477015219 123723690, 477015219 123723623, 477015914 123723590, 477016405 123723523, 477016282 123722156, 477015832 123722190, 477015832 123722256, 477015505 123722290, 477015505 123722190, 477015137 123722090, 477013706 123722190, 477013705 123722356, 477013256 123722390, 477013297 123722456, 477013051 123722456, 477013010 123722290, 477012438 123722323, 477012479 123722956, 477011538 123723023, 477011456 123722456, 477011210 123722456, 477011251 123722623, 477010556 123722656, 477010556 123722423, 477009042 123722523, 477009083 123722656, 477008715 123722690, 477008715 123722790, 477008592 123722790, 477008756 123724023, 477011660 123723823, 477011579 123723190))"
12,513244,1,13,22F300,,,,,0,0,4-32-11-5-1838985,,"POLYGON ((477011579 123720023, 477011292 123720056, 477011292 123719756, 477011333 123719723, 477011292 123719291, 477008101 123719456, 477008101 123719756, 477007897 123719756, 477007938 123720123, 477008101 123720123, 477008101 123720490, 477008142 123721456, 477008265 123721423, 477008306 123721923, 477008592 123721923, 477008592 123721990, 477009042 123721956, 477009042 123722090, 477011497 123721923, 477011456 123721756, 477011742 123721723, 477011701 123721123, 477011374 123721156, 477011374 123720823, 477011456 123720823, 477011456 123720656, 477011620 123720623, 477011579 123720023))"
13,513244,1,14,22F300,,,,,0,0,4-32-11-5-1838990,,"POLYGON ((477010596 123731989, 477010350 123731922, 477010309 123732022, 477010555 123732089, 477010555 123732155, 477010555 123732255, 477010473 123732322, 477010309 123732989, 477010432 123733022, 477010350 123733289, 477010350 123733355, 477009941 123733289, 477009900 123733489, 477010023 123733522, 477010146 123733522, 477010309 123733555, 477010269 123733622, 477010064 123733589, 477009982 123733889, 477010228 123733922, 477010064 123734522, 477010146 123734555, 477010105 123734755, 477010719 123734855, 477010759 123734655, 477011128 123734722, 477011087 123734922, 477012846 123735222, 477012887 123735055, 477013050 123735055, 477013009 123735189, 477014196 123735355, 477014237 123735189, 477015014 123735322, 477015096 123735022, 477014646 123734955, 477014728 123734655, 477015055 123734689, 477015096 123734589, 477014891 123734555, 477014973 123734089, 477015096 123733789, 477016241 123733989, 477016609 123734022, 477017469 123734155, 477017550 123733855, 477017387 123733822, 477017591 123732855, 477017509 123732855, 477017550 123732622, 477016609 123732455, 477016609 123732355, 477015628 123732189, 477015587 123732322, 477015178 123732255, 477015219 123732089, 477011169 123731455, 477011005 123732222, 477010841 123732189, 477010882 123732055, 477010596 123731989))"
14,513244,1,15,22F300,,,,,0,0,4-32-11-884-3027148,,"POLYGON ((477027410 123692627, 477028106 123692627, 477030478 123692627, 477030478 123692394, 477030478 123692160, 477030355 123692160, 477030356 123688961, 477030479 123688961, 477030479 123688661, 477030356 123688661, 477030356 123687495, 477030356 123687161, 477028106 123687195, 477025774 123687195, 477022297 123687228, 477022338 123691160, 477025815 123691127, 477025815 123692627, 477027410 123692627))"
15,513244,1,16,22F300,,,,,0,0,4-32-11-884-3027151,,"POLYGON ((477067373 123732190, 477069418 123732323, 477069418 123732623, 477067291 123732456, 477067127 123734422, 477067414 123734455, 477067454 123734155, 477069132 123734255, 477069091 123734455, 477070154 123734522, 477070195 123734355, 477070603 123734389, 477070563 123734522, 477070890 123734555, 477070890 123734389, 477071626 123734455, 477071667 123734056, 477071422 123734023, 477071667 123731323, 477071667 123731256, 477071750 123730323, 477071791 123730023, 477071627 123730023, 477071627 123729856, 477071341 123729823, 477071300 123730023, 477071054 123729990, 477071095 123729423, 477070686 123729390, 477070604 123730223, 477070277 123730223, 477070236 123730323, 477067782 123730156, 477067782 123730090, 477067577 123730056, 477067454 123731256, 477067373 123732190))"
