,meshcode,recordid,areano,elcode,citycode,ooazacd,koazacd,gaikuno,level,attrnmno,objectid,robjectid,geometry
0,513244,2,1,44B000,,,,,0,0,4-32-26-5-1838843,,"POLYGON ((477132207 123737356, 477132534 123737356, 477132616 123737390, 477133025 123737423, 477133147 123737423, 477133311 123737456, 477133475 123737490, 477134088 123737556, 477134538 123737623, 477134702 123737723, 477134784 123737790, 477135479 123737890, 477135847 123737956, 477136338 123738090, 477136829 123738256, 477136993 123738323, 477137197 123738256, 477137402 123738256, 477137893 123738356, 477138220 123738390, 477138670 123738590, 477138834 123738690, 477139816 123739355, 477140796 123739822, 477141451 123740255, 477141696 123740389, 477142269 123740622, 477142556 123740755, 477142678 123740822, 477143006 123740855, 477143169 123740889, 477143537 123740989, 477144806 123741455, 477146033 123741989, 477146442 123742189, 477146606 123742289, 477146687 123742389, 477146810 123742622, 477151391 123744789, 477155359 123746755, 477156055 123747054, 477166485 123751854, 477167672 123752388, 477168490 123752754, 477168531 123752688, 477169757 123753254, 477170043 123753354, 477170371 123753521, 477170739 123753621, 477171189 123753954, 477171762 123754088, 477171884 123754153, 477172375 123754487, 477172866 123754653, 477173234 123754987, 477173357 123755020, 477173725 123755020, 477176466 123756320, 477176712 123756520, 477177448 123757053, 477178225 123757620, 477179697 123758687, 477179902 123758720, 477181742 123760120, 477182642 123760853, 477183256 123761387, 477185015 123762886, 477185956 123763586, 477186897 123763752, 477186774 123763119, 477185915 123762287, 477184892 123761353, 477183952 123760620, 477181988 123758787, 477180065 123757353, 477177653 123755820, 477175239 123754488, 477173480 123753521, 477172662 123753188, 477171639 123752854, 477170821 123752488, 477170412 123752288, 477169389 123751821, 477164317 123749321, 477163663 123749088, 477162681 123748721, 477161985 123748388, 477160349 123747588, 477159940 123747321, 477159450 123747054, 477158345 123746622, 477157323 123746122, 477156586 123745755, 477156218 123745555, 477155850 123745489, 477155032 123745222, 477154868 123745122, 477154623 123744955, 477154418 123744822, 477153723 123744422, 477153273 123744055, 477152864 123743722, 477152250 123743455, 477151841 123743255, 477151514 123743022, 477151268 123742855, 477150818 123742722, 477150409 123742522, 477149756 123742155, 477147874 123741222, 477147342 123740989, 477146646 123740722, 477146156 123740555, 477145256 123740322, 477144560 123740022, 477144315 123739889, 477144028 123739789, 477143946 123739722, 477143660 123739456, 477143046 123738890, 477143292 123738890, 477143374 123738856, 477141451 123737856, 477140634 123737456, 477139529 123737056, 477138875 123736856, 477138097 123736590, 477137729 123736290, 477136502 123735990, 477136257 123736023, 477134661 123735756, 477133638 123735690, 477133352 123735656, 477133107 123735656, 477131838 123735690, 477127912 123735890, 477126808 123735856, 477124885 123735223, 477123494 123734656, 477122430 123734256, 477119445 123733190, 477114086 123731190, 477112818 123730656, 477111591 123730290, 477110814 123730156, 477107255 123728824, 477105660 123728291, 477101979 123726891, 477101733 123726891, 477101242 123726791, 477100547 123726557, 477099442 123725924, 477098256 123725257, 477097561 123724957, 477095311 123723991, 477094412 123723691, 477094125 123723557, 477093962 123723357, 477093962 123723124, 477093798 123722891, 477093512 123722691, 477093143 123722491, 477091180 123721557, 477090280 123721124, 477089052 123720457, 477088234 123719958, 477087662 123719758, 477087089 123719492, 477086599 123719258, 477085944 123718792, 477085372 123718392, 477084922 123717958, 477082631 123715658, 477079603 123713192, 477078009 123711925, 477077232 123711292, 477077109 123709759, 477074859 123707959, 477070891 123710892, 477072241 123711958, 477072364 123711858, 477072527 123711992, 477072568 123711958, 477071423 123711025, 477071709 123710825, 477072486 123711458, 477072568 123711358, 477073468 123712092, 477073182 123712292, 477073264 123712358, 477073468 123712192, 477074327 123712858, 477074041 123713092, 477073632 123712758, 477073468 123712892, 477074818 123713925, 477074941 123714058, 477074982 123714025, 477075227 123713992, 477075350 123713958, 477075432 123713992, 477075473 123714025, 477075514 123714125, 477075473 123714225, 477075473 123714292, 477075391 123714392, 477075554 123714525, 477075718 123714392, 477075759 123714392, 477075800 123714392, 477075841 123714458, 477076127 123714758, 477076414 123714992, 477076741 123715292, 477077273 123715692, 477077314 123715592, 477077477 123715692, 477077436 123715792, 477079767 123717492, 477080340 123717892, 477080831 123718292, 477081731 123719125, 477082631 123719857, 477082917 123720057, 477083285 123720491, 477083735 123720791, 477084022 123720891, 477084513 123720957, 477084676 123721091, 477084922 123721291, 477085167 123721424, 477085453 123721524, 477085617 123721657, 477086271 123721957, 477087416 123722457, 477087825 123722591, 477087948 123722691, 477088193 123723057, 477088643 123723157, 477089175 123723424, 477090116 123723991, 477090771 123724291, 477092080 123724857, 477092325 123724891, 477092775 123725024, 477093184 123725091, 477093512 123725124, 477093512 123725357, 477094738 123725924, 477095188 123726024, 477095597 123726224, 477096088 123726391, 477096333 123726524, 477096783 123726691, 477097070 123726924, 477097642 123727124, 477097806 123727257, 477098092 123727557, 477098461 123727824, 477098665 123728024, 477103900 123730023, 477105864 123730690, 477107910 123731456, 477108646 123731790, 477108810 123731856, 477109300 123732056, 477111019 123732656, 477111591 123732823, 477113022 123733290, 477117890 123735023, 477118422 123735190, 477118627 123735256, 477118831 123735356, 477120018 123735823, 477120181 123735923, 477120713 123736123, 477120918 123736123, 477123453 123737090, 477124435 123737423, 477125008 123737590, 477126153 123737856, 477126194 123737823, 477126685 123737923, 477127667 123738056, 477127994 123738056, 477128076 123738056, 477128158 123738056, 477128485 123738090, 477128485 123737923, 477128526 123737723, 477128485 123737456, 477128485 123737423, 477128648 123737390, 477128894 123737490, 477129221 123737556, 477132207 123737356))"
1,513244,2,2,44B000,,,,,0,0,4-32-26-5-1838851,,"POLYGON ((477002415 123733655, 477002497 123733789, 477002497 123733922, 477002456 123733989, 477002374 123734022, 477002129 123734022, 477002047 123734055, 477002088 123735589, 477002129 123735854, 477002129 123736654, 477002129 123736821, 477002129 123737121, 477002088 123737721, 477002088 123738021, 477001924 123740588, 477001924 123740854, 477001842 123741521, 477001720 123742588, 477001188 123745553, 477001024 123746220, 477000820 123747053, 477000656 123747687, 477000329 123748953, 477000820 123749587, 476999920 123751820, 476998365 123755786, 476997506 123757619, 476996810 123758886, 476994765 123762219, 476994233 123763085, 476994029 123763385, 476993497 123764385, 476992801 123765418, 476990920 123767985, 476990920 123775517, 476991983 123773984, 476994356 123770551, 476995379 123769618, 476995665 123769718, 476995991 123769285, 476997055 123767718, 476997178 123767585, 476997505 123767318, 476997791 123767218, 476998323 123767285, 476998528 123767351, 476999019 123767651, 476999305 123767918, 476999387 123768318, 476999305 123769918, 476999141 123774150, 476998978 123776450, 476998773 123778550, 476998569 123780317, 476997955 123782416, 476997423 123784249, 476997505 123787516, 476999550 123784516, 477001678 123777517, 477001678 123777217, 477001923 123771018, 477002087 123768051, 477002455 123762219, 477002700 123760452, 477003232 123757819, 477003723 123755819, 477004541 123753020, 477004991 123751820, 477005564 123750287, 477005687 123749787, 477007241 123743288, 477007405 123741421, 477007528 123737188, 477007447 123734689, 477007201 123732555, 477009409 123732222, 477009369 123731389, 477009288 123730689, 477009042 123728789, 477008551 123728789, 477008101 123726756, 477007529 123723390, 477007856 123723356, 477008060 123723223, 477007283 123719990, 477000943 123720023, 477001066 123720723, 477001148 123720723, 477001230 123721290, 477001311 123721623, 477001352 123721823, 477001352 123721956, 477001393 123722190, 477001393 123722323, 477001393 123722423, 477001475 123722823, 477001516 123723090, 477001475 123723123, 477001721 123725256, 477001761 123726090, 477001801 123727156, 477001801 123727189, 477001801 123727989, 477001842 123728289, 477001842 123728522, 477001842 123729022, 477001801 123729022, 477001801 123729189, 477001801 123729355, 477001801 123729689, 477001883 123730422, 477001924 123731222, 477001842 123732055, 477002047 123732189, 477002170 123732355, 477002129 123732522, 477002129 123732755, 477002170 123733089, 477002251 123733289, 477002333 123733489, 477002415 123733589, 477002742 123733455, 477002947 123733455, 477002415 123733655))"
2,513244,2,3,44A000,,,,,0,0,4-32-26-507-130614083,,"POLYGON ((477016235 123899238, 477019344 123901072, 477019753 123900605, 477020244 123900072, 477020694 123899572, 477021185 123899005, 477021717 123898405, 477022126 123897938, 477020694 123897106, 477019590 123896439, 477018935 123896073, 477017463 123897772, 477017381 123897705, 477017013 123898238, 477016603 123898738, 477016276 123899138, 477016235 123899238))"
3,513244,3,1,411000,,,,,0,0,4-32-26-5-1838847,,"POLYGON ((477015060 123611704, 477011911 123611704, 477011788 123611904, 477011829 123611937, 477011706 123612104, 477011584 123612037, 477011788 123611704, 476993053 123611704, 476993135 123612704, 476993257 123613037, 476993380 123613004, 476993503 123613169, 476993421 123613203, 476993626 123613469, 476994157 123614069, 476994444 123614369, 476994526 123614336, 476994648 123614503, 476994607 123614536, 476995016 123614936, 476995998 123615903, 476996039 123615869, 476996162 123616003, 476996121 123616036, 476996326 123616203, 476996489 123616269, 476997266 123616503, 476997307 123616436, 476997471 123616503, 476997471 123616569, 476998412 123616803, 476998576 123616369, 476998739 123616136, 476998739 123616003, 476998862 123615636, 476998780 123615536, 476998248 123615236, 476995998 123614403, 476996080 123614269, 476998248 123615103, 476998330 123614669, 476998248 123614669, 476998289 123614103, 476998535 123614104, 476998494 123614703, 476998412 123614703, 476998371 123615169, 476998862 123615336, 476999066 123615403, 476998903 123615936, 476998903 123616436, 476999557 123616569, 476999598 123616803, 477001153 123616603, 477001603 123616603, 477001807 123616636, 477002379 123616769, 477002420 123616736, 477002502 123616769, 477002502 123616836, 477003115 123617036, 477003688 123617169, 477003934 123617203, 477004097 123617203, 477004915 123617003, 477004915 123616936, 477005038 123616903, 477005079 123616969, 477005284 123616903, 477007247 123616169, 477008270 123615737, 477009129 123615370, 477009211 123615304, 477010111 123614837, 477011747 123613937, 477011461 123613570, 477011665 123613437, 477011993 123613804, 477013138 123613104, 477014611 123612037, 477014652 123612004, 477015060 123611704))"
4,513244,3,2,411000,,,,,0,0,4-32-26-5-1838855,,"POLYGON ((477078173 123704793, 477079727 123705593, 477081282 123706359, 477082222 123704993, 477083040 123703793, 477083040 123703759, 477082591 123703559, 477082713 123703360, 477083244 123703559, 477083694 123702894, 477084103 123702294, 477082100 123701294, 477082059 123701360, 477081773 123701260, 477081814 123701127, 477081936 123701160, 477082223 123700660, 477081854 123700494, 477081814 123700527, 477081691 123700460, 477081773 123700294, 477081895 123700360, 477081895 123700394, 477082304 123700594, 477084553 123701660, 477088481 123696028, 477090035 123693795, 477089953 123693428, 477090035 123692961, 477090281 123692495, 477098176 123681097, 477102880 123683330, 477103043 123683430, 477103166 123683263, 477103207 123683130, 477103248 123683097, 477103330 123682963, 477103207 123682897, 477103207 123682830, 477101652 123682097, 477101693 123682030, 477103289 123682763, 477103330 123682730, 477104352 123683230, 477105334 123683297, 477105457 123682830, 477105621 123682397, 477105498 123681563, 477105375 123680797, 477105457 123680197, 477105580 123679497, 477104271 123678797, 477103330 123678297, 477103452 123678197, 477099731 123676197, 477104107 123670431, 477104434 123670131, 477105621 123668599, 477105539 123667165, 477104843 123666999, 477104108 123667265, 477102717 123669364, 477102594 123670231, 477096417 123678497, 477093349 123682396, 477090403 123686329, 477087214 123690861, 477086273 123692161, 477078050 123693028, 477065329 123686728, 477035265 123671630, 477035510 123671230, 477031379 123669163, 477043038 123653532, 477042260 123653165, 477042260 123653199, 477042097 123653099, 477041892 123653399, 477041974 123653432, 477041810 123653599, 477041688 123653532, 477041810 123653365, 477041810 123653399, 477042301 123652699, 477042424 123652499, 477042588 123652599, 477042465 123652765, 477042383 123652732, 477042220 123652932, 477042383 123652999, 477042301 123653099, 477042956 123653432, 477043079 123653499, 477046679 123648700, 477050524 123643501, 477051833 123642734, 477052978 123642667, 477057437 123642301, 477060382 123642067, 477061281 123643967, 477062140 123643701, 477062058 123643567, 477061037 123641201, 477059523 123638002, 477059319 123637568, 477058337 123640034, 477058255 123640034, 477059237 123637502, 477058296 123637235, 477058255 123637402, 477057928 123637302, 477057969 123637168, 477057928 123637135, 477057887 123637268, 477057559 123637168, 477057600 123637068, 477056619 123636768, 477056619 123636835, 477056455 123636802, 477056496 123636735, 477056209 123636702, 477056128 123636835, 477056332 123636902, 477056209 123637168, 477056046 123637135, 477055923 123637468, 477056005 123637468, 477055964 123637602, 477055841 123637602, 477055800 123637735, 477055923 123637802, 477055841 123638002, 477055678 123637968, 477055555 123638102, 477055678 123638268, 477055473 123638335, 477055350 123638168, 477055269 123638268, 477055228 123638302, 477055187 123638302, 477055064 123638334, 477054819 123638367, 477054655 123638334, 477054491 123638301, 477054370 123638301, 477054206 123638301, 477054124 123638301, 477054083 123638267, 477053960 123638234, 477053838 123638234, 477053020 123638234, 477052938 123638234, 477052856 123638234, 477052610 123638201, 477052488 123638134, 477052283 123638067, 477052120 123638034, 477051997 123638034, 477051751 123638001, 477051710 123638001, 477051629 123637967, 477051629 123637902, 477050892 123637868, 477050360 123637867, 477049829 123641301, 477048479 123641167, 477047660 123641101, 477047620 123641067, 477047333 123640934, 477047415 123640901, 477047701 123641034, 477049297 123641167, 477049747 123641201, 477050074 123639201, 477047210 123638867, 477047006 123639001, 477047210 123640234, 477047129 123640267, 477047129 123640167, 477046965 123640167, 477046924 123639901, 477046106 123639934, 477045083 123640001, 477044551 123640034, 477043448 123639234, 477043284 123639101, 477042957 123638834, 477042916 123638867, 477042671 123638701, 477042589 123638634, 477042343 123638434, 477042425 123638367, 477042098 123638101, 477042016 123638001, 477041893 123637934, 477041852 123637967, 477041361 123637601, 477038743 123641034, 477039398 123641367, 477039971 123640601, 477040093 123640634, 477038866 123642234, 477038784 123642167, 477039357 123641434, 477038702 123641101, 477027617 123655899, 477027902 123656432, 477028025 123656365, 477028352 123656465, 477028516 123656765, 477028434 123657065, 477028066 123657199, 477027739 123657065, 477027575 123656799, 477027698 123656499, 477027780 123656465, 477027494 123655932, 477020867 123655365, 477020908 123655499, 477021235 123656465, 477020949 123656499, 477021194 123657299, 477021031 123657331, 477020826 123656699, 477015918 123657798, 477011173 123658864, 477011336 123659398, 477011459 123659464, 477011991 123659331, 477011991 123659431, 477010723 123659698, 477010723 123659631, 477011173 123659531, 477011213 123659398, 477011050 123658898, 477009823 123659198, 477009986 123659731, 477010109 123659764, 477010559 123659664, 477010600 123659731, 477009577 123659998, 477009904 123660998, 477011009 123660864, 477011050 123660998, 477009863 123661164, 477009782 123660998, 477009495 123660031, 477009373 123660064, 477009373 123659931, 477009823 123659831, 477009863 123659731, 477009741 123659198, 477009086 123659331, 477009782 123661464, 477010763 123661931, 477010682 123662064, 477009618 123661564, 477008513 123657964, 477010354 123657498, 477010641 123657098, 477010477 123657098, 477010232 123656998, 477008963 123655964, 477007901 123655032, 477007287 123654699, 477006592 123654499, 477005814 123654432, 477004260 123654399, 477003974 123654399, 477003442 123654499, 477002910 123654764, 477002419 123655064, 477001969 123655131, 477001314 123655064, 477000742 123654931, 476999883 123654631, 476999474 123654598, 476999187 123654664, 476998575 123654998, 476998043 123655198, 476997838 123655198, 476997675 123655131, 476996979 123654731, 476996365 123654398, 476995793 123654164, 476995302 123654031, 476994770 123653964, 476994320 123653964, 476993584 123654031, 476992643 123654198, 476992315 123654364, 476991784 123654831, 476991415 123655131, 476991170 123655198, 476990925 123655198, 476990924 123685860, 476991005 123685860, 476991087 123686127, 476991250 123686627, 476991250 123687227, 476991209 123688194, 476991127 123690760, 476991004 123693759, 476991004 123694459, 476990923 123695559, 476990923 123698359, 476991168 123698726, 476991782 123699726, 476991945 123699826, 476992232 123700059, 476992313 123700159, 476992436 123700459, 476992436 123700593, 476992436 123700959, 476992395 123701059, 476992641 123701693, 476992927 123701659, 476992927 123701759, 476992436 123701859, 476991863 123700326, 476990923 123700359, 476990923 123701659, 476990963 123701826, 476991004 123701992, 476991127 123702225, 476991168 123702425, 476991373 123702892, 476991536 123703225, 476991741 123703592, 476991945 123703925, 476992190 123704292, 476992353 123704458, 476992640 123704825, 476992967 123705225, 476993253 123705158, 476993622 123705058, 476993499 123704658, 476993540 123703892, 476993581 123702992, 476993744 123702992, 476993662 123704692, 476994276 123706392, 476994440 123706358, 476994562 123706358, 476994644 123706658, 476995217 123707092, 476995135 123707158, 476995872 123707692, 476996608 123708358, 476997017 123708792, 476997099 123708858, 476997467 123709292, 476997917 123709992, 476998122 123710292, 476998449 123710924, 476998490 123711057, 476998694 123711624, 476998816 123711924, 476998857 123712224, 476998939 123712491, 476999021 123713191, 476999021 123713391, 476998980 123714357, 476998980 123714557, 476998898 123715091, 476999225 123715124, 476999184 123715291, 476999184 123715324, 476999225 123715524, 476999143 123715824, 476999021 123716724, 476998939 123717257, 476998898 123717924, 476998816 123718291, 476998734 123718657, 476998611 123719490, 476998898 123719590, 476999061 123719656, 476999225 123719723, 476999348 123719856, 477000166 123719923, 477000943 123720023, 477007283 123719990, 477007160 123719323, 477006956 123718591, 477006710 123717757, 477006915 123717691, 477006629 123716591, 477006425 123716291, 477006302 123716291, 477006098 123715657, 477005689 123714224, 477004993 123711757, 477005116 123711757, 477004952 123710825, 477004789 123709925, 477004461 123709758, 477004257 123709658, 477004134 123709525, 477004093 123709458, 477004052 123709325, 477003971 123709125, 477003848 123708425, 477003316 123705725, 477003193 123705592, 477002907 123705325, 477002702 123705092, 477002539 123704792, 477002457 123704725, 477002293 123704592, 477002008 123704358, 477001762 123704092, 477001722 123704025, 477001353 123703625, 477001149 123703458, 477000862 123703225, 477000740 123703092, 477000617 123702925, 477000249 123702625, 477000126 123702558, 477000044 123702525, 476999881 123702525, 476999799 123702558, 476999717 123702525, 476999717 123702493, 476999676 123702426, 476999676 123702359, 476999758 123702326, 476999881 123702259, 476999922 123702026, 476999962 123701959, 477000085 123701893, 477000249 123701359, 477000290 123701159, 477000290 123700959, 477000208 123700759, 477000003 123700459, 476999881 123700326, 476999840 123699959, 476999840 123699759, 477000126 123698793, 477000208 123698593, 477000331 123698393, 477000617 123698059, 477000740 123697926, 477000699 123697493, 477001476 123696926, 477001517 123696826, 477001476 123696426, 477002172 123696059, 477002991 123680628, 477022134 123680629, 477031133 123685061, 477033669 123692560, 477033791 123692694, 477033955 123692860, 477035387 123692960, 477035959 123693360, 477036941 123694027, 477037146 123694194, 477037840 123695060, 477038127 123695260, 477039231 123695994, 477039436 123696094, 477040254 123696394, 477040827 123695894, 477041399 123696294, 477040908 123696827, 477042995 123698293, 477043445 123697894, 477043977 123698294, 477043527 123698759, 477045612 123700226, 477046103 123699793, 477046717 123700193, 477046267 123700693, 477048353 123702159, 477048844 123701693, 477049376 123702093, 477048885 123702626, 477052852 123705393, 477052647 123707625, 477054611 123709625, 477055593 123709858, 477056288 123710058, 477056575 123710158, 477056943 123710325, 477057147 123710425, 477057393 123710658, 477057761 123710392, 477058334 123710925, 477057925 123711192, 477061115 123714425, 477062710 123714792, 477063405 123714925, 477063978 123715025, 477064101 123714525, 477064346 123713925, 477062342 123712692, 477062505 123712558, 477064387 123713725, 477064428 123713658, 477065901 123712858, 477066678 123712558, 477066842 123712892, 477066842 123713258, 477066883 123713358, 477067619 123714792, 477069050 123714292, 477068355 123712925, 477068192 123712692, 477068846 123712425, 477068683 123712125, 477067169 123712658, 477067087 123712492, 477068887 123711825, 477068519 123710992, 477066719 123711558, 477064715 123710025, 477064551 123710192, 477065287 123710725, 477065778 123711292, 477065615 123711358, 477065165 123710858, 477065124 123710925, 477063610 123709792, 477063815 123709625, 477063937 123709725, 477064101 123709558, 477062424 123708293, 477062260 123708426, 477062628 123708725, 477062465 123708825, 477061810 123708293, 477061933 123708159, 477062219 123708393, 477062383 123708259, 477061728 123707793, 477061646 123707893, 477061933 123708093, 477061728 123708226, 477061034 123707693, 477061197 123707526, 477061565 123707826, 477061687 123707759, 477060993 123707226, 477060911 123707326, 477061156 123707493, 477060993 123707659, 477060256 123707126, 477060297 123707093, 477060216 123707026, 477060175 123707093, 477058906 123706293, 477059070 123706093, 477060379 123706893, 477060297 123706959, 477060379 123706993, 477060420 123706959, 477060829 123707293, 477061361 123706793, 477061238 123706759, 477061279 123706726, 477061075 123706559, 477061116 123706493, 477061361 123706659, 477061402 123706626, 477061156 123706459, 477061075 123706459, 477060461 123706026, 477060625 123705859, 477061238 123706326, 477061197 123706393, 477061443 123706559, 477061647 123706393, 477061647 123706159, 477061647 123706126, 477061770 123706226, 477062137 123705859, 477062260 123705959, 477063037 123705226, 477064837 123706526, 477070645 123710725, 477070891 123710892, 477074859 123707959, 477068478 123702926, 477066883 123701626, 477066515 123701326, 477066105 123701027, 477065655 123700794, 477065369 123700594, 477065001 123700360, 477064551 123700027, 477064061 123699694, 477063775 123699527, 477063611 123699294, 477063652 123699060, 477063816 123698994, 477063897 123698927, 477064429 123698460, 477064634 123698427, 477064838 123698560, 477064756 123698794, 477064838 123698960, 477064920 123699060, 477065574 123699327, 477065901 123699394, 477066228 123699360, 477066637 123699527, 477066924 123699794, 477067005 123700027, 477066842 123700327, 477066433 123700827, 477066719 123701060, 477067496 123700094, 477067660 123700127, 477067824 123699894, 477068355 123700160, 477068519 123699960, 477068478 123699927, 477068601 123699760, 477071955 123701627, 477071833 123701760, 477071710 123701727, 477071587 123701893, 477072528 123702393, 477072815 123702027, 477074000 123702693, 477074164 123702759, 477076045 123703693, 477076209 123703793, 477078173 123704793))"
5,513244,3,3,411000,,,,,0,0,4-32-26-281-18315910,,"POLYGON ((477113229 123684863, 477113924 123685063, 477114170 123685130, 477119446 123686462, 477119528 123686296, 477119569 123686096, 477120632 123681663, 477118710 123682463, 477115233 123683830, 477114661 123684030, 477114701 123684197, 477113883 123684363, 477104843 123683697, 477103698 123683130, 477103616 123683297, 477103575 123683330, 477103534 123683430, 477103493 123683463, 477103452 123683497, 477103452 123683530, 477103371 123683597, 477103493 123683663, 477103493 123683697, 477104721 123684262, 477104802 123684296, 477106071 123684396, 477106684 123684629, 477106807 123684429, 477111838 123684763, 477113229 123684863))"
