,meshcode,elcode,linkno,snodeno,enodeno,oneway,netlevel,attrnmno,objectid,geometry
0,513244,062114,421,193,4,0,1,411,4-33-21-5-1688747,"LINESTRING (477302865 123612743, 477302783 123612010, 477302743 123611710)"
1,513244,062114,422,446,447,0,1,412,4-33-21-5-1688770,"LINESTRING (477440098 123875450, 477440876 123876416)"
2,513244,061114,423,541,542,0,1,413,4-33-21-5-1688787,"LINESTRING (477295088 123882045, 477294842 123881645)"
3,513244,061114,424,543,544,0,1,414,4-33-21-5-1688804,"LINESTRING (477253326 123827249, 477252304 123827049, 477250790 123826749)"
4,513244,061114,426,635,636,0,1,415,4-33-21-5-1688836,"LINESTRING (477103082 123750954, 477102223 123751388, 477101732 123751621, 477101364 123751754)"
5,513244,061114,427,637,638,0,1,416,4-33-21-5-1688853,"LINESTRING (477099032 123752021, 477098050 123752088, 477097232 123751988, 477096455 123751821)"
6,513244,061114,428,639,640,0,1,417,4-33-21-5-1688870,"LINESTRING (477093551 123750454, 477093061 123750354)"
7,513244,061114,429,641,642,0,1,418,4-33-21-5-1688887,"LINESTRING (477084921 123748921, 477082957 123749788, 477081689 123750154, 477081280 123750221, 477080912 123750188)"
8,513244,061114,430,646,526,0,1,419,4-33-21-5-1688904,"LINESTRING (477148856 123746888, 477149550 123747421)"
9,513244,061114,431,656,657,0,1,420,4-33-21-5-1688921,"LINESTRING (477078866 123752988, 477079521 123752088)"
10,513244,061114,432,657,642,0,1,421,4-33-21-5-1688936,"LINESTRING (477079521 123752088, 477080912 123750188)"
11,513244,061114,433,674,675,0,1,422,4-33-21-5-1688951,"LINESTRING (477291652 123870946, 477291448 123870513, 477291407 123870146, 477291611 123869146, 477291161 123867946, 477290916 123867446, 477290384 123866946, 477289649 123865546)"
12,513244,061114,434,681,682,0,1,423,4-33-21-5-1688968,"LINESTRING (477269361 123835683, 477268870 123835483, 477268379 123835083)"
13,513244,061114,435,696,697,0,1,424,4-33-21-5-1688985,"LINESTRING (477070767 123763019, 477071381 123762020)"
14,513244,061114,436,697,652,0,1,425,4-33-21-5-1689000,"LINESTRING (477071381 123762020, 477072075 123760953, 477072607 123760287, 477073875 123759020)"
15,513244,061114,437,337,736,0,1,426,4-33-21-5-1689015,"LINESTRING (477027609 123841144, 477027936 123839978)"
16,513244,061114,438,736,737,0,1,427,4-33-21-5-1689030,"LINESTRING (477027936 123839978, 477029204 123836045)"
17,513244,061114,439,737,738,0,1,428,4-33-21-5-1689045,"LINESTRING (477029204 123836045, 477029859 123833679)"
18,513244,061114,440,738,739,0,1,429,4-33-21-5-1689060,"LINESTRING (477029859 123833679, 477030104 123832579)"
19,513244,061114,441,740,434,0,1,430,4-33-21-5-1689075,"LINESTRING (477031823 123826680, 477032027 123825846)"
20,513244,061114,442,744,745,0,1,431,4-33-21-5-1689098,"LINESTRING (477034074 123804315, 477034319 123804648, 477034933 123805582, 477035219 123806115, 477035342 123806515, 477035424 123806982)"
21,513244,061114,443,745,746,0,1,432,4-33-21-5-1689121,"LINESTRING (477035424 123806982, 477035465 123807415)"
22,513244,061114,444,1038,1039,0,1,433,4-33-21-5-1689136,"LINESTRING (477069090 123751021, 477069458 123750921)"
23,513244,063114,445,356,1044,0,1,434,4-33-21-5-1689151,"LINESTRING (477062258 123784650, 477063117 123784284)"
24,513244,061114,446,1164,1128,0,1,435,4-33-21-5-1689166,"LINESTRING (477034933 123797783, 477035178 123798949)"
25,513244,061114,447,1414,1334,0,1,436,4-33-21-5-1689181,"LINESTRING (477073794 123749954, 477075267 123749754, 477076043 123749754, 477076657 123749788, 477077680 123749888, 477078089 123749988)"
26,513244,061114,448,1334,642,0,1,437,4-33-21-5-1689196,"LINESTRING (477078089 123749988, 477080912 123750188)"
27,513244,063114,449,1044,1421,0,1,438,4-33-21-5-1689211,"LINESTRING (477063117 123784284, 477063976 123783717, 477065040 123782784, 477065572 123782050, 477066962 123779651)"
28,513244,061114,450,1057,1422,0,1,439,4-33-21-5-1689249,"LINESTRING (477067944 123774251, 477068149 123773618, 477069743 123769319)"
29,513244,061114,451,1590,1591,0,1,440,4-33-21-5-1689264,"LINESTRING (477234756 123816049, 477233569 123815683)"
30,513244,061114,452,1588,1605,0,1,441,4-33-21-5-1689281,"LINESTRING (477206736 123783018, 477207677 123783418)"
31,513244,061114,453,1402,1403,0,1,442,4-33-21-5-1689298,"LINESTRING (477222934 123805750, 477222361 123805117, 477221134 123803284)"
32,513244,061124,454,1313,457,0,1,443,4-33-21-5-1689315,"LINESTRING (477118504 123735656, 477119854 123733123)"
33,513244,061114,455,1315,1330,0,1,444,4-33-21-5-1689330,"LINESTRING (477118872 123742122, 477118136 123740689)"
34,513244,061114,456,931,1878,0,1,445,4-33-21-5-1689345,"LINESTRING (477126644 123741789, 477125376 123742522, 477124353 123743222)"
35,513244,061114,457,1961,747,1,1,446,4-33-21-5-1689362,"LINESTRING (477035423 123810581, 477035465 123810047)"
36,513244,061114,458,2023,8085,0,1,447,4-33-21-5-1689377,"LINESTRING (477195201 123776385, 477196878 123777951)"
37,513244,062114,459,2396,2397,0,1,448,4-33-21-5-1689411,"LINESTRING (477424063 123879815, 477424349 123879948, 477425290 123880248, 477425454 123880282, 477425740 123880282, 477426027 123880282, 477428031 123879816, 477429177 123879749, 477429708 123879649, 477429995 123879549, 477430281 123879383, 477430404 123879249, 477430567 123879083, 477430772 123878716, 477430895 123878249, 477431345 123875716, 477431386 123875516)"
38,513244,062114,460,2397,446,0,1,449,4-33-21-5-1689428,"LINESTRING (477431386 123875516, 477431549 123874383, 477431590 123874283, 477431713 123874149, 477431836 123873983, 477432122 123873783, 477432449 123873616, 477432736 123873516, 477433308 123873449, 477435762 123873550, 477436744 123873684, 477437439 123873884, 477439403 123874917, 477439689 123875117, 477440098 123875450)"
39,513244,062114,461,2398,2396,0,1,450,4-33-21-5-1689445,"LINESTRING (477419768 123863150, 477420137 123864717, 477420178 123865684, 477420178 123865884, 477420137 123866317, 477420096 123867017, 477419564 123870616, 477419564 123870849, 477419564 123871149, 477420709 123877049, 477420791 123877315, 477420955 123877615, 477421159 123877848, 477422754 123878815, 477424063 123879815)"
40,513244,062114,462,2400,2398,0,1,451,4-33-21-5-1689462,"LINESTRING (477420629 123847786, 477421118 123849119, 477421364 123849752, 477421487 123850251, 477421528 123850985, 477421487 123851418, 477421323 123851851, 477420873 123852818, 477420668 123853218, 477420423 123854485, 477419728 123857318, 477419318 123859017, 477419278 123859917, 477419768 123863150)"
41,513244,062114,463,2412,444,0,1,452,4-33-21-5-1689496,"LINESTRING (477436255 123802293, 477434618 123804393, 477433187 123806258, 477432655 123807058, 477432491 123807392, 477432287 123807892, 477432205 123808292, 477432041 123809192)"
42,513244,062114,464,2414,2412,0,1,453,4-33-21-5-1689513,"LINESTRING (477437114 123800893, 477436459 123801893, 477436255 123802293)"
43,513244,061114,465,675,676,0,1,454,4-33-21-5-1689547,"LINESTRING (477289649 123865546, 477289403 123864913, 477289076 123864013, 477287726 123861981)"
44,513244,061114,466,2473,674,0,1,455,4-33-21-5-1689564,"LINESTRING (477293411 123876879, 477293370 123876479, 477292552 123873180, 477291693 123871046, 477291652 123870946)"
45,513244,061114,467,2478,540,0,1,456,4-33-21-5-1689581,"LINESTRING (477309976 123897611, 477308627 123897311, 477308177 123897144, 477307932 123896878, 477307687 123896444)"
46,513244,061114,468,2479,2478,0,1,457,4-33-21-5-1689598,"LINESTRING (477312636 123899177, 477311408 123898578, 477309976 123897611)"
47,513244,061114,469,2481,2479,0,1,458,4-33-21-5-1689615,"LINESTRING (477314681 123900310, 477314190 123899910, 477312636 123899177)"
48,513244,061114,470,2482,2481,0,1,459,4-33-21-5-1689632,"LINESTRING (477318486 123903843, 477317258 123902643, 477316154 123901643, 477314681 123900310)"
49,513244,061114,471,682,2514,0,1,460,4-33-21-5-1689691,"LINESTRING (477268379 123835083, 477268093 123834783, 477267765 123834249, 477267438 123833583, 477267193 123833249, 477266865 123832916, 477266415 123832649, 477265393 123832216, 477264738 123831816, 477263879 123831249)"
50,513244,061114,472,2530,2531,0,1,461,4-33-21-5-1689708,"LINESTRING (477247476 123826116, 477247067 123825949, 477246413 123825716, 477245635 123825416, 477245023 123825216)"
