,meshcode,tnodeno,inlinkno,signcnt,signno,signaltype,signalx,signaly,slinetype,slinex,sliney,geometry
176,513244,188,9903,2,2,3,477018960,123858901,0,477019581,123858918,
177,513244,189,315,2,1,3,477033437,123887297,0,477033709,123887388,
178,513244,189,315,2,2,3,477034038,123886691,0,477033709,123887388,
179,513244,189,320,2,1,3,477033437,123887297,0,477033966,123886488,
180,513244,189,320,2,2,3,477034038,123886691,0,477033966,123886488,
181,513244,189,756,2,1,3,477033472,123886657,0,477033259,123886788,
182,513244,189,756,2,2,3,477034033,123887152,0,477033259,123886788,
183,513244,189,4649,1,1,3,477033472,123886657,0,477034342,123886992,
184,513244,193,221,2,1,3,477302075,123612376,0,477303639,123612831,
185,513244,193,221,2,2,3,477303554,123613078,0,477303639,123612831,
186,513244,193,359,2,1,3,477302075,123612376,0,477301998,123612629,
187,513244,193,359,2,2,3,477303554,123613078,0,477301998,123612629,
188,513244,193,421,1,1,3,477302848,123613215,0,477302578,123611908,
189,513244,193,1451,1,1,3,477302919,123612240,0,477303161,123613362,
190,513244,198,384,2,1,3,476994415,123831047,0,476995439,123831713,
191,513244,198,384,2,2,3,476994630,123830629,0,476995439,123831713,
192,513244,198,420,2,1,3,476994970,123831859,0,476994179,123830729,
193,513244,198,420,2,2,3,476995250,123831537,0,476994179,123830729,
194,513244,198,1238,1,1,3,476995253,123831062,0,476994254,123831917,
195,513244,198,1941,1,1,3,476994430,123831274,0,476995478,123830622,
196,513244,201,215,2,1,3,477130696,123678493,0,477130692,123678320,
197,513244,201,215,2,2,3,477129297,123678760,0,477130692,123678320,
198,513244,201,251,2,1,3,477129297,123678760,0,477129410,123678883,
199,513244,201,251,2,2,3,477130696,123678493,0,477129410,123678883,
200,513244,201,9937,1,1,3,477130050,123678950,0,477129612,123678252,
201,513244,202,215,2,1,3,477132535,123677648,0,477132068,123678003,
202,513244,202,215,2,2,3,477132133,123677756,0,477132068,123678003,
203,513244,202,219,2,1,3,477132133,123677756,0,477132845,123677281,
204,513244,202,219,2,2,3,477132535,123677648,0,477132845,123677281,
205,513244,202,900,1,1,3,477132506,123677709,0,477132246,123677340,
206,513244,202,1155,1,1,3,477132187,123677701,0,477132562,123678176,
207,513244,203,362,2,1,3,477328565,123620808,0,477329862,123620822,
208,513244,203,362,2,2,3,477329614,123621051,0,477329862,123620822,
209,513244,203,641,1,1,3,477329292,123620751,0,477329198,123621545,
210,513244,204,220,1,1,3,477309585,123617189,0,477309033,123616899,
211,513244,204,357,2,1,3,477309203,123616810,0,477309762,123617114,
212,513244,204,357,2,2,3,477309541,123617247,0,477309762,123617114,
213,513244,204,7312,1,1,3,477309300,123617085,0,477309934,123616569,
214,513244,211,217,1,1,3,477139159,123672541,0,477139199,123671944,
215,513244,211,295,1,1,3,477139378,123672082,0,477139100,123672655,
216,513244,211,1873,1,1,3,477138959,123672036,0,477139640,123672436,
217,513244,211,5908,1,1,3,477139356,123672168,0,477138771,123672033,
218,513244,214,248,1,1,3,477146070,123619589,0,477145166,123619486,
219,513244,214,7824,1,1,3,477145512,123619962,0,477146193,123618867,
220,513244,215,396,2,1,3,476992984,123828120,0,476992069,123827630,
221,513244,215,396,2,2,3,476992605,123828492,0,476992069,123827630,
222,513244,221,10614,2,1,3,477009980,123849764,0,477011378,123849049,
223,513244,221,10614,2,2,3,477011462,123849877,0,477011378,123849049,
224,513244,221,10639,1,1,3,477010453,123848963,0,477011642,123850201,
225,513244,228,222,1,1,3,477140092,123664101,0,477140186,123663785,
226,513244,228,269,2,1,3,477140401,123663755,0,477140158,123664357,
227,513244,228,269,2,2,3,477140038,123664094,0,477140158,123664357,
228,513244,228,1164,1,1,3,477140343,123664109,0,477139837,123664071,
229,513244,228,3006,1,1,3,477140060,123664047,0,477140570,123664059,
230,513244,230,266,2,1,3,477140142,123653268,0,477140554,123653563,
231,513244,230,266,2,2,3,477140526,123653607,0,477140554,123653563,
232,513244,230,301,2,1,3,477140142,123653268,0,477140088,123653245,
233,513244,230,301,2,2,3,477140526,123653607,0,477140088,123653245,
234,513244,232,386,2,1,3,477082404,123666301,0,477082924,123666508,
235,513244,232,386,2,2,3,477083456,123665522,0,477082924,123666508,
236,513244,232,2194,1,1,3,477082590,123665707,0,477083679,123665928,
237,513244,232,9605,2,1,3,477083456,123665522,0,477082997,123665278,
238,513244,232,9605,2,2,3,477082404,123666301,0,477082997,123665278,
239,513244,233,385,2,1,3,477094739,123680317,0,477093552,123679778,
240,513244,233,385,2,2,3,477094957,123680046,0,477093552,123679778,
241,513244,233,387,2,1,3,477094447,123680553,0,477094921,123679277,
242,513244,233,387,2,2,3,477094110,123680614,0,477094921,123679277,
243,513244,233,1624,1,1,3,477095218,123679590,0,477094256,123680931,
244,513244,234,385,1,1,3,477078029,123671410,0,477079435,123671963,
245,513244,234,386,2,1,3,477078013,123672187,0,477078557,123671310,
246,513244,234,386,2,2,3,477078530,123672406,0,477078557,123671310,
247,513244,234,840,2,1,3,477079141,123671522,0,477078563,123672466,
248,513244,234,840,2,2,3,477078650,123671345,0,477078563,123672466,
249,513244,234,1625,1,1,3,477079264,123672303,0,477077778,123671585,
250,513244,235,387,2,1,3,477099109,123673336,0,477099106,123674451,
251,513244,235,387,2,2,3,477099473,123673804,0,477099106,123674451,
252,513244,235,2194,1,1,3,477099381,123674115,0,477098288,123673585,
253,513244,235,8054,2,1,3,477099473,123673804,0,477099072,123673274,
254,513244,235,8054,2,2,3,477098556,123674130,0,477099072,123673274,
255,513244,247,840,2,1,3,477073919,123677988,0,477074526,123676785,
256,513244,247,840,2,2,3,477074306,123678231,0,477074526,123676785,
257,513244,247,841,2,1,3,477075137,123677055,0,477074394,123678228,
258,513244,247,841,2,2,3,477074608,123676799,0,477074394,123678228,
259,513244,247,1610,1,1,3,477073862,123677036,0,477075443,123677824,
260,513244,247,1629,1,1,3,477075144,123677980,0,477073488,123677200,
261,513244,257,871,1,1,3,477039056,123718405,0,477039771,123717913,
262,513244,257,1654,2,1,3,477039523,123718588,0,477039762,123718545,
263,513244,257,1654,2,2,3,477039116,123717733,0,477039762,123718545,
264,513244,257,1747,1,1,3,477039523,123718588,0,477038943,123717792,
265,513244,257,5408,1,1,3,477039748,123717977,0,477039074,123718467,
266,513244,268,659,2,1,3,477108492,123706067,0,477109675,123706599,
267,513244,268,659,2,2,3,477108387,123706260,0,477109675,123706599,
268,513244,268,751,2,1,3,477109429,123706818,0,477108444,123706328,
269,513244,268,751,2,2,3,477108492,123706067,0,477108444,123706328,
270,513244,268,9208,1,1,3,477109043,123706262,0,477108704,123707000,
271,513244,269,1613,1,1,3,477103351,123715511,0,477102446,123714957,
272,513244,269,2013,1,1,3,477102630,123715368,0,477102995,123714594,
273,513244,269,2014,1,1,3,477102461,123714911,0,477103642,123715393,
274,513244,269,2015,1,1,3,477103286,123714660,0,477102980,123715550,
275,513244,270,720,1,1,3,477321859,123636068,0,477322127,123635459,
276,513244,270,886,1,1,3,477322274,123636097,0,477320827,123635263,
277,513244,270,7378,1,1,3,477321479,123635713,0,477322565,123635747,
278,513244,270,9051,2,1,3,477322274,123635589,0,477322366,123636343,
279,513244,270,9051,2,2,3,477321814,123635572,0,477322366,123636343,
280,513244,271,735,1,1,3,477048772,123792071,0,477048124,123792584,
281,513244,271,849,1,1,3,477047960,123792085,0,477048464,123791738,
282,513244,271,6141,1,1,3,477048342,123791780,0,477048818,123792666,
283,513244,273,225,2,1,3,477004086,123807397,0,477003744,123807168,
284,513244,273,225,2,2,3,477003279,123807640,0,477003744,123807168,
285,513244,273,400,2,1,3,477003279,123807640,0,477003281,123808007,
286,513244,273,400,2,2,3,477004086,123807397,0,477003281,123808007,
287,513244,273,8713,1,1,3,477003390,123807094,0,477004233,123807880,
288,513244,274,643,2,1,3,477036189,123796450,0,477037358,123795424,
289,513244,274,643,2,2,3,477035679,123795879,0,477037358,123795424,
290,513244,274,1614,1,1,3,477036762,123796520,0,477036572,123795218,
291,513244,276,288,2,1,3,477024514,123798743,0,477026334,123798201,
292,513244,276,288,2,2,3,477024833,123799363,0,477026334,123798201,
293,513244,276,1615,1,1,3,477025472,123799542,0,477025256,123797968,
294,513244,278,223,1,1,3,477069120,123814204,0,477069862,123814603,
295,513244,278,240,1,1,3,477069547,123814307,0,477069214,123815215,
296,513244,278,1700,1,1,3,477069352,123814880,0,477069392,123813674,
297,513244,278,7859,2,1,3,477069117,123813915,0,477068775,123813990,
298,513244,278,7859,2,2,3,477069535,123814426,0,477068775,123813990,
299,513244,280,346,2,1,3,477026424,123798262,0,477024866,123799420,
300,513244,280,346,2,2,3,477026226,123798981,0,477024866,123799420,
301,513244,280,1616,1,1,3,477025516,123798101,0,477025776,123799776,
302,513244,282,225,2,1,3,477005108,123806217,0,477005248,123806542,
303,513244,282,225,2,2,3,477006410,123805671,0,477005248,123806542,
304,513244,282,425,1,1,3,477006000,123806644,0,477004873,123805773,
305,513244,282,724,1,1,3,477005251,123805636,0,477006209,123806452,
306,513244,284,1862,1,1,3,477024585,123812125,0,477024759,123810835,
307,513244,284,1916,1,1,3,477025249,123811149,0,477024843,123812147,
308,513244,288,758,1,1,3,477026588,123883192,0,477026084,123882947,
309,513244,288,6035,1,1,3,477026244,123883106,0,477026496,123882725,
310,513244,288,6393,1,1,3,477026408,123882882,0,477026333,123883426,
311,513244,288,8227,1,1,3,477026254,123882872,0,477026853,123883137,
312,513244,289,1618,2,1,3,477016511,123836709,0,477016753,123836564,
313,513244,289,1618,2,2,3,477015109,123835960,0,477016753,123836564,
314,513244,289,1761,1,1,3,477015628,123836882,0,477015952,123835688,
315,513244,289,8527,1,1,3,477016210,123835737,0,477015941,123837020,
316,513244,291,1647,2,1,3,477026622,123840660,0,477026052,123840662,
317,513244,291,1647,2,2,3,477027954,123841485,0,477026052,123840662,
318,513244,291,8297,1,1,3,477026719,123840641,0,477026611,123841447,
319,513244,294,1626,1,1,3,477060460,123662803,0,477058910,123662049,
320,513244,294,2208,2,1,3,477059273,123662710,0,477059837,123661738,
321,513244,294,2208,2,2,3,477059611,123662915,0,477059837,123661738,
322,513244,294,2209,2,1,3,477060337,123662052,0,477059751,123662969,
323,513244,294,2209,2,2,3,477059922,123661740,0,477059751,123662969,
324,513244,294,8974,1,1,3,477059117,123661904,0,477060728,123662591,
325,513244,295,1619,2,1,3,477056013,123667975,0,477055420,123668906,
326,513244,295,1619,2,2,3,477055608,123667718,0,477055420,123668906,
327,513244,295,1632,1,1,3,477054730,123667826,0,477056342,123668595,
328,513244,295,1633,1,1,3,477056034,123668745,0,477054549,123668031,
329,513244,295,2210,2,1,3,477054760,123668842,0,477055482,123667723,
330,513244,295,2210,2,2,3,477055379,123668813,0,477055482,123667723,
331,513244,299,841,2,1,3,477069479,123683810,0,477070507,123682346,
332,513244,299,841,2,2,3,477070058,123684078,0,477070507,123682346,
333,513244,306,881,2,1,3,477026001,123708710,0,477026032,123708789,
334,513244,306,881,2,2,3,477026494,123707797,0,477026032,123708789,
335,513244,306,892,1,1,3,477026001,123708710,0,477026399,123707897,
336,513244,306,1636,1,1,3,477025639,123707903,0,477026861,123708430,
337,513244,306,1642,1,1,3,477026726,123708548,0,477025749,123708154,
338,513244,315,1423,2,1,3,477128449,123735704,0,477127822,123735810,
339,513244,315,1423,2,2,3,477127901,123735843,0,477127822,123735810,
340,513244,315,2152,1,1,3,477127906,123735765,0,477128495,123735493,
341,513244,315,4760,1,1,3,477128219,123735374,0,477128096,123735957,
342,513244,315,7168,1,1,3,477128245,123735804,0,477128081,123735093,
343,513244,316,2024,1,1,3,477111557,123730246,0,477110258,123729738,
344,513244,316,2087,1,1,3,477111263,123729976,0,477112111,123730152,
345,513244,316,7791,2,1,3,477111453,123730195,0,477111649,123729716,
346,513244,316,7791,2,2,3,477111389,123729982,0,477111649,123729716,
347,513244,316,7796,2,1,3,477111811,123729932,0,477111258,123730445,
348,513244,316,7796,2,2,3,477111389,123729982,0,477111258,123730445,
349,513244,325,233,1,1,3,477018852,123801038,0,477017925,123801408,
350,513244,325,6807,1,1,3,477018203,123800390,0,477018774,123801452,
351,513244,327,276,2,1,3,477037604,123796058,0,477035918,123796566,
352,513244,327,276,2,2,3,477037134,123795511,0,477035918,123796566,
353,513244,327,290,2,1,3,477036762,123796520,0,477036863,123796960,
354,513244,327,290,2,2,3,477036895,123795384,0,477036863,123796960,
355,513244,329,293,1,1,3,477039073,123803536,0,477039467,123804133,
356,513244,330,237,1,1,3,477040468,123806538,0,477040785,123807058,
357,513244,330,4898,1,1,3,477040847,123806806,0,477039823,123806863,
358,513244,335,500,1,1,3,477021684,123817504,0,477023117,123818058,
359,513244,335,697,1,1,3,477022564,123818015,0,477021504,123817623,
360,513244,335,1660,1,1,3,477021821,123818150,0,477022321,123817240,
361,513244,335,1661,1,1,3,477022469,123817358,0,477022191,123818170,
362,513244,337,437,1,1,3,477027528,123841308,0,477027668,123840481,
363,513244,337,542,1,1,3,477027719,123841131,0,477027651,123841608,
364,513244,337,1945,2,1,3,477027741,123841203,0,477028087,123841348,
365,513244,337,1945,2,2,3,477026622,123840660,0,477028087,123841348,
366,513244,342,388,2,1,3,476990647,123812704,0,476991784,123812231,
367,513244,342,388,2,2,3,476992226,123812444,0,476991784,123812231,
368,513244,342,1818,1,1,3,476991345,123813055,0,476991010,123812294,
369,513244,342,5391,1,1,3,476991322,123812337,0,476991831,123812951,
370,513244,343,388,2,1,3,476995088,123810989,0,476995336,123811266,
371,513244,343,388,2,2,3,476995976,123810929,0,476995336,123811266,
372,513244,343,1769,1,1,3,476995614,123811253,0,476995156,123810524,
373,513244,343,6407,1,1,3,476995496,123810717,0,476995832,123811418,
374,513244,343,8354,2,1,3,476995088,123810989,0,476995873,123810632,
375,513244,343,8354,2,2,3,476995976,123810929,0,476995873,123810632,
376,513244,346,674,1,1,3,477005795,123873965,0,477006635,123874713,
377,513244,346,857,1,1,3,477005875,123874309,0,477007032,123874094,
378,513244,346,9377,1,1,3,477006683,123874404,0,477005491,123874030,
379,513244,348,278,2,1,3,477064057,123817512,0,477064138,123817638,
380,513244,348,278,2,2,3,477065175,123817531,0,477064138,123817638,
381,513244,348,4924,1,1,3,477064490,123817570,0,477064157,123817015,
382,513244,349,227,2,1,3,477065193,123817638,0,477065183,123817386,
383,513244,349,227,2,2,3,477064057,123817512,0,477065183,123817386,
384,513244,352,255,1,1,3,477017409,123800743,0,477018707,123800310,
385,513244,352,6212,1,1,3,477018426,123801267,0,477018036,123799977,
386,513244,353,229,1,1,3,477014490,123801631,0,477015243,123801337,
387,513244,354,230,2,1,3,477009833,123803237,0,477011576,123802536,
388,513244,354,230,2,2,3,477010484,123803735,0,477011576,123802536,
389,513244,354,654,1,1,3,477011075,123803875,0,477010026,123802622,
390,513244,355,231,1,1,3,477007409,123804397,0,477008384,123803765,
391,513244,358,847,1,1,3,477016971,123752521,0,477017144,123751428,
392,513244,358,1878,1,1,3,477017844,123751970,0,477016523,123751768,
393,513244,359,1869,1,1,3,476999287,123748816,0,476999196,123749837,
394,513244,359,7844,2,1,3,476999548,123749312,0,476999726,123748954,
395,513244,359,7844,2,2,3,476998853,123748817,0,476999726,123748954,
396,513244,359,8842,2,1,3,476998853,123748817,0,476998586,123749223,
397,513244,359,8842,2,2,3,476999548,123749312,0,476998586,123749223,
398,513244,360,117,2,1,3,476992567,123747876,0,476992611,123747215,
399,513244,360,117,2,2,3,476993102,123748970,0,476992611,123747215,
400,513244,360,8838,1,1,3,476992462,123747907,0,476994071,123748006,
401,513244,360,9676,3,1,3,476993102,123748970,0,476993315,123748863,
402,513244,360,9676,3,2,3,476993469,123747337,0,476993315,123748863,
