,meshcode,elcode,attrnmno,objectid,geometry
27,513244,520000,0,4-32-5-5-1841722,"LINESTRING (477099197 123727491, 477102714 123737689, 477103819 123739555)"
28,513244,520000,0,4-32-5-5-1841725,"LINESTRING (477073059 123710325, 477082549 123717525, 477084472 123719325, 477086190 123720391, 477096170 123725324)"
29,513244,520000,0,4-32-5-5-1841728,"LINESTRING (477096170 123725324, 477098420 123726424, 477099197 123727491)"
30,513244,520000,0,4-32-5-5-1841731,"LINESTRING (477126809 123692429, 477136953 123689596, 477139285 123694396, 477139408 123695596)"
31,513244,520000,0,4-32-5-5-1841734,"LINESTRING (477139408 123695596, 477140021 123696595, 477140879 123697695, 477141002 123698495, 477140879 123699695, 477141370 123700595, 477142597 123701395, 477144316 123702595, 477144929 123703694, 477145175 123704894, 477145666 123706094, 477146279 123706794, 477147384 123707094, 477149306 123706994)"
32,513244,520000,0,4-32-5-5-1841737,"LINESTRING (477149306 123706994, 477150942 123706894, 477152169 123707494, 477153151 123708194, 477153274 123708694, 477153028 123710894, 477153642 123711594, 477154746 123711794, 477155973 123712493, 477156832 123713193, 477157691 123713093)"
33,513244,520000,0,4-32-5-5-1841740,"LINESTRING (477237701 123754222, 477238397 123753690, 477242733 123752890, 477243428 123753356, 477244368 123754223, 477245186 123754456, 477246700 123754356, 477248746 123754023, 477249564 123753023, 477250259 123752223, 477252550 123751357, 477257049 123750691, 477258031 123750791, 477259790 123750224, 477260895 123750024, 477262367 123750124, 477263881 123750457, 477265395 123750557, 477266867 123750457, 477268790 123749692, 477276562 123746692, 477277912 123746458, 477279548 123746558, 477281757 123747458, 477284047 123748792)"
34,513244,520000,0,4-32-5-5-1841743,"LINESTRING (477065166 123687961, 477069665 123690261, 477077518 123694128, 477085332 123695295, 477088931 123691028)"
35,513244,520000,0,4-32-5-5-1841746,"LINESTRING (477069134 123683729, 477069338 123683529, 477073961 123677030, 477066394 123673363, 477070525 123668998)"
36,513244,520000,0,4-32-5-5-1841749,"LINESTRING (477082307 123632003, 477082553 123630869, 477083167 123630036, 477084394 123629369, 477086847 123629036, 477087666 123628703, 477088075 123628036, 477088279 123627203, 477088688 123626703, 477091347 123623870, 477091429 123623704)"
