,meshcode,elcode,linkno,snodeno,enodeno,oneway,netlevel,attrnmno,objectid,geometry
0,513244,071323,2,96,8309,1,6,2,7-33-21-409-3868466,"LINESTRING (476990923 123687827, 476990963 123687460, 476991046 123686727, 476991251 123686194)"
1,513244,071114,853,2144,2145,1,1,0,4-33-21-5-1699351,"LINESTRING (477117072 123723757, 477117359 123724391, 477117481 123724691, 477117522 123724957, 477117359 123725324)"
2,513244,072114,854,97,98,0,2,0,4-33-21-5-1699404,"LINESTRING (477053050 123905938, 477052600 123905672, 477052355 123905472, 477052110 123905205, 477051946 123904972, 477051782 123904638, 477051741 123904438, 477051700 123904005, 477051741 123903539)"
3,513244,072114,855,293,399,0,2,0,4-33-21-5-1699434,"LINESTRING (477047896 123910605, 477047773 123910972, 477047691 123911305, 477047691 123911672)"
4,513244,072114,856,389,1973,0,1,0,4-33-21-5-1699475,"LINESTRING (477010060 123871608, 477009405 123873240)"
5,513244,072114,857,1973,346,0,1,0,4-33-21-5-1699486,"LINESTRING (477009405 123873240, 477009037 123873774, 477008669 123873907, 477006910 123874174, 477006051 123874174)"
6,513244,072114,858,187,3073,0,1,0,4-33-21-5-1699516,"LINESTRING (477015869 123855442, 477014642 123857776)"
7,513244,072114,859,3073,2201,0,1,0,4-33-21-5-1699537,"LINESTRING (477014642 123857776, 477014560 123858476, 477014396 123858776)"
8,513244,072513,860,106,361,1,6,831,4-33-21-5-1699556,"LINESTRING (477063326 123680229, 477064593 123680896)"
9,513244,072513,861,300,107,1,6,832,4-33-21-5-1699573,"LINESTRING (477068029 123681596, 477063817 123679496)"
10,513244,072513,862,3499,106,1,6,833,4-33-21-5-1699590,"LINESTRING (477061117 123679129, 477063326 123680229)"
11,513244,072513,863,107,3500,1,6,834,4-33-21-5-1699626,"LINESTRING (477063817 123679496, 477061689 123678362)"
12,513244,072114,864,97,4661,0,2,0,4-33-21-5-1699682,"LINESTRING (477053050 123905938, 477053991 123906405, 477054278 123906572, 477054441 123906772, 477054605 123906972, 477054687 123907205, 477054769 123907438, 477054728 123907672, 477054646 123907938, 477054482 123908138, 477054196 123908272, 477053869 123908438, 477053582 123908505, 477053214 123908505, 477052805 123908438, 477052478 123908372, 477052150 123908205, 477051250 123907705, 477050637 123907438, 477050310 123907372, 477049982 123907372, 477049778 123907438)"
13,513244,072114,865,4661,293,0,2,0,4-33-21-5-1699727,"LINESTRING (477049778 123907438, 477049450 123907572, 477049205 123907738, 477048960 123907972, 477048796 123908238, 477048632 123908572, 477048387 123909272, 477047896 123910605)"
14,513244,072214,9138,361,7455,1,6,0,4-33-21-640-14526524,"LINESTRING (477064593 123680896, 477069256 123683062)"
15,513244,072214,9139,7455,3477,1,6,0,4-33-21-5-1699453,"LINESTRING (477069256 123683062, 477070075 123683562)"
16,513244,072214,9140,7457,300,1,6,0,4-33-21-640-14526534,"LINESTRING (477069625 123682529, 477068029 123681596)"
17,513244,072214,9141,299,7457,1,6,0,4-33-21-5-1699464,"LINESTRING (477070484 123682896, 477069625 123682529)"
18,513244,072223,9425,7879,5458,1,6,1131,4-33-21-614-63219866,"LINESTRING (477005444 123682061, 477006303 123681595, 477006958 123681128, 477007408 123680828, 477008022 123680361, 477008676 123679828, 477009412 123679196, 477010312 123678362, 477011540 123677162, 477014035 123674829, 477015835 123673129, 477017103 123671997, 477018085 123671197, 477018985 123670497, 477019926 123669897, 477021152 123669230, 477022502 123668663, 477023321 123668363, 477024343 123667997, 477025489 123667663, 477026839 123667363, 477027902 123667197, 477028884 123667063, 477030316 123666963, 477031502 123666930, 477033015 123666963, 477033833 123667063, 477034938 123667230, 477036247 123667497, 477037188 123667763, 477038456 123668163, 477040297 123668830, 477041196 123669230, 477043405 123670330)"
19,513244,072323,9426,7880,8043,1,6,1132,4-33-21-629-85340840,"LINESTRING (476997304 123684695, 476998204 123684561, 477000495 123684095, 477002336 123683561)"
20,513244,072223,9427,5459,8042,1,6,1133,4-33-21-5-1699710,"LINESTRING (477043650 123670063, 477041359 123668930, 477040420 123668530, 477038538 123667863, 477037229 123667463, 477036370 123667230, 477035101 123666963, 477033874 123666730, 477033056 123666663, 477031543 123666630, 477030357 123666630, 477028925 123666730, 477027861 123666830, 477026798 123667030, 477025407 123667330, 477024139 123667697, 477023239 123668063, 477022339 123668397, 477020990 123668963, 477019681 123669630, 477018781 123670230, 477017840 123670930, 477016735 123671830, 477015549 123672929, 477013708 123674662, 477011253 123676962, 477010026 123678162, 477009167 123678929, 477008431 123679561, 477007817 123680095, 477007203 123680561, 477006672 123680928, 477006181 123681261, 477005199 123681828)"
21,513244,072223,9428,5458,7881,1,6,1134,4-33-21-717-1672567,"LINESTRING (477043405 123670330, 477050031 123673630, 477053140 123675230, 477057803 123677529)"
22,513244,072114,9547,7787,388,0,1,0,4-33-21-484-69578712,"LINESTRING (477010796 123867241, 477010837 123867675, 477010837 123868508)"
23,513244,072213,9618,7881,3499,1,6,1176,4-33-21-5-1699607,"LINESTRING (477057803 123677529, 477058335 123677796, 477061117 123679129)"
24,513244,072114,9753,2201,7787,0,1,0,4-33-21-5-1699497,"LINESTRING (477014396 123858776, 477013701 123859409, 477012474 123860342, 477012351 123860842, 477012310 123861542, 477012146 123862476, 477011901 123863175, 477010960 123865308, 477010715 123865908, 477010674 123866408, 477010755 123866941, 477010796 123867241)"
