,meshcode,linkno,tnodeno,signcnt,signno,signtype,changeflg,regardflg,signx,signy,subsigncnt,subsignno,exctflg,cartype,extimeflg,shour,ehour,exdtflg,sdate,edate,exssflg,season,exdayflg,day,section,geometry
464,513244,7163,321,1,1,6,0,0,477111177,123719428,2,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
465,513244,7163,321,1,1,6,0,0,477111177,123719428,2,2.0,0.0,45.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
466,513244,7168,315,1,1,1,0,0,477128078,123735178,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
467,513244,7187,1865,1,1,1,0,0,477135459,123711084,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
468,513244,7624,5397,2,1,3,0,0,477120755,123718173,0,,,,,,,,,,,,,,,
469,513244,7624,5397,2,2,3,0,0,477121034,123718172,1,1.0,0.0,54.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
470,513244,7635,123,1,1,1,0,0,477044846,123726139,0,,,,,,,,,,,,,,,
471,513244,7677,141,2,1,1,0,0,477123484,123726486,2,1.0,1.0,42.0,0.0,0700,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
472,513244,7677,141,2,1,1,0,0,477123484,123726486,2,2.0,0.0,42.0,0.0,0000,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
473,513244,7677,141,2,2,1,0,0,477123117,123725951,2,1.0,1.0,42.0,0.0,0700,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
474,513244,7677,141,2,2,1,0,0,477123117,123725951,2,2.0,0.0,42.0,0.0,0000,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
475,513244,7702,6678,3,1,3,0,0,476992186,123827782,0,,,,,,,,,,,,,,,
476,513244,7702,6678,3,2,3,0,0,476991851,123827349,0,,,,,,,,,,,,,,,
477,513244,7702,6678,3,3,3,0,0,476993013,123828110,0,,,,,,,,,,,,,,,
478,513244,7730,1313,1,1,4,0,0,477118815,123735478,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
479,513244,7732,928,1,1,1,0,0,477095644,123742877,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,1.0,000000011,0.0,
480,513244,7733,3514,1,1,1,0,0,477144961,123724102,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
481,513244,7738,8423,1,1,3,0,1,476993384,123815446,0,,,,,,,,,,,,,,,
482,513244,7791,316,1,1,3,0,0,477111373,123729970,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
483,513244,7791,322,1,1,4,0,0,477113210,123728914,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
484,513244,7795,3511,1,1,2,0,0,477140334,123720643,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
485,513244,7796,316,2,1,4,0,0,477111373,123729970,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
486,513244,7796,316,2,2,4,0,0,477111473,123730217,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
487,513244,7821,3363,1,1,1,0,0,477161553,123730925,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
488,513244,7834,4899,1,1,4,0,0,477112594,123721647,0,,,,,,,,,,,,,,,
489,513244,7839,3370,1,1,1,0,0,477176524,123739196,2,1.0,0.0,35.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
490,513244,7839,3370,1,1,1,0,0,477176524,123739196,2,2.0,0.0,45.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
491,513244,7964,566,1,1,4,0,0,476996025,123894196,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
492,513244,7964,756,1,1,3,0,0,476996503,123895007,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
493,513244,8013,2328,2,1,6,0,0,477005346,123804108,3,1.0,1.0,11.0,0.0,0600,0700,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
494,513244,8013,2328,2,1,6,0,0,477005346,123804108,3,2.0,1.0,11.0,0.0,0900,2200,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
495,513244,8013,2328,2,1,6,0,0,477005346,123804108,3,3.0,1.0,11.0,0.0,0600,2200,0.0,0101,1231,0.0,0.0,0.0,000000011,0.0,
496,513244,8013,2328,2,2,5,0,0,477005346,123804108,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,1.0,000000011,0.0,
497,513244,8171,6022,1,1,2,0,0,477046239,123628282,0,,,,,,,,,,,,,,,
498,513244,8195,1226,1,1,4,0,0,477038272,123894629,1,1.0,1.0,11.0,0.0,0730,0830,0.0,0101,1231,0.0,0.0,1.0,000000111,0.0,
499,513244,8198,4922,2,1,1,0,0,477125616,123721334,1,1.0,1.0,11.0,0.0,0700,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
500,513244,8198,4922,2,2,1,0,0,477125659,123721359,1,1.0,1.0,11.0,0.0,0700,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
501,513244,8228,6975,1,1,5,0,0,477098316,123731491,1,1.0,1.0,11.0,0.0,0700,2200,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
502,513244,8241,1669,1,1,3,0,0,477129909,123618189,2,1.0,0.0,9.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
503,513244,8241,1669,1,1,3,0,0,477129909,123618189,2,2.0,0.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
504,513244,8278,2226,1,1,4,0,0,477006647,123819570,0,,,,,,,,,,,,,,,
505,513244,8285,3367,1,1,1,0,0,477150922,123727019,2,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
506,513244,8285,3367,1,1,1,0,0,477150922,123727019,2,2.0,0.0,45.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
507,513244,8287,1086,1,1,2,0,0,477031525,123793674,2,1.0,1.0,11.0,0.0,0900,0730,0.0,0101,1231,0.0,0.0,1.0,000000111,0.0,
508,513244,8287,1086,1,1,2,0,0,477031525,123793674,2,2.0,1.0,11.0,0.0,0000,2400,0.0,0101,1231,0.0,0.0,0.0,000000111,0.0,
509,513244,8297,291,1,1,0,0,0,477026658,123841349,2,1.0,1.0,19.0,0.0,0730,0830,0.0,0101,1231,0.0,0.0,1.0,000000011,0.0,
510,513244,8297,291,1,1,0,0,0,477026658,123841349,2,2.0,1.0,10.0,0.0,0730,0830,0.0,0101,1231,0.0,0.0,1.0,000000011,0.0,
511,513244,8307,3368,1,1,1,0,0,477152683,123727871,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
512,513244,8333,139,2,1,0,0,0,477156866,123744911,1,1.0,0.0,42.0,0.0,0900,0700,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
513,513244,8333,139,2,2,4,0,0,477156854,123744931,1,1.0,0.0,42.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
514,513244,8337,138,4,1,4,0,0,477163422,123748569,1,1.0,1.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
515,513244,8337,138,4,2,1,0,0,477163422,123748569,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
516,513244,8337,138,4,3,1,0,0,477163469,123748224,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
517,513244,8337,138,4,4,4,0,0,477163480,123748207,1,1.0,1.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
518,513244,8354,343,2,1,4,0,0,476995985,123810949,1,1.0,0.0,54.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
519,513244,8354,343,2,2,4,0,0,476995670,123810747,1,1.0,0.0,54.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
520,513244,8360,7025,1,1,0,0,0,477038748,123803438,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
521,513244,8452,6628,2,1,1,0,0,477050705,123629996,1,1.0,1.0,10.0,0.0,0700,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
522,513244,8452,6628,2,2,1,0,0,477050751,123630204,1,1.0,1.0,10.0,0.0,0700,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
523,513244,8463,1513,1,1,1,0,0,476997420,123873509,1,1.0,1.0,11.0,0.0,0730,0830,0.0,0101,1231,0.0,0.0,1.0,000000011,0.0,
524,513244,8464,2180,1,1,1,0,0,477004121,123877096,1,1.0,1.0,11.0,0.0,0730,0830,0.0,0101,1231,0.0,0.0,1.0,000000011,0.0,
525,513244,8473,1513,1,1,1,0,0,476997420,123873509,1,1.0,1.0,11.0,0.0,0730,0830,0.0,0101,1231,0.0,0.0,1.0,000000011,0.0,
526,513244,8528,2173,1,1,2,0,0,477032882,123900813,1,1.0,0.0,26.0,0.0,0700,0740,0.0,0101,1231,0.0,0.0,1.0,000000111,0.0,
527,513244,8548,195,1,1,1,0,0,477035408,123904060,1,1.0,1.0,11.0,0.0,0730,0830,0.0,0101,1231,0.0,0.0,1.0,000000111,0.0,
528,513244,8594,6692,1,1,2,0,1,476994327,123827505,0,,,,,,,,,,,,,,,
529,513244,8645,3515,1,1,1,0,0,477145782,123723364,1,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
530,513244,8692,1888,1,1,1,0,0,477019024,123741324,2,1.0,1.0,11.0,0.0,0745,0830,0.0,0101,1231,0.0,0.0,1.0,000000111,0.0,
531,513244,8692,1888,1,1,1,0,0,477019024,123741324,2,2.0,0.0,42.0,0.0,0000,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
532,513244,8693,1105,1,1,2,0,0,476994455,123803575,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
533,513244,8697,670,1,1,1,0,0,477020261,123737239,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
534,513244,8719,4917,2,1,1,0,0,477109767,123729521,1,1.0,0.0,0.0,0.0,0700,2200,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
535,513244,8719,4917,2,2,1,0,0,477110497,123729460,1,1.0,0.0,0.0,0.0,0700,2200,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
536,513244,8745,927,1,1,3,0,0,477101109,123746602,1,1.0,1.0,11.0,0.0,0700,1900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
537,513244,8860,1105,2,1,5,0,0,476994386,123804316,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
538,513244,8860,1105,2,2,5,0,0,476994441,123803901,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
539,513244,8915,1603,1,1,1,0,0,477181000,123821967,1,1.0,1.0,11.0,0.0,0730,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
540,513244,8957,386,2,1,6,0,0,477027020,123804041,1,1.0,1.0,10.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
541,513244,8957,386,2,2,6,0,0,477025799,123804191,1,1.0,0.0,54.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
542,513244,8991,180,1,1,1,0,0,477122107,123704590,2,1.0,0.0,26.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
543,513244,8991,180,1,1,1,0,0,477122107,123704590,2,2.0,0.0,9.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
544,513244,8992,148,1,1,1,0,0,477123306,123700268,2,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
545,513244,8992,148,1,1,1,0,0,477123306,123700268,2,2.0,0.0,45.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
546,513244,9002,525,2,1,1,0,0,477151643,123745449,1,1.0,1.0,11.0,0.0,0700,0830,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
547,513244,9002,525,2,2,1,0,0,477151213,123745526,1,1.0,1.0,11.0,0.0,0700,0830,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
548,513244,9051,270,1,1,2,0,0,477322368,123636321,1,1.0,0.0,22.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,1.0,000000011,0.0,
549,513244,9191,151,2,1,1,0,0,477096042,123660419,2,1.0,0.0,54.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
550,513244,9191,151,2,1,1,0,0,477096042,123660419,2,2.0,0.0,42.0,0.0,0000,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
551,513244,9191,151,2,2,1,0,0,477096328,123660058,2,1.0,0.0,54.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
552,513244,9191,151,2,2,1,0,0,477096328,123660058,2,2.0,0.0,42.0,0.0,0000,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
553,513244,9194,916,1,1,3,0,0,477089142,123728959,1,1.0,1.0,10.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
554,513244,9196,1301,1,1,3,0,0,477081762,123727231,1,1.0,1.0,10.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
555,513244,9209,1263,1,1,1,0,0,477128099,123670391,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
556,513244,9232,1339,1,1,1,0,0,477044214,123748771,2,1.0,1.0,11.0,0.0,0745,0830,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
557,513244,9232,1339,1,1,1,0,0,477044214,123748771,2,2.0,0.0,42.0,0.0,0000,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
558,513244,9234,3168,2,1,3,0,0,477183035,123743165,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
559,513244,9234,3168,2,2,3,0,0,477181832,123742207,2,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
560,513244,9234,3168,2,2,3,0,0,477181832,123742207,2,2.0,0.0,45.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
561,513244,9239,1468,1,1,4,0,0,476994461,123808567,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
562,513244,9252,1467,1,1,4,0,0,476993967,123807720,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
563,513244,9293,218,1,1,1,0,0,477026006,123865599,1,1.0,1.0,11.0,0.0,0730,0830,0.0,0101,1231,0.0,0.0,1.0,000000111,0.0,
564,513244,9429,7621,1,1,1,0,0,477079482,123688983,0,,,,,,,,,,,,,,,
565,513244,9435,7621,1,1,1,0,0,477081140,123689535,0,,,,,,,,,,,,,,,
566,513244,9437,180,1,1,1,0,0,477122464,123705725,2,1.0,0.0,26.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
567,513244,9437,180,1,1,1,0,0,477122464,123705725,2,2.0,0.0,9.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
568,513244,9438,148,1,1,1,0,0,477122963,123698283,2,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
569,513244,9438,148,1,1,1,0,0,477122963,123698283,2,2.0,0.0,45.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
570,513244,9469,3152,1,1,2,0,0,477074509,123724318,0,,,,,,,,,,,,,,,
571,513244,9567,1527,1,1,1,0,0,476992720,123897937,2,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
572,513244,9567,1527,1,1,1,0,0,476992720,123897937,2,2.0,0.0,45.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
573,513244,9627,7621,1,1,1,0,0,477081635,123690032,0,,,,,,,,,,,,,,,
574,513244,9665,924,1,1,1,0,0,477100242,123742728,1,1.0,0.0,42.0,0.0,0700,2200,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
575,513244,9730,2222,1,1,1,0,0,476996680,123834379,1,1.0,1.0,11.0,0.0,0900,1900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
576,513244,9763,8004,1,1,1,0,0,477329019,123855649,0,,,,,,,,,,,,,,,
577,513244,9783,1830,2,1,1,0,0,477133518,123621370,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
578,513244,9783,1830,2,2,1,0,0,477134329,123621043,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
579,513244,9848,7323,1,1,1,0,0,477173685,123736984,0,,,,,,,,,,,,,,,
580,513244,9864,703,1,1,2,0,0,477041342,123764048,1,1.0,0.0,22.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
581,513244,9872,2331,1,1,2,0,0,477022370,123793511,1,1.0,1.0,11.0,0.0,0600,2200,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
582,513244,9889,199,1,1,1,0,0,476995624,123831953,1,1.0,1.0,11.0,0.0,0900,1900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
583,513244,9894,7983,2,1,1,0,0,477256304,123824260,1,1.0,1.0,11.0,0.0,0700,0800,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
584,513244,9894,7983,2,2,1,0,0,477255871,123823654,1,1.0,1.0,11.0,0.0,0700,0800,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
585,513244,9937,201,1,1,6,0,0,477129597,123678256,2,1.0,0.0,5.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
586,513244,9937,201,1,1,6,0,0,477129597,123678256,2,2.0,0.0,72.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
587,513244,9988,7541,1,1,4,0,0,477034244,123804169,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
588,513244,10001,740,1,1,4,0,0,477031891,123826912,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
589,513244,10013,8004,1,1,1,0,0,477328775,123855812,0,,,,,,,,,,,,,,,
590,513244,10037,8139,1,1,1,0,0,477116894,123667448,0,,,,,,,,,,,,,,,
591,513244,10066,811,1,1,3,0,0,477168419,123724428,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
592,513244,10095,7541,1,1,3,0,0,477034167,123803904,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
593,513244,10100,8089,1,1,1,0,0,477256790,123800683,0,,,,,,,,,,,,,,,
594,513244,10206,8054,1,1,3,0,0,476998480,123713867,0,,,,,,,,,,,,,,,
595,513244,10282,1611,2,1,4,0,0,477017796,123752035,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
596,513244,10282,1611,2,2,4,0,0,477017416,123752747,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
597,513244,10326,485,1,1,1,0,1,476997786,123714985,0,,,,,,,,,,,,,,,
598,513244,10328,903,1,1,1,0,0,477117165,123709994,2,1.0,0.0,35.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
599,513244,10328,903,1,1,1,0,0,477117165,123709994,2,2.0,0.0,45.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
600,513244,10330,6636,1,1,4,0,0,477115691,123720680,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
601,513244,10331,4921,1,1,1,0,0,477120458,123719767,1,1.0,0.0,42.0,0.0,0700,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
602,513244,10410,8139,1,1,1,0,0,477116894,123667448,0,,,,,,,,,,,,,,,
603,513244,10425,1090,2,1,4,0,0,477013266,123768032,1,1.0,1.0,10.0,0.0,0900,2400,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
604,513244,10425,1090,2,2,1,0,0,477013266,123768032,1,1.0,1.0,10.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
605,513244,10463,8294,2,1,4,0,0,477010889,123850517,0,,,,,,,,,,,,,,,
606,513244,10463,8294,2,2,4,0,0,477009832,123849420,0,,,,,,,,,,,,,,,
607,513244,10497,3166,1,1,1,0,0,477169635,123734846,1,1.0,0.0,42.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
608,513244,10523,8441,1,1,1,0,0,477270250,123806935,0,,,,,,,,,,,,,,,
609,513244,10543,8387,1,1,1,0,0,477270163,123807432,0,,,,,,,,,,,,,,,
610,513244,10553,8419,1,1,3,0,1,476993955,123793074,0,,,,,,,,,,,,,,,
611,513244,10568,2236,1,1,1,0,0,476997581,123807910,1,1.0,1.0,11.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
612,513244,10639,221,1,1,3,0,0,477010471,123848955,0,,,,,,,,,,,,,,,
613,513244,10740,1468,1,1,3,0,0,476993666,123809067,1,1.0,1.0,11.0,0.0,0700,0900,0.0,0101,1231,0.0,0.0,0.0,100000000,0.0,
