,Unnamed: 0,meshcode,nodeno,vflg,zuflg,nextflg,zahyocnt,keido1,ido1,keido2,ido2,keido3,ido3,keido4,ido4,keido5,ido5,geometry
25,25,513244,8165,1,0,1,9,132.49847416666665,34.379956388888885,132.49847722222222,34.38005916666667,132.49848111111112,34.38015583333333,132.49848555555556,34.380273055555556,132.4984888888889,34.380383055555555,
26,26,513244,8165,1,0,2,9,132.4984922222222,34.38047527777778,132.49849527777778,34.380588333333336,132.4984988888889,34.38069055555555,132.49850305555555,34.38084055555556,0.0,0.0,
27,27,513244,8180,1,0,1,7,132.50161805555555,34.39789,132.50164,34.39775916666667,132.50167333333334,34.397576666666666,132.50169888888888,34.39744611111111,132.50172972222222,34.39729722222222,
28,28,513244,8180,1,0,2,7,132.5017552777778,34.39718055555556,132.50179277777778,34.397017222222225,0.0,0.0,0.0,0.0,0.0,0.0,
29,29,513244,8187,0,0,1,8,132.50136472222223,34.39851861111111,132.50134833333334,34.39867666666667,132.5013377777778,34.398808055555556,132.50133055555557,34.398937777777775,132.50132583333334,34.39904277777778,
30,30,513244,8187,0,0,2,8,132.5013211111111,34.39918222222222,132.50132027777778,34.39931111111111,132.50132027777778,34.39937527777778,0.0,0.0,0.0,0.0,
31,31,513244,8188,0,0,1,10,132.51127444444444,34.40556472222222,132.51117166666666,34.40548472222222,132.51105722222223,34.40539694444445,132.5109586111111,34.4053225,132.51084527777778,34.40523611111111,
32,32,513244,8188,0,0,2,10,132.510775,34.405183055555554,132.51065916666667,34.40509472222222,132.5105411111111,34.405004166666664,132.51045583333334,34.404939166666665,132.51039166666666,34.40489,
33,33,513244,8234,1,0,1,9,132.49869444444445,34.38256416666667,132.498695,34.382469444444446,132.498695,34.38234527777778,132.4986947222222,34.38225138888889,132.498695,34.382152777777776,
34,34,513244,8234,1,0,2,9,132.4986947222222,34.382045833333336,132.49869388888888,34.38193666666667,132.49869333333334,34.38180166666667,132.4986925,34.38168,0.0,0.0,
35,35,513244,8243,0,0,1,19,132.50186194444444,34.39483388888889,132.5018902777778,34.39490611111111,132.5019086111111,34.394956388888886,132.5019252777778,34.39501055555556,132.50193972222223,34.39506055555555,
36,36,513244,8243,0,0,2,19,132.5019538888889,34.39512277777778,132.5019661111111,34.39518833333333,132.5019761111111,34.39526361111111,132.50198083333333,34.39531777777778,132.50198361111111,34.39536611111111,
37,37,513244,8243,0,0,3,19,132.50198444444445,34.39543888888889,132.5019822222222,34.39550027777778,132.5019775,34.39557305555556,132.50196944444446,34.395635,132.50195666666667,34.39571888888889,
38,38,513244,8243,0,0,4,19,132.5019413888889,34.39580361111111,132.50192305555555,34.39588444444444,132.50189972222222,34.395983333333334,132.50186333333335,34.39612722222222,0.0,0.0,
39,39,513244,8360,0,0,0,5,132.50082111111112,34.35633861111111,132.50065805555556,34.35640222222222,132.5005036111111,34.35646,132.50035555555556,34.35651,132.50030361111112,34.35652416666667,
40,40,513244,8452,0,0,1,9,132.5186197222222,34.41990277777778,132.5185072222222,34.4198075,132.51841555555555,34.41972861111111,132.51833,34.41965416666667,132.51819138888888,34.41953138888889,
41,41,513244,8452,0,0,2,9,132.5180525,34.41940972222222,132.51795805555557,34.41932888888889,132.5178775,34.41925972222222,132.5178,34.419195277777774,0.0,0.0,
