,meshcode,elcode,linkno,snodeno,enodeno,oneway,netlevel,attrnmno,objectid,geometry
0,513244,081114,331,4161,4163,0,0,0,4-33-21-5-1685985,"LINESTRING (477204402 123877177, 477203911 123877310, 477203420 123877377, 477203175 123877410, 477202970 123877410, 477202766 123877377, 477202520 123877310)"
1,513244,081114,332,4163,4162,0,0,0,4-33-21-5-1685998,"LINESTRING (477202520 123877310, 477202398 123877277, 477202316 123877177, 477202111 123876943, 477202029 123876710, 477201907 123876310, 477201662 123875710, 477201580 123875443, 477201580 123874977)"
2,513244,082114,375,225,6338,0,0,0,4-33-21-5-1687027,"LINESTRING (477391876 123647575, 477391345 123647442, 477390813 123647342, 477390363 123647275, 477388276 123647142, 477385781 123647009, 477383449 123646875, 477380505 123646709)"
3,513244,082114,376,6338,5986,0,0,0,4-33-21-5-1687042,"LINESTRING (477380505 123646709, 477377559 123646542, 477376864 123646409)"
4,513244,082114,377,6340,6341,0,0,0,4-33-21-5-1687072,"LINESTRING (477408402 123653409, 477408074 123653509)"
5,513244,082114,378,6341,6342,0,0,0,4-33-21-5-1687087,"LINESTRING (477408074 123653509, 477407584 123653709, 477406643 123654242, 477404597 123655575)"
6,513244,082114,379,6343,6344,0,0,0,4-33-21-5-1687117,"LINESTRING (477396948 123653242, 477395885 123651875)"
7,513244,082114,380,6344,6345,0,0,0,4-33-21-5-1687132,"LINESTRING (477395885 123651875, 477394821 123650409)"
8,513244,082114,381,6345,225,0,0,0,4-33-21-5-1687147,"LINESTRING (477394821 123650409, 477393757 123649042, 477393225 123648475, 477392612 123647942, 477391876 123647575)"
9,513244,082114,382,205,6346,0,0,0,4-33-21-5-1687162,"LINESTRING (477419937 123650276, 477421573 123650876, 477422637 123651276, 477423496 123651510, 477424069 123651610, 477424560 123651610, 477425214 123651543, 477425869 123651376, 477426522 123651043)"
10,513244,081114,425,553,282,0,0,0,4-33-21-5-1688821,"LINESTRING (477004213 123805114, 477005480 123806081)"
11,513244,081114,498,2238,3468,0,0,0,4-33-21-5-1690268,"LINESTRING (476999877 123798282, 476999754 123797548, 476999590 123797082, 476999099 123795782, 476998936 123795215, 476998813 123794515, 476998813 123793982, 476998854 123793548, 476998977 123793048)"
12,513244,081114,499,3468,1623,0,0,0,4-33-21-5-1690283,"LINESTRING (476998977 123793048, 477000368 123789449, 477000408 123789149, 477000286 123788549)"
13,513244,081114,502,553,3578,0,0,0,4-33-21-5-1690486,"LINESTRING (477004213 123805114, 477001390 123802581, 477001022 123801448)"
14,513244,081114,503,3578,2238,0,0,0,4-33-21-5-1690501,"LINESTRING (477001022 123801448, 477000449 123800848, 477000040 123800382, 476999795 123799848, 476999754 123799548, 476999877 123798282)"
15,513244,082114,691,3125,1575,0,0,0,4-33-21-5-1694922,"LINESTRING (477137157 123720025, 477136584 123720692)"
16,513244,082114,724,282,4362,0,0,0,4-33-21-5-1695803,"LINESTRING (477005480 123806081, 477007567 123807847)"
17,513244,082114,725,4362,4363,0,0,0,4-33-21-5-1695826,"LINESTRING (477007567 123807847, 477008098 123808281)"
18,513244,082114,726,4363,283,0,0,0,4-33-21-5-1695849,"LINESTRING (477008098 123808281, 477010103 123810014)"
19,513244,082114,741,5286,140,0,0,0,4-33-21-5-1696347,"LINESTRING (477134171 123723858, 477133271 123725091, 477131635 123727524, 477130939 123728691, 477130121 123729757)"
20,513244,082114,742,1575,5292,0,0,0,4-33-21-5-1696370,"LINESTRING (477136584 123720692, 477135438 123722192)"
21,513244,082114,743,5292,5286,0,0,0,4-33-21-5-1696393,"LINESTRING (477135438 123722192, 477134171 123723858)"
22,513244,081114,866,238,239,0,0,0,4-33-21-5-1699746,"LINESTRING (477041523 123671763, 477045573 123673730)"
23,513244,081114,867,237,239,0,0,0,4-33-21-5-1699757,"LINESTRING (477046596 123672330, 477045573 123673730)"
24,513244,081114,868,250,251,0,0,0,4-33-21-5-1699768,"LINESTRING (477065247 123679796, 477068888 123674663)"
25,513244,081114,869,252,253,0,0,0,4-33-21-5-1699779,"LINESTRING (477069379 123674897, 477073552 123669264)"
26,513244,081514,870,121,256,1,0,0,4-33-21-5-1699790,"LINESTRING (477046920 123725390, 477047984 123725456, 477048229 123725490, 477048434 123725623, 477048516 123725723, 477048638 123726056)"
27,513244,081114,871,257,258,0,0,0,4-33-21-5-1699801,"LINESTRING (477039394 123718191, 477040907 123717457)"
28,513244,081114,872,259,260,0,0,0,4-33-21-5-1699820,"LINESTRING (477044467 123715591, 477043526 123714391, 477042707 123713258, 477041603 123711825)"
29,513244,081114,873,261,262,0,0,0,4-33-21-5-1699831,"LINESTRING (477029087 123704159, 477028432 123705092)"
30,513244,081114,874,265,264,1,0,0,4-33-21-5-1699850,"LINESTRING (477133638 123735423, 477135111 123735456, 477136502 123735556, 477138384 123735723, 477138916 123735790, 477139202 123735856, 477140388 123736523, 477140961 123736623)"
31,513244,081114,875,300,250,1,0,0,4-33-21-5-1699880,"LINESTRING (477068029 123681596, 477067579 123681029, 477067129 123680729, 477065247 123679796)"
32,513244,081114,876,250,248,1,0,0,4-33-21-5-1699891,"LINESTRING (477065247 123679796, 477064388 123679329, 477063080 123678462, 477062057 123677930)"
33,513244,081114,877,248,296,1,0,0,4-33-21-5-1699910,"LINESTRING (477062057 123677930, 477052036 123672897)"
34,513244,081514,878,256,120,1,0,0,4-33-21-5-1699929,"LINESTRING (477048638 123726056, 477048761 123725756, 477048925 123725056, 477049170 123724690, 477049538 123724090)"
35,513244,081114,879,259,309,0,0,0,4-33-21-5-1699940,"LINESTRING (477044467 123715591, 477045653 123714991)"
36,513244,081114,880,261,310,0,0,0,4-33-21-5-1699959,"LINESTRING (477029087 123704159, 477029741 123703093)"
37,513244,081114,881,306,311,0,0,0,4-33-21-5-1699978,"LINESTRING (477026264 123708258, 477025528 123709292)"
38,513244,081114,882,317,318,0,0,0,4-33-21-5-1699997,"LINESTRING (477096865 123723891, 477093143 123721924)"
39,513244,081114,883,318,319,0,0,0,4-33-21-5-1700016,"LINESTRING (477093143 123721924, 477086844 123718525, 477086353 123716825, 477085699 123716225, 477078091 123710226)"
40,513244,081114,884,236,361,1,0,0,4-33-21-5-1700027,"LINESTRING (477050931 123674463, 477062753 123680429, 477063407 123680696, 477064593 123680896)"
41,513244,081114,885,239,362,0,0,0,4-33-21-5-1700038,"LINESTRING (477045573 123673730, 477044632 123674997)"
42,513244,081114,886,270,367,0,0,0,4-33-21-5-1700049,"LINESTRING (477322172 123635874, 477321886 123635841, 477321763 123635774, 477319677 123634241)"
43,513244,081114,887,258,369,0,0,0,4-33-21-5-1700060,"LINESTRING (477040907 123717457, 477042094 123716824)"
44,513244,081114,888,369,370,0,0,0,4-33-21-5-1700079,"LINESTRING (477042094 123716824, 477043321 123716157)"
45,513244,081114,889,260,371,0,0,0,4-33-21-5-1700098,"LINESTRING (477041603 123711825, 477041030 123711058, 477040457 123710458, 477039968 123709958, 477039436 123709492, 477038413 123708725, 477037718 123708258, 477036695 123707692, 477035427 123707092)"
46,513244,081114,890,371,261,0,0,0,4-33-21-5-1700109,"LINESTRING (477035427 123707092, 477029087 123704159)"
47,513244,081114,891,372,373,0,0,0,4-33-21-5-1700120,"LINESTRING (477027778 123706058, 477027164 123707025)"
48,513244,081114,892,373,306,0,0,0,4-33-21-5-1700139,"LINESTRING (477027164 123707025, 477026264 123708258)"
49,513244,081114,893,309,403,0,0,0,4-33-21-5-1700158,"LINESTRING (477045653 123714991, 477047289 123714157)"
50,513244,081114,894,404,405,0,0,0,4-33-21-5-1700177,"LINESTRING (477024709 123710192, 477023932 123711058)"
51,513244,081114,895,406,407,0,0,0,4-33-21-5-1700196,"LINESTRING (477023114 123711924, 477022787 123712291, 477022541 123712491, 477020373 123713524, 477019841 123713824, 477019391 123714124, 477018982 123714457, 477018655 123714791, 477017346 123716257)"
52,513244,081114,896,477,475,0,0,0,4-33-21-5-1700215,"LINESTRING (477313623 123629709, 477312682 123629009)"
