,meshcode,linkno,snodeno,enodeno,day,shour,ehour,sdate,edate,cartype,geometry
647,513244,10695,8370,8445,100000000,0000,2400,0101,1231,0,
648,513244,10707,8445,8448,100000000,0000,2400,0101,1231,0,
649,513244,10709,8447,8442,100000000,0000,2400,0101,1231,0,
650,513244,10712,8448,8449,100000000,0000,2400,0101,1231,0,
651,513244,10715,8452,3475,100000000,0000,2400,0101,1231,0,
652,513244,10719,8454,8452,100000000,0000,2400,0101,1231,0,
653,513244,10720,3486,8455,100000000,0000,2400,0101,1231,0,
654,513244,10727,8462,71,100000000,0000,2400,0101,1231,0,
655,513244,10729,8464,76,100000000,0000,2400,0101,1231,0,
656,513244,10732,84,8467,100000000,0000,2400,0101,1231,0,
657,513244,10733,92,8468,100000000,0000,2400,0101,1231,0,
658,513244,10734,7120,8469,100000000,0000,2400,0101,1231,0,
659,513244,10763,8423,8498,100000000,0000,2400,0101,1231,0,
660,513244,10764,8499,92,100000000,0000,2400,0101,1231,0,
661,513244,10778,8513,6725,100000000,0000,2400,0101,1231,0,
662,513244,10784,8519,6725,100000000,0000,2400,0101,1231,0,
