,meshcode,elcode,attrnmno,objectid,geometry
10,513244,44C000,0,4-32-26-5-1838699,"LINESTRING (477440876 123877083, 477440712 123876849, 477440344 123876516, 477439035 123875916, 477438012 123875616, 477437276 123875516, 477436089 123875383, 477435598 123875116, 477435476 123874883, 477435435 123874716, 477435394 123874483, 477435476 123874083, 477435189 123873849, 477435026 123873816, 477434536 123873683, 477433922 123873683, 477433308 123873716, 477432899 123873783, 477432654 123873849, 477432490 123874016, 477431999 123875116, 477431836 123876116, 477431795 123878216, 477431917 123878916, 477431917 123879349, 477431754 123879583, 477431549 123879749, 477431222 123879883, 477430486 123880149, 477429463 123880483, 477428236 123880715, 477428031 123880782, 477427008 123880848, 477426763 123880848, 477426108 123881082, 477425617 123881815, 477425004 123882448, 477423981 123883048, 477423163 123883248, 477421528 123882548, 477420914 123881882, 477420668 123880982, 477420668 123880415, 477420628 123879515, 477420505 123878848, 477420178 123878048, 477419768 123877282, 477418868 123874749, 477418787 123874216, 477418787 123873683, 477418909 123873116, 477418950 123872749, 477418991 123871816, 477418909 123871249, 477418950 123870849, 477419196 123869216, 477419441 123867549, 477419441 123866450, 477419318 123865417, 477418828 123863050, 477418664 123862717, 477418173 123862150, 477417928 123861717, 477417519 123860417, 477417519 123860117, 477417601 123859650, 477417601 123859417, 477417356 123858950, 477417356 123858750, 477417479 123858384, 477417642 123857884, 477417724 123857085, 477417724 123856685, 477417806 123856418, 477418215 123855251, 477418542 123854685, 477419238 123853718, 477420383 123852218, 477420668 123851485, 477420832 123850718, 477420873 123850085, 477420833 123849586, 477420629 123849186, 477420219 123848852, 477419319 123848352, 477417806 123847552, 477417151 123847086, 477416619 123846586, 477416333 123845986, 477416169 123845019, 477416415 123844152, 477416783 123843452, 477417192 123842819, 477417479 123842453, 477417847 123841987, 477418133 123841653, 477418583 123841153, 477418706 123841020, 477418788 123840820, 477418869 123840687, 477419033 123840653, 477419238 123840687, 477419565 123840720, 477420792 123840787, 477422183 123840753, 477423532 123840687, 477424391 123840520, 477425168 123840287, 477425741 123840053, 477426068 123839787, 477426682 123838920, 477427255 123838321, 477427787 123837954, 477428114 123837621, 477428605 123837154, 477429505 123835788, 477430405 123834288, 477430609 123833721, 477430896 123833221, 477431264 123832654, 477431346 123832289, 477431387 123831889, 477431509 123831589, 477432532 123829989, 477432778 123829655, 477433064 123829455, 477434250 123828789, 477435190 123828122, 477436254 123827189, 477436581 123826790, 477437072 123825890, 477437440 123825056, 477437399 123824123, 477437440 123823390, 477437686 123822490, 477437686 123822056, 477437277 123820856, 477436213 123818591, 477435600 123816824, 477434823 123815224, 477434087 123813991, 477432941 123812624, 477431918 123811025, 477431632 123809492, 477431550 123808792, 477431755 123807758, 477432409 123805892, 477433187 123804259, 477433964 123803126, 477434946 123802226, 477437359 123800159, 477439773 123798160, 477440878 123797060)"
11,513244,44C000,0,4-32-26-5-1838702,"LINESTRING (477440879 123744000, 477440674 123744100, 477440142 123744400, 477439856 123744700, 477439651 123744966, 477439365 123745533, 477439242 123745733, 477439079 123745833, 477438751 123745833, 477438097 123745466, 477436788 123744533, 477436298 123744033, 477436011 123743633, 477435807 123743033, 477435480 123741633, 477435275 123739533, 477434989 123738000, 477434620 123735434, 477434620 123735167, 477434661 123735001, 477435398 123733967, 477435561 123733567, 477435561 123733201, 477435439 123732767, 477435193 123732501, 477435030 123732301, 477434825 123732201, 477434334 123732201, 477433107 123732101, 477432411 123732001, 477431470 123731701, 477430939 123731367, 477430530 123730967, 477430203 123730367, 477430081 123729967, 477430162 123729401, 477430081 123729201, 477429712 123728734, 477429549 123728401, 477429426 123727901, 477429467 123727234, 477429549 123727001, 477429753 123726734, 477430449 123726134, 477430531 123725968, 477430571 123725668, 477430408 123725468, 477429835 123725002, 477428362 123724202, 477426685 123723568, 477424517 123722868, 477422471 123722302, 477421818 123722135, 477421532 123722135, 477420877 123722168, 477420509 123722268, 477420182 123722402, 477419077 123723001, 477416418 123724267, 477414372 123725101, 477413882 123725201, 477413063 123725267, 477412777 123725234, 477412450 123725101, 477412204 123724834, 477412082 123724501, 477411918 123723734, 477411959 123723501, 477412041 123723301, 477411959 123722934, 477411673 123722467, 477411305 123722067, 477410569 123721401, 477409464 123720434, 477409055 123719967, 477408769 123719801, 477406642 123718967, 477405496 123718434, 477405210 123718267, 477405005 123718068, 477404269 123717335, 477403778 123717068, 477403410 123716902, 477402347 123716568, 477401734 123716302, 477401488 123716102, 477401406 123715935, 477401365 123715468, 477401529 123713868, 477402020 123711935, 477402020 123711735, 477401897 123711068, 477401938 123710335, 477402020 123710102, 477402593 123708769, 477402634 123708536, 477402634 123708236, 477402511 123707869, 477402265 123707636, 477401979 123707436, 477401570 123707303, 477399974 123706969, 477398870 123706936, 477398624 123706903, 477398215 123706903, 477397888 123706969, 477397724 123707069, 477397356 123707203, 477396784 123707269, 477396620 123707236, 477396456 123707136, 477396334 123706903, 477395761 123705769, 477395474 123705336, 477394984 123704869, 477394779 123704536, 477394615 123704036, 477394084 123703569, 477393757 123703369, 477393430 123703303, 477393103 123703303, 477391998 123703436, 477391057 123703536, 477390730 123703603, 477390525 123703736, 477390403 123703936, 477389953 123704436, 477389625 123704703, 477389298 123704769, 477388766 123704803, 477388357 123704702, 477387785 123704436, 477386475 123703803, 477386230 123703636, 477385739 123703169, 477384553 123701869, 477384266 123701736, 477383857 123701669, 477383448 123701736, 477382754 123701969, 477382017 123702336, 477381363 123702802, 477380872 123702968, 477380381 123703035, 477380095 123703002, 477379931 123702902, 477379072 123702435, 477377395 123701102, 477376576 123700635, 477375881 123700368, 477374654 123700068, 477370646 123699102, 477370277 123699102, 477368723 123699335, 477368355 123699268, 477367987 123699135, 477367537 123698702, 477367250 123698168, 477366759 123697202, 477366309 123696903, 477365123 123696603, 477363282 123696168, 477361483 123696502, 477359724 123697168, 477359110 123696968, 477358251 123696502, 477357228 123695602, 477356901 123694935, 477356860 123694235, 477356860 123691736, 477355797 123690136, 477355183 123688636, 477355224 123688069, 477355469 123687303, 477355347 123686636, 477355101 123685836, 477354815 123684704, 477354488 123684070, 477354038 123683737)"
12,513244,44C000,0,4-32-26-5-1838705,"LINESTRING (476993905 123801247, 476993987 123800881, 476993987 123800581, 476993741 123800114, 476993291 123799682, 476991778 123798482, 476991491 123798215, 476991491 123798048, 476991778 123797715, 476992269 123797315, 476992596 123797115, 476992800 123796982, 476992841 123796815, 476992678 123796482, 476992309 123796048, 476992187 123795682, 476992228 123795315, 476992473 123794748, 476994314 123790683, 476994600 123790416, 476995214 123790216, 476996605 123789883, 476997505 123787516)"
13,513244,44C000,0,4-32-26-5-1838717,"LINESTRING (477004952 123710825, 477008143 123711324, 477010270 123711857, 477011620 123712557, 477013951 123714124)"
14,513244,44C000,0,4-32-26-5-1838720,"LINESTRING (477186897 123763752, 477190046 123765619, 477194996 123768952, 477199700 123772052, 477202277 123773419, 477203750 123774386, 477206777 123776318, 477208985 123777385, 477210458 123778118, 477211399 123778985, 477212299 123779985, 477214303 123782551, 477215858 123785485, 477216226 123786285, 477216430 123786851, 477216635 123787185, 477216962 123787651, 477217412 123788185, 477217617 123788451, 477217779 123788585, 477218066 123788718, 477218475 123788951, 477218843 123789318, 477219170 123789918, 477219334 123790451, 477219498 123791085, 477219579 123791285, 477219866 123791718, 477219948 123791851, 477219988 123792118, 477220029 123792251, 477220234 123792318, 477220438 123792351, 477220561 123792518, 477220643 123792751, 477221461 123795350, 477221707 123795817, 477222034 123796317, 477222729 123797084, 477223220 123797584, 477224979 123800150, 477227352 123803650, 477230787 123806317, 477233937 123809250, 477234674 123809784, 477235083 123810417, 477235737 123811050, 477235942 123811384, 477235983 123811750, 477235860 123812117, 477235942 123812484, 477236597 123813384, 477237086 123813784, 477237455 123814084, 477237986 123814584, 477238682 123815517, 477239664 123816583, 477240400 123817316, 477241136 123818083, 477242159 123818783, 477244205 123819783, 477249849 123822449, 477253245 123824149, 477257621 123826149, 477264206 123828416, 477267193 123829816, 477267806 123830283, 477268256 123830583, 477268502 123830683, 477268788 123830716, 477269156 123830649, 477269606 123830649, 477270097 123830749, 477271570 123831216, 477271856 123831383, 477272061 123831549, 477272388 123831916, 477272593 123832049, 477272838 123832149, 477274392 123832816, 477277664 123834649, 477279137 123835516, 477279628 123835883, 477281264 123837383, 477282327 123838249, 477283350 123838949, 477284536 123839783, 477285313 123840483, 477285559 123840616, 477285886 123840583, 477286541 123840583, 477287031 123840749, 477287441 123841049, 477288586 123842149, 477289812 123843716, 477290426 123844316, 477293044 123846248, 477293740 123846982, 477294640 123847815, 477294844 123847948, 477295662 123848282, 477296030 123848515, 477296317 123848915, 477296685 123849582, 477296890 123850182, 477297011 123850882, 477297011 123852082, 477296807 123852915, 477296398 123854148, 477296029 123855482, 477295375 123857414, 477294761 123860647, 477294598 123861581, 477294434 123862347, 477294352 123863047, 477294311 123864014, 477294270 123864214, 477294229 123864381, 477294025 123865114, 477294025 123865314, 477294066 123865513, 477294107 123865746, 477294107 123865913, 477294025 123866080, 477293739 123866413, 477293616 123866646, 477293575 123867046, 477293493 123868180, 477293575 123868746, 477294229 123870646, 477295579 123872746, 477296766 123874013, 477298401 123874480, 477299710 123875113, 477300324 123875513, 477300610 123875813, 477301224 123876580, 477301838 123877545, 477302042 123877812, 477302574 123878545, 477302778 123878845, 477302983 123879412, 477303065 123879745, 477303024 123879979, 477302778 123880279, 477302738 123880579, 477302738 123880912, 477302983 123881812, 477303269 123882412, 477303719 123882945, 477304250 123884412, 477304414 123884679, 477305887 123886479, 477307196 123888179, 477307891 123889144, 477308137 123889878, 477308791 123892111, 477308996 123892544, 477309159 123893011, 477309200 123893378, 477309814 123895011, 477310100 123895544, 477310386 123895878, 477310795 123896278, 477311040 123896378, 477311776 123896511, 477312226 123896644, 477313249 123897178, 477313904 123897478, 477314272 123897711, 477315499 123898344, 477315949 123898578, 477317299 123899144, 477317995 123899544, 477319999 123901043, 477321757 123902810, 477323598 123905610, 477325194 123907477, 477325725 123911677)"
15,513244,44C000,0,4-32-26-5-1838723,"LINESTRING (477041719 123911672, 477041228 123910805, 477041147 123910472, 477041147 123910238, 477041229 123909405, 477041638 123908038, 477041679 123907405, 477041638 123907172, 477041188 123906572, 477040492 123906138, 477040206 123905805, 477039797 123905305, 477039551 123904938, 477038447 123903205, 477038365 123902872, 477038651 123902138, 477039183 123901473, 477040001 123900773, 477040983 123900039, 477041392 123899606, 477041638 123899173, 477041638 123898973, 477041638 123898539, 477041474 123897739, 477041392 123897306, 477041311 123896539, 477041065 123894839, 477040820 123893739, 477040533 123893239, 477040411 123892873, 477039961 123892173, 477039592 123891407, 477039347 123890874, 477039224 123890307, 477039143 123889640, 477039266 123888307, 477038980 123885640, 477038489 123882807, 477038202 123880175, 477037875 123878075, 477037507 123876375, 477037221 123874775, 477037057 123873941, 477036812 123873375, 477036280 123872375, 477035463 123871175, 477034726 123870309, 477034031 123869909, 477030349 123867876, 477025400 123865076, 477024786 123864609, 477024295 123864009, 477023395 123862676, 477019224 123857709, 477018324 123856609, 477017424 123855542, 477016933 123855242, 477016646 123854809, 477016278 123854242, 477010756 123848010, 477007566 123844510, 477006870 123843310, 477006543 123841710, 477006297 123839178, 477006421 123835244, 477006994 123832811, 477007362 123831345, 477007730 123830212, 477007976 123829212, 477008303 123827979, 477008671 123826579, 477008957 123825579, 477009080 123825045, 477009162 123824579, 477009285 123824212, 477009571 123823779, 477009694 123823512, 477009857 123823112, 477011289 123820580, 477011535 123819813, 477011862 123818713, 477012026 123817613, 477011985 123816580, 477011617 123814913, 477011126 123813880, 477010348 123812747, 477009489 123811747, 477008630 123810981, 477007812 123809714, 477006994 123808314, 477003231 123805281, 476999263 123802047, 476997708 123800382, 476997013 123798815, 476996687 123795982, 476996605 123789883)"
16,513244,44C000,0,4-32-26-5-1838726,"LINESTRING (477041679 123907405, 477042129 123907338, 477042497 123907172, 477042947 123906872, 477043191 123906672, 477043600 123906405, 477044337 123905938, 477044705 123905538, 477045032 123905472, 477045728 123905438, 477046055 123905372, 477046505 123905172, 477046996 123905038, 477047773 123905038, 477048346 123905072, 477048837 123905138, 477049410 123905372, 477050228 123905838, 477050964 123906305, 477051373 123906572, 477052355 123907538, 477052723 123907672, 477054441 123907705, 477055096 123907805, 477055504 123907772, 477055995 123907672, 477056609 123907638, 477057181 123907605, 477057672 123907538, 477058040 123907505, 477058286 123907572, 477058654 123907738, 477059268 123908238)"
17,513244,44C000,0,4-32-26-5-1838729,"LINESTRING (477016933 123855242, 477016278 123856276, 477015705 123857076, 477014887 123857942, 477014233 123858709, 477013946 123858909, 477012883 123859709, 477012351 123860109, 477012187 123860376, 477012065 123860642, 477011983 123862109, 477011778 123862842, 477011205 123864175, 477010469 123865941, 477010428 123866408, 477010592 123867741, 477010592 123868241, 477010428 123869208, 477010142 123870341, 477009855 123871508, 477009283 123873074, 477008996 123873474, 477008751 123873607, 477008055 123873707, 477006951 123873807, 477006378 123873774, 477005765 123873574, 477005274 123873374, 477004210 123872840, 477003883 123872640, 477003269 123872107, 477002860 123871707, 477002329 123871174, 477002002 123870940, 477001797 123870907, 477001347 123871107, 477000816 123871240, 477000529 123871207, 477000079 123871174, 476999793 123871174, 476999547 123871274, 476999097 123871674, 476998443 123872374, 476997502 123873307, 476996847 123873940, 476996602 123874240, 476996275 123874807, 476995906 123875474, 476995579 123875940, 476995211 123876474, 476994884 123877574)"
18,513244,44C000,0,4-32-26-5-1838732,"LINESTRING (477006994 123808314, 477008917 123809514, 477009939 123810481, 477010307 123810714, 477012312 123812114, 477014356 123813447, 477016893 123815446, 477017834 123816080, 477019593 123816980, 477021761 123817946)"
19,513244,44C000,0,4-32-26-5-1838735,"LINESTRING (477083280 123878241, 477083608 123878208, 477084058 123878075, 477084671 123877875, 477085285 123877542, 477085694 123877409, 477086348 123877209, 477087289 123877009, 477087780 123876942, 477088639 123876909, 477089662 123877042, 477090112 123877076, 477090603 123877042, 477091012 123876942, 477091503 123876676, 477091912 123876309, 477092526 123875776, 477093058 123875476, 477093467 123875309, 477093917 123875176, 477094162 123875109, 477094407 123875076, 477094775 123875142, 477094938 123875042, 477095757 123874042, 477095961 123873776, 477096207 123873576, 477097638 123872909)"
20,513244,44C000,0,4-32-26-5-1838738,"LINESTRING (477094775 123875142, 477095920 123876342, 477096534 123876842, 477096902 123877209, 477097311 123877641, 477097557 123877775, 477097761 123877808, 477098088 123877775, 477098416 123877708, 477098661 123877608, 477099029 123877542, 477099520 123877442, 477099807 123877409, 477100011 123877509, 477100461 123877708)"
21,513244,44C000,0,4-32-26-5-1838741,"LINESTRING (477009939 123810481, 477010103 123810414, 477010839 123810481, 477015175 123810981, 477018856 123811347, 477023806 123811781, 477024175 123811747, 477024665 123811481, 477024869 123811281, 477025115 123810847, 477025483 123809247, 477025974 123808414, 477026546 123807747, 477027692 123806648, 477029165 123805115, 477029737 123804648, 477030105 123804448, 477030555 123804282, 477032315 123804148, 477033337 123804115, 477034360 123804215, 477035996 123804182, 477036692 123804148, 477037224 123804115, 477037509 123804048, 477037632 123804015, 477037959 123803915, 477038409 123803782, 477038859 123803682, 477039391 123803648, 477039882 123803648, 477040659 123803682)"
22,513244,44C000,0,4-32-26-5-1838744,"LINESTRING (477018449 123736321, 477007447 123734689)"
23,513244,44C000,0,4-32-26-5-1838747,"LINESTRING (477070072 123752820, 477069663 123751888, 477069213 123750621, 477068599 123749054, 477068435 123748321, 477068313 123748221, 477066144 123747621, 477063650 123746888, 477062136 123746388, 477061441 123746054, 477060827 123745554, 477059273 123743788, 477058986 123743554, 477058536 123743221)"
24,513244,44C000,0,4-32-26-5-1838750,"LINESTRING (477100751 123736256, 477100874 123736623, 477101446 123738355, 477101732 123739122, 477102305 123739989, 477103287 123741155, 477103941 123741622, 477104841 123742322, 477105250 123742522, 477107010 123743922, 477107541 123744489, 477107950 123745322, 477107991 123745888, 477107910 123747721, 477107950 123748021, 477108154 123748621, 477108318 123749221, 477108277 123749388, 477108195 123749754, 477108031 123750254, 477108031 123750688, 477108031 123751121, 477108154 123751654, 477108604 123752754, 477108809 123753421, 477109545 123754453, 477110281 123755853, 477110281 123756253, 477109709 123756787, 477109586 123757420, 477109790 123758787, 477110568 123759587, 477110772 123760120, 477111222 123760653, 477111672 123761253, 477111795 123761587)"
25,513244,44C000,0,4-32-26-5-1838753,"LINESTRING (477163663 123749088, 477164072 123748821, 477165504 123748254, 477167754 123747654, 477168940 123747222, 477169880 123746522, 477171475 123744822, 477172048 123744489, 477172907 123744289, 477174830 123744155, 477175689 123744022, 477176957 123743789, 477179616 123743289, 477180924 123742655, 477183174 123741590, 477184811 123740556, 477185752 123739790, 477186283 123738990, 477186856 123737290, 477187183 123734891, 477187715 123732257, 477188820 123729858, 477189842 123728658, 477191274 123727492, 477192010 123727025, 477193810 123726125, 477194301 123725825, 477196591 123723126, 477197778 123721726, 477198023 123721526, 477199414 123720859, 477199782 123720693, 477200805 123719793, 477201910 123719093, 477202400 123718860, 477203300 123718627, 477204650 123718427, 477205263 123718394, 477205713 123718494, 477206081 123718694, 477207390 123720059, 477208250 123720926, 477209804 123721826, 477210786 123722193, 477211971 123722159, 477212667 123722293, 477213117 123722659, 477213608 123723259, 477214099 123723659, 477214712 123723826, 477215735 123723959, 477217862 123724326, 477218885 123724693, 477219376 123725093, 477220194 123725826, 477221871 123726193, 477223875 123726626, 477226452 123727726, 477227761 123728526, 477229152 123730059)"
26,513244,44C000,0,4-32-26-5-1838756,"LINESTRING (477240647 123733193, 477240647 123733226, 477240156 123733093, 477238601 123732659, 477236801 123732059, 477236556 123732059, 477236187 123732093, 477235942 123732226, 477235778 123732293, 477235410 123732325, 477234387 123732125, 477233407 123731825, 477232343 123731425, 477232098 123731425, 477231934 123731525, 477231811 123731692, 477231607 123731758, 477231238 123731658, 477230952 123731525, 477230543 123731192, 477230420 123731025, 477230257 123730593, 477230052 123730426, 477229766 123730259, 477229152 123730059)"
27,513244,44C000,0,4-32-26-5-1838759,"LINESTRING (477149384 123862143, 477149343 123861677, 477149303 123861343, 477149181 123860943, 477148976 123860577, 477148690 123860143, 477148526 123859910, 477148363 123859443, 477148199 123858611, 477148158 123858078, 477148076 123857478, 477147749 123856444, 477147504 123855744, 477147299 123855211, 477147176 123854911, 477146685 123853844, 477146276 123853078, 477146154 123852711, 477146072 123852378, 477146031 123852011, 477146031 123851744, 477146072 123851511, 477146154 123851178, 477146276 123850811, 477146399 123850611, 477146644 123850244, 477147054 123849711, 477147381 123849244, 477148035 123848211, 477148731 123847112, 477149181 123846479, 477149672 123845679, 477149958 123845379, 477150531 123844945, 477152126 123843812, 477152781 123843179, 477153926 123842645, 477155071 123841879, 477157116 123840379, 477159530 123838479, 477161043 123837212, 477161821 123836345, 477162925 123835380, 477164234 123834213, 477165871 123833246, 477166116 123833113, 477168243 123831313, 477168612 123830880, 477168857 123830313, 477169143 123829346, 477169184 123829046, 477169103 123828646, 477168693 123827746, 477168571 123827246, 477168653 123826713, 477168734 123826346, 477169021 123825813, 477169266 123825513, 477169471 123825346, 477170821 123824480, 477171106 123824213, 477171392 123823746, 477171474 123823446, 477171556 123821881, 477171516 123821381, 477171475 123821081, 477171271 123820781, 477171189 123820581, 477171025 123820081, 477170862 123819814, 477170698 123819681, 477169675 123819047, 477169430 123818847, 477169348 123818547, 477169307 123818214, 477169430 123817881, 477169675 123817514, 477171107 123816314, 477171434 123816114, 477171721 123816014, 477172907 123815681, 477173153 123815547, 477173397 123815381, 477173561 123815181, 477173806 123814647, 477174011 123814414, 477174215 123814214, 477175074 123813681, 477175361 123813447, 477176138 123812781, 477176424 123812647, 477177447 123812114, 477177774 123811914, 477179002 123811114, 477179329 123810947, 477179861 123810747, 477180065 123810647, 477181047 123810014)"
28,513244,44C000,0,4-32-26-5-1838762,"LINESTRING (477169430 123818847, 477169021 123819314, 477167630 123819647, 477166975 123819981, 477166116 123820481, 477165707 123820547, 477165339 123820414, 477164971 123820081, 477164603 123819314, 477164112 123818281, 477163907 123817981, 477163498 123817747, 477162516 123817281, 477162271 123817214, 477161862 123817347, 477161043 123818014, 477160962 123818047, 477160798 123818081, 477160226 123818047, 477159817 123818114, 477159081 123818314, 477158917 123818347, 477158713 123818281, 477157854 123817481, 477157526 123817281, 477156626 123816814, 477156463 123816581, 477155481 123815881, 477155235 123815847, 477154949 123815814, 477153885 123815881, 477153763 123815847, 477153599 123815747, 477153108 123815281, 477152617 123814414, 477152413 123814247, 477152044 123814147, 477151185 123814114, 477150326 123814114, 477149917 123814181, 477149468 123814181, 477148691 123814147, 477148486 123814081, 477148282 123813914, 477147668 123813314, 477147464 123813247, 477147095 123813214, 477146850 123813181, 477146523 123813081, 477145459 123812481, 477144968 123812447, 477144805 123812414, 477144559 123812314, 477144273 123812214, 477143945 123812081, 477143618 123811947, 477143455 123811881, 477143168 123811847, 477142923 123811814, 477142677 123811747, 477142473 123811647, 477142186 123811414, 477142023 123811147, 477141900 123810747, 477141859 123810447, 477141777 123810247, 477141655 123809981, 477141368 123809514, 477141123 123809314, 477140836 123809114, 477140386 123808882, 477139814 123808648, 477139609 123808548, 477139283 123808482, 477138874 123808448, 477138669 123808415, 477138546 123808348, 477138137 123807915)"
29,513244,44C000,0,4-32-26-5-1838765,"LINESTRING (477175074 123835713, 477174870 123836113, 477174011 123837313, 477173888 123837546, 477173806 123838245, 477173765 123838412, 477173602 123838712, 477173274 123838879, 477172988 123838912, 477172538 123838945, 477172374 123839012, 477171883 123839312, 477171433 123839679, 477171392 123839812, 477171352 123839979, 477171352 123841379, 477171311 123841779, 477171229 123842179, 477171188 123842612, 477171229 123842745, 477171311 123842945, 477171638 123843445, 477172415 123845279, 477172415 123845379, 477172170 123845745, 477172006 123846112, 477172047 123846379, 477172252 123847012, 477172211 123847145, 477171761 123848079, 477171352 123848679, 477171188 123849045, 477170942 123849612, 477170902 123849879, 477170861 123850045, 477170902 123850279, 477170942 123850479, 477171229 123851112, 477171311 123851344, 477171352 123851644, 477171270 123851944, 477171188 123852144, 477170983 123852511, 477170779 123852844, 477170165 123853444, 477169838 123853811, 477169715 123854044, 477169674 123854278, 477169674 123854611, 477169756 123854878, 477169838 123855044, 477170452 123855778, 477171311 123856711, 477171597 123857078, 477171761 123857444, 477171883 123857744, 477172006 123858144, 477172047 123858444, 477172129 123859078, 477172415 123860411, 477172579 123860944, 477172988 123861811, 477173682 123862943, 477173928 123863543, 477173928 123863843, 477173764 123864910, 477173682 123865677, 477173560 123866277, 477173314 123866910, 477173232 123867010, 477172414 123867510, 477172210 123867643, 477172087 123867810, 477171964 123868010, 477171760 123868743, 477171596 123869443, 477171473 123870310, 477171473 123871177, 477171391 123872143, 477171391 123873809, 477171473 123874276, 477171473 123874609, 477171391 123875176, 477171146 123875876, 477170778 123876676, 477170737 123876809, 477170778 123876942, 477171064 123877476)"
